Date,PRU.L
2022-11-02,837.554931640625
2022-11-03,837.9547119140625
2022-11-04,913.11474609375
2022-11-07,906.1184692382812
2022-11-08,910.716064453125
2022-11-09,901.9207763671875
2022-11-10,929.1063232421875
2022-11-11,999.9686279296875
2022-11-14,994.2716674804688
2022-11-15,999.4689331054688
2022-11-16,985.2764892578125
2022-11-17,997.0701293945312
2022-11-18,978.0802612304688
2022-11-21,955.0924682617188
2022-11-22,945.2976684570312
2022-11-23,943.8983764648438
2022-11-24,950.0951538085938
2022-11-25,942.8990478515625
2022-11-28,927.9070434570312
2022-11-29,964.2876586914062
2022-11-30,978.8798217773438
2022-12-01,1015.4603881835938
2022-12-02,1029.9527587890625
2022-12-05,1084.923583984375
2022-12-06,1075.9283447265625
2022-12-07,1054.439697265625
2022-12-08,1057.9378662109375
2022-12-09,1089.9208984375
2022-12-12,1060.4366455078125
2022-12-13,1099.415771484375
2022-12-14,1089.4210205078125
2022-12-15,1064.9342041015625
2022-12-16,1055.93896484375
2022-12-19,1054.439697265625
2022-12-20,1057.438232421875
2022-12-21,1091.919677734375
2022-12-22,1098.916015625
2022-12-23,1115.9071044921875
2022-12-28,1122.9033203125
2022-12-29,1133.397705078125
2022-12-30,1126.9013671875
2023-01-03,1176.374755859375
2023-01-04,1238.8416748046875
2023-01-05,1216.353515625
2023-01-06,1229.3468017578125
2023-01-09,1246.3377685546875
2023-01-10,1240.3409423828125
2023-01-11,1243.839111328125
2023-01-12,1271.82421875
2023-01-13,1292.3134765625
2023-01-16,1324.796142578125
2023-01-17,1319.2989501953125
2023-01-18,1310.803466796875
2023-01-19,1282.3184814453125
2023-01-20,1301.30859375
2023-01-23,1298.8099365234375
2023-01-24,1311.802978515625
2023-01-25,1333.2913818359375
2023-01-26,1370.7716064453125
2023-01-27,1370.7716064453125
2023-01-30,1341.7869873046875
2023-01-31,1338.78857421875
2023-02-01,1344.7855224609375
2023-02-02,1345.2850341796875
2023-02-03,1353.281005859375
2023-02-06,1288.8150634765625
2023-02-07,1298.8099365234375
2023-02-08,1292.8131103515625
2023-02-09,1296.3111572265625
2023-02-10,1277.8209228515625
2023-02-13,1292.8131103515625
2023-02-14,1282.818359375
2023-02-15,1303.3074951171875
2023-02-16,1309.3043212890625
2023-02-17,1305.80615234375
2023-02-20,1296.3111572265625
2023-02-21,1255.832763671875
2023-02-22,1242.8394775390625
2023-02-23,1238.342041015625
2023-02-24,1215.85400390625
2023-02-27,1250.83544921875
2023-02-28,1268.8258056640625
2023-03-01,1293.3126220703125
2023-03-02,1268.8258056640625
2023-03-03,1265.827392578125
2023-03-06,1262.8289794921875
2023-03-07,1269.3255615234375
2023-03-08,1274.3228759765625
2023-03-09,1278.8204345703125
2023-03-10,1227.84765625
2023-03-13,1158.38427734375
2023-03-14,1182.3717041015625
2023-03-15,1035.4498291015625
2023-03-16,1048.942626953125
2023-03-17,1007.4647216796875
2023-03-20,1011.9622802734375
2023-03-21,1064.434326171875
2023-03-22,1073.4296875
2023-03-23,1065.5377197265625
2023-03-24,1023.5558471679688
2023-03-27,1026.0546875
2023-03-28,1044.0469970703125
2023-03-29,1088.5277099609375
2023-03-30,1114.0166015625
2023-03-31,1101.52197265625
2023-04-03,1113.0169677734375
2023-04-04,1110.018310546875
2023-04-05,1102.5216064453125
2023-04-06,1126.51123046875
2023-04-11,1140.00537109375
2023-04-12,1150.500732421875
2023-04-13,1158.4971923828125
2023-04-14,1168.4930419921875
2023-04-17,1144.50341796875
2023-04-18,1170.491943359375
2023-04-19,1165.4942626953125
2023-04-20,1152.5
2023-04-21,1151.0006103515625
2023-04-24,1144.0035400390625
2023-04-25,1129.5098876953125
2023-04-26,1118.014892578125
2023-04-27,1162.49560546875
2023-04-28,1210.974609375
2023-05-02,1194.481689453125
2023-05-03,1191.9827880859375
2023-05-04,1158.4971923828125
2023-05-05,1187.9844970703125
2023-05-09,1173.990478515625
2023-05-10,1177.4891357421875
2023-05-11,1180.987548828125
2023-05-12,1155.49853515625
2023-05-15,1170.491943359375
2023-05-16,1142.5042724609375
2023-05-17,1151.5003662109375
2023-05-18,1163.4951171875
2023-05-19,1177.4891357421875
2023-05-22,1182.4869384765625
2023-05-23,1170.491943359375
2023-05-24,1101.022216796875
2023-05-25,1109.018798828125
2023-05-26,1124.511962890625
2023-05-30,1124.511962890625
2023-05-31,1055.5419921875
2023-06-01,1090.5267333984375
2023-06-02,1152.5
2023-06-05,1136.5067138671875
2023-06-06,1145.0032958984375
2023-06-07,1135.0074462890625
2023-06-08,1124.0123291015625
2023-06-09,1113.5169677734375
2023-06-12,1114.5162353515625
2023-06-13,1115.0162353515625
2023-06-14,1135.5072021484375
2023-06-15,1134.5076904296875
2023-06-16,1124.0123291015625
2023-06-19,1128.5103759765625
2023-06-20,1100.022705078125
2023-06-21,1095.0247802734375
2023-06-22,1084.0296630859375
2023-06-23,1077.532470703125
2023-06-26,1076.033203125
2023-06-27,1092.52587890625
2023-06-28,1103.521240234375
2023-06-29,1082.5303955078125
2023-06-30,1108.0191650390625
2023-07-03,1107.0196533203125
2023-07-04,1105.5201416015625
2023-07-05,1062.5389404296875
2023-07-06,1036.0504150390625
2023-07-07,1038.54931640625
2023-07-10,1043.04736328125
2023-07-11,1040.5484619140625
2023-07-12,1059.04052734375
2023-07-13,1080.0313720703125
2023-07-14,1071.03515625
2023-07-17,1058.0408935546875
2023-07-18,1074.5335693359375
2023-07-19,1063.5384521484375
2023-07-20,1075.0335693359375
2023-07-21,1043.04736328125
2023-07-24,1053.0430908203125
2023-07-25,1088.5277099609375
2023-07-26,1088.02783203125
2023-07-27,1094.5250244140625
2023-07-28,1100.5225830078125
2023-07-31,1082.0303955078125
2023-08-01,1059.04052734375
2023-08-02,1012.0608520507812
2023-08-03,1018.0582275390625
2023-08-04,1030.5528564453125
2023-08-07,1026.0546875
2023-08-08,1010.0617065429688
2023-08-09,1015.0595092773438
2023-08-10,1038.049560546875
2023-08-11,1008.0625610351562
2023-08-14,1001.0656127929688
2023-08-15,979.574951171875
2023-08-16,979.77490234375
2023-08-17,977.7757568359375
2023-08-18,946.5892944335938
2023-08-21,934.39453125
2023-08-22,941.7913208007812
2023-08-23,963.1820068359375
2023-08-24,960.1832885742188
2023-08-25,946.3893432617188
2023-08-29,984.3729248046875
2023-08-30,999.3663940429688
2023-08-31,965.7808837890625
2023-09-01,969.3793334960938
2023-09-04,969.1793823242188
2023-09-05,954.3858032226562
2023-09-06,932.7952270507812
2023-09-07,903.05810546875
2023-09-08,896.2606201171875
2023-09-11,892.4620971679688
2023-09-12,890.6627197265625
2023-09-13,906.4567260742188
2023-09-14,928.8483276367188
2023-09-15,941.2435913085938
2023-09-18,913.8539428710938
2023-09-19,917.6525268554688
2023-09-20,923.4503173828125
2023-09-21,909.255615234375
2023-09-22,900.8589477539062
2023-09-25,876.4681396484375
2023-09-26,885.6646728515625
2023-09-27,889.6631469726562
2023-09-28,881.6661987304688
2023-09-29,888.4635620117188
2023-10-02,859.8744506835938
2023-10-03,859.0747680664062
2023-10-04,856.4756469726562
2023-10-05,854.8763427734375
2023-10-06,867.2716064453125
2023-10-09,867.8713989257812
2023-10-10,894.8612060546875
2023-10-11,907.4564208984375
2023-10-12,908.8558349609375
2023-10-13,883.6654052734375
2023-10-16,898.2598876953125
2023-10-17,887.8638305664062
2023-10-18,876.4681396484375
2023-10-19,859.2745971679688
2023-10-20,829.8858032226562
2023-10-23,830.28564453125
2023-10-24,834.2840576171875
2023-10-25,832.2848510742188
2023-10-26,829.2859497070312
2023-10-27,842.880859375
2023-10-30,861.4738159179688
2023-10-31,857.4752807617188
2023-11-01,857.6752319335938
2023-11-02,871.2700805664062
2023-11-03,899.0596313476562
2023-11-06,899.2594604492188
2023-11-07,901.6586303710938
2023-11-08,891.0626220703125
2023-11-09,901.8585205078125
2023-11-10,882.0660400390625
2023-11-13,898.0599365234375
2023-11-14,923.2503662109375
2023-11-15,938.6445922851562
2023-11-16,917.2526245117188
2023-11-17,944.642333984375
2023-11-20,939.6442260742188
2023-11-21,919.052001953125
2023-11-22,914.6536865234375
2023-11-23,917.6525268554688
2023-11-24,921.2511596679688
2023-11-27,908.4559326171875
2023-11-28,885.0648803710938
2023-11-29,853.876708984375
2023-11-30,862.67333984375
2023-12-01,868.4711303710938
2023-12-04,863.8729248046875
2023-12-05,853.0770263671875
2023-12-06,883.6654052734375
2023-12-07,873.669189453125
2023-12-08,889.2632446289062
2023-12-11,896.2606201171875
2023-12-12,880.866455078125
2023-12-13,864.272705078125
2023-12-14,882.86572265625
2023-12-15,875.66845703125
2023-12-18,863.6730346679688
2023-12-19,863.2731323242188
2023-12-20,870.070556640625
2023-12-21,873.4692993164062
2023-12-22,861.6737060546875
2023-12-27,872.0697631835938
2023-12-28,877.86767578125
2023-12-29,886.8641967773438
2024-01-02,855.8759155273438
2024-01-03,830.6854858398438
2024-01-04,835.28369140625
2024-01-05,820.4893188476562
2024-01-08,841.2814331054688
2024-01-09,845.4797973632812
2024-01-10,838.4825439453125
2024-01-11,823.6881103515625
2024-01-12,822.888427734375
2024-01-15,815.4912109375
2024-01-16,804.8952026367188
2024-01-17,773.1072387695312
2024-01-18,786.7021484375
2024-01-19,787.7017211914062
2024-01-22,796.0985717773438
2024-01-23,815.6912231445312
2024-01-24,833.284423828125
2024-01-25,833.88427734375
2024-01-26,857.8751831054688
2024-01-29,831.0853881835938
2024-01-30,833.284423828125
2024-01-31,818.0902709960938
2024-02-01,805.8948974609375
2024-02-02,813.891845703125
2024-02-05,817.4904174804688
2024-02-06,848.8786010742188
2024-02-07,829.8858032226562
2024-02-08,817.8903198242188
2024-02-09,797.697998046875
2024-02-12,812.0924682617188
2024-02-13,790.500732421875
2024-02-14,790.1008911132812
2024-02-15,807.2943115234375
2024-02-16,834.0841674804688
2024-02-19,820.8892211914062
2024-02-20,814.6915283203125
2024-02-21,821.4889526367188
2024-02-22,822.2886352539062
2024-02-23,819.289794921875
2024-02-26,814.2916259765625
2024-02-27,807.6941528320312
2024-02-28,790.500732421875
2024-02-29,777.3056030273438
2024-03-01,782.1038818359375
2024-03-04,772.5075073242188
2024-03-05,756.9133911132812
2024-03-06,758.91259765625
2024-03-07,780.904296875
2024-03-08,778.7051391601562
2024-03-11,787.9016723632812
2024-03-12,812.0924682617188
2024-03-13,807.0944213867188
2024-03-14,798.4976806640625
2024-03-15,795.6986694335938
2024-03-18,787.9016723632812
2024-03-19,780.3045043945312
2024-03-20,744.91796875
2024-03-21,758.7127075195312
2024-03-22,778.1054077148438
2024-03-25,774.10693359375
2024-03-26,760.911865234375
2024-03-27,755.5139770507812
2024-03-28,742.8302612304688
2024-04-02,739.8309326171875
2024-04-03,720.2354125976562
2024-04-04,727.8336791992188
2024-04-05,717.43603515625
2024-04-08,719.8355102539062
2024-04-09,720.2354125976562
2024-04-10,711.8373413085938
2024-04-11,716.436279296875
2024-04-12,706.2386474609375
2024-04-15,709.4378662109375
2024-04-16,687.2429809570312
2024-04-17,692.0418701171875
2024-04-18,722.6348266601562
2024-04-19,721.8350219726562
2024-04-22,735.2319946289062
2024-04-23,742.4303588867188
2024-04-24,735.0320434570312
2024-04-25,713.8368530273438
2024-04-26,723.6346435546875
2024-04-29,741.2306518554688
2024-04-30,700.8399047851562
2024-05-01,704.8389282226562
2024-05-02,728.4334716796875
2024-05-03,756.0272216796875
2024-05-07,759.2265625
2024-05-08,776.822509765625
2024-05-09,787.6200561523438
2024-05-10,801.6168212890625
2024-05-13,790.219482421875
2024-05-14,792.01904296875
2024-05-15,803.6163330078125
2024-05-16,827.2109985351562
2024-05-17,819.0128784179688
2024-05-20,805.0160522460938
2024-05-21,797.417724609375
2024-05-22,782.4212036132812
2024-05-23,768.6243286132812
2024-05-24,765.625
2024-05-28,764.8251953125
2024-05-29,748.428955078125
2024-05-30,749.8286743164062
2024-05-31,746.829345703125
2024-06-03,755.0275268554688
2024-06-04,749.6287231445312
2024-06-05,750.62841796875
2024-06-06,762.02587890625
2024-06-07,731.4328002929688
2024-06-10,720.6353149414062
2024-06-11,709.2379150390625
2024-06-12,725.2343139648438
2024-06-13,707.4383544921875
2024-06-14,699.840087890625
2024-06-17,697.040771484375
2024-06-18,699.840087890625
2024-06-19,700.43994140625
2024-06-20,712.2372436523438
2024-06-21,707.0384521484375
2024-06-24,758.8265991210938
2024-06-25,743.830078125
2024-06-26,746.4293823242188
2024-06-27,721.8350219726562
2024-06-28,718.2359008789062
2024-07-01,714.036865234375
2024-07-02,705.0389404296875
2024-07-03,720.2354125976562
2024-07-04,718.435791015625
2024-07-05,706.8385009765625
2024-07-08,717.0361938476562
2024-07-09,715.03662109375
2024-07-10,735.0320434570312
2024-07-11,739.6309814453125
2024-07-12,731.832763671875
2024-07-15,714.836669921875
2024-07-16,709.4378662109375
2024-07-17,716.63623046875
2024-07-18,717.0361938476562
2024-07-19,701.2398071289062
2024-07-22,700.8399047851562
2024-07-23,687.2429809570312
2024-07-24,684.443603515625
2024-07-25,680.0446166992188
2024-07-26,684.843505859375
2024-07-29,695.8410034179688
2024-07-30,682.044189453125
2024-07-31,699.040283203125
2024-08-01,667.047607421875
2024-08-02,645.2526245117188
2024-08-05,637.4542846679688
2024-08-06,628.6563110351562
2024-08-07,643.6529541015625
2024-08-08,634.05517578125
2024-08-09,632.6554565429688
2024-08-12,635.2548828125
2024-08-13,639.8538208007812
2024-08-14,643.6529541015625
2024-08-15,654.650390625
2024-08-16,657.2498168945312
2024-08-19,659.2493896484375
2024-08-20,652.2509765625
2024-08-21,662.6485595703125
2024-08-22,664.6480712890625
2024-08-23,675.4456176757812
2024-08-27,662.2487182617188
2024-08-28,657.44970703125
2024-08-29,653.45068359375
2024-08-30,651.85107421875
2024-09-02,651.251220703125
2024-09-03,645.4524536132812
2024-09-04,633.4552612304688
2024-09-05,633.3074340820312
2024-09-06,619.9093627929688
2024-09-09,613.5103149414062
2024-09-10,601.3121337890625
2024-09-11,613.1104125976562
2024-09-12,615.9099731445312
2024-09-13,623.9088134765625
2024-09-16,614.9100952148438
2024-09-17,630.10791015625
2024-09-18,631.9076538085938
2024-09-19,650.5048828125
2024-09-20,626.9083862304688
2024-09-23,638.5066528320312
2024-09-24,664.7028198242188
2024-09-25,642.1061401367188
2024-09-26,681.5003662109375
2024-09-27,699.897705078125
2024-09-30,694.4984741210938
2024-10-01,691.4989013671875
2024-10-02,720.2947387695312
2024-10-03,703.0972290039062
2024-10-04,708.8963623046875
2024-10-07,719.2948608398438
2024-10-08,686.8995971679688
2024-10-09,694.8984375
2024-10-10,688.0994262695312
2024-10-11,676.3011474609375
2024-10-14,682.5001831054688
2024-10-15,661.7032470703125
2024-10-16,663.7030029296875
2024-10-17,654.7042846679688
2024-10-18,673.3016357421875
2024-10-21,657.303955078125
2024-10-22,659.903564453125
2024-10-23,656.3040771484375
2024-10-24,654.5043334960938
2024-10-25,647.1054077148438
2024-10-28,651.9047241210938
2024-10-29,648.9051513671875
2024-10-30,641.5062255859375
2024-10-31,644.5057373046875
2024-11-01,643.9058837890625
2024-11-04,649.905029296875
2024-11-05,647.9052734375
2024-11-06,663.7030029296875
2024-11-07,671.5018310546875
2024-11-08,642.5060424804688
2024-11-11,641.3062744140625
2024-11-12,607.9111328125
2024-11-13,609.3109741210938
2024-11-14,630.307861328125
2024-11-15,641.5062255859375
2024-11-18,639.906494140625
2024-11-19,624.7086791992188
2024-11-20,633.1074829101562
2024-11-21,635.3071899414062
2024-11-22,634.9071655273438
2024-11-25,656.7039794921875
2024-11-26,642.906005859375
2024-11-27,646.5054931640625
2024-11-28,650.7048950195312
2024-11-29,641.7061767578125
2024-12-02,649.5050659179688
2024-12-03,642.30615234375
2024-12-04,649.3051147460938
2024-12-05,656.3040771484375
2024-12-06,662.1032104492188
2024-12-09,681.3004150390625
2024-12-10,671.5018310546875
2024-12-11,669.902099609375
2024-12-12,662.703125
2024-12-13,649.5050659179688
2024-12-16,638.7066040039062
2024-12-17,636.1070556640625
2024-12-18,634.5072021484375
2024-12-19,629.7079467773438
2024-12-20,628.3081665039062
2024-12-23,632.907470703125
2024-12-24,633.1074829101562
2024-12-27,636.9069213867188
2024-12-30,633.1074829101562
2024-12-31,636.9069213867188
2025-01-02,640.50634765625
2025-01-03,624.9086303710938
2025-01-06,636.9069213867188
2025-01-07,634.1072998046875
2025-01-08,614.9100952148438
2025-01-09,620.709228515625
2025-01-10,602.5119018554688
2025-01-13,595.113037109375
2025-01-14,603.1118774414062
2025-01-15,612.5104370117188
2025-01-16,624.7086791992188
2025-01-17,655.504150390625
2025-01-20,661.5032958984375
2025-01-21,654.904296875
2025-01-22,652.1046752929688
2025-01-23,651.9047241210938
2025-01-24,657.703857421875
2025-01-27,659.903564453125
2025-01-28,656.5040283203125
2025-01-29,670.7019653320312
2025-01-30,688.6993408203125
2025-01-31,678.1008911132812
2025-02-03,664.90283203125
2025-02-04,667.90234375
2025-02-05,654.904296875
2025-02-06,677.301025390625
2025-02-07,663.7030029296875
2025-02-10,681.1004638671875
2025-02-11,682.5001831054688
2025-02-12,721.8944702148438
2025-02-13,726.6937866210938
2025-02-14,726.6937866210938
2025-02-17,730.0933227539062
2025-02-18,726.6937866210938
2025-02-19,704.89697265625
2025-02-20,713.6956787109375
2025-02-21,715.2954711914062
2025-02-24,709.6962280273438
2025-02-25,707.696533203125
2025-02-26,730.6931762695312
2025-02-27,727.09375
2025-02-28,727.293701171875
2025-03-03,739.4918823242188
2025-03-04,715.095458984375
2025-03-05,746.2909545898438
2025-03-06,751.2902221679688
2025-03-07,751.8900756835938
2025-03-10,745.2910766601562
2025-03-11,734.892578125
2025-03-12,749.0905151367188
2025-03-13,742.29150390625
2025-03-14,758.0891723632812
2025-03-17,771.2872924804688
2025-03-18,775.4866333007812
2025-03-19,774.0868530273438
2025-03-20,796.6835327148438
2025-03-21,798.0833740234375
2025-03-24,819.0802612304688
2025-03-25,826.879150390625
2025-03-26,838.0775146484375
2025-03-27,835.0
2025-03-28,831.4000244140625
2025-03-31,826.2000122070312
2025-04-01,833.7999877929688
2025-04-02,836.5999755859375
2025-04-03,797.4000244140625
2025-04-04,746.7999877929688
2025-04-07,714.5999755859375
2025-04-08,725.0
2025-04-09,702.5999755859375
2025-04-10,727.4000244140625
2025-04-11,731.7999877929688
2025-04-14,757.2000122070312
2025-04-15,763.0
2025-04-16,775.4000244140625
2025-04-17,787.4000244140625
2025-04-22,781.5999755859375
2025-04-23,800.4000244140625
2025-04-24,807.4609985351562
2025-04-25,801.4000244140625
2025-04-28,803.5999755859375
2025-04-29,804.0
2025-04-30,791.7999877929688
2025-05-01,812.2000122070312
2025-05-02,819.2000122070312
2025-05-06,815.0
2025-05-07,828.5999755859375
2025-05-08,830.5999755859375
2025-05-09,835.5999755859375
2025-05-12,871.2000122070312
2025-05-13,873.7999877929688
2025-05-14,868.0
2025-05-15,873.4000244140625
2025-05-16,870.2000122070312
2025-05-19,866.4000244140625
2025-05-20,863.2000122070312
2025-05-21,854.7999877929688
2025-05-22,850.7999877929688
2025-05-23,826.4000244140625
2025-05-27,838.2000122070312
2025-05-28,833.2000122070312
2025-05-29,846.0
2025-05-30,844.7999877929688
2025-06-02,845.2000122070312
2025-06-03,855.7999877929688
2025-06-04,857.0
2025-06-05,868.4000244140625
2025-06-06,877.0
2025-06-09,880.0
2025-06-10,875.7999877929688
2025-06-11,898.7999877929688
2025-06-12,893.0
2025-06-13,887.5999755859375
2025-06-16,904.2000122070312
2025-06-17,898.0
2025-06-18,890.4000244140625
2025-06-19,882.2000122070312
2025-06-20,894.2000122070312
2025-06-23,895.2000122070312
2025-06-24,909.7999877929688
2025-06-25,918.2000122070312
2025-06-26,927.2000122070312
2025-06-27,920.7999877929688
2025-06-30,912.5999755859375
2025-07-01,905.2000122070312
2025-07-02,906.4000244140625
2025-07-03,913.5999755859375
2025-07-04,902.2000122070312
2025-07-07,900.5999755859375
2025-07-08,924.2000122070312
2025-07-09,912.4000244140625
2025-07-10,924.0
2025-07-11,918.5999755859375
2025-07-14,933.4000244140625
2025-07-15,925.2000122070312
2025-07-16,915.0
2025-07-17,919.4000244140625
2025-07-18,920.2000122070312
2025-07-21,922.5999755859375
2025-07-22,918.0
2025-07-23,920.5999755859375
2025-07-24,935.5999755859375
2025-07-25,934.4000244140625
2025-07-28,937.5999755859375
2025-07-29,941.7999877929688
2025-07-30,938.2000122070312
2025-07-31,963.7999877929688
2025-08-01,936.5999755859375
2025-08-04,950.4000244140625
2025-08-05,958.5999755859375
2025-08-06,970.5999755859375
2025-08-07,970.4000244140625
2025-08-08,962.4000244140625
2025-08-11,968.7999877929688
2025-08-12,976.0
2025-08-13,984.4000244140625
2025-08-14,993.4000244140625
2025-08-15,987.7999877929688
2025-08-18,980.2000122070312
2025-08-19,988.5999755859375
2025-08-20,992.0
2025-08-21,1007.0
2025-08-22,998.7999877929688
