Date,FGT.L
2023-03-02,883.5133056640625
2023-03-03,885.5121459960938
2023-03-06,884.5126953125
2023-03-07,884.5126953125
2023-03-08,883.5133056640625
2023-03-09,882.5137939453125
2023-03-10,862.5247802734375
2023-03-13,847.5330810546875
2023-03-14,855.5286865234375
2023-03-15,842.5358276367188
2023-03-16,854.5292358398438
2023-03-17,850.5314331054688
2023-03-20,857.527587890625
2023-03-21,871.5198974609375
2023-03-22,878.5159912109375
2023-03-23,877.5166015625
2023-03-24,876.51708984375
2023-03-27,878.5159912109375
2023-03-28,874.5181884765625
2023-03-29,882.5137939453125
2023-03-30,890.5094604492188
2023-03-31,899.5044555664062
2023-04-03,889.5098876953125
2023-04-04,889.5098876953125
2023-04-05,896.5060424804688
2023-04-06,893.5924682617188
2023-04-11,893.5924682617188
2023-04-12,900.5892333984375
2023-04-13,902.5883178710938
2023-04-14,907.5860595703125
2023-04-17,901.5888061523438
2023-04-18,902.5883178710938
2023-04-19,904.5874633789062
2023-04-20,906.5865478515625
2023-04-21,914.5828247070312
2023-04-24,917.58154296875
2023-04-25,919.58056640625
2023-04-26,911.5841674804688
2023-04-27,913.583251953125
2023-04-28,917.58154296875
2023-05-02,906.5865478515625
2023-05-03,914.5828247070312
2023-05-04,907.5860595703125
2023-05-05,907.5860595703125
2023-05-09,900.5892333984375
2023-05-10,899.5896606445312
2023-05-11,911.5841674804688
2023-05-12,900.5892333984375
2023-05-15,899.5896606445312
2023-05-16,905.5869750976562
2023-05-17,900.5892333984375
2023-05-18,902.5883178710938
2023-05-19,903.5878295898438
2023-05-22,907.5860595703125
2023-05-23,901.5888061523438
2023-05-24,887.5951538085938
2023-05-25,884.5964965820312
2023-05-26,890.5938720703125
2023-05-30,885.5960693359375
2023-05-31,878.5992431640625
2023-06-01,881.597900390625
2023-06-02,891.5933837890625
2023-06-05,886.5955810546875
2023-06-06,888.5947265625
2023-06-07,887.5951538085938
2023-06-08,881.597900390625
2023-06-09,876.6002197265625
2023-06-12,882.5974731445312
2023-06-13,883.5969848632812
2023-06-14,889.59423828125
2023-06-15,891.5933837890625
2023-06-16,893.5924682617188
2023-06-19,882.5974731445312
2023-06-20,877.5997314453125
2023-06-21,872.6019897460938
2023-06-22,869.6033325195312
2023-06-23,864.6056518554688
2023-06-26,864.6056518554688
2023-06-27,865.6051635742188
2023-06-28,875.6006469726562
2023-06-29,874.6011352539062
2023-06-30,883.5969848632812
2023-07-03,885.5960693359375
2023-07-04,885.5960693359375
2023-07-05,879.5987548828125
2023-07-06,870.6029052734375
2023-07-07,867.6043090820312
2023-07-10,865.6051635742188
2023-07-11,865.6051635742188
2023-07-12,875.6006469726562
2023-07-13,879.5987548828125
2023-07-14,884.5964965820312
2023-07-17,883.5969848632812
2023-07-18,883.5969848632812
2023-07-19,907.5860595703125
2023-07-20,907.5860595703125
2023-07-21,909.5851440429688
2023-07-24,903.5878295898438
2023-07-25,905.5869750976562
2023-07-26,899.5896606445312
2023-07-27,913.583251953125
2023-07-28,912.583740234375
2023-07-31,900.5892333984375
2023-08-01,899.5896606445312
2023-08-02,887.5951538085938
2023-08-03,882.5974731445312
2023-08-04,882.5974731445312
2023-08-07,879.5987548828125
2023-08-08,878.5992431640625
2023-08-09,882.5974731445312
2023-08-10,893.5924682617188
2023-08-11,879.5987548828125
2023-08-14,881.597900390625
2023-08-15,871.6024169921875
2023-08-16,867.6043090820312
2023-08-17,855.6097412109375
2023-08-18,851.611572265625
2023-08-21,851.611572265625
2023-08-22,850.612060546875
2023-08-23,858.6083984375
2023-08-24,860.6074829101562
2023-08-25,861.6070556640625
2023-08-29,874.6011352539062
2023-08-30,875.6006469726562
2023-08-31,870.6029052734375
2023-09-01,865.6051635742188
2023-09-04,866.6047973632812
2023-09-05,865.6051635742188
2023-09-06,862.6065063476562
2023-09-07,862.6065063476562
2023-09-08,869.6033325195312
2023-09-11,867.6043090820312
2023-09-12,869.6033325195312
2023-09-13,869.6033325195312
2023-09-14,880.598388671875
2023-09-15,880.598388671875
2023-09-18,869.6033325195312
2023-09-19,869.6033325195312
2023-09-20,875.6006469726562
2023-09-21,866.6047973632812
2023-09-22,863.6060791015625
2023-09-25,854.6102294921875
2023-09-26,853.6107177734375
2023-09-27,846.6138916015625
2023-09-28,848.6129150390625
2023-09-29,851.611572265625
2023-10-02,838.6174926757812
2023-10-03,833.6197509765625
2023-10-04,829.6216430664062
2023-10-05,831.7258911132812
2023-10-06,826.7276000976562
2023-10-09,818.7301635742188
2023-10-10,834.7249145507812
2023-10-11,827.7272338867188
2023-10-12,832.7255249023438
2023-10-13,819.7298583984375
2023-10-16,823.7285766601562
2023-10-17,827.7272338867188
2023-10-18,819.7298583984375
2023-10-19,816.7308349609375
2023-10-20,808.7334594726562
2023-10-23,807.7338256835938
2023-10-24,803.735107421875
2023-10-25,808.7334594726562
2023-10-26,798.7366943359375
2023-10-27,791.7390747070312
2023-10-30,796.7374267578125
2023-10-31,803.735107421875
2023-11-01,809.733154296875
2023-11-02,823.7285766601562
2023-11-03,819.7298583984375
2023-11-06,817.73046875
2023-11-07,821.7291870117188
2023-11-08,826.7276000976562
2023-11-09,834.7249145507812
2023-11-10,813.7318115234375
2023-11-13,811.7324829101562
2023-11-14,809.733154296875
2023-11-15,813.7318115234375
2023-11-16,800.736083984375
2023-11-17,808.7334594726562
2023-11-20,813.7318115234375
2023-11-21,808.7334594726562
2023-11-22,824.7282104492188
2023-11-23,826.7276000976562
2023-11-24,821.7291870117188
2023-11-27,823.7285766601562
2023-11-28,819.7298583984375
2023-11-29,816.7308349609375
2023-11-30,815.7311401367188
2023-12-01,824.7282104492188
2023-12-04,820.7294921875
2023-12-05,827.7272338867188
2023-12-06,833.7252197265625
2023-12-07,832.7255249023438
2023-12-08,843.721923828125
2023-12-11,844.7215576171875
2023-12-12,843.721923828125
2023-12-13,847.7205810546875
2023-12-14,856.7177124023438
2023-12-15,850.7196655273438
2023-12-18,847.7205810546875
2023-12-19,851.7192993164062
2023-12-20,859.7166137695312
2023-12-21,855.7179565429688
2023-12-22,851.7192993164062
2023-12-27,853.7186889648438
2023-12-28,859.7166137695312
2023-12-29,856.7177124023438
2024-01-02,844.7215576171875
2024-01-03,833.7252197265625
2024-01-04,834.7249145507812
2024-01-05,832.7255249023438
2024-01-08,838.7235717773438
2024-01-09,838.7235717773438
2024-01-10,837.7239379882812
2024-01-11,838.7235717773438
2024-01-12,837.7239379882812
2024-01-15,836.7242431640625
2024-01-16,839.7233276367188
2024-01-17,832.7255249023438
2024-01-18,832.7255249023438
2024-01-19,829.7265625
2024-01-22,832.7255249023438
2024-01-23,829.7265625
2024-01-24,828.726806640625
2024-01-25,828.726806640625
2024-01-26,844.7215576171875
2024-01-29,835.7245483398438
2024-01-30,837.7239379882812
2024-01-31,840.7229614257812
2024-02-01,838.7235717773438
2024-02-02,845.7212524414062
2024-02-05,846.720947265625
2024-02-06,844.7215576171875
2024-02-07,844.7215576171875
2024-02-08,847.7205810546875
2024-02-09,849.719970703125
2024-02-12,851.7192993164062
2024-02-13,842.7222900390625
2024-02-14,846.720947265625
2024-02-15,848.7202758789062
2024-02-16,856.7177124023438
2024-02-19,855.7179565429688
2024-02-20,854.7183227539062
2024-02-21,855.7179565429688
2024-02-22,863.71533203125
2024-02-23,864.7150268554688
2024-02-26,862.7156372070312
2024-02-27,861.7160034179688
2024-02-28,856.7177124023438
2024-02-29,859.7166137695312
2024-03-01,862.7156372070312
2024-03-04,859.7166137695312
2024-03-05,855.7179565429688
2024-03-06,861.7160034179688
2024-03-07,861.7160034179688
2024-03-08,858.7169799804688
2024-03-11,852.7189331054688
2024-03-12,854.7183227539062
2024-03-13,852.7189331054688
2024-03-14,849.719970703125
2024-03-15,847.7205810546875
2024-03-18,846.720947265625
2024-03-19,841.7225952148438
2024-03-20,842.7222900390625
2024-03-21,855.7179565429688
2024-03-22,859.7166137695312
2024-03-25,855.7179565429688
2024-03-26,859.7166137695312
2024-03-27,862.7156372070312
2024-03-28,863.71533203125
2024-04-02,847.7205810546875
2024-04-03,845.7212524414062
2024-04-04,837.8110961914062
2024-04-05,831.8123779296875
2024-04-08,830.8126220703125
2024-04-09,824.8140258789062
2024-04-10,827.8132934570312
2024-04-11,827.8132934570312
2024-04-12,826.8135375976562
2024-04-15,824.8140258789062
2024-04-16,811.81689453125
2024-04-17,813.8164672851562
2024-04-18,813.8164672851562
2024-04-19,812.816650390625
2024-04-22,822.814453125
2024-04-23,823.814208984375
2024-04-24,818.8153686523438
2024-04-25,813.8164672851562
2024-04-26,823.814208984375
2024-04-29,823.814208984375
2024-04-30,828.8130493164062
2024-05-01,821.814697265625
2024-05-02,829.8128662109375
2024-05-03,839.8106079101562
2024-05-07,847.8087768554688
2024-05-08,850.80810546875
2024-05-09,854.8072509765625
2024-05-10,855.8069458007812
2024-05-13,850.80810546875
2024-05-14,855.8069458007812
2024-05-15,860.8058471679688
2024-05-16,856.8067626953125
2024-05-17,853.8074951171875
2024-05-20,846.8090209960938
2024-05-21,849.808349609375
2024-05-22,844.8094482421875
2024-05-23,855.8069458007812
2024-05-24,855.8069458007812
2024-05-28,841.8101196289062
2024-05-29,831.8123779296875
2024-05-30,833.8119506835938
2024-05-31,834.8117065429688
2024-06-03,831.8123779296875
2024-06-04,832.8121948242188
2024-06-05,844.8094482421875
2024-06-06,852.8076782226562
2024-06-07,849.808349609375
2024-06-10,838.8108520507812
2024-06-11,837.8110961914062
2024-06-12,848.80859375
2024-06-13,837.8110961914062
2024-06-14,839.8106079101562
2024-06-17,841.8101196289062
2024-06-18,844.8094482421875
2024-06-19,845.8092651367188
2024-06-20,851.8079223632812
2024-06-21,850.80810546875
2024-06-24,849.808349609375
2024-06-25,847.8087768554688
2024-06-26,847.8087768554688
2024-06-27,845.8092651367188
2024-06-28,839.8106079101562
2024-07-01,837.8110961914062
2024-07-02,833.8119506835938
2024-07-03,843.8096923828125
2024-07-04,842.8098754882812
2024-07-05,844.8094482421875
2024-07-08,838.8108520507812
2024-07-09,834.8117065429688
2024-07-10,838.8108520507812
2024-07-11,847.8087768554688
2024-07-12,851.8079223632812
2024-07-15,839.8106079101562
2024-07-16,837.8110961914062
2024-07-17,836.811279296875
2024-07-18,834.8117065429688
2024-07-19,824.8140258789062
2024-07-22,833.8119506835938
2024-07-23,832.8121948242188
2024-07-24,825.8137817382812
2024-07-25,832.8121948242188
2024-07-26,849.808349609375
2024-07-29,848.80859375
2024-07-30,848.80859375
2024-07-31,855.8069458007812
2024-08-01,846.8090209960938
2024-08-02,832.8121948242188
2024-08-05,813.8164672851562
2024-08-06,812.816650390625
2024-08-07,825.8137817382812
2024-08-08,822.814453125
2024-08-09,826.8135375976562
2024-08-12,828.8130493164062
2024-08-13,830.8126220703125
2024-08-14,835.8115234375
2024-08-15,839.8106079101562
2024-08-16,837.8110961914062
2024-08-19,842.8098754882812
2024-08-20,837.8110961914062
2024-08-21,842.8098754882812
2024-08-22,836.811279296875
2024-08-23,842.8098754882812
2024-08-27,837.8110961914062
2024-08-28,837.8110961914062
2024-08-29,848.80859375
2024-08-30,847.8087768554688
2024-09-02,852.8076782226562
2024-09-03,848.80859375
2024-09-04,841.8101196289062
2024-09-05,843.8096923828125
2024-09-06,839.8106079101562
2024-09-09,848.80859375
2024-09-10,849.808349609375
2024-09-11,846.8090209960938
2024-09-12,854.8072509765625
2024-09-13,858.8062744140625
2024-09-16,855.8069458007812
2024-09-17,858.8062744140625
2024-09-18,850.80810546875
2024-09-19,861.8056640625
2024-09-20,851.8079223632812
2024-09-23,852.8076782226562
2024-09-24,850.80810546875
2024-09-25,854.8072509765625
2024-09-26,859.8060913085938
2024-09-27,871.8033447265625
2024-09-30,860.8058471679688
2024-10-01,858.8062744140625
2024-10-02,855.8069458007812
2024-10-03,847.915771484375
2024-10-04,844.9160766601562
2024-10-07,843.9161987304688
2024-10-08,834.9170532226562
2024-10-09,838.9166870117188
2024-10-10,835.9169921875
2024-10-11,834.9170532226562
2024-10-14,837.9168090820312
2024-10-15,839.9165649414062
2024-10-16,844.9160766601562
2024-10-17,855.9149780273438
2024-10-18,859.9146118164062
2024-10-21,850.9154663085938
2024-10-22,848.9157104492188
2024-10-23,842.916259765625
2024-10-24,853.9152221679688
2024-10-25,860.9144897460938
2024-10-28,858.9146728515625
2024-10-29,846.9158935546875
2024-10-30,840.91650390625
2024-10-31,835.9169921875
2024-11-01,847.915771484375
2024-11-04,850.9154663085938
2024-11-05,844.9160766601562
2024-11-06,844.9160766601562
2024-11-07,851.9154052734375
2024-11-08,851.9154052734375
2024-11-11,863.9141845703125
2024-11-12,856.9149169921875
2024-11-13,844.9160766601562
2024-11-14,853.9152221679688
2024-11-15,846.9158935546875
2024-11-18,847.915771484375
2024-11-19,850.9154663085938
2024-11-20,863.9141845703125
2024-11-21,866.9138793945312
2024-11-22,880.9125366210938
2024-11-25,880.9125366210938
2024-11-26,879.91259765625
2024-11-27,878.9127197265625
2024-11-28,881.9124145507812
2024-11-29,882.9122924804688
2024-12-02,888.9117431640625
2024-12-03,886.9119262695312
2024-12-04,893.9112548828125
2024-12-05,893.9112548828125
2024-12-06,893.9112548828125
2024-12-09,894.9111328125
2024-12-10,891.9114379882812
2024-12-11,891.9114379882812
2024-12-12,898.9107055664062
2024-12-13,897.9108276367188
2024-12-16,893.9112548828125
2024-12-17,894.9111328125
2024-12-18,894.9111328125
2024-12-19,887.9118041992188
2024-12-20,889.91162109375
2024-12-23,887.9118041992188
2024-12-24,889.91162109375
2024-12-27,896.9109497070312
2024-12-30,894.9111328125
2024-12-31,894.9111328125
2025-01-02,905.9100341796875
2025-01-03,898.9107055664062
2025-01-06,894.9111328125
2025-01-07,896.9109497070312
2025-01-08,897.9108276367188
2025-01-09,905.9100341796875
2025-01-10,895.9110107421875
2025-01-13,892.9113159179688
2025-01-14,893.9112548828125
2025-01-15,896.9109497070312
2025-01-16,910.9095458984375
2025-01-17,926.907958984375
2025-01-20,924.9081420898438
2025-01-21,930.9075317382812
2025-01-22,932.9073486328125
2025-01-23,934.9071655273438
2025-01-24,936.906982421875
2025-01-27,939.9066772460938
2025-01-28,945.9060668945312
2025-01-29,946.9059448242188
2025-01-30,957.9048461914062
2025-01-31,961.9044799804688
2025-02-03,953.9052734375
2025-02-04,955.9050903320312
2025-02-05,955.9050903320312
2025-02-06,960.904541015625
2025-02-07,952.9053955078125
2025-02-10,951.9054565429688
2025-02-11,952.9053955078125
2025-02-12,951.9054565429688
2025-02-13,949.9056396484375
2025-02-14,944.9061889648438
2025-02-17,941.9064331054688
2025-02-18,940.9065551757812
2025-02-19,930.9075317382812
2025-02-20,924.9081420898438
2025-02-21,922.9083251953125
2025-02-24,915.9090576171875
2025-02-25,912.9093627929688
2025-02-26,912.9093627929688
2025-02-27,910.9095458984375
2025-02-28,917.9088134765625
2025-03-03,926.907958984375
2025-03-04,916.908935546875
2025-03-05,916.908935546875
2025-03-06,906.909912109375
2025-03-07,901.910400390625
2025-03-10,904.91015625
2025-03-11,891.9114379882812
2025-03-12,892.9113159179688
2025-03-13,886.9119262695312
2025-03-14,893.9112548828125
2025-03-17,891.9114379882812
2025-03-18,883.9122314453125
2025-03-19,879.91259765625
2025-03-20,890.9114990234375
2025-03-21,879.91259765625
2025-03-24,884.912109375
2025-03-25,883.9122314453125
2025-03-26,882.9122924804688
2025-03-27,879.91259765625
2025-03-28,894.9111328125
2025-03-31,885.9120483398438
2025-04-01,886.9119262695312
2025-04-02,885.9120483398438
2025-04-03,875.0
2025-04-04,844.0
2025-04-07,800.0
2025-04-08,835.0
2025-04-09,816.0
2025-04-10,851.0
2025-04-11,854.0
2025-04-14,866.0
2025-04-15,872.0
2025-04-16,871.0
2025-04-17,873.0
2025-04-22,886.0
2025-04-23,888.0
2025-04-24,887.0
2025-04-25,885.0
2025-04-28,883.0
2025-04-29,890.0
2025-04-30,898.0
2025-05-01,902.0
2025-05-02,912.0
2025-05-06,914.0
2025-05-07,916.0
2025-05-08,916.0
2025-05-09,914.0
2025-05-12,913.0
2025-05-13,915.0
2025-05-14,920.0
2025-05-15,926.0
2025-05-16,932.0
2025-05-19,926.0
2025-05-20,934.0
2025-05-21,932.0
2025-05-22,918.0
2025-05-23,914.0
2025-05-27,918.0
2025-05-28,909.0
2025-05-29,907.0
2025-05-30,908.0
2025-06-02,904.0
2025-06-03,904.0
2025-06-04,916.0
2025-06-05,912.0
2025-06-06,914.0
2025-06-09,908.0
2025-06-10,918.0
2025-06-11,913.0
2025-06-12,917.0
2025-06-13,907.0
2025-06-16,911.0
2025-06-17,903.0
2025-06-18,905.0
2025-06-19,899.0
2025-06-20,897.0
2025-06-23,898.0
2025-06-24,901.0
2025-06-25,900.0
2025-06-26,895.0
2025-06-27,907.0
2025-06-30,903.0
2025-07-01,909.0
2025-07-02,897.0
2025-07-03,907.0
2025-07-04,908.0
2025-07-07,911.0
2025-07-08,915.0
2025-07-09,906.0
2025-07-10,911.0
2025-07-11,909.0
2025-07-14,914.0
2025-07-15,920.0
2025-07-16,918.0
2025-07-17,924.0
2025-07-18,931.0
2025-07-21,924.0
2025-07-22,924.0
2025-07-23,926.0
2025-07-24,934.0
2025-07-25,933.0
2025-07-28,928.0
2025-07-29,924.0
2025-07-30,920.0
2025-07-31,910.0
2025-08-01,904.0
2025-08-04,904.0
2025-08-05,908.0
2025-08-06,911.0
2025-08-07,912.0
2025-08-08,901.0
2025-08-11,900.0
2025-08-12,889.0
2025-08-13,885.0
2025-08-14,888.0
2025-08-15,886.0
2025-08-18,887.0
2025-08-19,899.0
2025-08-20,915.0
2025-08-21,907.0
2025-08-22,910.0
