Date,IMI.L
2022-11-23,1452.2747802734375
2022-11-24,1445.2783203125
2022-11-25,1453.2744140625
2022-11-28,1423.289306640625
2022-11-29,1362.3197021484375
2022-11-30,1347.3271484375
2022-12-01,1386.3077392578125
2022-12-02,1375.3133544921875
2022-12-05,1366.3177490234375
2022-12-06,1341.330322265625
2022-12-07,1294.3536376953125
2022-12-08,1286.357666015625
2022-12-09,1314.3436279296875
2022-12-12,1312.3446044921875
2022-12-13,1343.329345703125
2022-12-14,1352.3248291015625
2022-12-15,1337.332275390625
2022-12-16,1308.3468017578125
2022-12-19,1312.3446044921875
2022-12-20,1299.35107421875
2022-12-21,1325.3380126953125
2022-12-22,1303.3492431640625
2022-12-23,1318.341796875
2022-12-28,1308.3468017578125
2022-12-29,1316.3428955078125
2022-12-30,1287.357177734375
2023-01-03,1303.3492431640625
2023-01-04,1336.332763671875
2023-01-05,1370.3155517578125
2023-01-06,1384.308837890625
2023-01-09,1424.2886962890625
2023-01-10,1414.2938232421875
2023-01-11,1428.28662109375
2023-01-12,1457.2723388671875
2023-01-13,1472.2647705078125
2023-01-16,1457.2723388671875
2023-01-17,1437.2822265625
2023-01-18,1442.2799072265625
2023-01-19,1405.2982177734375
2023-01-20,1423.289306640625
2023-01-23,1445.2783203125
2023-01-24,1460.270751953125
2023-01-25,1452.2747802734375
2023-01-26,1454.2738037109375
2023-01-27,1462.269775390625
2023-01-30,1449.2763671875
2023-01-31,1446.27783203125
2023-02-01,1452.2747802734375
2023-02-02,1543.229248046875
2023-02-03,1549.2264404296875
2023-02-06,1534.2340087890625
2023-02-07,1534.2340087890625
2023-02-08,1537.2322998046875
2023-02-09,1540.2308349609375
2023-02-10,1528.2369384765625
2023-02-13,1542.2298583984375
2023-02-14,1537.2322998046875
2023-02-15,1572.2149658203125
2023-02-16,1559.221435546875
2023-02-17,1545.2283935546875
2023-02-20,1554.2239990234375
2023-02-21,1534.2340087890625
2023-02-22,1542.2298583984375
2023-02-23,1534.2340087890625
2023-02-24,1550.2259521484375
2023-02-27,1570.2159423828125
2023-02-28,1556.222900390625
2023-03-01,1578.2119140625
2023-03-02,1582.2099609375
2023-03-03,1581.2103271484375
2023-03-06,1624.18896484375
2023-03-07,1600.200927734375
2023-03-08,1600.200927734375
2023-03-09,1586.2080078125
2023-03-10,1540.2308349609375
2023-03-13,1470.265869140625
2023-03-14,1509.2464599609375
2023-03-15,1440.2808837890625
2023-03-16,1468.266845703125
2023-03-17,1432.2847900390625
2023-03-20,1450.27587890625
2023-03-21,1495.2532958984375
2023-03-22,1497.252197265625
2023-03-23,1494.25390625
2023-03-24,1492.2548828125
2023-03-27,1505.2484130859375
2023-03-28,1496.2529296875
2023-03-29,1514.2437744140625
2023-03-30,1539.2314453125
2023-03-31,1533.2342529296875
2023-04-03,1526.238037109375
2023-04-04,1518.2418212890625
2023-04-05,1465.2684326171875
2023-04-06,1424.457763671875
2023-04-11,1446.449462890625
2023-04-12,1467.4415283203125
2023-04-13,1474.438720703125
2023-04-14,1503.4278564453125
2023-04-17,1512.42431640625
2023-04-18,1518.4219970703125
2023-04-19,1503.4278564453125
2023-04-20,1519.4217529296875
2023-04-21,1550.409912109375
2023-04-24,1549.410400390625
2023-04-25,1560.406005859375
2023-04-26,1549.410400390625
2023-04-27,1566.4036865234375
2023-04-28,1594.3931884765625
2023-05-02,1594.3931884765625
2023-05-03,1599.391357421875
2023-05-04,1641.375244140625
2023-05-05,1673.363037109375
2023-05-09,1663.366943359375
2023-05-10,1612.3863525390625
2023-05-11,1596.392333984375
2023-05-12,1601.3905029296875
2023-05-15,1625.38134765625
2023-05-16,1623.382080078125
2023-05-17,1624.3817138671875
2023-05-18,1650.371826171875
2023-05-19,1662.3673095703125
2023-05-22,1657.369140625
2023-05-23,1625.38134765625
2023-05-24,1588.3953857421875
2023-05-25,1589.3948974609375
2023-05-26,1608.3878173828125
2023-05-30,1613.3857421875
2023-05-31,1593.3936767578125
2023-06-01,1606.3885498046875
2023-06-02,1646.373291015625
2023-06-05,1646.373291015625
2023-06-06,1649.3721923828125
2023-06-07,1639.3760986328125
2023-06-08,1634.3778076171875
2023-06-09,1607.3883056640625
2023-06-12,1620.38330078125
2023-06-13,1667.3653564453125
2023-06-14,1679.3607177734375
2023-06-15,1661.3677978515625
2023-06-16,1649.3721923828125
2023-06-19,1615.38525390625
2023-06-20,1635.3775634765625
2023-06-21,1642.3748779296875
2023-06-22,1622.382568359375
2023-06-23,1609.387451171875
2023-06-26,1589.3948974609375
2023-06-27,1582.3978271484375
2023-06-28,1610.3870849609375
2023-06-29,1593.3936767578125
2023-06-30,1639.3760986328125
2023-07-03,1628.3802490234375
2023-07-04,1592.39404296875
2023-07-05,1559.406494140625
2023-07-06,1522.4205322265625
2023-07-07,1539.4141845703125
2023-07-10,1563.4049072265625
2023-07-11,1572.401611328125
2023-07-12,1596.392333984375
2023-07-13,1604.3892822265625
2023-07-14,1591.3944091796875
2023-07-17,1587.395751953125
2023-07-18,1605.3890380859375
2023-07-19,1623.382080078125
2023-07-20,1624.3817138671875
2023-07-21,1629.3798828125
2023-07-24,1617.3843994140625
2023-07-25,1639.3760986328125
2023-07-26,1628.3802490234375
2023-07-27,1644.3741455078125
2023-07-28,1618.384033203125
2023-07-31,1628.3802490234375
2023-08-01,1625.38134765625
2023-08-02,1613.3857421875
2023-08-03,1589.3948974609375
2023-08-04,1575.4002685546875
2023-08-07,1584.3970947265625
2023-08-08,1546.4114990234375
2023-08-09,1562.4053955078125
2023-08-10,1573.4927978515625
2023-08-11,1555.49853515625
2023-08-14,1551.4998779296875
2023-08-15,1540.50341796875
2023-08-16,1541.503173828125
2023-08-17,1499.5164794921875
2023-08-18,1477.5238037109375
2023-08-21,1471.5255126953125
2023-08-22,1482.5220947265625
2023-08-23,1488.5201416015625
2023-08-24,1474.524658203125
2023-08-25,1477.5238037109375
2023-08-29,1519.5101318359375
2023-08-30,1510.5130615234375
2023-08-31,1501.5159912109375
2023-09-01,1497.5172119140625
2023-09-04,1501.5159912109375
2023-09-05,1497.5172119140625
2023-09-06,1489.5198974609375
2023-09-07,1478.5234375
2023-09-08,1492.5189208984375
2023-09-11,1472.525390625
2023-09-12,1478.5234375
2023-09-13,1464.52783203125
2023-09-14,1488.5201416015625
2023-09-15,1511.5128173828125
2023-09-18,1482.5220947265625
2023-09-19,1464.52783203125
2023-09-20,1487.5205078125
2023-09-21,1461.52880859375
2023-09-22,1469.5262451171875
2023-09-25,1499.5164794921875
2023-09-26,1497.5172119140625
2023-09-27,1574.492431640625
2023-09-28,1571.4935302734375
2023-09-29,1567.4947509765625
2023-10-02,1547.501220703125
2023-10-03,1534.50537109375
2023-10-04,1519.5101318359375
2023-10-05,1515.511474609375
2023-10-06,1542.502685546875
2023-10-09,1499.5164794921875
2023-10-10,1540.50341796875
2023-10-11,1557.497802734375
2023-10-12,1560.4969482421875
2023-10-13,1541.503173828125
2023-10-16,1534.50537109375
2023-10-17,1535.5050048828125
2023-10-18,1522.5091552734375
2023-10-19,1514.51171875
2023-10-20,1464.52783203125
2023-10-23,1461.52880859375
2023-10-24,1453.531494140625
2023-10-25,1454.5311279296875
2023-10-26,1451.5321044921875
2023-10-27,1447.5333251953125
2023-10-30,1462.528564453125
2023-10-31,1464.52783203125
2023-11-01,1444.534423828125
2023-11-02,1467.5269775390625
2023-11-03,1501.5159912109375
2023-11-06,1488.5201416015625
2023-11-07,1490.51953125
2023-11-08,1514.51171875
2023-11-09,1529.5069580078125
2023-11-10,1520.509765625
2023-11-13,1524.5087890625
2023-11-14,1569.4942626953125
2023-11-15,1601.4837646484375
2023-11-16,1566.4949951171875
2023-11-17,1585.4888916015625
2023-11-20,1566.4949951171875
2023-11-21,1563.4959716796875
2023-11-22,1570.4937744140625
2023-11-23,1568.4942626953125
2023-11-24,1575.4920654296875
2023-11-27,1574.492431640625
2023-11-28,1568.4942626953125
2023-11-29,1578.4910888671875
2023-11-30,1562.4964599609375
2023-12-01,1579.4908447265625
2023-12-04,1561.49658203125
2023-12-05,1591.48681640625
2023-12-06,1612.480224609375
2023-12-07,1605.4825439453125
2023-12-08,1623.4766845703125
2023-12-11,1623.4766845703125
2023-12-12,1630.4744873046875
2023-12-13,1636.4722900390625
2023-12-14,1667.4625244140625
2023-12-15,1640.4713134765625
2023-12-18,1628.4749755859375
2023-12-19,1651.467529296875
2023-12-20,1699.4521484375
2023-12-21,1699.4521484375
2023-12-22,1708.4493408203125
2023-12-27,1689.4554443359375
2023-12-28,1684.45703125
2023-12-29,1683.4573974609375
2024-01-02,1660.4647216796875
2024-01-03,1604.4827880859375
2024-01-04,1611.48046875
2024-01-05,1555.49853515625
2024-01-08,1590.4871826171875
2024-01-09,1582.489990234375
2024-01-10,1582.489990234375
2024-01-11,1563.4959716796875
2024-01-12,1557.497802734375
2024-01-15,1556.498291015625
2024-01-16,1550.500244140625
2024-01-17,1607.48193359375
2024-01-18,1604.4827880859375
2024-01-19,1597.485107421875
2024-01-22,1621.4771728515625
2024-01-23,1622.47705078125
2024-01-24,1646.46923828125
2024-01-25,1647.4688720703125
2024-01-26,1669.4617919921875
2024-01-29,1660.4647216796875
2024-01-30,1686.4564208984375
2024-01-31,1684.45703125
2024-02-01,1710.4486083984375
2024-02-02,1716.4466552734375
2024-02-05,1681.4578857421875
2024-02-06,1709.448974609375
2024-02-07,1723.4444580078125
2024-02-08,1714.4473876953125
2024-02-09,1710.4486083984375
2024-02-12,1722.4447021484375
2024-02-13,1680.458251953125
2024-02-14,1701.4515380859375
2024-02-15,1703.4508056640625
2024-02-16,1768.429931640625
2024-02-19,1764.4312744140625
2024-02-20,1747.436767578125
2024-02-21,1746.43701171875
2024-02-22,1758.4332275390625
2024-02-23,1766.4306640625
2024-02-26,1759.432861328125
2024-02-27,1754.4344482421875
2024-02-28,1750.4356689453125
2024-02-29,1732.4415283203125
2024-03-01,1725.4437255859375
2024-03-04,1735.4405517578125
2024-03-05,1711.4483642578125
2024-03-06,1730.4422607421875
2024-03-07,1752.43505859375
2024-03-08,1770.42919921875
2024-03-11,1765.430908203125
2024-03-12,1788.423583984375
2024-03-13,1768.429931640625
2024-03-14,1771.428955078125
2024-03-15,1793.4217529296875
2024-03-18,1789.4232177734375
2024-03-19,1802.4190673828125
2024-03-20,1785.4244384765625
2024-03-21,1821.4127197265625
2024-03-22,1827.410888671875
2024-03-25,1815.414794921875
2024-03-26,1826.4112548828125
2024-03-27,1813.41552734375
2024-03-28,1814.4151611328125
2024-04-02,1825.41162109375
2024-04-03,1814.4151611328125
2024-04-04,1809.608154296875
2024-04-05,1766.6175537109375
2024-04-08,1791.612060546875
2024-04-09,1795.6112060546875
2024-04-10,1794.6114501953125
2024-04-11,1784.6136474609375
2024-04-12,1764.617919921875
2024-04-15,1799.6104736328125
2024-04-16,1735.6241455078125
2024-04-17,1717.6280517578125
2024-04-18,1739.623291015625
2024-04-19,1728.625732421875
2024-04-22,1725.6263427734375
2024-04-23,1722.626953125
2024-04-24,1730.6253662109375
2024-04-25,1724.6265869140625
2024-04-26,1745.6220703125
2024-04-29,1752.6204833984375
2024-04-30,1751.6207275390625
2024-05-01,1758.6192626953125
2024-05-02,1758.6192626953125
2024-05-03,1764.617919921875
2024-05-07,1802.6097412109375
2024-05-08,1845.6004638671875
2024-05-09,1850.599365234375
2024-05-10,1880.5928955078125
2024-05-13,1867.5955810546875
2024-05-14,1883.5921630859375
2024-05-15,1891.590576171875
2024-05-16,1881.5926513671875
2024-05-17,1876.59375
2024-05-20,1900.58837890625
2024-05-21,1899.5887451171875
2024-05-22,1891.590576171875
2024-05-23,1879.5928955078125
2024-05-24,1873.5943603515625
2024-05-28,1874.5941162109375
2024-05-29,1856.597900390625
2024-05-30,1876.59375
2024-05-31,1854.598388671875
2024-06-03,1869.59521484375
2024-06-04,1842.6009521484375
2024-06-05,1838.6019287109375
2024-06-06,1839.6016845703125
2024-06-07,1855.59814453125
2024-06-10,1847.5999755859375
2024-06-11,1825.604736328125
2024-06-12,1840.6014404296875
2024-06-13,1801.6099853515625
2024-06-14,1780.6143798828125
2024-06-17,1792.6119384765625
2024-06-18,1799.6104736328125
2024-06-19,1788.61279296875
2024-06-20,1807.608642578125
2024-06-21,1785.61328125
2024-06-24,1819.60595703125
2024-06-25,1779.61474609375
2024-06-26,1777.615234375
2024-06-27,1782.614013671875
2024-06-28,1763.6180419921875
2024-07-01,1762.618408203125
2024-07-02,1768.6170654296875
2024-07-03,1779.61474609375
2024-07-04,1803.6094970703125
2024-07-05,1796.6109619140625
2024-07-08,1792.6119384765625
2024-07-09,1774.61572265625
2024-07-10,1786.6131591796875
2024-07-11,1826.6044921875
2024-07-12,1852.598876953125
2024-07-15,1827.604248046875
2024-07-16,1837.6021728515625
2024-07-17,1833.60302734375
2024-07-18,1839.6016845703125
2024-07-19,1817.6064453125
2024-07-22,1836.602294921875
2024-07-23,1840.6014404296875
2024-07-24,1819.60595703125
2024-07-25,1801.6099853515625
2024-07-26,1857.597900390625
2024-07-29,1855.59814453125
2024-07-30,1851.5989990234375
2024-07-31,1893.590087890625
2024-08-01,1829.6038818359375
2024-08-02,1754.6201171875
2024-08-05,1740.623046875
2024-08-06,1733.6246337890625
2024-08-07,1757.6195068359375
2024-08-08,1742.7216796875
2024-08-09,1735.722900390625
2024-08-12,1759.7191162109375
2024-08-13,1755.7197265625
2024-08-14,1763.7183837890625
2024-08-15,1784.715087890625
2024-08-16,1779.7159423828125
2024-08-19,1790.714111328125
2024-08-20,1789.71435546875
2024-08-21,1813.71044921875
2024-08-22,1825.7086181640625
2024-08-23,1830.707763671875
2024-08-27,1805.7117919921875
2024-08-28,1811.710693359375
2024-08-29,1836.706787109375
2024-08-30,1830.707763671875
2024-09-02,1848.7049560546875
2024-09-03,1822.708984375
2024-09-04,1807.71142578125
2024-09-05,1777.71630859375
2024-09-06,1752.7200927734375
2024-09-09,1781.715576171875
2024-09-10,1786.7147216796875
2024-09-11,1778.716064453125
2024-09-12,1803.7120361328125
2024-09-13,1826.7083740234375
2024-09-16,1829.7078857421875
2024-09-17,1834.70703125
2024-09-18,1837.7066650390625
2024-09-19,1897.697021484375
2024-09-20,1837.7066650390625
2024-09-23,1848.7049560546875
2024-09-24,1857.703369140625
2024-09-25,1832.7073974609375
2024-09-26,1872.7010498046875
2024-09-27,1879.6998291015625
2024-09-30,1811.710693359375
2024-10-01,1787.714599609375
2024-10-02,1810.7109375
2024-10-03,1794.7135009765625
2024-10-04,1805.7117919921875
2024-10-07,1807.71142578125
2024-10-08,1789.71435546875
2024-10-09,1819.70947265625
2024-10-10,1785.71484375
2024-10-11,1799.712646484375
2024-10-14,1793.713623046875
2024-10-15,1787.714599609375
2024-10-16,1790.714111328125
2024-10-17,1818.7095947265625
2024-10-18,1811.710693359375
2024-10-21,1782.7154541015625
2024-10-22,1783.7152099609375
2024-10-23,1749.720703125
2024-10-24,1742.7216796875
2024-10-25,1745.7213134765625
2024-10-28,1743.7216796875
2024-10-29,1719.725341796875
2024-10-30,1712.7265625
2024-10-31,1649.736572265625
2024-11-01,1671.7330322265625
2024-11-04,1658.7352294921875
2024-11-05,1657.7353515625
2024-11-06,1658.7352294921875
2024-11-07,1748.7208251953125
2024-11-08,1745.7213134765625
2024-11-11,1762.7186279296875
2024-11-12,1729.723876953125
2024-11-13,1717.7257080078125
2024-11-14,1722.7249755859375
2024-11-15,1714.7261962890625
2024-11-18,1719.725341796875
2024-11-19,1709.72705078125
2024-11-20,1694.7293701171875
2024-11-21,1713.7264404296875
2024-11-22,1749.720703125
2024-11-25,1753.719970703125
2024-11-26,1745.7213134765625
2024-11-27,1754.719970703125
2024-11-28,1761.71875
2024-11-29,1819.70947265625
2024-12-02,1800.712646484375
2024-12-03,1804.7119140625
2024-12-04,1817.7098388671875
2024-12-05,1816.7099609375
2024-12-06,1835.70703125
2024-12-09,1851.704345703125
2024-12-10,1857.703369140625
2024-12-11,1862.70263671875
2024-12-12,1849.7047119140625
2024-12-13,1858.703369140625
2024-12-16,1856.7034912109375
2024-12-17,1848.7049560546875
2024-12-18,1851.704345703125
2024-12-19,1819.70947265625
2024-12-20,1828.7080078125
2024-12-23,1822.708984375
2024-12-24,1823.7088623046875
2024-12-27,1834.70703125
2024-12-30,1828.7080078125
2024-12-31,1820.7093505859375
2025-01-02,1843.7056884765625
2025-01-03,1820.7093505859375
2025-01-06,1846.7052001953125
2025-01-07,1841.7059326171875
2025-01-08,1825.7086181640625
2025-01-09,1852.7042236328125
2025-01-10,1835.70703125
2025-01-13,1828.7080078125
2025-01-14,1821.7091064453125
2025-01-15,1839.706298828125
2025-01-16,1876.700439453125
2025-01-17,1924.6927490234375
2025-01-20,1959.6871337890625
2025-01-21,1950.6885986328125
2025-01-22,1968.6856689453125
2025-01-23,1972.68505859375
2025-01-24,1974.684814453125
2025-01-27,1936.6907958984375
2025-01-28,1943.689697265625
2025-01-29,1961.6868896484375
2025-01-30,1995.681396484375
2025-01-31,2011.6788330078125
2025-02-03,1960.6868896484375
2025-02-04,1960.6868896484375
2025-02-05,1962.686767578125
2025-02-06,1938.6905517578125
2025-02-07,1913.6944580078125
2025-02-10,1925.6925048828125
2025-02-11,1935.69091796875
2025-02-12,1932.69140625
2025-02-13,1936.6907958984375
2025-02-14,1920.693359375
2025-02-17,1941.6900634765625
2025-02-18,1951.6884765625
2025-02-19,1920.693359375
2025-02-20,1914.6943359375
2025-02-21,1905.69580078125
2025-02-24,1891.697998046875
2025-02-25,1872.7010498046875
2025-02-26,1892.6978759765625
2025-02-27,1891.697998046875
2025-02-28,2001.680419921875
2025-03-03,2073.6689453125
2025-03-04,1965.6861572265625
2025-03-05,2041.6739501953125
2025-03-06,2049.6728515625
2025-03-07,2047.673095703125
2025-03-10,2005.6798095703125
2025-03-11,1976.6844482421875
2025-03-12,1982.6834716796875
2025-03-13,1945.6893310546875
2025-03-14,1976.6844482421875
2025-03-17,1978.68408203125
2025-03-18,2035.675048828125
2025-03-19,2003.6800537109375
2025-03-20,1984.6832275390625
2025-03-21,1965.6861572265625
2025-03-24,1952.6883544921875
2025-03-25,1970.685302734375
2025-03-26,1972.68505859375
2025-03-27,1948.6888427734375
2025-03-28,1911.69482421875
2025-03-31,1886.6988525390625
2025-04-01,1894.697509765625
2025-04-02,1892.6978759765625
2025-04-03,1809.912841796875
2025-04-04,1685.9188232421875
2025-04-07,1626.921630859375
2025-04-08,1675.9193115234375
2025-04-09,1605.922607421875
2025-04-10,1665.9197998046875
2025-04-11,1661.919921875
2025-04-14,1697.918212890625
2025-04-15,1733.91650390625
2025-04-16,1706.9178466796875
2025-04-17,1686.918701171875
2025-04-22,1670.9195556640625
2025-04-23,1738.916259765625
2025-04-24,1758.915283203125
2025-04-25,1781.9141845703125
2025-04-28,1774.91455078125
2025-04-29,1746.9158935546875
2025-04-30,1767.914794921875
2025-05-01,1787.9139404296875
2025-05-02,1798.913330078125
2025-05-06,1804.9130859375
2025-05-07,1792.9136962890625
2025-05-08,1884.9091796875
2025-05-09,1865.91015625
2025-05-12,1892.9088134765625
2025-05-13,1914.90771484375
2025-05-14,1931.906982421875
2025-05-15,1959.9056396484375
2025-05-16,1975.90478515625
2025-05-19,1982.904541015625
2025-05-20,1986.904296875
2025-05-21,1960.905517578125
2025-05-22,1934.9068603515625
2025-05-23,1927.9071044921875
2025-05-27,1947.9061279296875
2025-05-28,1948.9061279296875
2025-05-29,1963.9053955078125
2025-05-30,1987.904296875
2025-06-02,1956.90576171875
2025-06-03,1970.905029296875
2025-06-04,1989.9041748046875
2025-06-05,1985.904296875
2025-06-06,1982.904541015625
2025-06-09,2027.90234375
2025-06-10,2035.9019775390625
2025-06-11,2033.902099609375
2025-06-12,2047.9013671875
2025-06-13,2047.9013671875
2025-06-16,2097.89892578125
2025-06-17,2089.8994140625
2025-06-18,2087.8994140625
2025-06-19,2063.900634765625
2025-06-20,2055.90087890625
2025-06-23,2023.9024658203125
2025-06-24,2037.90185546875
2025-06-25,2051.901123046875
2025-06-26,2065.900390625
2025-06-27,2115.898193359375
2025-06-30,2093.899169921875
2025-07-01,2079.89990234375
2025-07-02,2095.899169921875
2025-07-03,2123.897705078125
2025-07-04,2109.8984375
2025-07-07,2099.89892578125
2025-07-08,2091.899169921875
2025-07-09,2119.89794921875
2025-07-10,2157.89599609375
2025-07-11,2135.897216796875
2025-07-14,2137.89697265625
2025-07-15,2147.896484375
2025-07-16,2133.897216796875
2025-07-17,2185.894775390625
2025-07-18,2189.89453125
2025-07-21,2183.894775390625
2025-07-22,2157.89599609375
2025-07-23,2183.894775390625
2025-07-24,2191.89453125
2025-07-25,2201.89404296875
2025-07-28,2183.894775390625
2025-07-29,2217.89306640625
2025-07-30,2215.893310546875
2025-07-31,2221.89306640625
2025-08-01,2175.895263671875
2025-08-04,2149.896484375
2025-08-05,2177.89501953125
2025-08-06,2205.893798828125
2025-08-07,2223.892822265625
2025-08-08,2241.89208984375
2025-08-11,2265.890869140625
2025-08-12,2291.8896484375
2025-08-13,2283.889892578125
2025-08-14,2260.0
2025-08-15,2246.0
2025-08-18,2250.0
2025-08-19,2316.0
2025-08-20,2314.0
2025-08-21,2304.0
2025-08-22,2330.0
