Date,NH.NS
2023-08-21,988.7964477539062
2023-08-22,985.6639404296875
2023-08-23,993.02294921875
2023-08-24,1012.3156127929688
2023-08-25,1031.9561767578125
2023-08-28,1021.5640258789062
2023-08-29,1024.4481201171875
2023-08-30,1018.2823486328125
2023-08-31,1033.746337890625
2023-09-01,1018.5806884765625
2023-09-04,1020.9674682617188
2023-09-05,1016.740966796875
2023-09-06,1007.34326171875
2023-09-07,1006.2493286132812
2023-09-08,1002.56982421875
2023-09-11,1022.6082763671875
2023-09-12,1034.044677734375
2023-09-13,1029.469970703125
2023-09-14,1085.9556884765625
2023-09-15,1105.0992431640625
2023-09-18,1093.1656494140625
2023-09-20,1068.453125
2023-09-21,1064.52490234375
2023-09-22,1055.57470703125
2023-09-25,1056.171630859375
2023-09-26,1061.8896484375
2023-09-27,1075.9117431640625
2023-09-28,1072.4310302734375
2023-09-29,1079.49169921875
2023-10-03,1095.6019287109375
2023-10-04,1079.49169921875
2023-10-05,1081.779052734375
2023-10-06,1086.2042236328125
2023-10-09,1047.8179931640625
2023-10-10,1056.3206787109375
2023-10-11,1048.862060546875
2023-10-12,1060.795654296875
2023-10-13,1077.9501953125
2023-10-16,1081.3812255859375
2023-10-17,1069.497314453125
2023-10-18,1076.1602783203125
2023-10-19,1053.9339599609375
2023-10-20,1047.718505859375
2023-10-23,1011.3707885742188
2023-10-25,1003.6637573242188
2023-10-26,980.8406982421875
2023-10-27,1012.4647216796875
2023-10-30,1006.7465209960938
2023-10-31,990.487060546875
2023-11-01,992.1279296875
2023-11-02,996.8018798828125
2023-11-03,1028.674560546875
2023-11-06,1031.5584716796875
2023-11-07,1073.3260498046875
2023-11-08,1054.232177734375
2023-11-09,1054.1826171875
2023-11-10,1066.4144287109375
2023-11-13,1078.646484375
2023-11-15,1127.1761474609375
2023-11-16,1138.364013671875
2023-11-17,1219.1146240234375
2023-11-20,1213.6947021484375
2023-11-21,1253.32421875
2023-11-22,1238.0093994140625
2023-11-23,1231.893310546875
2023-11-24,1231.4459228515625
2023-11-28,1242.83251953125
2023-11-29,1246.1142578125
2023-11-30,1218.8162841796875
2023-12-01,1218.517822265625
2023-12-04,1210.1146240234375
2023-12-05,1202.8551025390625
2023-12-06,1181.6231689453125
2023-12-07,1196.93798828125
2023-12-08,1166.0101318359375
2023-12-11,1163.7725830078125
2023-12-12,1159.595947265625
2023-12-13,1161.83349609375
2023-12-14,1177.744873046875
2023-12-15,1186.2972412109375
2023-12-18,1170.68408203125
2023-12-19,1186.645263671875
2023-12-20,1162.1815185546875
2023-12-21,1149.4522705078125
2023-12-22,1168.9935302734375
2023-12-26,1178.291748046875
2023-12-27,1180.031982421875
2023-12-28,1191.5181884765625
2023-12-29,1195.297119140625
2024-01-01,1196.7391357421875
2024-01-02,1186.1978759765625
2024-01-03,1163.7227783203125
2024-01-04,1173.369140625
2024-01-05,1210.711181640625
2024-01-08,1226.82177734375
2024-01-09,1241.8878173828125
2024-01-10,1233.0369873046875
2024-01-11,1264.0147705078125
2024-01-12,1273.0145263671875
2024-01-15,1281.2188720703125
2024-01-16,1253.32421875
2024-01-17,1251.7828369140625
2024-01-18,1245.3685302734375
2024-01-19,1247.208251953125
2024-01-23,1224.2857666015625
2024-01-24,1233.6834716796875
2024-01-25,1254.7164306640625
2024-01-29,1239.9984130859375
2024-01-30,1243.578369140625
2024-01-31,1309.56103515625
2024-02-01,1355.704345703125
2024-02-02,1334.67138671875
2024-02-05,1368.9307861328125
2024-02-06,1358.1407470703125
2024-02-07,1356.9473876953125
2024-02-08,1358.6876220703125
2024-02-09,1367.2401123046875
2024-02-12,1369.2786865234375
2024-02-13,1365.1019287109375
2024-02-14,1409.10693359375
2024-02-15,1345.3121337890625
2024-02-16,1357.5439453125
2024-02-19,1343.2237548828125
2024-02-20,1351.4779052734375
2024-02-21,1344.8646240234375
2024-02-22,1362.764892578125
2024-02-23,1375.6929931640625
2024-02-26,1393.3946533203125
2024-02-27,1374.00244140625
2024-02-28,1356.74853515625
2024-02-29,1334.5220947265625
2024-03-01,1289.0751953125
2024-03-04,1300.412109375
2024-03-05,1239.5010986328125
2024-03-06,1198.0318603515625
2024-03-07,1173.219970703125
2024-03-11,1269.0367431640625
2024-03-12,1238.456787109375
2024-03-13,1181.0762939453125
2024-03-14,1228.412841796875
2024-03-15,1235.423828125
2024-03-18,1253.6722412109375
2024-03-19,1216.529052734375
2024-03-20,1190.97119140625
2024-03-21,1219.412841796875
2024-03-22,1225.6781005859375
2024-03-26,1244.7220458984375
2024-03-27,1263.06982421875
2024-03-28,1276.694091796875
2024-04-01,1289.125
2024-04-02,1285.296142578125
2024-04-03,1283.35693359375
2024-04-04,1282.16357421875
2024-04-05,1279.1304931640625
2024-04-08,1317.9146728515625
2024-04-09,1310.4063720703125
2024-04-10,1305.7822265625
2024-04-12,1281.2686767578125
2024-04-15,1262.1251220703125
2024-04-16,1270.428955078125
2024-04-18,1231.644775390625
2024-04-19,1235.5728759765625
2024-04-22,1248.6004638671875
2024-04-23,1244.3740234375
2024-04-24,1255.611328125
2024-04-25,1259.53955078125
2024-04-26,1268.43994140625
2024-04-29,1259.390380859375
2024-04-30,1279.975830078125
2024-05-02,1251.7828369140625
2024-05-03,1242.683349609375
2024-05-06,1258.6942138671875
2024-05-07,1271.7218017578125
2024-05-08,1264.1141357421875
2024-05-09,1235.7220458984375
2024-05-10,1255.213623046875
2024-05-13,1250.1915283203125
2024-05-14,1242.18603515625
2024-05-15,1245.3187255859375
2024-05-16,1254.3682861328125
2024-05-17,1285.9425048828125
2024-05-21,1276.7437744140625
2024-05-22,1260.1859130859375
2024-05-23,1248.1529541015625
2024-05-24,1245.81591796875
2024-05-27,1229.854736328125
2024-05-28,1184.2584228515625
2024-05-29,1141.7451171875
2024-05-30,1161.037841796875
2024-05-31,1182.6673583984375
2024-06-03,1176.0045166015625
2024-06-04,1159.048828125
2024-06-05,1178.142578125
2024-06-06,1236.5673828125
2024-06-07,1256.6556396484375
2024-06-10,1297.7269287109375
2024-06-11,1247.5064697265625
2024-06-12,1242.4844970703125
2024-06-13,1219.760986328125
2024-06-14,1230.451416015625
2024-06-18,1230.7001953125
2024-06-19,1228.56201171875
2024-06-20,1226.0758056640625
2024-06-21,1193.6563720703125
2024-06-24,1180.728271484375
2024-06-25,1182.5679931640625
2024-06-26,1189.3800048828125
2024-06-27,1194.6009521484375
2024-06-28,1198.0816650390625
2024-07-01,1209.3687744140625
2024-07-02,1215.93212890625
2024-07-03,1217.2249755859375
2024-07-04,1234.8270263671875
2024-07-05,1242.733154296875
2024-07-08,1234.9266357421875
2024-07-09,1222.0482177734375
2024-07-10,1218.36865234375
2024-07-11,1227.86572265625
2024-07-12,1208.9212646484375
2024-07-15,1240.1475830078125
2024-07-16,1237.263671875
2024-07-18,1235.523193359375
2024-07-19,1235.5728759765625
2024-07-22,1247.158447265625
2024-07-23,1248.5506591796875
2024-07-24,1248.2523193359375
2024-07-25,1235.921142578125
2024-07-26,1239.84912109375
2024-07-29,1270.9759521484375
2024-07-30,1266.64990234375
2024-07-31,1249.296630859375
2024-08-01,1245.81591796875
2024-08-02,1227.908203125
2024-08-05,1219.1287841796875
2024-08-06,1215.5870361328125
2024-08-07,1222.07177734375
2024-08-08,1223.9674072265625
2024-08-09,1229.0054931640625
2024-08-12,1207.156982421875
2024-08-13,1196.531982421875
2024-08-14,1175.3818359375
2024-08-16,1180.6195068359375
2024-08-19,1184.610107421875
2024-08-20,1177.6265869140625
2024-08-21,1253.6474609375
2024-08-22,1265.9683837890625
2024-08-23,1261.42919921875
2024-08-26,1277.241943359375
2024-08-27,1264.970703125
2024-08-28,1271.1063232421875
2024-08-29,1263.524169921875
2024-08-30,1265.9683837890625
2024-09-02,1269.460205078125
2024-09-03,1271.50537109375
2024-09-04,1282.0804443359375
2024-09-05,1294.451416015625
2024-09-06,1342.637939453125
2024-09-09,1373.7645263671875
2024-09-10,1342.83740234375
2024-09-11,1324.4805908203125
2024-09-12,1367.22998046875
2024-09-13,1304.1285400390625
2024-09-16,1290.6104736328125
2024-09-17,1280.8333740234375
2024-09-18,1270.85693359375
2024-09-19,1247.262451171875
2024-09-20,1241.9749755859375
2024-09-23,1226.6112060546875
2024-09-24,1222.7203369140625
2024-09-25,1251.50244140625
2024-09-26,1231.6492919921875
2024-09-27,1201.4205322265625
2024-09-30,1248.110595703125
2024-10-01,1233.9937744140625
2024-10-03,1228.1575927734375
2024-10-04,1215.83642578125
2024-10-07,1228.25732421875
2024-10-08,1225.314208984375
2024-10-09,1219.378173828125
2024-10-10,1220.8746337890625
2024-10-11,1218.33056640625
2024-10-14,1265.81884765625
2024-10-15,1266.8165283203125
2024-10-16,1285.3228759765625
2024-10-17,1279.9854736328125
2024-10-18,1273.8997802734375
2024-10-21,1271.904541015625
2024-10-22,1256.7900390625
2024-10-23,1232.9461669921875
2024-10-24,1232.547119140625
2024-10-25,1233.794189453125
2024-10-28,1239.1317138671875
2024-10-29,1228.7061767578125
2024-10-30,1219.677490234375
2024-10-31,1269.8094482421875
2024-11-01,1245.2672119140625
2024-11-04,1208.3541259765625
2024-11-05,1192.6910400390625
2024-11-06,1246.6639404296875
2024-11-07,1268.0635986328125
2024-11-08,1287.916748046875
2024-11-11,1290.5107421875
2024-11-12,1279.8358154296875
2024-11-13,1255.8424072265625
2024-11-14,1273.4508056640625
2024-11-18,1258.186767578125
2024-11-19,1259.0347900390625
2024-11-21,1255.991943359375
2024-11-22,1269.2108154296875
2024-11-25,1252.74951171875
2024-11-26,1261.1298828125
2024-11-27,1259.6832275390625
2024-11-28,1247.5118408203125
2024-11-29,1263.7236328125
2024-12-02,1252.74951171875
2024-12-03,1268.31298828125
2024-12-04,1313.40673828125
2024-12-05,1307.5206298828125
2024-12-06,1336.6519775390625
2024-12-09,1323.582763671875
2024-12-10,1284.7242431640625
2024-12-11,1277.04248046875
2024-12-12,1291.657958984375
2024-12-13,1284.5745849609375
2024-12-16,1291.50830078125
2024-12-17,1292.4560546875
2024-12-18,1277.4913330078125
2024-12-19,1284.67431640625
2024-12-20,1285.073486328125
2024-12-23,1306.5728759765625
2024-12-24,1301.2354736328125
2024-12-26,1308.1690673828125
2024-12-27,1294.451416015625
2024-12-30,1270.9068603515625
2024-12-31,1269.8094482421875
2025-01-01,1309.4161376953125
2025-01-02,1297.1949462890625
2025-01-03,1307.321044921875
2025-01-06,1308.4683837890625
2025-01-07,1348.125
2025-01-08,1362.19189453125
2025-01-09,1327.17431640625
2025-01-10,1309.0670166015625
2025-01-13,1268.4127197265625
2025-01-14,1289.0142822265625
2025-01-15,1284.9737548828125
2025-01-16,1307.0716552734375
2025-01-17,1296.5963134765625
2025-01-20,1326.4261474609375
2025-01-21,1316.2001953125
2025-01-22,1322.5850830078125
2025-01-23,1324.03173828125
2025-01-24,1302.282958984375
2025-01-27,1289.463134765625
2025-01-28,1266.1180419921875
2025-01-29,1300.137939453125
2025-01-30,1301.1356201171875
2025-01-31,1383.8907470703125
2025-02-01,1349.0228271484375
2025-02-03,1351.766357421875
2025-02-04,1343.6356201171875
2025-02-05,1352.9136962890625
2025-02-06,1370.4722900390625
2025-02-07,1401.69873046875
2025-02-10,1390.874267578125
2025-02-11,1347.4266357421875
2025-02-12,1377.9049072265625
2025-02-13,1325.8773193359375
2025-02-14,1325.129150390625
2025-02-17,1323.6326904296875
2025-02-18,1364.5863037109375
2025-02-19,1371.1207275390625
2025-02-20,1401.2498779296875
2025-02-21,1393.51806640625
2025-02-24,1389.9764404296875
2025-02-25,1462.1065673828125
2025-02-27,1487.4967041015625
2025-02-28,1441.10595703125
2025-03-03,1611.803955078125
2025-03-04,1556.1849365234375
2025-03-05,1600.780029296875
2025-03-06,1575.4893798828125
2025-03-07,1562.52001953125
2025-03-10,1579.3802490234375
2025-03-11,1578.8814697265625
2025-03-12,1569.5035400390625
2025-03-13,1538.526611328125
2025-03-17,1574.4420166015625
2025-03-18,1574.4420166015625
2025-03-19,1641.0849609375
2025-03-20,1681.7891845703125
2025-03-21,1659.8907470703125
2025-03-24,1668.121337890625
2025-03-25,1643.3297119140625
2025-03-26,1626.0205078125
2025-03-27,1669.4681396484375
2025-03-28,1688.0743408203125
2025-04-01,1672.8602294921875
2025-04-02,1683.28564453125
2025-04-03,1659.54150390625
2025-04-04,1673.508544921875
2025-04-07,1639.638427734375
2025-04-08,1677.4991455078125
2025-04-09,1685.5302734375
2025-04-11,1695.9556884765625
2025-04-15,1731.52197265625
2025-04-16,1789.08642578125
2025-04-17,1850.0428466796875
2025-04-21,1819.315185546875
2025-04-22,1831.0875244140625
2025-04-23,1796.3692626953125
2025-04-24,1792.5782470703125
2025-04-25,1783.798828125
2025-04-28,1793.974853515625
2025-04-29,1771.6275634765625
2025-04-30,1756.363525390625
2025-05-02,1755.0665283203125
2025-05-05,1775.2191162109375
2025-05-06,1791.28125
2025-05-07,1817.51953125
2025-05-08,1785.494873046875
2025-05-09,1774.9197998046875
2025-05-12,1776.715576171875
2025-05-13,1771.0289306640625
2025-05-14,1775.119384765625
2025-05-15,1786.4925537109375
2025-05-16,1770.4302978515625
2025-05-19,1748.2825927734375
2025-05-20,1723.4410400390625
2025-05-21,1737.607666015625
2025-05-22,1718.6522216796875
2025-05-23,1720.348388671875
2025-05-26,1772.7249755859375
2025-05-27,1738.5054931640625
2025-05-28,1720.2486572265625
2025-05-29,1760.6534423828125
2025-05-30,1739.802490234375
2025-06-02,1741.997314453125
2025-06-03,1748.681640625
2025-06-04,1735.8118896484375
2025-06-05,1739.3037109375
2025-06-06,1746.58642578125
2025-06-09,1787.2906494140625
2025-06-10,1809.6380615234375
2025-06-11,1830.98779296875
2025-06-12,1820.1134033203125
2025-06-13,1908.505126953125
2025-06-16,1929.5555419921875
2025-06-17,1898.62841796875
2025-06-18,1899.4266357421875
2025-06-19,1869.3973388671875
2025-06-20,1898.927734375
2025-06-23,1980.6353759765625
2025-06-24,1984.4263916015625
2025-06-25,2053.86279296875
2025-06-26,2068.4287109375
2025-06-27,2257.88232421875
2025-06-30,2165.30029296875
2025-07-01,2089.079833984375
2025-07-02,1976.7445068359375
2025-07-03,2001.1868896484375
2025-07-04,2006.6739501953125
2025-07-07,1985.6236572265625
2025-07-08,1960.2833251953125
2025-07-09,1964.5731201171875
2025-07-10,1965.470947265625
2025-07-11,2002.2843017578125
2025-07-14,2015.0543212890625
2025-07-15,1979.837158203125
2025-07-16,1946.7152099609375
2025-07-17,1956.6917724609375
2025-07-18,1947.214111328125
2025-07-21,1911.2987060546875
2025-07-22,1980.8348388671875
2025-07-23,1989.215087890625
2025-07-24,1975.9462890625
2025-07-25,1986.9205322265625
2025-07-28,1986.6212158203125
2025-07-29,1977.941650390625
2025-07-30,1933.2469482421875
2025-07-31,1910.699951171875
2025-08-01,1945.5
2025-08-04,1829.699951171875
2025-08-05,1807.5
2025-08-06,1768.5999755859375
2025-08-07,1777.800048828125
2025-08-08,1737.199951171875
2025-08-11,1765.5999755859375
2025-08-12,1811.800048828125
2025-08-13,1830.9000244140625
2025-08-14,1812.0
2025-08-18,1834.0999755859375
2025-08-19,1847.0999755859375
2025-08-20,1839.0999755859375
2025-08-21,1847.9000244140625
