Date,KGF.L
2023-02-02,291.1346435546875
2023-02-03,286.4405212402344
2023-02-06,279.94866943359375
2023-02-07,280.447998046875
2023-02-08,277.4518127441406
2023-02-09,279.0498352050781
2023-02-10,274.355712890625
2023-02-13,277.2521057128906
2023-02-14,276.7527160644531
2023-02-15,279.7489318847656
2023-02-16,281.5466613769531
2023-02-17,281.3469543457031
2023-02-20,279.84881591796875
2023-02-21,271.6590881347656
2023-02-22,269.761474609375
2023-02-23,267.3645324707031
2023-02-24,268.7627258300781
2023-02-27,275.9537048339844
2023-02-28,286.84002685546875
2023-03-01,281.8463439941406
2023-03-02,280.6477966308594
2023-03-03,284.7426452636719
2023-03-06,288.53790283203125
2023-03-07,286.04107666015625
2023-03-08,289.4367980957031
2023-03-09,289.4367980957031
2023-03-10,287.0397644042969
2023-03-13,279.149658203125
2023-03-14,284.8425598144531
2023-03-15,273.3569641113281
2023-03-16,276.7527160644531
2023-03-17,269.3619689941406
2023-03-20,272.95745849609375
2023-03-21,268.96246337890625
2023-03-22,270.8601379394531
2023-03-23,263.3695068359375
2023-03-24,255.978759765625
2023-03-27,254.88015747070312
2023-03-28,250.88514709472656
2023-03-29,254.88015747070312
2023-03-30,258.9749755859375
2023-03-31,260.8726501464844
2023-04-03,260.1734924316406
2023-04-04,256.67791748046875
2023-04-05,246.09117126464844
2023-04-06,245.39205932617188
2023-04-11,251.48440551757812
2023-04-12,252.483154296875
2023-04-13,253.88140869140625
2023-04-14,260.5729675292969
2023-04-17,261.1722106933594
2023-04-18,262.2708740234375
2023-04-19,257.7765197753906
2023-04-20,256.8776550292969
2023-04-21,256.97747802734375
2023-04-24,256.97747802734375
2023-04-25,255.1797637939453
2023-04-26,255.67913818359375
2023-04-27,255.87889099121094
2023-04-28,257.17724609375
2023-05-02,256.8776550292969
2023-05-03,250.98501586914062
2023-05-04,247.98878479003906
2023-05-05,252.58302307128906
2023-05-09,254.68038940429688
2023-05-10,252.88265991210938
2023-05-11,252.9825439453125
2023-05-12,249.68667602539062
2023-05-15,249.5867919921875
2023-05-16,241.99630737304688
2023-05-17,241.09744262695312
2023-05-18,243.89393615722656
2023-05-19,240.19857788085938
2023-05-22,241.29721069335938
2023-05-23,246.4906768798828
2023-05-24,240.19857788085938
2023-05-25,232.7912139892578
2023-05-26,230.99282836914062
2023-05-30,233.79031372070312
2023-05-31,230.79299926757812
2023-06-01,233.79031372070312
2023-06-02,238.6859130859375
2023-06-05,237.88665771484375
2023-06-06,238.8857421875
2023-06-07,239.285400390625
2023-06-08,240.4842987060547
2023-06-09,237.48699951171875
2023-06-12,237.98655700683594
2023-06-13,238.8857421875
2023-06-14,237.98655700683594
2023-06-15,235.7885284423828
2023-06-16,233.0909423828125
2023-06-19,233.79031372070312
2023-06-20,232.99102783203125
2023-06-21,226.39695739746094
2023-06-22,226.99639892578125
2023-06-23,224.79837036132812
2023-06-26,225.39784240722656
2023-06-27,229.7938995361328
2023-06-28,231.99192810058594
2023-06-29,229.49415588378906
2023-06-30,231.49237060546875
2023-07-03,232.39157104492188
2023-07-04,231.89202880859375
2023-07-05,227.59588623046875
2023-07-06,217.90455627441406
2023-07-07,223.89918518066406
2023-07-10,225.39784240722656
2023-07-11,226.69667053222656
2023-07-12,234.58961486816406
2023-07-13,233.49057006835938
2023-07-14,234.4896697998047
2023-07-17,232.49147033691406
2023-07-18,239.9847412109375
2023-07-19,248.07748413085938
2023-07-20,245.67965698242188
2023-07-21,243.0819854736328
2023-07-24,242.7822265625
2023-07-25,246.77867126464844
2023-07-26,250.1756134033203
2023-07-27,252.0739288330078
2023-07-28,246.8785858154297
2023-07-31,245.47982788085938
2023-08-01,245.9793701171875
2023-08-02,242.8821563720703
2023-08-03,241.883056640625
2023-08-04,240.98385620117188
2023-08-07,240.2845001220703
2023-08-08,236.98744201660156
2023-08-09,237.68679809570312
2023-08-10,238.7858123779297
2023-08-11,234.8893280029297
2023-08-14,233.49057006835938
2023-08-15,234.18995666503906
2023-08-16,232.99102783203125
2023-08-17,229.0945281982422
2023-08-18,226.99639892578125
2023-08-21,226.39695739746094
2023-08-22,229.89382934570312
2023-08-23,230.1935272216797
2023-08-24,228.59498596191406
2023-08-25,226.89649963378906
2023-08-29,236.38796997070312
2023-08-30,230.79299926757812
2023-08-31,233.79031372070312
2023-09-01,232.49147033691406
2023-09-04,231.49237060546875
2023-09-05,227.39605712890625
2023-09-06,227.49595642089844
2023-09-07,225.39784240722656
2023-09-08,225.89739990234375
2023-09-11,229.7938995361328
2023-09-12,231.59228515625
2023-09-13,232.7912139892578
2023-09-14,231.79209899902344
2023-09-15,235.7885284423828
2023-09-18,235.3888702392578
2023-09-19,206.6147003173828
2023-09-20,215.50669860839844
2023-09-21,220.20248413085938
2023-09-22,220.20248413085938
2023-09-25,218.50399780273438
2023-09-26,223.6993408203125
2023-09-27,220.20248413085938
2023-09-28,219.40322875976562
2023-09-29,223.0998992919922
2023-10-02,216.3059844970703
2023-10-03,213.60842895507812
2023-10-04,212.50941467285156
2023-10-05,214.80735778808594
2023-10-06,217.10528564453125
2023-10-09,214.80735778808594
2023-10-10,217.60482788085938
2023-10-11,212.20965576171875
2023-10-12,209.7494354248047
2023-10-13,206.7515869140625
2023-10-16,208.35044860839844
2023-10-17,207.05137634277344
2023-10-18,203.85366821289062
2023-10-19,202.75445556640625
2023-10-20,201.05567932128906
2023-10-23,203.85366821289062
2023-10-24,201.9550323486328
2023-10-25,201.55531311035156
2023-10-26,202.85438537597656
2023-10-27,204.4532470703125
2023-10-30,204.15345764160156
2023-10-31,209.64950561523438
2023-11-01,211.7480010986328
2023-11-02,214.745849609375
2023-11-03,222.34039306640625
2023-11-06,218.64306640625
2023-11-07,217.7436981201172
2023-11-08,219.84219360351562
2023-11-09,227.136962890625
2023-11-10,225.837890625
2023-11-13,228.8357391357422
2023-11-14,234.83143615722656
2023-11-15,234.631591796875
2023-11-16,228.63589477539062
2023-11-17,233.03273010253906
2023-11-20,231.93353271484375
2023-11-21,230.43460083007812
2023-11-22,214.34613037109375
2023-11-23,214.44607543945312
2023-11-24,218.84291076660156
2023-11-27,218.54310607910156
2023-11-28,219.94212341308594
2023-11-29,219.94212341308594
2023-11-30,219.2426300048828
2023-12-01,224.43890380859375
2023-12-04,224.6387481689453
2023-12-05,223.03990173339844
2023-12-06,225.1383819580078
2023-12-07,227.5366668701172
2023-12-08,231.93353271484375
2023-12-11,231.93353271484375
2023-12-12,228.8357391357422
2023-12-13,227.63661193847656
2023-12-14,243.32533264160156
2023-12-15,244.02484130859375
2023-12-18,238.82855224609375
2023-12-19,241.52662658691406
2023-12-20,247.4224090576172
2023-12-21,244.72433471679688
2023-12-22,246.6229705810547
2023-12-27,246.6229705810547
2023-12-28,245.92347717285156
2023-12-29,243.12548828125
2024-01-02,238.42886352539062
2024-01-03,234.631591796875
2024-01-04,232.83287048339844
2024-01-05,229.13552856445312
2024-01-08,230.9342498779297
2024-01-09,225.9378204345703
2024-01-10,224.43890380859375
2024-01-11,217.54383850097656
2024-01-12,218.34327697753906
2024-01-15,214.745849609375
2024-01-16,216.044921875
2024-01-17,215.04563903808594
2024-01-18,219.642333984375
2024-01-19,217.9435577392578
2024-01-22,221.24118041992188
2024-01-23,222.93997192382812
2024-01-24,225.3382568359375
2024-01-25,221.64089965820312
2024-01-26,224.93853759765625
2024-01-29,220.7415313720703
2024-01-30,221.3411102294922
2024-01-31,220.2418975830078
2024-02-01,215.84507751464844
2024-02-02,214.44607543945312
2024-02-05,209.9492950439453
2024-02-06,217.14413452148438
2024-02-07,217.64376831054688
2024-02-08,219.7422637939453
2024-02-09,217.64376831054688
2024-02-12,220.64161682128906
2024-02-13,215.64520263671875
2024-02-14,218.34327697753906
2024-02-15,224.93853759765625
2024-02-16,227.43675231933594
2024-02-19,222.44033813476562
2024-02-20,223.7393798828125
2024-02-21,224.7386932373047
2024-02-22,225.9378204345703
2024-02-23,229.13552856445312
2024-02-26,229.6351776123047
2024-02-27,230.33465576171875
2024-02-28,233.53236389160156
2024-02-29,234.331787109375
2024-03-01,232.2332763671875
2024-03-04,225.9378204345703
2024-03-05,223.7393798828125
2024-03-06,226.83717346191406
2024-03-07,229.03558349609375
2024-03-08,227.43675231933594
2024-03-11,225.9378204345703
2024-03-12,228.8357391357422
2024-03-13,227.33680725097656
2024-03-14,225.7379608154297
2024-03-15,226.73724365234375
2024-03-18,225.3382568359375
2024-03-19,224.03916931152344
2024-03-20,229.6351776123047
2024-03-21,232.93280029296875
2024-03-22,233.43243408203125
2024-03-25,239.4281463623047
2024-03-26,249.62081909179688
2024-03-27,245.82354736328125
2024-03-28,249.22109985351562
2024-04-02,246.22325134277344
2024-04-03,249.02125549316406
2024-04-04,249.32102966308594
2024-04-05,242.2261199951172
2024-04-08,244.42454528808594
2024-04-09,244.02484130859375
2024-04-10,241.9263458251953
2024-04-11,247.82212829589844
2024-04-12,249.32102966308594
2024-04-15,248.5216064453125
2024-04-16,244.2246856689453
2024-04-17,243.22540283203125
2024-04-18,248.02197265625
2024-04-19,245.423828125
2024-04-22,248.02197265625
2024-04-23,249.1211700439453
2024-04-24,247.92205810546875
2024-04-25,246.9227752685547
2024-04-26,246.8228302001953
2024-04-29,248.72145080566406
2024-04-30,247.92205810546875
2024-05-01,248.2218017578125
2024-05-02,243.82496643066406
2024-05-03,248.5216064453125
2024-05-07,253.71786499023438
2024-05-08,256.41595458984375
2024-05-09,257.7149963378906
2024-05-10,261.412353515625
2024-05-13,265.10968017578125
2024-05-14,268.3074035644531
2024-05-15,268.80706787109375
2024-05-16,261.4959716796875
2024-05-17,260.4963684082031
2024-05-20,263.9949645996094
2024-05-21,264.29486083984375
2024-05-22,260.19647216796875
2024-05-23,258.59710693359375
2024-05-24,261.99578857421875
2024-05-28,265.2944641113281
2024-05-29,260.2964172363281
2024-05-30,264.5947570800781
2024-05-31,263.9949645996094
2024-06-03,267.79345703125
2024-06-04,270.2924499511719
2024-06-05,267.59356689453125
2024-06-06,268.3932189941406
2024-06-07,261.79583740234375
2024-06-10,258.69708251953125
2024-06-11,254.69866943359375
2024-06-12,263.0953369140625
2024-06-13,255.69827270507812
2024-06-14,248.5011444091797
2024-06-17,245.70225524902344
2024-06-18,248.80099487304688
2024-06-19,247.90138244628906
2024-06-20,252.79940795898438
2024-06-21,248.80099487304688
2024-06-24,247.20164489746094
2024-06-25,244.10289001464844
2024-06-26,246.40196228027344
2024-06-27,248.5011444091797
2024-06-28,248.7010498046875
2024-07-01,251.30001831054688
2024-07-02,250.7002716064453
2024-07-03,252.699462890625
2024-07-04,254.19886779785156
2024-07-05,257.3975830078125
2024-07-08,259.49676513671875
2024-07-09,257.1976623535156
2024-07-10,262.4955749511719
2024-07-11,269.2928466796875
2024-07-12,272.9913635253906
2024-07-15,267.8934326171875
2024-07-16,274.2908630371094
2024-07-17,273.291259765625
2024-07-18,275.29046630859375
2024-07-19,274.0909423828125
2024-07-22,276.88983154296875
2024-07-23,276.98980712890625
2024-07-24,277.3896179199219
2024-07-25,276.09014892578125
2024-07-26,280.2884826660156
2024-07-29,277.4896240234375
2024-07-30,274.9906005859375
2024-07-31,276.1900939941406
2024-08-01,281.2880859375
2024-08-02,268.5931701660156
2024-08-05,267.59356689453125
2024-08-06,268.0933532714844
2024-08-07,270.3924255371094
2024-08-08,267.9933776855469
2024-08-09,270.7922668457031
2024-08-12,271.29205322265625
2024-08-13,270.7922668457031
2024-08-14,274.7906494140625
2024-08-15,275.7902526855469
2024-08-16,278.48919677734375
2024-08-19,281.08819580078125
2024-08-20,278.989013671875
2024-08-21,282.58758544921875
2024-08-22,281.8878479003906
2024-08-23,287.38568115234375
2024-08-27,286.6859130859375
2024-08-28,283.18731689453125
2024-08-29,282.8874206542969
2024-08-30,284.0870056152344
2024-09-02,281.3880310058594
2024-09-03,280.4884033203125
2024-09-04,275.8902282714844
2024-09-05,276.5899658203125
2024-09-06,274.890625
2024-09-09,274.19091796875
2024-09-10,274.19091796875
2024-09-11,275.8902282714844
2024-09-12,279.688720703125
2024-09-13,283.98699951171875
2024-09-16,290.1845397949219
2024-09-17,322.7715759277344
2024-09-18,326.4701232910156
2024-09-19,331.66802978515625
2024-09-20,322.671630859375
2024-09-23,327.8695373535156
2024-09-24,325.5704650878906
2024-09-25,321.4720764160156
2024-09-26,324.770751953125
2024-09-27,324.8707580566406
2024-09-30,321.8719482421875
2024-10-01,317.47369384765625
2024-10-02,311.97589111328125
2024-10-03,310.5764465332031
2024-10-04,311.2761535644531
2024-10-07,312.8755187988281
2024-10-08,309.876708984375
2024-10-09,315.9742736816406
2024-10-10,312.0133972167969
2024-10-11,312.1133728027344
2024-10-14,312.21331787109375
2024-10-15,312.1133728027344
2024-10-16,316.01226806640625
2024-10-17,316.61212158203125
2024-10-18,313.3130187988281
2024-10-21,311.3135681152344
2024-10-22,312.1133728027344
2024-10-23,309.9139709472656
2024-10-24,309.51409912109375
2024-10-25,310.2138671875
2024-10-28,309.9139709472656
2024-10-29,305.51519775390625
2024-10-30,307.9145202636719
2024-10-31,292.4188232421875
2024-11-01,296.5177001953125
2024-11-04,299.31689453125
2024-11-05,297.6174011230469
2024-11-06,292.518798828125
2024-11-07,289.8195495605469
2024-11-08,289.7195739746094
2024-11-11,289.019775390625
2024-11-12,287.7201232910156
2024-11-13,287.3202209472656
2024-11-14,289.61962890625
2024-11-15,292.7187194824219
2024-11-18,286.4205017089844
2024-11-19,286.1205749511719
2024-11-20,284.8209228515625
2024-11-21,289.2196960449219
2024-11-22,294.8181457519531
2024-11-25,255.72901916503906
2024-11-26,251.83009338378906
2024-11-27,248.73095703125
2024-11-28,249.23081970214844
2024-11-29,247.4313201904297
2024-12-02,249.43075561523438
2024-12-03,254.92922973632812
2024-12-04,254.4293670654297
2024-12-05,254.6293182373047
2024-12-06,253.7295684814453
2024-12-09,259.0281066894531
2024-12-10,258.02838134765625
2024-12-11,257.6285095214844
2024-12-12,259.1280822753906
2024-12-13,259.0281066894531
2024-12-16,257.42852783203125
2024-12-17,252.62986755371094
2024-12-18,253.82952880859375
2024-12-19,249.43075561523438
2024-12-20,250.6304168701172
2024-12-23,248.6309814453125
2024-12-24,247.83119201660156
2024-12-27,247.33132934570312
2024-12-30,245.43186950683594
2024-12-31,248.6309814453125
2025-01-02,247.33132934570312
2025-01-03,243.93228149414062
2025-01-06,244.53211975097656
2025-01-07,241.03309631347656
2025-01-08,235.2346954345703
2025-01-09,230.3360595703125
2025-01-10,230.83592224121094
2025-01-13,228.1366729736328
2025-01-14,229.33633422851562
2025-01-15,238.33383178710938
2025-01-16,239.0336456298828
2025-01-17,242.83258056640625
2025-01-20,247.83119201660156
2025-01-21,249.8306427001953
2025-01-22,247.5312957763672
2025-01-23,246.4315948486328
2025-01-24,242.7326202392578
2025-01-27,238.33383178710938
2025-01-28,245.93173217773438
2025-01-29,244.23220825195312
2025-01-30,248.13111877441406
2025-01-31,246.1316680908203
2025-02-03,242.3327178955078
2025-02-04,240.83314514160156
2025-02-05,240.13333129882812
2025-02-06,245.43186950683594
2025-02-07,244.83203125
2025-02-10,247.83119201660156
2025-02-11,246.4315948486328
2025-02-12,252.72984313964844
2025-02-13,252.5299072265625
2025-02-14,254.7292938232422
2025-02-17,256.3288269042969
2025-02-18,250.43048095703125
2025-02-19,244.73207092285156
2025-02-20,246.03170776367188
2025-02-21,245.33189392089844
2025-02-24,247.4313201904297
2025-02-25,249.8306427001953
2025-02-26,253.82952880859375
2025-02-27,249.43075561523438
2025-02-28,246.63153076171875
2025-03-03,248.03115844726562
2025-03-04,243.3324432373047
2025-03-05,249.23081970214844
2025-03-06,252.22998046875
2025-03-07,259.0281066894531
2025-03-10,268.52545166015625
2025-03-11,261.1275329589844
2025-03-12,254.0294952392578
2025-03-13,255.12918090820312
2025-03-14,257.22857666015625
2025-03-17,263.2269287109375
2025-03-18,265.32635498046875
2025-03-19,269.2252502441406
2025-03-20,274.1239013671875
2025-03-21,274.9236755371094
2025-03-24,279.62237548828125
2025-03-25,240.2333221435547
2025-03-26,244.43214416503906
2025-03-27,248.03115844726562
2025-03-28,251.43020629882812
2025-03-31,253.22970581054688
2025-04-01,256.9286804199219
2025-04-02,257.72845458984375
2025-04-03,260.4277038574219
2025-04-04,253.02976989746094
2025-04-07,248.3310546875
2025-04-08,245.53184509277344
2025-04-09,241.63291931152344
2025-04-10,247.83119201660156
2025-04-11,249.43075561523438
2025-04-14,257.92840576171875
2025-04-15,266.7259521484375
2025-04-16,265.52630615234375
2025-04-17,268.32550048828125
2025-04-22,271.0247802734375
2025-04-23,270.0250549316406
2025-04-24,267.02587890625
2025-04-25,270.8248291015625
2025-04-28,278.9225769042969
2025-04-29,286.82037353515625
2025-04-30,287.12030029296875
2025-05-01,291.8190002441406
2025-05-02,287.8200988769531
2025-05-06,293.0186767578125
2025-05-07,291.8190002441406
2025-05-08,296.5177001953125
2025-05-09,304.91534423828125
2025-05-12,302.5160217285156
2025-05-13,306.8148193359375
2025-05-14,312.91314697265625
2025-05-15,316.01226806640625
2025-05-16,310.7137451171875
2025-05-19,313.4129943847656
2025-05-20,313.8128662109375
2025-05-21,309.8139953613281
2025-05-22,300.0
2025-05-23,295.29998779296875
2025-05-27,295.79998779296875
2025-05-28,285.29998779296875
2025-05-29,279.20001220703125
2025-05-30,277.6000061035156
2025-06-02,279.3999938964844
2025-06-03,283.0
2025-06-04,280.8999938964844
2025-06-05,278.0
2025-06-06,276.29998779296875
2025-06-09,274.3999938964844
2025-06-10,273.3999938964844
2025-06-11,273.0
2025-06-12,277.0
2025-06-13,274.0
2025-06-16,275.3999938964844
2025-06-17,272.6000061035156
2025-06-18,274.0
2025-06-19,271.6000061035156
2025-06-20,274.29998779296875
2025-06-23,271.6000061035156
2025-06-24,275.8999938964844
2025-06-25,277.20001220703125
2025-06-26,284.6000061035156
2025-06-27,288.70001220703125
2025-06-30,290.79998779296875
2025-07-01,292.0
2025-07-02,287.1000061035156
2025-07-03,291.5
2025-07-04,286.6000061035156
2025-07-07,284.20001220703125
2025-07-08,282.79998779296875
2025-07-09,283.70001220703125
2025-07-10,281.29998779296875
2025-07-11,276.20001220703125
2025-07-14,280.5
2025-07-15,275.0
2025-07-16,273.0
2025-07-17,277.8999938964844
2025-07-18,281.3999938964844
2025-07-21,278.0
2025-07-22,274.79998779296875
2025-07-23,276.70001220703125
2025-07-24,280.29998779296875
2025-07-25,278.8999938964844
2025-07-28,276.8999938964844
2025-07-29,274.20001220703125
2025-07-30,267.20001220703125
2025-07-31,270.5
2025-08-01,269.20001220703125
2025-08-04,266.1000061035156
2025-08-05,267.3999938964844
2025-08-06,273.79998779296875
2025-08-07,275.5
2025-08-08,276.20001220703125
2025-08-11,275.5
2025-08-12,274.8999938964844
2025-08-13,274.5
2025-08-14,271.6000061035156
2025-08-15,269.70001220703125
2025-08-18,270.20001220703125
2025-08-19,277.5
2025-08-20,277.6000061035156
2025-08-21,279.20001220703125
2025-08-22,281.20001220703125
