Date,MTO.L
2021-06-25,68.91100311279297
2021-06-28,67.71257781982422
2021-06-29,67.11334228515625
2021-06-30,67.91230773925781
2021-07-01,67.31307983398438
2021-07-02,66.11463165283203
2021-07-05,67.01346588134766
2021-07-06,67.01346588134766
2021-07-07,67.71257781982422
2021-07-08,66.9135971069336
2021-07-09,66.21450805664062
2021-07-12,64.91617584228516
2021-07-13,63.91746139526367
2021-07-14,63.61785125732422
2021-07-15,62.119789123535156
2021-07-16,61.920047760009766
2021-07-19,59.22352600097656
2021-07-20,61.32081985473633
2021-07-21,61.720306396484375
2021-07-22,63.118499755859375
2021-07-23,62.119789123535156
2021-07-26,62.51926803588867
2021-07-27,66.41424560546875
2021-07-28,64.7164306640625
2021-07-29,63.71772384643555
2021-07-30,63.318241119384766
2021-08-02,64.8163070678711
2021-08-03,65.41552734375
2021-08-04,64.41681671142578
2021-08-05,66.7138671875
2021-08-06,65.71513366699219
2021-08-09,66.11463165283203
2021-08-10,68.21192169189453
2021-08-11,68.51152038574219
2021-08-12,68.51152038574219
2021-08-13,70.10946655273438
2021-08-16,70.80857849121094
2021-08-17,70.90843963623047
2021-08-18,70.80857849121094
2021-08-19,70.4090805053711
2021-08-20,71.1081771850586
2021-08-23,72.9058609008789
2021-08-24,72.40650177001953
2021-08-25,72.60623931884766
2021-08-26,72.80598449707031
2021-08-27,74.20419311523438
2021-08-31,75.90199279785156
2021-09-01,77.2003173828125
2021-09-02,74.40392303466797
2021-09-03,73.20547485351562
2021-09-06,74.3040542602539
2021-09-07,73.20547485351562
2021-09-08,71.00830841064453
2021-09-09,71.70740509033203
2021-09-10,70.90843963623047
2021-09-13,72.20677185058594
2021-09-14,71.00830841064453
2021-09-15,69.21063995361328
2021-09-16,70.90843963623047
2021-09-17,70.90843963623047
2021-09-20,69.7099838256836
2021-09-21,69.31050109863281
2021-09-22,69.31050109863281
2021-09-23,70.80857849121094
2021-09-24,72.00700378417969
2021-09-27,71.5076675415039
2021-09-28,69.31050109863281
2021-09-29,68.91100311279297
2021-09-30,70.90843963623047
2021-10-01,69.610107421875
2021-10-04,68.81114959716797
2021-10-05,66.9135971069336
2021-10-06,64.41681671142578
2021-10-07,63.118499755859375
2021-10-08,62.918758392333984
2021-10-11,62.119789123535156
2021-10-12,62.918758392333984
2021-10-13,63.118499755859375
2021-10-14,64.6165542602539
2021-10-15,65.2157974243164
2021-10-18,66.41424560546875
2021-10-19,66.81372833251953
2021-10-20,65.51538848876953
2021-10-21,64.7164306640625
2021-10-22,64.91617584228516
2021-10-25,64.91617584228516
2021-10-26,66.7138671875
2021-10-27,65.91487884521484
2021-10-28,64.91617584228516
2021-10-29,65.31565856933594
2021-11-01,67.11334228515625
2021-11-02,66.9135971069336
2021-11-03,66.21450805664062
2021-11-04,67.11334228515625
2021-11-05,67.21320343017578
2021-11-08,67.41295623779297
2021-11-09,67.41295623779297
2021-11-10,67.41295623779297
2021-11-11,69.0108871459961
2021-11-12,70.50895690917969
2021-11-15,69.90972900390625
2021-11-16,70.10946655273438
2021-11-17,71.30792236328125
2021-11-18,69.90972900390625
2021-11-19,64.31694793701172
2021-11-22,64.6165542602539
2021-11-23,67.91230773925781
2021-11-24,67.31307983398438
2021-11-25,67.01346588134766
2021-11-26,64.51669311523438
2021-11-29,65.71513366699219
2021-11-30,64.11720275878906
2021-12-01,64.51669311523438
2021-12-02,64.8163070678711
2021-12-03,64.11720275878906
2021-12-06,64.91617584228516
2021-12-07,65.91487884521484
2021-12-08,65.11591339111328
2021-12-09,64.51669311523438
2021-12-10,63.517982482910156
2021-12-13,60.92133331298828
2021-12-14,60.42197799682617
2021-12-15,59.82275390625
2021-12-16,59.227481842041016
2021-12-17,59.92662048339844
2021-12-20,60.32613754272461
2021-12-21,61.92417907714844
2021-12-22,62.024051666259766
2021-12-23,61.52466583251953
2021-12-24,62.024051666259766
2021-12-29,64.52100372314453
2021-12-30,64.12149047851562
2021-12-31,64.4211196899414
2022-01-04,65.32001495361328
2022-01-05,63.422340393066406
2022-01-06,62.223812103271484
2022-01-07,63.122711181640625
2022-01-10,62.523441314697266
2022-01-11,62.024051666259766
2022-01-12,61.824302673339844
2022-01-13,61.22503662109375
2022-01-14,61.52466583251953
2022-01-17,62.72319793701172
2022-01-18,62.32368850708008
2022-01-19,62.123931884765625
2022-01-20,62.024051666259766
2022-01-21,60.62576675415039
2022-01-24,59.02772521972656
2022-01-25,58.62821578979492
2022-01-26,59.52711486816406
2022-01-27,63.821861267089844
2022-01-28,60.4260139465332
2022-01-31,59.92662048339844
2022-02-01,60.92539596557617
2022-02-02,61.824302673339844
2022-02-03,61.02527618408203
2022-02-04,59.626991271972656
2022-02-07,60.32613754272461
2022-02-08,61.02527618408203
2022-02-09,62.523441314697266
2022-02-10,63.32246780395508
2022-02-11,63.92173385620117
2022-02-14,61.724422454833984
2022-02-15,62.223812103271484
2022-02-16,60.32613754272461
2022-02-17,60.126380920410156
2022-02-18,59.4272346496582
2022-02-21,57.92906951904297
2022-02-22,56.430904388427734
2022-02-23,53.83408737182617
2022-02-24,50.33836364746094
2022-02-25,54.033836364746094
2022-02-28,55.931514739990234
2022-03-01,54.73298263549805
2022-03-02,54.23359298706055
2022-03-03,52.935184478759766
2022-03-04,47.29209518432617
2022-03-07,47.8414192199707
2022-03-08,46.3931999206543
2022-03-09,50.33836364746094
2022-03-10,49.539344787597656
2022-03-11,50.8377571105957
2022-03-14,54.83286666870117
2022-03-15,55.03261947631836
2022-03-16,56.830413818359375
2022-03-17,57.92906951904297
2022-03-18,60.62576675415039
2022-03-21,59.92662048339844
2022-03-22,61.624549865722656
2022-03-23,61.92417907714844
2022-03-24,60.0265007019043
2022-03-25,59.4272346496582
2022-03-28,59.92662048339844
2022-03-29,60.0265007019043
2022-03-30,57.22992706298828
2022-03-31,55.03261947631836
2022-04-01,55.43212127685547
2022-04-04,55.73176193237305
2022-04-05,53.83408737182617
2022-04-06,52.335914611816406
2022-04-07,52.435794830322266
2022-04-08,52.635555267333984
2022-04-11,51.93640899658203
2022-04-12,51.93640899658203
2022-04-13,51.037513732910156
2022-04-14,51.73664855957031
2022-04-19,51.63677215576172
2022-04-20,51.93640899658203
2022-04-21,51.93640899658203
2022-04-22,52.335914611816406
2022-04-25,51.63677215576172
2022-04-26,51.93640899658203
2022-04-27,51.83653259277344
2022-04-28,53.534446716308594
2022-04-29,54.13371658325195
2022-05-03,55.23237228393555
2022-05-04,55.931514739990234
2022-05-05,54.83286666870117
2022-05-06,53.83408737182617
2022-05-09,51.93640899658203
2022-05-10,51.237266540527344
2022-05-11,51.63677215576172
2022-05-12,51.93640899658203
2022-05-13,54.033836364746094
2022-05-16,53.43457794189453
2022-05-17,54.23359298706055
2022-05-18,54.033836364746094
2022-05-19,52.03628158569336
2022-05-20,52.435794830322266
2022-05-23,53.13493728637695
2022-05-24,52.73542785644531
2022-05-25,52.535675048828125
2022-05-26,54.9327392578125
2022-05-27,56.430904388427734
2022-05-30,55.931514739990234
2022-05-31,56.331031799316406
2022-06-01,55.83163833618164
2022-06-06,58.128822326660156
2022-06-07,61.22503662109375
2022-06-08,61.52466583251953
2022-06-09,65.41989135742188
2022-06-10,62.922950744628906
2022-06-13,63.32246780395508
2022-06-14,61.22503662109375
2022-06-15,62.42356872558594
2022-06-16,60.62576675415039
2022-06-17,60.92539596557617
2022-06-20,62.42356872558594
2022-06-21,62.82307434082031
2022-06-22,61.52466583251953
2022-06-23,58.7414436340332
2022-06-24,57.4427375793457
2022-06-27,59.240943908691406
2022-06-28,58.54164505004883
2022-06-29,57.942237854003906
2022-06-30,55.94423294067383
2022-07-01,56.44373321533203
2022-07-04,57.04313278198242
2022-07-05,56.44373321533203
2022-07-06,57.04313278198242
2022-07-07,57.942237854003906
2022-07-08,59.14104461669922
2022-07-11,59.540645599365234
2022-07-12,59.940242767333984
2022-07-13,59.240943908691406
2022-07-14,61.6385612487793
2022-07-15,63.93626403808594
2022-07-18,65.83438110351562
2022-07-19,67.43277740478516
2022-07-20,68.83138275146484
2022-07-21,71.42878723144531
2022-07-22,71.7284927368164
2022-07-25,73.22700500488281
2022-07-26,74.22602081298828
2022-07-27,75.62460327148438
2022-07-28,76.92330932617188
2022-07-29,78.2220230102539
2022-08-01,78.92132568359375
2022-08-02,78.52173614501953
2022-08-03,78.32192993164062
2022-08-04,77.62261199951172
2022-08-05,78.12212371826172
2022-08-08,77.32291412353516
2022-08-09,78.32192993164062
2022-08-10,79.72053527832031
2022-08-11,78.52173614501953
2022-08-12,78.42182159423828
2022-08-15,78.72151947021484
2022-08-16,77.32291412353516
2022-08-17,77.72251892089844
2022-08-18,77.92231750488281
2022-08-19,76.42382049560547
2022-08-22,74.62560272216797
2022-08-23,73.0271987915039
2022-08-24,73.22700500488281
2022-08-25,73.62659454345703
2022-08-26,74.3259048461914
2022-08-30,72.92730712890625
2022-08-31,72.6275863647461
2022-09-01,71.42878723144531
2022-09-02,73.42680358886719
2022-09-05,72.92730712890625
2022-09-06,73.92630004882812
2022-09-07,74.1260986328125
2022-09-08,74.92530059814453
2022-09-09,75.82441711425781
2022-09-12,77.52272033691406
2022-09-13,77.2230224609375
2022-09-14,72.72750854492188
2022-09-15,74.22602081298828
2022-09-16,73.32689666748047
2022-09-20,73.42680358886719
2022-09-21,72.6275863647461
2022-09-22,73.22700500488281
2022-09-23,69.1310806274414
2022-09-26,64.83537292480469
2022-09-27,62.737457275390625
2022-09-28,62.937255859375
2022-09-29,61.43875503540039
2022-09-30,62.537654876708984
2022-10-03,64.13606262207031
2022-10-04,66.43378448486328
2022-10-05,64.83537292480469
2022-10-06,64.5356674194336
2022-10-07,64.4357681274414
2022-10-10,63.33686065673828
2022-10-11,63.7364616394043
2022-10-12,63.33686065673828
2022-10-13,64.2359619140625
2022-10-14,63.536659240722656
2022-10-17,65.7344741821289
2022-10-18,66.23397064208984
2022-10-19,67.43277740478516
2022-10-20,67.9322738647461
2022-10-21,65.7344741821289
2022-10-24,66.93327331542969
2022-10-25,68.83138275146484
2022-10-26,72.12808990478516
2022-10-27,72.42779541015625
2022-10-28,71.42878723144531
2022-10-31,71.32890319824219
2022-11-01,71.62860107421875
2022-11-02,73.52669525146484
2022-11-03,71.62860107421875
2022-11-04,73.32689666748047
2022-11-07,73.826416015625
2022-11-08,74.22602081298828
2022-11-09,72.52770233154297
2022-11-10,76.42382049560547
2022-11-11,75.92431640625
2022-11-14,75.62460327148438
2022-11-15,75.02520751953125
2022-11-16,74.22602081298828
2022-11-17,77.52272033691406
2022-11-18,73.72650146484375
2022-11-21,75.32491302490234
2022-11-22,75.2249984741211
2022-11-23,75.2249984741211
2022-11-24,75.32491302490234
2022-11-25,75.52471160888672
2022-11-28,75.12511444091797
2022-11-29,75.52471160888672
2022-11-30,76.02420806884766
2022-12-01,75.32491302490234
2022-12-02,75.92431640625
2022-12-05,75.52471160888672
2022-12-06,74.02620697021484
2022-12-07,74.42581176757812
2022-12-08,72.92730712890625
2022-12-09,71.92829895019531
2022-12-12,73.22700500488281
2022-12-13,74.62560272216797
2022-12-14,74.1260986328125
2022-12-15,72.93418884277344
2022-12-16,72.23480987548828
2022-12-19,73.93328094482422
2022-12-20,74.43283081054688
2022-12-21,76.03138732910156
2022-12-22,77.82975769042969
2022-12-23,77.82975769042969
2022-12-28,77.0304946899414
2022-12-29,76.4310302734375
2022-12-30,74.5327377319336
2023-01-03,76.63084411621094
2023-01-04,78.3293228149414
2023-01-05,80.12769317626953
2023-01-06,79.92787170410156
2023-01-09,80.22760009765625
2023-01-10,81.02687072753906
2023-01-11,80.82705688476562
2023-01-12,81.82616424560547
2023-01-13,82.72534942626953
2023-01-16,83.12498474121094
2023-01-17,83.22489929199219
2023-01-18,81.52642822265625
2023-01-19,80.92697143554688
2023-01-20,81.92607116699219
2023-01-23,82.9251708984375
2023-01-24,82.72534942626953
2023-01-25,82.72534942626953
2023-01-26,83.12498474121094
2023-01-27,79.4283218383789
2023-01-30,78.72895050048828
2023-01-31,77.92967224121094
2023-02-01,79.22850036621094
2023-02-02,82.02597045898438
2023-02-03,83.02507019042969
2023-02-06,83.3248062133789
2023-02-07,78.02957916259766
2023-02-08,79.52822875976562
2023-02-09,78.62904357910156
2023-02-10,76.4310302734375
2023-02-13,77.43013000488281
2023-02-14,76.8306655883789
2023-02-15,77.92967224121094
2023-02-16,79.12858581542969
2023-02-17,80.3275146484375
2023-02-20,80.3275146484375
2023-02-21,79.72805786132812
2023-02-22,80.02777099609375
2023-02-23,81.72624969482422
2023-02-24,82.32569885253906
2023-02-27,83.82435607910156
2023-02-28,80.7271499633789
2023-03-01,79.72805786132812
2023-03-02,81.12678527832031
2023-03-03,79.32841491699219
2023-03-06,79.22850036621094
2023-03-07,78.82886505126953
2023-03-08,80.02777099609375
2023-03-09,80.3275146484375
2023-03-10,78.82886505126953
2023-03-13,76.03138732910156
2023-03-14,78.52913665771484
2023-03-15,77.530029296875
2023-03-16,79.12858581542969
2023-03-17,78.3293228149414
2023-03-20,78.22940063476562
2023-03-21,81.82616424560547
2023-03-22,82.42561340332031
2023-03-23,81.12678527832031
2023-03-24,79.72805786132812
2023-03-27,80.7271499633789
2023-03-28,79.52822875976562
2023-03-29,80.3275146484375
2023-03-30,81.82616424560547
2023-03-31,81.72624969482422
2023-04-03,81.82616424560547
2023-04-04,81.42652130126953
2023-04-05,78.72895050048828
2023-04-06,79.0286865234375
2023-04-11,80.42741394042969
2023-04-12,81.02687072753906
2023-04-13,81.62632751464844
2023-04-14,82.12588500976562
2023-04-17,81.42652130126953
2023-04-18,92.4166030883789
2023-04-19,91.6173095703125
2023-04-20,90.9179458618164
2023-04-21,91.91705322265625
2023-04-24,92.01696014404297
2023-04-25,94.31488800048828
2023-04-26,92.31668853759766
2023-04-27,92.81624603271484
2023-04-28,91.91705322265625
2023-05-02,91.81714630126953
2023-05-03,92.7163314819336
2023-05-04,93.21588897705078
2023-05-05,92.01696014404297
2023-05-09,92.81624603271484
2023-05-10,92.91614532470703
2023-05-11,92.21678161621094
2023-05-12,92.5165023803711
2023-05-15,93.31578826904297
2023-05-16,94.81443786621094
2023-05-17,94.31488800048828
2023-05-18,93.51560974121094
2023-05-19,92.4166030883789
2023-05-22,91.41749572753906
2023-05-23,91.31758880615234
2023-05-24,91.51741790771484
2023-05-25,90.61820983886719
2023-05-26,89.31938934326172
2023-05-30,88.91976165771484
2023-05-31,88.8198471069336
2023-06-01,89.31938934326172
2023-06-02,93.01605987548828
2023-06-05,92.7163314819336
2023-06-06,94.11506652832031
2023-06-07,96.31309509277344
2023-06-08,99.41029357910156
2023-06-09,96.11325073242188
2023-06-12,96.71272277832031
2023-06-13,96.51290130615234
2023-06-14,95.713623046875
2023-06-15,95.1141586303711
2023-06-16,95.1141586303711
2023-06-19,97.4120864868164
2023-06-20,99.61009979248047
2023-06-21,98.21138000488281
2023-06-22,95.8349838256836
2023-06-23,96.43457794189453
2023-06-26,96.83430480957031
2023-06-27,96.33464813232422
2023-06-28,97.13410186767578
2023-06-29,96.63443756103516
2023-06-30,96.33464813232422
2023-07-03,96.43457794189453
2023-07-04,96.63443756103516
2023-07-05,97.83363342285156
2023-07-06,97.13410186767578
2023-07-07,95.9349136352539
2023-07-10,97.23403930664062
2023-07-11,97.53382110595703
2023-07-12,99.43254089355469
2023-07-13,99.832275390625
2023-07-14,99.23268127441406
2023-07-17,98.33328247070312
2023-07-18,99.23268127441406
2023-07-19,103.1300277709961
2023-07-20,101.53112030029297
2023-07-21,102.53044128417969
2023-07-24,101.93085479736328
2023-07-25,100.3319320678711
2023-07-26,101.73098754882812
2023-07-27,100.93152618408203
2023-07-28,101.13139343261719
2023-07-31,101.73098754882812
2023-08-01,102.33058166503906
2023-08-02,102.1307144165039
2023-08-03,102.93016815185547
2023-08-04,101.93085479736328
2023-08-07,100.3319320678711
2023-08-08,100.7316665649414
2023-08-09,101.13139343261719
2023-08-10,100.3319320678711
2023-08-11,98.23336029052734
2023-08-14,98.23336029052734
2023-08-15,97.93355560302734
2023-08-16,97.03416442871094
2023-08-17,95.73506164550781
2023-08-18,94.5358657836914
2023-08-21,91.83769989013672
2023-08-22,91.93762969970703
2023-08-23,93.13681030273438
2023-08-24,92.03755187988281
2023-08-25,93.53653717041016
2023-08-29,93.93627166748047
2023-08-30,97.03416442871094
2023-08-31,97.13410186767578
2023-09-01,97.6337661743164
2023-09-04,98.33328247070312
2023-09-05,100.53179931640625
2023-09-06,100.7316665649414
2023-09-07,103.32990264892578
2023-09-08,102.1307144165039
2023-09-11,102.73030853271484
2023-09-12,103.5297622680664
2023-09-13,103.92949676513672
2023-09-14,105.728271484375
2023-09-15,105.92813873291016
2023-09-18,101.73098754882812
2023-09-19,101.93085479736328
2023-09-20,102.1307144165039
2023-09-21,103.1300277709961
2023-09-22,101.93085479736328
2023-09-25,102.53044128417969
2023-09-26,102.73030853271484
2023-09-27,100.93152618408203
2023-09-28,102.1307144165039
2023-09-29,102.73030853271484
2023-10-02,99.93219757080078
2023-10-03,97.53382110595703
2023-10-04,93.73641967773438
2023-10-05,96.93424224853516
2023-10-06,97.43389892578125
2023-10-09,97.23403930664062
2023-10-10,98.9328842163086
2023-10-11,102.73030853271484
2023-10-12,101.93085479736328
2023-10-13,99.63240051269531
2023-10-16,101.53112030029297
2023-10-17,101.73098754882812
2023-10-18,99.93219757080078
2023-10-19,97.53382110595703
2023-10-20,96.13478088378906
2023-10-23,98.63307189941406
2023-10-24,97.03416442871094
2023-10-25,96.23471069335938
2023-10-26,95.03553009033203
2023-10-27,96.83430480957031
2023-10-30,98.1334228515625
2023-10-31,98.4332275390625
2023-11-01,98.4332275390625
2023-11-02,99.93219757080078
2023-11-03,101.53112030029297
2023-11-06,100.93152618408203
2023-11-07,100.53179931640625
2023-11-08,102.73030853271484
2023-11-09,104.52908325195312
2023-11-10,104.72895050048828
2023-11-13,104.92881774902344
2023-11-14,104.72895050048828
2023-11-15,106.72760009765625
2023-11-16,105.92813873291016
2023-11-17,106.32786560058594
2023-11-20,106.52772521972656
2023-11-21,106.52772521972656
2023-11-22,106.32786560058594
2023-11-23,104.92881774902344
2023-11-24,97.13410186767578
2023-11-27,99.23268127441406
2023-11-28,102.1307144165039
2023-11-29,100.3319320678711
2023-11-30,97.93355560302734
2023-12-01,100.7316665649414
2023-12-04,99.53247833251953
2023-12-05,98.63307189941406
2023-12-06,99.73234558105469
2023-12-07,99.93219757080078
2023-12-08,100.13206481933594
2023-12-11,99.33261108398438
2023-12-12,100.13206481933594
2023-12-13,99.832275390625
2023-12-14,99.64237213134766
2023-12-15,99.34255981445312
2023-12-18,99.44249725341797
2023-12-19,99.94219970703125
2023-12-20,101.54127502441406
2023-12-21,99.042724609375
2023-12-22,99.8422622680664
2023-12-27,100.9416275024414
2023-12-28,99.64237213134766
2023-12-29,99.24260711669922
2024-01-02,97.943359375
2024-01-03,97.74348449707031
2024-01-04,98.84283447265625
2024-01-05,96.54417419433594
2024-01-08,99.14266204833984
2024-01-09,97.44364929199219
2024-01-10,99.042724609375
2024-01-11,97.74348449707031
2024-01-12,99.34255981445312
2024-01-15,99.7423324584961
2024-01-16,99.34255981445312
2024-01-17,96.44422149658203
2024-01-18,97.84342193603516
2024-01-19,97.84342193603516
2024-01-22,98.54301452636719
2024-01-23,98.74290466308594
2024-01-24,99.8422622680664
2024-01-25,104.93932342529297
2024-01-26,105.13919830322266
2024-01-29,102.74058532714844
2024-01-30,102.94046783447266
2024-01-31,103.34024047851562
2024-02-01,102.94046783447266
2024-02-02,103.14035034179688
2024-02-05,100.74174499511719
2024-02-06,102.74058532714844
2024-02-07,101.74117279052734
2024-02-08,102.3408203125
2024-02-09,102.54071044921875
2024-02-12,103.54012298583984
2024-02-13,101.94104766845703
2024-02-14,103.34024047851562
2024-02-15,102.14093780517578
2024-02-16,103.34024047851562
2024-02-19,105.33908081054688
2024-02-20,103.93988800048828
2024-02-21,105.73885345458984
2024-02-22,105.33908081054688
2024-02-23,104.93932342529297
2024-02-26,105.73885345458984
2024-02-27,105.5389633178711
2024-02-28,105.93873596191406
2024-02-29,106.73828125
2024-03-01,107.13804626464844
2024-03-04,105.13919830322266
2024-03-05,104.93932342529297
2024-03-06,103.7400131225586
2024-03-07,104.53955078125
2024-03-08,104.93932342529297
2024-03-11,104.13977813720703
2024-03-12,105.5389633178711
2024-03-13,104.93932342529297
2024-03-14,103.93988800048828
2024-03-15,104.13977813720703
2024-03-18,104.73943328857422
2024-03-19,104.93932342529297
2024-03-20,105.73885345458984
2024-03-21,106.93816375732422
2024-03-22,105.33908081054688
2024-03-25,103.54012298583984
2024-03-26,105.13919830322266
2024-03-27,104.53955078125
2024-03-28,104.93932342529297
2024-04-02,105.33908081054688
2024-04-03,105.73885345458984
2024-04-04,114.53376007080078
2024-04-05,111.93527221679688
2024-04-08,112.33504486083984
2024-04-09,111.73538970947266
2024-04-10,111.93527221679688
2024-04-11,112.13514709472656
2024-04-12,111.5354995727539
2024-04-15,118.93122863769531
2024-04-16,115.93295288085938
2024-04-17,114.3338851928711
2024-04-18,115.53319549560547
2024-04-19,115.93295288085938
2024-04-22,117.53203582763672
2024-04-23,119.93064880371094
2024-04-24,116.1328353881836
2024-04-25,114.93353271484375
2024-04-26,114.13399505615234
2024-04-29,116.932373046875
2024-04-30,116.932373046875
2024-05-01,115.93295288085938
2024-05-02,114.93353271484375
2024-05-03,115.93295288085938
2024-05-07,118.93122863769531
2024-05-08,120.3304214477539
2024-05-09,119.131103515625
2024-05-10,120.13053131103516
2024-05-13,118.93122863769531
2024-05-14,120.3304214477539
2024-05-15,121.12995147705078
2024-05-16,120.9300765991211
2024-05-17,121.32984161376953
2024-05-20,124.12821197509766
2024-05-21,120.53030395507812
2024-05-22,119.93064880371094
2024-05-23,119.33099365234375
2024-05-24,121.12995147705078
2024-05-28,119.131103515625
2024-05-29,119.73076629638672
2024-05-30,120.3304214477539
2024-05-31,121.12995147705078
2024-06-03,121.72960662841797
2024-06-04,119.73076629638672
2024-06-05,119.93064880371094
2024-06-06,117.93180847167969
2024-06-07,118.93122863769531
2024-06-10,118.93122863769531
2024-06-11,116.53260803222656
2024-06-12,117.33214569091797
2024-06-13,117.33214569091797
2024-06-14,117.33214569091797
2024-06-17,115.33330535888672
2024-06-18,117.33214569091797
2024-06-19,119.33099365234375
2024-06-20,117.56156921386719
2024-06-21,117.16169738769531
2024-06-24,118.96111297607422
2024-06-25,116.3619613647461
2024-06-26,116.76183319091797
2024-06-27,118.36131286621094
2024-06-28,116.16201782226562
2024-07-01,116.76183319091797
2024-07-02,116.16201782226562
2024-07-03,116.96176147460938
2024-07-04,115.96208953857422
2024-07-05,116.96176147460938
2024-07-08,116.96176147460938
2024-07-09,116.3619613647461
2024-07-10,117.56156921386719
2024-07-11,119.5609130859375
2024-07-12,121.16039276123047
2024-07-15,120.36065673828125
2024-07-16,119.3609848022461
2024-07-17,119.96078491210938
2024-07-18,121.76020050048828
2024-07-19,120.36065673828125
2024-07-22,122.5599365234375
2024-07-23,119.5609130859375
2024-07-24,120.36065673828125
2024-07-25,119.96078491210938
2024-07-26,123.55960845947266
2024-07-29,120.96046447753906
2024-07-30,122.36000061035156
2024-07-31,121.16039276123047
2024-08-01,120.56059265136719
2024-08-02,118.76117706298828
2024-08-05,115.76216125488281
2024-08-06,116.76183319091797
2024-08-07,118.76117706298828
2024-08-08,117.76150512695312
2024-08-09,118.56124877929688
2024-08-12,120.76052856445312
2024-08-13,120.16072082519531
2024-08-14,122.36000061035156
2024-08-15,122.36000061035156
2024-08-16,123.15973663330078
2024-08-19,123.35968017578125
2024-08-20,121.56025695800781
2024-08-21,123.55960845947266
2024-08-22,122.75987243652344
2024-08-23,124.75921630859375
2024-08-27,123.55960845947266
2024-08-28,123.15973663330078
2024-08-29,124.15940856933594
2024-08-30,123.95948028564453
2024-09-02,123.55960845947266
2024-09-03,121.96012878417969
2024-09-04,121.3603286743164
2024-09-05,120.16072082519531
2024-09-06,118.16136932373047
2024-09-09,119.76085662841797
2024-09-10,121.3603286743164
2024-09-11,119.16104125976562
2024-09-12,119.5609130859375
2024-09-13,119.96078491210938
2024-09-16,119.96078491210938
2024-09-17,121.96012878417969
2024-09-18,119.96078491210938
2024-09-19,122.5599365234375
2024-09-20,118.96111297607422
2024-09-23,119.5609130859375
2024-09-24,118.36131286621094
2024-09-25,118.96111297607422
2024-09-26,119.16104125976562
2024-09-27,120.16072082519531
2024-09-30,118.16136932373047
2024-10-01,118.16136932373047
2024-10-02,117.56156921386719
2024-10-03,117.16169738769531
2024-10-04,117.36163330078125
2024-10-07,116.96176147460938
2024-10-08,115.96208953857422
2024-10-09,117.96144104003906
2024-10-10,118.56124877929688
2024-10-11,119.16104125976562
2024-10-14,121.16039276123047
2024-10-15,117.76150512695312
2024-10-16,117.56156921386719
2024-10-17,121.16039276123047
2024-10-18,121.16039276123047
2024-10-21,118.56124877929688
2024-10-22,119.5609130859375
2024-10-23,119.16104125976562
2024-10-24,117.96144104003906
2024-10-25,117.76150512695312
2024-10-28,118.56124877929688
2024-10-29,117.96144104003906
2024-10-30,118.56124877929688
2024-10-31,116.5618896484375
2024-11-01,117.56156921386719
2024-11-04,116.96176147460938
2024-11-05,117.36163330078125
2024-11-06,118.36131286621094
2024-11-07,119.16104125976562
2024-11-08,107.16497039794922
2024-11-11,110.56385803222656
2024-11-12,110.56385803222656
2024-11-13,110.36392974853516
2024-11-14,112.36327362060547
2024-11-15,111.9634017944336
2024-11-18,114.36261749267578
2024-11-19,113.76280975341797
2024-11-20,110.9637222290039
2024-11-21,105.9653549194336
2024-11-22,108.76445007324219
2024-11-25,108.56450653076172
2024-11-26,106.5651626586914
2024-11-27,107.5648422241211
2024-11-28,109.16431427001953
2024-11-29,108.9643783569336
2024-12-02,108.9643783569336
2024-12-03,109.36425018310547
2024-12-04,108.76445007324219
2024-12-05,108.36457824707031
2024-12-06,108.9643783569336
2024-12-09,109.16431427001953
2024-12-10,108.9643783569336
2024-12-11,109.76412200927734
2024-12-12,108.36457824707031
2024-12-13,110.9637222290039
2024-12-16,109.96405792236328
2024-12-17,109.5641860961914
2024-12-18,110.7637939453125
2024-12-19,109.17711639404297
2024-12-20,110.17691040039062
2024-12-23,108.97716522216797
2024-12-24,110.77678680419922
2024-12-27,109.57703399658203
2024-12-30,109.57703399658203
2024-12-31,109.9769515991211
2025-01-02,110.57682800292969
2025-01-03,110.17691040039062
2025-01-06,110.77678680419922
2025-01-07,109.7770004272461
2025-01-08,107.97737121582031
2025-01-09,108.77720642089844
2025-01-10,106.57766723632812
2025-01-13,108.77720642089844
2025-01-14,107.77742004394531
2025-01-15,112.1764907836914
2025-01-16,113.77616119384766
2025-01-17,113.3762435913086
2025-01-20,113.5761947631836
2025-01-21,115.77574157714844
2025-01-22,113.97611236572266
2025-01-23,115.17586517333984
2025-01-24,118.37519836425781
2025-01-27,114.77594757080078
2025-01-28,115.97570037841797
2025-01-29,116.37561798095703
2025-01-30,116.7755355834961
2025-01-31,116.9754867553711
2025-02-03,115.17586517333984
2025-02-04,116.37561798095703
2025-02-05,116.37561798095703
2025-02-06,116.7755355834961
2025-02-07,116.37561798095703
2025-02-10,116.9754867553711
2025-02-11,117.37540435791016
2025-02-12,118.77511596679688
2025-02-13,119.37498474121094
2025-02-14,120.5747299194336
2025-02-17,119.97486114501953
2025-02-18,119.1750259399414
2025-02-19,119.57494354248047
2025-02-20,118.57514953613281
2025-02-21,118.17523193359375
2025-02-24,117.17544555664062
2025-02-25,117.97528076171875
2025-02-26,117.17544555664062
2025-02-27,116.17565155029297
2025-02-28,116.37561798095703
2025-03-03,117.57536315917969
2025-03-04,115.37582397460938
2025-03-05,117.17544555664062
2025-03-06,116.9754867553711
