Date,HONAUT.NS
2023-09-29,39669.6875
2023-10-03,39642.4140625
2023-10-04,39130.19140625
2023-10-05,39041.703125
2023-10-06,38805.19921875
2023-10-09,38276.50390625
2023-10-10,38256.05078125
2023-10-11,38284.265625
2023-10-12,38203.640625
2023-10-13,37875.4140625
2023-10-16,37698.484375
2023-10-17,37864.86328125
2023-10-18,37692.55859375
2023-10-19,37307.15234375
2023-10-20,37009.4296875
2023-10-23,37199.25390625
2023-10-25,37048.453125
2023-10-26,35972.73828125
2023-10-27,36050.83203125
2023-10-30,35879.921875
2023-10-31,35831.24609375
2023-11-01,35742.2109375
2023-11-02,35966.12109375
2023-11-03,36978.7265625
2023-11-06,37093.8359375
2023-11-07,37007.640625
2023-11-08,37355.62109375
2023-11-09,37263.8984375
2023-11-10,37169.2890625
2023-11-13,36838.0234375
2023-11-15,35735.83984375
2023-11-16,36835.734375
2023-11-17,37042.6796875
2023-11-20,36758.9921875
2023-11-21,36707.58203125
2023-11-22,36608.98828125
2023-11-23,36588.734375
2023-11-24,36593.109375
2023-11-28,36490.8359375
2023-11-29,36475.55859375
2023-11-30,36484.16796875
2023-12-01,36510.296875
2023-12-04,36445.69921875
2023-12-05,36251.4453125
2023-12-06,36058.7421875
2023-12-07,36373.58203125
2023-12-08,36099.40234375
2023-12-11,36085.01953125
2023-12-12,35816.9609375
2023-12-13,35760.078125
2023-12-14,35461.91015625
2023-12-15,35204.109375
2023-12-18,35528.953125
2023-12-19,35181.4140625
2023-12-20,35312.60546875
2023-12-21,35003.9375
2023-12-22,34947.19921875
2023-12-26,35570.90234375
2023-12-27,35160.26171875
2023-12-28,36761.234375
2023-12-29,36676.82421875
2024-01-01,37316.85546875
2024-01-02,36837.3828125
2024-01-03,36546.7265625
2024-01-04,36512.23828125
2024-01-05,36684.98828125
2024-01-08,37168.4921875
2024-01-09,37636.3203125
2024-01-10,36645.37109375
2024-01-11,36655.671875
2024-01-12,36563.8984375
2024-01-15,36863.40625
2024-01-16,37068.11328125
2024-01-17,37089.26171875
2024-01-18,37234.5390625
2024-01-19,37343.28125
2024-01-23,37672.50390625
2024-01-24,38478.9609375
2024-01-25,38518.62890625
2024-01-29,38394.10546875
2024-01-30,38547.7890625
2024-01-31,38508.82421875
2024-02-01,38525.84765625
2024-02-02,38627.7734375
2024-02-05,38171.88671875
2024-02-06,38240.01953125
2024-02-07,38206.625
2024-02-08,38465.921875
2024-02-09,38357.4765625
2024-02-12,37648.01953125
2024-02-13,37475.37109375
2024-02-14,37825.046875
2024-02-15,38087.828125
2024-02-16,38196.91796875
2024-02-19,37789.36328125
2024-02-20,36943.140625
2024-02-21,37339.6484375
2024-02-22,37338.8515625
2024-02-23,38011.58203125
2024-02-26,37942.3984375
2024-02-27,38189.90234375
2024-02-28,37786.625
2024-02-29,37755.46875
2024-03-01,38003.46875
2024-03-04,38276.453125
2024-03-05,37824.8984375
2024-03-06,37455.21484375
2024-03-07,37760.49609375
2024-03-11,37117.6796875
2024-03-12,36915.01953125
2024-03-13,36274.29296875
2024-03-14,36620.3359375
2024-03-15,38064.38671875
2024-03-18,38009.33984375
2024-03-19,37865.5078125
2024-03-20,37321.93359375
2024-03-21,36880.52734375
2024-03-22,37224.0859375
2024-03-26,37369.95703125
2024-03-27,37665.734375
2024-03-28,38508.57421875
2024-04-01,38371.76171875
2024-04-02,39541.63671875
2024-04-03,40372.125
2024-04-04,40697.3671875
2024-04-05,41974.296875
2024-04-08,42659.21484375
2024-04-09,42846.0
2024-04-10,43651.265625
2024-04-12,44087.6875
2024-04-15,44156.22265625
2024-04-16,44521.72265625
2024-04-18,43582.58203125
2024-04-19,43886.72265625
2024-04-22,44552.484375
2024-04-23,44631.6171875
2024-04-24,44616.93359375
2024-04-25,44730.70703125
2024-04-26,44993.1875
2024-04-29,45011.90234375
2024-04-30,44930.08203125
2024-05-02,44743.19921875
2024-05-03,44094.85546875
2024-05-06,44052.0
2024-05-07,43934.796875
2024-05-08,43731.890625
2024-05-09,43055.52734375
2024-05-10,46606.94921875
2024-05-13,47059.1015625
2024-05-14,47605.46875
2024-05-15,49057.828125
2024-05-16,55480.08203125
2024-05-17,52667.62890625
2024-05-21,53041.54296875
2024-05-22,52741.63671875
2024-05-23,53123.31640625
2024-05-24,51724.703125
2024-05-27,50696.171875
2024-05-28,51657.9140625
2024-05-29,51967.37890625
2024-05-30,51872.96484375
2024-05-31,51187.09765625
2024-06-03,52988.14453125
2024-06-04,49566.16796875
2024-06-05,50439.96484375
2024-06-06,51789.90234375
2024-06-07,52074.08203125
2024-06-10,52936.328125
2024-06-11,53151.58203125
2024-06-12,54263.2265625
2024-06-13,54316.23046875
2024-06-14,57659.26953125
2024-06-18,56705.1484375
2024-06-19,54931.67578125
2024-06-20,55168.2265625
2024-06-21,55283.390625
2024-06-24,56942.546875
2024-06-25,57636.67578125
2024-06-26,57127.63671875
2024-06-27,56814.08984375
2024-06-28,56449.28125
2024-07-01,56410.41015625
2024-07-02,56525.625
2024-07-03,56240.69921875
2024-07-04,58357.328125
2024-07-05,57315.11328125
2024-07-08,57254.84375
2024-07-09,56513.43359375
2024-07-10,56706.6875
2024-07-11,56755.265625
2024-07-12,56249.7109375
2024-07-15,55879.921875
2024-07-16,55986.58203125
2024-07-18,54788.33984375
2024-07-19,53151.484375
2024-07-22,53846.80859375
2024-07-23,53253.91015625
2024-07-24,54081.07421875
2024-07-25,53681.4296875
2024-07-26,54303.76171875
2024-07-29,53841.734375
2024-07-30,53801.25
2024-07-31,54306.94921875
2024-08-01,53971.92578125
2024-08-02,53778.8125
2024-08-05,52951.1953125
2024-08-06,51017.0859375
2024-08-07,51432.19140625
2024-08-08,51336.35546875
2024-08-09,51808.75390625
2024-08-12,50866.85546875
2024-08-13,51157.09765625
2024-08-14,50934.71484375
2024-08-16,51242.765625
2024-08-19,51900.94921875
2024-08-20,51874.46875
2024-08-21,52253.921875
2024-08-22,52068.734375
2024-08-23,52130.7109375
2024-08-26,52065.4921875
2024-08-27,52200.0703125
2024-08-28,50714.921875
2024-08-29,50862.56640625
2024-08-30,50828.55859375
2024-09-02,50043.7265625
2024-09-03,50606.671875
2024-09-04,50161.55078125
2024-09-05,49588.9296875
2024-09-06,48889.86328125
2024-09-09,49348.05078125
2024-09-10,50115.328125
2024-09-11,51107.734375
2024-09-12,51159.74609375
2024-09-13,50301.1171875
2024-09-16,49440.2421875
2024-09-17,49824.68359375
2024-09-18,49506.11328125
2024-09-19,49484.12109375
2024-09-20,49423.4375
2024-09-23,49308.30859375
2024-09-24,49680.7265625
2024-09-25,49403.79296875
2024-09-26,49072.2109375
2024-09-27,48706.171875
2024-09-30,48844.58984375
2024-10-01,49215.7109375
2024-10-03,48453.51953125
2024-10-04,48090.171875
2024-10-07,47323.140625
2024-10-08,48065.5390625
2024-10-09,49280.984375
2024-10-10,49982.6953125
2024-10-11,50165.08984375
2024-10-14,49903.265625
2024-10-15,49639.69140625
2024-10-16,49561.85546875
2024-10-17,49432.61328125
2024-10-18,51535.10546875
2024-10-21,51436.03125
2024-10-22,51174.90234375
2024-10-23,50477.328125
2024-10-24,50383.9375
2024-10-25,49230.47265625
2024-10-28,48705.57421875
2024-10-29,48832.37109375
2024-10-30,45068.81640625
2024-10-31,45645.2265625
2024-11-01,46163.640625
2024-11-04,45272.75390625
2024-11-05,44889.11328125
2024-11-06,45031.47265625
2024-11-07,44252.76953125
2024-11-08,43640.91015625
2024-11-11,43527.72265625
2024-11-12,43112.47265625
2024-11-13,41872.09765625
2024-11-14,41988.875
2024-11-18,41500.4765625
2024-11-19,41885.359375
2024-11-21,41082.17578125
2024-11-22,40906.7109375
2024-11-25,41298.9296875
2024-11-26,41346.9453125
2024-11-27,41296.6875
2024-11-28,40834.1640625
2024-11-29,40722.671875
2024-12-02,40637.2578125
2024-12-03,41047.07421875
2024-12-04,40743.015625
2024-12-05,40879.88671875
2024-12-06,40475.15625
2024-12-09,40664.28515625
2024-12-10,41276.29296875
2024-12-11,41584.83984375
2024-12-12,40769.7421875
2024-12-13,40590.3359375
2024-12-16,40761.515625
2024-12-17,40401.30859375
2024-12-18,39704.28515625
2024-12-19,40771.98828125
2024-12-20,40964.65234375
2024-12-23,40536.18359375
2024-12-24,40893.0
2024-12-26,42111.93359375
2024-12-27,41201.80078125
2024-12-30,41423.03515625
2024-12-31,41840.484375
2025-01-01,42020.5390625
2025-01-02,42253.39453125
2025-01-03,42964.1328125
2025-01-06,41644.97265625
2025-01-07,42570.06640625
2025-01-08,41791.71875
2025-01-09,42035.59375
2025-01-10,41226.87890625
2025-01-13,40014.4765625
2025-01-14,40473.359375
2025-01-15,40773.43359375
2025-01-16,40604.84765625
2025-01-17,40485.17578125
2025-01-20,40432.42578125
2025-01-21,40219.11328125
2025-01-22,40384.45703125
2025-01-23,41486.3125
2025-01-24,41511.84375
2025-01-27,39676.55859375
2025-01-28,38916.80859375
2025-01-29,39930.3125
2025-01-30,40396.72265625
2025-01-31,40360.76953125
2025-02-01,39277.31640625
2025-02-03,38004.87890625
2025-02-04,38131.82421875
2025-02-05,38055.33984375
2025-02-06,38096.27734375
2025-02-07,38232.69921875
2025-02-10,37037.84765625
2025-02-11,36219.2109375
2025-02-12,34857.37109375
2025-02-13,35179.83203125
2025-02-14,34595.39453125
2025-02-17,33740.85546875
2025-02-18,33297.58203125
2025-02-19,33653.59765625
2025-02-20,33669.40234375
2025-02-21,33720.26171875
2025-02-24,33390.0234375
2025-02-25,33483.0703125
2025-02-27,33778.25390625
2025-02-28,33608.8203125
2025-03-03,33748.78515625
2025-03-04,33519.51953125
2025-03-05,34219.78515625
2025-03-06,35044.05859375
2025-03-07,35714.15625
2025-03-10,34404.421875
2025-03-11,34037.38671875
2025-03-12,34208.06640625
2025-03-13,33757.2109375
2025-03-17,33489.05078125
2025-03-18,33489.05078125
2025-03-19,34465.453125
2025-03-20,33774.06640625
2025-03-21,33816.59765625
2025-03-24,33166.9921875
2025-03-25,32559.869140625
2025-03-26,33639.78515625
2025-03-27,33721.359375
2025-03-28,33591.6171875
2025-04-01,33623.52734375
2025-04-02,34043.51953125
2025-04-03,34288.14453125
2025-04-04,33516.67578125
2025-04-07,32607.337890625
2025-04-08,33468.859375
2025-04-09,33830.20703125
2025-04-11,33920.95703125
2025-04-15,34045.96484375
2025-04-16,34140.703125
2025-04-17,34155.66015625
2025-04-21,34569.515625
2025-04-22,34220.48046875
2025-04-23,34110.78515625
2025-04-24,34624.3671875
2025-04-25,34399.984375
2025-04-28,33836.54296875
2025-04-29,34070.89453125
2025-04-30,34424.91796875
2025-05-02,34584.4765625
2025-05-05,34973.40234375
2025-05-06,34773.953125
2025-05-07,35103.04296875
2025-05-08,34848.74609375
2025-05-09,34090.83984375
2025-05-12,35113.015625
2025-05-13,35716.34765625
2025-05-14,35980.62109375
2025-05-15,37790.62109375
2025-05-16,38713.0703125
2025-05-19,37975.109375
2025-05-20,36898.0859375
2025-05-21,37670.94921875
2025-05-22,36977.86328125
2025-05-23,37207.23046875
2025-05-26,37102.51953125
2025-05-27,38024.97265625
2025-05-28,37815.55078125
2025-05-29,38713.0703125
2025-05-30,38423.87109375
2025-06-02,38962.3828125
2025-06-03,38658.22265625
2025-06-04,39206.70703125
2025-06-05,38992.30078125
2025-06-06,38962.3828125
2025-06-09,38902.55078125
2025-06-10,38872.6328125
2025-06-11,38752.9609375
2025-06-12,38000.04296875
2025-06-13,38015.0
2025-06-16,38100.0
2025-06-17,38005.0
2025-06-18,37720.0
2025-06-19,37545.0
2025-06-20,37510.0
2025-06-23,37785.0
2025-06-24,38425.0
2025-06-25,38760.0
2025-06-26,38650.0
2025-06-27,39680.0
2025-06-30,39355.0
2025-07-01,38875.0
2025-07-02,38815.0
2025-07-03,41200.0
2025-07-04,40980.0
2025-07-07,40710.0
2025-07-08,40870.0
2025-07-09,40510.0
2025-07-10,40635.0
2025-07-11,40320.0
2025-07-14,40555.0
2025-07-15,40730.0
2025-07-16,40470.0
2025-07-17,40595.0
2025-07-18,40470.0
2025-07-21,40535.0
2025-07-22,40655.0
2025-07-23,40530.0
2025-07-24,39805.0
2025-07-25,39700.0
2025-07-28,38180.0
2025-07-29,38275.0
2025-07-30,38655.0
2025-07-31,38770.0
2025-08-01,38725.0
2025-08-04,38175.0
2025-08-05,37525.0
2025-08-06,37010.0
2025-08-07,36845.0
2025-08-08,36205.0
2025-08-11,35915.0
2025-08-12,35585.0
2025-08-13,36855.0
2025-08-14,37060.0
2025-08-18,37595.0
2025-08-19,38095.0
2025-08-20,38185.0
2025-08-21,37935.0
