Date,SBRY.L
2023-01-25,238.68612670898438
2023-01-26,239.08558654785156
2023-01-27,252.1683807373047
2023-01-30,262.4548645019531
2023-01-31,262.2550964355469
2023-02-01,263.3536682128906
2023-02-02,267.1486511230469
2023-02-03,267.1486511230469
2023-02-06,266.2498474121094
2023-02-07,267.6480712890625
2023-02-08,263.952880859375
2023-02-09,264.5520935058594
2023-02-10,259.3589172363281
2023-02-13,259.8583068847656
2023-02-14,264.05279541015625
2023-02-15,264.8517150878906
2023-02-16,264.4521789550781
2023-02-17,264.05279541015625
2023-02-20,263.45355224609375
2023-02-21,262.35498046875
2023-02-22,262.5547180175781
2023-02-23,263.2538146972656
2023-02-24,262.6546325683594
2023-02-27,270.8438415527344
2023-02-28,267.8478088378906
2023-03-01,265.4508972167969
2023-03-02,265.05145263671875
2023-03-03,264.05279541015625
2023-03-06,265.2511901855469
2023-03-07,262.9541931152344
2023-03-08,263.45355224609375
2023-03-09,262.2550964355469
2023-03-10,259.7583923339844
2023-03-13,253.9660186767578
2023-03-14,256.8622131347656
2023-03-15,252.76760864257812
2023-03-16,254.16575622558594
2023-03-17,248.8727264404297
2023-03-20,251.46929931640625
2023-03-21,262.05535888671875
2023-03-22,263.8530578613281
2023-03-23,262.2550964355469
2023-03-24,258.75970458984375
2023-03-27,260.95684814453125
2023-03-28,264.4521789550781
2023-03-29,267.44830322265625
2023-03-30,275.3379211425781
2023-03-31,278.333984375
2023-04-03,277.03570556640625
2023-04-04,274.2393493652344
2023-04-05,272.34185791015625
2023-04-06,272.7413330078125
2023-04-11,278.93316650390625
2023-04-12,279.53240966796875
2023-04-13,277.83465576171875
2023-04-14,275.9371337890625
2023-04-17,278.63360595703125
2023-04-18,279.9318542480469
2023-04-19,281.82940673828125
2023-04-20,278.8333435058594
2023-04-21,281.3300476074219
2023-04-24,280.131591796875
2023-04-25,280.131591796875
2023-04-26,283.5271301269531
2023-04-27,273.7400817871094
2023-04-28,276.03704833984375
2023-05-02,283.02783203125
2023-05-03,281.23016357421875
2023-05-04,281.23016357421875
2023-05-05,286.9226989746094
2023-05-09,289.21966552734375
2023-05-10,284.825439453125
2023-05-11,286.9226989746094
2023-05-12,288.9200744628906
2023-05-15,287.1224060058594
2023-05-16,285.1250305175781
2023-05-17,282.9279479980469
2023-05-18,282.4285583496094
2023-05-19,280.6309509277344
2023-05-22,278.03436279296875
2023-05-23,277.6348876953125
2023-05-24,278.5337219238281
2023-05-25,274.73870849609375
2023-05-26,274.6388244628906
2023-05-30,271.1434326171875
2023-05-31,270.24462890625
2023-06-01,272.44171142578125
2023-06-02,278.13421630859375
2023-06-05,275.8373107910156
2023-06-06,278.8333435058594
2023-06-07,277.6348876953125
2023-06-08,267.2370910644531
2023-06-09,266.73760986328125
2023-06-12,269.53485107421875
2023-06-13,271.2331848144531
2023-06-14,272.232177734375
2023-06-15,272.1323547363281
2023-06-16,269.634765625
2023-06-19,265.43890380859375
2023-06-20,263.24102783203125
2023-06-21,259.8443908691406
2023-06-22,257.3468322753906
2023-06-23,256.9472351074219
2023-06-26,263.6406555175781
2023-06-27,264.43988037109375
2023-06-28,271.3330993652344
2023-06-29,265.93841552734375
2023-06-30,268.73565673828125
2023-07-03,274.33013916015625
2023-07-04,269.3350524902344
2023-07-05,269.7346496582031
2023-07-06,268.53582763671875
2023-07-07,270.23419189453125
2023-07-10,267.63671875
2023-07-11,266.9374694824219
2023-07-12,268.8355407714844
2023-07-13,273.0314025878906
2023-07-14,273.7307434082031
2023-07-17,270.7336730957031
2023-07-18,276.727783203125
2023-07-19,282.8218078613281
2023-07-20,285.21942138671875
2023-07-21,283.7209167480469
2023-07-24,282.2223815917969
2023-07-25,280.4241638183594
2023-07-26,286.0186462402344
2023-07-27,285.1195068359375
2023-07-28,282.3222961425781
2023-07-31,277.1274108886719
2023-08-01,278.725830078125
2023-08-02,275.32916259765625
2023-08-03,270.9335021972656
2023-08-04,271.73272705078125
2023-08-07,270.13427734375
2023-08-08,268.4359436035156
2023-08-09,267.63671875
2023-08-10,268.2361145019531
2023-08-11,266.1382141113281
2023-08-14,266.23809814453125
2023-08-15,264.6396789550781
2023-08-16,265.73858642578125
2023-08-17,262.541748046875
2023-08-18,261.7425231933594
2023-08-21,260.2440185546875
2023-08-22,257.44677734375
2023-08-23,257.44677734375
2023-08-24,258.34588623046875
2023-08-25,261.64263916015625
2023-08-29,266.8375244140625
2023-08-30,267.4369201660156
2023-08-31,269.8345947265625
2023-09-01,270.0343933105469
2023-09-04,268.3360290527344
2023-09-05,265.1391906738281
2023-09-06,265.2391052246094
2023-09-07,264.3399658203125
2023-09-08,266.6376953125
2023-09-11,268.8355407714844
2023-09-12,272.5318908691406
2023-09-13,273.33111572265625
2023-09-14,275.9286193847656
2023-09-15,279.3252258300781
2023-09-18,275.9286193847656
2023-09-19,275.229248046875
2023-09-20,276.62786865234375
2023-09-21,274.33013916015625
2023-09-22,272.6318054199219
2023-09-25,269.13525390625
2023-09-26,261.4428405761719
2023-09-27,252.35177612304688
2023-09-28,250.05401611328125
2023-09-29,252.55157470703125
2023-10-02,247.5564727783203
2023-10-03,248.15589904785156
2023-10-04,253.8502960205078
2023-10-05,256.1480407714844
2023-10-06,253.65048217773438
2023-10-09,250.35374450683594
2023-10-10,256.9472351074219
2023-10-11,257.84637451171875
2023-10-12,258.9453125
2023-10-13,256.1480407714844
2023-10-16,255.24893188476562
2023-10-17,255.94825744628906
2023-10-18,253.65048217773438
2023-10-19,255.0491180419922
2023-10-20,251.45263671875
2023-10-23,254.84933471679688
2023-10-24,252.15194702148438
2023-10-25,252.0520477294922
2023-10-26,254.74942016601562
2023-10-27,255.24893188476562
2023-10-30,256.2479248046875
2023-10-31,257.0471496582031
2023-11-01,261.5426940917969
2023-11-02,271.53289794921875
2023-11-03,274.230224609375
2023-11-06,270.23419189453125
2023-11-07,271.2331848144531
2023-11-08,267.4369201660156
2023-11-09,267.4759216308594
2023-11-10,266.7764587402344
2023-11-13,270.0736999511719
2023-11-14,268.6748962402344
2023-11-15,265.3776550292969
2023-11-16,264.17864990234375
2023-11-17,266.0770263671875
2023-11-20,263.5791320800781
2023-11-21,265.2777404785156
2023-11-22,266.8763732910156
2023-11-23,269.6740417480469
2023-11-24,271.8721923828125
2023-11-27,275.9687805175781
2023-11-28,281.06451416015625
2023-11-29,283.2626647949219
2023-11-30,285.66064453125
2023-12-01,284.36175537109375
2023-12-04,284.5615539550781
2023-12-05,288.9578857421875
2023-12-06,289.7572021484375
2023-12-07,289.85711669921875
2023-12-08,294.55322265625
2023-12-11,298.6497802734375
2023-12-12,296.551513671875
2023-12-13,296.7513427734375
2023-12-14,300.048583984375
2023-12-15,293.2542724609375
2023-12-18,293.7538757324219
2023-12-19,294.65313720703125
2023-12-20,299.249267578125
2023-12-21,298.35003662109375
2023-12-22,299.34918212890625
2023-12-27,299.4491271972656
2023-12-28,299.14935302734375
2023-12-29,302.3467102050781
2024-01-02,298.54986572265625
2024-01-03,303.04608154296875
2024-01-04,307.9419860839844
2024-01-05,308.7413024902344
2024-01-08,310.14013671875
2024-01-09,305.6439208984375
2024-01-10,286.2601318359375
2024-01-11,280.86468505859375
2024-01-12,286.5599060058594
2024-01-15,287.5590515136719
2024-01-16,287.5590515136719
2024-01-17,285.16107177734375
2024-01-18,282.5632629394531
2024-01-19,281.1643981933594
2024-01-22,282.0636291503906
2024-01-23,279.9654235839844
2024-01-24,283.3625793457031
2024-01-25,281.1643981933594
2024-01-26,275.7689208984375
2024-01-29,273.6706848144531
2024-01-30,273.0711975097656
2024-01-31,269.97381591796875
2024-02-01,266.976318359375
2024-02-02,274.9696350097656
2024-02-05,272.2718811035156
2024-02-06,275.3692932128906
2024-02-07,258.6832580566406
2024-02-08,259.1828308105469
2024-02-09,255.7856903076172
2024-02-12,255.88560485839844
2024-02-13,249.5908660888672
2024-02-14,250.5900421142578
2024-02-15,250.7898712158203
2024-02-16,253.18785095214844
2024-02-19,253.78736877441406
2024-02-20,256.0854187011719
2024-02-21,259.0829162597656
2024-02-22,253.8872833251953
2024-02-23,253.78736877441406
2024-02-26,253.48760986328125
2024-02-27,254.68658447265625
2024-02-28,253.3876953125
2024-02-29,249.39105224609375
2024-03-01,249.19119262695312
2024-03-04,245.59422302246094
2024-03-05,247.4926300048828
2024-03-06,249.09129333496094
2024-03-07,251.78903198242188
2024-03-08,249.9905548095703
2024-03-11,248.29197692871094
2024-03-12,250.9897003173828
2024-03-13,250.49012756347656
2024-03-14,249.490966796875
2024-03-15,251.08961486816406
2024-03-18,249.89064025878906
2024-03-19,249.9905548095703
2024-03-20,248.89146423339844
2024-03-21,254.2869415283203
2024-03-22,256.5849914550781
2024-03-25,256.7848205566406
2024-03-26,262.2802429199219
2024-03-27,271.6723937988281
2024-03-28,270.1736145019531
2024-04-02,267.5758056640625
2024-04-03,269.97381591796875
2024-04-04,270.9729919433594
2024-04-05,265.17779541015625
2024-04-08,263.7789611816406
2024-04-09,264.57830810546875
2024-04-10,266.976318359375
2024-04-11,259.5824890136719
2024-04-12,261.3810119628906
2024-04-15,260.1819763183594
2024-04-16,256.7848205566406
2024-04-17,259.3826904296875
2024-04-18,262.38018798828125
2024-04-19,258.5833435058594
2024-04-22,268.7747802734375
2024-04-23,268.7747802734375
2024-04-24,267.7756042480469
2024-04-25,256.38519287109375
2024-04-26,261.18115234375
2024-04-29,262.1803283691406
2024-04-30,263.17950439453125
2024-05-01,264.17864990234375
2024-05-02,263.97882080078125
2024-05-03,265.17779541015625
2024-05-07,267.5758056640625
2024-05-08,270.9729919433594
2024-05-09,273.970458984375
2024-05-10,275.7689208984375
2024-05-13,278.76641845703125
2024-05-14,278.3667907714844
2024-05-15,276.9679260253906
2024-05-16,281.9637756347656
2024-05-17,283.3625793457031
2024-05-20,284.36175537109375
2024-05-21,283.1627502441406
2024-05-22,283.1627502441406
2024-05-23,277.1677551269531
2024-05-24,276.9679260253906
2024-05-28,279.1661071777344
2024-05-29,275.1694641113281
2024-05-30,278.76641845703125
2024-05-31,276.9679260253906
2024-06-03,279.1661071777344
2024-06-04,278.3667907714844
2024-06-05,273.7705993652344
2024-06-06,267.4657897949219
2024-06-07,263.66766357421875
2024-06-10,263.0679931640625
2024-06-11,256.87109375
2024-06-12,256.2713928222656
2024-06-13,258.07049560546875
2024-06-14,258.670166015625
2024-06-17,258.670166015625
2024-06-18,260.669189453125
2024-06-19,259.46978759765625
2024-06-20,264.8670959472656
2024-06-21,262.26837158203125
2024-06-24,260.0694885253906
2024-06-25,259.669677734375
2024-06-26,260.0694885253906
2024-06-27,256.87109375
2024-06-28,254.87210083007812
2024-07-01,257.6706848144531
2024-07-02,250.27439880371094
2024-07-03,254.47230529785156
2024-07-04,255.87159729003906
2024-07-05,261.0690002441406
2024-07-08,258.8700866699219
2024-07-09,254.27239990234375
2024-07-10,260.669189453125
2024-07-11,267.8655700683594
2024-07-12,265.0670166015625
2024-07-15,261.0690002441406
2024-07-16,266.06646728515625
2024-07-17,266.06646728515625
2024-07-18,270.86407470703125
2024-07-19,272.6631774902344
2024-07-22,273.26287841796875
2024-07-23,272.6631774902344
2024-07-24,273.4627990722656
2024-07-25,269.86456298828125
2024-07-26,274.4622497558594
2024-07-29,273.862548828125
2024-07-30,277.4607849121094
2024-07-31,275.2618713378906
2024-08-01,275.6616516113281
2024-08-02,273.6626281738281
2024-08-05,265.466796875
2024-08-06,266.06646728515625
2024-08-07,271.26385498046875
2024-08-08,268.06549072265625
2024-08-09,267.6656799316406
2024-08-12,269.46478271484375
2024-08-13,274.0624694824219
2024-08-14,278.86004638671875
2024-08-15,281.0589904785156
2024-08-16,280.4592590332031
2024-08-19,284.0574645996094
2024-08-20,279.2598571777344
2024-08-21,279.6596374511719
2024-08-22,283.0579528808594
2024-08-23,287.45574951171875
2024-08-27,287.8555603027344
2024-08-28,288.6551513671875
2024-08-29,290.054443359375
2024-08-30,292.2533264160156
2024-09-02,295.8515319824219
2024-09-03,298.25030517578125
2024-09-04,296.2513427734375
2024-09-05,297.05096435546875
2024-09-06,296.2513427734375
2024-09-09,299.6496276855469
2024-09-10,299.0499267578125
2024-09-11,298.85003662109375
2024-09-12,295.651611328125
2024-09-13,289.6546325683594
2024-09-16,294.4522399902344
2024-09-17,298.85003662109375
2024-09-18,297.05096435546875
2024-09-19,293.0529479980469
2024-09-20,292.4532470703125
2024-09-23,294.4522399902344
2024-09-24,292.65313720703125
2024-09-25,295.8515319824219
2024-09-26,293.4527282714844
2024-09-27,299.6496276855469
2024-09-30,295.2518310546875
2024-10-01,294.2523193359375
2024-10-02,289.0549621582031
2024-10-03,292.65313720703125
2024-10-04,290.8540344238281
2024-10-07,292.053466796875
2024-10-08,291.65362548828125
2024-10-09,292.65313720703125
2024-10-10,287.8555603027344
2024-10-11,270.86407470703125
2024-10-14,274.4622497558594
2024-10-15,277.06097412109375
2024-10-16,274.4622497558594
2024-10-17,278.66015625
2024-10-18,279.45977783203125
2024-10-21,277.66064453125
2024-10-22,276.2613525390625
2024-10-23,275.4617614746094
2024-10-24,273.6626281738281
2024-10-25,272.6631774902344
2024-10-28,272.26336669921875
2024-10-29,267.6656799316406
2024-10-30,264.26739501953125
2024-10-31,266.06646728515625
2024-11-01,264.66717529296875
2024-11-04,265.66668701171875
2024-11-05,265.8665771484375
2024-11-06,267.6656799316406
2024-11-07,256.67120361328125
2024-11-08,249.0749969482422
2024-11-11,243.2779083251953
2024-11-12,241.6787109375
2024-11-13,243.07801818847656
2024-11-14,239.5182342529297
2024-11-15,244.5165252685547
2024-11-18,244.9163818359375
2024-11-19,248.31521606445312
2024-11-20,245.91604614257812
2024-11-21,246.7157745361328
2024-11-22,253.71337890625
2024-11-25,253.11358642578125
2024-11-26,252.31385803222656
2024-11-27,253.31350708007812
2024-11-28,261.1108703613281
2024-11-29,261.1108703613281
2024-12-02,259.51141357421875
2024-12-03,261.71063232421875
2024-12-04,263.5100402832031
2024-12-05,267.5086669921875
2024-12-06,266.90887451171875
2024-12-09,269.50799560546875
2024-12-10,272.7068786621094
2024-12-11,274.50628662109375
2024-12-12,277.9051208496094
2024-12-13,279.9044494628906
2024-12-16,276.3056640625
2024-12-17,274.9061584472656
2024-12-18,275.1060791015625
2024-12-19,271.307373046875
2024-12-20,270.1077880859375
2024-12-23,268.908203125
2024-12-24,271.90716552734375
2024-12-27,271.1074523925781
2024-12-30,272.10711669921875
2024-12-31,273.5066223144531
2025-01-02,275.70587158203125
2025-01-03,276.3056640625
2025-01-06,277.10540771484375
2025-01-07,272.3070373535156
2025-01-08,271.90716552734375
2025-01-09,263.11016845703125
2025-01-10,251.9139862060547
2025-01-13,252.71372985839844
2025-01-14,251.7140655517578
2025-01-15,256.91229248046875
2025-01-16,259.1115417480469
2025-01-17,262.5103759765625
2025-01-20,264.7096252441406
2025-01-21,260.5110778808594
2025-01-22,257.3121337890625
2025-01-23,253.11358642578125
2025-01-24,252.71372985839844
2025-01-27,254.31317138671875
2025-01-28,257.11224365234375
2025-01-29,256.1125793457031
2025-01-30,258.11187744140625
2025-01-31,254.31317138671875
2025-02-03,252.9136505126953
2025-02-04,257.11224365234375
2025-02-05,263.5100402832031
2025-02-06,264.1098327636719
2025-02-07,262.7102966308594
2025-02-10,262.7102966308594
2025-02-11,264.30975341796875
2025-02-12,260.9109191894531
2025-02-13,264.1098327636719
2025-02-14,262.11053466796875
2025-02-17,261.310791015625
2025-02-18,250.91433715820312
2025-02-19,248.91502380371094
2025-02-20,248.51516723632812
2025-02-21,252.5137939453125
2025-02-24,255.91262817382812
2025-02-25,255.3128204345703
2025-02-26,257.7120056152344
2025-02-27,257.7120056152344
2025-02-28,258.5117492675781
2025-03-03,253.31350708007812
2025-03-04,249.9146728515625
2025-03-05,249.31488037109375
2025-03-06,250.7144012451172
2025-03-07,254.5131072998047
2025-03-10,259.51141357421875
2025-03-11,258.11187744140625
2025-03-12,255.11289978027344
2025-03-13,254.71304321289062
2025-03-14,234.9197998046875
2025-03-17,232.3206787109375
2025-03-18,236.31930541992188
2025-03-19,234.3199920654297
2025-03-20,236.9191131591797
2025-03-21,237.5189208984375
2025-03-24,235.91944885253906
2025-03-25,236.119384765625
2025-03-26,236.51925659179688
2025-03-27,236.9191131591797
2025-03-28,239.5182342529297
2025-03-31,235.11972045898438
2025-04-01,230.52130126953125
2025-04-02,232.92047119140625
2025-04-03,239.3182830810547
2025-04-04,237.11904907226562
2025-04-07,233.1204071044922
2025-04-08,236.51925659179688
2025-04-09,235.7195281982422
2025-04-10,228.72190856933594
2025-04-11,233.1204071044922
2025-04-14,242.5172119140625
2025-04-15,246.7157745361328
2025-04-16,247.9153594970703
2025-04-17,256.71234130859375
2025-04-22,262.5103759765625
2025-04-23,258.3117980957031
2025-04-24,261.1108703613281
2025-04-25,259.9112548828125
2025-04-28,258.9115905761719
2025-04-29,261.5107116699219
2025-04-30,266.70892333984375
2025-05-01,267.9085388183594
2025-05-02,263.3100891113281
2025-05-06,272.3070373535156
2025-05-07,274.30633544921875
2025-05-08,273.1067810058594
2025-05-09,276.3056640625
2025-05-12,269.7079162597656
2025-05-13,274.30633544921875
2025-05-14,277.5052490234375
2025-05-15,276.90545654296875
2025-05-16,278.90478515625
2025-05-19,280.70416259765625
2025-05-20,289.101318359375
2025-05-21,287.9017028808594
2025-05-22,286.7021179199219
2025-05-23,287.5018615722656
2025-05-27,292.8999938964844
2025-05-28,283.903076171875
2025-05-29,282.5035705566406
2025-05-30,285.3025817871094
2025-06-02,286.502197265625
2025-06-03,287.10198974609375
2025-06-04,284.10302734375
2025-06-05,274.20001220703125
2025-06-06,278.6000061035156
2025-06-09,279.20001220703125
2025-06-10,282.6000061035156
2025-06-11,282.3999938964844
2025-06-12,283.79998779296875
2025-06-13,286.79998779296875
2025-06-16,285.6000061035156
2025-06-17,286.0
2025-06-18,287.0
2025-06-19,287.0
2025-06-20,286.3999938964844
2025-06-23,287.3999938964844
2025-06-24,290.0
2025-06-25,287.20001220703125
2025-06-26,287.3999938964844
2025-06-27,287.0
2025-06-30,289.79998779296875
2025-07-01,286.6000061035156
2025-07-02,276.79998779296875
2025-07-03,281.20001220703125
2025-07-04,283.79998779296875
2025-07-07,285.0
2025-07-08,282.3999938964844
2025-07-09,283.0
2025-07-10,283.79998779296875
2025-07-11,280.3999938964844
2025-07-14,283.6000061035156
2025-07-15,282.0
2025-07-16,284.6000061035156
2025-07-17,288.79998779296875
2025-07-18,289.6000061035156
2025-07-21,297.6000061035156
2025-07-22,301.3999938964844
2025-07-23,300.3999938964844
2025-07-24,305.0
2025-07-25,306.0
2025-07-28,302.6000061035156
2025-07-29,302.6000061035156
2025-07-30,302.20001220703125
2025-07-31,303.3999938964844
2025-08-01,299.79998779296875
2025-08-04,298.6000061035156
2025-08-05,296.3999938964844
2025-08-06,295.3999938964844
2025-08-07,293.79998779296875
2025-08-08,295.0
2025-08-11,297.20001220703125
2025-08-12,298.3999938964844
2025-08-13,298.3999938964844
2025-08-14,296.3999938964844
2025-08-15,296.3999938964844
2025-08-18,299.6000061035156
2025-08-19,302.20001220703125
2025-08-20,305.20001220703125
2025-08-21,306.79998779296875
2025-08-22,304.20001220703125
