Date,SMT.L
2023-01-25,742.7003173828125
2023-01-26,755.0987548828125
2023-01-27,766.8970336914062
2023-01-30,752.2991333007812
2023-01-31,749.0994873046875
2023-02-01,747.0997314453125
2023-02-02,805.2919921875
2023-02-03,805.092041015625
2023-02-06,784.4946899414062
2023-02-07,768.2969360351562
2023-02-08,756.8984375
2023-02-09,754.498779296875
2023-02-10,741.1005859375
2023-02-13,747.899658203125
2023-02-14,738.9008178710938
2023-02-15,768.6968383789062
2023-02-16,760.89794921875
2023-02-17,737.3010864257812
2023-02-20,737.9010009765625
2023-02-21,723.1029663085938
2023-02-22,709.9047241210938
2023-02-23,702.90576171875
2023-02-24,707.30517578125
2023-02-27,707.9049682617188
2023-02-28,713.3043212890625
2023-03-01,706.9051513671875
2023-03-02,704.5054321289062
2023-03-03,711.3045654296875
2023-03-06,718.5035400390625
2023-03-07,709.3048706054688
2023-03-08,709.9047241210938
2023-03-09,701.3058471679688
2023-03-10,678.1090698242188
2023-03-13,674.5094604492188
2023-03-14,687.5076904296875
2023-03-15,674.3095092773438
2023-03-16,682.1085205078125
2023-03-17,671.1099853515625
2023-03-20,662.1112060546875
2023-03-21,664.7108154296875
2023-03-22,655.7119750976562
2023-03-23,669.9100952148438
2023-03-24,649.5127563476562
2023-03-27,650.3128051757812
2023-03-28,642.9136352539062
2023-03-29,658.3117065429688
2023-03-30,673.5095825195312
2023-03-31,678.5089111328125
2023-04-03,668.1103515625
2023-04-04,655.3121337890625
2023-04-05,642.5137939453125
2023-04-06,651.9125366210938
2023-04-11,659.5114135742188
2023-04-12,651.5125122070312
2023-04-13,657.3118286132812
2023-04-14,663.9109497070312
2023-04-17,659.3114624023438
2023-04-18,656.5118408203125
2023-04-19,646.3132934570312
2023-04-20,643.9136352539062
2023-04-21,644.5135498046875
2023-04-24,632.715087890625
2023-04-25,621.7164916992188
2023-04-26,613.5177001953125
2023-04-27,615.517333984375
2023-04-28,628.7156372070312
2023-05-02,612.1178588867188
2023-05-03,625.716064453125
2023-05-04,623.116455078125
2023-05-05,628.315673828125
2023-05-09,618.5169067382812
2023-05-10,619.5169067382812
2023-05-11,626.5159301757812
2023-05-12,620.9166259765625
2023-05-15,623.31640625
2023-05-16,620.9166259765625
2023-05-17,621.91650390625
2023-05-18,634.9147338867188
2023-05-19,647.7130737304688
2023-05-22,655.1121826171875
2023-05-23,658.9116821289062
2023-05-24,644.7134399414062
2023-05-25,657.3118286132812
2023-05-26,666.3106079101562
2023-05-30,673.1096801757812
2023-05-31,665.7106323242188
2023-06-01,672.7350463867188
2023-06-02,697.5325927734375
2023-06-05,688.133544921875
2023-06-06,699.932373046875
2023-06-07,695.9327392578125
2023-06-08,685.9337768554688
2023-06-09,686.53369140625
2023-06-12,686.9335327148438
2023-06-13,684.3339233398438
2023-06-14,689.3334350585938
2023-06-15,684.7337646484375
2023-06-16,681.9341430664062
2023-06-19,671.735107421875
2023-06-20,677.1345825195312
2023-06-21,669.5352783203125
2023-06-22,655.736572265625
2023-06-23,642.1380004882812
2023-06-26,637.5383911132812
2023-06-27,638.7382202148438
2023-06-28,663.5358276367188
2023-06-29,665.3357543945312
2023-06-30,666.3356323242188
2023-07-03,667.5354614257812
2023-07-04,668.535400390625
2023-07-05,659.7362060546875
2023-07-06,644.3378295898438
2023-07-07,646.1375732421875
2023-07-10,646.5375366210938
2023-07-11,647.3374633789062
2023-07-12,659.3362426757812
2023-07-13,665.9356079101562
2023-07-14,673.1349487304688
2023-07-17,673.9348754882812
2023-07-18,680.13427734375
2023-07-19,711.7311401367188
2023-07-20,696.332763671875
2023-07-21,691.733154296875
2023-07-24,694.1329345703125
2023-07-25,698.1325073242188
2023-07-26,699.732421875
2023-07-27,712.93115234375
2023-07-28,719.9303588867188
2023-07-31,735.7288818359375
2023-08-01,729.5294799804688
2023-08-02,704.1319580078125
2023-08-03,698.9324951171875
2023-08-04,709.3314819335938
2023-08-07,693.532958984375
2023-08-08,695.7327270507812
2023-08-09,687.7335205078125
2023-08-10,688.3335571289062
2023-08-11,665.9356079101562
2023-08-14,670.7351684570312
2023-08-15,664.7357788085938
2023-08-16,661.5360717773438
2023-08-17,647.9374389648438
2023-08-18,641.3380737304688
2023-08-21,642.9378051757812
2023-08-22,655.13671875
2023-08-23,663.9358520507812
2023-08-24,661.336181640625
2023-08-25,654.936767578125
2023-08-29,681.3341674804688
2023-08-30,680.9342041015625
2023-08-31,685.5337524414062
2023-09-01,689.933349609375
2023-09-04,691.1331787109375
2023-09-05,690.3333129882812
2023-09-06,688.9334106445312
2023-09-07,683.9339599609375
2023-09-08,685.1337890625
2023-09-11,685.5337524414062
2023-09-12,683.9339599609375
2023-09-13,688.9334106445312
2023-09-14,701.5321655273438
2023-09-15,700.7322387695312
2023-09-18,689.5333251953125
2023-09-19,678.1344604492188
2023-09-20,679.934326171875
2023-09-21,666.935546875
2023-09-22,672.9349975585938
2023-09-25,664.1358642578125
2023-09-26,661.9360961914062
2023-09-27,657.3364868164062
2023-09-28,660.9361572265625
2023-09-29,669.5352783203125
2023-10-02,671.1351928710938
2023-10-03,664.3358764648438
2023-10-04,665.5357055664062
2023-10-05,667.3355712890625
2023-10-06,676.9345703125
2023-10-09,671.735107421875
2023-10-10,688.133544921875
2023-10-11,688.7334594726562
2023-10-12,692.3331298828125
2023-10-13,678.9343872070312
2023-10-16,677.9345092773438
2023-10-17,677.7345581054688
2023-10-18,669.1353759765625
2023-10-19,660.5361328125
2023-10-20,647.9374389648438
2023-10-23,649.5371704101562
2023-10-24,658.9364013671875
2023-10-25,650.9371948242188
2023-10-26,640.5380249023438
2023-10-27,642.73779296875
2023-10-30,640.738037109375
2023-10-31,642.1380004882812
2023-11-01,649.13720703125
2023-11-02,669.5352783203125
2023-11-03,687.7335205078125
2023-11-06,675.9346923828125
2023-11-07,686.3338012695312
2023-11-08,685.9337768554688
2023-11-09,693.532958984375
2023-11-10,684.9337768554688
2023-11-13,694.73291015625
2023-11-14,710.5313720703125
2023-11-15,728.32958984375
2023-11-16,713.3311157226562
2023-11-17,714.3309326171875
2023-11-20,723.130126953125
2023-11-21,715.3309326171875
2023-11-22,722.1301879882812
2023-11-23,723.546142578125
2023-11-24,712.9469604492188
2023-11-27,712.14697265625
2023-11-28,712.7469482421875
2023-11-29,719.9463500976562
2023-11-30,724.5460205078125
2023-12-01,718.9464721679688
2023-12-04,712.7469482421875
2023-12-05,723.1461791992188
2023-12-06,733.5453491210938
2023-12-07,735.145263671875
2023-12-08,743.1446533203125
2023-12-11,746.9443969726562
2023-12-12,754.7438354492188
2023-12-13,748.9442138671875
2023-12-14,775.9422607421875
2023-12-15,784.7415161132812
2023-12-18,784.7415161132812
2023-12-19,791.341064453125
2023-12-20,794.5408325195312
2023-12-21,791.1410522460938
2023-12-22,785.9415283203125
2023-12-27,797.9405517578125
2023-12-28,808.3397827148438
2023-12-29,807.9398193359375
2024-01-02,787.9413452148438
2024-01-03,764.3430786132812
2024-01-04,762.1432495117188
2024-01-05,753.7438354492188
2024-01-08,762.34326171875
2024-01-09,774.5422973632812
2024-01-10,777.9420776367188
2024-01-11,778.3421020507812
2024-01-12,776.942138671875
2024-01-15,773.5423583984375
2024-01-16,765.14306640625
2024-01-17,749.1442260742188
2024-01-18,755.1438598632812
2024-01-19,755.7437133789062
2024-01-22,757.9435424804688
2024-01-23,767.1428833007812
2024-01-24,780.5418090820312
2024-01-25,778.3421020507812
2024-01-26,781.3418579101562
2024-01-29,779.9419555664062
2024-01-30,783.941650390625
2024-01-31,773.7423706054688
2024-02-01,763.943115234375
2024-02-02,764.3430786132812
2024-02-05,770.9425659179688
2024-02-06,781.9417724609375
2024-02-07,782.9417114257812
2024-02-08,788.9412231445312
2024-02-09,793.9408569335938
2024-02-12,806.7399291992188
2024-02-13,778.9420166015625
2024-02-14,790.3412475585938
2024-02-15,788.7412719726562
2024-02-16,808.1398315429688
2024-02-19,796.9407348632812
2024-02-20,769.9426879882812
2024-02-21,762.543212890625
2024-02-22,796.9407348632812
2024-02-23,787.5413208007812
2024-02-26,791.7410278320312
2024-02-27,803.1402587890625
2024-02-28,799.9404296875
2024-02-29,801.140380859375
2024-03-01,808.9397583007812
2024-03-04,801.9402465820312
2024-03-05,784.1416015625
2024-03-06,793.3409423828125
2024-03-07,791.1410522460938
2024-03-08,786.741455078125
2024-03-11,783.941650390625
2024-03-12,790.1412353515625
2024-03-13,792.1410522460938
2024-03-14,780.9418334960938
2024-03-15,824.138671875
2024-03-18,832.9379272460938
2024-03-19,829.938232421875
2024-03-20,843.1372680664062
2024-03-21,864.9356079101562
2024-03-22,878.7345581054688
2024-03-25,875.7348022460938
2024-03-26,884.3341674804688
2024-03-27,884.3341674804688
2024-03-28,893.9334716796875
2024-04-02,865.935546875
2024-04-03,873.9349365234375
2024-04-04,883.9341430664062
2024-04-05,857.5361328125
2024-04-08,883.9341430664062
2024-04-09,876.1348266601562
2024-04-10,871.3351440429688
2024-04-11,852.1365966796875
2024-04-12,861.1359252929688
2024-04-15,866.1355590820312
2024-04-16,834.5379028320312
2024-04-17,827.3384399414062
2024-04-18,824.138671875
2024-04-19,809.939697265625
2024-04-22,811.9395141601562
2024-04-23,827.138427734375
2024-04-24,833.3379516601562
2024-04-25,822.5386962890625
2024-04-26,834.3379516601562
2024-04-29,833.137939453125
2024-04-30,842.5372314453125
2024-05-01,833.7379150390625
2024-05-02,857.5361328125
2024-05-03,878.7345581054688
2024-05-07,894.3334350585938
2024-05-08,892.9335327148438
2024-05-09,893.9334716796875
2024-05-10,884.3341674804688
2024-05-13,878.1346435546875
2024-05-14,879.7344970703125
2024-05-15,896.7332763671875
2024-05-16,894.5333862304688
2024-05-17,887.3339233398438
2024-05-20,889.1338500976562
2024-05-21,870.735107421875
2024-05-22,869.935302734375
2024-05-23,899.9329833984375
2024-05-24,900.9329833984375
2024-05-28,882.5343017578125
2024-05-29,882.1343383789062
2024-05-30,884.9341430664062
2024-05-31,877.9346313476562
2024-06-03,872.5349731445312
2024-06-04,881.1343994140625
2024-06-05,900.3330078125
2024-06-06,904.1326904296875
2024-06-07,894.5333862304688
2024-06-10,893.3335571289062
2024-06-11,892.1336059570312
2024-06-12,902.9328002929688
2024-06-13,899.3593139648438
2024-06-14,900.1593017578125
2024-06-17,889.9597778320312
2024-06-18,896.9594116210938
2024-06-19,877.3602905273438
2024-06-20,897.5593872070312
2024-06-21,888.5597534179688
2024-06-24,886.3599243164062
2024-06-25,877.76025390625
2024-06-26,888.3598022460938
2024-06-27,889.9597778320312
2024-06-28,884.1599731445312
2024-07-01,886.3599243164062
2024-07-02,889.9597778320312
2024-07-03,890.5596923828125
2024-07-04,890.5596923828125
2024-07-05,888.9597778320312
2024-07-08,894.5595092773438
2024-07-09,893.9595947265625
2024-07-10,899.9592895507812
2024-07-11,904.759033203125
2024-07-12,899.9592895507812
2024-07-15,896.7594604492188
2024-07-16,893.1596069335938
2024-07-17,864.5608520507812
2024-07-18,862.5609741210938
2024-07-19,863.5609130859375
2024-07-22,874.7603759765625
2024-07-23,878.3602905273438
2024-07-24,852.5614013671875
2024-07-25,845.36181640625
2024-07-26,848.7615966796875
2024-07-29,847.7616577148438
2024-07-30,846.1616821289062
2024-07-31,864.5608520507812
2024-08-01,851.5614624023438
2024-08-02,813.1632080078125
2024-08-05,767.9652709960938
2024-08-06,805.9635620117188
2024-08-07,824.9627075195312
2024-08-08,824.1627197265625
2024-08-09,825.962646484375
2024-08-12,824.5626831054688
2024-08-13,832.3623657226562
2024-08-14,837.9620971679688
2024-08-15,859.7610473632812
2024-08-16,855.361328125
2024-08-19,866.7607421875
2024-08-20,862.9609985351562
2024-08-21,864.160888671875
2024-08-22,860.9610595703125
2024-08-23,863.1609497070312
2024-08-27,826.16259765625
2024-08-28,817.1630859375
2024-08-29,826.5625610351562
2024-08-30,827.9625854492188
2024-09-02,823.562744140625
2024-09-03,811.563232421875
2024-09-04,803.1636962890625
2024-09-05,796.364013671875
2024-09-06,785.9644775390625
2024-09-09,793.3641357421875
2024-09-10,796.7639770507812
2024-09-11,794.3640747070312
2024-09-12,810.1633911132812
2024-09-13,818.5629272460938
2024-09-16,806.363525390625
2024-09-17,821.1629028320312
2024-09-18,809.5633544921875
2024-09-19,832.9622802734375
2024-09-20,815.7630615234375
2024-09-23,814.3632202148438
2024-09-24,823.562744140625
2024-09-25,830.3624877929688
2024-09-26,831.7623901367188
2024-09-27,843.3618774414062
2024-09-30,836.962158203125
2024-10-01,834.7622680664062
2024-10-02,841.9619140625
2024-10-03,855.9613037109375
2024-10-04,858.961181640625
2024-10-07,857.961181640625
2024-10-08,848.9616088867188
2024-10-09,855.1613159179688
2024-10-10,853.7613525390625
2024-10-11,863.3609619140625
2024-10-14,861.9609985351562
2024-10-15,844.1618041992188
2024-10-16,846.961669921875
2024-10-17,862.1610107421875
2024-10-18,857.1611938476562
2024-10-21,846.1616821289062
2024-10-22,853.9613647460938
2024-10-23,850.3615112304688
2024-10-24,862.3610229492188
2024-10-25,876.9602661132812
2024-10-28,877.9602661132812
2024-10-29,866.9607543945312
2024-10-30,873.5604248046875
2024-10-31,866.9607543945312
2024-11-01,873.3605346679688
2024-11-04,875.9603881835938
2024-11-05,877.9602661132812
2024-11-06,887.7598266601562
2024-11-07,910.7587890625
2024-11-08,905.5590209960938
2024-11-11,927.1580810546875
2024-11-12,926.1580810546875
2024-11-13,940.9574584960938
2024-11-14,941.9573974609375
2024-11-15,923.9581909179688
2024-11-18,914.9586181640625
2024-11-19,912.1587524414062
2024-11-20,908.35888671875
2024-11-21,922.3745727539062
2024-11-22,929.1743774414062
2024-11-25,934.9741821289062
2024-11-26,947.9738159179688
2024-11-27,944.77392578125
2024-11-28,948.3738403320312
2024-11-29,942.7739868164062
2024-12-02,959.7734985351562
2024-12-03,970.1732177734375
2024-12-04,983.5728149414062
2024-12-05,966.3733520507812
2024-12-06,972.1731567382812
2024-12-09,975.3731079101562
2024-12-10,970.3732299804688
2024-12-11,958.5735473632812
2024-12-12,975.173095703125
2024-12-13,972.1731567382812
2024-12-16,959.573486328125
2024-12-17,951.1737670898438
2024-12-18,956.9735717773438
2024-12-19,939.7740478515625
2024-12-20,940.174072265625
2024-12-23,946.973876953125
2024-12-24,953.5736694335938
2024-12-27,947.3739013671875
2024-12-30,939.3740844726562
2024-12-31,954.9736328125
2025-01-02,961.5734252929688
2025-01-03,971.3732299804688
2025-01-06,992.7725830078125
2025-01-07,985.1728515625
2025-01-08,991.1726684570312
2025-01-09,988.1727294921875
2025-01-10,996.7724609375
2025-01-13,986.57275390625
2025-01-14,990.1726684570312
2025-01-15,1012.4720458984375
2025-01-16,1020.9718017578125
2025-01-17,1045.97119140625
2025-01-20,1042.47119140625
2025-01-21,1054.9708251953125
2025-01-22,1074.9703369140625
2025-01-23,1060.970703125
2025-01-24,1058.9708251953125
2025-01-27,1004.4722900390625
2025-01-28,1041.97119140625
2025-01-29,1055.9708251953125
2025-01-30,1071.970458984375
2025-01-31,1085.4700927734375
2025-02-03,1041.4713134765625
2025-02-04,1067.4705810546875
2025-02-05,1083.4700927734375
2025-02-06,1087.469970703125
2025-02-07,1088.969970703125
2025-02-10,1103.969482421875
2025-02-11,1106.969482421875
2025-02-12,1096.9697265625
2025-02-13,1118.9691162109375
2025-02-14,1132.96875
2025-02-17,1131.96875
2025-02-18,1117.4691162109375
2025-02-19,1124.968994140625
2025-02-20,1104.969482421875
2025-02-21,1107.969482421875
2025-02-24,1073.9703369140625
2025-02-25,1039.4713134765625
2025-02-26,1069.470458984375
2025-02-27,1065.4705810546875
2025-02-28,1041.97119140625
2025-03-03,1033.971435546875
2025-03-04,969.9732055664062
2025-03-05,996.1725463867188
2025-03-06,999.972412109375
2025-03-07,976.173095703125
2025-03-10,959.9735107421875
2025-03-11,944.1739501953125
2025-03-12,960.7734985351562
2025-03-13,939.7740478515625
2025-03-14,967.5733032226562
2025-03-17,970.9732055664062
2025-03-18,959.9735107421875
2025-03-19,971.1732177734375
2025-03-20,975.5730590820312
2025-03-21,965.5733032226562
2025-03-24,991.1726684570312
2025-03-25,990.1726684570312
2025-03-26,980.5729370117188
2025-03-27,977.572998046875
2025-03-28,960.7734985351562
2025-03-31,943.3739624023438
2025-04-01,950.7737426757812
2025-04-02,942.3740234375
2025-04-03,898.9752197265625
2025-04-04,855.3764038085938
2025-04-07,815.177490234375
2025-04-08,856.9763793945312
2025-04-09,832.9769897460938
2025-04-10,859.1763305664062
2025-04-11,863.576171875
2025-04-14,880.9757080078125
2025-04-15,883.9755859375
2025-04-16,872.9758911132812
2025-04-17,864.9761352539062
2025-04-22,853.576416015625
2025-04-23,878.9757690429688
2025-04-24,888.7754516601562
2025-04-25,902.5750732421875
2025-04-28,897.5751953125
2025-04-29,906.375
2025-04-30,899.775146484375
2025-05-01,921.9745483398438
2025-05-02,944.3739624023438
2025-05-06,929.1743774414062
2025-05-07,923.9744873046875
2025-05-08,947.3739013671875
2025-05-09,947.5738525390625
2025-05-12,985.372802734375
2025-05-13,993.9725952148438
2025-05-14,1003.9722900390625
2025-05-15,991.1726684570312
2025-05-16,1010.4721069335938
2025-05-19,999.972412109375
2025-05-20,995.9725341796875
2025-05-21,993.9725952148438
2025-05-22,988.1727294921875
2025-05-23,986.57275390625
2025-05-27,989.3727416992188
2025-05-28,991.9725952148438
2025-05-29,994.37255859375
2025-05-30,984.5728149414062
2025-06-02,979.77294921875
2025-06-03,987.1727905273438
2025-06-04,1002.9722900390625
2025-06-05,1006.4722290039062
2025-06-06,999.972412109375
2025-06-09,1005.4722290039062
2025-06-10,999.1724243164062
2025-06-11,1006.9722290039062
2025-06-12,999.7999877929688
2025-06-13,990.0
2025-06-16,1002.5
2025-06-17,1006.5
2025-06-18,1002.5
2025-06-19,991.0
2025-06-20,989.2000122070312
2025-06-23,984.7999877929688
2025-06-24,1005.0
2025-06-25,1022.5
2025-06-26,1023.0
2025-06-27,1036.5
2025-06-30,1034.0
2025-07-01,1026.0
2025-07-02,1032.5
2025-07-03,1039.5
2025-07-04,1026.0
2025-07-07,1031.5
2025-07-08,1041.0
2025-07-09,1043.5
2025-07-10,1046.0
2025-07-11,1045.5
2025-07-14,1049.5
2025-07-15,1053.0
2025-07-16,1050.5
2025-07-17,1067.5
2025-07-18,1074.5
2025-07-21,1080.0
2025-07-22,1063.0
2025-07-23,1060.0
2025-07-24,1071.5
2025-07-25,1083.0
2025-07-28,1083.0
2025-07-29,1077.0
2025-07-30,1090.0
2025-07-31,1098.0
2025-08-01,1073.5
2025-08-04,1082.0
2025-08-05,1071.5
2025-08-06,1076.0
2025-08-07,1078.5
2025-08-08,1076.5
2025-08-11,1073.0
2025-08-12,1075.0
2025-08-13,1073.5
2025-08-14,1077.0
2025-08-15,1076.5
2025-08-18,1082.5
2025-08-19,1083.0
2025-08-20,1066.0
2025-08-21,1071.0
2025-08-22,1095.0
