Date,ASSA-B.ST
2023-01-26,234.35687255859375
2023-01-27,235.69224548339844
2023-01-30,235.3107147216797
2023-01-31,234.07070922851562
2023-02-01,237.12298583984375
2023-02-02,245.80287170410156
2023-02-03,256.5812072753906
2023-02-06,251.71664428710938
2023-02-07,250.38128662109375
2023-02-08,247.4243621826172
2023-02-09,246.7567138671875
2023-02-10,242.84597778320312
2023-02-13,244.2767333984375
2023-02-14,242.9413604736328
2023-02-15,245.5167236328125
2023-02-16,244.3721466064453
2023-02-17,243.89520263671875
2023-02-20,240.46139526367188
2023-02-21,238.26759338378906
2023-02-22,243.51368713378906
2023-02-23,243.22750854492188
2023-02-24,242.1782989501953
2023-02-27,244.08596801757812
2023-02-28,243.32290649414062
2023-03-01,241.987548828125
2023-03-02,242.9413604736328
2023-03-03,248.09207153320312
2023-03-06,247.04286193847656
2023-03-07,246.85206604003906
2023-03-08,248.28280639648438
2023-03-09,249.7135467529297
2023-03-10,243.51368713378906
2023-03-13,239.8890838623047
2023-03-14,243.70443725585938
2023-03-15,235.0245361328125
2023-03-16,242.75059509277344
2023-03-17,237.31373596191406
2023-03-20,239.9844970703125
2023-03-21,240.93832397460938
2023-03-22,236.0737762451172
2023-03-23,232.6399383544922
2023-03-24,224.05545043945312
2023-03-27,227.4892578125
2023-03-28,229.5876922607422
2023-03-29,232.5446014404297
2023-03-30,235.69224548339844
2023-03-31,236.8368377685547
2023-04-03,231.97227478027344
2023-04-04,229.77845764160156
2023-04-05,219.38168334960938
2023-04-06,218.3324737548828
2023-04-11,224.24624633789062
2023-04-12,223.86468505859375
2023-04-13,223.00625610351562
2023-04-14,224.53236389160156
2023-04-17,224.62777709960938
2023-04-18,227.2985076904297
2023-04-19,228.0615692138672
2023-04-20,229.01541137695312
2023-04-21,230.63693237304688
2023-04-24,232.1630401611328
2023-04-25,229.96923828125
2023-04-26,228.15695190429688
2023-04-27,233.35983276367188
2023-04-28,234.99777221679688
2023-05-02,230.95111083984375
2023-05-03,234.70875549316406
2023-05-04,232.8780975341797
2023-05-05,234.2270050048828
2023-05-08,233.07078552246094
2023-05-09,233.64889526367188
2023-05-10,233.1671600341797
2023-05-11,236.6357421875
2023-05-12,236.15399169921875
2023-05-15,237.69558715820312
2023-05-16,235.57589721679688
2023-05-17,235.28684997558594
2023-05-19,242.6094512939453
2023-05-22,241.5496063232422
2023-05-23,237.59927368164062
2023-05-24,234.41969299316406
2023-05-25,232.68539428710938
2023-05-26,237.02114868164062
2023-05-29,236.15399169921875
2023-05-30,235.7686004638672
2023-05-31,232.01095581054688
2023-06-01,234.8050994873047
2023-06-02,239.4298858642578
2023-06-05,239.6226043701172
2023-06-07,246.07803344726562
2023-06-08,247.23426818847656
2023-06-09,246.55979919433594
2023-06-12,249.06491088867188
2023-06-13,252.14816284179688
2023-06-14,250.6065216064453
2023-06-15,243.95835876464844
2023-06-16,242.2240447998047
2023-06-19,239.52626037597656
2023-06-20,238.17735290527344
2023-06-21,238.17735290527344
2023-06-22,237.02114868164062
2023-06-26,237.50289916992188
2023-06-27,242.32040405273438
2023-06-28,246.27076721191406
2023-06-29,245.1145477294922
2023-06-30,249.54666137695312
2023-07-03,249.16127014160156
2023-07-04,250.413818359375
2023-07-05,247.13792419433594
2023-07-06,241.83865356445312
2023-07-07,240.97149658203125
2023-07-10,241.6459503173828
2023-07-11,244.4401092529297
2023-07-12,248.1013946533203
2023-07-13,246.65615844726562
2023-07-14,247.90869140625
2023-07-17,246.4634552001953
2023-07-18,250.99191284179688
2023-07-19,245.21090698242188
2023-07-20,240.48976135253906
2023-07-21,241.35690307617188
2023-07-24,243.38026428222656
2023-07-25,244.05471801757812
2023-07-26,239.3335418701172
2023-07-27,245.01820373535156
2023-07-28,243.76565551757812
2023-07-31,243.76565551757812
2023-08-01,244.05471801757812
2023-08-02,242.99484252929688
2023-08-03,238.08102416992188
2023-08-04,238.562744140625
2023-08-07,237.59927368164062
2023-08-08,235.57589721679688
2023-08-09,237.02114868164062
2023-08-10,238.562744140625
2023-08-11,236.82846069335938
2023-08-14,237.31021118164062
2023-08-15,235.28684997558594
2023-08-16,235.4795379638672
2023-08-17,230.56570434570312
2023-08-18,230.3730010986328
2023-08-21,229.50582885742188
2023-08-22,233.8415985107422
2023-08-23,233.9379425048828
2023-08-24,232.78173828125
2023-08-25,231.24014282226562
2023-08-28,234.99777221679688
2023-08-29,236.44305419921875
2023-08-30,236.6357421875
2023-08-31,237.88829040527344
2023-09-01,239.14085388183594
2023-09-04,240.48976135253906
2023-09-05,240.20069885253906
2023-09-06,237.40655517578125
2023-09-07,236.7321014404297
2023-09-08,234.99777221679688
2023-09-11,235.28684997558594
2023-09-12,229.4095001220703
2023-09-13,225.5554962158203
2023-09-14,226.8080291748047
2023-09-15,228.83139038085938
2023-09-18,230.95111083984375
2023-09-19,231.81825256347656
2023-09-20,237.02114868164062
2023-09-21,231.24014282226562
2023-09-22,230.75840759277344
2023-09-25,230.08395385742188
2023-09-26,227.86788940429688
2023-09-27,227.3861541748047
2023-09-28,228.5423583984375
2023-09-29,229.50582885742188
2023-10-02,229.50582885742188
2023-10-03,228.83139038085938
2023-10-04,228.5423583984375
2023-10-05,229.8912353515625
2023-10-06,233.74526977539062
2023-10-09,232.10728454589844
2023-10-10,237.98464965820312
2023-10-11,238.6591033935547
2023-10-12,238.85179138183594
2023-10-13,235.09414672851562
2023-10-16,234.99777221679688
2023-10-17,233.9379425048828
2023-10-18,227.4824981689453
2023-10-19,226.03724670410156
2023-10-20,219.4854278564453
2023-10-23,220.64163208007812
2023-10-24,220.64163208007812
2023-10-25,224.68833923339844
2023-10-26,223.53213500976562
2023-10-27,223.14674377441406
2023-10-30,224.68833923339844
2023-10-31,228.83139038085938
2023-11-01,230.95111083984375
2023-11-02,236.15399169921875
2023-11-03,236.53939819335938
2023-11-06,236.9248046875
2023-11-07,235.67225646972656
2023-11-08,237.31021118164062
2023-11-09,240.20069885253906
2023-11-10,238.64413452148438
2023-11-13,238.15768432617188
2023-11-14,247.01077270507812
2023-11-15,252.75067138671875
2023-11-16,253.04257202148438
2023-11-17,256.35028076171875
2023-11-20,255.18284606933594
2023-11-21,257.42047119140625
2023-11-22,258.7824401855469
2023-11-23,260.6308898925781
2023-11-24,260.9227600097656
2023-11-27,261.2146301269531
2023-11-28,258.6851501464844
2023-11-29,262.2847595214844
2023-11-30,261.4092102050781
2023-12-01,262.57666015625
2023-12-04,260.9227600097656
2023-12-05,262.6739501953125
2023-12-06,266.0789489746094
2023-12-07,265.4952392578125
2023-12-08,267.3436584472656
2023-12-11,271.13787841796875
2023-12-12,270.7486877441406
2023-12-13,265.39794921875
2023-12-14,274.34832763671875
2023-12-15,278.33709716796875
2023-12-18,273.76458740234375
2023-12-19,275.51580810546875
2023-12-20,281.5475158691406
2023-12-21,280.47735595703125
2023-12-22,280.8665466308594
2023-12-27,282.6177062988281
2023-12-28,281.35296630859375
2023-12-29,282.423095703125
2024-01-02,280.57464599609375
2024-01-03,271.3324279785156
2024-01-04,273.4727478027344
2024-01-05,270.5541687011719
2024-01-08,275.9049072265625
2024-01-09,275.613037109375
2024-01-10,275.613037109375
2024-01-11,274.34832763671875
2024-01-12,277.26690673828125
2024-01-15,274.9320373535156
2024-01-16,274.34832763671875
2024-01-17,272.7917175292969
2024-01-18,276.58587646484375
2024-01-19,276.4886169433594
2024-01-22,281.25567626953125
2024-01-23,276.97509765625
2024-01-24,276.4886169433594
2024-01-25,279.01806640625
2024-01-26,277.9479064941406
2024-01-29,278.43438720703125
2024-01-30,280.2828063964844
2024-01-31,278.9208068847656
2024-02-01,279.212646484375
2024-02-02,278.9208068847656
2024-02-05,277.36419677734375
2024-02-06,279.8936767578125
2024-02-07,277.75335693359375
2024-02-08,278.33709716796875
2024-02-09,276.4886169433594
2024-02-12,278.823486328125
2024-02-13,274.7374572753906
2024-02-14,276.0994873046875
2024-02-15,278.5316467285156
2024-02-16,279.212646484375
2024-02-19,281.0611267089844
2024-02-20,285.9254150390625
2024-02-21,284.5633850097656
2024-02-22,285.1471252441406
2024-02-23,286.6064453125
2024-02-26,284.7580261230469
2024-02-27,284.5633850097656
2024-02-28,285.7308654785156
2024-02-29,287.3847351074219
2024-03-01,286.5091552734375
2024-03-04,286.9955749511719
2024-03-05,288.16302490234375
2024-03-06,288.35760498046875
2024-03-07,290.011474609375
2024-03-08,294.3893737792969
2024-03-11,292.9300842285156
2024-03-12,298.47540283203125
2024-03-13,299.4482727050781
2024-03-14,297.7944030761719
2024-03-15,299.1564025878906
2024-03-18,292.5409240722656
2024-03-19,297.3079528808594
2024-03-20,301.0048522949219
2024-03-21,305.57733154296875
2024-03-22,305.38275146484375
2024-03-25,303.1451721191406
2024-03-26,305.38275146484375
2024-03-27,301.1994323730469
2024-03-28,298.76727294921875
2024-04-02,297.4052429199219
2024-04-03,298.08624267578125
2024-04-04,300.61572265625
2024-04-05,298.2808532714844
2024-04-08,297.4052429199219
2024-04-09,295.9459533691406
2024-04-10,297.98895263671875
2024-04-11,299.1564025878906
2024-04-12,297.5025329589844
2024-04-15,301.39398193359375
2024-04-16,297.98895263671875
2024-04-17,298.9618225097656
2024-04-18,296.7242431640625
2024-04-19,297.1134033203125
2024-04-22,297.7944030761719
2024-04-23,301.8804626464844
2024-04-24,292.7355041503906
2024-04-25,289.20147705078125
2024-04-26,294.0116882324219
2024-04-29,293.9134826660156
2024-04-30,289.5941162109375
2024-05-02,289.005126953125
2024-05-03,292.6373291015625
2024-05-06,294.50250244140625
2024-05-07,298.8218688964844
2024-05-08,301.0797424316406
2024-05-10,309.6202697753906
2024-05-13,309.4239807128906
2024-05-14,308.14776611328125
2024-05-15,310.7983093261719
2024-05-16,306.7734375
2024-05-17,303.33758544921875
2024-05-20,304.8100891113281
2024-05-21,304.0247497558594
2024-05-22,305.59539794921875
2024-05-23,307.55877685546875
2024-05-24,307.55877685546875
2024-05-27,308.0495910644531
2024-05-28,303.1412048339844
2024-05-29,299.60723876953125
2024-05-30,300.9815673828125
2024-05-31,301.570556640625
2024-06-03,301.9632568359375
2024-06-04,298.8218688964844
2024-06-05,300.9815673828125
2024-06-07,303.82843017578125
2024-06-10,303.1412048339844
2024-06-11,304.2210693359375
2024-06-12,310.99462890625
2024-06-13,304.61376953125
2024-06-14,296.8585205078125
2024-06-17,296.2695007324219
2024-06-18,293.9134826660156
2024-06-19,291.164794921875
2024-06-20,291.8519592285156
2024-06-24,291.75384521484375
2024-06-25,289.1033020019531
2024-06-26,288.6124572753906
2024-06-27,292.0483093261719
2024-06-28,294.10986328125
2024-07-01,294.7969970703125
2024-07-02,291.95013427734375
2024-07-03,295.3860168457031
2024-07-04,293.52081298828125
2024-07-05,291.6556701660156
2024-07-08,295.1896667480469
2024-07-09,290.4776306152344
2024-07-10,292.0483093261719
2024-07-11,298.42919921875
2024-07-12,306.47894287109375
2024-07-15,304.0247497558594
2024-07-16,306.8716125488281
2024-07-17,305.9881286621094
2024-07-18,310.70013427734375
2024-07-19,309.12945556640625
2024-07-22,311.1910095214844
2024-07-23,311.976318359375
2024-07-24,309.71844482421875
2024-07-25,306.0862731933594
2024-07-26,312.7616882324219
2024-07-29,312.5653381347656
2024-07-30,316.98284912109375
2024-07-31,319.9278869628906
2024-08-01,308.14776611328125
2024-08-02,296.1713562011719
2024-08-05,293.0299987792969
2024-08-06,290.9684753417969
2024-08-07,295.7786865234375
2024-08-08,298.03656005859375
2024-08-09,299.9017028808594
2024-08-12,300.29437255859375
2024-08-13,301.668701171875
2024-08-14,305.2027587890625
2024-08-15,305.791748046875
2024-08-16,305.6935729980469
2024-08-19,307.2642822265625
2024-08-20,306.0862731933594
2024-08-21,306.0862731933594
2024-08-22,309.71844482421875
2024-08-23,314.3323669433594
2024-08-26,315.31402587890625
2024-08-27,314.3323669433594
2024-08-28,317.6700439453125
2024-08-29,322.5783996582031
2024-08-30,325.0325927734375
2024-09-02,326.30877685546875
2024-09-03,326.7995910644531
2024-09-04,321.9894104003906
2024-09-05,319.6333923339844
2024-09-06,313.6451416015625
2024-09-09,316.3938293457031
2024-09-10,315.21588134765625
2024-09-11,313.9396667480469
2024-09-12,318.55352783203125
2024-09-13,321.9894104003906
2024-09-16,323.0692443847656
2024-09-17,328.4684753417969
2024-09-18,325.6216125488281
2024-09-19,331.80615234375
2024-09-20,331.80615234375
2024-09-23,334.5548400878906
2024-09-24,333.86767578125
2024-09-25,337.4998474121094
2024-09-26,337.892578125
2024-09-27,335.3402099609375
2024-09-30,335.3402099609375
2024-10-01,335.045654296875
2024-10-02,335.8310241699219
2024-10-03,332.49334716796875
2024-10-04,329.8428039550781
2024-10-07,329.6464538574219
2024-10-08,328.566650390625
2024-10-09,331.2171630859375
2024-10-10,327.87945556640625
2024-10-11,328.566650390625
2024-10-14,331.7079772949219
2024-10-15,331.80615234375
2024-10-16,332.1988220214844
2024-10-17,334.16217041015625
2024-10-18,333.76953125
2024-10-21,331.80615234375
2024-10-22,330.6281433105469
2024-10-23,326.505126953125
2024-10-24,326.505126953125
2024-10-25,328.4684753417969
2024-10-28,335.3402099609375
2024-10-29,330.9226379394531
2024-10-30,328.4684753417969
2024-10-31,326.7995910644531
2024-11-01,328.1739501953125
2024-11-04,331.7079772949219
2024-11-05,333.76953125
2024-11-06,327.4867858886719
2024-11-07,331.51165771484375
2024-11-08,329.0376892089844
2024-11-11,335.766845703125
2024-11-12,322.50640869140625
2024-11-13,324.2876892089844
2024-11-14,326.8605651855469
2024-11-15,321.813720703125
2024-11-18,321.813720703125
2024-11-19,321.5168151855469
2024-11-20,323.5949401855469
2024-11-21,323.7928771972656
2024-11-22,328.8397521972656
2024-11-25,328.24603271484375
2024-11-26,324.2876892089844
2024-11-27,323.7928771972656
2024-11-28,328.44390869140625
2024-11-29,331.4126892089844
2024-12-02,334.5793762207031
2024-12-03,339.5273132324219
2024-12-04,342.6939697265625
2024-12-05,341.40753173828125
2024-12-06,343.1887512207031
2024-12-09,341.0116882324219
2024-12-10,337.0533447265625
2024-12-11,340.3189697265625
2024-12-12,340.1210632324219
2024-12-13,338.14190673828125
2024-12-16,337.2512512207031
2024-12-17,335.2720642089844
2024-12-18,337.5481262207031
2024-12-19,322.50640869140625
2024-12-20,322.4074401855469
2024-12-23,323.298095703125
2024-12-27,323.99078369140625
2024-12-30,323.39703369140625
2025-01-02,324.3865966796875
2025-01-03,323.4960021972656
2025-01-07,321.5168151855469
2025-01-08,319.83453369140625
2025-01-09,321.02203369140625
2025-01-10,316.6678466796875
2025-01-13,313.6001281738281
2025-01-14,311.52197265625
2025-01-15,321.7147521972656
2025-01-16,325.17828369140625
2025-01-17,330.62103271484375
2025-01-20,332.69915771484375
2025-01-21,333.1939697265625
2025-01-22,333.391845703125
2025-01-23,332.99603271484375
2025-01-24,334.48040771484375
2025-01-27,332.6001892089844
2025-01-28,332.6001892089844
2025-01-29,332.69915771484375
2025-01-30,336.9543762207031
2025-01-31,337.0533447265625
2025-02-03,328.44390869140625
2025-02-04,330.126220703125
2025-02-05,326.06890869140625
2025-02-06,329.6314392089844
2025-02-07,322.50640869140625
2025-02-10,323.7928771972656
2025-02-11,328.5428771972656
2025-02-12,324.4855651855469
2025-02-13,327.5533142089844
2025-02-14,326.563720703125
2025-02-17,329.13665771484375
2025-02-18,330.423095703125
2025-02-19,320.3293151855469
2025-02-20,325.5741271972656
2025-02-21,325.2772521972656
2025-02-24,324.9803771972656
2025-02-25,326.95953369140625
2025-02-26,332.10540771484375
2025-02-27,328.1470642089844
2025-02-28,325.8710021972656
2025-03-03,326.06890869140625
2025-03-04,316.3709716796875
2025-03-05,326.1678771972656
2025-03-06,331.1158142089844
2025-03-07,333.4908142089844
2025-03-10,329.235595703125
2025-03-11,320.13140869140625
2025-03-12,320.2303771972656
2025-03-13,318.1522216796875
2025-03-14,313.4022216796875
2025-03-17,306.3761291503906
2025-03-18,306.77197265625
2025-03-19,311.0271911621094
2025-03-20,306.0792541503906
2025-03-21,302.71466064453125
2025-03-24,302.2198791503906
2025-03-25,299.6469421386719
2025-03-26,295.4906921386719
2025-03-27,295.19378662109375
2025-03-28,296.48028564453125
2025-03-31,296.7771301269531
2025-04-01,295.19378662109375
2025-04-02,294.10528564453125
2025-04-03,279.5583190917969
2025-04-04,272.7301940917969
2025-04-07,257.3916015625
2025-04-08,265.30828857421875
2025-04-09,259.27178955078125
2025-04-10,268.3760070800781
2025-04-11,270.3551940917969
2025-04-14,275.1051940917969
2025-04-15,280.84478759765625
2025-04-16,278.3708190917969
2025-04-17,272.82916259765625
2025-04-22,272.7301940917969
2025-04-23,280.3499755859375
2025-04-24,282.6000061035156
2025-04-25,290.0
2025-04-28,289.70001220703125
2025-04-29,288.20001220703125
2025-04-30,291.6000061035156
2025-05-02,299.3999938964844
2025-05-05,300.29998779296875
2025-05-06,296.0
2025-05-07,297.79998779296875
2025-05-08,301.79998779296875
2025-05-09,299.79998779296875
2025-05-12,309.3999938964844
2025-05-13,311.70001220703125
2025-05-14,308.5
2025-05-15,311.20001220703125
2025-05-16,313.0
2025-05-19,311.79998779296875
2025-05-20,312.3999938964844
2025-05-21,308.5
2025-05-22,302.5
2025-05-23,299.20001220703125
2025-05-26,302.5
2025-05-27,305.8999938964844
2025-05-28,304.6000061035156
2025-05-30,303.8999938964844
2025-06-02,298.70001220703125
2025-06-03,299.29998779296875
2025-06-04,305.20001220703125
2025-06-05,311.3999938964844
2025-06-09,307.6000061035156
2025-06-10,310.5
2025-06-11,309.0
2025-06-12,305.1000061035156
2025-06-13,302.3999938964844
2025-06-16,304.70001220703125
2025-06-17,299.20001220703125
2025-06-18,297.79998779296875
2025-06-19,294.20001220703125
2025-06-23,291.5
2025-06-24,294.20001220703125
2025-06-25,292.8999938964844
2025-06-26,291.0
2025-06-27,298.8999938964844
2025-06-30,295.20001220703125
2025-07-01,295.79998779296875
2025-07-02,298.20001220703125
2025-07-03,298.0
2025-07-04,296.1000061035156
2025-07-07,297.3999938964844
2025-07-08,299.70001220703125
2025-07-09,300.79998779296875
2025-07-10,307.20001220703125
2025-07-11,303.29998779296875
2025-07-14,301.70001220703125
2025-07-15,302.5
2025-07-16,301.8999938964844
2025-07-17,319.6000061035156
2025-07-18,320.0
2025-07-21,318.8999938964844
2025-07-22,315.3999938964844
2025-07-23,321.6000061035156
2025-07-24,324.1000061035156
2025-07-25,324.8999938964844
2025-07-28,323.3999938964844
2025-07-29,327.20001220703125
2025-07-30,325.79998779296875
2025-07-31,323.79998779296875
2025-08-01,318.70001220703125
2025-08-04,321.20001220703125
2025-08-05,321.70001220703125
2025-08-06,321.5
2025-08-07,327.3999938964844
2025-08-08,328.3999938964844
2025-08-11,326.1000061035156
2025-08-12,329.3999938964844
2025-08-13,329.6000061035156
2025-08-14,332.20001220703125
2025-08-15,332.3999938964844
2025-08-18,332.1000061035156
2025-08-19,339.3999938964844
2025-08-20,336.29998779296875
2025-08-21,335.0
2025-08-22,341.8999938964844
