Date,RNK.L
2023-01-23,86.78433990478516
2023-01-24,93.9830322265625
2023-01-25,90.98358154296875
2023-01-26,89.98375701904297
2023-01-27,87.98411560058594
2023-01-30,92.88323211669922
2023-01-31,90.4836654663086
2023-02-01,89.28388977050781
2023-02-02,93.5831069946289
2023-02-03,92.78324890136719
2023-02-06,91.08355712890625
2023-02-07,90.68362426757812
2023-02-08,93.5831069946289
2023-02-09,92.68326568603516
2023-02-10,90.88359832763672
2023-02-13,91.38350677490234
2023-02-14,91.88341522216797
2023-02-15,93.28316497802734
2023-02-16,90.78362274169922
2023-02-17,90.4836654663086
2023-02-20,89.28388977050781
2023-02-21,88.18407440185547
2023-02-22,87.7841567993164
2023-02-23,86.28443145751953
2023-02-24,86.6843490600586
2023-02-27,88.38404083251953
2023-02-28,89.28388977050781
2023-03-01,90.78362274169922
2023-03-02,88.4840316772461
2023-03-03,85.08464050292969
2023-03-06,87.7841567993164
2023-03-07,82.98502349853516
2023-03-08,78.78578186035156
2023-03-09,78.28587341308594
2023-03-10,77.58599853515625
2023-03-13,76.2862319946289
2023-03-14,78.9857406616211
2023-03-15,73.98664093017578
2023-03-16,71.98700714111328
2023-03-17,71.88702392578125
2023-03-20,72.18696594238281
2023-03-21,72.78685760498047
2023-03-22,72.18696594238281
2023-03-23,69.98736572265625
2023-03-24,70.38729095458984
2023-03-27,70.98719024658203
2023-03-28,67.1878662109375
2023-03-29,73.98664093017578
2023-03-30,74.4865493774414
2023-03-31,73.08680725097656
2023-04-03,73.1867904663086
2023-04-04,76.38621520996094
2023-04-05,71.28713989257812
2023-04-06,73.1867904663086
2023-04-11,72.98683166503906
2023-04-12,72.98683166503906
2023-04-13,71.78704833984375
2023-04-14,72.38693237304688
2023-04-17,72.18696594238281
2023-04-18,72.98683166503906
2023-04-19,71.18714904785156
2023-04-20,77.28605651855469
2023-04-21,75.98628234863281
2023-04-24,77.78596496582031
2023-04-25,77.28605651855469
2023-04-26,85.18462371826172
2023-04-27,93.9830322265625
2023-04-28,96.48258209228516
2023-05-02,98.98213195800781
2023-05-03,98.98213195800781
2023-05-04,96.48258209228516
2023-05-05,96.78253173828125
2023-05-09,101.98159790039062
2023-05-10,100.58184051513672
2023-05-11,99.08211517333984
2023-05-12,100.18191528320312
2023-05-15,101.98159790039062
2023-05-16,104.38116455078125
2023-05-17,104.38116455078125
2023-05-18,102.98141479492188
2023-05-19,101.98159790039062
2023-05-22,101.98159790039062
2023-05-23,101.98159790039062
2023-05-24,100.98177337646484
2023-05-25,100.98177337646484
2023-05-26,98.98213195800781
2023-05-30,96.98249053955078
2023-05-31,96.88251495361328
2023-06-01,96.98249053955078
2023-06-02,95.4827651977539
2023-06-05,98.98213195800781
2023-06-06,97.98231506347656
2023-06-07,98.98213195800781
2023-06-08,99.18209075927734
2023-06-09,99.9819564819336
2023-06-12,99.9819564819336
2023-06-13,97.98231506347656
2023-06-14,98.38224029541016
2023-06-15,94.98284912109375
2023-06-16,95.4827651977539
2023-06-19,93.883056640625
2023-06-20,95.3827896118164
2023-06-21,97.28244018554688
2023-06-22,94.2829818725586
2023-06-23,93.18318176269531
2023-06-26,92.98322296142578
2023-06-27,90.88359832763672
2023-06-28,89.58383178710938
2023-06-29,90.78362274169922
2023-06-30,88.38404083251953
2023-07-03,89.98375701904297
2023-07-04,89.38386535644531
2023-07-05,88.38404083251953
2023-07-06,87.48420715332031
2023-07-07,86.88432312011719
2023-07-10,86.78433990478516
2023-07-11,84.88468170166016
2023-07-12,82.7850570678711
2023-07-13,84.58473205566406
2023-07-14,87.58419036865234
2023-07-17,92.98322296142578
2023-07-18,92.3833236694336
2023-07-19,97.28244018554688
2023-07-20,96.98249053955078
2023-07-21,97.88233184814453
2023-07-24,98.1822738647461
2023-07-25,99.9819564819336
2023-07-26,103.38134002685547
2023-07-27,102.58148193359375
2023-07-28,94.98284912109375
2023-07-31,91.78343200683594
2023-08-01,92.98322296142578
2023-08-02,92.98322296142578
2023-08-03,94.38296508789062
2023-08-04,94.08301544189453
2023-08-07,94.08301544189453
2023-08-08,94.08301544189453
2023-08-09,93.08319854736328
2023-08-10,91.9833984375
2023-08-11,92.48330688476562
2023-08-14,90.38368225097656
2023-08-15,88.98394012451172
2023-08-16,89.38386535644531
2023-08-17,87.98411560058594
2023-08-18,90.08373260498047
2023-08-21,89.38386535644531
2023-08-22,89.38386535644531
2023-08-23,88.78398132324219
2023-08-24,87.98411560058594
2023-08-25,86.38441467285156
2023-08-29,86.98429870605469
2023-08-30,90.38368225097656
2023-08-31,83.98483276367188
2023-09-01,86.98429870605469
2023-09-04,86.78433990478516
2023-09-05,87.8841323852539
2023-09-06,84.98465728759766
2023-09-07,81.9852066040039
2023-09-08,84.78469848632812
2023-09-11,84.2847900390625
2023-09-12,84.38477325439453
2023-09-13,84.98465728759766
2023-09-14,84.78469848632812
2023-09-15,84.98465728759766
2023-09-18,85.18462371826172
2023-09-19,85.78451538085938
2023-09-20,91.6834487915039
2023-09-21,88.98394012451172
2023-09-22,88.68399047851562
2023-09-25,85.28460693359375
2023-09-26,84.2847900390625
2023-09-27,86.5843734741211
2023-09-28,84.98465728759766
2023-09-29,83.68489074707031
2023-10-02,82.68507385253906
2023-10-03,80.98538208007812
2023-10-04,80.38549041748047
2023-10-05,81.9852066040039
2023-10-06,79.98556518554688
2023-10-09,77.98592376708984
2023-10-10,78.78578186035156
2023-10-11,77.98592376708984
2023-10-12,77.1860580444336
2023-10-13,79.48564910888672
2023-10-16,79.18569946289062
2023-10-17,75.98628234863281
2023-10-18,77.1860580444336
2023-10-19,76.98609924316406
2023-10-20,73.08680725097656
2023-10-23,73.58671569824219
2023-10-24,72.78685760498047
2023-10-25,71.08716583251953
2023-10-26,67.98772430419922
2023-10-27,69.18750762939453
2023-10-30,67.4878158569336
2023-10-31,67.1878662109375
2023-11-01,67.1878662109375
2023-11-02,64.08843231201172
2023-11-03,66.18804931640625
2023-11-06,65.48817443847656
2023-11-07,64.18841552734375
2023-11-08,64.68832397460938
2023-11-09,62.48871994018555
2023-11-10,72.98683166503906
2023-11-13,75.0864486694336
2023-11-14,75.38639831542969
2023-11-15,75.98628234863281
2023-11-16,74.98645782470703
2023-11-17,75.48637390136719
2023-11-20,73.98664093017578
2023-11-21,72.5868911743164
2023-11-22,71.08716583251953
2023-11-23,76.88612365722656
2023-11-24,75.98628234863281
2023-11-27,77.48601531982422
2023-11-28,76.48619079589844
2023-11-29,77.98592376708984
2023-11-30,75.48637390136719
2023-12-01,75.58635711669922
2023-12-04,74.4865493774414
2023-12-05,73.98664093017578
2023-12-06,74.58653259277344
2023-12-07,72.98683166503906
2023-12-08,72.98683166503906
2023-12-11,72.4869155883789
2023-12-12,71.98700714111328
2023-12-13,74.08662414550781
2023-12-14,81.9852066040039
2023-12-15,78.9857406616211
2023-12-18,80.1855239868164
2023-12-19,76.98609924316406
2023-12-20,76.68614959716797
2023-12-21,76.2862319946289
2023-12-22,78.38584899902344
2023-12-27,75.98628234863281
2023-12-28,75.98628234863281
2023-12-29,74.98645782470703
2024-01-02,75.58635711669922
2024-01-03,74.4865493774414
2024-01-04,73.98664093017578
2024-01-05,70.98719024658203
2024-01-08,71.98700714111328
2024-01-09,74.98645782470703
2024-01-10,76.38621520996094
2024-01-11,74.3865737915039
2024-01-12,72.38693237304688
2024-01-15,72.98683166503906
2024-01-16,73.48674011230469
2024-01-17,73.1867904663086
2024-01-18,72.38693237304688
2024-01-19,72.78685760498047
2024-01-22,71.48709869384766
2024-01-23,72.5868911743164
2024-01-24,71.98700714111328
2024-01-25,71.98700714111328
2024-01-26,73.98664093017578
2024-01-29,73.98664093017578
2024-01-30,71.98700714111328
2024-01-31,70.38729095458984
2024-02-01,75.48637390136719
2024-02-02,77.98592376708984
2024-02-05,75.98628234863281
2024-02-06,74.98645782470703
2024-02-07,75.78632354736328
2024-02-08,74.98645782470703
2024-02-09,75.48637390136719
2024-02-12,73.68669891357422
2024-02-13,74.98645782470703
2024-02-14,73.78668212890625
2024-02-15,73.98664093017578
2024-02-16,73.98664093017578
2024-02-19,74.4865493774414
2024-02-20,72.98683166503906
2024-02-21,72.5868911743164
2024-02-22,72.18696594238281
2024-02-23,71.98700714111328
2024-02-26,71.98700714111328
2024-02-27,71.98700714111328
2024-02-28,71.98700714111328
2024-02-29,70.5872573852539
2024-03-01,71.58707427978516
2024-03-04,71.68705749511719
2024-03-05,70.48727416992188
2024-03-06,72.08698272705078
2024-03-07,72.4869155883789
2024-03-08,71.58707427978516
2024-03-11,70.48727416992188
2024-03-12,67.88774871826172
2024-03-13,64.88829040527344
2024-03-14,69.18750762939453
2024-03-15,69.58744049072266
2024-03-18,67.98772430419922
2024-03-19,67.28785705566406
2024-03-20,66.08807373046875
2024-03-21,65.98808288574219
2024-03-22,65.98808288574219
2024-03-25,65.98808288574219
2024-03-26,66.98790740966797
2024-03-27,67.98772430419922
2024-03-28,69.18750762939453
2024-04-02,71.18714904785156
2024-04-03,69.18750762939453
2024-04-04,70.7872314453125
2024-04-05,69.98736572265625
2024-04-08,69.98736572265625
2024-04-09,69.18750762939453
2024-04-10,70.98719024658203
2024-04-11,71.98700714111328
2024-04-12,70.98719024658203
2024-04-15,70.98719024658203
2024-04-16,69.98736572265625
2024-04-17,70.98719024658203
2024-04-18,70.98719024658203
2024-04-19,73.98664093017578
2024-04-22,70.98719024658203
2024-04-23,70.18732452392578
2024-04-24,71.58707427978516
2024-04-25,70.98719024658203
2024-04-26,71.98700714111328
2024-04-29,79.18569946289062
2024-04-30,83.98483276367188
2024-05-01,84.98465728759766
2024-05-02,86.78433990478516
2024-05-03,87.58419036865234
2024-05-07,89.18389892578125
2024-05-08,88.18407440185547
2024-05-09,87.58419036865234
2024-05-10,87.98411560058594
2024-05-13,87.98411560058594
2024-05-14,88.18407440185547
2024-05-15,89.38386535644531
2024-05-16,89.98375701904297
2024-05-17,94.78289031982422
2024-05-20,91.9833984375
2024-05-21,95.98267364501953
2024-05-22,93.9830322265625
2024-05-23,87.18425750732422
2024-05-24,86.18443298339844
2024-05-28,84.38477325439453
2024-05-29,84.38477325439453
2024-05-30,83.98483276367188
2024-05-31,82.58509063720703
2024-06-03,81.38530731201172
2024-06-04,78.9857406616211
2024-06-05,79.38566589355469
2024-06-06,79.18569946289062
2024-06-07,80.7854232788086
2024-06-10,78.9857406616211
2024-06-11,78.9857406616211
2024-06-12,75.98628234863281
2024-06-13,73.98664093017578
2024-06-14,72.5868911743164
2024-06-17,70.98719024658203
2024-06-18,72.98683166503906
2024-06-19,72.18696594238281
2024-06-20,72.5868911743164
2024-06-21,70.98719024658203
2024-06-24,75.18643188476562
2024-06-25,72.38693237304688
2024-06-26,73.38675689697266
2024-06-27,70.7872314453125
2024-06-28,67.98772430419922
2024-07-01,69.98736572265625
2024-07-02,69.98736572265625
2024-07-03,68.987548828125
2024-07-04,68.987548828125
2024-07-05,67.58779907226562
2024-07-08,68.987548828125
2024-07-09,70.38729095458984
2024-07-10,70.5872573852539
2024-07-11,70.38729095458984
2024-07-12,72.5868911743164
2024-07-15,72.78685760498047
2024-07-16,71.98700714111328
2024-07-17,72.98683166503906
2024-07-18,68.987548828125
2024-07-19,69.58744049072266
2024-07-22,69.58744049072266
2024-07-23,71.18714904785156
2024-07-24,70.5872573852539
2024-07-25,70.38729095458984
2024-07-26,69.98736572265625
2024-07-29,69.78740692138672
2024-07-30,70.98719024658203
2024-07-31,70.98719024658203
2024-08-01,69.78740692138672
2024-08-02,68.5876235961914
2024-08-05,68.38765716552734
2024-08-06,68.987548828125
2024-08-07,66.98790740966797
2024-08-08,66.98790740966797
2024-08-09,65.188232421875
2024-08-12,64.98826599121094
2024-08-13,69.18750762939453
2024-08-14,69.98736572265625
2024-08-15,74.58653259277344
2024-08-16,75.98628234863281
2024-08-19,77.98592376708984
2024-08-20,77.98592376708984
2024-08-21,77.98592376708984
2024-08-22,76.38621520996094
2024-08-23,75.78632354736328
2024-08-27,75.98628234863281
2024-08-28,73.98664093017578
2024-08-29,74.58653259277344
2024-08-30,74.3865737915039
2024-09-02,73.58671569824219
2024-09-03,74.98645782470703
2024-09-04,73.38675689697266
2024-09-05,76.58617401123047
2024-09-06,77.98592376708984
2024-09-09,78.18588256835938
2024-09-10,80.98538208007812
2024-09-11,78.38584899902344
2024-09-12,78.78578186035156
2024-09-13,80.98538208007812
2024-09-16,80.98538208007812
2024-09-17,79.58563995361328
2024-09-18,78.9857406616211
2024-09-19,79.99417114257812
2024-09-20,79.99417114257812
2024-09-23,81.99402618408203
2024-09-24,82.7939682006836
2024-09-25,82.99394989013672
2024-09-26,88.3935546875
2024-09-27,88.3935546875
2024-09-30,89.99343872070312
2024-10-01,87.59361267089844
2024-10-02,85.19378662109375
2024-10-03,86.59368896484375
2024-10-04,86.3936996459961
2024-10-07,86.19371032714844
2024-10-08,85.59375762939453
2024-10-09,85.3937759399414
2024-10-10,85.3937759399414
2024-10-11,86.7936782836914
2024-10-14,83.9938735961914
2024-10-15,86.19371032714844
2024-10-16,88.19356536865234
2024-10-17,87.99358367919922
2024-10-18,87.7936019897461
2024-10-21,83.19393157958984
2024-10-22,83.59390258789062
2024-10-23,83.79389190673828
2024-10-24,83.3939208984375
2024-10-25,83.59390258789062
2024-10-28,84.59383392333984
2024-10-29,83.9938735961914
2024-10-30,88.79353332519531
2024-10-31,87.99358367919922
2024-11-01,89.59346771240234
2024-11-04,89.19349670410156
2024-11-05,88.79353332519531
2024-11-06,87.99358367919922
2024-11-07,89.99343872070312
2024-11-08,88.59353637695312
2024-11-11,89.19349670410156
2024-11-12,87.39363098144531
2024-11-13,87.99358367919922
2024-11-14,86.99365997314453
2024-11-15,88.19356536865234
2024-11-18,88.99351501464844
2024-11-19,86.99365997314453
2024-11-20,87.59361267089844
2024-11-21,86.7936782836914
2024-11-22,87.7936019897461
2024-11-25,87.99358367919922
2024-11-26,88.99351501464844
2024-11-27,87.59361267089844
2024-11-28,87.39363098144531
2024-11-29,87.19364166259766
2024-12-02,87.39363098144531
2024-12-03,85.99372863769531
2024-12-04,86.99365997314453
2024-12-05,84.99380493164062
2024-12-06,87.39363098144531
2024-12-09,86.99365997314453
2024-12-10,86.7936782836914
2024-12-11,86.7936782836914
2024-12-12,88.99351501464844
2024-12-13,87.7936019897461
2024-12-16,86.59368896484375
2024-12-17,85.3937759399414
2024-12-18,85.3937759399414
2024-12-19,84.39385223388672
2024-12-20,84.59383392333984
2024-12-23,84.99380493164062
2024-12-24,85.3937759399414
2024-12-27,84.99380493164062
2024-12-30,84.59383392333984
2024-12-31,85.99372863769531
2025-01-02,82.99394989013672
2025-01-03,81.99402618408203
2025-01-06,81.3940658569336
2025-01-07,80.59412384033203
2025-01-08,78.9942398071289
2025-01-09,79.99417114257812
2025-01-10,79.39421081542969
2025-01-13,77.99431610107422
2025-01-14,77.7943344116211
2025-01-15,79.19422149658203
2025-01-16,79.39421081542969
2025-01-17,80.19415283203125
2025-01-20,79.99417114257812
2025-01-21,80.99409484863281
2025-01-22,82.59397888183594
2025-01-23,81.99402618408203
2025-01-24,84.7938232421875
2025-01-27,85.19378662109375
2025-01-28,87.19364166259766
2025-01-29,89.99343872070312
2025-01-30,89.79345703125
2025-01-31,88.99351501464844
2025-02-03,87.7936019897461
2025-02-04,88.59353637695312
2025-02-05,88.79353332519531
2025-02-06,90.19342041015625
2025-02-07,90.99337005615234
2025-02-10,90.99337005615234
2025-02-11,90.59339141845703
2025-02-12,89.19349670410156
2025-02-13,87.5999984741211
2025-02-14,88.80000305175781
2025-02-17,89.19999694824219
2025-02-18,88.0
2025-02-19,86.4000015258789
2025-02-20,84.80000305175781
2025-02-21,85.0
2025-02-24,82.19999694824219
2025-02-25,81.80000305175781
2025-02-26,80.5999984741211
2025-02-27,79.5999984741211
2025-02-28,79.4000015258789
2025-03-03,81.4000015258789
2025-03-04,80.5999984741211
2025-03-05,81.80000305175781
2025-03-06,83.4000015258789
2025-03-07,82.19999694824219
2025-03-10,84.0
2025-03-11,84.19999694824219
2025-03-12,83.5999984741211
2025-03-13,82.0
2025-03-14,83.5999984741211
2025-03-17,83.80000305175781
2025-03-18,84.5999984741211
2025-03-19,83.5999984741211
2025-03-20,81.4000015258789
2025-03-21,81.0
2025-03-24,80.19999694824219
2025-03-25,81.4000015258789
2025-03-26,83.19999694824219
2025-03-27,84.4000015258789
2025-03-28,83.4000015258789
2025-03-31,81.80000305175781
2025-04-01,82.5
2025-04-02,80.4000015258789
2025-04-03,82.4000015258789
2025-04-04,80.0
2025-04-07,78.5
2025-04-08,79.80000305175781
2025-04-09,78.0
2025-04-10,84.0
2025-04-11,83.5
2025-04-14,85.0
2025-04-15,83.5
2025-04-16,83.5
2025-04-17,85.0
2025-04-22,84.30000305175781
2025-04-23,84.5
2025-04-24,82.5999984741211
2025-04-25,82.5999984741211
2025-04-28,85.0
2025-04-29,84.80000305175781
2025-04-30,85.19999694824219
2025-05-01,84.69999694824219
2025-05-02,85.5
2025-05-06,89.0
2025-05-07,89.5999984741211
2025-05-08,91.5999984741211
2025-05-09,95.0
2025-05-12,100.0
2025-05-13,105.80000305175781
2025-05-14,113.0
2025-05-15,118.80000305175781
2025-05-16,118.19999694824219
2025-05-19,119.80000305175781
2025-05-20,125.0
2025-05-21,127.19999694824219
2025-05-22,125.0
2025-05-23,121.5999984741211
2025-05-27,125.19999694824219
2025-05-28,127.19999694824219
2025-05-29,123.19999694824219
2025-05-30,126.19999694824219
2025-06-02,124.0
2025-06-03,124.5999984741211
2025-06-04,124.0
2025-06-05,124.80000305175781
2025-06-06,124.19999694824219
2025-06-09,125.5999984741211
2025-06-10,125.5999984741211
2025-06-11,125.0
2025-06-12,126.0
2025-06-13,124.4000015258789
2025-06-16,126.19999694824219
2025-06-17,131.0
2025-06-18,131.0
2025-06-19,127.0
2025-06-20,129.1999969482422
2025-06-23,129.39999389648438
2025-06-24,129.60000610351562
2025-06-25,130.39999389648438
2025-06-26,134.0
2025-06-27,133.39999389648438
2025-06-30,133.0
2025-07-01,134.39999389648438
2025-07-02,136.0
2025-07-03,137.39999389648438
2025-07-04,138.1999969482422
2025-07-07,139.8000030517578
2025-07-08,139.39999389648438
2025-07-09,137.60000610351562
2025-07-10,141.1999969482422
2025-07-11,142.8000030517578
2025-07-14,143.8000030517578
2025-07-15,142.39999389648438
2025-07-16,142.8000030517578
2025-07-17,143.39999389648438
2025-07-18,147.1999969482422
2025-07-21,156.60000610351562
2025-07-22,156.0
2025-07-23,158.0
2025-07-24,159.8000030517578
2025-07-25,158.60000610351562
2025-07-28,154.8000030517578
2025-07-29,156.0
2025-07-30,156.60000610351562
2025-07-31,156.60000610351562
2025-08-01,155.39999389648438
2025-08-04,156.60000610351562
2025-08-05,160.60000610351562
2025-08-06,157.0
2025-08-07,155.0
2025-08-08,147.60000610351562
2025-08-11,149.0
2025-08-12,149.60000610351562
2025-08-13,145.8000030517578
2025-08-14,139.60000610351562
2025-08-15,138.1999969482422
2025-08-18,138.8000030517578
2025-08-19,136.60000610351562
2025-08-20,136.60000610351562
2025-08-21,136.0
2025-08-22,136.39999389648438
