Date,NG.L
2023-01-09,1036.0810546875
2023-01-10,1021.1015625
2023-01-11,1026.593994140625
2023-01-12,1034.5831298828125
2023-01-13,1031.587158203125
2023-01-16,1020.6022338867188
2023-01-17,1036.0810546875
2023-01-18,1031.087890625
2023-01-19,1033.58447265625
2023-01-20,1033.58447265625
2023-01-23,1029.0906982421875
2023-01-24,1029.590087890625
2023-01-25,1035.08251953125
2023-01-26,1031.087890625
2023-01-27,1026.593994140625
2023-01-30,1031.087890625
2023-01-31,1023.5982666015625
2023-02-01,1017.6063842773438
2023-02-02,1041.0743408203125
2023-02-03,1032.5859375
2023-02-06,1038.5777587890625
2023-02-07,1034.0838623046875
2023-02-08,1024.0975341796875
2023-02-09,1029.590087890625
2023-02-10,1033.085205078125
2023-02-13,1052.5587158203125
2023-02-14,1053.057861328125
2023-02-15,1056.0537109375
2023-02-16,1047.0660400390625
2023-02-17,1068.53662109375
2023-02-20,1069.0360107421875
2023-02-21,1069.53515625
2023-02-22,1069.0360107421875
2023-02-23,1062.544677734375
2023-02-24,1054.0565185546875
2023-02-27,1068.53662109375
2023-02-28,1046.566650390625
2023-03-01,1015.6091918945312
2023-03-02,1025.09619140625
2023-03-03,1030.0892333984375
2023-03-06,1032.5859375
2023-03-07,1029.590087890625
2023-03-08,1042.5721435546875
2023-03-09,1042.07275390625
2023-03-10,1048.56396484375
2023-03-13,1062.544677734375
2023-03-14,1057.5516357421875
2023-03-15,1047.0660400390625
2023-03-16,1056.5531005859375
2023-03-17,1037.5789794921875
2023-03-20,1052.5587158203125
2023-03-21,1040.5748291015625
2023-03-22,1045.568115234375
2023-03-23,1054.555908203125
2023-03-24,1057.0523681640625
2023-03-27,1066.5394287109375
2023-03-28,1069.0360107421875
2023-03-29,1072.031982421875
2023-03-30,1083.5162353515625
2023-03-31,1095.000244140625
2023-04-03,1090.506591796875
2023-04-04,1101.4915771484375
2023-04-05,1127.4561767578125
2023-04-06,1138.44091796875
2023-04-11,1140.4381103515625
2023-04-12,1151.92236328125
2023-04-13,1142.4354248046875
2023-04-14,1116.97021484375
2023-04-17,1116.97021484375
2023-04-18,1114.9730224609375
2023-04-19,1121.9635009765625
2023-04-20,1128.953857421875
2023-04-21,1143.9334716796875
2023-04-24,1137.442138671875
2023-04-25,1151.92236328125
2023-04-26,1140.4381103515625
2023-04-27,1141.4368896484375
2023-04-28,1142.9346923828125
2023-05-02,1139.9388427734375
2023-05-03,1141.93603515625
2023-05-04,1153.919677734375
2023-05-05,1148.926513671875
2023-05-09,1151.4232177734375
2023-05-10,1153.919677734375
2023-05-11,1152.9210205078125
2023-05-12,1160.410888671875
2023-05-15,1158.912841796875
2023-05-16,1159.91162109375
2023-05-17,1138.940185546875
2023-05-18,1106.484619140625
2023-05-19,1101.4915771484375
2023-05-22,1103.4886474609375
2023-05-23,1109.97998046875
2023-05-24,1096.997802734375
2023-05-25,1082.0181884765625
2023-05-26,1088.010009765625
2023-05-30,1098.49560546875
2023-05-31,1104.4874267578125
2023-06-01,1054.3858642578125
2023-06-02,1053.8863525390625
2023-06-05,1060.8790283203125
2023-06-06,1066.373291015625
2023-06-07,1053.8863525390625
2023-06-08,1048.8917236328125
2023-06-09,1053.386962890625
2023-06-12,1046.3944091796875
2023-06-13,1034.906494140625
2023-06-14,1030.4112548828125
2023-06-15,1033.4080810546875
2023-06-16,1048.3922119140625
2023-06-19,1046.3944091796875
2023-06-20,1050.3902587890625
2023-06-21,1045.8948974609375
2023-06-22,1034.906494140625
2023-06-23,1037.40380859375
2023-06-26,1035.406005859375
2023-06-27,1041.899169921875
2023-06-28,1046.3944091796875
2023-06-29,1036.9044189453125
2023-06-30,1039.40185546875
2023-07-03,1045.395263671875
2023-07-04,1047.393310546875
2023-07-05,1026.41552734375
2023-07-06,1018.9234008789062
2023-07-07,998.1453857421875
2023-07-10,987.7562866210938
2023-07-11,987.156982421875
2023-07-12,1007.435546875
2023-07-13,1014.9275512695312
2023-07-14,1020.4218139648438
2023-07-17,1016.426025390625
2023-07-18,1012.4302978515625
2023-07-19,1038.9022216796875
2023-07-20,1043.3974609375
2023-07-21,1052.8876953125
2023-07-24,1058.8812255859375
2023-07-25,1049.890625
2023-07-26,1049.890625
2023-07-27,1042.3984375
2023-07-28,1030.4112548828125
2023-07-31,1030.4112548828125
2023-08-01,1016.426025390625
2023-08-02,994.7489624023438
2023-08-03,971.5734252929688
2023-08-04,978.5659790039062
2023-08-07,964.3810424804688
2023-08-08,974.7700805664062
2023-08-09,975.7689819335938
2023-08-10,988.555419921875
2023-08-11,979.9645385742188
2023-08-14,974.170654296875
2023-08-15,958.9866943359375
2023-08-16,954.7911376953125
2023-08-17,945.4010620117188
2023-08-18,950.3958129882812
2023-08-21,945.00146484375
2023-08-22,941.8048095703125
2023-08-23,962.3831176757812
2023-08-24,969.5755004882812
2023-08-25,976.7678833007812
2023-08-29,985.7584228515625
2023-08-30,992.1516723632812
2023-08-31,989.1548461914062
2023-09-01,984.5596313476562
2023-09-04,977.16748046875
2023-09-05,967.9771728515625
2023-09-06,972.1727294921875
2023-09-07,993.7499389648438
2023-09-08,995.3483276367188
2023-09-11,995.9476318359375
2023-09-12,998.544921875
2023-09-13,1000.9423828125
2023-09-14,1025.41650390625
2023-09-15,1021.4207153320312
2023-09-18,1016.9254760742188
2023-09-19,1014.9275512695312
2023-09-20,1033.4080810546875
2023-09-21,1027.9140625
2023-09-22,1021.4207153320312
2023-09-25,1001.9413452148438
2023-09-26,1004.4386596679688
2023-09-27,981.7626342773438
2023-09-28,965.3800048828125
2023-09-29,978.965576171875
2023-10-02,948.7974853515625
2023-10-03,931.0162353515625
2023-10-04,936.2107543945312
2023-10-05,946.5997924804688
2023-10-06,934.6124877929688
2023-10-09,947.7985229492188
2023-10-10,963.9815063476562
2023-10-11,967.57763671875
2023-10-12,963.5818481445312
2023-10-13,978.3662719726562
2023-10-16,972.5723266601562
2023-10-17,975.3694458007812
2023-10-18,969.97509765625
2023-10-19,970.774169921875
2023-10-20,962.9824829101562
2023-10-23,956.189697265625
2023-10-24,968.3767700195312
2023-10-25,975.3694458007812
2023-10-26,986.5575561523438
2023-10-27,980.1643676757812
2023-10-30,975.3694458007812
2023-10-31,977.5670166015625
2023-11-01,991.1527099609375
2023-11-02,998.9445190429688
2023-11-03,995.7478637695312
2023-11-06,982.1622314453125
2023-11-07,989.1548461914062
2023-11-08,968.7763671875
2023-11-09,980.3641357421875
2023-11-10,983.3610229492188
2023-11-13,978.965576171875
2023-11-14,987.356689453125
2023-11-15,988.1558837890625
2023-11-16,1008.9338989257812
2023-11-17,1014.9275512695312
2023-11-20,1019.4228515625
2023-11-21,1036.4049072265625
2023-11-22,1032.4091796875
2023-11-23,1003.6129150390625
2023-11-24,1008.6084594726562
2023-11-27,1013.6041259765625
2023-11-28,1023.095703125
2023-11-29,1024.5943603515625
2023-11-30,1026.592529296875
2023-12-01,1032.0877685546875
2023-12-04,1035.0850830078125
2023-12-05,1034.0860595703125
2023-12-06,1050.571533203125
2023-12-07,1065.0584716796875
2023-12-08,1059.06396484375
2023-12-11,1062.560791015625
2023-12-12,1067.056884765625
2023-12-13,1072.5521240234375
2023-12-14,1078.546630859375
2023-12-15,1065.0584716796875
2023-12-18,1047.57421875
2023-12-19,1053.5687255859375
2023-12-20,1065.0584716796875
2023-12-21,1060.5625
2023-12-22,1060.06298828125
2023-12-27,1060.06298828125
2023-12-28,1056.566162109375
2023-12-29,1057.065673828125
2024-01-02,1056.566162109375
2024-01-03,1061.561767578125
2024-01-04,1077.547607421875
2024-01-05,1074.0506591796875
2024-01-08,1067.056884765625
2024-01-09,1073.051513671875
2024-01-10,1067.556396484375
2024-01-11,1054.56787109375
2024-01-12,1062.560791015625
2024-01-15,1069.5545654296875
2024-01-16,1065.5582275390625
2024-01-17,1036.084228515625
2024-01-18,1023.59521484375
2024-01-19,1025.5936279296875
2024-01-22,1030.089599609375
2024-01-23,1028.5909423828125
2024-01-24,1032.5872802734375
2024-01-25,1025.093994140625
2024-01-26,1042.578369140625
2024-01-29,1044.5767822265625
2024-01-30,1045.5758056640625
2024-01-31,1054.0682373046875
2024-02-01,1050.0718994140625
2024-02-02,1039.5811767578125
2024-02-05,1046.075439453125
2024-02-06,1035.5845947265625
2024-02-07,1034.5855712890625
2024-02-08,1012.1054077148438
2024-02-09,996.9188232421875
2024-02-12,1001.1151733398438
2024-02-13,996.1195068359375
2024-02-14,1001.1151733398438
2024-02-15,1008.1089477539062
2024-02-16,1015.102783203125
2024-02-19,1020.597900390625
2024-02-20,1038.0823974609375
2024-02-21,1039.0816650390625
2024-02-22,1027.591796875
2024-02-23,1033.58642578125
2024-02-26,1022.5961303710938
2024-02-27,1029.09033203125
2024-02-28,1028.5909423828125
2024-02-29,1036.5838623046875
2024-03-01,1034.0860595703125
2024-03-04,1038.58203125
2024-03-05,1058.564453125
2024-03-06,1055.5670166015625
2024-03-07,1053.0692138671875
2024-03-08,1052.0701904296875
2024-03-11,1053.5687255859375
2024-03-12,1035.0850830078125
2024-03-13,1044.5767822265625
2024-03-14,1042.0789794921875
2024-03-15,1047.57421875
2024-03-18,1043.57763671875
2024-03-19,1040.5802001953125
2024-03-20,1056.0665283203125
2024-03-21,1057.065673828125
2024-03-22,1065.5582275390625
2024-03-25,1068.5555419921875
2024-03-26,1056.566162109375
2024-03-27,1060.5625
2024-03-28,1065.0584716796875
2024-04-02,1072.052490234375
2024-04-03,1069.0550537109375
2024-04-04,1071.0533447265625
2024-04-05,1032.0877685546875
2024-04-08,1036.5838623046875
2024-04-09,1031.588134765625
2024-04-10,1020.098388671875
2024-04-11,1012.6050415039062
2024-04-12,1036.5838623046875
2024-04-15,1024.0948486328125
2024-04-16,1005.6112060546875
2024-04-17,1012.1054077148438
2024-04-18,1029.09033203125
2024-04-19,1039.0816650390625
2024-04-22,1045.0762939453125
2024-04-23,1058.564453125
2024-04-24,1054.56787109375
2024-04-25,1046.075439453125
2024-04-26,1047.57421875
2024-04-29,1053.0692138671875
2024-04-30,1047.074462890625
2024-05-01,1054.0682373046875
2024-05-02,1058.0648193359375
2024-05-03,1073.051513671875
2024-05-07,1094.5325927734375
2024-05-08,1100.52734375
2024-05-09,1111.517578125
2024-05-10,1116.0135498046875
2024-05-13,1113.0162353515625
2024-05-14,1118.5113525390625
2024-05-15,1135.496337890625
2024-05-16,1141.4910888671875
2024-05-17,1134.996826171875
2024-05-20,1038.1407470703125
2024-05-21,1035.385986328125
2024-05-22,1035.385986328125
2024-05-23,922.8939208984375
2024-05-24,888.6146240234375
2024-05-28,875.8258666992188
2024-05-29,837.6596069335938
2024-05-30,842.2555541992188
2024-05-31,881.620849609375
2024-06-03,885.2175903320312
2024-06-04,910.9948120117188
2024-06-05,900.8037719726562
2024-06-06,863.6116943359375
2024-06-07,868.8094482421875
2024-06-10,872.0079956054688
2024-06-11,862.4122314453125
2024-06-12,877.20556640625
2024-06-13,872.4077758789062
2024-06-14,881.6036376953125
2024-06-17,875.4064331054688
2024-06-18,893.7982177734375
2024-06-19,900.5951538085938
2024-06-20,904.5933227539062
2024-06-21,898.3960571289062
2024-06-24,888.4005737304688
2024-06-25,894.5977783203125
2024-06-26,887.2011108398438
2024-06-27,879.0048828125
2024-06-28,882.203369140625
2024-07-01,885.0021362304688
2024-07-02,892.5987548828125
2024-07-03,911.7901000976562
2024-07-04,922.1854248046875
2024-07-05,927.5829467773438
2024-07-08,928.1826782226562
2024-07-09,929.3822021484375
2024-07-10,941.1768188476562
2024-07-11,957.9693603515625
2024-07-12,950.3727416992188
2024-07-15,928.982421875
2024-07-16,923.984619140625
2024-07-17,933.1804809570312
2024-07-18,940.5771484375
2024-07-19,934.1799926757812
2024-07-22,946.574462890625
2024-07-23,948.5735473632812
2024-07-24,955.1705322265625
2024-07-25,962.7671508789062
2024-07-26,973.76220703125
2024-07-29,978.56005859375
2024-07-30,979.5596313476562
2024-07-31,985.556884765625
2024-08-01,979.5596313476562
2024-08-02,996.5519409179688
2024-08-05,963.1669311523438
2024-08-06,966.3655395507812
2024-08-07,975.5614624023438
2024-08-08,977.9603271484375
2024-08-09,978.360107421875
2024-08-12,977.9603271484375
2024-08-13,985.956787109375
2024-08-14,988.3556518554688
2024-08-15,981.7586059570312
2024-08-16,982.3583984375
2024-08-19,987.1561889648438
2024-08-20,988.5555419921875
2024-08-21,985.3569946289062
2024-08-22,987.5560302734375
2024-08-23,994.5528564453125
2024-08-27,992.753662109375
2024-08-28,1004.048583984375
2024-08-29,991.1543579101562
2024-08-30,998.1512451171875
2024-09-02,995.5524291992188
2024-09-03,996.751953125
2024-09-04,1002.5492553710938
2024-09-05,1020.0414428710938
2024-09-06,1019.0418701171875
2024-09-09,1035.03466796875
2024-09-10,1042.5313720703125
2024-09-11,1041.53173828125
2024-09-12,1037.0338134765625
2024-09-13,1043.031005859375
2024-09-16,1046.529541015625
2024-09-17,1055.5255126953125
2024-09-18,1050.0279541015625
2024-09-19,1022.540283203125
2024-09-20,1035.534423828125
2024-09-23,1043.53076171875
2024-09-24,1044.0306396484375
2024-09-25,1039.53271484375
2024-09-26,1037.0338134765625
2024-09-27,1034.534912109375
2024-09-30,1029.537109375
2024-10-01,1047.029296875
2024-10-02,1028.53759765625
2024-10-03,1012.5447998046875
2024-10-04,996.5519409179688
2024-10-07,991.3543090820312
2024-10-08,992.1539306640625
2024-10-09,989.7550659179688
2024-10-10,994.9526977539062
2024-10-11,996.35205078125
2024-10-14,1008.0468139648438
2024-10-15,1017.0427856445312
2024-10-16,1031.0364990234375
2024-10-17,1023.5398559570312
2024-10-18,1027.5380859375
2024-10-21,1018.5421142578125
2024-10-22,1005.0481567382812
2024-10-23,1007.5470581054688
2024-10-24,1006.5474853515625
2024-10-25,998.1512451171875
2024-10-28,1002.5492553710938
2024-10-29,991.55419921875
2024-10-30,987.1561889648438
2024-10-31,975.7613525390625
2024-11-01,986.7564086914062
2024-11-04,982.7582397460938
2024-11-05,990.9545288085938
2024-11-06,982.7582397460938
2024-11-07,981.5587158203125
2024-11-08,975.3615112304688
2024-11-11,988.3556518554688
2024-11-12,975.3615112304688
2024-11-13,960.1682739257812
2024-11-14,972.7626953125
2024-11-15,974.3619384765625
2024-11-18,975.16162109375
2024-11-19,987.3560791015625
2024-11-20,982.1583862304688
2024-11-21,963.72216796875
2024-11-22,993.5136108398438
2024-11-25,988.1151733398438
2024-11-26,984.9160766601562
2024-11-27,989.1148681640625
2024-11-28,994.3133544921875
2024-11-29,992.3139038085938
2024-12-02,996.1128540039062
2024-12-03,989.7147216796875
2024-12-04,974.718994140625
2024-12-05,972.9195556640625
2024-12-06,957.9238891601562
2024-12-09,964.52197265625
2024-12-10,951.3257446289062
2024-12-11,939.3292236328125
2024-12-12,939.9290771484375
2024-12-13,944.1278686523438
2024-12-16,935.5302734375
2024-12-17,936.330078125
2024-12-18,925.93310546875
2024-12-19,921.3344116210938
2024-12-20,928.3323364257812
2024-12-23,939.3292236328125
2024-12-24,943.9279174804688
2024-12-27,944.9276123046875
2024-12-30,943.3280639648438
2024-12-31,949.7261962890625
2025-01-02,959.7233276367188
2025-01-03,951.5256958007812
2025-01-06,941.928466796875
2025-01-07,939.5291748046875
2025-01-08,931.7313842773438
2025-01-09,934.5305786132812
2025-01-10,918.1353759765625
2025-01-13,915.5360717773438
2025-01-14,910.5374755859375
2025-01-15,935.330322265625
2025-01-16,948.7265014648438
2025-01-17,962.9224243164062
2025-01-20,965.7216186523438
2025-01-21,976.5184936523438
2025-01-22,963.1223754882812
2025-01-23,969.5205078125
2025-01-24,954.7247924804688
2025-01-27,960.9230346679688
2025-01-28,970.120361328125
2025-01-29,968.3208618164062
2025-01-30,975.71875
2025-01-31,979.5176391601562
2025-02-03,985.915771484375
2025-02-04,983.9163818359375
2025-02-05,991.51416015625
2025-02-06,976.9183959960938
2025-02-07,982.1168823242188
2025-02-10,976.9183959960938
2025-02-11,967.9209594726562
2025-02-12,954.125
2025-02-13,961.7227783203125
2025-02-14,956.9241333007812
2025-02-17,955.1246948242188
2025-02-18,943.3280639648438
2025-02-19,952.725341796875
2025-02-20,952.525390625
2025-02-21,957.9238891601562
2025-02-24,976.7184448242188
2025-02-25,979.7175903320312
2025-02-26,977.5181884765625
2025-02-27,966.1215209960938
2025-02-28,974.718994140625
2025-03-03,956.9241333007812
2025-03-04,971.7199096679688
2025-03-05,933.3309326171875
2025-03-06,919.534912109375
2025-03-07,929.5320434570312
2025-03-10,955.3245849609375
2025-03-11,956.5242309570312
2025-03-12,952.725341796875
2025-03-13,956.1243896484375
2025-03-14,965.9215698242188
2025-03-17,976.3185424804688
2025-03-18,969.5205078125
2025-03-19,973.5193481445312
2025-03-20,993.5136108398438
2025-03-21,981.5170288085938
2025-03-24,966.9212646484375
2025-03-25,964.921875
2025-03-26,979.3176879882812
2025-03-27,981.1171875
2025-03-28,1009.2090454101562
2025-03-31,1009.2090454101562
2025-04-01,1012.2081909179688
2025-04-02,1007.7095336914062
2025-04-03,1052.696533203125
2025-04-04,1033.7020263671875
2025-04-07,971.5198974609375
2025-04-08,990.9143676757812
2025-04-09,972.9195556640625
2025-04-10,995.9129028320312
2025-04-11,1011.7083740234375
2025-04-14,1036.2012939453125
2025-04-15,1054.196044921875
2025-04-16,1076.1898193359375
2025-04-17,1078.6890869140625
2025-04-22,1092.68505859375
2025-04-23,1067.6922607421875
2025-04-24,1075.68994140625
2025-04-25,1071.6910400390625
2025-04-28,1071.6910400390625
2025-04-29,1079.688720703125
2025-04-30,1082.6878662109375
2025-05-01,1071.191162109375
2025-05-02,1066.192626953125
2025-05-06,1071.6910400390625
2025-05-07,1075.68994140625
2025-05-08,1054.6959228515625
2025-05-09,1053.6962890625
2025-05-12,1024.2047119140625
2025-05-13,1006.2099609375
2025-05-14,1015.2073364257812
2025-05-15,1045.6986083984375
2025-05-16,1061.194091796875
2025-05-19,1069.691650390625
2025-05-20,1087.1866455078125
2025-05-21,1094.1845703125
2025-05-22,1088.186279296875
2025-05-23,1090.685546875
2025-05-27,1085.1871337890625
2025-05-28,1071.191162109375
2025-05-29,1031.0
2025-05-30,1046.5
2025-06-02,1043.5
2025-06-03,1040.5
2025-06-04,1040.5
2025-06-05,1036.0
2025-06-06,1037.5
2025-06-09,1036.5
2025-06-10,1041.0
2025-06-11,1046.5
2025-06-12,1060.0
2025-06-13,1063.0
2025-06-16,1053.0
2025-06-17,1048.5
2025-06-18,1045.0
2025-06-19,1046.0
2025-06-20,1049.0
2025-06-23,1077.0
2025-06-24,1067.5
2025-06-25,1064.5
2025-06-26,1071.0
2025-06-27,1063.5
2025-06-30,1061.5
2025-07-01,1073.0
2025-07-02,1031.5
2025-07-03,1041.5
2025-07-04,1047.0
2025-07-07,1035.5
2025-07-08,1031.0
2025-07-09,1033.5
2025-07-10,1026.0
2025-07-11,1028.0
2025-07-14,1049.0
2025-07-15,1045.0
2025-07-16,1045.0
2025-07-17,1050.0
2025-07-18,1059.5
2025-07-21,1073.0
2025-07-22,1084.5
2025-07-23,1062.5
2025-07-24,1060.5
2025-07-25,1062.0
2025-07-28,1054.5
2025-07-29,1044.0
2025-07-30,1055.5
2025-07-31,1060.0
2025-08-01,1079.5
2025-08-04,1087.5
2025-08-05,1084.0
2025-08-06,1082.5
2025-08-07,1067.5
2025-08-08,1052.0
2025-08-11,1056.5
2025-08-12,1034.0
2025-08-13,1033.0
2025-08-14,1051.5
2025-08-15,1044.0
2025-08-18,1040.0
2025-08-19,1041.0
2025-08-20,1060.5
2025-08-21,1059.5
2025-08-22,1049.0
