Date,RWA.L
2023-02-10,514.0157470703125
2023-02-13,505.0329284667969
2023-02-14,507.0291442871094
2023-02-15,509.02532958984375
2023-02-16,540.9641723632812
2023-02-17,524.9947509765625
2023-02-20,522.99853515625
2023-02-21,499.0444030761719
2023-02-22,499.0444030761719
2023-02-23,497.0482177734375
2023-02-24,489.06353759765625
2023-02-27,499.0444030761719
2023-02-28,505.0329284667969
2023-03-01,509.02532958984375
2023-03-02,517.0099487304688
2023-03-03,519.0061645507812
2023-03-06,518.008056640625
2023-03-07,502.5377197265625
2023-03-08,505.0329284667969
2023-03-09,491.0597229003906
2023-03-10,558.9296875
2023-03-13,511.021484375
2023-03-14,521.00244140625
2023-03-15,515.0138549804688
2023-03-16,526.9908447265625
2023-03-17,519.0061645507812
2023-03-20,507.0291442871094
2023-03-21,511.021484375
2023-03-22,499.0444030761719
2023-03-23,480.0806884765625
2023-03-24,482.076904296875
2023-03-27,481.0788269042969
2023-03-28,481.0788269042969
2023-03-29,475.5893249511719
2023-03-30,461.1170349121094
2023-03-31,449.1399841308594
2023-04-03,449.1399841308594
2023-04-04,447.143798828125
2023-04-05,437.1628723144531
2023-04-06,426.1839294433594
2023-04-11,429.1781921386719
2023-04-12,429.1781921386719
2023-04-13,427.1820373535156
2023-04-14,427.1820373535156
2023-04-17,428.1800842285156
2023-04-18,419.1972961425781
2023-04-19,407.2202453613281
2023-04-20,409.2164001464844
2023-04-21,412.210693359375
2023-04-24,414.2068176269531
2023-04-25,414.2068176269531
2023-04-26,407.2202453613281
2023-04-27,410.385498046875
2023-04-28,425.36309814453125
2023-05-02,412.3825378417969
2023-05-03,424.36456298828125
2023-05-04,425.36309814453125
2023-05-05,436.3466491699219
2023-05-09,423.3660888671875
2023-05-10,419.3720397949219
2023-05-11,418.37353515625
2023-05-12,419.3720397949219
2023-05-15,427.360107421875
2023-05-16,420.3705749511719
2023-05-17,418.37353515625
2023-05-18,419.3720397949219
2023-05-19,424.36456298828125
2023-05-22,428.35858154296875
2023-05-23,429.35711669921875
2023-05-24,427.360107421875
2023-05-25,421.3690490722656
2023-05-26,427.360107421875
2023-05-30,431.3541259765625
2023-05-31,432.3526306152344
2023-06-01,434.3496398925781
2023-06-02,454.3197326660156
2023-06-05,479.2823486328125
2023-06-06,470.2958068847656
2023-06-07,457.31524658203125
2023-06-08,460.3107604980469
2023-06-09,463.3062744140625
2023-06-12,458.313720703125
2023-06-13,465.30328369140625
2023-06-14,401.3989562988281
2023-06-15,409.3869934082031
2023-06-16,405.3929748535156
2023-06-19,404.39447021484375
2023-06-20,405.3929748535156
2023-06-21,409.3869934082031
2023-06-22,419.3720397949219
2023-06-23,429.35711669921875
2023-06-26,424.36456298828125
2023-06-27,424.36456298828125
2023-06-28,429.35711669921875
2023-06-29,414.3795166015625
2023-06-30,411.384033203125
2023-07-03,426.361572265625
2023-07-04,422.3675537109375
2023-07-05,424.36456298828125
2023-07-06,419.3720397949219
2023-07-07,419.3720397949219
2023-07-10,411.384033203125
2023-07-11,390.4154052734375
2023-07-12,404.39447021484375
2023-07-13,409.3869934082031
2023-07-14,401.3989562988281
2023-07-17,401.3989562988281
2023-07-18,400.40045166015625
2023-07-19,431.3541259765625
2023-07-20,436.3466491699219
2023-07-21,434.3496398925781
2023-07-24,435.3481750488281
2023-07-25,440.3406677246094
2023-07-26,409.3869934082031
2023-07-27,415.3780822753906
2023-07-28,408.3885192871094
2023-07-31,411.384033203125
2023-08-01,395.407958984375
2023-08-02,389.4169006347656
2023-08-03,383.4259033203125
2023-08-04,382.4273681640625
2023-08-07,391.4139099121094
2023-08-08,391.4139099121094
2023-08-09,391.4139099121094
2023-08-10,394.409423828125
2023-08-11,391.4139099121094
2023-08-14,382.4273681640625
2023-08-15,386.4213562011719
2023-08-16,382.4273681640625
2023-08-17,379.4318542480469
2023-08-18,381.4288330078125
2023-08-21,371.4438171386719
2023-08-22,360.46026611328125
2023-08-23,357.4647521972656
2023-08-24,354.46923828125
2023-08-25,356.46624755859375
2023-08-29,368.4483337402344
2023-08-30,367.4497985839844
2023-08-31,367.5146789550781
2023-09-01,367.5146789550781
2023-09-04,355.530517578125
2023-09-05,356.52923583984375
2023-09-06,367.5146789550781
2023-09-07,364.5186767578125
2023-09-08,355.530517578125
2023-09-11,369.5120849609375
2023-09-12,354.5318603515625
2023-09-13,361.5226135253906
2023-09-14,369.5120849609375
2023-09-15,374.5054931640625
2023-09-18,379.4989013671875
2023-09-19,377.50152587890625
2023-09-20,384.4923095703125
2023-09-21,391.4830627441406
2023-09-22,391.4830627441406
2023-09-25,396.47650146484375
2023-09-26,399.4725036621094
2023-09-27,402.4685363769531
2023-09-28,406.4632873535156
2023-09-29,417.4487609863281
2023-10-02,380.49755859375
2023-10-03,378.5002136230469
2023-10-04,379.4989013671875
2023-10-05,383.49359130859375
2023-10-06,367.5146789550781
2023-10-09,354.5318603515625
2023-10-10,386.4896545410156
2023-10-11,367.5146789550781
2023-10-12,368.5133972167969
2023-10-13,369.5120849609375
2023-10-16,369.5120849609375
2023-10-17,352.5345153808594
2023-10-18,353.5331726074219
2023-10-19,358.5265808105469
2023-10-20,359.0259094238281
2023-10-23,361.0233154296875
2023-10-24,374.5054931640625
2023-10-25,359.5252685546875
2023-10-26,364.5186767578125
2023-10-27,369.5120849609375
2023-10-30,373.5068054199219
2023-10-31,377.50152587890625
2023-11-01,378.5002136230469
2023-11-02,381.4962463378906
2023-11-03,392.48175048828125
2023-11-06,389.4857177734375
2023-11-07,388.4870300292969
2023-11-08,398.47381591796875
2023-11-09,409.4593200683594
2023-11-10,403.46722412109375
2023-11-13,383.49359130859375
2023-11-14,410.4580078125
2023-11-15,417.4487609863281
2023-11-16,413.4540710449219
2023-11-17,397.47515869140625
2023-11-20,399.4725036621094
2023-11-21,390.484375
2023-11-22,429.4329528808594
2023-11-23,428.4342956542969
2023-11-24,432.4289855957031
2023-11-27,432.4289855957031
2023-11-28,413.4540710449219
2023-11-29,395.477783203125
2023-11-30,388.4870300292969
2023-12-01,406.4632873535156
2023-12-04,402.4685363769531
2023-12-05,410.4580078125
2023-12-06,417.4487609863281
2023-12-07,419.44610595703125
2023-12-08,425.438232421875
2023-12-11,437.4223937988281
2023-12-12,444.41314697265625
2023-12-13,449.4065856933594
2023-12-14,447.4092102050781
2023-12-15,446.4105224609375
2023-12-18,446.4105224609375
2023-12-19,463.38812255859375
2023-12-20,471.3775634765625
2023-12-21,457.3960266113281
2023-12-22,455.3986511230469
2023-12-27,433.4277038574219
2023-12-28,447.9085388183594
2023-12-29,444.41314697265625
2024-01-02,449.4065856933594
2024-01-03,445.411865234375
2024-01-04,445.411865234375
2024-01-05,446.4105224609375
2024-01-08,441.4171142578125
2024-01-09,399.4725036621094
2024-01-10,409.4593200683594
2024-01-11,419.44610595703125
2024-01-12,421.4435119628906
2024-01-15,424.4395446777344
2024-01-16,429.4329528808594
2024-01-17,434.4263610839844
2024-01-18,433.4277038574219
2024-01-19,448.40789794921875
2024-01-22,435.425048828125
2024-01-23,435.425048828125
2024-01-24,443.41448974609375
2024-01-25,440.4184265136719
2024-01-26,447.4092102050781
2024-01-29,439.41973876953125
2024-01-30,447.4092102050781
2024-01-31,436.4236755371094
2024-02-01,439.41973876953125
2024-02-02,454.39996337890625
2024-02-05,455.3986511230469
2024-02-06,458.39471435546875
2024-02-07,450.4052734375
2024-02-08,444.41314697265625
2024-02-09,434.4263610839844
2024-02-12,430.431640625
2024-02-13,438.42108154296875
2024-02-14,430.431640625
2024-02-15,445.411865234375
2024-02-16,432.4289855957031
2024-02-19,436.4236755371094
2024-02-20,439.41973876953125
2024-02-21,429.4329528808594
2024-02-22,439.41973876953125
2024-02-23,431.4302978515625
2024-02-26,429.4329528808594
2024-02-27,430.431640625
2024-02-28,428.4342956542969
2024-02-29,429.4329528808594
2024-03-01,429.4329528808594
2024-03-04,430.431640625
2024-03-05,432.4289855957031
2024-03-06,412.45538330078125
2024-03-07,420.44482421875
2024-03-08,417.4487609863281
2024-03-11,412.45538330078125
2024-03-12,405.464599609375
2024-03-13,399.4725036621094
2024-03-14,403.46722412109375
2024-03-15,411.4566955566406
2024-03-18,397.47515869140625
2024-03-19,399.4725036621094
2024-03-20,396.47650146484375
2024-03-21,391.4830627441406
2024-03-22,386.4896545410156
2024-03-25,397.47515869140625
2024-03-26,402.4685363769531
2024-03-27,412.45538330078125
2024-03-28,406.4632873535156
2024-04-02,402.4685363769531
2024-04-03,391.4830627441406
2024-04-04,396.47650146484375
2024-04-05,394.4791259765625
2024-04-08,411.4566955566406
2024-04-09,408.4606628417969
2024-04-10,406.4632873535156
2024-04-11,400.47119140625
2024-04-12,412.45538330078125
2024-04-15,389.4857177734375
2024-04-16,370.5107421875
2024-04-17,375.504150390625
2024-04-18,398.47381591796875
2024-04-19,389.4857177734375
2024-04-22,391.4830627441406
2024-04-23,384.4923095703125
2024-04-24,389.4857177734375
2024-04-25,393.4804382324219
2024-04-26,393.4804382324219
2024-04-29,408.4606628417969
2024-04-30,397.47515869140625
2024-05-01,395.477783203125
2024-05-02,372.6680908203125
2024-05-03,367.6725158691406
2024-05-07,370.66986083984375
2024-05-08,365.67431640625
2024-05-09,381.66009521484375
2024-05-10,384.6574401855469
2024-05-13,374.66632080078125
2024-05-14,368.6716613769531
2024-05-15,365.67431640625
2024-05-16,364.67523193359375
2024-05-17,359.6796569824219
2024-05-20,359.6796569824219
2024-05-21,402.6413879394531
2024-05-22,387.65472412109375
2024-05-23,405.63873291015625
2024-05-24,406.6378479003906
2024-05-28,410.63427734375
2024-05-29,411.6333923339844
2024-05-30,412.63250732421875
2024-05-31,412.63250732421875
2024-06-03,418.6271667480469
2024-06-04,419.6262512207031
2024-06-05,419.6262512207031
2024-06-06,419.6262512207031
2024-06-07,419.6262512207031
2024-06-10,419.6262512207031
2024-06-11,421.62451171875
2024-06-12,422.62359619140625
2024-06-13,422.62359619140625
2024-06-14,420.6253967285156
2024-06-17,428.6182861328125
2024-06-18,421.62451171875
2024-06-19,419.6262512207031
2024-06-20,420.6253967285156
2024-06-21,424.621826171875
2024-06-24,419.6262512207031
2024-06-25,419.6262512207031
2024-06-26,419.6262512207031
2024-06-27,419.6262512207031
2024-06-28,436.6111145019531
2024-07-01,424.621826171875
2024-07-02,421.62451171875
2024-07-03,414.6307067871094
2024-07-04,419.6262512207031
2024-07-05,414.6307067871094
2024-07-08,407.6369323730469
2024-07-09,399.6440734863281
2024-07-10,399.6440734863281
2024-07-11,390.6520690917969
2024-07-12,381.66009521484375
2024-07-15,376.66455078125
2024-07-16,402.6413879394531
2024-07-17,389.6529846191406
2024-07-18,384.6574401855469
2024-07-19,379.661865234375
2024-07-22,387.65472412109375
2024-07-23,380.6609802246094
2024-07-24,374.66632080078125
2024-07-25,377.66363525390625
2024-07-26,368.6716613769531
2024-07-29,367.6725158691406
2024-07-30,367.6725158691406
2024-07-31,368.6716613769531
2024-08-01,367.6725158691406
2024-08-02,371.6689758300781
2024-08-05,349.6885681152344
2024-08-06,344.6930236816406
2024-08-07,339.69744873046875
2024-08-08,346.69122314453125
2024-08-09,344.6930236816406
2024-08-12,351.686767578125
2024-08-13,354.6841125488281
2024-08-14,344.6930236816406
2024-08-15,347.6903381347656
2024-08-16,359.6796569824219
2024-08-19,345.6921081542969
2024-08-20,349.6885681152344
2024-08-21,353.68499755859375
2024-08-22,363.67608642578125
2024-08-23,361.6778869628906
2024-08-27,379.661865234375
2024-08-28,369.6707763671875
2024-08-29,388.7221374511719
2024-08-30,369.7357177734375
2024-09-02,369.7357177734375
2024-09-03,351.7485656738281
2024-09-04,345.7528381347656
2024-09-05,339.75714111328125
2024-09-06,333.76141357421875
2024-09-09,329.7642822265625
2024-09-10,338.7578430175781
2024-09-11,348.7507019042969
2024-09-12,335.760009765625
2024-09-13,329.7642822265625
2024-09-16,326.76641845703125
2024-09-17,324.7678527832031
2024-09-18,324.7678527832031
2024-09-19,348.7507019042969
2024-09-20,325.76715087890625
2024-09-23,329.7642822265625
2024-09-24,333.76141357421875
2024-09-25,329.7642822265625
2024-09-26,321.7699890136719
2024-09-27,332.76214599609375
2024-09-30,328.7649841308594
2024-10-01,334.7607116699219
2024-10-02,350.749267578125
2024-10-03,351.7485656738281
2024-10-04,344.7535705566406
2024-10-07,342.7550048828125
2024-10-08,330.7635803222656
2024-10-09,339.75714111328125
2024-10-10,349.75
2024-10-11,350.749267578125
2024-10-14,350.749267578125
2024-10-15,349.75
2024-10-16,352.74786376953125
2024-10-17,359.74285888671875
2024-10-18,359.74285888671875
2024-10-21,359.74285888671875
2024-10-22,367.73712158203125
2024-10-23,369.7357177734375
2024-10-24,376.730712890625
2024-10-25,376.730712890625
2024-10-28,379.72857666015625
2024-10-29,379.72857666015625
2024-10-30,374.7321472167969
2024-10-31,374.7321472167969
2024-11-01,374.7321472167969
2024-11-04,372.7335510253906
2024-11-05,374.7321472167969
2024-11-06,370.7349853515625
2024-11-07,368.7364196777344
2024-11-08,361.7414245605469
2024-11-11,359.74285888671875
2024-11-12,349.75
2024-11-13,344.7535705566406
2024-11-14,355.7456970214844
2024-11-15,347.7514343261719
2024-11-18,346.75213623046875
2024-11-19,344.7535705566406
2024-11-20,347.7514343261719
2024-11-21,344.7535705566406
2024-11-22,344.7535705566406
2024-11-25,344.7535705566406
2024-11-26,342.7550048828125
2024-11-27,357.7442932128906
2024-11-28,347.7514343261719
2024-11-29,346.75213623046875
2024-12-02,345.7528381347656
2024-12-03,349.75
2024-12-04,344.7535705566406
2024-12-05,340.75640869140625
2024-12-06,337.7585754394531
2024-12-09,342.7550048828125
2024-12-10,343.7542724609375
2024-12-11,332.76214599609375
2024-12-12,323.7685546875
2024-12-13,319.77142333984375
2024-12-16,319.77142333984375
2024-12-17,325.76715087890625
2024-12-18,325.76715087890625
2024-12-19,315.7742919921875
2024-12-20,325.76715087890625
2024-12-23,319.77142333984375
2024-12-24,326.76641845703125
2024-12-27,321.7699890136719
2024-12-30,321.7699890136719
2024-12-31,314.7749938964844
2025-01-02,332.76214599609375
2025-01-03,324.7678527832031
2025-01-06,328.7649841308594
2025-01-07,324.7678527832031
2025-01-08,313.77569580078125
2025-01-09,310.7778625488281
2025-01-10,323.7685546875
2025-01-13,304.7821350097656
2025-01-14,309.778564453125
2025-01-15,309.778564453125
2025-01-16,298.78643798828125
2025-01-17,314.7749938964844
2025-01-20,309.778564453125
2025-01-21,305.78143310546875
2025-01-22,291.7914123535156
2025-01-23,293.7900085449219
2025-01-24,293.7900085449219
2025-01-27,293.7900085449219
2025-01-28,305.78143310546875
2025-01-29,293.7900085449219
2025-01-30,291.7914123535156
2025-01-31,289.7928466796875
2025-02-03,294.7892761230469
2025-02-04,280.7992858886719
2025-02-05,288.7935791015625
2025-02-06,282.7978515625
2025-02-07,287.7942810058594
2025-02-10,282.7978515625
2025-02-11,295.78857421875
2025-02-12,287.7942810058594
2025-02-13,286.79498291015625
2025-02-14,283.7971496582031
2025-02-17,289.7928466796875
2025-02-18,283.7971496582031
2025-02-19,279.79998779296875
2025-02-20,269.80712890625
2025-02-21,261.8128662109375
2025-02-24,260.8135681152344
2025-02-25,261.8128662109375
2025-02-26,261.8128662109375
2025-02-27,258.81500244140625
2025-02-28,239.8285675048828
2025-03-03,261.8128662109375
2025-03-04,254.81785583496094
2025-03-05,245.82427978515625
2025-03-06,249.82142639160156
2025-03-07,251.8199920654297
2025-03-10,249.82142639160156
2025-03-11,234.83213806152344
2025-03-12,231.83428955078125
2025-03-13,219.8428497314453
2025-03-14,234.83213806152344
2025-03-17,235.8314208984375
2025-03-18,235.8314208984375
2025-03-19,230.83499145507812
2025-03-20,231.83428955078125
2025-03-21,218.84356689453125
2025-03-24,222.84071350097656
2025-03-25,218.84356689453125
2025-03-26,235.8314208984375
2025-03-27,244.8249969482422
2025-03-28,234.83213806152344
2025-03-31,233.83285522460938
2025-04-01,232.8335723876953
2025-04-02,231.83428955078125
2025-04-03,232.8335723876953
2025-04-04,229.83570861816406
2025-04-07,229.83570861816406
2025-04-08,230.83499145507812
2025-04-09,224.8392791748047
2025-04-10,227.83714294433594
2025-04-11,224.8392791748047
2025-04-14,226.83786010742188
2025-04-15,219.8428497314453
2025-04-16,225.83856201171875
2025-04-17,235.8314208984375
2025-04-22,240.82785034179688
2025-04-23,237.8300018310547
2025-04-24,225.0
2025-04-25,227.0
2025-04-28,225.0
2025-04-29,225.0
2025-04-30,226.0
2025-05-01,225.0
2025-05-02,216.0
2025-05-06,219.0
2025-05-07,221.0
2025-05-08,227.0
2025-05-09,234.0
2025-05-12,232.0
2025-05-13,225.0
2025-05-14,222.0
2025-05-15,220.0
2025-05-16,218.0
2025-05-19,220.0
2025-05-20,218.0
2025-05-21,217.0
2025-05-22,219.0
2025-05-23,213.0
2025-05-27,207.0
2025-05-28,211.0
2025-05-29,213.0
2025-05-30,207.0
2025-06-02,212.0
2025-06-03,208.0
2025-06-04,209.0
2025-06-05,209.0
2025-06-06,213.0
2025-06-09,212.0
2025-06-10,212.0
2025-06-11,213.0
2025-06-12,213.0
2025-06-13,210.0
2025-06-16,208.0
2025-06-17,207.0
2025-06-18,208.0
2025-06-19,194.5
2025-06-20,190.5
2025-06-23,187.0
2025-06-24,186.0
2025-06-25,183.5
2025-06-26,179.5
2025-06-27,181.0
2025-06-30,183.0
2025-07-01,182.0
2025-07-02,181.0
2025-07-03,176.5
2025-07-04,175.0
2025-07-07,172.5
2025-07-08,172.5
2025-07-09,172.0
2025-07-10,169.0
2025-07-11,169.0
2025-07-14,180.5
2025-07-15,171.0
2025-07-16,171.0
2025-07-17,168.5
2025-07-18,168.0
2025-07-21,164.0
2025-07-22,170.0
2025-07-23,169.0
2025-07-24,169.5
2025-07-25,168.0
2025-07-28,169.5
2025-07-29,170.0
2025-07-30,159.0
2025-07-31,143.5
2025-08-01,142.0
2025-08-04,136.0
2025-08-05,134.5
2025-08-06,130.0
2025-08-07,129.5
2025-08-08,136.5
2025-08-11,140.0
2025-08-12,137.5
2025-08-13,136.0
2025-08-14,134.5
2025-08-15,134.5
2025-08-18,135.0
2025-08-19,138.0
2025-08-20,135.5
2025-08-21,136.5
2025-08-22,149.0
