Date,HFD.L
2023-01-30,205.89939880371094
2023-01-31,204.90086364746094
2023-02-01,205.89939880371094
2023-02-02,215.68511962890625
2023-02-03,213.08889770507812
2023-02-06,211.09181213378906
2023-02-07,206.09910583496094
2023-02-08,206.49855041503906
2023-02-09,207.69677734375
2023-02-10,207.896484375
2023-02-13,215.4853973388672
2023-02-14,212.4897918701172
2023-02-15,218.08160400390625
2023-02-16,217.08306884765625
2023-02-17,215.88482666015625
2023-02-20,207.29736328125
2023-02-21,204.70115661621094
2023-02-22,206.49855041503906
2023-02-23,207.69677734375
2023-02-24,204.50143432617188
2023-02-27,207.29736328125
2023-02-28,210.49270629882812
2023-03-01,204.90086364746094
2023-03-02,202.70407104492188
2023-03-03,202.30465698242188
2023-03-06,200.90667724609375
2023-03-07,198.01089477539062
2023-03-08,196.9125213623047
2023-03-09,194.6158447265625
2023-03-10,190.12242126464844
2023-03-13,184.8301544189453
2023-03-14,189.92271423339844
2023-03-15,181.5349578857422
2023-03-16,180.3367156982422
2023-03-17,173.2470703125
2023-03-20,176.54226684570312
2023-03-21,179.13844299316406
2023-03-22,179.2383270263672
2023-03-23,176.04299926757812
2023-03-24,172.14866638183594
2023-03-27,172.04881286621094
2023-03-28,170.1515655517578
2023-03-29,169.75216674804688
2023-03-30,174.64501953125
2023-03-31,174.54518127441406
2023-04-03,172.64793395996094
2023-04-04,170.1515655517578
2023-04-05,165.3585968017578
2023-04-06,167.15594482421875
2023-04-11,167.75506591796875
2023-04-12,173.646484375
2023-04-13,173.74632263183594
2023-04-14,173.74632263183594
2023-04-17,176.34255981445312
2023-04-18,192.7186279296875
2023-04-19,192.0196533203125
2023-04-20,195.01527404785156
2023-04-21,206.89793395996094
2023-04-24,205.69969177246094
2023-04-25,208.69532775878906
2023-04-26,207.29736328125
2023-04-27,206.89793395996094
2023-04-28,209.89358520507812
2023-05-02,209.69386291503906
2023-05-03,207.09765625
2023-05-04,204.50143432617188
2023-05-05,204.70115661621094
2023-05-09,204.30174255371094
2023-05-10,200.30755615234375
2023-05-11,198.4103240966797
2023-05-12,198.3104705810547
2023-05-15,198.7098846435547
2023-05-16,201.7055206298828
2023-05-17,202.1049041748047
2023-05-18,202.30465698242188
2023-05-19,199.4088592529297
2023-05-22,200.5072784423828
2023-05-23,203.70260620117188
2023-05-24,201.9052276611328
2023-05-25,201.7055206298828
2023-05-26,200.30755615234375
2023-05-30,202.50436401367188
2023-05-31,202.30465698242188
2023-06-01,204.10203552246094
2023-06-02,210.49270629882812
2023-06-05,207.896484375
2023-06-06,204.90086364746094
2023-06-07,206.298828125
2023-06-08,200.30755615234375
2023-06-09,200.5072784423828
2023-06-12,201.10638427734375
2023-06-13,199.7084197998047
2023-06-14,190.4219970703125
2023-06-15,195.81411743164062
2023-06-16,196.2135467529297
2023-06-19,195.11512756347656
2023-06-20,191.4205322265625
2023-06-21,207.29736328125
2023-06-22,215.08596801757812
2023-06-23,211.6909637451172
2023-06-26,208.09619140625
2023-06-27,210.69241333007812
2023-06-28,214.68658447265625
2023-06-29,213.6880340576172
2023-06-30,215.2857208251953
2023-07-03,214.28717041015625
2023-07-04,215.88482666015625
2023-07-05,214.68658447265625
2023-07-06,210.69241333007812
2023-07-07,212.68948364257812
2023-07-10,214.08743286132812
2023-07-11,214.8862762451172
2023-07-12,221.67637634277344
2023-07-13,221.87606811523438
2023-07-14,219.87899780273438
2023-07-17,215.88482666015625
2023-07-18,219.08016967773438
2023-07-19,222.4752197265625
2023-07-20,222.67491149902344
2023-07-21,216.28424072265625
2023-07-24,214.28717041015625
2023-07-25,218.48101806640625
2023-07-26,219.87899780273438
2023-07-27,223.6734619140625
2023-07-28,222.07579040527344
2023-07-31,220.8775177001953
2023-08-01,216.88336181640625
2023-08-02,204.10203552246094
2023-08-03,204.70115661621094
2023-08-04,205.10055541992188
2023-08-07,203.90231323242188
2023-08-08,204.90086364746094
2023-08-09,199.7084197998047
2023-08-10,194.3843536376953
2023-08-11,191.28778076171875
2023-08-14,193.48533630371094
2023-08-15,190.788330078125
2023-08-16,191.28778076171875
2023-08-17,185.1945343017578
2023-08-18,180.99920654296875
2023-08-21,179.30108642578125
2023-08-22,182.6973114013672
2023-08-23,183.29664611816406
2023-08-24,183.59632873535156
2023-08-25,180.2000732421875
2023-08-29,183.89599609375
2023-08-30,181.89820861816406
2023-08-31,182.6973114013672
2023-09-01,183.59632873535156
2023-09-04,187.8915557861328
2023-09-05,186.59300231933594
2023-09-06,192.0869140625
2023-09-07,191.38768005371094
2023-09-08,192.2866668701172
2023-09-11,193.88490295410156
2023-09-12,193.58523559570312
2023-09-13,194.78390502929688
2023-09-14,197.08135986328125
2023-09-15,196.98147583007812
2023-09-18,192.6862335205078
2023-09-19,193.1856689453125
2023-09-20,197.78057861328125
2023-09-21,204.57302856445312
2023-09-22,202.9748077392578
2023-09-25,201.77615356445312
2023-09-26,199.47869873046875
2023-09-27,196.0824737548828
2023-09-28,195.08358764648438
2023-09-29,198.08026123046875
2023-10-02,193.58523559570312
2023-10-03,185.79388427734375
2023-10-04,181.49864196777344
2023-10-05,184.29554748535156
2023-10-06,183.79608154296875
2023-10-09,181.2988739013672
2023-10-10,184.79498291015625
2023-10-11,182.39764404296875
2023-10-12,216.16018676757812
2023-10-13,189.98922729492188
2023-10-16,190.08909606933594
2023-10-17,193.78500366210938
2023-10-18,189.38990783691406
2023-10-19,191.88711547851562
2023-10-20,193.58523559570312
2023-10-23,194.2844696044922
2023-10-24,194.2844696044922
2023-10-25,191.5874481201172
2023-10-26,189.98922729492188
2023-10-27,197.3810272216797
2023-10-30,202.37548828125
2023-10-31,200.37770080566406
2023-11-01,206.1712646484375
2023-11-02,215.7606201171875
2023-11-03,219.9559783935547
2023-11-06,214.76174926757812
2023-11-07,218.157958984375
2023-11-08,220.55532836914062
2023-11-09,221.55419921875
2023-11-10,221.7539825439453
2023-11-13,221.15464782714844
2023-11-14,229.14576721191406
2023-11-15,233.7406768798828
2023-11-16,229.74510192871094
2023-11-17,233.7406768798828
2023-11-20,231.54312133789062
2023-11-21,230.34446716308594
2023-11-22,232.9415740966797
2023-11-23,232.54202270507812
2023-11-24,228.7462158203125
2023-11-27,225.9493408203125
2023-11-28,228.34666442871094
2023-11-29,184.79498291015625
2023-11-30,187.8915557861328
2023-12-01,191.6873321533203
2023-12-04,185.0946502685547
2023-12-05,185.1945343017578
2023-12-06,190.08909606933594
2023-12-07,187.79165649414062
2023-12-08,194.18455505371094
2023-12-11,195.28334045410156
2023-12-12,197.580810546875
2023-12-13,196.4820098876953
2023-12-14,194.81361389160156
2023-12-15,192.41590881347656
2023-12-18,192.81552124023438
2023-12-19,192.81552124023438
2023-12-20,198.80978393554688
2023-12-21,202.20654296875
2023-12-22,201.80691528320312
2023-12-27,202.40634155273438
2023-12-28,199.808837890625
2023-12-29,199.1094970703125
2024-01-02,191.8164825439453
2024-01-03,187.32077026367188
2024-01-04,187.02105712890625
2024-01-05,184.22373962402344
2024-01-08,188.81935119628906
2024-01-09,182.3255615234375
2024-01-10,177.82986450195312
2024-01-11,176.7309112548828
2024-01-12,176.23138427734375
2024-01-15,177.33033752441406
2024-01-16,174.83273315429688
2024-01-17,174.63291931152344
2024-01-18,175.83175659179688
2024-01-19,174.53302001953125
2024-01-22,174.83273315429688
2024-01-23,174.3332061767578
2024-01-24,173.83367919921875
2024-01-25,175.33226013183594
2024-01-26,174.63291931152344
2024-01-29,174.93263244628906
2024-01-30,175.63197326660156
2024-01-31,178.3293914794922
2024-02-01,178.1295928955078
2024-02-02,177.82986450195312
2024-02-05,178.0296630859375
2024-02-06,179.02871704101562
2024-02-07,180.0277557373047
2024-02-08,179.8279571533203
2024-02-09,181.12672424316406
2024-02-12,183.8241424560547
2024-02-13,182.02584838867188
2024-02-14,186.32174682617188
2024-02-15,187.02105712890625
2024-02-16,186.72134399414062
2024-02-19,189.61859130859375
2024-02-20,188.91925048828125
2024-02-21,201.6071319580078
2024-02-22,202.00672912597656
2024-02-23,201.00767517089844
2024-02-26,200.6080780029297
2024-02-27,200.40826416015625
2024-02-28,146.95941162109375
2024-02-29,151.85472106933594
2024-03-01,155.85089111328125
2024-03-04,156.75003051757812
2024-03-05,156.65013122558594
2024-03-06,159.84706115722656
2024-03-07,166.1410369873047
2024-03-08,165.04209899902344
2024-03-11,165.44171142578125
2024-03-12,162.3446807861328
2024-03-13,159.84706115722656
2024-03-14,157.9488983154297
2024-03-15,158.14869689941406
2024-03-18,154.6520538330078
2024-03-19,154.75192260742188
2024-03-20,150.95558166503906
2024-03-21,158.3485107421875
2024-03-22,158.8480224609375
2024-03-25,157.04974365234375
2024-03-26,157.64918518066406
2024-03-27,160.74618530273438
2024-03-28,160.3466033935547
2024-04-02,157.04974365234375
2024-04-03,158.4484100341797
2024-04-04,156.8499298095703
2024-04-05,155.0516357421875
2024-04-08,157.64918518066406
2024-04-09,155.65109252929688
2024-04-10,150.8556671142578
2024-04-11,154.8518524169922
2024-04-12,154.4522247314453
2024-04-15,151.0554656982422
2024-04-16,149.05738830566406
2024-04-17,150.25624084472656
2024-04-18,150.8556671142578
2024-04-19,147.45892333984375
2024-04-22,153.05355834960938
2024-04-23,155.0516357421875
2024-04-24,154.4522247314453
2024-04-25,153.4532012939453
2024-04-26,151.2552947998047
2024-04-29,150.25624084472656
2024-04-30,150.8556671142578
2024-05-01,148.8575897216797
2024-05-02,150.8556671142578
2024-05-03,149.25718688964844
2024-05-07,151.2552947998047
2024-05-08,151.0554656982422
2024-05-09,151.2552947998047
2024-05-10,151.45509338378906
2024-05-13,149.8566131591797
2024-05-14,148.8575897216797
2024-05-15,149.05738830566406
2024-05-16,149.05738830566406
2024-05-17,146.65968322753906
2024-05-20,151.0554656982422
2024-05-21,150.05642700195312
2024-05-22,152.0545196533203
2024-05-23,151.85472106933594
2024-05-24,153.85279846191406
2024-05-28,151.6549072265625
2024-05-29,151.45509338378906
2024-05-30,154.8518524169922
2024-05-31,153.4532012939453
2024-06-03,152.65396118164062
2024-06-04,152.853759765625
2024-06-05,151.2552947998047
2024-06-06,152.4541473388672
2024-06-07,149.8566131591797
2024-06-10,146.8594970703125
2024-06-11,144.4617919921875
2024-06-12,145.66062927246094
2024-06-13,142.06407165527344
2024-06-14,139.0669403076172
2024-06-17,141.46466064453125
2024-06-18,141.6644744873047
2024-06-19,139.66636657714844
2024-06-20,140.2657928466797
2024-06-21,140.4656219482422
2024-06-24,139.46658325195312
2024-06-25,136.2696075439453
2024-06-26,135.87001037597656
2024-06-27,137.86810302734375
2024-06-28,140.2657928466797
2024-07-01,146.4598846435547
2024-07-02,147.05929565429688
2024-07-03,149.45701599121094
2024-07-04,150.8556671142578
2024-07-05,151.85472106933594
2024-07-08,149.25718688964844
2024-07-09,145.46083068847656
2024-07-10,146.4598846435547
2024-07-11,149.05738830566406
2024-07-12,145.86045837402344
2024-07-15,147.65872192382812
2024-07-16,145.46083068847656
2024-07-17,147.45892333984375
2024-07-18,148.05833435058594
2024-07-19,144.8614044189453
2024-07-22,147.2591094970703
2024-07-23,146.4598846435547
2024-07-24,148.4579620361328
2024-07-25,147.45892333984375
2024-07-26,153.85279846191406
2024-07-29,151.45509338378906
2024-07-30,152.65396118164062
2024-07-31,154.4522247314453
2024-08-01,152.65396118164062
2024-08-02,143.86236572265625
2024-08-05,141.86427307128906
2024-08-06,143.26292419433594
2024-08-07,142.4636993408203
2024-08-08,138.71597290039062
2024-08-09,140.7147674560547
2024-08-12,138.3162078857422
2024-08-13,139.91525268554688
2024-08-14,139.7153778076172
2024-08-15,140.7147674560547
2024-08-16,139.31561279296875
2024-08-19,141.31439208984375
2024-08-20,137.71658325195312
2024-08-21,139.7153778076172
2024-08-22,140.7147674560547
2024-08-23,141.51429748535156
2024-08-27,144.91221618652344
2024-08-28,139.31561279296875
2024-08-29,139.91525268554688
2024-08-30,146.9110107421875
2024-09-02,146.9110107421875
2024-09-03,145.1121063232422
2024-09-04,146.51126098632812
2024-09-05,145.51185607910156
2024-09-06,141.91403198242188
2024-09-09,145.91162109375
2024-09-10,146.9110107421875
2024-09-11,146.9110107421875
2024-09-12,148.51004028320312
2024-09-13,150.30894470214844
2024-09-16,149.30955505371094
2024-09-17,149.7093048095703
2024-09-18,150.5088348388672
2024-09-19,150.90858459472656
2024-09-20,149.90919494628906
2024-09-23,150.90858459472656
2024-09-24,150.5088348388672
2024-09-25,151.90797424316406
2024-09-26,149.90919494628906
2024-09-27,153.30711364746094
2024-09-30,150.30894470214844
2024-10-01,148.31015014648438
2024-10-02,145.91162109375
2024-10-03,146.11148071289062
2024-10-04,149.1096649169922
2024-10-07,145.91162109375
2024-10-08,143.71295166015625
2024-10-09,145.91162109375
2024-10-10,146.11148071289062
2024-10-11,148.11029052734375
2024-10-14,147.7105255126953
2024-10-15,151.10845947265625
2024-10-16,150.90858459472656
2024-10-17,152.70748901367188
2024-10-18,148.11029052734375
2024-10-21,141.91403198242188
2024-10-22,157.10482788085938
2024-10-23,158.70387268066406
2024-10-24,160.10301208496094
2024-10-25,163.70083618164062
2024-10-28,163.9007110595703
2024-10-29,162.50157165527344
2024-10-30,168.09815979003906
2024-10-31,167.49853515625
2024-11-01,166.89889526367188
2024-11-04,164.10060119628906
2024-11-05,159.90313720703125
2024-11-06,159.50338745117188
2024-11-07,163.3010711669922
2024-11-08,144.11270141601562
2024-11-11,142.11392211914062
2024-11-12,139.51548767089844
2024-11-13,137.11692810058594
2024-11-14,138.9158477783203
2024-11-15,139.7153778076172
2024-11-18,141.31439208984375
2024-11-19,140.7147674560547
2024-11-20,135.71778869628906
2024-11-21,132.31983947753906
2024-11-22,131.3204345703125
2024-11-25,129.1217803955078
2024-11-26,146.31137084960938
2024-11-27,145.91162109375
2024-11-28,146.9110107421875
2024-11-29,150.10906982421875
2024-12-02,146.9110107421875
2024-12-03,147.51065063476562
2024-12-04,147.7105255126953
2024-12-05,147.31076049804688
2024-12-06,145.51185607910156
2024-12-09,146.51126098632812
2024-12-10,147.51065063476562
2024-12-11,147.51065063476562
2024-12-12,143.54225158691406
2024-12-13,141.7429656982422
2024-12-16,140.54345703125
2024-12-17,137.94448852539062
2024-12-18,136.9449005126953
2024-12-19,133.5462646484375
2024-12-20,133.34634399414062
2024-12-23,132.14682006835938
2024-12-24,133.5462646484375
2024-12-27,133.94610595703125
2024-12-30,131.14723205566406
2024-12-31,130.9473114013672
2025-01-02,131.5470733642578
2025-01-03,130.9473114013672
2025-01-06,132.34674072265625
2025-01-07,129.3479461669922
2025-01-08,128.1484375
2025-01-09,120.95133209228516
2025-01-10,123.75020599365234
2025-01-13,122.95053100585938
2025-01-14,125.34956359863281
2025-01-15,127.74860382080078
2025-01-16,127.14883422851562
2025-01-17,126.94892120361328
2025-01-20,125.9493179321289
2025-01-21,126.7490005493164
2025-01-22,125.9493179321289
2025-01-23,125.74940490722656
2025-01-24,125.9493179321289
2025-01-27,125.9493179321289
2025-01-28,142.94248962402344
2025-01-29,142.34271240234375
2025-01-30,142.14280700683594
2025-01-31,141.54306030273438
2025-02-03,143.34231567382812
2025-02-04,143.94207763671875
2025-02-05,143.74217224121094
2025-02-06,143.74217224121094
2025-02-07,142.94248962402344
2025-02-10,143.94207763671875
2025-02-11,141.94288635253906
2025-02-12,140.9432830810547
2025-02-13,141.34312438964844
2025-02-14,139.94369506835938
2025-02-17,140.54345703125
2025-02-18,141.7429656982422
2025-02-19,138.74417114257812
2025-02-20,140.1436004638672
2025-02-21,140.54345703125
2025-02-24,138.5442657470703
2025-02-25,130.9473114013672
2025-02-26,126.34915924072266
2025-02-27,124.15003967285156
2025-02-28,121.75101470947266
2025-03-03,124.15003967285156
2025-03-04,121.1512451171875
2025-03-05,121.950927734375
2025-03-06,122.15084838867188
2025-03-07,121.3511734008789
2025-03-10,120.95133209228516
2025-03-11,118.35237884521484
2025-03-12,118.55229949951172
2025-03-13,117.352783203125
2025-03-14,119.95173645019531
2025-03-17,121.75101470947266
2025-03-18,121.75101470947266
2025-03-19,123.95012664794922
2025-03-20,122.95053100585938
2025-03-21,123.95012664794922
2025-03-24,129.1480255126953
2025-03-25,128.9481201171875
2025-03-26,128.54827880859375
2025-03-27,129.3479461669922
2025-03-28,129.747802734375
2025-03-31,127.94851684570312
2025-04-01,127.34876251220703
2025-04-02,128.54827880859375
2025-04-03,123.35037231445312
2025-04-04,118.55229949951172
2025-04-07,117.352783203125
2025-04-08,118.7522201538086
2025-04-09,116.15325927734375
2025-04-10,119.55189514160156
2025-04-11,122.15084838867188
2025-04-14,124.15003967285156
2025-04-15,137.7445831298828
2025-04-16,139.34393310546875
2025-04-17,141.94288635253906
2025-04-22,141.7429656982422
2025-04-23,145.3415069580078
2025-04-24,149.5398406982422
2025-04-25,150.93927001953125
2025-04-28,154.53782653808594
2025-04-29,152.73854064941406
2025-04-30,154.53782653808594
2025-05-01,155.33749389648438
2025-05-02,157.9364471435547
2025-05-06,158.5362091064453
2025-05-07,157.53662109375
2025-05-08,160.33547973632812
2025-05-09,160.73532104492188
2025-05-12,160.13555908203125
2025-05-13,163.1343536376953
2025-05-14,163.73411560058594
2025-05-15,163.1343536376953
2025-05-16,165.5334014892578
2025-05-19,164.9336395263672
2025-05-20,165.7333221435547
2025-05-21,164.9336395263672
2025-05-22,163.1343536376953
2025-05-23,163.3342742919922
2025-05-27,165.33346557617188
2025-05-28,166.73291015625
2025-05-29,166.73291015625
2025-05-30,167.73251342773438
2025-06-02,166.93283081054688
2025-06-03,174.52978515625
2025-06-04,171.73089599609375
2025-06-05,172.1307373046875
2025-06-06,171.93081665039062
2025-06-09,170.53138732910156
2025-06-10,172.33065795898438
2025-06-11,172.930419921875
2025-06-12,174.52978515625
2025-06-13,172.930419921875
2025-06-16,170.9312286376953
2025-06-17,171.93081665039062
2025-06-18,172.33065795898438
2025-06-19,170.53138732910156
2025-06-20,171.73089599609375
2025-06-23,169.13194274902344
2025-06-24,171.53099060058594
2025-06-25,171.3310546875
2025-06-26,157.9364471435547
2025-06-27,159.33587646484375
2025-06-30,154.93765258789062
2025-07-01,153.73814392089844
2025-07-02,150.73934936523438
2025-07-03,150.93927001953125
2025-07-04,149.5398406982422
2025-07-07,148.9400634765625
2025-07-08,149.13998413085938
2025-07-09,149.33990478515625
2025-07-10,149.93966674804688
2025-07-11,145.54144287109375
2025-07-14,146.74095153808594
2025-07-15,146.3411102294922
2025-07-16,143.74217224121094
2025-07-17,142.94248962402344
2025-07-18,143.94207763671875
2025-07-21,143.34231567382812
2025-07-22,144.94168090820312
2025-07-23,149.13998413085938
2025-07-24,150.93927001953125
2025-07-25,151.33909606933594
2025-07-28,149.13998413085938
2025-07-29,145.9412841796875
2025-07-30,149.13998413085938
2025-07-31,143.74217224121094
2025-08-01,142.5426483154297
2025-08-04,142.94248962402344
2025-08-05,142.94248962402344
2025-08-06,144.14199829101562
2025-08-07,137.0
2025-08-08,139.0
2025-08-11,137.0
2025-08-12,135.8000030517578
2025-08-13,137.1999969482422
2025-08-14,135.8000030517578
2025-08-15,135.60000610351562
2025-08-18,137.0
2025-08-19,140.1999969482422
2025-08-20,142.8000030517578
2025-08-21,140.39999389648438
2025-08-22,142.1999969482422
