Date,BA.L
2023-02-20,888.846923828125
2023-02-21,906.2361450195312
2023-02-22,901.4390869140625
2023-02-23,901.2391357421875
2023-02-24,917.2291870117188
2023-02-27,912.0324096679688
2023-02-28,897.4415283203125
2023-03-01,904.0374145507812
2023-03-02,919.028076171875
2023-03-03,907.4353637695312
2023-03-06,912.0324096679688
2023-03-07,910.8331909179688
2023-03-08,914.630859375
2023-03-09,934.618408203125
2023-03-10,929.2217407226562
2023-03-13,907.4353637695312
2023-03-14,937.416748046875
2023-03-15,911.0330810546875
2023-03-16,916.2298583984375
2023-03-17,905.0367431640625
2023-03-20,931.8201904296875
2023-03-21,945.8114624023438
2023-03-22,957.4042358398438
2023-03-23,974.3936767578125
2023-03-24,972.3948974609375
2023-03-27,980.7897338867188
2023-03-28,987.3855590820312
2023-03-29,985.7866821289062
2023-03-30,974.5935668945312
2023-03-31,981.9888916015625
2023-04-03,989.7841186523438
2023-04-04,989.7841186523438
2023-04-05,994.3812255859375
2023-04-06,1011.37060546875
2023-04-11,1012.8696899414062
2023-04-12,1025.3619384765625
2023-04-13,1016.3676147460938
2023-04-14,1015.3682250976562
2023-04-17,1026.3612060546875
2023-04-18,1026.3612060546875
2023-04-19,1019.36572265625
2023-04-20,1020.0313720703125
2023-04-21,1017.5325317382812
2023-04-24,1021.5307006835938
2023-04-25,1031.5260009765625
2023-04-26,1007.537109375
2023-04-27,1014.0340576171875
2023-04-28,1013.5343017578125
2023-05-02,1014.5338134765625
2023-05-03,1019.0317993164062
2023-05-04,992.7439575195312
2023-05-05,989.7452392578125
2023-05-09,991.344482421875
2023-05-10,993.3436889648438
2023-05-11,981.5490112304688
2023-05-12,987.5463256835938
2023-05-15,980.3495483398438
2023-05-16,984.74755859375
2023-05-17,985.9470825195312
2023-05-18,991.5444946289062
2023-05-19,985.1473388671875
2023-05-22,987.5463256835938
2023-05-23,963.157470703125
2023-05-24,950.3633422851562
2023-05-25,946.9649047851562
2023-05-26,949.963623046875
2023-05-30,941.96728515625
2023-05-31,927.7738037109375
2023-06-01,944.3660888671875
2023-06-02,941.96728515625
2023-06-05,934.3706665039062
2023-06-06,939.5682983398438
2023-06-07,930.1726684570312
2023-06-08,938.3688354492188
2023-06-09,939.5682983398438
2023-06-12,948.3643188476562
2023-06-13,953.3619384765625
2023-06-14,949.963623046875
2023-06-15,955.5609741210938
2023-06-16,967.955322265625
2023-06-19,949.963623046875
2023-06-20,957.360107421875
2023-06-21,960.1588745117188
2023-06-22,941.96728515625
2023-06-23,937.3693237304688
2023-06-26,917.9783325195312
2023-06-27,917.9783325195312
2023-06-28,924.1753540039062
2023-06-29,919.7774658203125
2023-06-30,926.5742797851562
2023-07-03,917.5784301757812
2023-07-04,908.58251953125
2023-07-05,910.3816528320312
2023-07-06,897.7875366210938
2023-07-07,887.7921142578125
2023-07-10,896.5880737304688
2023-07-11,900.9861450195312
2023-07-12,911.7811279296875
2023-07-13,912.5806884765625
2023-07-14,917.3785400390625
2023-07-17,917.7783203125
2023-07-18,915.1795043945312
2023-07-19,925.5747680664062
2023-07-20,933.7709350585938
2023-07-21,926.97412109375
2023-07-24,919.1776733398438
2023-07-25,915.779296875
2023-07-26,919.7774658203125
2023-07-27,920.9769287109375
2023-07-28,927.7738037109375
2023-07-31,930.9722900390625
2023-08-01,932.971435546875
2023-08-02,992.343994140625
2023-08-03,999.5407104492188
2023-08-04,1008.5366821289062
2023-08-07,1022.5302124023438
2023-08-08,1026.0286865234375
2023-08-09,1027.52783203125
2023-08-10,1021.5307006835938
2023-08-11,1016.033203125
2023-08-14,1017.5325317382812
2023-08-15,1014.5338134765625
2023-08-16,1002.0396728515625
2023-08-17,955.3610229492188
2023-08-18,962.9575805664062
2023-08-21,960.1588745117188
2023-08-22,970.3541259765625
2023-08-23,980.5494995117188
2023-08-24,989.345458984375
2023-08-25,990.9447631835938
2023-08-29,1002.0396728515625
2023-08-30,1002.0396728515625
2023-08-31,1007.0372924804688
2023-09-01,1007.0372924804688
2023-09-04,1007.0372924804688
2023-09-05,1009.5361328125
2023-09-06,1013.5343017578125
2023-09-07,1028.52734375
2023-09-08,1027.0283203125
2023-09-11,1038.0230712890625
2023-09-12,1043.5206298828125
2023-09-13,1044.5201416015625
2023-09-14,1051.5169677734375
2023-09-15,1050.5174560546875
2023-09-18,1054.515625
2023-09-19,1058.5135498046875
2023-09-20,1044.5201416015625
2023-09-21,1029.0272216796875
2023-09-22,1010.5357055664062
2023-09-25,1009.5361328125
2023-09-26,1014.5338134765625
2023-09-27,1013.5343017578125
2023-09-28,1018.0322875976562
2023-09-29,997.3417358398438
2023-10-02,1008.5366821289062
2023-10-03,1014.5338134765625
2023-10-04,977.5508422851562
2023-10-05,982.7484741210938
2023-10-06,980.149658203125
2023-10-09,1024.529296875
2023-10-10,1040.52197265625
2023-10-11,1053.515869140625
2023-10-12,1068.0093994140625
2023-10-13,1079.0042724609375
2023-10-16,1076.5054931640625
2023-10-17,1074.50634765625
2023-10-18,1072.0074462890625
2023-10-19,1040.1337890625
2023-10-20,1061.1263427734375
2023-10-23,1067.6239013671875
2023-10-24,1077.12060546875
2023-10-25,1095.1143798828125
2023-10-26,1096.114013671875
2023-10-27,1083.618408203125
2023-10-30,1102.6116943359375
2023-10-31,1103.611328125
2023-11-01,1117.1064453125
2023-11-02,1105.11083984375
2023-11-03,1081.619140625
2023-11-06,1076.1209716796875
2023-11-07,1079.1199951171875
2023-11-08,1082.6187744140625
2023-11-09,1089.6163330078125
2023-11-10,1103.1114501953125
2023-11-13,1107.6099853515625
2023-11-14,1072.622314453125
2023-11-15,1067.6239013671875
2023-11-16,1061.6260986328125
2023-11-17,1055.1282958984375
2023-11-20,1060.62646484375
2023-11-21,1065.1248779296875
2023-11-22,1060.62646484375
2023-11-23,1071.6226806640625
2023-11-24,1067.6239013671875
2023-11-27,1049.1304931640625
2023-11-28,1050.130126953125
2023-11-29,1034.6356201171875
2023-11-30,1049.63037109375
2023-12-01,1059.1270751953125
2023-12-04,1046.6314697265625
2023-12-05,1044.1322021484375
2023-12-06,1030.6370849609375
2023-12-07,1018.6412963867188
2023-12-08,1042.1329345703125
2023-12-11,1042.1329345703125
2023-12-12,1056.1280517578125
2023-12-13,1065.6246337890625
2023-12-14,1045.6317138671875
2023-12-15,1057.6275634765625
2023-12-18,1068.1239013671875
2023-12-19,1064.6251220703125
2023-12-20,1086.6173095703125
2023-12-21,1093.1151123046875
2023-12-22,1089.6163330078125
2023-12-27,1094.614501953125
2023-12-28,1101.1123046875
2023-12-29,1110.1090087890625
2024-01-02,1115.607177734375
2024-01-03,1133.6007080078125
2024-01-04,1155.09326171875
2024-01-05,1152.5941162109375
2024-01-08,1144.596923828125
2024-01-09,1146.0963134765625
2024-01-10,1155.09326171875
2024-01-11,1163.0904541015625
2024-01-12,1189.081298828125
2024-01-15,1177.5853271484375
2024-01-16,1180.584228515625
2024-01-17,1191.580322265625
2024-01-18,1178.0850830078125
2024-01-19,1173.586669921875
2024-01-22,1167.0889892578125
2024-01-23,1163.5902099609375
2024-01-24,1176.0858154296875
2024-01-25,1181.5838623046875
2024-01-26,1167.5887451171875
2024-01-29,1182.083740234375
2024-01-30,1185.58251953125
2024-01-31,1176.585693359375
2024-02-01,1169.08837890625
2024-02-02,1171.5875244140625
2024-02-05,1178.5849609375
2024-02-06,1205.0755615234375
2024-02-07,1198.0780029296875
2024-02-08,1194.5792236328125
2024-02-09,1209.07421875
2024-02-12,1223.569091796875
2024-02-13,1212.0731201171875
2024-02-14,1229.56689453125
2024-02-15,1224.5687255859375
2024-02-16,1241.562744140625
2024-02-19,1247.5606689453125
2024-02-20,1252.558837890625
2024-02-21,1241.0628662109375
2024-02-22,1231.5662841796875
2024-02-23,1240.063232421875
2024-02-26,1255.5577392578125
2024-02-27,1235.0650634765625
2024-02-28,1229.0672607421875
2024-02-29,1241.562744140625
2024-03-01,1249.5599365234375
2024-03-04,1259.556396484375
2024-03-05,1279.5494384765625
2024-03-06,1275.55078125
2024-03-07,1271.55224609375
2024-03-08,1257.55712890625
2024-03-11,1259.556396484375
2024-03-12,1282.048583984375
2024-03-13,1290.0457763671875
2024-03-14,1294.0443115234375
2024-03-15,1294.5440673828125
2024-03-18,1304.5406494140625
2024-03-19,1327.0325927734375
2024-03-20,1335.52978515625
2024-03-21,1351.0242919921875
2024-03-22,1363.02001953125
2024-03-25,1359.5211181640625
2024-03-26,1368.51806640625
2024-03-27,1353.0234375
2024-03-28,1349.02490234375
2024-04-02,1330.531494140625
2024-04-03,1320.03515625
2024-04-04,1312.5377197265625
2024-04-05,1325.5330810546875
2024-04-08,1337.0291748046875
2024-04-09,1276.5504150390625
2024-04-10,1275.0509033203125
2024-04-11,1285.5472412109375
2024-04-12,1318.035888671875
2024-04-15,1337.0291748046875
2024-04-16,1321.0347900390625
2024-04-17,1319.5352783203125
2024-04-18,1286.7271728515625
2024-04-19,1295.7252197265625
2024-04-22,1315.7210693359375
2024-04-23,1339.716064453125
2024-04-24,1363.2110595703125
2024-04-25,1319.72021484375
2024-04-26,1339.716064453125
2024-04-29,1354.7127685546875
2024-04-30,1332.717529296875
2024-05-01,1337.7164306640625
2024-05-02,1329.21826171875
2024-05-03,1361.21142578125
2024-05-07,1372.708984375
2024-05-08,1381.207275390625
2024-05-09,1391.705078125
2024-05-10,1393.70458984375
2024-05-13,1348.714111328125
2024-05-14,1351.71337890625
2024-05-15,1362.711181640625
2024-05-16,1363.7109375
2024-05-17,1361.21142578125
2024-05-20,1371.709228515625
2024-05-21,1386.7059326171875
2024-05-22,1373.2088623046875
2024-05-23,1396.7039794921875
2024-05-24,1385.7061767578125
2024-05-28,1371.209228515625
2024-05-29,1361.71142578125
2024-05-30,1372.708984375
2024-05-31,1391.705078125
2024-06-03,1395.2042236328125
2024-06-04,1384.7064208984375
2024-06-05,1391.705078125
2024-06-06,1393.70458984375
2024-06-07,1394.704345703125
2024-06-10,1399.703369140625
2024-06-11,1383.7066650390625
2024-06-12,1388.2056884765625
2024-06-13,1382.7069091796875
2024-06-14,1334.717041015625
2024-06-17,1336.7166748046875
2024-06-18,1344.7149658203125
2024-06-19,1350.2138671875
2024-06-20,1346.2147216796875
2024-06-21,1338.7161865234375
2024-06-24,1352.21337890625
2024-06-25,1336.7166748046875
2024-06-26,1327.7186279296875
2024-06-27,1322.7196044921875
2024-06-28,1319.72021484375
2024-07-01,1271.73046875
2024-07-02,1267.7313232421875
2024-07-03,1277.229248046875
2024-07-04,1278.22900390625
2024-07-05,1262.232421875
2024-07-08,1270.230712890625
2024-07-09,1268.2310791015625
2024-07-10,1279.728759765625
2024-07-11,1279.728759765625
2024-07-12,1267.7313232421875
2024-07-15,1278.7288818359375
2024-07-16,1285.2275390625
2024-07-17,1265.731689453125
2024-07-18,1277.229248046875
2024-07-19,1269.7308349609375
2024-07-22,1277.229248046875
2024-07-23,1271.73046875
2024-07-24,1259.2330322265625
2024-07-25,1249.735107421875
2024-07-26,1272.230224609375
2024-07-29,1276.7293701171875
2024-07-30,1281.728271484375
2024-07-31,1296.7252197265625
2024-08-01,1284.7276611328125
2024-08-02,1281.728271484375
2024-08-05,1268.2310791015625
2024-08-06,1270.730712890625
2024-08-07,1292.7259521484375
2024-08-08,1284.227783203125
2024-08-09,1277.229248046875
2024-08-12,1303.2237548828125
2024-08-13,1323.219482421875
2024-08-14,1357.2122802734375
2024-08-15,1360.7115478515625
2024-08-16,1349.7138671875
2024-08-19,1338.7161865234375
2024-08-20,1310.72216796875
2024-08-21,1312.221923828125
2024-08-22,1316.7208251953125
2024-08-23,1312.221923828125
2024-08-27,1319.72021484375
2024-08-28,1347.7142333984375
2024-08-29,1372.708984375
2024-08-30,1362.711181640625
2024-09-02,1324.21923828125
2024-09-03,1310.22216796875
2024-09-04,1312.221923828125
2024-09-05,1302.223876953125
2024-09-06,1293.7257080078125
2024-09-09,1295.7252197265625
2024-09-10,1300.7242431640625
2024-09-11,1300.7242431640625
2024-09-12,1324.7191162109375
2024-09-13,1336.7166748046875
2024-09-16,1335.2169189453125
2024-09-17,1272.730224609375
2024-09-18,1273.72998046875
2024-09-19,1290.726318359375
2024-09-20,1269.7308349609375
2024-09-23,1274.729736328125
2024-09-24,1267.2313232421875
2024-09-25,1273.72998046875
2024-09-26,1242.236572265625
2024-09-27,1239.7371826171875
2024-09-30,1237.2376708984375
2024-10-01,1273.2301025390625
2024-10-02,1298.2247314453125
2024-10-03,1299.224609375
2024-10-04,1296.7252197265625
2024-10-07,1300.7242431640625
2024-10-08,1291.226318359375
2024-10-09,1302.723876953125
2024-10-10,1251.2347412109375
2024-10-11,1269.7308349609375
2024-10-14,1299.224609375
2024-10-15,1295.2254638671875
2024-10-16,1307.7227783203125
2024-10-17,1327.2186279296875
2024-10-18,1324.21923828125
2024-10-21,1327.2186279296875
2024-10-22,1339.716064453125
2024-10-23,1322.7196044921875
2024-10-24,1304.345703125
2024-10-25,1291.84716796875
2024-10-28,1295.8466796875
2024-10-29,1279.3486328125
2024-10-30,1268.8499755859375
2024-10-31,1249.8521728515625
2024-11-01,1268.8499755859375
2024-11-04,1244.352783203125
2024-11-05,1279.8486328125
2024-11-06,1342.8411865234375
2024-11-07,1381.8365478515625
2024-11-08,1377.337158203125
2024-11-11,1393.335205078125
2024-11-12,1381.336669921875
2024-11-13,1344.341064453125
2024-11-14,1314.844482421875
2024-11-15,1286.8477783203125
2024-11-18,1295.8466796875
2024-11-19,1312.3448486328125
2024-11-20,1299.8463134765625
2024-11-21,1324.84326171875
2024-11-22,1333.34228515625
2024-11-25,1297.3465576171875
2024-11-26,1297.8465576171875
2024-11-27,1285.3480224609375
2024-11-28,1289.847412109375
2024-11-29,1226.8548583984375
2024-12-02,1254.8515625
2024-12-03,1259.35107421875
2024-12-04,1260.3509521484375
2024-12-05,1246.8525390625
2024-12-06,1229.3546142578125
2024-12-09,1198.858154296875
2024-12-10,1178.860595703125
2024-12-11,1197.8582763671875
2024-12-12,1214.3563232421875
2024-12-13,1198.858154296875
2024-12-16,1196.8583984375
2024-12-17,1169.8616943359375
2024-12-18,1173.3612060546875
2024-12-19,1165.862060546875
2024-12-20,1155.86328125
2024-12-23,1157.3631591796875
2024-12-24,1158.363037109375
2024-12-27,1155.3634033203125
2024-12-30,1144.8646240234375
2024-12-31,1148.3641357421875
2025-01-02,1153.3636474609375
2025-01-03,1152.8636474609375
2025-01-06,1145.364501953125
2025-01-07,1153.863525390625
2025-01-08,1189.8592529296875
2025-01-09,1186.3597412109375
2025-01-10,1191.8590087890625
2025-01-13,1181.3602294921875
2025-01-14,1186.859619140625
2025-01-15,1187.8594970703125
2025-01-16,1212.3565673828125
2025-01-17,1222.35546875
2025-01-20,1224.355224609375
2025-01-21,1248.3524169921875
2025-01-22,1244.852783203125
2025-01-23,1258.3511962890625
2025-01-24,1237.8536376953125
2025-01-27,1243.3529052734375
2025-01-28,1250.85205078125
2025-01-29,1195.358642578125
2025-01-30,1208.3570556640625
2025-01-31,1223.855224609375
2025-02-03,1230.8543701171875
2025-02-04,1210.3568115234375
2025-02-05,1207.857177734375
2025-02-06,1184.85986328125
2025-02-07,1196.8583984375
2025-02-10,1180.3603515625
2025-02-11,1204.8575439453125
2025-02-12,1209.35693359375
2025-02-13,1247.8524169921875
2025-02-14,1227.854736328125
2025-02-17,1337.841796875
2025-02-18,1336.3419189453125
2025-02-19,1344.8409423828125
2025-02-20,1283.84814453125
2025-02-21,1255.3515625
2025-02-24,1304.845703125
2025-02-25,1365.8385009765625
2025-02-26,1344.8409423828125
2025-02-27,1391.33544921875
2025-02-28,1406.3336181640625
2025-03-03,1611.3094482421875
2025-03-04,1569.314453125
2025-03-05,1621.3082275390625
2025-03-06,1633.306884765625
2025-03-07,1566.314697265625
2025-03-10,1568.814453125
2025-03-11,1575.313720703125
2025-03-12,1583.812744140625
2025-03-13,1590.3118896484375
2025-03-14,1656.8040771484375
2025-03-17,1636.3065185546875
2025-03-18,1654.8043212890625
2025-03-19,1672.8021240234375
2025-03-20,1643.3056640625
2025-03-21,1595.311279296875
2025-03-24,1583.812744140625
2025-03-25,1569.8143310546875
2025-03-26,1575.313720703125
2025-03-27,1584.3126220703125
2025-03-28,1564.31494140625
2025-03-31,1559.3155517578125
2025-04-01,1585.3125
2025-04-02,1570.3143310546875
2025-04-03,1620.308349609375
2025-04-04,1517.320556640625
2025-04-07,1497.3228759765625
2025-04-08,1566.314697265625
2025-04-09,1571.8140869140625
2025-04-10,1621.8082275390625
2025-04-11,1657.303955078125
2025-04-14,1692.7998046875
2025-04-15,1743.2938232421875
2025-04-16,1741.7939453125
2025-04-17,1715.5
2025-04-22,1705.5
2025-04-23,1667.0
2025-04-24,1684.0
2025-04-25,1682.5
2025-04-28,1680.5
2025-04-29,1729.5
2025-04-30,1734.5
2025-05-01,1742.0
2025-05-02,1779.0
2025-05-06,1770.5
2025-05-07,1729.0
2025-05-08,1746.0
2025-05-09,1688.0
2025-05-12,1665.5
2025-05-13,1673.5
2025-05-14,1701.0
2025-05-15,1755.0
2025-05-16,1762.5
2025-05-19,1777.0
2025-05-20,1796.5
2025-05-21,1819.0
2025-05-22,1842.0
2025-05-23,1843.0
2025-05-27,1900.0
2025-05-28,1911.0
2025-05-29,1882.5
2025-05-30,1901.5
2025-06-02,1919.5
2025-06-03,1957.0
2025-06-04,1962.5
2025-06-05,1982.0
2025-06-06,1930.5
2025-06-09,1922.5
2025-06-10,1872.0
2025-06-11,1866.5
2025-06-12,1885.0
2025-06-13,1939.0
2025-06-16,1928.0
2025-06-17,1931.0
2025-06-18,1932.0
2025-06-19,1920.0
2025-06-20,1898.0
2025-06-23,1880.0
2025-06-24,1801.0
2025-06-25,1819.0
2025-06-26,1887.5
2025-06-27,1862.0
2025-06-30,1886.5
2025-07-01,1863.0
2025-07-02,1849.5
2025-07-03,1876.5
2025-07-04,1879.5
2025-07-07,1874.5
2025-07-08,1876.5
2025-07-09,1876.5
2025-07-10,1877.0
2025-07-11,1899.5
2025-07-14,1910.5
2025-07-15,1882.5
2025-07-16,1860.5
2025-07-17,1899.0
2025-07-18,1940.0
2025-07-21,1900.5
2025-07-22,1859.5
2025-07-23,1859.0
2025-07-24,1850.0
2025-07-25,1846.5
2025-07-28,1805.0
2025-07-29,1821.0
2025-07-30,1785.0
2025-07-31,1804.0
2025-08-01,1816.5
2025-08-04,1835.5
2025-08-05,1838.5
2025-08-06,1858.0
2025-08-07,1758.5
2025-08-08,1737.5
2025-08-11,1716.0
2025-08-12,1728.0
2025-08-13,1731.5
2025-08-14,1775.0
2025-08-15,1760.0
2025-08-18,1790.5
2025-08-19,1721.0
2025-08-20,1727.0
2025-08-21,1759.5
2025-08-22,1764.0
