Date,MRF.NS
2023-12-26,119908.0078125
2023-12-27,120674.890625
2023-12-28,125483.203125
2023-12-29,129189.9296875
2024-01-01,129034.703125
2024-01-02,129601.7421875
2024-01-03,130203.484375
2024-01-04,131114.640625
2024-01-05,132302.578125
2024-01-08,131524.25
2024-01-09,131296.78125
2024-01-10,131432.328125
2024-01-11,132967.3125
2024-01-12,133947.453125
2024-01-15,135542.703125
2024-01-16,136184.328125
2024-01-17,134473.0625
2024-01-18,137173.828125
2024-01-19,139013.03125
2024-01-23,140573.640625
2024-01-24,139351.125
2024-01-25,136446.75
2024-01-29,143441.3125
2024-01-30,140197.359375
2024-01-31,142149.03125
2024-02-01,142049.734375
2024-02-02,140518.390625
2024-02-05,141220.1875
2024-02-06,142956.90625
2024-02-07,142567.171875
2024-02-08,142055.015625
2024-02-09,136671.5
2024-02-12,143370.6875
2024-02-13,144192.875
2024-02-14,146842.0
2024-02-15,148063.65625
2024-02-16,147609.671875
2024-02-19,148454.9375
2024-02-20,148179.546875
2024-02-21,149239.25
2024-02-22,149716.375
2024-02-23,150275.1875
2024-02-26,147931.953125
2024-02-27,146710.015625
2024-02-28,145592.625
2024-02-29,145645.609375
2024-03-01,144752.734375
2024-03-04,145709.640625
2024-03-05,144962.34375
2024-03-06,145305.171875
2024-03-07,143527.046875
2024-03-11,144518.109375
2024-03-12,141852.0625
2024-03-13,138642.71875
2024-03-14,139883.0
2024-03-15,140890.328125
2024-03-18,136603.859375
2024-03-19,132283.796875
2024-03-20,131120.1875
2024-03-21,131190.90625
2024-03-22,130911.09375
2024-03-26,131252.515625
2024-03-27,131416.046875
2024-03-28,132989.28125
2024-04-01,135314.3125
2024-04-02,136683.671875
2024-04-03,135784.265625
2024-04-04,134957.0
2024-04-05,135060.328125
2024-04-08,132312.421875
2024-04-09,132527.015625
2024-04-10,132283.640625
2024-04-12,131323.40625
2024-04-15,129057.5
2024-04-16,129767.71875
2024-04-18,128845.828125
2024-04-19,128772.2109375
2024-04-22,128635.0078125
2024-04-23,128841.0390625
2024-04-24,128140.8984375
2024-04-25,129245.8359375
2024-04-26,129849.0859375
2024-04-29,130430.8828125
2024-04-30,132622.46875
2024-05-02,133462.46875
2024-05-03,128176.7421875
2024-05-06,126098.0546875
2024-05-07,124142.90625
2024-05-08,126299.609375
2024-05-09,125848.453125
2024-05-10,127214.9140625
2024-05-13,128497.28125
2024-05-14,127812.3828125
2024-05-15,127065.125
2024-05-16,128579.421875
2024-05-17,128758.1953125
2024-05-21,129233.921875
2024-05-22,129094.84375
2024-05-23,129772.3046875
2024-05-24,130648.4921875
2024-05-27,130562.9375
2024-05-28,128723.90625
2024-05-29,127765.421875
2024-05-30,125091.6171875
2024-05-31,125057.171875
2024-06-03,126591.484375
2024-06-04,121539.40625
2024-06-05,127577.8359375
2024-06-06,125755.625
2024-06-07,126900.609375
2024-06-10,126584.3984375
2024-06-11,125882.1015625
2024-06-12,125701.1875
2024-06-13,125703.3359375
2024-06-14,125205.9296875
2024-06-18,125472.6328125
2024-06-19,124575.859375
2024-06-20,125924.234375
2024-06-21,124915.3984375
2024-06-24,124871.5234375
2024-06-25,126575.9765625
2024-06-26,125551.6484375
2024-06-27,124837.3359375
2024-06-28,129072.8046875
2024-07-01,129280.984375
2024-07-02,128303.0546875
2024-07-03,128543.1328125
2024-07-04,128134.3203125
2024-07-05,128566.2109375
2024-07-08,128386.8125
2024-07-09,130958.5546875
2024-07-10,130481.890625
2024-07-11,130216.1328125
2024-07-12,129303.859375
2024-07-15,130870.109375
2024-07-16,132784.15625
2024-07-18,131906.0
2024-07-19,127741.1875
2024-07-22,130583.625
2024-07-23,131610.765625
2024-07-24,136863.0
2024-07-25,137373.625
2024-07-26,138651.859375
2024-07-29,139035.5
2024-07-30,139718.328125
2024-07-31,142025.25
2024-08-01,140045.46875
2024-08-02,138142.65625
2024-08-05,136253.875
2024-08-06,135459.84375
2024-08-07,134393.71875
2024-08-08,140170.65625
2024-08-09,136696.296875
2024-08-12,137069.515625
2024-08-13,137271.640625
2024-08-14,135756.53125
2024-08-16,135873.09375
2024-08-19,134711.484375
2024-08-20,135659.265625
2024-08-21,137614.5
2024-08-22,139394.890625
2024-08-23,138301.65625
2024-08-26,139105.25
2024-08-27,138589.21875
2024-08-28,136640.984375
2024-08-29,134209.625
2024-08-30,134621.3125
2024-09-02,133984.125
2024-09-03,134207.53125
2024-09-04,135113.984375
2024-09-05,135803.09375
2024-09-06,134049.515625
2024-09-09,133768.5
2024-09-10,135545.8125
2024-09-11,135133.015625
2024-09-12,135748.34375
2024-09-13,137137.859375
2024-09-16,136212.359375
2024-09-17,135006.453125
2024-09-18,134031.5
2024-09-19,136133.078125
2024-09-20,135720.53125
2024-09-23,137018.890625
2024-09-24,137596.171875
2024-09-25,138937.21875
2024-09-26,138633.703125
2024-09-27,140752.109375
2024-09-30,138295.71875
2024-10-01,140042.21875
2024-10-03,135890.21875
2024-10-04,133198.84375
2024-10-07,131031.3671875
2024-10-08,131932.3125
2024-10-09,132374.71875
2024-10-10,132006.421875
2024-10-11,131989.609375
2024-10-14,131705.765625
2024-10-15,130821.1015625
2024-10-16,130288.4921875
2024-10-17,129607.515625
2024-10-18,129240.9921875
2024-10-21,128041.1875
2024-10-22,126208.375
2024-10-23,125296.515625
2024-10-24,123935.90625
2024-10-25,122558.6640625
2024-10-28,122897.2890625
2024-10-29,122315.109375
2024-10-30,121797.4296875
2024-10-31,122331.6875
2024-11-01,123136.265625
2024-11-04,120686.5703125
2024-11-05,119342.09375
2024-11-06,121422.2109375
2024-11-07,120835.5390625
2024-11-08,119166.515625
2024-11-11,122852.0078125
2024-11-12,120733.8984375
2024-11-13,120294.1484375
2024-11-14,120362.0859375
2024-11-18,120670.9453125
2024-11-19,122760.203125
2024-11-21,123318.6328125
2024-11-22,124404.0546875
2024-11-25,124299.5703125
2024-11-26,123980.9140625
2024-11-27,124341.359375
2024-11-28,123470.8515625
2024-11-29,125057.3359375
2024-12-02,125165.2265625
2024-12-03,125390.5703125
2024-12-04,126644.9765625
2024-12-05,130559.0078125
2024-12-06,130433.2578125
2024-12-09,131946.765625
2024-12-10,132253.125
2024-12-11,132312.203125
2024-12-12,131668.1875
2024-12-13,133028.9375
2024-12-16,132325.265625
2024-12-17,130773.7734375
2024-12-18,130209.34375
2024-12-19,129642.03125
2024-12-20,127859.6015625
2024-12-23,130144.0546875
2024-12-24,130141.3671875
2024-12-26,131001.0234375
2024-12-27,131350.078125
2024-12-30,130938.6640625
2024-12-31,130432.5625
2025-01-01,129174.15625
2025-01-02,129011.7109375
2025-01-03,126166.8203125
2025-01-06,122679.6875
2025-01-07,121034.4296875
2025-01-08,119683.671875
2025-01-09,118701.5546875
2025-01-10,116923.203125
2025-01-13,112828.8046875
2025-01-14,114036.53125
2025-01-15,114050.1171875
2025-01-16,114286.3515625
2025-01-17,113772.1953125
2025-01-20,113610.3984375
2025-01-21,111923.65625
2025-01-22,111427.03125
2025-01-23,111566.46875
2025-01-24,111311.9140625
2025-01-27,111084.1640625
2025-01-28,112708.8984375
2025-01-29,112161.0
2025-01-30,112448.1015625
2025-01-31,113456.53125
2025-02-01,114006.6328125
2025-02-03,113617.0859375
2025-02-04,114756.7265625
2025-02-05,114782.7265625
2025-02-06,113952.1640625
2025-02-07,112700.3125
2025-02-10,110864.2578125
2025-02-11,108548.1015625
2025-02-12,109224.75
2025-02-13,109597.0234375
2025-02-14,109308.3125
2025-02-17,109816.6875
2025-02-18,108854.609375
2025-02-19,109404.0234375
2025-02-20,109771.4609375
2025-02-21,109097.0859375
2025-02-24,108676.4296875
2025-02-25,107040.875
2025-02-27,105562.5703125
2025-02-28,105213.40625
2025-03-03,105010.265625
2025-03-04,102503.2265625
2025-03-05,105644.546875
2025-03-06,107631.3125
2025-03-07,107039.875
2025-03-10,106488.359375
2025-03-11,106372.234375
2025-03-12,107101.078125
2025-03-13,104881.8125
2025-03-17,105250.4453125
2025-03-18,105250.4453125
2025-03-19,109755.578125
2025-03-20,110938.875
2025-03-21,111879.6953125
2025-03-24,113847.34375
2025-03-25,114090.6796875
2025-03-26,114147.296875
2025-03-27,113091.75
2025-03-28,112506.34375
2025-04-01,112865.09375
2025-04-02,114962.203125
2025-04-03,114695.7109375
2025-04-04,113064.6953125
2025-04-07,110217.578125
2025-04-08,112421.1171875
2025-04-09,112941.2265625
2025-04-11,117365.5859375
2025-04-15,122718.03125
2025-04-16,124300.625
2025-04-17,126282.6015625
2025-04-21,126607.109375
2025-04-22,127460.8046875
2025-04-23,127785.3125
2025-04-24,129722.359375
2025-04-25,128459.2890625
2025-04-28,130026.8984375
2025-04-29,132602.96875
2025-04-30,134300.390625
2025-05-02,134789.640625
2025-05-05,135912.9375
2025-05-06,134784.65625
2025-05-07,140206.390625
2025-05-08,138548.921875
2025-05-09,137465.5625
2025-05-12,139712.140625
2025-05-13,140211.375
2025-05-14,140855.40625
2025-05-15,140925.296875
2025-05-16,140051.625
2025-05-19,139931.8125
2025-05-20,140026.65625
2025-05-21,142068.546875
2025-05-22,142128.453125
2025-05-23,143451.4375
2025-05-26,146401.953125
2025-05-27,143765.96875
2025-05-28,142567.796875
2025-05-29,140690.65625
2025-05-30,138653.75
2025-06-02,140535.890625
2025-06-03,137869.953125
2025-06-04,135897.953125
2025-06-05,140146.484375
2025-06-06,139317.75
2025-06-09,138384.171875
2025-06-10,137640.296875
2025-06-11,136671.78125
2025-06-12,136177.53125
2025-06-13,137410.640625
2025-06-16,135937.890625
2025-06-17,136142.578125
2025-06-18,137740.140625
2025-06-19,137969.796875
2025-06-20,134225.5
2025-06-23,135348.796875
2025-06-24,136402.1875
2025-06-25,139043.15625
2025-06-26,142298.203125
2025-06-27,142997.140625
2025-06-30,142143.4375
2025-07-01,142283.21875
2025-07-02,144989.109375
2025-07-03,144699.546875
2025-07-04,143746.0
2025-07-07,142917.265625
2025-07-08,144724.5
2025-07-09,150485.734375
2025-07-10,148054.4375
2025-07-11,148014.5
2025-07-14,148618.578125
2025-07-15,150555.625
2025-07-16,152238.0625
2025-07-17,150306.0
2025-07-18,148060.0
2025-07-21,148405.0
2025-07-22,148170.0
2025-07-23,149915.0
2025-07-24,150880.0
2025-07-25,149210.0
2025-07-28,147805.0
2025-07-29,149355.0
2025-07-30,150025.0
2025-07-31,147845.0
2025-08-01,145905.0
2025-08-04,144285.0
2025-08-05,145845.0
2025-08-06,146385.0
2025-08-07,144265.0
2025-08-08,142715.0
2025-08-11,142170.0
2025-08-12,140535.0
2025-08-13,138840.0
2025-08-14,138475.0
2025-08-18,144515.0
2025-08-19,146535.0
2025-08-20,148790.0
2025-08-21,148125.0
