Date,L
2022-12-30,57.8242073059082
2023-01-03,58.08195114135742
2023-01-04,58.75605773925781
2023-01-05,58.69656753540039
2023-01-06,59.94565200805664
2023-01-09,58.45866012573242
2023-01-10,58.52804946899414
2023-01-11,59.31120681762695
2023-01-12,59.36077117919922
2023-01-13,59.697818756103516
2023-01-17,58.83536148071289
2023-01-18,57.96298599243164
2023-01-19,57.56645965576172
2023-01-20,58.44874572753906
2023-01-23,59.06336975097656
2023-01-24,59.70772933959961
2023-01-25,60.06460952758789
2023-01-26,60.619754791259766
2023-01-27,60.46114730834961
2023-01-30,59.89608383178711
2023-01-31,60.94689178466797
2023-02-01,60.01504135131836
2023-02-02,59.65816116333008
2023-02-03,59.578857421875
2023-02-06,60.90723419189453
2023-02-07,62.205875396728516
2023-02-08,61.52186584472656
2023-02-09,61.21455001831055
2023-02-10,61.63090133666992
2023-02-13,62.02743911743164
2023-02-14,61.244293212890625
2023-02-15,61.611087799072266
2023-02-16,61.125335693359375
2023-02-17,60.97662353515625
2023-02-21,60.31473922729492
2023-02-22,60.175804138183594
2023-02-23,60.2353515625
2023-02-24,60.61244583129883
2023-02-27,60.43381881713867
2023-02-28,60.62236785888672
2023-03-01,60.78114318847656
2023-03-02,60.96968460083008
2023-03-03,61.287235260009766
2023-03-06,60.860530853271484
2023-03-07,59.27277374267578
2023-03-08,58.399513244628906
2023-03-09,57.72471618652344
2023-03-10,56.91099166870117
2023-03-13,55.11484909057617
2023-03-14,55.84918212890625
2023-03-15,53.89426803588867
2023-03-16,55.442317962646484
2023-03-17,53.17977523803711
2023-03-20,54.83699417114258
2023-03-21,55.591182708740234
2023-03-22,54.02326583862305
2023-03-23,53.368324279785156
2023-03-24,54.14235305786133
2023-03-27,55.194236755371094
2023-03-28,55.452247619628906
2023-03-29,56.46444320678711
2023-03-30,56.86137771606445
2023-03-31,57.575862884521484
2023-04-03,57.1491584777832
2023-04-04,55.77972412109375
2023-04-05,55.78964614868164
2023-04-06,55.948421478271484
2023-04-10,56.01789474487305
2023-04-11,56.44458770751953
2023-04-12,56.15681076049805
2023-04-13,56.27589797973633
2023-04-14,55.80949020385742
2023-04-17,56.76213836669922
2023-04-18,57.06977081298828
2023-04-19,57.049922943115234
2023-04-20,56.68275451660156
2023-04-21,56.007957458496094
2023-04-24,56.196502685546875
2023-04-25,55.68048858642578
2023-04-26,55.27362823486328
2023-04-27,56.424739837646484
2023-04-28,57.12930679321289
2023-05-01,59.66971206665039
2023-05-02,58.56821060180664
2023-05-03,57.972801208496094
2023-05-04,57.63541030883789
2023-05-05,58.17127990722656
2023-05-08,58.359825134277344
2023-05-09,58.17127990722656
2023-05-10,58.04227066040039
2023-05-11,57.95295333862305
2023-05-12,58.06211471557617
2023-05-15,57.933109283447266
2023-05-16,57.387325286865234
2023-05-17,57.794185638427734
2023-05-18,58.41935348510742
2023-05-19,58.349891662597656
2023-05-22,58.23080825805664
2023-05-23,57.528465270996094
2023-05-24,56.79334259033203
2023-05-25,56.60459899902344
2023-05-26,56.733741760253906
2023-05-30,57.02183151245117
2023-05-31,55.63105773925781
2023-06-01,56.018489837646484
2023-06-02,57.63774108886719
2023-06-05,58.08477783203125
2023-06-06,58.24373245239258
2023-06-07,59.3265495300293
2023-06-08,58.92918395996094
2023-06-09,58.94904708862305
2023-06-12,58.4920768737793
2023-06-13,58.85963821411133
2023-06-14,57.73708724975586
2023-06-15,58.45234298706055
2023-06-16,58.184120178222656
2023-06-20,57.707279205322266
2023-06-21,57.84635925292969
2023-06-22,57.836421966552734
2023-06-23,57.51853561401367
2023-06-26,57.93577194213867
2023-06-27,58.56162643432617
2023-06-28,57.836421966552734
2023-06-29,58.72056579589844
2023-06-30,58.98878479003906
2023-07-03,59.3265495300293
2023-07-05,59.27687454223633
2023-07-06,59.56496810913086
2023-07-07,60.05173110961914
2023-07-10,59.147735595703125
2023-07-11,60.141143798828125
2023-07-12,60.05173110961914
2023-07-13,60.09147262573242
2023-07-14,59.04838562011719
2023-07-17,59.7139778137207
2023-07-18,59.94245910644531
2023-07-19,60.240478515625
2023-07-20,61.41271209716797
2023-07-21,61.09482192993164
2023-07-24,61.074947357177734
2023-07-25,60.59811019897461
2023-07-26,61.22396469116211
2023-07-27,61.63125991821289
2023-07-28,61.78026580810547
2023-07-31,62.23724365234375
2023-08-01,62.54519271850586
2023-08-02,62.45579147338867
2023-08-03,62.90282440185547
2023-08-04,62.505462646484375
2023-08-07,63.081642150878906
2023-08-08,63.190914154052734
2023-08-09,62.753814697265625
2023-08-10,62.52532958984375
2023-08-11,63.002166748046875
2023-08-14,62.52532958984375
2023-08-15,62.001277923583984
2023-08-16,62.09077835083008
2023-08-17,61.265419006347656
2023-08-18,61.24552536010742
2023-08-21,61.354915618896484
2023-08-22,61.03670120239258
2023-08-23,61.61345672607422
2023-08-24,61.74272918701172
2023-08-25,61.7129020690918
2023-08-28,61.88195037841797
2023-08-29,61.921722412109375
2023-08-30,61.7129020690918
2023-08-31,61.74272918701172
2023-09-01,61.951560974121094
2023-09-05,61.384742736816406
2023-09-06,61.37480163574219
2023-09-07,61.70295333862305
2023-09-08,62.080833435058594
2023-09-11,62.538265228271484
2023-09-12,63.65199661254883
2023-09-13,63.45310974121094
2023-09-14,64.17902374267578
2023-09-15,63.890655517578125
2023-09-18,64.19891357421875
2023-09-19,64.71601867675781
2023-09-20,64.60662078857422
2023-09-21,63.830989837646484
2023-09-22,64.13924407958984
2023-09-25,64.32819366455078
2023-09-26,63.562496185302734
2023-09-27,63.44316482543945
2023-09-28,63.53266525268555
2023-09-29,62.955909729003906
2023-10-02,61.951560974121094
2023-10-03,61.474239349365234
2023-10-04,62.21010208129883
2023-10-05,62.46864700317383
2023-10-06,62.916133880615234
2023-10-09,63.31389617919922
2023-10-10,63.164737701416016
2023-10-11,63.93042755126953
2023-10-12,63.244285583496094
2023-10-13,63.45310974121094
2023-10-16,64.30830383300781
2023-10-17,65.13365936279297
2023-10-18,64.58672332763672
2023-10-19,63.72160720825195
2023-10-20,62.59791946411133
2023-10-23,61.9714469909668
2023-10-24,62.9360237121582
2023-10-25,63.44316482543945
2023-10-26,63.622161865234375
2023-10-27,62.46864700317383
2023-10-30,62.578033447265625
2023-10-31,63.65199661254883
2023-11-01,64.7856216430664
2023-11-02,64.77567291259766
2023-11-03,65.42203521728516
2023-11-06,65.03421020507812
2023-11-07,65.05411529541016
2023-11-08,64.5767822265625
2023-11-09,64.88506317138672
2023-11-10,65.52147674560547
2023-11-13,65.60103607177734
2023-11-14,66.06840515136719
2023-11-15,66.15789031982422
2023-11-16,66.68492889404297
2023-11-17,66.62527465820312
2023-11-20,67.1125259399414
2023-11-21,67.77243041992188
2023-11-22,68.1805191040039
2023-11-24,68.97679901123047
2023-11-27,68.85734558105469
2023-11-28,68.31987762451172
2023-11-29,68.19048309326172
2023-11-30,69.9621810913086
2023-12-01,69.6834945678711
2023-12-04,70.39016723632812
2023-12-05,70.0119400024414
2023-12-06,69.15595245361328
2023-12-07,68.49903106689453
2023-12-08,68.51892852783203
2023-12-11,69.39483642578125
2023-12-12,69.61380767822266
2023-12-13,70.00198364257812
2023-12-14,68.36964416503906
2023-12-15,67.68286895751953
2023-12-18,68.1805191040039
2023-12-19,68.57867431640625
2023-12-20,67.79234313964844
2023-12-21,68.20042419433594
2023-12-22,68.47913360595703
2023-12-26,68.66824340820312
2023-12-27,68.85734558105469
2023-12-28,69.14600372314453
2023-12-29,69.26544189453125
2024-01-02,70.13137817382812
2024-01-03,69.94226837158203
2024-01-04,70.37025451660156
2024-01-05,70.85797882080078
2024-01-08,70.92766571044922
2024-01-09,70.6589126586914
2024-01-10,70.63899993896484
2024-01-11,70.66886901855469
2024-01-12,70.74849700927734
2024-01-16,70.76839447021484
2024-01-17,70.60913848876953
2024-01-18,71.15657806396484
2024-01-19,71.86326599121094
2024-01-22,72.70929718017578
2024-01-23,72.41071319580078
2024-01-24,72.7491226196289
2024-01-25,72.63963317871094
2024-01-26,72.44055938720703
2024-01-29,72.92827606201172
2024-01-30,73.43589782714844
2024-01-31,72.52018737792969
2024-02-01,71.96280670166016
2024-02-02,72.6993408203125
2024-02-05,72.45051574707031
2024-02-06,72.47042083740234
2024-02-07,72.32112884521484
2024-02-08,71.6841049194336
2024-02-09,72.41071319580078
2024-02-12,72.75907897949219
2024-02-13,72.67945098876953
2024-02-14,73.17710876464844
2024-02-15,74.86917877197266
2024-02-16,73.99327850341797
2024-02-20,73.58785247802734
2024-02-21,74.03612518310547
2024-02-22,74.6238784790039
2024-02-23,74.90280151367188
2024-02-26,74.25528717041016
2024-02-27,74.70355224609375
2024-02-28,74.7732925415039
2024-02-29,74.84303283691406
2024-03-01,74.14571380615234
2024-03-04,74.06600189208984
2024-03-05,74.29512786865234
2024-03-06,75.1817398071289
2024-03-07,74.81314849853516
2024-03-08,74.55413818359375
2024-03-11,75.70970916748047
2024-03-12,75.91890716552734
2024-03-13,75.85913848876953
2024-03-14,75.71966552734375
2024-03-15,76.67599487304688
2024-03-18,76.67599487304688
2024-03-19,77.11432647705078
2024-03-20,77.4629898071289
2024-03-21,77.11432647705078
2024-03-22,76.1579818725586
2024-03-25,76.69591522216797
2024-03-26,76.5963134765625
2024-03-27,77.80168914794922
2024-03-28,77.99095153808594
2024-04-01,77.1840591430664
2024-04-02,76.77561950683594
2024-04-03,76.91508483886719
2024-04-04,76.06832885742188
2024-04-05,76.3671875
2024-04-08,75.76946258544922
2024-04-09,74.90280151367188
2024-04-10,74.53421020507812
2024-04-11,73.52806854248047
2024-04-12,73.61772918701172
2024-04-15,73.15950012207031
2024-04-16,73.0399398803711
2024-04-17,72.86062622070312
2024-04-18,73.5579605102539
2024-04-19,75.35107421875
2024-04-22,76.18788146972656
2024-04-23,76.42694854736328
2024-04-24,76.51660919189453
2024-04-25,76.11814880371094
2024-04-26,75.1717758178711
2024-04-29,75.53040313720703
2024-04-30,74.86295318603516
2024-05-01,75.98863220214844
2024-05-02,76.23768615722656
2024-05-03,76.10818481445312
2024-05-06,77.44306945800781
2024-05-07,77.5127944946289
2024-05-08,77.01470947265625
2024-05-09,77.40320587158203
2024-05-10,77.6821517944336
2024-05-13,77.0445785522461
2024-05-14,77.0445785522461
2024-05-15,76.32734680175781
2024-05-16,76.90512084960938
2024-05-17,77.44306945800781
2024-05-20,75.8392105102539
2024-05-21,75.91890716552734
2024-05-22,75.60012817382812
2024-05-23,73.87673950195312
2024-05-24,74.46448516845703
2024-05-28,73.73726654052734
2024-05-29,73.88981628417969
2024-05-30,75.09622192382812
2024-05-31,76.57182312011719
2024-06-03,75.64458465576172
2024-06-04,75.32554626464844
2024-06-05,74.6974105834961
2024-06-06,74.77716064453125
2024-06-07,75.02642059326172
2024-06-10,75.11615753173828
2024-06-11,73.94963073730469
2024-06-12,74.43818664550781
2024-06-13,73.94963073730469
2024-06-14,73.57076263427734
2024-06-17,74.98654174804688
2024-06-18,75.97360229492188
2024-06-20,76.22285461425781
2024-06-21,76.33253479003906
2024-06-24,77.10025024414062
2024-06-25,75.91378021240234
2024-06-26,74.61763763427734
2024-06-27,75.03639221191406
2024-06-28,74.51793670654297
2024-07-01,74.50797271728516
2024-07-02,74.71735382080078
2024-07-03,74.17894744873047
2024-07-05,73.54084777832031
2024-07-08,74.18891906738281
2024-07-09,74.43818664550781
2024-07-10,75.42523193359375
2024-07-11,76.39236450195312
2024-07-12,76.69145965576172
2024-07-15,77.18997955322266
2024-07-16,78.11721801757812
2024-07-17,79.3834457397461
2024-07-18,79.55293273925781
2024-07-19,77.82807159423828
2024-07-22,77.8480224609375
2024-07-23,78.11721801757812
2024-07-24,77.68849182128906
2024-07-25,78.07733154296875
2024-07-26,79.85205078125
2024-07-29,78.62569427490234
2024-07-30,80.24089813232422
2024-07-31,79.71246337890625
2024-08-01,78.96468353271484
2024-08-02,78.45620727539062
2024-08-05,75.77420043945312
2024-08-06,76.17301177978516
2024-08-07,76.04338836669922
2024-08-08,77.20992279052734
2024-08-09,77.64861297607422
2024-08-12,76.70143127441406
2024-08-13,76.83104705810547
2024-08-14,77.42926788330078
2024-08-15,78.13716125488281
2024-08-16,78.7353744506836
2024-08-19,79.13418579101562
2024-08-20,78.6755599975586
2024-08-21,78.90805053710938
2024-08-22,79.25728607177734
2024-08-23,80.17528533935547
2024-08-26,80.27506256103516
2024-08-27,80.49458312988281
2024-08-28,81.11324310302734
2024-08-29,81.50238800048828
2024-08-30,81.76182556152344
2024-09-03,81.64209747314453
2024-09-04,81.78178405761719
2024-09-05,80.72409057617188
2024-09-06,79.21736907958984
2024-09-09,80.30500793457031
2024-09-10,79.28722381591797
2024-09-11,77.5510025024414
2024-09-12,77.9002456665039
2024-09-13,78.1696548461914
2024-09-16,78.66856384277344
2024-09-17,79.11759185791016
2024-09-18,79.02777862548828
2024-09-19,79.07767486572266
2024-09-20,78.36921691894531
2024-09-23,78.49893951416016
2024-09-24,77.99004364013672
2024-09-25,77.89026641845703
2024-09-26,78.5188980102539
2024-09-27,78.72843933105469
2024-09-30,78.87812042236328
2024-10-01,79.12757873535156
2024-10-02,78.44905853271484
2024-10-03,77.98006439208984
2024-10-04,79.10761260986328
2024-10-07,76.32368469238281
2024-10-08,77.14189147949219
2024-10-09,78.0798568725586
2024-10-10,78.0399398803711
2024-10-11,79.17745971679688
2024-10-14,80.1653060913086
2024-10-15,80.15532684326172
2024-10-16,80.41475677490234
2024-10-17,81.54230499267578
2024-10-18,81.64209747314453
2024-10-21,80.89372253417969
2024-10-22,80.63428497314453
2024-10-23,80.76400756835938
2024-10-24,80.9136734008789
2024-10-25,79.39698028564453
2024-10-28,80.4447021484375
2024-10-29,79.5865707397461
2024-10-30,80.18527221679688
2024-10-31,78.7883071899414
2024-11-01,79.0976333618164
2024-11-04,76.34364318847656
2024-11-05,78.21955108642578
2024-11-06,82.58004760742188
2024-11-07,81.90151977539062
2024-11-08,82.92928314208984
2024-11-11,83.02906799316406
2024-11-12,82.78958892822266
2024-11-13,83.02906799316406
2024-11-14,82.61995697021484
2024-11-15,83.48806762695312
2024-11-18,84.2264633178711
2024-11-19,83.93709564208984
2024-11-20,84.3062744140625
2024-11-21,84.98480224609375
2024-11-22,85.88285064697266
2024-11-25,85.64337158203125
2024-11-26,86.42166900634766
2024-11-27,86.9239501953125
2024-11-29,86.60441589355469
2024-12-02,86.03524017333984
2024-12-03,85.85550689697266
2024-12-04,85.7256851196289
2024-12-05,85.8155517578125
2024-12-06,85.95535278320312
2024-12-09,84.87691497802734
2024-12-10,83.83842468261719
2024-12-11,84.62728118896484
2024-12-12,83.82843780517578
2024-12-13,84.05809783935547
2024-12-16,83.90831756591797
2024-12-17,83.51888275146484
2024-12-18,81.38198852539062
2024-12-19,81.54175567626953
2024-12-20,83.06954193115234
2024-12-23,83.24927520751953
2024-12-24,84.67720794677734
2024-12-26,85.13653564453125
2024-12-27,84.55738067626953
2024-12-30,84.2677993774414
2024-12-31,84.56736755371094
2025-01-02,84.03813171386719
2025-01-03,84.22785949707031
2025-01-06,82.25072479248047
2025-01-07,82.82987976074219
2025-01-08,83.40904998779297
2025-01-10,81.01251983642578
2025-01-13,81.96114349365234
2025-01-14,83.30918884277344
2025-01-15,84.67720794677734
2025-01-16,85.95535278320312
2025-01-17,86.12510681152344
2025-01-21,86.16504669189453
2025-01-22,84.35767364501953
2025-01-23,83.8084716796875
2025-01-24,84.75708770751953
2025-01-27,86.26490783691406
2025-01-28,85.6258316040039
2025-01-29,85.89543914794922
2025-01-30,86.05520629882812
2025-01-31,85.32626342773438
2025-02-03,85.2064437866211
2025-02-04,85.6158447265625
2025-02-05,86.15505981445312
2025-02-06,86.68429565429688
2025-02-07,86.64434814453125
2025-02-10,85.8155517578125
2025-02-11,84.72712707519531
2025-02-12,82.87981414794922
2025-02-13,83.9981918334961
2025-02-14,82.88980102539062
2025-02-18,83.31917572021484
2025-02-19,83.12945556640625
2025-02-20,82.85984802246094
2025-02-21,82.6401596069336
2025-02-24,84.2578125
2025-02-25,84.86692810058594
2025-02-26,84.14044189453125
2025-02-27,85.72931671142578
2025-02-28,86.60869598388672
2025-03-03,87.0883560180664
2025-03-04,85.00982666015625
2025-03-05,85.27963256835938
2025-03-06,84.81996154785156
2025-03-07,85.27963256835938
2025-03-10,84.87992095947266
2025-03-11,84.47020721435547
2025-03-12,83.93058776855469
2025-03-13,84.69005584716797
2025-03-14,86.35887145996094
2025-03-17,87.35816192626953
2025-03-18,86.87850952148438
2025-03-19,87.73789978027344
2025-03-20,88.11763000488281
2025-03-21,87.18828582763672
2025-03-24,88.44739532470703
2025-03-25,89.12691497802734
2025-03-26,90.44598388671875
2025-03-27,91.3353500366211
2025-03-28,90.57588958740234
2025-03-31,91.8449935913086
2025-04-01,92.02485656738281
2025-04-02,91.96490478515625
2025-04-03,91.0455551147461
2025-04-04,83.06121063232422
2025-04-07,80.8327865600586
2025-04-08,81.39238739013672
2025-04-09,86.26893615722656
2025-04-10,84.3103256225586
2025-04-11,84.62010192871094
2025-04-14,86.25894165039062
2025-04-15,86.06907653808594
2025-04-16,85.13973236083984
2025-04-17,85.25965118408203
2025-04-21,83.28104400634766
2025-04-22,85.64937591552734
2025-04-23,86.07907104492188
2025-04-24,86.17900085449219
2025-04-25,85.20968627929688
2025-04-28,85.89920043945312
2025-04-29,86.57872009277344
2025-04-30,86.76858520507812
2025-05-01,86.24894714355469
2025-05-02,88.04767608642578
2025-05-05,86.49877166748047
2025-05-06,86.71862030029297
2025-05-07,87.76787567138672
2025-05-08,87.90777587890625
2025-05-09,88.33747100830078
2025-05-12,89.20685577392578
2025-05-13,88.52733612060547
2025-05-14,87.3082046508789
2025-05-15,88.74717712402344
2025-05-16,89.32677459716797
2025-05-19,89.35675048828125
2025-05-20,88.86709594726562
2025-05-21,87.6679458618164
2025-05-22,87.52803802490234
2025-05-23,87.81784057617188
2025-05-27,89.00699615478516
2025-05-28,88.0999984741211
2025-05-29,88.70999908447266
2025-05-30,89.29000091552734
2025-06-02,89.66999816894531
2025-06-03,89.62000274658203
2025-06-04,88.20999908447266
2025-06-05,88.61000061035156
2025-06-06,89.13999938964844
2025-06-09,88.36000061035156
2025-06-10,88.1500015258789
2025-06-11,88.55000305175781
2025-06-12,89.18000030517578
2025-06-13,88.66000366210938
2025-06-16,88.5999984741211
2025-06-17,88.2699966430664
2025-06-18,88.33000183105469
2025-06-20,89.16000366210938
2025-06-23,90.66999816894531
2025-06-24,89.9800033569336
2025-06-25,88.9000015258789
2025-06-26,90.04000091552734
2025-06-27,90.4000015258789
2025-06-30,91.66000366210938
2025-07-01,92.31999969482422
2025-07-02,91.33999633789062
2025-07-03,92.38999938964844
2025-07-07,91.44999694824219
2025-07-08,91.66999816894531
2025-07-09,90.97000122070312
2025-07-10,90.5
2025-07-11,90.58999633789062
2025-07-14,91.62999725341797
2025-07-15,89.81999969482422
2025-07-16,90.94000244140625
2025-07-17,92.18000030517578
2025-07-18,92.37999725341797
2025-07-21,91.31999969482422
2025-07-22,92.0199966430664
2025-07-23,92.01000213623047
2025-07-24,91.26000213623047
2025-07-25,91.66000366210938
2025-07-28,90.4000015258789
2025-07-29,91.12000274658203
2025-07-30,90.29000091552734
2025-07-31,90.54000091552734
2025-08-01,90.29000091552734
