Date,CRDA.L
2023-02-27,6923.45263671875
2023-02-28,6557.6923828125
2023-03-01,6565.68798828125
2023-03-02,6711.591796875
2023-03-03,6643.63623046875
2023-03-06,6549.69775390625
2023-03-07,6465.75341796875
2023-03-08,6457.75830078125
2023-03-09,6451.76171875
2023-03-10,6313.85302734375
2023-03-13,6223.912109375
2023-03-14,6297.86328125
2023-03-15,6243.89892578125
2023-03-16,6419.78369140625
2023-03-17,6335.83837890625
2023-03-20,6423.78125
2023-03-21,6367.81787109375
2023-03-22,6397.7978515625
2023-03-23,6459.7568359375
2023-03-24,6411.7890625
2023-03-27,6469.75048828125
2023-03-28,6375.81201171875
2023-03-29,6489.73779296875
2023-03-30,6463.75390625
2023-03-31,6493.73486328125
2023-04-03,6437.77197265625
2023-04-04,6381.8076171875
2023-04-05,6351.828125
2023-04-06,6549.69775390625
2023-04-11,6631.64404296875
2023-04-12,6745.56884765625
2023-04-13,6787.54150390625
2023-04-14,6827.515625
2023-04-17,6853.49853515625
2023-04-18,6933.44677734375
2023-04-19,6885.47705078125
2023-04-20,7013.3935546875
2023-04-21,7039.37646484375
2023-04-24,7091.3427734375
2023-04-25,7053.36669921875
2023-04-26,6919.455078125
2023-04-27,6880.08740234375
2023-04-28,6976.033203125
2023-05-02,6934.0576171875
2023-05-03,6730.17236328125
2023-05-04,6792.13720703125
2023-05-05,6840.10986328125
2023-05-09,6730.17236328125
2023-05-10,6778.14599609375
2023-05-11,6848.1064453125
2023-05-12,6790.13916015625
2023-05-15,6782.1435546875
2023-05-16,6676.20361328125
2023-05-17,6338.39599609375
2023-05-18,6328.4013671875
2023-05-19,6314.4091796875
2023-05-22,6368.37890625
2023-05-23,6290.4228515625
2023-05-24,6220.46240234375
2023-05-25,6192.47900390625
2023-05-26,6234.45458984375
2023-05-30,6104.5283203125
2023-05-31,6096.533203125
2023-06-01,6136.51025390625
2023-06-02,6226.458984375
2023-06-05,6208.46923828125
2023-06-06,6236.453125
2023-06-07,6114.5234375
2023-06-08,6020.57666015625
2023-06-09,5271.00244140625
2023-06-12,5438.9072265625
2023-06-13,5482.88232421875
2023-06-14,5522.859375
2023-06-15,5516.86279296875
2023-06-16,5526.85693359375
2023-06-19,5366.94775390625
2023-06-20,5300.9853515625
2023-06-21,5314.97802734375
2023-06-22,5448.9013671875
2023-06-23,5560.83740234375
2023-06-26,5576.82861328125
2023-06-27,5452.89892578125
2023-06-28,5562.8369140625
2023-06-29,5486.8798828125
2023-06-30,5622.80224609375
2023-07-03,5654.78466796875
2023-07-04,5626.80029296875
2023-07-05,5516.86279296875
2023-07-06,5460.89453125
2023-07-07,5558.83935546875
2023-07-10,5536.85107421875
2023-07-11,5634.79541015625
2023-07-12,5730.7412109375
2023-07-13,5796.703125
2023-07-14,5644.7900390625
2023-07-17,5588.82177734375
2023-07-18,5624.80126953125
2023-07-19,5814.69287109375
2023-07-20,5734.73876953125
2023-07-21,5676.77197265625
2023-07-24,5658.7822265625
2023-07-25,5926.6298828125
2023-07-26,5840.67919921875
2023-07-27,5888.6513671875
2023-07-28,5952.61474609375
2023-07-31,5886.65234375
2023-08-01,5802.69970703125
2023-08-02,5742.73486328125
2023-08-03,5720.7470703125
2023-08-04,5694.76123046875
2023-08-07,5626.80029296875
2023-08-08,5526.85693359375
2023-08-09,5484.88134765625
2023-08-10,5636.79443359375
2023-08-11,5524.85791015625
2023-08-14,5456.896484375
2023-08-15,5344.96044921875
2023-08-16,5318.9755859375
2023-08-17,5231.025390625
2023-08-18,5203.04150390625
2023-08-21,5209.03759765625
2023-08-22,5193.046875
2023-08-23,5298.986328125
2023-08-24,5386.9365234375
2023-08-25,5378.94140625
2023-08-29,5598.81640625
2023-08-30,5568.83349609375
2023-08-31,5519.3271484375
2023-09-01,5553.310546875
2023-09-04,5465.353515625
2023-09-05,5281.4423828125
2023-09-06,5215.474609375
2023-09-07,5173.4951171875
2023-09-08,5237.46337890625
2023-09-11,5139.5107421875
2023-09-12,5027.5654296875
2023-09-13,4934.60986328125
2023-09-14,4966.5947265625
2023-09-15,5003.5771484375
2023-09-18,4944.60546875
2023-09-19,4847.65234375
2023-09-20,5053.552734375
2023-09-21,4878.6376953125
2023-09-22,4932.611328125
2023-09-25,4841.6552734375
2023-09-26,4816.66748046875
2023-09-27,4688.72900390625
2023-09-28,4709.71923828125
2023-09-29,4912.62109375
2023-10-02,4799.67529296875
2023-10-03,4738.705078125
2023-10-04,4736.70654296875
2023-10-05,4731.70849609375
2023-10-06,4792.67919921875
2023-10-09,4441.84912109375
2023-10-10,4591.7763671875
2023-10-11,4541.80029296875
2023-10-12,4436.8515625
2023-10-13,4352.89208984375
2023-10-16,4317.9091796875
2023-10-17,4300.9169921875
2023-10-18,4189.970703125
2023-10-19,4132.99853515625
2023-10-20,4074.027099609375
2023-10-23,4124.00244140625
2023-10-24,4147.9912109375
2023-10-25,4138.99560546875
2023-10-26,4214.958984375
2023-10-27,4275.92919921875
2023-10-30,4264.9345703125
2023-10-31,4375.880859375
2023-11-01,4314.91064453125
2023-11-02,4438.8505859375
2023-11-03,4555.79345703125
2023-11-06,4436.8515625
2023-11-07,4486.8271484375
2023-11-08,4517.81201171875
2023-11-09,4571.7861328125
2023-11-10,4505.81787109375
2023-11-13,4518.8115234375
2023-11-14,4610.76708984375
2023-11-15,4660.74267578125
2023-11-16,4576.78369140625
2023-11-17,4595.7744140625
2023-11-20,4595.7744140625
2023-11-21,4534.80419921875
2023-11-22,4560.79150390625
2023-11-23,4544.798828125
2023-11-24,4556.79345703125
2023-11-27,4529.80615234375
2023-11-28,4494.8232421875
2023-11-29,4447.845703125
2023-11-30,4481.830078125
2023-12-01,4477.83154296875
2023-12-04,4466.8369140625
2023-12-05,4541.80029296875
2023-12-06,4712.7177734375
2023-12-07,4671.7373046875
2023-12-08,4764.6923828125
2023-12-11,4760.6943359375
2023-12-12,4701.72314453125
2023-12-13,4760.6943359375
2023-12-14,5129.51611328125
2023-12-15,5057.55078125
2023-12-18,4997.580078125
2023-12-19,5039.5595703125
2023-12-20,5093.533203125
2023-12-21,5051.5537109375
2023-12-22,5051.5537109375
2023-12-27,5083.53857421875
2023-12-28,5071.5439453125
2023-12-29,5047.5556640625
2024-01-02,4950.6025390625
2024-01-03,4879.63720703125
2024-01-04,4664.74072265625
2024-01-05,4637.75390625
2024-01-08,4683.73193359375
2024-01-09,4661.74267578125
2024-01-10,4609.767578125
2024-01-11,4505.81787109375
2024-01-12,4547.7978515625
2024-01-15,4505.81787109375
2024-01-16,4489.826171875
2024-01-17,4393.8720703125
2024-01-18,4414.86181640625
2024-01-19,4402.86767578125
2024-01-22,4425.85693359375
2024-01-23,4432.85302734375
2024-01-24,4532.8046875
2024-01-25,4514.8134765625
2024-01-26,4753.69775390625
2024-01-29,4654.74609375
2024-01-30,4583.7802734375
2024-01-31,4802.67431640625
2024-02-01,4964.59619140625
2024-02-02,4860.64599609375
2024-02-05,4940.607421875
2024-02-06,4956.60009765625
2024-02-07,4987.58447265625
2024-02-08,5019.56884765625
2024-02-09,4967.59423828125
2024-02-12,4924.615234375
2024-02-13,4831.66015625
2024-02-14,4862.6455078125
2024-02-15,5021.568359375
2024-02-16,5037.560546875
2024-02-19,4982.58740234375
2024-02-20,4996.580078125
2024-02-21,4903.625
2024-02-22,4851.650390625
2024-02-23,4922.61572265625
2024-02-26,4900.626953125
2024-02-27,4745.70166015625
2024-02-28,4597.77392578125
2024-02-29,4763.693359375
2024-03-01,4895.62890625
2024-03-04,4789.6806640625
2024-03-05,4668.73876953125
2024-03-06,4680.73291015625
2024-03-07,4813.6689453125
2024-03-08,4735.70703125
2024-03-11,4737.70556640625
2024-03-12,4678.734375
2024-03-13,4721.712890625
2024-03-14,4655.74560546875
2024-03-15,4697.72509765625
2024-03-18,4728.71044921875
2024-03-19,4721.712890625
2024-03-20,4838.65673828125
2024-03-21,5001.578125
2024-03-22,5089.53515625
2024-03-25,4937.60888671875
2024-03-26,4845.6533203125
2024-03-27,4850.65087890625
2024-03-28,4899.626953125
2024-04-02,4812.66943359375
2024-04-03,4743.703125
2024-04-04,4668.73876953125
2024-04-05,4545.79833984375
2024-04-08,4594.7744140625
2024-04-09,4697.72509765625
2024-04-10,4767.69140625
2024-04-11,4751.69921875
2024-04-12,4755.697265625
2024-04-15,4766.69140625
2024-04-16,4827.662109375
2024-04-17,4904.625
2024-04-18,4847.265625
2024-04-19,4874.255859375
2024-04-22,4971.220703125
2024-04-23,4886.25146484375
2024-04-24,4652.3349609375
2024-04-25,4647.3369140625
2024-04-26,4701.3173828125
2024-04-29,4623.34521484375
2024-04-30,4608.35107421875
2024-05-01,4617.34765625
2024-05-02,4674.3271484375
2024-05-03,4744.30224609375
2024-05-07,4829.27197265625
2024-05-08,4861.26025390625
2024-05-09,4875.25537109375
2024-05-10,4863.259765625
2024-05-13,4813.27783203125
2024-05-14,4816.2763671875
2024-05-16,4749.30078125
2024-05-17,4706.31591796875
2024-05-20,4724.3095703125
2024-05-21,4710.314453125
2024-05-22,4701.3173828125
2024-05-23,4592.35693359375
2024-05-24,4627.34375
2024-05-28,4577.3623046875
2024-05-29,4528.37939453125
2024-05-30,4588.35791015625
2024-05-31,4538.3759765625
2024-06-03,4572.36376953125
2024-06-04,4402.42431640625
2024-06-05,4362.43896484375
2024-06-06,4350.443359375
2024-06-07,4317.455078125
2024-06-10,4230.48583984375
2024-06-11,4251.478515625
2024-06-12,4268.47265625
2024-06-13,4149.51513671875
2024-06-14,4125.52392578125
2024-06-17,4057.548095703125
2024-06-18,4139.51904296875
2024-06-19,4112.5283203125
2024-06-20,4098.53369140625
2024-06-21,4047.551513671875
2024-06-24,4096.5341796875
2024-06-25,4025.5595703125
2024-06-26,4063.5458984375
2024-06-27,4018.56201171875
2024-06-28,3946.587646484375
2024-07-01,3897.605224609375
2024-07-02,3957.583740234375
2024-07-03,4088.536865234375
2024-07-04,4033.556640625
2024-07-05,4049.55078125
2024-07-08,3993.57080078125
2024-07-09,3944.58837890625
2024-07-10,3994.570556640625
2024-07-11,4002.567626953125
2024-07-12,4072.542724609375
2024-07-15,3971.578857421875
2024-07-16,3987.572998046875
2024-07-17,4037.55517578125
2024-07-18,4094.53466796875
2024-07-19,4025.5595703125
2024-07-22,4070.54345703125
2024-07-23,4053.549560546875
2024-07-24,4057.548095703125
2024-07-25,4049.55078125
2024-07-26,4074.5419921875
2024-07-29,4102.5322265625
2024-07-30,3973.578125
2024-07-31,4040.553955078125
2024-08-01,3965.580810546875
2024-08-02,3970.579345703125
2024-08-05,3945.588134765625
2024-08-06,3860.618408203125
2024-08-07,3898.60498046875
2024-08-08,3842.625
2024-08-09,3829.62939453125
2024-08-12,3827.630126953125
2024-08-13,3839.626220703125
2024-08-14,3818.633544921875
2024-08-15,3890.60791015625
2024-08-16,3893.606689453125
2024-08-19,3920.596923828125
2024-08-20,3860.618408203125
2024-08-21,3941.589599609375
2024-08-22,3952.58544921875
2024-08-23,4035.555908203125
2024-08-27,4053.549560546875
2024-08-28,4077.540771484375
2024-08-29,4082.5390625
2024-08-30,4105.53076171875
2024-09-02,4049.55078125
2024-09-03,4000.568359375
2024-09-04,3939.59033203125
2024-09-05,3857.079833984375
2024-09-06,3867.07763671875
2024-09-09,3971.052734375
2024-09-10,3879.07470703125
2024-09-11,3908.06787109375
2024-09-12,3953.05712890625
2024-09-13,4004.044921875
2024-09-16,3960.055419921875
2024-09-17,4054.032958984375
2024-09-18,4004.044921875
2024-09-19,4064.030517578125
2024-09-20,3910.0673828125
2024-09-23,3960.055419921875
2024-09-24,4011.043212890625
2024-09-25,4085.025634765625
2024-09-26,4182.00244140625
2024-09-27,4319.9697265625
2024-09-30,4215.994140625
2024-10-01,4193.99951171875
2024-10-02,4136.01318359375
2024-10-03,4145.01123046875
2024-10-04,4298.974609375
2024-10-07,4218.99365234375
2024-10-08,4160.0078125
2024-10-09,4171.0048828125
2024-10-10,4084.02587890625
2024-10-11,4046.034912109375
2024-10-14,3952.057373046875
2024-10-15,3815.090087890625
2024-10-16,3802.093017578125
2024-10-17,3739.108154296875
2024-10-18,3741.107666015625
2024-10-21,3751.105224609375
2024-10-22,3794.094970703125
2024-10-23,3780.098388671875
2024-10-24,3723.11181640625
2024-10-25,3717.11328125
2024-10-28,3699.11767578125
2024-10-29,3620.136474609375
2024-10-30,3733.109619140625
2024-10-31,3704.116455078125
2024-11-01,3770.1005859375
2024-11-04,3762.1025390625
2024-11-05,3719.11279296875
2024-11-06,3665.125732421875
2024-11-07,3605.14013671875
2024-11-08,3603.140625
2024-11-11,3792.095458984375
2024-11-12,3624.135498046875
2024-11-13,3579.146240234375
2024-11-14,3608.139404296875
2024-11-15,3492.1669921875
2024-11-18,3461.17431640625
2024-11-19,3512.162109375
2024-11-20,3500.1650390625
2024-11-21,3461.17431640625
2024-11-22,3544.154541015625
2024-11-25,3564.14990234375
2024-11-26,3525.1591796875
2024-11-27,3482.16943359375
2024-11-28,3442.178955078125
2024-11-29,3449.17724609375
2024-12-02,3409.186767578125
2024-12-03,3406.1875
2024-12-04,3417.184814453125
2024-12-05,3368.196533203125
2024-12-06,3408.18701171875
2024-12-09,3463.173828125
2024-12-10,3476.1708984375
2024-12-11,3504.1640625
2024-12-12,3490.16748046875
2024-12-13,3439.1796875
2024-12-16,3359.19873046875
2024-12-17,3370.196044921875
2024-12-18,3369.1962890625
2024-12-19,3331.205322265625
2024-12-20,3343.20263671875
2024-12-23,3396.18994140625
2024-12-24,3451.1767578125
2024-12-27,3378.194091796875
2024-12-30,3353.2001953125
2024-12-31,3384.19287109375
2025-01-02,3352.200439453125
2025-01-03,3296.213623046875
2025-01-06,3314.20947265625
2025-01-07,3321.207763671875
2025-01-08,3282.217041015625
2025-01-09,3324.20703125
2025-01-10,3200.236572265625
2025-01-13,3190.239013671875
2025-01-14,3116.256591796875
2025-01-15,3178.241943359375
2025-01-16,3203.23583984375
2025-01-17,3306.21142578125
2025-01-20,3340.203125
2025-01-21,3356.199462890625
2025-01-22,3296.213623046875
2025-01-23,3255.2236328125
2025-01-24,3239.227294921875
2025-01-27,3306.21142578125
2025-01-28,3367.19677734375
2025-01-29,3368.196533203125
2025-01-30,3382.193115234375
2025-01-31,3343.20263671875
2025-02-03,3223.231201171875
2025-02-04,3212.23388671875
2025-02-05,3109.25830078125
2025-02-06,3110.258056640625
2025-02-07,3072.26708984375
2025-02-10,3085.26416015625
2025-02-11,3049.272705078125
2025-02-12,3130.25341796875
2025-02-13,3199.23681640625
2025-02-14,3245.225830078125
2025-02-17,3199.23681640625
2025-02-18,3219.232177734375
2025-02-19,3171.24365234375
2025-02-20,3147.249267578125
2025-02-21,3194.238037109375
2025-02-24,3202.236083984375
2025-02-25,3204.235595703125
2025-02-26,3310.21044921875
2025-02-27,3245.225830078125
2025-02-28,3303.212158203125
2025-03-03,3263.2216796875
2025-03-04,3230.2294921875
2025-03-05,3263.2216796875
2025-03-06,3306.21142578125
2025-03-07,3244.22607421875
2025-03-10,3171.24365234375
2025-03-11,3091.2626953125
2025-03-12,3181.2412109375
2025-03-13,3075.266357421875
2025-03-14,3099.2607421875
2025-03-17,3107.2587890625
2025-03-18,3097.26123046875
2025-03-19,3016.280517578125
2025-03-20,3036.275634765625
2025-03-21,2888.31103515625
2025-03-24,2892.31005859375
2025-03-25,2891.310302734375
2025-03-26,2926.302001953125
2025-03-27,2891.310302734375
2025-03-28,2959.294189453125
2025-03-31,2922.302978515625
2025-04-01,2926.302001953125
2025-04-02,2891.310302734375
2025-04-03,2808.330078125
2025-04-04,2753.34326171875
2025-04-07,2622.37451171875
2025-04-08,2684.359619140625
2025-04-09,2641.369873046875
2025-04-10,2623.0
2025-04-11,2632.0
2025-04-14,2669.0
2025-04-15,2664.0
2025-04-16,2688.0
2025-04-17,2710.0
2025-04-22,2724.0
2025-04-23,2947.0
2025-04-24,2970.0
2025-04-25,2970.0
2025-04-28,2964.0
2025-04-29,3012.0
2025-04-30,2951.0
2025-05-01,3000.0
2025-05-02,3038.0
2025-05-06,3038.0
2025-05-07,3063.0
2025-05-08,3091.0
2025-05-09,3108.0
2025-05-12,3166.0
2025-05-13,3166.0
2025-05-14,3113.0
2025-05-15,3148.0
2025-05-16,3111.0
2025-05-19,3085.0
2025-05-20,3118.0
2025-05-21,3108.0
2025-05-22,3092.0
2025-05-23,3052.0
2025-05-27,3076.0
2025-05-28,3067.0
2025-05-29,3079.0
2025-05-30,3068.0
2025-06-02,3046.0
2025-06-03,3011.0
2025-06-04,3031.0
2025-06-05,3018.0
2025-06-06,3028.0
2025-06-09,3083.0
2025-06-10,3152.0
2025-06-11,3141.0
2025-06-12,3100.0
2025-06-13,3071.0
2025-06-16,3076.0
2025-06-17,3097.0
2025-06-18,3040.0
2025-06-19,2985.0
2025-06-20,2993.0
2025-06-23,2972.0
2025-06-24,3060.0
2025-06-25,2993.0
2025-06-26,2975.0
2025-06-27,3018.0
2025-06-30,2924.0
2025-07-01,2970.0
2025-07-02,3001.0
2025-07-03,3047.0
2025-07-04,3008.0
2025-07-07,2958.0
2025-07-08,3004.0
2025-07-09,3006.0
2025-07-10,3060.0
2025-07-11,2978.0
2025-07-14,2953.0
2025-07-15,2922.0
2025-07-16,2854.0
2025-07-17,2877.0
2025-07-18,2846.0
2025-07-21,2859.0
2025-07-22,2817.0
2025-07-23,2879.0
2025-07-24,2877.0
2025-07-25,2892.0
2025-07-28,2899.0
2025-07-29,2598.0
2025-07-30,2549.0
2025-07-31,2612.0
2025-08-01,2627.0
2025-08-04,2590.0
2025-08-05,2647.0
2025-08-06,2581.0
2025-08-07,2594.0
2025-08-08,2569.0
2025-08-11,2478.0
2025-08-12,2451.0
2025-08-13,2488.0
2025-08-14,2483.0
2025-08-15,2504.0
2025-08-18,2493.0
2025-08-19,2537.0
2025-08-20,2558.0
2025-08-21,2512.0
2025-08-22,2554.0
