Date,ITRK.L
2023-02-17,4486.72265625
2023-02-20,4487.72216796875
2023-02-21,4435.759765625
2023-02-22,4440.7568359375
2023-02-23,4404.78271484375
2023-02-24,4373.8056640625
2023-02-27,4370.80810546875
2023-02-28,4170.953125
2023-03-01,4158.96240234375
2023-03-02,4154.96484375
2023-03-03,4175.94970703125
2023-03-06,4208.9248046875
2023-03-07,4218.91845703125
2023-03-08,4191.93798828125
2023-03-09,4198.93359375
2023-03-10,4126.9853515625
2023-03-13,4023.06103515625
2023-03-14,4041.048095703125
2023-03-15,3947.116943359375
2023-03-16,4017.06591796875
2023-03-17,3973.09814453125
2023-03-20,3994.082763671875
2023-03-21,4029.05712890625
2023-03-22,4036.05224609375
2023-03-23,3999.078857421875
2023-03-24,3920.136474609375
2023-03-27,3967.10205078125
2023-03-28,3942.120361328125
2023-03-29,3973.09814453125
2023-03-30,4034.053466796875
2023-03-31,4050.04150390625
2023-04-03,4032.0546875
2023-04-04,4007.072998046875
2023-04-05,3967.10205078125
2023-04-06,3980.0927734375
2023-04-11,4041.048095703125
2023-04-12,4049.04248046875
2023-04-13,4065.03076171875
2023-04-14,4069.02783203125
2023-04-17,4094.009765625
2023-04-18,4112.99560546875
2023-04-19,4108.9990234375
2023-04-20,4110.99658203125
2023-04-21,4116.99267578125
2023-04-24,4137.97705078125
2023-04-25,4129.9833984375
2023-04-26,4084.016845703125
2023-04-27,4123.9873046875
2023-04-28,4152.966796875
2023-05-02,4132.98095703125
2023-05-03,4174.95068359375
2023-05-04,4170.953125
2023-05-05,4214.9208984375
2023-05-09,4224.91357421875
2023-05-10,4148.9697265625
2023-05-11,4154.96484375
2023-05-12,4114.994140625
2023-05-15,4127.98486328125
2023-05-16,4086.015380859375
2023-05-17,4037.05126953125
2023-05-18,4111.99658203125
2023-05-19,4127.98486328125
2023-05-22,4160.96044921875
2023-05-23,4188.9404296875
2023-05-24,4329.8369140625
2023-05-25,4215.61767578125
2023-05-26,4250.59765625
2023-05-30,4192.63037109375
2023-05-31,4151.65380859375
2023-06-01,4194.6298828125
2023-06-02,4265.58984375
2023-06-05,4300.5703125
2023-06-06,4366.53271484375
2023-06-07,4377.52587890625
2023-06-08,4341.546875
2023-06-09,4284.57958984375
2023-06-12,4334.55078125
2023-06-13,4381.52392578125
2023-06-14,4391.5185546875
2023-06-15,4391.5185546875
2023-06-16,4395.51611328125
2023-06-19,4346.54345703125
2023-06-20,4356.5380859375
2023-06-21,4311.56396484375
2023-06-22,4271.58642578125
2023-06-23,4266.5888671875
2023-06-26,4251.59765625
2023-06-27,4287.5771484375
2023-06-28,4319.55908203125
2023-06-29,4241.6025390625
2023-06-30,4262.591796875
2023-07-03,4275.58349609375
2023-07-04,4271.58642578125
2023-07-05,4246.6005859375
2023-07-06,4097.68408203125
2023-07-07,3995.742431640625
2023-07-10,4008.734619140625
2023-07-11,4010.733642578125
2023-07-12,4080.69384765625
2023-07-13,4115.67431640625
2023-07-14,4151.65380859375
2023-07-17,4117.67333984375
2023-07-18,4100.6826171875
2023-07-19,4191.63134765625
2023-07-20,4199.626953125
2023-07-21,4183.6357421875
2023-07-24,4218.61572265625
2023-07-25,4203.62451171875
2023-07-26,4240.60400390625
2023-07-27,4268.587890625
2023-07-28,4383.52294921875
2023-07-31,4359.53662109375
2023-08-01,4328.5537109375
2023-08-02,4276.58349609375
2023-08-03,4258.59375
2023-08-04,4259.59228515625
2023-08-07,4254.59619140625
2023-08-08,4249.59912109375
2023-08-09,4263.5908203125
2023-08-10,4327.5546875
2023-08-11,4249.59912109375
2023-08-14,4256.5947265625
2023-08-15,4183.6357421875
2023-08-16,4133.6640625
2023-08-17,4086.6904296875
2023-08-18,4052.710205078125
2023-08-21,4045.7138671875
2023-08-22,4042.715576171875
2023-08-23,4080.69384765625
2023-08-24,4074.697509765625
2023-08-25,4130.666015625
2023-08-29,4185.63525390625
2023-08-30,4174.64111328125
2023-08-31,4137.662109375
2023-09-01,4141.65966796875
2023-09-04,4174.64111328125
2023-09-05,4162.64794921875
2023-09-06,4137.662109375
2023-09-07,4134.66357421875
2023-09-08,4202.625
2023-09-11,4175.640625
2023-09-12,4166.6455078125
2023-09-13,4184.63525390625
2023-09-14,4189.01025390625
2023-09-15,4230.990234375
2023-09-18,4221.99462890625
2023-09-19,4157.025390625
2023-09-20,4184.0126953125
2023-09-21,4105.05029296875
2023-09-22,4079.0625
2023-09-25,4059.072265625
2023-09-26,4061.0712890625
2023-09-27,4048.077392578125
2023-09-28,4037.082763671875
2023-09-29,4110.0478515625
2023-10-02,4083.060791015625
2023-10-03,4123.04150390625
2023-10-04,4077.0634765625
2023-10-05,4122.04248046875
2023-10-06,4163.02294921875
2023-10-09,4126.0400390625
2023-10-10,4216.9970703125
2023-10-11,4220.9951171875
2023-10-12,4242.98486328125
2023-10-13,4199.00537109375
2023-10-16,4133.037109375
2023-10-17,4145.03125
2023-10-18,4106.05029296875
2023-10-19,4070.06689453125
2023-10-20,3996.10205078125
2023-10-23,4037.082763671875
2023-10-24,3991.104248046875
2023-10-25,3987.1064453125
2023-10-26,3869.162353515625
2023-10-27,3753.217529296875
2023-10-30,3789.200439453125
2023-10-31,3821.18505859375
2023-11-01,3788.20068359375
2023-11-02,3808.191162109375
2023-11-03,3872.160888671875
2023-11-06,3844.17431640625
2023-11-07,3869.162353515625
2023-11-08,3845.173828125
2023-11-09,3866.16357421875
2023-11-10,3805.192626953125
2023-11-13,3803.193359375
2023-11-14,3804.193115234375
2023-11-15,3793.198486328125
2023-11-16,3774.20751953125
2023-11-17,3807.19189453125
2023-11-20,3814.1884765625
2023-11-21,3794.19775390625
2023-11-22,3827.18212890625
2023-11-23,3958.1201171875
2023-11-24,3987.1064453125
2023-11-27,4011.094970703125
2023-11-28,4004.09814453125
2023-11-29,3982.108642578125
2023-11-30,3983.108154296875
2023-12-01,4032.0849609375
2023-12-04,4025.088134765625
2023-12-05,4037.082763671875
2023-12-06,4065.069091796875
2023-12-07,4039.08154296875
2023-12-08,4050.076171875
2023-12-11,4044.079345703125
2023-12-12,4064.06982421875
2023-12-13,4074.064697265625
2023-12-14,4123.04150390625
2023-12-15,4087.05859375
2023-12-18,4066.068603515625
2023-12-19,4097.05419921875
2023-12-20,4246.982421875
2023-12-21,4232.9892578125
2023-12-22,4186.01220703125
2023-12-27,4254.9794921875
2023-12-28,4258.9775390625
2023-12-29,4243.98388671875
2024-01-02,4225.99267578125
2024-01-03,4197.00634765625
2024-01-04,4273.9697265625
2024-01-05,4210.0
2024-01-08,4197.00634765625
2024-01-09,4194.0078125
2024-01-10,4287.96337890625
2024-01-11,4289.96240234375
2024-01-12,4351.9326171875
2024-01-15,4322.94677734375
2024-01-16,4334.94140625
2024-01-17,4239.986328125
2024-01-18,4297.95849609375
2024-01-19,4291.9609375
2024-01-22,4311.9521484375
2024-01-23,4357.9306640625
2024-01-24,4387.916015625
2024-01-25,4381.91845703125
2024-01-26,4455.8837890625
2024-01-29,4475.87451171875
2024-01-30,4503.86083984375
2024-01-31,4490.8671875
2024-02-01,4478.873046875
2024-02-02,4462.88037109375
2024-02-05,4452.88525390625
2024-02-06,4474.87451171875
2024-02-07,4385.91650390625
2024-02-08,4431.89453125
2024-02-09,4464.87939453125
2024-02-12,4413.9033203125
2024-02-13,4320.94775390625
2024-02-14,4376.9208984375
2024-02-15,4345.935546875
2024-02-16,4427.89697265625
2024-02-19,4476.87353515625
2024-02-20,4488.8681640625
2024-02-21,4475.87451171875
2024-02-22,4636.7978515625
2024-02-23,4642.794921875
2024-02-26,4648.79150390625
2024-02-27,4617.806640625
2024-02-28,4608.81103515625
2024-02-29,4619.8056640625
2024-03-01,4585.82177734375
2024-03-04,4618.806640625
2024-03-05,4902.67138671875
2024-03-06,4956.64599609375
2024-03-07,4957.64501953125
2024-03-08,4959.64453125
2024-03-11,4958.64453125
2024-03-12,5059.5966796875
2024-03-13,5013.61865234375
2024-03-14,4943.65234375
2024-03-15,4843.69921875
2024-03-18,4846.69775390625
2024-03-19,4854.6943359375
2024-03-20,4840.701171875
2024-03-21,4883.6806640625
2024-03-22,4910.66748046875
2024-03-25,4914.66552734375
2024-03-26,4958.64453125
2024-03-27,4966.64111328125
2024-03-28,4982.63330078125
2024-04-02,4925.66015625
2024-04-03,4911.66748046875
2024-04-04,4899.67333984375
2024-04-05,4839.701171875
2024-04-08,4825.7080078125
2024-04-09,4853.69482421875
2024-04-10,4855.693359375
2024-04-11,4847.697265625
2024-04-12,4801.71923828125
2024-04-15,4857.69287109375
2024-04-16,4827.70703125
2024-04-17,4837.7021484375
2024-04-18,4847.697265625
2024-04-19,4903.6708984375
2024-04-22,4981.6337890625
2024-04-23,4987.630859375
2024-04-24,4947.650390625
2024-04-25,4945.65087890625
2024-04-26,4945.65087890625
2024-04-29,4933.65673828125
2024-04-30,4941.65234375
2024-05-01,4887.67822265625
2024-05-02,4915.66552734375
2024-05-03,4953.6474609375
2024-05-07,5007.6220703125
2024-05-08,5072.59033203125
2024-05-09,5052.6005859375
2024-05-10,4997.62646484375
2024-05-13,4913.666015625
2024-05-14,4919.6630859375
2024-05-15,4901.671875
2024-05-16,4935.65576171875
2024-05-17,4951.64794921875
2024-05-20,4907.6689453125
2024-05-21,4909.66748046875
2024-05-22,4933.65673828125
2024-05-23,4951.64794921875
2024-05-24,5022.6142578125
2024-05-28,4901.671875
2024-05-29,4827.70703125
2024-05-30,4752.470703125
2024-05-31,4774.4638671875
2024-06-03,4784.46044921875
2024-06-04,4876.43115234375
2024-06-05,4932.4130859375
2024-06-06,4930.4140625
2024-06-07,4838.443359375
2024-06-10,4844.44140625
2024-06-11,4784.46044921875
2024-06-12,4860.43603515625
2024-06-13,4888.42724609375
2024-06-14,4742.474609375
2024-06-17,4712.48388671875
2024-06-18,4790.458984375
2024-06-19,4740.47509765625
2024-06-20,4820.44921875
2024-06-21,4776.46337890625
2024-06-24,4776.46337890625
2024-06-25,4730.47802734375
2024-06-26,4690.4912109375
2024-06-27,4746.47314453125
2024-06-28,4792.4580078125
2024-07-01,4732.4775390625
2024-07-02,4740.47509765625
2024-07-03,4744.4736328125
2024-07-04,4772.46484375
2024-07-05,4742.474609375
2024-07-08,4770.46533203125
2024-07-09,4752.470703125
2024-07-10,4760.46875
2024-07-11,4782.46142578125
2024-07-12,4858.43701171875
2024-07-15,4756.4697265625
2024-07-16,4762.4677734375
2024-07-17,4662.5
2024-07-18,4700.48779296875
2024-07-19,4636.50830078125
2024-07-22,4700.48779296875
2024-07-23,4658.50146484375
2024-07-24,4794.45751953125
2024-07-25,4808.453125
2024-07-26,5013.38720703125
2024-07-29,4938.4111328125
2024-07-30,5003.390625
2024-07-31,5048.3759765625
2024-08-01,4952.40673828125
2024-08-02,4882.4296875
2024-08-05,4690.4912109375
2024-08-06,4598.5205078125
2024-08-07,4642.5068359375
2024-08-08,4634.50927734375
2024-08-09,4650.50390625
2024-08-12,4678.4951171875
2024-08-13,4688.49169921875
2024-08-14,4748.47216796875
2024-08-15,4768.4658203125
2024-08-16,4738.4755859375
2024-08-19,4768.4658203125
2024-08-20,4750.4716796875
2024-08-21,4758.46923828125
2024-08-22,4762.4677734375
2024-08-23,4766.46630859375
2024-08-27,4802.455078125
2024-08-28,4850.43994140625
2024-08-29,4924.41552734375
2024-08-30,4948.408203125
2024-09-02,4904.42236328125
2024-09-03,4960.404296875
2024-09-04,4948.408203125
2024-09-05,4958.40478515625
2024-09-06,4940.41064453125
2024-09-09,5033.380859375
2024-09-10,4972.400390625
2024-09-11,4978.3984375
2024-09-12,4960.94140625
2024-09-13,5043.92333984375
2024-09-16,5033.92578125
2024-09-17,5048.92236328125
2024-09-18,5043.92333984375
2024-09-19,5038.92431640625
2024-09-20,4998.93310546875
2024-09-23,5053.92138671875
2024-09-24,5128.9052734375
2024-09-25,5138.9033203125
2024-09-26,5188.892578125
2024-09-27,5238.8818359375
2024-09-30,5158.89892578125
2024-10-01,5158.89892578125
2024-10-02,5093.91259765625
2024-10-03,5123.90625
2024-10-04,5078.916015625
2024-10-07,5088.9140625
2024-10-08,5073.9169921875
2024-10-09,5133.904296875
2024-10-10,5023.927734375
2024-10-11,5033.92578125
2024-10-14,5093.91259765625
2024-10-15,5103.91064453125
2024-10-16,5078.916015625
2024-10-17,5158.89892578125
2024-10-18,5113.90869140625
2024-10-21,4916.95068359375
2024-10-22,4882.9580078125
2024-10-23,4842.96630859375
2024-10-24,4834.96826171875
2024-10-25,4782.97900390625
2024-10-28,4798.9755859375
2024-10-29,4758.984375
2024-10-30,4728.99072265625
2024-10-31,4647.00830078125
2024-11-01,4720.9921875
2024-11-04,4667.00390625
2024-11-05,4740.98828125
2024-11-06,4517.0361328125
2024-11-07,4537.03173828125
2024-11-08,4609.01611328125
2024-11-11,4611.01611328125
2024-11-12,4509.03759765625
2024-11-13,4431.05419921875
2024-11-14,4491.04150390625
2024-11-15,4419.056640625
2024-11-18,4503.0390625
2024-11-19,4491.04150390625
2024-11-20,4429.0546875
2024-11-21,4459.04833984375
2024-11-22,4497.0400390625
2024-11-25,4511.037109375
2024-11-26,4661.00537109375
2024-11-27,4734.9892578125
2024-11-28,4754.9853515625
2024-11-29,4714.99365234375
2024-12-02,4671.0029296875
2024-12-03,4714.99365234375
2024-12-04,4754.9853515625
2024-12-05,4864.9619140625
2024-12-06,4824.97021484375
2024-12-09,4806.97412109375
2024-12-10,4752.9853515625
2024-12-11,4794.9765625
2024-12-12,4798.9755859375
2024-12-13,4784.978515625
2024-12-16,4766.982421875
2024-12-17,4740.98828125
2024-12-18,4718.99267578125
2024-12-19,4681.0009765625
2024-12-20,4659.005859375
2024-12-23,4663.0048828125
2024-12-24,4686.99951171875
2024-12-27,4679.00146484375
2024-12-30,4653.0068359375
2024-12-31,4726.9912109375
2025-01-02,4677.001953125
2025-01-03,4633.01123046875
2025-01-06,4694.998046875
2025-01-07,4728.99072265625
2025-01-08,4782.97900390625
2025-01-09,4846.96533203125
2025-01-10,4784.978515625
2025-01-13,4798.9755859375
2025-01-14,4762.9833984375
2025-01-15,4778.97998046875
2025-01-16,4900.9541015625
2025-01-17,4936.9462890625
2025-01-20,5003.93212890625
2025-01-21,4998.93310546875
2025-01-22,4994.93408203125
2025-01-23,4976.93798828125
2025-01-24,5043.92333984375
2025-01-27,5028.9267578125
2025-01-28,5068.91796875
2025-01-29,5068.91796875
2025-01-30,5078.916015625
2025-01-31,5108.90966796875
2025-02-03,5058.92041015625
2025-02-04,5053.92138671875
2025-02-05,5088.9140625
2025-02-06,5078.916015625
2025-02-07,5038.92431640625
2025-02-10,5098.91162109375
2025-02-11,5258.87744140625
2025-02-12,5338.8603515625
2025-02-13,5308.86669921875
2025-02-14,5313.86572265625
2025-02-17,5298.869140625
2025-02-18,5308.86669921875
2025-02-19,5273.87451171875
2025-02-20,5278.87353515625
2025-02-21,5253.87890625
2025-02-24,5258.87744140625
2025-02-25,5228.8837890625
2025-02-26,5118.9072265625
2025-02-27,5123.90625
2025-02-28,5133.904296875
2025-03-03,5153.89990234375
2025-03-04,5383.85107421875
2025-03-05,5248.8798828125
2025-03-06,5208.88818359375
2025-03-07,5213.88720703125
2025-03-10,5168.89697265625
2025-03-11,4958.94140625
2025-03-12,4992.9345703125
2025-03-13,4878.95849609375
2025-03-14,4884.95751953125
2025-03-17,4896.955078125
2025-03-18,4864.9619140625
2025-03-19,4878.95849609375
2025-03-20,4908.9521484375
2025-03-21,4892.95556640625
2025-03-24,4940.9453125
2025-03-25,4974.93798828125
2025-03-26,4952.94287109375
2025-03-27,4962.94091796875
2025-03-28,5018.9287109375
2025-03-31,5003.93212890625
2025-04-01,5043.92333984375
2025-04-02,4998.93310546875
2025-04-03,4802.97509765625
2025-04-04,4539.03125
2025-04-07,4205.1025390625
2025-04-08,4269.0888671875
2025-04-09,4063.1328125
2025-04-10,4333.0751953125
2025-04-11,4367.06787109375
2025-04-14,4445.05126953125
2025-04-15,4587.02099609375
2025-04-16,4529.033203125
2025-04-17,4551.02880859375
2025-04-22,4523.03466796875
2025-04-23,4569.02490234375
2025-04-24,4553.0283203125
2025-04-25,4593.01953125
2025-04-28,4527.03369140625
2025-04-29,4535.0322265625
2025-04-30,4583.02197265625
2025-05-01,4593.01953125
2025-05-02,4639.009765625
2025-05-06,4661.00537109375
2025-05-07,4647.00830078125
2025-05-08,4686.99951171875
2025-05-09,4736.98876953125
2025-05-12,4860.96240234375
2025-05-13,4934.94677734375
2025-05-14,4936.9462890625
2025-05-15,4994.93408203125
2025-05-16,4956.94189453125
2025-05-19,4940.9453125
2025-05-20,4954.9423828125
2025-05-21,4918.9501953125
2025-05-22,4756.98486328125
2025-05-23,4756.98486328125
2025-05-27,4782.97900390625
2025-05-28,4806.97412109375
2025-05-29,4746.0
2025-05-30,4786.0
2025-06-02,4754.0
2025-06-03,4752.0
2025-06-04,4772.0
2025-06-05,4752.0
2025-06-06,4742.0
2025-06-09,4752.0
2025-06-10,4786.0
2025-06-11,4826.0
2025-06-12,4836.0
2025-06-13,4762.0
2025-06-16,4778.0
2025-06-17,4750.0
2025-06-18,4766.0
2025-06-19,4734.0
2025-06-20,4646.0
2025-06-23,4718.0
2025-06-24,4744.0
2025-06-25,4714.0
2025-06-26,4726.0
2025-06-27,4794.0
2025-06-30,4740.0
2025-07-01,4736.0
2025-07-02,4802.0
2025-07-03,4832.0
2025-07-04,4834.0
2025-07-07,4848.0
2025-07-08,4842.0
2025-07-09,4834.0
2025-07-10,4938.0
2025-07-11,4882.0
2025-07-14,4886.0
2025-07-15,4880.0
2025-07-16,4884.0
2025-07-17,4880.0
2025-07-18,4888.0
2025-07-21,4882.0
2025-07-22,4854.0
2025-07-23,4838.0
2025-07-24,4900.0
2025-07-25,4912.0
2025-07-28,4918.0
2025-07-29,4898.0
2025-07-30,4920.0
2025-07-31,4940.0
2025-08-01,4610.0
2025-08-04,4642.0
2025-08-05,4634.0
2025-08-06,4652.0
2025-08-07,4710.0
2025-08-08,4700.0
2025-08-11,4674.0
2025-08-12,4704.0
2025-08-13,4690.0
2025-08-14,4664.0
2025-08-15,4648.0
2025-08-18,4654.0
2025-08-19,4690.0
2025-08-20,4774.0
2025-08-21,4736.0
2025-08-22,4760.0
