Date,CRH.L
2023-01-23,3639.826171875
2023-01-24,3646.820068359375
2023-01-25,3673.297119140625
2023-01-26,3687.784912109375
2023-01-27,3726.75048828125
2023-01-30,3729.748046875
2023-01-31,3750.229736328125
2023-02-01,3817.171630859375
2023-02-02,3934.06982421875
2023-02-03,3938.56591796875
2023-02-06,3863.63134765625
2023-02-07,3855.638427734375
2023-02-08,3845.64697265625
2023-02-09,3853.639892578125
2023-02-10,3808.67919921875
2023-02-13,3846.64599609375
2023-02-14,3849.143798828125
2023-02-15,3975.533935546875
2023-02-16,3941.063720703125
2023-02-17,3901.59765625
2023-02-20,3954.05224609375
2023-02-21,3894.1044921875
2023-02-22,3856.1376953125
2023-02-23,3872.124267578125
2023-02-24,3851.142333984375
2023-02-27,3901.59765625
2023-02-28,3904.095947265625
2023-03-01,3955.05126953125
2023-03-02,4272.77392578125
2023-03-03,4251.79248046875
2023-03-06,4307.74365234375
2023-03-07,4332.72216796875
2023-03-08,4349.2080078125
2023-03-09,4313.7392578125
2023-03-10,4231.310546875
2023-03-13,4024.990478515625
2023-03-14,4121.90576171875
2023-03-15,3949.55615234375
2023-03-16,3999.055908203125
2023-03-17,3943.09033203125
2023-03-20,4013.547119140625
2023-03-21,4124.47998046875
2023-03-22,4126.478515625
2023-03-23,4045.527587890625
2023-03-24,3885.625
2023-03-27,3922.10302734375
2023-03-28,3950.585205078125
2023-03-29,3977.56884765625
2023-03-30,4051.52392578125
2023-03-31,4079.0068359375
2023-04-03,4049.52490234375
2023-04-04,4018.543701171875
2023-04-05,3797.67919921875
2023-04-06,3810.671142578125
2023-04-11,3840.65283203125
2023-04-12,3893.6201171875
2023-04-13,3901.61572265625
2023-04-14,3949.58642578125
2023-04-17,3977.56884765625
2023-04-18,3986.563232421875
2023-04-19,4006.55126953125
2023-04-20,3984.56494140625
2023-04-21,3969.57373046875
2023-04-24,3997.556884765625
2023-04-25,4019.543212890625
2023-04-26,3887.624267578125
2023-04-27,3838.65380859375
2023-04-28,3855.643798828125
2023-05-02,3787.68505859375
2023-05-03,3825.66162109375
2023-05-04,3849.647216796875
2023-05-05,3909.610595703125
2023-05-09,3907.611572265625
2023-05-10,3894.61962890625
2023-05-11,3946.587646484375
2023-05-12,3934.59521484375
2023-05-15,3924.601318359375
2023-05-16,3920.60400390625
2023-05-17,3940.591552734375
2023-05-18,3993.559326171875
2023-05-19,4010.548828125
2023-05-22,4015.5458984375
2023-05-23,3946.587646484375
2023-05-24,3884.62548828125
2023-05-25,3890.6220703125
2023-05-26,3925.600830078125
2023-05-30,3870.63427734375
2023-05-31,3803.67529296875
2023-06-01,3824.66259765625
2023-06-02,3908.61083984375
2023-06-05,3880.6279296875
2023-06-06,3855.643798828125
2023-06-07,3882.62744140625
2023-06-08,3913.60791015625
2023-06-09,3859.64111328125
2023-06-12,3927.599853515625
2023-06-13,3917.60595703125
2023-06-14,4041.52978515625
2023-06-15,4083.50390625
2023-06-16,4190.43896484375
2023-06-19,4099.494140625
2023-06-20,4106.490234375
2023-06-21,4191.4384765625
2023-06-22,4178.4462890625
2023-06-23,4183.443359375
2023-06-26,4148.46484375
2023-06-27,4200.4326171875
2023-06-28,4312.36474609375
2023-06-29,4304.3701171875
2023-06-30,4343.345703125
2023-07-03,4373.32763671875
2023-07-04,4310.365234375
2023-07-05,4289.3779296875
2023-07-06,4185.44140625
2023-07-07,4174.4482421875
2023-07-10,4198.4345703125
2023-07-11,4261.3955078125
2023-07-12,4330.353515625
2023-07-13,4335.349609375
2023-07-14,4378.32373046875
2023-07-17,4364.3330078125
2023-07-18,4392.31591796875
2023-07-19,4489.25634765625
2023-07-20,4563.21142578125
2023-07-21,4584.19873046875
2023-07-24,4583.19921875
2023-07-25,4586.19677734375
2023-07-26,4554.216796875
2023-07-27,4647.1591796875
2023-07-28,4648.1591796875
2023-07-31,4647.1591796875
2023-08-01,4654.15576171875
2023-08-02,4606.1845703125
2023-08-03,4618.17822265625
2023-08-04,4671.14501953125
2023-08-07,4666.1474609375
2023-08-08,4637.1669921875
2023-08-09,4615.17919921875
2023-08-10,4608.18408203125
2023-08-11,4550.21923828125
2023-08-14,4556.21533203125
2023-08-15,4527.23291015625
2023-08-16,4553.216796875
2023-08-17,4470.26806640625
2023-08-18,4409.3056640625
2023-08-21,4413.302734375
2023-08-22,4483.26025390625
2023-08-23,4512.24267578125
2023-08-24,4444.28369140625
2023-08-25,4505.24609375
2023-08-29,4554.216796875
2023-08-30,4529.232421875
2023-08-31,4540.2255859375
2023-09-01,4547.220703125
2023-09-04,4501.2490234375
2023-09-05,4427.29443359375
2023-09-06,4374.32666015625
2023-09-07,4360.3349609375
2023-09-08,4366.3310546875
2023-09-11,4366.3310546875
2023-09-12,4282.3828125
2023-09-13,4269.390625
2023-09-14,4423.29638671875
2023-09-15,4419.29931640625
2023-09-18,4287.38037109375
2023-09-19,4294.3759765625
2023-09-20,4390.31689453125
2023-09-21,4383.32177734375
2023-09-22,4338.3486328125
2023-09-25,4560.21337890625
2023-09-26,4619.1767578125
2023-09-27,4491.2548828125
2023-09-28,4621.17529296875
2023-09-29,4539.2265625
2023-10-02,4489.25634765625
2023-10-03,4413.302734375
2023-10-04,4437.28857421875
2023-10-05,4473.2666015625
2023-10-06,4621.17529296875
2023-10-09,4591.1943359375
2023-10-10,4717.1171875
2023-10-11,4703.1259765625
2023-10-12,4791.0712890625
2023-10-13,4739.10302734375
2023-10-16,4777.080078125
2023-10-17,4782.07666015625
2023-10-18,4587.1962890625
2023-10-19,4565.4580078125
2023-10-20,4480.50634765625
2023-10-23,4480.50634765625
2023-10-24,4506.49169921875
2023-10-25,4455.51904296875
2023-10-26,4435.53076171875
2023-10-27,4317.5966796875
2023-10-30,4400.55078125
2023-10-31,4418.541015625
2023-11-01,4532.47705078125
2023-11-02,4631.421875
2023-11-03,4623.42626953125
2023-11-06,4621.42724609375
2023-11-07,4685.39111328125
2023-11-08,4764.34765625
2023-11-09,4849.30078125
2023-11-10,4811.32177734375
2023-11-13,4848.30126953125
2023-11-14,4909.26806640625
2023-11-15,4799.32763671875
2023-11-16,4775.341796875
2023-11-17,4817.31884765625
2023-11-20,4740.361328125
2023-11-21,4870.28857421875
2023-11-22,4913.26513671875
2023-11-23,4889.27783203125
2023-11-24,4908.26806640625
2023-11-27,4930.25634765625
2023-11-28,4902.271484375
2023-11-29,4920.26171875
2023-11-30,4983.22705078125
2023-12-01,5037.19580078125
2023-12-04,5025.20263671875
2023-12-05,5035.19677734375
2023-12-06,5051.18896484375
2023-12-07,5047.1904296875
2023-12-08,5137.140625
2023-12-11,5199.10595703125
2023-12-12,5197.1064453125
2023-12-13,5239.083984375
2023-12-14,5296.1435546875
2023-12-15,5302.14208984375
2023-12-18,5254.158203125
2023-12-19,5324.13427734375
2023-12-20,5370.11767578125
2023-12-21,5370.11767578125
2023-12-22,5324.13427734375
2023-12-27,5380.11474609375
2023-12-28,5394.109375
2023-12-29,5408.10498046875
2024-01-02,5390.111328125
2024-01-03,5232.16650390625
2024-01-04,5248.16064453125
2024-01-05,5254.158203125
2024-01-08,5328.1328125
2024-01-09,5376.11572265625
2024-01-10,5410.10400390625
2024-01-11,5396.1083984375
2024-01-12,5404.10546875
2024-01-15,5340.1279296875
2024-01-16,5342.1279296875
2024-01-17,5340.1279296875
2024-01-18,5394.109375
2024-01-19,5410.10400390625
2024-01-22,5542.0576171875
2024-01-23,5380.11474609375
2024-01-24,5444.091796875
2024-01-25,5518.06640625
2024-01-26,5504.07080078125
2024-01-29,5532.06103515625
2024-01-30,5638.02392578125
2024-01-31,5622.02978515625
2024-02-01,5648.02099609375
2024-02-02,5755.982421875
2024-02-05,5745.98583984375
2024-02-06,5773.9755859375
2024-02-07,5835.95458984375
2024-02-08,5891.9345703125
2024-02-09,5859.9462890625
2024-02-12,5871.94189453125
2024-02-13,5769.97802734375
2024-02-14,5879.93896484375
2024-02-15,6003.8955078125
2024-02-16,6125.85302734375
2024-02-19,6153.8427734375
2024-02-20,6137.84912109375
2024-02-21,6221.81884765625
2024-02-22,6151.84326171875
2024-02-23,6211.822265625
2024-02-26,6249.8095703125
2024-02-27,6181.83349609375
2024-02-28,6197.82763671875
2024-02-29,6571.69677734375
2024-03-01,6597.68798828125
2024-03-04,6631.67578125
2024-03-05,6483.7275390625
2024-03-06,6453.73828125
2024-03-07,6455.7373046875
2024-03-08,6423.748046875
2024-03-11,6365.76904296875
2024-03-12,6503.72021484375
2024-03-13,6611.68212890625
2024-03-14,6620.0302734375
2024-03-15,6582.04150390625
2024-03-18,6600.0361328125
2024-03-19,6642.02392578125
2024-03-20,6690.00927734375
2024-03-21,6747.99267578125
2024-03-22,6821.970703125
2024-03-25,6865.95751953125
2024-03-26,6895.94873046875
2024-03-27,6849.96142578125
2024-03-28,6825.96875
2024-04-02,6656.01953125
2024-04-03,6720.00048828125
2024-04-04,6731.99658203125
2024-04-05,6769.9853515625
2024-04-08,6765.9873046875
2024-04-09,6598.037109375
2024-04-10,6642.02392578125
2024-04-11,6644.0224609375
2024-04-12,6700.00634765625
2024-04-15,6552.05078125
2024-04-16,6404.0947265625
2024-04-17,6364.1064453125
2024-04-18,6264.1357421875
2024-04-19,6250.140625
2024-04-22,6206.1533203125
2024-04-23,6292.1279296875
2024-04-24,6248.14111328125
2024-04-25,6194.1572265625
2024-04-26,6300.12548828125
2024-04-29,6330.1171875
2024-04-30,6234.14501953125
2024-05-01,6210.15234375
2024-05-02,6258.13818359375
2024-05-03,6410.0927734375
2024-05-07,6426.08837890625
2024-05-08,6376.10302734375
2024-05-09,6442.08349609375
2024-05-10,6777.98291015625
2024-05-13,6576.04345703125
2024-05-14,6548.0517578125
2024-05-15,6614.0322265625
2024-05-16,6576.04345703125
2024-05-17,6466.076171875
2024-05-20,6434.0859375
2024-05-21,6358.1083984375
2024-05-22,6320.11962890625
2024-05-23,6338.46533203125
2024-05-24,6404.44921875
2024-05-28,6280.4794921875
2024-05-29,6160.5087890625
2024-05-30,6212.49560546875
2024-05-31,6116.51904296875
2024-06-03,6242.48779296875
2024-06-04,6034.53857421875
2024-06-05,6044.5361328125
2024-06-06,6030.53955078125
2024-06-07,6078.52783203125
2024-06-10,6200.49853515625
2024-06-11,6092.52490234375
2024-06-12,6198.4990234375
2024-06-13,6166.5068359375
2024-06-14,6028.541015625
2024-06-17,6108.5205078125
2024-06-18,6112.52001953125
2024-06-19,6062.53173828125
2024-06-20,6000.54736328125
2024-06-21,5896.572265625
2024-06-24,5872.57763671875
2024-06-25,5758.60595703125
2024-06-26,5710.6171875
2024-06-27,5818.5908203125
2024-06-28,5894.57275390625
2024-07-01,5768.603515625
2024-07-02,5628.63720703125
2024-07-03,5670.62744140625
2024-07-04,5650.63232421875
2024-07-05,5684.623046875
2024-07-08,5798.59619140625
2024-07-09,5862.580078125
2024-07-10,5890.57373046875
2024-07-11,6090.525390625
2024-07-12,6152.50927734375
2024-07-15,6186.501953125
2024-07-16,6292.4765625
2024-07-17,6214.4951171875
2024-07-18,6140.513671875
2024-07-19,6118.5185546875
2024-07-22,6266.482421875
2024-07-23,6342.4638671875
2024-07-24,6230.4912109375
2024-07-25,6172.50537109375
2024-07-26,6330.4677734375
2024-07-29,6384.4541015625
2024-07-30,6540.416015625
2024-07-31,6630.39404296875
2024-08-01,6436.44091796875
2024-08-02,6050.53515625
2024-08-05,6008.54541015625
2024-08-06,5990.5498046875
2024-08-07,6140.513671875
2024-08-08,6386.4541015625
2024-08-09,6502.4248046875
2024-08-12,6414.44677734375
2024-08-13,6410.44775390625
2024-08-14,6498.4267578125
2024-08-15,6520.42138671875
2024-08-16,6518.421875
2024-08-19,6530.41845703125
2024-08-20,6518.421875
2024-08-21,6604.40087890625
2024-08-22,6722.72802734375
2024-08-23,6820.7099609375
2024-08-27,6648.74267578125
2024-08-28,6612.7490234375
2024-08-29,6686.7353515625
2024-08-30,6742.724609375
2024-09-02,6866.70166015625
2024-09-03,6782.716796875
2024-09-04,6510.76806640625
2024-09-05,6332.8017578125
2024-09-06,6424.78466796875
2024-09-09,6390.79052734375
2024-09-10,6480.77392578125
2024-09-11,6428.7841796875
2024-09-12,6586.75439453125
2024-09-13,6644.74267578125
2024-09-16,6680.736328125
2024-09-17,6750.72265625
2024-09-18,6774.71875
2024-09-19,6972.68115234375
2024-09-20,6922.69091796875
2024-09-23,6846.705078125
2024-09-24,6856.703125
2024-09-25,6894.69580078125
2024-09-26,6948.685546875
2024-09-27,6904.69384765625
2024-09-30,6816.71044921875
2024-10-01,6778.7177734375
2024-10-02,6780.71728515625
2024-10-03,6728.7275390625
2024-10-04,6686.7353515625
2024-10-07,6760.720703125
2024-10-08,6742.724609375
2024-10-09,6842.7060546875
2024-10-10,6890.6962890625
2024-10-11,6984.6787109375
2024-10-14,7022.67138671875
2024-10-15,7120.65283203125
2024-10-16,7138.64990234375
2024-10-17,7176.642578125
2024-10-18,7156.646484375
2024-10-21,7108.6552734375
2024-10-22,7048.6669921875
2024-10-23,7034.6689453125
2024-10-24,7056.66552734375
2024-10-25,7114.654296875
2024-10-28,7240.6298828125
2024-10-29,7212.6357421875
2024-10-30,7388.6025390625
2024-10-31,7392.60107421875
2024-11-01,7422.59619140625
2024-11-04,7336.6123046875
2024-11-05,7394.60107421875
2024-11-06,7806.5234375
2024-11-07,7830.5185546875
2024-11-08,7780.5283203125
2024-11-11,7942.49755859375
2024-11-12,7882.50927734375
2024-11-13,7852.5146484375
2024-11-14,7850.5146484375
2024-11-15,7738.53662109375
2024-11-18,7870.51123046875
2024-11-19,7848.51513671875
2024-11-20,7874.51025390625
2024-11-21,8004.486328125
2024-11-22,8052.8291015625
2024-11-25,8176.81005859375
2024-11-26,8170.8115234375
2024-11-27,8054.82861328125
2024-11-28,8022.8330078125
2024-11-29,8060.82763671875
2024-12-02,8092.82275390625
2024-12-03,8038.83056640625
2024-12-04,8054.82861328125
2024-12-05,8088.8232421875
2024-12-06,8092.82275390625
2024-12-09,7838.859375
2024-12-10,7792.86669921875
2024-12-11,7734.875
2024-12-12,7842.859375
2024-12-13,7770.86962890625
2024-12-16,7740.8740234375
2024-12-17,7660.8857421875
2024-12-18,7682.8828125
2024-12-19,7468.9130859375
2024-12-20,7470.9130859375
2024-12-23,7516.90673828125
2024-12-24,7528.90478515625
2024-12-27,7482.91162109375
2024-12-30,7392.92431640625
2024-12-31,7412.921875
2025-01-02,7560.900390625
2025-01-03,7454.916015625
2025-01-06,7534.90380859375
2025-01-07,7416.92138671875
2025-01-08,7486.9111328125
2025-01-09,7602.89404296875
2025-01-10,7528.90478515625
2025-01-13,7482.91162109375
2025-01-14,7576.89794921875
2025-01-15,7768.8701171875
2025-01-16,7842.859375
2025-01-17,8046.82958984375
2025-01-20,7964.841796875
2025-01-21,8072.82568359375
2025-01-22,8152.814453125
2025-01-23,8156.8134765625
2025-01-24,8150.814453125
2025-01-27,7916.8486328125
2025-01-28,7884.85302734375
2025-01-29,8004.8359375
2025-01-30,7980.8388671875
2025-01-31,8046.82958984375
2025-02-03,7888.8525390625
2025-02-04,7914.8486328125
2025-02-05,7944.8447265625
2025-02-06,8366.783203125
2025-02-07,8358.7841796875
2025-02-10,8212.8056640625
2025-02-11,8242.80078125
2025-02-12,8196.8076171875
2025-02-13,8410.7763671875
2025-02-14,8518.7607421875
2025-02-17,8584.7509765625
2025-02-18,8694.734375
2025-02-19,8414.775390625
2025-02-20,8084.82421875
2025-02-21,8050.8291015625
2025-02-24,7872.85498046875
2025-02-25,7864.85595703125
2025-02-26,8126.81787109375
2025-02-27,8154.81396484375
2025-02-28,8112.81982421875
2025-03-03,8038.83056640625
2025-03-04,7294.93896484375
2025-03-05,7788.86669921875
2025-03-06,7874.8544921875
2025-03-07,7412.921875
2025-03-10,7264.943359375
2025-03-11,7166.95751953125
2025-03-12,7560.900390625
2025-03-13,7341.29150390625
2025-03-14,7445.28173828125
2025-03-17,7465.27978515625
2025-03-18,7389.287109375
2025-03-19,7557.2705078125
2025-03-20,7591.26708984375
2025-03-21,7249.30078125
2025-03-24,7561.2705078125
2025-03-25,7545.271484375
2025-03-26,7473.27880859375
2025-03-27,7149.31005859375
2025-03-28,6883.33544921875
2025-03-31,6709.3525390625
2025-04-01,6821.341796875
2025-04-02,6927.33154296875
2025-04-03,6557.3671875
2025-04-04,6293.392578125
2025-04-07,6239.3974609375
2025-04-08,6493.37353515625
2025-04-09,6141.4072265625
2025-04-10,6479.37451171875
2025-04-11,6307.39111328125
2025-04-14,6565.3662109375
2025-04-15,6539.369140625
2025-04-16,6539.369140625
2025-04-17,6431.37939453125
2025-04-22,6293.392578125
2025-04-23,6711.35205078125
2025-04-24,6757.34814453125
2025-04-25,6953.3291015625
2025-04-28,6933.3310546875
2025-04-29,6897.33447265625
2025-04-30,7033.32080078125
2025-05-01,7327.29248046875
2025-05-02,7379.2880859375
2025-05-06,7117.3134765625
2025-05-07,6955.3291015625
2025-05-08,7113.3134765625
2025-05-09,7093.3154296875
2025-05-12,7459.27978515625
2025-05-13,7547.271484375
2025-05-14,7379.2880859375
2025-05-15,7299.29541015625
2025-05-16,7383.287109375
2025-05-19,7305.294921875
2025-05-20,7285.296875
2025-05-21,7169.30810546875
2025-05-22,7047.68359375
2025-05-23,6977.68701171875
2025-05-27,7039.68408203125
2025-05-28,6907.68994140625
2025-05-29,6815.69384765625
2025-05-30,6693.69970703125
2025-06-02,6647.70166015625
2025-06-03,6709.69873046875
2025-06-04,6739.697265625
2025-06-05,6827.693359375
2025-06-06,6827.693359375
2025-06-09,6803.69482421875
2025-06-10,6851.6923828125
2025-06-11,6857.6923828125
2025-06-12,6841.69287109375
2025-06-13,6691.69970703125
2025-06-16,6709.69873046875
2025-06-17,6677.7001953125
2025-06-18,6669.70068359375
2025-06-19,6415.7119140625
2025-06-20,6501.7080078125
2025-06-23,6489.70849609375
2025-06-24,6681.7001953125
2025-06-25,6549.7060546875
2025-06-26,6485.708984375
2025-06-27,6691.69970703125
2025-06-30,6711.69873046875
2025-07-01,6855.6923828125
2025-07-02,6891.6904296875
2025-07-03,6941.6884765625
2025-07-04,6943.6884765625
2025-07-07,6923.689453125
2025-07-08,6975.68701171875
2025-07-09,6997.68603515625
2025-07-10,7093.681640625
2025-07-11,7051.68359375
2025-07-14,7009.685546875
2025-07-15,7113.6806640625
2025-07-16,6799.69482421875
2025-07-17,6883.69091796875
2025-07-18,6965.6875
2025-07-21,7007.685546875
2025-07-22,7021.68505859375
2025-07-23,7091.681640625
2025-07-24,7109.6806640625
2025-07-25,7343.67041015625
2025-07-28,7365.66943359375
2025-07-29,7351.669921875
2025-07-30,7317.67138671875
2025-07-31,7191.67724609375
2025-08-01,7131.6796875
2025-08-04,7367.66943359375
2025-08-05,7227.67578125
2025-08-06,7355.669921875
2025-08-07,7929.64404296875
2025-08-08,8169.63330078125
2025-08-11,7983.6416015625
2025-08-12,8191.63232421875
2025-08-13,8265.62890625
2025-08-14,8337.6259765625
2025-08-15,8221.630859375
2025-08-18,8181.6328125
2025-08-19,8379.6240234375
2025-08-20,8257.62890625
2025-08-21,8245.6298828125
2025-08-22,8378.0
