Date,REL.L
2021-01-26,1869.62744140625
2021-01-27,1855.141845703125
2021-01-28,1854.642333984375
2021-01-29,1810.6864013671875
2021-02-01,1843.15380859375
2021-02-02,1862.6343994140625
2021-02-03,1847.1497802734375
2021-02-04,1856.140869140625
2021-02-05,1821.675537109375
2021-02-08,1827.6695556640625
2021-02-09,1795.7015380859375
2021-02-10,1771.225830078125
2021-02-11,1823.173828125
2021-02-12,1864.6324462890625
2021-02-15,1869.127685546875
2021-02-16,1862.6343994140625
2021-02-17,1828.1685791015625
2021-02-18,1806.19091796875
2021-02-19,1758.73828125
2021-02-22,1737.2601318359375
2021-02-23,1729.26806640625
2021-02-24,1711.785400390625
2021-02-25,1720.776611328125
2021-02-26,1690.806640625
2021-03-01,1702.7945556640625
2021-03-02,1702.7945556640625
2021-03-03,1710.78662109375
2021-03-04,1716.7802734375
2021-03-05,1696.80029296875
2021-03-08,1702.7945556640625
2021-03-09,1721.7755126953125
2021-03-10,1723.7734375
2021-03-11,1730.2669677734375
2021-03-12,1720.776611328125
2021-03-15,1732.7642822265625
2021-03-16,1739.2581787109375
2021-03-17,1764.23291015625
2021-03-18,1776.220703125
2021-03-19,1782.714599609375
2021-03-22,1773.22412109375
2021-03-23,1793.703369140625
2021-03-24,1797.6995849609375
2021-03-25,1820.6761474609375
2021-03-26,1805.1920166015625
2021-03-29,1824.6722412109375
2021-03-30,1819.1778564453125
2021-03-31,1817.1798095703125
2021-04-01,1833.163818359375
2021-04-06,1859.637451171875
2021-04-07,1878.11865234375
2021-04-08,1902.5943603515625
2021-04-09,1908.5882568359375
2021-04-12,1909.087646484375
2021-04-13,1906.5902099609375
2021-04-14,1919.5772705078125
2021-04-15,1928.5682373046875
2021-04-16,1933.563232421875
2021-04-19,1923.073974609375
2021-04-20,1915.5814208984375
2021-04-21,1917.5792236328125
2021-04-22,1941.5552978515625
2021-04-23,1938.058837890625
2021-04-26,1928.06884765625
2021-04-27,1927.0697021484375
2021-04-28,1925.5714111328125
2021-04-29,1872.4490966796875
2021-04-30,1877.9447021484375
2021-05-04,1856.46240234375
2021-05-05,1883.9395751953125
2021-05-06,1897.428466796875
2021-05-07,1911.4168701171875
2021-05-10,1870.9505615234375
2021-05-11,1811.499755859375
2021-05-12,1814.99658203125
2021-05-13,1822.990234375
2021-05-14,1856.9620361328125
2021-05-17,1847.9697265625
2021-05-18,1843.972900390625
2021-05-19,1837.478271484375
2021-05-20,1871.94970703125
2021-05-21,1870.9505615234375
2021-05-24,1882.44091796875
2021-05-25,1881.94140625
2021-05-26,1868.9520263671875
2021-05-27,1836.9788818359375
2021-05-28,1837.478271484375
2021-06-01,1845.4716796875
2021-06-02,1848.4691162109375
2021-06-03,1848.9686279296875
2021-06-04,1845.4716796875
2021-06-07,1839.4766845703125
2021-06-08,1862.957275390625
2021-06-09,1884.439453125
2021-06-10,1884.439453125
2021-06-11,1897.428466796875
2021-06-14,1907.919921875
2021-06-15,1926.9041748046875
2021-06-16,1942.3914794921875
2021-06-17,1945.8883056640625
2021-06-18,1917.412109375
2021-06-21,1931.400390625
2021-06-22,1933.8983154296875
2021-06-23,1928.902587890625
2021-06-24,1950.8843994140625
2021-06-25,1935.896484375
2021-06-28,1927.40380859375
2021-06-29,1913.914794921875
2021-06-30,1917.412109375
2021-07-01,1963.3739013671875
2021-07-02,1978.361572265625
2021-07-05,1972.865966796875
2021-07-06,1998.344970703125
2021-07-07,2021.325927734375
2021-07-08,1984.3565673828125
2021-07-09,2006.33837890625
2021-07-12,2027.321044921875
2021-07-13,2057.29638671875
2021-07-14,2048.303466796875
2021-07-15,2034.3150634765625
2021-07-16,2054.298583984375
2021-07-19,2023.3243408203125
2021-07-20,2036.3134765625
2021-07-21,2031.3177490234375
2021-07-22,2059.29443359375
2021-07-23,2064.29052734375
2021-07-26,2030.3182373046875
2021-07-27,2027.321044921875
2021-07-28,2032.3167724609375
2021-07-29,2098.26220703125
2021-07-30,2112.250732421875
2021-08-02,2114.249267578125
2021-08-03,2129.23681640625
2021-08-04,2171.20166015625
2021-08-05,2156.35595703125
2021-08-06,2130.375732421875
2021-08-09,2137.370849609375
2021-08-10,2131.375244140625
2021-08-11,2158.354736328125
2021-08-12,2167.347900390625
2021-08-13,2169.346435546875
2021-08-16,2163.350830078125
2021-08-17,2171.344482421875
2021-08-18,2168.346923828125
2021-08-19,2170.345703125
2021-08-20,2173.34326171875
2021-08-23,2178.339599609375
2021-08-24,2176.3408203125
2021-08-25,2163.350830078125
2021-08-26,2174.342529296875
2021-08-27,2175.341552734375
2021-08-31,2180.337890625
2021-09-01,2193.328125
2021-09-02,2201.322265625
2021-09-03,2189.331298828125
2021-09-06,2211.314208984375
2021-09-07,2203.3203125
2021-09-08,2201.322265625
2021-09-09,2184.334716796875
2021-09-10,2176.3408203125
2021-09-13,2186.3330078125
2021-09-14,2192.32861328125
2021-09-15,2164.35009765625
2021-09-16,2196.325927734375
2021-09-17,2194.3271484375
2021-09-20,2193.328125
2021-09-21,2218.30908203125
2021-09-22,2224.304443359375
2021-09-23,2213.3125
2021-09-24,2193.328125
2021-09-27,2146.363525390625
2021-09-28,2123.381103515625
2021-09-29,2155.357177734375
2021-09-30,2145.36474609375
2021-10-01,2168.346923828125
2021-10-04,2137.370849609375
2021-10-05,2161.351806640625
2021-10-06,2143.365966796875
2021-10-07,2164.35009765625
2021-10-08,2144.365478515625
2021-10-11,2153.358154296875
2021-10-12,2148.3623046875
2021-10-13,2164.35009765625
2021-10-14,2190.330078125
2021-10-15,2185.33447265625
2021-10-18,2190.330078125
2021-10-19,2200.322998046875
2021-10-20,2213.3125
2021-10-21,2248.285888671875
2021-10-22,2244.2890625
2021-10-25,2225.303466796875
2021-10-26,2241.29150390625
2021-10-27,2252.28271484375
2021-10-28,2257.279296875
2021-10-29,2262.275146484375
2021-11-01,2272.267822265625
2021-11-02,2305.24267578125
2021-11-03,2320.231201171875
2021-11-04,2363.19873046875
2021-11-05,2348.2099609375
2021-11-08,2328.2255859375
2021-11-09,2336.219482421875
2021-11-10,2358.20263671875
2021-11-11,2361.2001953125
2021-11-12,2378.18701171875
2021-11-15,2356.2041015625
2021-11-16,2338.218017578125
2021-11-17,2338.218017578125
2021-11-18,2338.218017578125
2021-11-19,2365.197265625
2021-11-22,2365.197265625
2021-11-23,2329.224365234375
2021-11-24,2341.21533203125
2021-11-25,2348.2099609375
2021-11-26,2307.240966796875
2021-11-29,2341.21533203125
2021-11-30,2335.219482421875
2021-12-01,2343.214111328125
2021-12-02,2342.21435546875
2021-12-03,2342.21435546875
2021-12-06,2377.187744140625
2021-12-07,2422.153564453125
2021-12-08,2406.165771484375
2021-12-09,2414.15966796875
2021-12-10,2400.170166015625
2021-12-13,2394.174560546875
2021-12-14,2355.204345703125
2021-12-15,2372.191650390625
2021-12-16,2371.1923828125
2021-12-17,2338.218017578125
2021-12-20,2346.21142578125
2021-12-21,2349.208984375
2021-12-22,2370.193115234375
2021-12-23,2373.19091796875
2021-12-24,2370.193115234375
2021-12-29,2415.158935546875
2021-12-30,2402.168701171875
2021-12-31,2400.170166015625
2022-01-04,2368.194580078125
2022-01-05,2347.2109375
2022-01-06,2235.2958984375
2022-01-07,2231.29931640625
2022-01-10,2186.3330078125
2022-01-11,2206.31787109375
2022-01-12,2211.314208984375
2022-01-13,2184.334716796875
2022-01-14,2194.3271484375
2022-01-17,2247.286865234375
2022-01-18,2235.2958984375
2022-01-19,2258.2783203125
2022-01-20,2280.261474609375
2022-01-21,2262.275146484375
2022-01-24,2226.302978515625
2022-01-25,2216.310791015625
2022-01-26,2232.2978515625
2022-01-27,2253.282470703125
2022-01-28,2231.29931640625
2022-01-31,2268.27099609375
2022-02-01,2273.266845703125
2022-02-02,2306.2421875
2022-02-03,2265.273193359375
2022-02-04,2264.274169921875
2022-02-07,2282.26025390625
2022-02-08,2265.273193359375
2022-02-09,2309.23974609375
2022-02-10,2265.273193359375
2022-02-11,2271.2685546875
2022-02-14,2237.29443359375
2022-02-15,2273.266845703125
2022-02-16,2259.277587890625
2022-02-17,2239.292724609375
2022-02-18,2231.29931640625
2022-02-21,2212.3134765625
2022-02-22,2237.29443359375
2022-02-23,2243.28955078125
2022-02-24,2202.32080078125
2022-02-25,2261.276123046875
2022-02-28,2279.2626953125
2022-03-01,2288.255859375
2022-03-02,2326.2265625
2022-03-03,2319.231689453125
2022-03-04,2257.279296875
2022-03-07,2211.314208984375
2022-03-08,2069.422119140625
2022-03-09,2144.365478515625
2022-03-10,2106.394287109375
2022-03-11,2110.3916015625
2022-03-14,2131.375244140625
2022-03-15,2187.33251953125
2022-03-16,2234.296875
2022-03-17,2289.2548828125
2022-03-18,2306.2421875
2022-03-21,2308.240478515625
2022-03-22,2322.229736328125
2022-03-23,2315.234619140625
2022-03-24,2318.233154296875
2022-03-25,2303.24462890625
2022-03-28,2342.21435546875
2022-03-29,2382.18408203125
2022-03-30,2373.19091796875
2022-03-31,2381.18505859375
2022-04-01,2363.19873046875
2022-04-04,2406.165771484375
2022-04-05,2443.1376953125
2022-04-06,2445.135986328125
2022-04-07,2447.134521484375
2022-04-08,2442.138427734375
2022-04-11,2432.14599609375
2022-04-12,2405.166748046875
2022-04-13,2417.1572265625
2022-04-14,2437.141845703125
2022-04-19,2397.172607421875
2022-04-20,2403.16796875
2022-04-21,2397.172607421875
2022-04-22,2393.175537109375
2022-04-25,2403.16796875
2022-04-26,2404.1669921875
2022-04-27,2413.16015625
2022-04-28,2423.5087890625
2022-04-29,2391.52880859375
2022-05-03,2349.554443359375
2022-05-04,2345.556884765625
2022-05-05,2373.539794921875
2022-05-06,2305.581298828125
2022-05-09,2297.586669921875
2022-05-10,2298.586181640625
2022-05-11,2297.586669921875
2022-05-12,2249.6162109375
2022-05-13,2291.59033203125
2022-05-16,2306.5810546875
2022-05-17,2298.586181640625
2022-05-18,2288.59228515625
2022-05-19,2238.622802734375
2022-05-20,2263.607177734375
2022-05-23,2299.585205078125
2022-05-24,2310.578369140625
2022-05-25,2277.5986328125
2022-05-26,2267.60498046875
2022-05-27,2281.59619140625
2022-05-30,2289.59130859375
2022-05-31,2274.6005859375
2022-06-01,2205.642578125
2022-06-06,2241.62109375
2022-06-07,2221.633056640625
2022-06-08,2209.640625
2022-06-09,2179.658935546875
2022-06-10,2156.672607421875
2022-06-13,2142.681884765625
2022-06-14,2079.720458984375
2022-06-15,2114.699462890625
2022-06-16,2080.72021484375
2022-06-17,2085.716796875
2022-06-20,2089.714111328125
2022-06-21,2100.707763671875
2022-06-22,2123.693359375
2022-06-23,2122.694091796875
2022-06-24,2203.64404296875
2022-06-27,2233.6259765625
2022-06-28,2212.638916015625
2022-06-29,2234.625244140625
2022-06-30,2224.63134765625
2022-07-01,2208.641357421875
2022-07-04,2234.625244140625
2022-07-05,2187.654296875
2022-07-06,2265.60595703125
2022-07-07,2248.616455078125
2022-07-08,2240.621337890625
2022-07-11,2271.6025390625
2022-07-12,2265.60595703125
2022-07-13,2262.60791015625
2022-07-14,2272.60205078125
2022-07-15,2309.5791015625
2022-07-18,2294.588134765625
2022-07-19,2309.5791015625
2022-07-20,2313.576904296875
2022-07-21,2350.5537109375
2022-07-22,2356.550537109375
2022-07-25,2343.55810546875
2022-07-26,2342.558837890625
2022-07-27,2356.550537109375
2022-07-28,2397.525146484375
2022-07-29,2424.508544921875
2022-08-01,2417.51220703125
2022-08-02,2414.5146484375
2022-08-03,2430.504638671875
2022-08-04,2416.66943359375
2022-08-05,2382.68798828125
2022-08-08,2396.680419921875
2022-08-09,2413.6708984375
2022-08-10,2409.673095703125
2022-08-11,2374.6923828125
2022-08-12,2376.691650390625
2022-08-15,2391.683349609375
2022-08-16,2382.68798828125
2022-08-17,2387.685546875
2022-08-18,2416.66943359375
2022-08-19,2435.658935546875
2022-08-22,2438.6572265625
2022-08-23,2362.698974609375
2022-08-24,2373.693115234375
2022-08-25,2382.68798828125
2022-08-26,2301.732666015625
2022-08-30,2292.737548828125
2022-08-31,2260.75537109375
2022-09-01,2228.772705078125
2022-09-02,2249.761474609375
2022-09-05,2234.76953125
2022-09-06,2237.76806640625
2022-09-07,2258.75634765625
2022-09-08,2272.748291015625
2022-09-09,2289.7392578125
2022-09-12,2308.728759765625
2022-09-13,2285.7412109375
2022-09-14,2251.76025390625
2022-09-15,2240.76611328125
2022-09-16,2230.771484375
2022-09-20,2199.788818359375
2022-09-21,2229.7724609375
2022-09-22,2169.8056640625
2022-09-23,2180.79931640625
2022-09-26,2201.787353515625
2022-09-27,2216.779052734375
2022-09-28,2204.786376953125
2022-09-29,2196.790283203125
2022-09-30,2200.788330078125
2022-10-03,2198.789306640625
2022-10-04,2268.7509765625
2022-10-05,2275.746826171875
2022-10-06,2261.75439453125
2022-10-07,2248.76171875
2022-10-10,2239.766845703125
2022-10-11,2226.773681640625
2022-10-12,2218.7783203125
2022-10-13,2155.813232421875
2022-10-14,2173.80322265625
2022-10-17,2198.789306640625
2022-10-18,2218.7783203125
2022-10-19,2221.7763671875
2022-10-20,2210.78271484375
2022-10-21,2223.775634765625
2022-10-24,2260.75537109375
2022-10-25,2310.7275390625
2022-10-26,2325.718994140625
2022-10-27,2321.721435546875
2022-10-28,2338.71240234375
2022-10-31,2339.711669921875
2022-11-01,2286.740966796875
2022-11-02,2290.738525390625
2022-11-03,2313.72607421875
2022-11-04,2306.72998046875
2022-11-07,2279.74462890625
2022-11-08,2312.7265625
2022-11-09,2322.72119140625
2022-11-10,2375.691650390625
2022-11-11,2233.770263671875
2022-11-14,2246.762939453125
2022-11-15,2254.758544921875
2022-11-16,2278.745361328125
2022-11-17,2258.75634765625
2022-11-18,2281.74365234375
2022-11-21,2330.71630859375
2022-11-22,2310.7275390625
2022-11-23,2316.724365234375
2022-11-24,2309.728271484375
2022-11-25,2323.720703125
2022-11-28,2335.7138671875
2022-11-29,2288.73974609375
2022-11-30,2310.7275390625
2022-12-01,2332.71533203125
2022-12-02,2335.7138671875
2022-12-05,2328.7177734375
2022-12-06,2315.724853515625
2022-12-07,2333.715087890625
2022-12-08,2313.72607421875
2022-12-09,2327.718505859375
2022-12-12,2328.7177734375
2022-12-13,2324.72021484375
2022-12-14,2338.71240234375
2022-12-15,2322.72119140625
2022-12-16,2304.73095703125
2022-12-19,2295.73583984375
2022-12-20,2282.7431640625
2022-12-21,2309.728271484375
2022-12-22,2306.72998046875
2022-12-23,2297.735107421875
2022-12-28,2318.7236328125
2022-12-29,2317.7236328125
2022-12-30,2286.740966796875
2023-01-03,2305.730224609375
2023-01-04,2363.6982421875
2023-01-05,2325.718994140625
2023-01-06,2341.710693359375
2023-01-09,2330.71630859375
2023-01-10,2340.7109375
2023-01-11,2363.6982421875
2023-01-12,2350.70556640625
2023-01-13,2375.691650390625
2023-01-16,2401.677734375
2023-01-17,2398.67919921875
2023-01-18,2397.679931640625
2023-01-19,2375.691650390625
2023-01-20,2358.701416015625
2023-01-23,2380.68896484375
2023-01-24,2375.691650390625
2023-01-25,2351.705322265625
2023-01-26,2377.690673828125
2023-01-27,2376.691650390625
2023-01-30,2403.676513671875
2023-01-31,2400.67822265625
2023-02-01,2402.677001953125
2023-02-02,2461.64453125
2023-02-03,2452.649169921875
2023-02-06,2440.65625
2023-02-07,2419.66748046875
2023-02-08,2422.665771484375
2023-02-09,2414.67041015625
2023-02-10,2392.682373046875
2023-02-13,2429.662353515625
2023-02-14,2419.66748046875
2023-02-15,2446.65283203125
2023-02-16,2482.633056640625
2023-02-17,2490.62841796875
2023-02-20,2483.63232421875
2023-02-21,2489.629150390625
2023-02-22,2550.59521484375
2023-02-23,2540.60107421875
2023-02-24,2525.609619140625
2023-02-27,2535.603759765625
2023-02-28,2501.622314453125
2023-03-01,2526.608642578125
2023-03-02,2547.597412109375
2023-03-03,2535.603759765625
2023-03-06,2533.60498046875
2023-03-07,2548.5966796875
2023-03-08,2553.593994140625
2023-03-09,2573.582763671875
2023-03-10,2522.611083984375
2023-03-13,2503.621337890625
2023-03-14,2535.603759765625
2023-03-15,2510.61767578125
2023-03-16,2541.600341796875
2023-03-17,2528.607666015625
2023-03-20,2552.594482421875
2023-03-21,2565.58740234375
2023-03-22,2603.566650390625
2023-03-23,2581.578125
2023-03-24,2575.581787109375
2023-03-27,2584.5771484375
2023-03-28,2567.586181640625
2023-03-29,2590.573486328125
2023-03-30,2604.56591796875
2023-03-31,2616.559326171875
2023-04-03,2599.568603515625
2023-04-04,2614.560302734375
2023-04-05,2623.555419921875
2023-04-06,2626.553466796875
2023-04-11,2625.55419921875
2023-04-12,2649.541015625
2023-04-13,2648.54150390625
2023-04-14,2634.549560546875
2023-04-17,2632.550537109375
2023-04-18,2629.552001953125
2023-04-19,2641.545166015625
2023-04-20,2687.520263671875
2023-04-21,2720.501953125
2023-04-24,2717.50390625
2023-04-25,2708.50830078125
2023-04-26,2664.53271484375
2023-04-27,2623.938232421875
2023-04-28,2644.9296875
2023-05-02,2509.984375
2023-05-03,2522.979248046875
2023-05-04,2449.0087890625
2023-05-05,2433.015380859375
2023-05-09,2477.997314453125
2023-05-10,2462.003662109375
2023-05-11,2494.990234375
2023-05-12,2489.99267578125
2023-05-15,2473.9990234375
2023-05-16,2469.0009765625
2023-05-17,2463.00341796875
2023-05-18,2498.989013671875
2023-05-19,2499.988525390625
2023-05-22,2493.990966796875
2023-05-23,2490.991943359375
2023-05-24,2463.00341796875
2023-05-25,2449.0087890625
2023-05-26,2485.994140625
2023-05-30,2483.994873046875
2023-05-31,2508.984619140625
2023-06-01,2540.9716796875
2023-06-02,2564.96240234375
2023-06-05,2579.956298828125
2023-06-06,2572.958740234375
2023-06-07,2567.9609375
2023-06-08,2553.966552734375
2023-06-09,2529.9765625
2023-06-12,2558.964599609375
2023-06-13,2576.95703125
2023-06-14,2578.956787109375
2023-06-15,2617.9404296875
2023-06-16,2644.9296875
2023-06-19,2609.94384765625
2023-06-20,2612.94287109375
2023-06-21,2598.948486328125
2023-06-22,2595.949462890625
2023-06-23,2602.94677734375
2023-06-26,2587.952880859375
2023-06-27,2585.953369140625
2023-06-28,2608.9443359375
2023-06-29,2602.94677734375
2023-06-30,2619.939697265625
2023-07-03,2600.947509765625
2023-07-04,2589.9521484375
2023-07-05,2565.96142578125
2023-07-06,2535.9736328125
2023-07-07,2462.003662109375
2023-07-10,2472.999267578125
2023-07-11,2441.012451171875
2023-07-12,2483.994873046875
2023-07-13,2516.9814453125
2023-07-14,2541.971435546875
2023-07-17,2550.967529296875
2023-07-18,2548.96875
2023-07-19,2570.959716796875
2023-07-20,2577.956787109375
2023-07-21,2606.945068359375
2023-07-24,2580.955810546875
2023-07-25,2560.9638671875
2023-07-26,2540.9716796875
2023-07-27,2659.923583984375
2023-07-28,2631.93505859375
2023-07-31,2618.9404296875
2023-08-01,2601.947265625
2023-08-02,2608.9443359375
2023-08-03,2570.127685546875
2023-08-04,2567.128662109375
2023-08-07,2571.127197265625
2023-08-08,2580.124267578125
2023-08-09,2592.1201171875
2023-08-10,2626.1083984375
2023-08-11,2567.128662109375
2023-08-14,2585.12255859375
2023-08-15,2549.134765625
2023-08-16,2514.146484375
2023-08-17,2488.1552734375
2023-08-18,2480.158203125
2023-08-21,2479.158447265625
2023-08-22,2472.16064453125
2023-08-23,2499.15185546875
2023-08-24,2515.146240234375
2023-08-25,2527.14208984375
2023-08-29,2555.132568359375
2023-08-30,2582.123291015625
2023-08-31,2577.125
2023-09-01,2578.124755859375
2023-09-04,2583.123046875
2023-09-05,2604.1162109375
2023-09-06,2636.105224609375
2023-09-07,2694.08544921875
2023-09-08,2721.076416015625
2023-09-11,2711.07958984375
2023-09-12,2717.077880859375
2023-09-13,2743.068603515625
2023-09-14,2776.0576171875
2023-09-15,2799.0498046875
2023-09-18,2787.053955078125
2023-09-19,2781.05615234375
2023-09-20,2827.040283203125
2023-09-21,2789.05322265625
2023-09-22,2781.05615234375
2023-09-25,2772.05908203125
2023-09-26,2754.065185546875
2023-09-27,2740.06982421875
2023-09-28,2763.06201171875
2023-09-29,2774.05810546875
2023-10-02,2755.064697265625
2023-10-03,2759.0634765625
2023-10-04,2817.043701171875
2023-10-05,2851.031982421875
2023-10-06,2862.0283203125
2023-10-09,2857.030029296875
2023-10-10,2904.014404296875
2023-10-11,2899.01611328125
2023-10-12,2921.00830078125
2023-10-13,2912.011474609375
2023-10-16,2892.01806640625
2023-10-17,2904.014404296875
2023-10-18,2887.02001953125
2023-10-19,2879.022705078125
2023-10-20,2831.0390625
2023-10-23,2852.03173828125
2023-10-24,2828.039794921875
2023-10-25,2860.029052734375
2023-10-26,2845.034423828125
2023-10-27,2816.044189453125
2023-10-30,2855.031005859375
2023-10-31,2867.026611328125
2023-11-01,2861.02880859375
2023-11-02,2888.01953125
2023-11-03,2834.037841796875
2023-11-06,2854.03125
2023-11-07,2892.01806640625
2023-11-08,2912.011474609375
2023-11-09,2954.9970703125
2023-11-10,2953.997314453125
2023-11-13,2957.995849609375
2023-11-14,2895.017578125
2023-11-15,2923.0078125
2023-11-16,2950.998291015625
2023-11-17,2982.987548828125
2023-11-20,2982.987548828125
2023-11-21,3004.97998046875
2023-11-22,3038.96826171875
2023-11-23,3058.961669921875
2023-11-24,3047.96533203125
2023-11-27,3070.957275390625
2023-11-28,3063.9599609375
2023-11-29,3044.96630859375
2023-11-30,3038.96826171875
2023-12-01,3046.9658203125
2023-12-04,3045.966064453125
2023-12-05,3070.957275390625
2023-12-06,3090.950927734375
2023-12-07,3088.951171875
2023-12-08,3105.94580078125
2023-12-11,3115.942138671875
2023-12-12,3157.927734375
2023-12-13,3167.924560546875
2023-12-14,3061.960693359375
2023-12-15,3022.973876953125
2023-12-18,3058.961669921875
2023-12-19,3068.9580078125
2023-12-20,3084.95263671875
2023-12-21,3075.955810546875
2023-12-22,3073.95654296875
2023-12-27,3086.9521484375
2023-12-28,3091.950439453125
2023-12-29,3108.944580078125
2024-01-02,3065.959228515625
2024-01-03,3060.9609375
2024-01-04,3105.94580078125
2024-01-05,3098.947998046875
2024-01-08,3137.934814453125
2024-01-09,3114.94287109375
2024-01-10,3160.92724609375
2024-01-11,3158.927734375
2024-01-12,3226.904296875
2024-01-15,3200.91357421875
2024-01-16,3222.90576171875
2024-01-17,3219.9072265625
2024-01-18,3262.892333984375
2024-01-19,3278.886962890625
2024-01-22,3270.8896484375
2024-01-23,3240.899658203125
2024-01-24,3261.892578125
2024-01-25,3255.89453125
2024-01-26,3274.888671875
2024-01-29,3264.891845703125
2024-01-30,3284.884765625
2024-01-31,3260.89306640625
2024-02-01,3287.884033203125
2024-02-02,3306.87744140625
2024-02-05,3299.8798828125
2024-02-06,3285.884521484375
2024-02-07,3267.890625
2024-02-08,3299.8798828125
2024-02-09,3348.86328125
2024-02-12,3333.868408203125
2024-02-13,3263.89208984375
2024-02-14,3334.86767578125
2024-02-15,3312.87548828125
2024-02-16,3400.845458984375
2024-02-19,3410.84228515625
2024-02-20,3434.834228515625
2024-02-21,3432.8349609375
2024-02-22,3473.820556640625
2024-02-23,3498.812255859375
2024-02-26,3502.810791015625
2024-02-27,3452.827880859375
2024-02-28,3437.8330078125
2024-02-29,3459.82568359375
2024-03-01,3409.84228515625
2024-03-04,3408.8427734375
2024-03-05,3418.83935546875
2024-03-06,3412.841552734375
2024-03-07,3393.847900390625
2024-03-08,3403.844482421875
2024-03-11,3358.85986328125
2024-03-12,3408.8427734375
2024-03-13,3409.84228515625
2024-03-14,3389.84912109375
2024-03-15,3373.8544921875
2024-03-18,3387.85009765625
2024-03-19,3380.852294921875
2024-03-20,3377.853515625
2024-03-21,3449.828857421875
2024-03-22,3456.82666015625
2024-03-25,3426.8369140625
2024-03-26,3408.8427734375
2024-03-27,3425.837158203125
2024-03-28,3422.838134765625
2024-04-02,3354.861083984375
2024-04-03,3322.8720703125
2024-04-04,3311.87548828125
2024-04-05,3316.8740234375
2024-04-08,3297.880615234375
2024-04-09,3318.87353515625
2024-04-10,3307.876953125
2024-04-11,3317.873779296875
2024-04-12,3337.8671875
2024-04-15,3352.86181640625
2024-04-16,3303.87841796875
2024-04-17,3303.87841796875
2024-04-18,3327.870361328125
2024-04-19,3300.87939453125
2024-04-22,3346.86376953125
2024-04-23,3362.8583984375
2024-04-24,3303.87841796875
2024-04-25,3279.88671875
2024-04-26,3327.870361328125
2024-04-29,3291.882568359375
2024-04-30,3301.879150390625
2024-05-01,3298.880126953125
2024-05-02,3283.301513671875
2024-05-03,3357.285888671875
2024-05-07,3410.2744140625
2024-05-08,3432.269775390625
2024-05-09,3450.265869140625
2024-05-10,3458.263916015625
2024-05-13,3410.2744140625
2024-05-14,3443.267333984375
2024-05-15,3461.263671875
2024-05-16,3454.264892578125
2024-05-17,3457.2646484375
2024-05-20,3465.2626953125
2024-05-21,3464.262939453125
2024-05-22,3481.25927734375
2024-05-23,3489.257568359375
2024-05-24,3519.251220703125
2024-05-28,3425.271240234375
2024-05-29,3414.2734375
2024-05-30,3400.2763671875
2024-05-31,3415.2734375
2024-06-03,3421.272216796875
2024-06-04,3486.25830078125
2024-06-05,3520.251220703125
2024-06-06,3539.2470703125
2024-06-07,3530.2490234375
2024-06-10,3502.2548828125
2024-06-11,3490.25732421875
2024-06-12,3571.240234375
2024-06-13,3575.239501953125
2024-06-14,3557.2431640625
2024-06-17,3567.240966796875
2024-06-18,3590.236328125
2024-06-19,3586.23681640625
2024-06-20,3607.232421875
2024-06-21,3599.234375
2024-06-24,3611.231689453125
2024-06-25,3614.23095703125
2024-06-26,3603.2333984375
2024-06-27,3653.222900390625
2024-06-28,3638.225830078125
2024-07-01,3576.239013671875
2024-07-02,3574.239501953125
2024-07-03,3569.24072265625
2024-07-04,3582.23779296875
2024-07-05,3584.237548828125
2024-07-08,3592.235595703125
2024-07-09,3594.2353515625
2024-07-10,3594.2353515625
2024-07-11,3542.246337890625
2024-07-12,3575.239501953125
2024-07-15,3539.2470703125
2024-07-16,3547.2451171875
2024-07-17,3491.25732421875
2024-07-18,3472.26123046875
2024-07-19,3469.26171875
2024-07-22,3511.253173828125
2024-07-23,3511.253173828125
2024-07-24,3481.25927734375
2024-07-25,3582.23779296875
2024-07-26,3607.232421875
2024-07-29,3660.22119140625
2024-07-30,3687.21533203125
2024-07-31,3672.21875
2024-08-01,3589.414306640625
2024-08-02,3566.41796875
2024-08-05,3466.434326171875
2024-08-06,3449.436767578125
2024-08-07,3511.427001953125
2024-08-08,3496.42919921875
2024-08-09,3510.427001953125
2024-08-12,3530.423828125
2024-08-13,3528.424072265625
2024-08-14,3549.420654296875
2024-08-15,3554.419677734375
2024-08-16,3531.423828125
2024-08-19,3539.42236328125
2024-08-20,3523.4248046875
2024-08-21,3534.423095703125
2024-08-22,3519.425537109375
2024-08-23,3498.428955078125
2024-08-27,3491.43017578125
2024-08-28,3521.42529296875
2024-08-29,3577.416015625
2024-08-30,3538.42236328125
2024-09-02,3552.420166015625
2024-09-03,3552.420166015625
2024-09-04,3553.420166015625
2024-09-05,3485.43115234375
2024-09-06,3518.425537109375
2024-09-09,3583.4150390625
2024-09-10,3600.412353515625
2024-09-11,3584.4150390625
2024-09-12,3641.405517578125
2024-09-13,3631.407470703125
2024-09-16,3639.406005859375
2024-09-17,3647.404541015625
2024-09-18,3590.4140625
2024-09-19,3622.408935546875
2024-09-20,3619.4091796875
2024-09-23,3663.402099609375
2024-09-24,3627.40771484375
2024-09-25,3630.407470703125
2024-09-26,3591.413818359375
2024-09-27,3567.417724609375
2024-09-30,3508.427490234375
2024-10-01,3545.421142578125
2024-10-02,3563.41845703125
2024-10-03,3550.42041015625
2024-10-04,3500.4287109375
2024-10-07,3511.427001953125
2024-10-08,3536.422607421875
2024-10-09,3553.420166015625
2024-10-10,3548.4208984375
2024-10-11,3571.417236328125
