Date,RKT.L
2023-03-03,5867.1005859375
2023-03-06,5777.20556640625
2023-03-07,5805.1728515625
2023-03-08,5801.17822265625
2023-03-09,5805.1728515625
2023-03-10,5743.24609375
2023-03-13,5753.234375
2023-03-14,5809.16845703125
2023-03-15,5789.19189453125
2023-03-16,5875.0908203125
2023-03-17,5803.17578125
2023-03-20,5831.14208984375
2023-03-21,5911.04931640625
2023-03-22,6014.9267578125
2023-03-23,5976.9716796875
2023-03-24,6096.830078125
2023-03-27,6128.79296875
2023-03-28,6126.7958984375
2023-03-29,6148.76953125
2023-03-30,6156.76025390625
2023-03-31,6150.7666015625
2023-04-03,6202.7060546875
2023-04-04,6252.64697265625
2023-04-05,6328.55859375
2023-04-06,6223.76611328125
2023-04-11,6187.8017578125
2023-04-12,6237.75146484375
2023-04-13,6229.76025390625
2023-04-14,6279.70947265625
2023-04-17,6349.6396484375
2023-04-18,6377.6123046875
2023-04-19,6359.6298828125
2023-04-20,6427.56201171875
2023-04-21,6465.52392578125
2023-04-24,6471.517578125
2023-04-25,6493.4951171875
2023-04-26,6269.7197265625
2023-04-27,6305.68359375
2023-04-28,6423.56591796875
2023-05-02,6433.5556640625
2023-05-03,6473.515625
2023-05-04,6473.515625
2023-05-05,6427.56201171875
2023-05-09,6461.52783203125
2023-05-10,6397.59130859375
2023-05-11,6447.5419921875
2023-05-12,6483.505859375
2023-05-15,6503.4853515625
2023-05-16,6563.42529296875
2023-05-17,6469.52001953125
2023-05-18,6501.48779296875
2023-05-19,6495.4931640625
2023-05-22,6517.4716796875
2023-05-23,6453.53564453125
2023-05-24,6379.60986328125
2023-05-25,6355.63330078125
2023-05-26,6409.580078125
2023-05-30,6283.7060546875
2023-05-31,6239.74951171875
2023-06-01,6273.71630859375
2023-06-02,6301.6875
2023-06-05,6291.69775390625
2023-06-06,6291.69775390625
2023-06-07,6219.77001953125
2023-06-08,6107.8818359375
2023-06-09,6027.96240234375
2023-06-12,5984.005859375
2023-06-13,5978.01220703125
2023-06-14,5900.09033203125
2023-06-15,6017.97216796875
2023-06-16,6063.92578125
2023-06-19,5993.99560546875
2023-06-20,6049.93994140625
2023-06-21,6067.921875
2023-06-22,6037.9521484375
2023-06-23,6075.91455078125
2023-06-26,6049.93994140625
2023-06-27,6009.97998046875
2023-06-28,5914.07568359375
2023-06-29,5832.15771484375
2023-06-30,5906.083984375
2023-07-03,5918.072265625
2023-07-04,5898.091796875
2023-07-05,5898.091796875
2023-07-06,5804.1865234375
2023-07-07,5736.25439453125
2023-07-10,5766.224609375
2023-07-11,5730.259765625
2023-07-12,5740.25
2023-07-13,5744.24609375
2023-07-14,5778.2119140625
2023-07-17,5764.2265625
2023-07-18,5770.2197265625
2023-07-19,5854.1357421875
2023-07-20,5884.10595703125
2023-07-21,5928.06201171875
2023-07-24,5890.10009765625
2023-07-25,5936.05419921875
2023-07-26,5872.1181640625
2023-07-27,5878.1123046875
2023-07-28,5896.09423828125
2023-07-31,5832.15771484375
2023-08-01,5796.19384765625
2023-08-02,5752.23779296875
2023-08-03,5675.0712890625
2023-08-04,5617.12158203125
2023-08-07,5655.08837890625
2023-08-08,5661.08349609375
2023-08-09,5725.02783203125
2023-08-10,5790.970703125
2023-08-11,5772.986328125
2023-08-14,5784.9755859375
2023-08-15,5691.05712890625
2023-08-16,5673.07275390625
2023-08-17,5655.08837890625
2023-08-18,5649.09375
2023-08-21,5633.107421875
2023-08-22,5599.1376953125
2023-08-23,5651.09228515625
2023-08-24,5675.0712890625
2023-08-25,5683.064453125
2023-08-29,5770.98779296875
2023-08-30,5764.99267578125
2023-08-31,5697.05224609375
2023-09-01,5705.044921875
2023-09-04,5693.05615234375
2023-09-05,5691.05712890625
2023-09-06,5673.07275390625
2023-09-07,5739.015625
2023-09-08,5800.9619140625
2023-09-11,5820.9443359375
2023-09-12,5770.98779296875
2023-09-13,5719.03271484375
2023-09-14,5735.01904296875
2023-09-15,5757.0
2023-09-18,5824.94091796875
2023-09-19,5836.93115234375
2023-09-20,5902.87353515625
2023-09-21,5916.86083984375
2023-09-22,5872.8994140625
2023-09-25,5806.95654296875
2023-09-26,5766.99072265625
2023-09-27,5733.02099609375
2023-09-28,5747.0087890625
2023-09-29,5788.97265625
2023-10-02,5755.001953125
2023-10-03,5760.99609375
2023-10-04,5739.015625
2023-10-05,5814.94970703125
2023-10-06,5723.029296875
2023-10-09,5774.984375
2023-10-10,5864.90625
2023-10-11,5894.88037109375
2023-10-12,5846.921875
2023-10-13,5848.92041015625
2023-10-16,5806.95654296875
2023-10-17,5866.904296875
2023-10-18,5944.8369140625
2023-10-19,5936.84326171875
2023-10-20,5936.84326171875
2023-10-23,5954.82861328125
2023-10-24,5910.8662109375
2023-10-25,5673.07275390625
2023-10-26,5589.14599609375
2023-10-27,5447.26904296875
2023-10-30,5535.19287109375
2023-10-31,5497.22607421875
2023-11-01,5537.19091796875
2023-11-02,5537.19091796875
2023-11-03,5407.3037109375
2023-11-06,5483.23779296875
2023-11-07,5525.20166015625
2023-11-08,5489.232421875
2023-11-09,5553.1767578125
2023-11-10,5487.23486328125
2023-11-13,5525.20166015625
2023-11-14,5491.23095703125
2023-11-15,5451.26513671875
2023-11-16,5363.34228515625
2023-11-17,5391.31787109375
2023-11-20,5323.37646484375
2023-11-21,5401.30908203125
2023-11-22,5435.279296875
2023-11-23,5381.326171875
2023-11-24,5401.30908203125
2023-11-27,5385.3232421875
2023-11-28,5409.3017578125
2023-11-29,5385.3232421875
2023-11-30,5393.31591796875
2023-12-01,5411.30029296875
2023-12-04,5445.27099609375
2023-12-05,5409.3017578125
2023-12-06,5397.31201171875
2023-12-07,5349.35400390625
2023-12-08,5389.31982421875
2023-12-11,5377.32958984375
2023-12-12,5403.30712890625
2023-12-13,5385.3232421875
2023-12-14,5409.3017578125
2023-12-15,5437.27783203125
2023-12-18,5415.29638671875
2023-12-19,5427.28662109375
2023-12-20,5425.2880859375
2023-12-21,5421.2919921875
2023-12-22,5437.27783203125
2023-12-27,5459.2587890625
2023-12-28,5441.2744140625
2023-12-29,5415.29638671875
2024-01-02,5451.26513671875
2024-01-03,5485.236328125
2024-01-04,5513.21142578125
2024-01-05,5507.21728515625
2024-01-08,5511.212890625
2024-01-09,5569.16259765625
2024-01-10,5603.1337890625
2024-01-11,5593.142578125
2024-01-12,5633.107421875
2024-01-15,5645.09716796875
2024-01-16,5653.08984375
2024-01-17,5609.12841796875
2024-01-18,5563.16845703125
2024-01-19,5575.15771484375
2024-01-22,5531.19580078125
2024-01-23,5545.1845703125
2024-01-24,5509.21484375
2024-01-25,5523.20361328125
2024-01-26,5653.08984375
2024-01-29,5665.07958984375
2024-01-30,5683.064453125
2024-01-31,5703.046875
2024-02-01,5685.0625
2024-02-02,5709.04150390625
2024-02-05,5760.99609375
2024-02-06,5788.97265625
2024-02-07,5788.97265625
2024-02-08,5760.99609375
2024-02-09,5745.01025390625
2024-02-12,5751.00537109375
2024-02-13,5707.04296875
2024-02-14,5687.060546875
2024-02-15,5697.05224609375
2024-02-16,5760.99609375
2024-02-19,5764.99267578125
2024-02-20,5810.953125
2024-02-21,5800.9619140625
2024-02-22,5810.953125
2024-02-23,5816.9482421875
2024-02-26,5866.904296875
2024-02-27,5832.93408203125
2024-02-28,5057.607421875
2024-02-29,4993.66259765625
2024-03-01,5139.53662109375
2024-03-04,5125.54833984375
2024-03-05,5109.5625
2024-03-06,5009.64892578125
2024-03-07,5079.587890625
2024-03-08,5159.5185546875
2024-03-11,5165.51416015625
2024-03-12,5199.48388671875
2024-03-13,5261.4306640625
2024-03-14,5247.4423828125
2024-03-15,4482.10693359375
2024-03-18,4571.0302734375
2024-03-19,4364.20947265625
2024-03-20,4329.23974609375
2024-03-21,4296.2685546875
2024-03-22,4402.17626953125
2024-03-25,4292.2724609375
2024-03-26,4348.2236328125
2024-03-27,4434.14892578125
2024-03-28,4508.0849609375
2024-04-02,4271.2900390625
2024-04-03,4216.33837890625
2024-04-04,4327.2421875
2024-04-05,4271.2900390625
2024-04-08,4256.3037109375
2024-04-09,4236.32080078125
2024-04-10,4301.26416015625
2024-04-11,4203.48193359375
2024-04-12,4197.4853515625
2024-04-15,4179.49609375
2024-04-16,4137.521484375
2024-04-17,4107.53955078125
2024-04-18,4136.52197265625
2024-04-19,4164.50537109375
2024-04-22,4263.4462890625
2024-04-23,4247.45556640625
2024-04-24,4371.3818359375
2024-04-25,4353.392578125
2024-04-26,4420.35205078125
2024-04-29,4454.33154296875
2024-04-30,4465.32568359375
2024-05-01,4473.3203125
2024-05-02,4466.32421875
2024-05-03,4473.3203125
2024-05-07,4547.27587890625
2024-05-08,4544.27783203125
2024-05-09,4593.24853515625
2024-05-10,4594.248046875
2024-05-13,4596.2470703125
2024-05-14,4597.24609375
2024-05-15,4593.24853515625
2024-05-16,4615.2353515625
2024-05-17,4590.25
2024-05-20,4533.2841796875
2024-05-21,4535.283203125
2024-05-22,4461.32763671875
2024-05-23,4438.34130859375
2024-05-24,4409.35888671875
2024-05-28,4376.37841796875
2024-05-29,4287.431640625
2024-05-30,4365.38525390625
2024-05-31,4449.3349609375
2024-06-03,4484.31396484375
2024-06-04,4504.30126953125
2024-06-05,4495.30712890625
2024-06-06,4523.29052734375
2024-06-07,4503.302734375
2024-06-10,4417.35400390625
2024-06-11,4385.373046875
2024-06-12,4387.37158203125
2024-06-13,4454.33154296875
2024-06-14,4390.3701171875
2024-06-17,4404.36181640625
2024-06-18,4374.37939453125
2024-06-19,4394.3681640625
2024-06-20,4439.3408203125
2024-06-21,4425.34912109375
2024-06-24,4441.33935546875
2024-06-25,4375.37890625
2024-06-26,4392.36865234375
2024-06-27,4349.39453125
2024-06-28,4279.4365234375
2024-07-01,4286.4326171875
2024-07-02,4255.45068359375
2024-07-03,4228.46728515625
2024-07-04,4254.45166015625
2024-07-05,4271.44140625
2024-07-08,4283.43359375
2024-07-09,4244.4580078125
2024-07-10,4318.41357421875
2024-07-11,4320.412109375
2024-07-12,4360.3876953125
2024-07-15,4276.4384765625
2024-07-16,4275.4384765625
2024-07-17,4356.390625
2024-07-18,4380.3759765625
2024-07-19,4388.37158203125
2024-07-22,4424.349609375
2024-07-23,4405.36083984375
2024-07-24,4490.310546875
2024-07-25,4376.37841796875
2024-07-26,4483.31396484375
2024-07-29,4090.5498046875
2024-07-30,4149.51416015625
2024-07-31,4175.49853515625
2024-08-01,4096.3349609375
2024-08-02,4148.31396484375
2024-08-05,4143.31640625
2024-08-06,4135.3193359375
2024-08-07,4221.2841796875
2024-08-08,4204.291015625
2024-08-09,4178.3017578125
2024-08-12,4178.3017578125
2024-08-13,4203.29150390625
2024-08-14,4229.28125
2024-08-15,4274.2626953125
2024-08-16,4270.2646484375
2024-08-19,4261.26806640625
2024-08-20,4219.28515625
2024-08-21,4273.26318359375
2024-08-22,4286.2578125
2024-08-23,4312.24755859375
2024-08-27,4346.2333984375
2024-08-28,4400.21142578125
2024-08-29,4337.2373046875
2024-08-30,4364.22607421875
2024-09-02,4378.22021484375
2024-09-03,4441.19482421875
2024-09-04,4478.1796875
2024-09-05,4498.171875
2024-09-06,4536.15625
2024-09-09,4484.17724609375
2024-09-10,4517.1640625
2024-09-11,4568.1435546875
2024-09-12,4561.14599609375
2024-09-13,4596.1318359375
2024-09-16,4583.13720703125
2024-09-17,4608.126953125
2024-09-18,4665.103515625
2024-09-19,4574.14111328125
2024-09-20,4512.166015625
2024-09-23,4536.15625
2024-09-24,4527.15966796875
2024-09-25,4586.1357421875
2024-09-26,4612.12548828125
2024-09-27,4691.09326171875
2024-09-30,4575.14013671875
2024-10-01,4548.1513671875
2024-10-02,4588.134765625
2024-10-03,4573.14111328125
2024-10-04,4555.1484375
2024-10-07,4551.150390625
2024-10-08,4598.130859375
2024-10-09,4667.10302734375
2024-10-10,4674.1005859375
2024-10-11,4624.12060546875
2024-10-14,4657.107421875
2024-10-15,4689.09423828125
2024-10-16,4705.087890625
2024-10-17,4771.060546875
2024-10-18,4774.0595703125
2024-10-21,4822.0400390625
2024-10-22,4761.064453125
2024-10-23,4950.98779296875
2024-10-24,4859.025390625
2024-10-25,4847.02978515625
2024-10-28,4847.02978515625
2024-10-29,4824.03955078125
2024-10-30,4757.06689453125
2024-10-31,4682.09716796875
2024-11-01,4991.970703125
2024-11-04,4942.99072265625
2024-11-05,4956.9853515625
2024-11-06,4892.01123046875
2024-11-07,4778.05810546875
2024-11-08,4764.0634765625
2024-11-11,4787.05419921875
2024-11-12,4760.0654296875
2024-11-13,4748.06982421875
2024-11-14,4728.07861328125
2024-11-15,4763.06396484375
2024-11-18,4781.056640625
2024-11-19,4748.06982421875
2024-11-20,4759.06591796875
2024-11-21,4739.07373046875
2024-11-22,4845.03076171875
2024-11-25,4863.02294921875
2024-11-26,4900.00830078125
2024-11-27,4936.9931640625
2024-11-28,4856.0263671875
2024-11-29,4858.025390625
2024-12-02,4857.02587890625
2024-12-03,4819.041015625
2024-12-04,4792.05224609375
2024-12-05,4773.06005859375
2024-12-06,4707.0869140625
2024-12-09,4736.07470703125
2024-12-10,4701.08935546875
2024-12-11,4833.03564453125
2024-12-12,4835.03466796875
2024-12-13,4855.02685546875
2024-12-16,4854.02685546875
2024-12-17,4841.0322265625
2024-12-18,4821.04052734375
2024-12-19,4818.0419921875
2024-12-20,4806.04638671875
2024-12-23,4815.04248046875
2024-12-24,4814.04345703125
2024-12-27,4826.03857421875
2024-12-30,4805.04736328125
2024-12-31,4831.0361328125
2025-01-02,4857.02587890625
2025-01-03,4867.021484375
2025-01-06,4807.04638671875
2025-01-07,4843.03173828125
2025-01-08,4907.005859375
2025-01-09,4920.99951171875
2025-01-10,4947.98876953125
2025-01-13,4890.01220703125
2025-01-14,4861.0244140625
2025-01-15,4819.041015625
2025-01-16,4887.013671875
2025-01-17,5011.962890625
2025-01-20,5033.9541015625
2025-01-21,5063.94189453125
2025-01-22,5037.95263671875
2025-01-23,5069.939453125
2025-01-24,5069.939453125
2025-01-27,5161.90185546875
2025-01-28,5219.87841796875
2025-01-29,5241.86962890625
2025-01-30,5329.833984375
2025-01-31,5327.83447265625
2025-02-03,5301.8447265625
2025-02-04,5233.873046875
2025-02-05,5253.8642578125
2025-02-06,5257.86279296875
2025-02-07,5251.865234375
2025-02-10,5241.86962890625
2025-02-11,5209.88232421875
2025-02-12,5167.8994140625
2025-02-13,5155.904296875
2025-02-14,5213.880859375
2025-02-17,5321.8369140625
2025-02-18,5335.83154296875
2025-02-19,5323.8359375
2025-02-20,5283.8525390625
2025-02-21,5259.86181640625
2025-02-24,5299.845703125
2025-02-25,5297.8466796875
2025-02-26,5263.8603515625
2025-02-27,5257.86279296875
2025-02-28,5237.87109375
2025-03-03,5267.85888671875
2025-03-04,5283.8525390625
2025-03-05,5183.89306640625
2025-03-06,5291.84912109375
2025-03-07,5415.798828125
2025-03-10,5361.82080078125
2025-03-11,5261.861328125
2025-03-12,5143.9091796875
2025-03-13,5217.87939453125
2025-03-14,5131.9140625
2025-03-17,5165.900390625
2025-03-18,5113.92138671875
2025-03-19,5111.92236328125
2025-03-20,5197.88720703125
2025-03-21,5191.89013671875
2025-03-24,5127.916015625
2025-03-25,5145.908203125
2025-03-26,5167.8994140625
2025-03-27,5155.904296875
2025-03-28,5229.87451171875
2025-03-31,5227.875
2025-04-01,5217.87939453125
2025-04-02,5227.875
2025-04-03,5269.85791015625
2025-04-04,5079.935546875
2025-04-07,4744.07177734375
2025-04-08,4947.98876953125
2025-04-09,4795.05126953125
2025-04-10,4759.2734375
2025-04-11,4765.2724609375
2025-04-14,4838.26123046875
2025-04-15,4916.24951171875
2025-04-16,4911.25
2025-04-17,4909.25048828125
2025-04-22,4949.24462890625
2025-04-23,4667.28759765625
2025-04-24,4679.28564453125
2025-04-25,4632.29296875
2025-04-28,4683.28515625
2025-04-29,4753.2744140625
2025-04-30,4837.26171875
2025-05-01,4845.26025390625
2025-05-02,4975.240234375
2025-05-06,4987.23876953125
2025-05-07,4967.24169921875
2025-05-08,4892.2529296875
2025-05-09,4875.255859375
2025-05-12,4831.26220703125
2025-05-13,4777.2705078125
2025-05-14,4752.2744140625
2025-05-15,4831.26220703125
2025-05-16,4849.259765625
2025-05-19,4851.25927734375
2025-05-20,4885.25439453125
2025-05-21,4897.25244140625
2025-05-22,4909.25048828125
2025-05-23,4928.24755859375
2025-05-27,4929.24755859375
2025-05-28,4921.24853515625
2025-05-29,4945.2451171875
2025-05-30,5031.23193359375
2025-06-02,4981.23974609375
2025-06-03,5013.23486328125
2025-06-04,5033.2314453125
2025-06-05,5109.22021484375
2025-06-06,5107.22021484375
2025-06-09,5113.21923828125
2025-06-10,5135.2158203125
2025-06-11,5149.2138671875
2025-06-12,5161.2119140625
2025-06-13,5095.22216796875
2025-06-16,5085.2236328125
2025-06-17,5115.21923828125
2025-06-18,5159.21240234375
2025-06-19,5107.22021484375
2025-06-20,5109.22021484375
2025-06-23,5049.22900390625
2025-06-24,5051.22900390625
2025-06-25,5029.232421875
2025-06-26,4961.24267578125
2025-06-27,4942.24560546875
2025-06-30,4954.24365234375
2025-07-01,4999.23681640625
2025-07-02,4987.23876953125
2025-07-03,5077.22509765625
2025-07-04,5059.2275390625
2025-07-07,5033.2314453125
2025-07-08,5063.22705078125
2025-07-09,5029.232421875
2025-07-10,5099.2216796875
2025-07-11,5015.234375
2025-07-14,5043.22998046875
2025-07-15,4999.23681640625
2025-07-16,5005.23583984375
2025-07-17,4981.23974609375
2025-07-18,5011.23486328125
2025-07-21,5055.22802734375
2025-07-22,5041.23046875
2025-07-23,5039.23046875
2025-07-24,5541.15380859375
2025-07-25,5583.1474609375
2025-07-28,5623.1416015625
2025-07-29,5651.13720703125
2025-07-30,5671.13427734375
2025-07-31,5671.13427734375
2025-08-01,5569.14990234375
2025-08-04,5571.1494140625
2025-08-05,5541.15380859375
2025-08-06,5529.15576171875
2025-08-07,5466.0
2025-08-08,5434.0
2025-08-11,5448.0
2025-08-12,5448.0
2025-08-13,5474.0
2025-08-14,5466.0
2025-08-15,5458.0
2025-08-18,5452.0
2025-08-19,5472.0
2025-08-20,5596.0
2025-08-21,5632.0
2025-08-22,5596.0
