Date,ADM.L
2022-12-14,2083.1259765625
2022-12-15,2050.15576171875
2022-12-16,2013.1890869140625
2022-12-19,2037.16748046875
2022-12-20,2055.151123046875
2022-12-21,2074.13427734375
2022-12-22,2076.132568359375
2022-12-23,2104.107177734375
2022-12-28,2120.0927734375
2022-12-29,2125.088623046875
2022-12-30,2135.078857421875
2023-01-03,2161.05615234375
2023-01-04,2221.002197265625
2023-01-05,2201.02001953125
2023-01-06,2222.001220703125
2023-01-09,2206.015625
2023-01-10,2269.958251953125
2023-01-11,2115.097412109375
2023-01-12,2167.051025390625
2023-01-13,2182.037353515625
2023-01-16,2159.0576171875
2023-01-17,2143.072021484375
2023-01-18,2129.084716796875
2023-01-19,2114.09814453125
2023-01-20,2093.117431640625
2023-01-23,2110.1015625
2023-01-24,2132.08203125
2023-01-25,2137.077392578125
2023-01-26,2182.037353515625
2023-01-27,2200.020751953125
2023-01-30,2201.02001953125
2023-01-31,2198.022705078125
2023-02-01,2203.018310546875
2023-02-02,2297.93310546875
2023-02-03,2277.950927734375
2023-02-06,2288.941162109375
2023-02-07,2257.96875
2023-02-08,2257.96875
2023-02-09,2257.96875
2023-02-10,2200.020751953125
2023-02-13,2231.992431640625
2023-02-14,2221.002197265625
2023-02-15,2239.98486328125
2023-02-16,2228.994873046875
2023-02-17,2241.98291015625
2023-02-20,2242.982177734375
2023-02-21,2200.020751953125
2023-02-22,2198.022705078125
2023-02-23,2202.018798828125
2023-02-24,2193.027099609375
2023-02-27,2216.006591796875
2023-02-28,2199.02197265625
2023-03-01,2146.069580078125
2023-03-02,2149.066650390625
2023-03-03,2109.102783203125
2023-03-06,2090.1201171875
2023-03-07,2086.123291015625
2023-03-08,2001.1998291015625
2023-03-09,1980.71826171875
2023-03-10,1879.80908203125
2023-03-13,1910.2816162109375
2023-03-14,1918.2744140625
2023-03-15,1894.79541015625
2023-03-16,1952.7431640625
2023-03-17,1912.779296875
2023-03-20,1935.25927734375
2023-03-21,1968.2294921875
2023-03-22,1993.2069091796875
2023-03-23,2008.1934814453125
2023-03-24,1994.2060546875
2023-03-27,2022.180908203125
2023-03-28,1992.70751953125
2023-03-29,2016.186279296875
2023-03-30,2013.1890869140625
2023-03-31,2036.1683349609375
2023-04-03,2049.156494140625
2023-04-04,2076.132568359375
2023-04-05,2130.083984375
2023-04-06,2225.997314453125
2023-04-11,2268.958740234375
2023-04-12,2286.94287109375
2023-04-13,2279.94921875
2023-04-14,2220.0029296875
2023-04-17,2191.029052734375
2023-04-18,2231.992431640625
2023-04-19,2269.958251953125
2023-04-20,2269.958251953125
2023-04-21,2258.968017578125
2023-04-24,2259.966796875
2023-04-25,2256.9697265625
2023-04-26,2245.979736328125
2023-04-27,2270.95703125
2023-04-28,2308.9228515625
2023-05-02,2285.943603515625
2023-05-03,2279.94921875
2023-05-04,2205.37890625
2023-05-05,2234.357177734375
2023-05-09,2220.367919921875
2023-05-10,2173.40234375
2023-05-11,2232.359130859375
2023-05-12,2252.344482421875
2023-05-15,2245.349609375
2023-05-16,2191.38916015625
2023-05-17,2188.39111328125
2023-05-18,2225.364013671875
2023-05-19,2247.34814453125
2023-05-22,2304.30615234375
2023-05-23,2298.310791015625
2023-05-24,2277.325927734375
2023-05-25,2311.30078125
2023-05-26,2317.296630859375
2023-05-30,2334.2841796875
2023-05-31,2323.292236328125
2023-06-01,2305.305419921875
2023-06-02,2372.25634765625
2023-06-05,2362.263427734375
2023-06-06,2390.242919921875
2023-06-07,2319.295166015625
2023-06-08,2291.315673828125
2023-06-09,2292.31494140625
2023-06-12,2326.2900390625
2023-06-13,2207.377685546875
2023-06-14,2249.346923828125
2023-06-15,2209.37548828125
2023-06-16,2173.40234375
2023-06-19,2157.414306640625
2023-06-20,2156.414794921875
2023-06-21,2129.4345703125
2023-06-22,2093.46142578125
2023-06-23,2114.445556640625
2023-06-26,2152.41748046875
2023-06-27,2136.4296875
2023-06-28,2065.48193359375
2023-06-29,2054.489501953125
2023-06-30,2080.470703125
2023-07-03,2089.4638671875
2023-07-04,2097.458251953125
2023-07-05,2072.4765625
2023-07-06,2033.5052490234375
2023-07-07,2027.5096435546875
2023-07-10,2065.48193359375
2023-07-11,2042.49853515625
2023-07-12,2075.47412109375
2023-07-13,2088.46484375
2023-07-14,2064.482177734375
2023-07-17,2053.490234375
2023-07-18,2079.471435546875
2023-07-19,2176.400146484375
2023-07-20,2204.379638671875
2023-07-21,2219.368408203125
2023-07-24,2225.364013671875
2023-07-25,2295.31298828125
2023-07-26,2287.31884765625
2023-07-27,2272.329833984375
2023-07-28,2156.414794921875
2023-07-31,2127.43603515625
2023-08-01,2128.435302734375
2023-08-02,2056.48828125
2023-08-03,2132.4326171875
2023-08-04,2123.43896484375
2023-08-07,2116.4443359375
2023-08-08,2148.420654296875
2023-08-09,2175.40087890625
2023-08-10,2207.377685546875
2023-08-11,2205.37890625
2023-08-14,2232.359130859375
2023-08-15,2197.384765625
2023-08-16,2356.267822265625
2023-08-17,2373.25537109375
2023-08-18,2359.265625
2023-08-21,2360.26513671875
2023-08-22,2384.247314453125
2023-08-23,2387.2451171875
2023-08-24,2374.254638671875
2023-08-25,2388.24462890625
2023-08-29,2430.21337890625
2023-08-30,2465.18798828125
2023-08-31,2488.1708984375
2023-09-01,2428.215087890625
2023-09-04,2369.258544921875
2023-09-05,2392.241455078125
2023-09-06,2402.234375
2023-09-07,2361.637451171875
2023-09-08,2356.640380859375
2023-09-11,2354.641357421875
2023-09-12,2367.63427734375
2023-09-13,2386.623046875
2023-09-14,2423.601806640625
2023-09-15,2434.595703125
2023-09-18,2427.599365234375
2023-09-19,2404.612548828125
2023-09-20,2413.607666015625
2023-09-21,2442.5908203125
2023-09-22,2433.59619140625
2023-09-25,2401.61474609375
2023-09-26,2416.60595703125
2023-09-27,2377.628173828125
2023-09-28,2370.63232421875
2023-09-29,2375.629638671875
2023-10-02,2320.6611328125
2023-10-03,2327.657470703125
2023-10-04,2321.66064453125
2023-10-05,2351.643310546875
2023-10-06,2373.630859375
2023-10-09,2370.63232421875
2023-10-10,2407.611083984375
2023-10-11,2399.61572265625
2023-10-12,2400.614990234375
2023-10-13,2413.607666015625
2023-10-16,2411.608642578125
2023-10-17,2432.5966796875
2023-10-18,2429.59814453125
2023-10-19,2487.56494140625
2023-10-20,2433.59619140625
2023-10-23,2433.59619140625
2023-10-24,2447.588134765625
2023-10-25,2472.57373046875
2023-10-26,2456.582763671875
2023-10-27,2432.5966796875
2023-10-30,2438.59326171875
2023-10-31,2441.591552734375
2023-11-01,2491.562744140625
2023-11-02,2495.560302734375
2023-11-03,2489.563720703125
2023-11-06,2478.570068359375
2023-11-07,2507.5537109375
2023-11-08,2536.53662109375
2023-11-09,2560.52294921875
2023-11-10,2548.52978515625
2023-11-13,2566.519287109375
2023-11-14,2549.529052734375
2023-11-15,2576.513427734375
2023-11-16,2553.52685546875
2023-11-17,2597.50146484375
2023-11-20,2620.48828125
2023-11-21,2690.44775390625
2023-11-22,2688.44921875
2023-11-23,2694.44580078125
2023-11-24,2662.4638671875
2023-11-27,2707.43798828125
2023-11-28,2707.43798828125
2023-11-29,2701.44140625
2023-11-30,2699.442626953125
2023-12-01,2704.43994140625
2023-12-04,2716.432861328125
2023-12-05,2740.419189453125
2023-12-06,2773.39990234375
2023-12-07,2773.39990234375
2023-12-08,2799.385009765625
2023-12-11,2796.386474609375
2023-12-12,2758.40869140625
2023-12-13,2754.410888671875
2023-12-14,2670.45947265625
2023-12-15,2653.46923828125
2023-12-18,2668.46044921875
2023-12-19,2678.454833984375
2023-12-20,2712.435302734375
2023-12-21,2671.458984375
2023-12-22,2683.451904296875
2023-12-27,2709.43701171875
2023-12-28,2704.43994140625
2023-12-29,2682.452392578125
2024-01-02,2679.454345703125
2024-01-03,2682.452392578125
2024-01-04,2698.443359375
2024-01-05,2686.4501953125
2024-01-08,2719.431396484375
2024-01-09,2720.4306640625
2024-01-10,2567.518798828125
2024-01-11,2569.517578125
2024-01-12,2580.51123046875
2024-01-15,2623.486328125
2024-01-16,2618.4892578125
2024-01-17,2559.523193359375
2024-01-18,2499.55810546875
2024-01-19,2526.54248046875
2024-01-22,2557.5244140625
2024-01-23,2483.5673828125
2024-01-24,2500.557373046875
2024-01-25,2508.552734375
2024-01-26,2515.548828125
2024-01-29,2488.564208984375
2024-01-30,2498.55859375
2024-01-31,2513.5498046875
2024-02-01,2497.559326171875
2024-02-02,2472.57373046875
2024-02-05,2500.557373046875
2024-02-06,2486.5654296875
2024-02-07,2487.56494140625
2024-02-08,2529.540771484375
2024-02-09,2532.5390625
2024-02-12,2545.531494140625
2024-02-13,2532.5390625
2024-02-14,2546.531005859375
2024-02-15,2579.511962890625
2024-02-16,2587.50732421875
2024-02-19,2565.52001953125
2024-02-20,2581.510986328125
2024-02-21,2574.5146484375
2024-02-22,2567.518798828125
2024-02-23,2531.53955078125
2024-02-26,2578.512451171875
2024-02-27,2575.51416015625
2024-02-28,2597.50146484375
2024-02-29,2664.462646484375
2024-03-01,2676.455810546875
2024-03-04,2648.471923828125
2024-03-05,2679.454345703125
2024-03-06,2662.4638671875
2024-03-07,2610.494140625
2024-03-08,2571.5166015625
2024-03-11,2696.444580078125
2024-03-12,2731.424072265625
2024-03-13,2648.471923828125
2024-03-14,2681.453125
2024-03-15,2732.423583984375
2024-03-18,2761.406982421875
2024-03-19,2769.402587890625
2024-03-20,2807.380615234375
2024-03-21,2831.366455078125
2024-03-22,2816.375244140625
2024-03-25,2828.3681640625
2024-03-26,2828.3681640625
2024-03-27,2827.368896484375
2024-03-28,2835.3642578125
2024-04-02,2776.3984375
2024-04-03,2692.44677734375
2024-04-04,2635.479736328125
2024-04-05,2658.46630859375
2024-04-08,2656.467529296875
2024-04-09,2653.46923828125
2024-04-10,2670.45947265625
2024-04-11,2667.461181640625
2024-04-12,2669.4599609375
2024-04-15,2709.43701171875
2024-04-16,2690.44775390625
2024-04-17,2687.44970703125
2024-04-18,2708.437255859375
2024-04-19,2733.423095703125
2024-04-22,2777.397705078125
2024-04-23,2797.38623046875
2024-04-24,2762.40625
2024-04-25,2690.44775390625
2024-04-26,2697.443603515625
2024-04-29,2731.424072265625
2024-04-30,2727.4267578125
2024-05-01,2699.442626953125
2024-05-02,2689.4482421875
2024-05-03,2700.442138671875
2024-05-07,2739.41943359375
2024-05-08,2771.401123046875
2024-05-09,2746.76611328125
2024-05-10,2748.765380859375
2024-05-13,2695.789306640625
2024-05-14,2694.789794921875
2024-05-15,2672.79931640625
2024-05-16,2669.80078125
2024-05-17,2667.8017578125
2024-05-20,2696.788818359375
2024-05-21,2731.77294921875
2024-05-22,2754.7626953125
2024-05-23,2703.78564453125
2024-05-24,2723.776611328125
2024-05-28,2690.791259765625
2024-05-29,2707.78369140625
2024-05-30,2710.782470703125
2024-05-31,2712.78173828125
2024-06-03,2734.771728515625
2024-06-04,2697.7880859375
2024-06-05,2743.767578125
2024-06-06,2765.7578125
2024-06-07,2728.7744140625
2024-06-10,2655.80712890625
2024-06-11,2561.849365234375
2024-06-12,2574.843505859375
2024-06-13,2555.85205078125
2024-06-14,2549.8544921875
2024-06-17,2583.83935546875
2024-06-18,2587.837646484375
2024-06-19,2575.843017578125
2024-06-20,2590.836181640625
2024-06-21,2562.848876953125
2024-06-24,2567.8466796875
2024-06-25,2625.820556640625
2024-06-26,2595.833984375
2024-06-27,2641.8134765625
2024-06-28,2613.826171875
2024-07-01,2572.844482421875
2024-07-02,2541.858154296875
2024-07-03,2571.844970703125
2024-07-04,2567.8466796875
2024-07-05,2581.840576171875
2024-07-08,2607.82861328125
2024-07-09,2591.835693359375
2024-07-10,2622.822021484375
2024-07-11,2596.833740234375
2024-07-12,2607.82861328125
2024-07-15,2578.841796875
2024-07-16,2586.838134765625
2024-07-17,2597.833251953125
2024-07-18,2597.833251953125
2024-07-19,2564.84814453125
2024-07-22,2627.81982421875
2024-07-23,2625.820556640625
2024-07-24,2626.820068359375
2024-07-25,2631.81787109375
2024-07-26,2653.80810546875
2024-07-29,2669.80078125
2024-07-30,2735.771240234375
2024-07-31,2752.763671875
2024-08-01,2726.775390625
2024-08-02,2695.789306640625
2024-08-05,2616.824462890625
2024-08-06,2625.820556640625
2024-08-07,2672.79931640625
2024-08-08,2660.804931640625
2024-08-09,2673.799072265625
2024-08-12,2696.788818359375
2024-08-13,2755.76220703125
2024-08-14,2808.738525390625
2024-08-15,2991.656494140625
2024-08-16,2958.671142578125
2024-08-19,2931.683349609375
2024-08-20,2898.697998046875
2024-08-21,2901.696533203125
2024-08-22,2949.67529296875
2024-08-23,2940.67919921875
2024-08-27,2933.682373046875
2024-08-28,2926.685302734375
2024-08-29,2920.688232421875
2024-08-30,2916.68994140625
2024-09-02,2904.6953125
2024-09-03,2915.6904296875
2024-09-04,2929.68408203125
2024-09-05,2813.22900390625
2024-09-06,2791.23486328125
2024-09-09,2837.222412109375
2024-09-10,2844.220458984375
2024-09-11,2851.218505859375
2024-09-12,2874.212158203125
2024-09-13,2896.206298828125
2024-09-16,2889.208251953125
2024-09-17,2878.211181640625
2024-09-18,2870.21337890625
2024-09-19,2892.207275390625
2024-09-20,2824.225830078125
2024-09-23,2820.22705078125
2024-09-24,2783.237060546875
2024-09-25,2785.236572265625
2024-09-26,2799.23291015625
2024-09-27,2807.230712890625
2024-09-30,2783.237060546875
2024-10-01,2781.23779296875
2024-10-02,2797.2333984375
2024-10-03,2802.23193359375
2024-10-04,2803.231689453125
2024-10-07,2766.241943359375
2024-10-08,2735.250244140625
2024-10-09,2745.24755859375
2024-10-10,2735.250244140625
2024-10-11,2738.24951171875
2024-10-14,2746.247314453125
2024-10-15,2775.2392578125
2024-10-16,2713.25634765625
2024-10-17,2755.244873046875
2024-10-18,2745.24755859375
2024-10-21,2697.2607421875
2024-10-22,2644.275146484375
2024-10-23,2625.280517578125
2024-10-24,2609.284912109375
2024-10-25,2571.295166015625
2024-10-28,2592.28955078125
2024-10-29,2570.295654296875
2024-10-30,2595.28857421875
2024-10-31,2563.29736328125
2024-11-01,2562.2978515625
2024-11-04,2552.300537109375
2024-11-05,2542.30322265625
2024-11-06,2523.308349609375
2024-11-07,2520.309326171875
2024-11-08,2514.310791015625
2024-11-11,2527.307373046875
2024-11-12,2471.32275390625
2024-11-13,2509.312255859375
2024-11-14,2523.308349609375
2024-11-15,2521.30908203125
2024-11-18,2532.305908203125
2024-11-19,2503.31396484375
2024-11-20,2402.341552734375
2024-11-21,2430.333984375
2024-11-22,2449.32861328125
2024-11-25,2466.323974609375
2024-11-26,2448.328857421875
2024-11-27,2463.324951171875
2024-11-28,2538.30419921875
2024-11-29,2562.2978515625
2024-12-02,2607.285400390625
2024-12-03,2619.2822265625
2024-12-04,2623.281005859375
2024-12-05,2714.256103515625
2024-12-06,2719.254638671875
2024-12-09,2691.262451171875
2024-12-10,2663.27001953125
2024-12-11,2658.271484375
2024-12-12,2627.280029296875
2024-12-13,2646.274658203125
2024-12-16,2631.27880859375
2024-12-17,2606.28564453125
2024-12-18,2608.28515625
2024-12-19,2613.28369140625
2024-12-20,2596.288330078125
2024-12-23,2618.282470703125
2024-12-24,2623.281005859375
2024-12-27,2617.28271484375
2024-12-30,2619.2822265625
2024-12-31,2643.275634765625
2025-01-02,2674.26708984375
2025-01-03,2668.268798828125
2025-01-06,2649.27392578125
2025-01-07,2640.2763671875
2025-01-08,2609.284912109375
2025-01-09,2571.295166015625
2025-01-10,2527.307373046875
2025-01-13,2523.308349609375
2025-01-14,2523.308349609375
2025-01-15,2599.28759765625
2025-01-16,2629.279296875
2025-01-17,2643.275634765625
2025-01-20,2614.283447265625
2025-01-21,2660.27099609375
2025-01-22,2664.269775390625
2025-01-23,2677.26611328125
2025-01-24,2639.276611328125
2025-01-27,2646.274658203125
2025-01-28,2656.27197265625
2025-01-29,2753.245361328125
2025-01-30,2706.25830078125
2025-01-31,2702.25927734375
2025-02-03,2726.252685546875
2025-02-04,2709.257568359375
2025-02-05,2745.24755859375
2025-02-06,2778.238525390625
2025-02-07,2770.24072265625
2025-02-10,2794.234130859375
2025-02-11,2797.2333984375
2025-02-12,2796.233642578125
2025-02-13,2830.224365234375
2025-02-14,2812.229248046875
2025-02-17,2858.216552734375
2025-02-18,2861.2158203125
2025-02-19,2818.2275390625
2025-02-20,2773.239990234375
2025-02-21,2799.23291015625
2025-02-24,2804.2314453125
2025-02-25,2828.224853515625
2025-02-26,2882.2099609375
2025-02-27,2877.21142578125
2025-02-28,2874.212158203125
2025-03-03,2907.203125
2025-03-04,2890.207763671875
2025-03-05,2900.205078125
2025-03-06,3045.165283203125
2025-03-07,2991.18017578125
2025-03-10,3030.16943359375
2025-03-11,2995.17919921875
2025-03-12,2999.177978515625
2025-03-13,2988.180908203125
2025-03-14,3021.171875
2025-03-17,3033.168701171875
2025-03-18,3009.17529296875
2025-03-19,2972.185302734375
2025-03-20,2939.1943359375
2025-03-21,2934.19580078125
2025-03-24,2924.198486328125
2025-03-25,2891.20751953125
2025-03-26,2817.227783203125
2025-03-27,2817.227783203125
2025-03-28,2834.22314453125
2025-03-31,2849.218994140625
2025-04-01,2899.205322265625
2025-04-02,2927.19775390625
2025-04-03,2959.18896484375
2025-04-04,2905.203857421875
2025-04-07,2843.220703125
2025-04-08,2937.195068359375
2025-04-09,2949.191650390625
2025-04-10,3019.172607421875
2025-04-11,3079.156005859375
2025-04-14,3129.142333984375
2025-04-15,3179.128662109375
2025-04-16,3257.107177734375
2025-04-17,3201.12255859375
2025-04-22,3229.114990234375
2025-04-23,3205.12158203125
2025-04-24,3207.12109375
2025-04-25,3207.12109375
2025-04-28,3229.114990234375
2025-04-29,3259.106689453125
2025-04-30,3257.107177734375
2025-05-01,3253.1083984375
2025-05-02,3257.107177734375
2025-05-06,3327.088134765625
2025-05-07,3381.0732421875
2025-05-08,3329.087646484375
2025-05-09,3349.08203125
2025-05-12,3289.0986328125
2025-05-13,3317.0908203125
2025-05-14,3335.0859375
2025-05-15,3266.0
2025-05-16,3306.0
2025-05-19,3300.0
2025-05-20,3318.0
2025-05-21,3320.0
2025-05-22,3342.0
2025-05-23,3340.0
2025-05-27,3340.0
2025-05-28,3336.0
2025-05-29,3352.0
2025-05-30,3350.0
2025-06-02,3374.0
2025-06-03,3334.0
2025-06-04,3324.0
2025-06-05,3356.0
2025-06-06,3334.0
2025-06-09,3300.0
2025-06-10,3292.0
2025-06-11,3324.0
2025-06-12,3300.0
2025-06-13,3300.0
2025-06-16,3336.0
2025-06-17,3328.0
2025-06-18,3372.0
2025-06-19,3400.0
2025-06-20,3430.0
2025-06-23,3364.0
2025-06-24,3316.0
2025-06-25,3318.0
2025-06-26,3290.0
2025-06-27,3258.0
2025-06-30,3270.0
2025-07-01,3262.0
2025-07-02,3308.0
2025-07-03,3336.0
2025-07-04,3348.0
2025-07-07,3350.0
2025-07-08,3308.0
2025-07-09,3280.0
2025-07-10,3238.0
2025-07-11,3270.0
2025-07-14,3284.0
2025-07-15,3256.0
2025-07-16,3280.0
2025-07-17,3314.0
2025-07-18,3326.0
2025-07-21,3346.0
2025-07-22,3322.0
2025-07-23,3326.0
2025-07-24,3316.0
2025-07-25,3342.0
2025-07-28,3304.0
2025-07-29,3312.0
2025-07-30,3336.0
2025-07-31,3418.0
2025-08-01,3424.0
2025-08-04,3460.0
2025-08-05,3436.0
2025-08-06,3434.0
2025-08-07,3412.0
2025-08-08,3350.0
2025-08-11,3370.0
2025-08-12,3356.0
2025-08-13,3368.0
2025-08-14,3592.0
2025-08-15,3566.0
2025-08-18,3576.0
2025-08-19,3590.0
2025-08-20,3662.0
2025-08-21,3678.0
2025-08-22,3656.0
