Date,ESSITY-B.ST
2024-11-21,290.39093017578125
2024-11-22,293.5970153808594
2024-11-25,293.5970153808594
2024-11-26,293.5970153808594
2024-11-27,296.90020751953125
2024-11-28,295.34576416015625
2024-11-29,291.6539611816406
2024-12-02,294.7628479003906
2024-12-03,296.5115966796875
2024-12-04,296.2201232910156
2024-12-05,299.8148193359375
2024-12-06,297.288818359375
2024-12-09,295.34576416015625
2024-12-10,294.1799011230469
2024-12-11,289.71087646484375
2024-12-12,290.0994873046875
2024-12-13,289.6137390136719
2024-12-16,290.876708984375
2024-12-17,289.3222351074219
2024-12-18,286.40765380859375
2024-12-19,287.1849060058594
2024-12-20,285.1446838378906
2024-12-23,286.21337890625
2024-12-27,288.5450439453125
2024-12-30,287.28204345703125
2025-01-02,288.5450439453125
2025-01-03,288.25360107421875
2025-01-07,287.5735168457031
2025-01-08,290.48809814453125
2025-01-09,288.7393493652344
2025-01-10,283.7845458984375
2025-01-13,282.1329040527344
2025-01-14,283.4930419921875
2025-01-15,283.7845458984375
2025-01-16,286.40765380859375
2025-01-17,291.7510681152344
2025-01-20,290.779541015625
2025-01-21,293.7912902832031
2025-01-22,290.39093017578125
2025-01-23,270.8631286621094
2025-01-24,270.7660217285156
2025-01-27,273.58343505859375
2025-01-28,271.4460754394531
2025-01-29,273.9720458984375
2025-01-30,277.1781005859375
2025-01-31,272.9033508300781
2025-02-03,269.8916015625
2025-02-04,267.94854736328125
2025-02-05,267.5599365234375
2025-02-06,269.4058532714844
2025-02-07,271.25177001953125
2025-02-10,272.5147705078125
2025-02-11,270.1830749511719
2025-02-12,272.4176025390625
2025-02-13,275.23504638671875
2025-02-14,274.749267578125
2025-02-17,277.1781005859375
2025-02-18,275.5265197753906
2025-02-19,275.8179626464844
2025-02-20,277.5667419433594
2025-02-21,279.4126281738281
2025-02-24,285.0475158691406
2025-02-25,286.8934326171875
2025-02-26,288.15643310546875
2025-02-27,289.0307922363281
2025-02-28,288.05926513671875
2025-03-03,291.6539611816406
2025-03-04,298.0660400390625
2025-03-05,294.1799011230469
2025-03-06,290.58526611328125
2025-03-07,292.0425720214844
2025-03-10,301.5635681152344
2025-03-11,298.0660400390625
2025-03-12,293.01409912109375
2025-03-13,290.876708984375
2025-03-14,290.6824035644531
2025-03-17,290.39093017578125
2025-03-18,290.58526611328125
2025-03-19,286.6019592285156
2025-03-20,288.15643310546875
2025-03-21,286.21337890625
2025-03-24,282.81298828125
2025-03-25,279.8012390136719
2025-03-26,278.1496276855469
2025-03-27,281.54998779296875
2025-03-28,286.20001220703125
2025-03-31,285.3999938964844
2025-04-01,285.70001220703125
2025-04-02,285.1000061035156
2025-04-03,291.29998779296875
2025-04-04,288.1000061035156
2025-04-07,272.70001220703125
2025-04-08,274.8999938964844
2025-04-09,265.6000061035156
2025-04-10,273.1000061035156
2025-04-11,276.5
2025-04-14,277.8999938964844
2025-04-15,287.29998779296875
2025-04-16,287.3999938964844
2025-04-17,285.6000061035156
2025-04-22,288.0
2025-04-23,284.3999938964844
2025-04-24,270.70001220703125
2025-04-25,270.3999938964844
2025-04-28,272.29998779296875
2025-04-29,272.1000061035156
2025-04-30,278.3999938964844
2025-05-02,277.8999938964844
2025-05-05,279.20001220703125
2025-05-06,277.1000061035156
2025-05-07,276.8999938964844
2025-05-08,272.70001220703125
2025-05-09,273.29998779296875
2025-05-12,276.20001220703125
2025-05-13,272.70001220703125
2025-05-14,270.20001220703125
2025-05-15,276.20001220703125
2025-05-16,276.6000061035156
2025-05-19,277.3999938964844
2025-05-20,282.3999938964844
2025-05-21,285.0
2025-05-22,280.3999938964844
2025-05-23,281.1000061035156
2025-05-26,283.0
2025-05-27,284.1000061035156
2025-05-28,282.0
2025-05-30,280.29998779296875
2025-06-02,277.29998779296875
2025-06-03,274.3999938964844
2025-06-04,275.8999938964844
2025-06-05,274.29998779296875
2025-06-09,271.29998779296875
2025-06-10,272.70001220703125
2025-06-11,269.6000061035156
2025-06-12,270.0
2025-06-13,263.79998779296875
2025-06-16,263.0
2025-06-17,260.70001220703125
2025-06-18,261.79998779296875
2025-06-19,260.3999938964844
2025-06-23,259.5
2025-06-24,260.29998779296875
2025-06-25,258.1000061035156
2025-06-26,255.8000030517578
2025-06-27,260.6000061035156
2025-06-30,262.0
2025-07-01,266.0
2025-07-02,266.3999938964844
2025-07-03,267.29998779296875
2025-07-04,268.0
2025-07-07,264.5
2025-07-08,265.1000061035156
2025-07-09,264.1000061035156
2025-07-10,267.6000061035156
2025-07-11,262.29998779296875
2025-07-14,263.3999938964844
2025-07-15,261.6000061035156
2025-07-16,259.20001220703125
2025-07-17,247.5
2025-07-18,245.60000610351562
2025-07-21,244.60000610351562
2025-07-22,246.10000610351562
2025-07-23,247.39999389648438
2025-07-24,245.3000030517578
2025-07-25,245.3000030517578
2025-07-28,244.60000610351562
2025-07-29,243.60000610351562
2025-07-30,243.89999389648438
2025-07-31,241.5
2025-08-01,240.89999389648438
2025-08-04,241.39999389648438
2025-08-05,242.89999389648438
2025-08-06,243.60000610351562
2025-08-07,244.6999969482422
2025-08-08,244.1999969482422
2025-08-11,245.39999389648438
2025-08-12,243.8000030517578
2025-08-13,246.6999969482422
2025-08-14,246.6999969482422
2025-08-15,247.60000610351562
2025-08-18,250.10000610351562
2025-08-19,252.10000610351562
2025-08-20,255.0
2025-08-21,254.3000030517578
2025-08-22,255.3000030517578
