Date,HSX.L
2022-12-15,1063.574462890625
2022-12-16,1050.0860595703125
2022-12-19,1061.0765380859375
2022-12-20,1066.0721435546875
2022-12-21,1081.5584716796875
2022-12-22,1102.54052734375
2022-12-23,1099.54296875
2022-12-28,1105.5377197265625
2022-12-29,1104.0391845703125
2022-12-30,1088.552490234375
2023-01-03,1097.5445556640625
2023-01-04,1118.0267333984375
2023-01-05,1104.0391845703125
2023-01-06,1112.53173828125
2023-01-09,1104.0391845703125
2023-01-10,1119.026123046875
2023-01-11,1110.033935546875
2023-01-12,1115.5289306640625
2023-01-13,1111.53271484375
2023-01-16,1084.056396484375
2023-01-17,1111.53271484375
2023-01-18,1103.5394287109375
2023-01-19,1120.025146484375
2023-01-20,1122.52294921875
2023-01-23,1108.53515625
2023-01-24,1111.032958984375
2023-01-25,1121.52392578125
2023-01-26,1139.0086669921875
2023-01-27,1131.015625
2023-01-30,1132.5142822265625
2023-01-31,1123.522216796875
2023-02-01,1113.03125
2023-02-02,1122.52294921875
2023-02-03,1121.52392578125
2023-02-06,1122.0234375
2023-02-07,1125.0208740234375
2023-02-08,1146.00244140625
2023-02-09,1131.51513671875
2023-02-10,1118.0267333984375
2023-02-13,1124.5211181640625
2023-02-14,1119.026123046875
2023-02-15,1127.0189208984375
2023-02-16,1130.016357421875
2023-02-17,1136.5107421875
2023-02-20,1126.0198974609375
2023-02-21,1126.0198974609375
2023-02-22,1119.026123046875
2023-02-23,1116.528076171875
2023-02-24,1125.520263671875
2023-02-27,1143.005126953125
2023-02-28,1139.0086669921875
2023-03-01,1134.012939453125
2023-03-02,1119.026123046875
2023-03-03,1096.0458984375
2023-03-06,1066.57177734375
2023-03-07,1072.06689453125
2023-03-08,1127.5185546875
2023-03-09,1135.5115966796875
2023-03-10,1125.520263671875
2023-03-13,1112.53173828125
2023-03-14,1111.53271484375
2023-03-15,1073.565673828125
2023-03-16,1094.0477294921875
2023-03-17,1041.0938720703125
2023-03-20,1057.5794677734375
2023-03-21,1075.064208984375
2023-03-22,1068.5699462890625
2023-03-23,1065.5726318359375
2023-03-24,1057.5794677734375
2023-03-27,1069.0694580078125
2023-03-28,1066.0721435546875
2023-03-29,1095.54638671875
2023-03-30,1097.5445556640625
2023-03-31,1108.035400390625
2023-04-03,1099.043212890625
2023-04-04,1111.032958984375
2023-04-05,1117.0277099609375
2023-04-06,1135.0120849609375
2023-04-11,1128.018310546875
2023-04-12,1135.0120849609375
2023-04-13,1150.9981689453125
2023-04-14,1117.0277099609375
2023-04-17,1098.0443115234375
2023-04-18,1105.0380859375
2023-04-19,1125.0208740234375
2023-04-20,1140.0076904296875
2023-04-21,1148.9998779296875
2023-04-24,1146.00244140625
2023-04-25,1149.9989013671875
2023-04-26,1134.012939453125
2023-04-27,1155.99365234375
2023-04-28,1180.9720458984375
2023-05-02,1176.9755859375
2023-05-03,1191.962646484375
2023-05-04,1142.19189453125
2023-05-05,1146.188720703125
2023-05-09,1161.1783447265625
2023-05-10,1161.1783447265625
2023-05-11,1162.177490234375
2023-05-12,1169.1724853515625
2023-05-15,1169.1724853515625
2023-05-16,1164.1761474609375
2023-05-17,1156.181640625
2023-05-18,1150.1859130859375
2023-05-19,1166.1748046875
2023-05-22,1167.174072265625
2023-05-23,1173.1697998046875
2023-05-24,1151.185302734375
2023-05-25,1162.177490234375
2023-05-26,1169.1724853515625
2023-05-30,1181.1640625
2023-05-31,1171.1712646484375
2023-06-01,1173.1697998046875
2023-06-02,1168.1732177734375
2023-06-05,1161.1783447265625
2023-06-06,1153.183837890625
2023-06-07,1153.183837890625
2023-06-08,1137.195068359375
2023-06-09,1129.200927734375
2023-06-12,1123.2052001953125
2023-06-13,1105.2177734375
2023-06-14,1101.220703125
2023-06-15,1101.220703125
2023-06-16,1115.210693359375
2023-06-19,1098.2227783203125
2023-06-20,1094.2255859375
2023-06-21,1091.227783203125
2023-06-22,1074.23974609375
2023-06-23,1065.24609375
2023-06-26,1071.241943359375
2023-06-27,1079.2362060546875
2023-06-28,1085.2320556640625
2023-06-29,1079.2362060546875
2023-06-30,1090.228515625
2023-07-03,1093.226318359375
2023-07-04,1087.2305908203125
2023-07-05,1065.24609375
2023-07-06,1055.253173828125
2023-07-07,1048.258056640625
2023-07-10,1062.248291015625
2023-07-11,1056.25244140625
2023-07-12,1081.23486328125
2023-07-13,1085.2320556640625
2023-07-14,1079.2362060546875
2023-07-17,1082.234130859375
2023-07-18,1077.2376708984375
2023-07-19,1094.2255859375
2023-07-20,1105.2177734375
2023-07-21,1106.2171630859375
2023-07-24,1098.2227783203125
2023-07-25,1102.2198486328125
2023-07-26,1110.21435546875
2023-07-27,1113.212158203125
2023-07-28,1096.22412109375
2023-07-31,1078.2369384765625
2023-08-01,1078.2369384765625
2023-08-02,1066.2454833984375
2023-08-03,1074.23974609375
2023-08-04,1089.2291259765625
2023-08-07,1094.2255859375
2023-08-08,1112.212890625
2023-08-09,1045.26025390625
2023-08-10,1074.23974609375
2023-08-11,1069.2432861328125
2023-08-14,1062.248291015625
2023-08-15,1043.26171875
2023-08-16,1034.26806640625
2023-08-17,1005.3856201171875
2023-08-18,984.3983764648438
2023-08-21,974.404541015625
2023-08-22,967.9085083007812
2023-08-23,983.8987426757812
2023-08-24,989.8950805664062
2023-08-25,989.8950805664062
2023-08-29,1002.387451171875
2023-08-30,989.3953857421875
2023-08-31,996.8906860351562
2023-09-01,1008.3837890625
2023-09-04,994.392333984375
2023-09-05,995.3916625976562
2023-09-06,979.9011840820312
2023-09-07,984.3983764648438
2023-09-08,1005.3856201171875
2023-09-11,1014.3800659179688
2023-09-12,1023.3745727539062
2023-09-13,1032.369140625
2023-09-14,1042.363037109375
2023-09-15,1047.35986328125
2023-09-18,1042.363037109375
2023-09-19,1045.3612060546875
2023-09-20,1037.365966796875
2023-09-21,1043.3624267578125
2023-09-22,1056.3543701171875
2023-09-25,1033.3685302734375
2023-09-26,1035.3673095703125
2023-09-27,1013.3807373046875
2023-09-28,1006.3848876953125
2023-09-29,1004.3861694335938
2023-10-02,976.4032592773438
2023-10-03,961.4124755859375
2023-10-04,942.424072265625
2023-10-05,967.9085083007812
2023-10-06,978.9017944335938
2023-10-09,966.9090576171875
2023-10-10,978.9017944335938
2023-10-11,966.9090576171875
2023-10-12,965.4099731445312
2023-10-13,940.9249267578125
2023-10-16,950.4191284179688
2023-10-17,967.9085083007812
2023-10-18,979.9011840820312
2023-10-19,981.4002685546875
2023-10-20,973.4050903320312
2023-10-23,959.913330078125
2023-10-24,953.4173583984375
2023-10-25,961.4124755859375
2023-10-26,954.9163818359375
2023-10-27,946.421630859375
2023-10-30,942.9237670898438
2023-10-31,937.4271240234375
2023-11-01,951.9182739257812
2023-11-02,963.4111938476562
2023-11-03,962.9115600585938
2023-11-06,965.9097290039062
2023-11-07,970.9066772460938
2023-11-08,978.4020385742188
2023-11-09,983.3990478515625
2023-11-10,983.3990478515625
2023-11-13,1001.387939453125
2023-11-14,1005.3856201171875
2023-11-15,998.3898315429688
2023-11-16,983.3990478515625
2023-11-17,1003.3867797851562
2023-11-20,1004.3861694335938
2023-11-21,997.8901977539062
2023-11-22,1014.3800659179688
2023-11-23,1026.372802734375
2023-11-24,1026.372802734375
2023-11-27,1036.36669921875
2023-11-28,1026.372802734375
2023-11-29,1016.37890625
2023-11-30,1015.3794555664062
2023-12-01,1022.3751831054688
2023-12-04,1038.3653564453125
2023-12-05,1044.36181640625
2023-12-06,1053.3563232421875
2023-12-07,1049.358642578125
2023-12-08,1044.36181640625
2023-12-11,1041.3636474609375
2023-12-12,1047.35986328125
2023-12-13,1052.35693359375
2023-12-14,1049.358642578125
2023-12-15,1034.367919921875
2023-12-18,1039.36474609375
2023-12-19,1037.365966796875
2023-12-20,1053.3563232421875
2023-12-21,1052.35693359375
2023-12-22,1047.35986328125
2023-12-27,1059.3525390625
2023-12-28,1050.3580322265625
2023-12-29,1053.3563232421875
2024-01-02,1054.355712890625
2024-01-03,1062.350830078125
2024-01-04,1069.3465576171875
2024-01-05,1063.3502197265625
2024-01-08,1074.343505859375
2024-01-09,1058.3531494140625
2024-01-10,1040.3641357421875
2024-01-11,1049.358642578125
2024-01-12,1061.351318359375
2024-01-15,1058.3531494140625
2024-01-16,1047.35986328125
2024-01-17,1053.3563232421875
2024-01-18,1044.36181640625
2024-01-19,1047.35986328125
2024-01-22,1060.35205078125
2024-01-23,1037.365966796875
2024-01-24,1029.370849609375
2024-01-25,1017.3782348632812
2024-01-26,1030.3702392578125
2024-01-29,1020.3764038085938
2024-01-30,1014.3800659179688
2024-01-31,1038.3653564453125
2024-02-01,1024.3740234375
2024-02-02,1018.3776245117188
2024-02-05,1031.36962890625
2024-02-06,1031.36962890625
2024-02-07,1035.3673095703125
2024-02-08,1042.363037109375
2024-02-09,1040.3641357421875
2024-02-12,1059.3525390625
2024-02-13,1050.3580322265625
2024-02-14,1045.3612060546875
2024-02-15,1049.358642578125
2024-02-16,1054.355712890625
2024-02-19,1056.3543701171875
2024-02-20,1059.3525390625
2024-02-21,1070.345947265625
2024-02-22,1092.3323974609375
2024-02-23,1089.334228515625
2024-02-26,1109.3221435546875
2024-02-27,1115.318359375
2024-02-28,1111.32080078125
2024-02-29,1132.3079833984375
2024-03-01,1149.297607421875
2024-03-04,1120.3154296875
2024-03-05,1180.2786865234375
2024-03-06,1192.2713623046875
2024-03-07,1188.273681640625
2024-03-08,1189.273193359375
2024-03-11,1192.2713623046875
2024-03-12,1211.259765625
2024-03-13,1201.2659912109375
2024-03-14,1209.260986328125
2024-03-15,1218.2554931640625
2024-03-18,1226.25048828125
2024-03-19,1223.2523193359375
2024-03-20,1217.256103515625
2024-03-21,1235.2451171875
2024-03-22,1233.246337890625
2024-03-25,1223.2523193359375
2024-03-26,1224.2518310546875
2024-03-27,1235.2451171875
2024-03-28,1239.24267578125
2024-04-02,1233.246337890625
2024-04-03,1219.2548828125
2024-04-04,1202.2652587890625
2024-04-05,1196.2689208984375
2024-04-08,1188.273681640625
2024-04-09,1168.2860107421875
2024-04-10,1173.2830810546875
2024-04-11,1179.279296875
2024-04-12,1168.2860107421875
2024-04-15,1191.27197265625
2024-04-16,1168.2860107421875
2024-04-17,1149.297607421875
2024-04-18,1171.2841796875
2024-04-19,1173.2830810546875
2024-04-22,1185.2757568359375
2024-04-23,1214.2579345703125
2024-04-24,1201.2659912109375
2024-04-25,1202.2652587890625
2024-04-26,1208.2615966796875
2024-04-29,1225.251220703125
2024-04-30,1229.248779296875
2024-05-01,1216.2567138671875
2024-05-02,1174.4718017578125
2024-05-03,1113.4991455078125
2024-05-07,1149.4830322265625
2024-05-08,1169.4739990234375
2024-05-09,1165.475830078125
2024-05-10,1180.4691162109375
2024-05-13,1162.4771728515625
2024-05-14,1163.476806640625
2024-05-15,1160.47802734375
2024-05-16,1181.4686279296875
2024-05-17,1166.4754638671875
2024-05-20,1160.47802734375
2024-05-21,1162.4771728515625
2024-05-22,1164.476318359375
2024-05-23,1150.4825439453125
2024-05-24,1165.475830078125
2024-05-28,1139.487548828125
2024-05-29,1137.4884033203125
2024-05-30,1141.486572265625
2024-05-31,1141.486572265625
2024-06-03,1150.4825439453125
2024-06-04,1144.4853515625
2024-06-05,1139.487548828125
2024-06-06,1148.4835205078125
2024-06-07,1152.481689453125
2024-06-10,1128.4925537109375
2024-06-11,1114.4986572265625
2024-06-12,1139.487548828125
2024-06-13,1113.4991455078125
2024-06-14,1112.499755859375
2024-06-17,1123.49462890625
2024-06-18,1131.4912109375
2024-06-19,1148.4835205078125
2024-06-20,1157.4794921875
2024-06-21,1159.478515625
2024-06-24,1160.47802734375
2024-06-25,1149.4830322265625
2024-06-26,1131.4912109375
2024-06-27,1139.487548828125
2024-06-28,1149.4830322265625
2024-07-01,1133.4901123046875
2024-07-02,1107.501953125
2024-07-03,1104.503173828125
2024-07-04,1112.499755859375
2024-07-05,1116.4979248046875
2024-07-08,1266.430419921875
2024-07-09,1238.4429931640625
2024-07-10,1253.436279296875
2024-07-11,1258.43408203125
2024-07-12,1262.4322509765625
2024-07-15,1254.4359130859375
2024-07-16,1251.4371337890625
2024-07-17,1264.4312744140625
2024-07-18,1258.43408203125
2024-07-19,1236.4439697265625
2024-07-22,1221.45068359375
2024-07-23,1231.4461669921875
2024-07-24,1227.447998046875
2024-07-25,1218.4520263671875
2024-07-26,1250.4376220703125
2024-07-29,1245.4398193359375
2024-07-30,1252.436767578125
2024-07-31,1270.4285888671875
2024-08-01,1244.4403076171875
2024-08-02,1209.4560546875
2024-08-05,1180.4691162109375
2024-08-06,1168.4744873046875
2024-08-07,1147.4840087890625
2024-08-08,1135.4893798828125
2024-08-09,1166.4754638671875
2024-08-12,1188.46533203125
2024-08-13,1194.4627685546875
2024-08-14,1201.459716796875
2024-08-15,1206.5582275390625
2024-08-16,1191.5638427734375
2024-08-19,1193.5631103515625
2024-08-20,1196.5618896484375
2024-08-21,1202.559814453125
2024-08-22,1190.564208984375
2024-08-23,1189.564453125
2024-08-27,1175.5697021484375
2024-08-28,1179.568115234375
2024-08-29,1179.568115234375
2024-08-30,1176.5693359375
2024-09-02,1190.564208984375
2024-09-03,1197.5615234375
2024-09-04,1207.557861328125
2024-09-05,1180.5677490234375
2024-09-06,1164.57373046875
2024-09-09,1168.5721435546875
2024-09-10,1174.570068359375
2024-09-11,1166.572998046875
2024-09-12,1171.571044921875
2024-09-13,1179.568115234375
2024-09-16,1165.5733642578125
2024-09-17,1165.5733642578125
2024-09-18,1152.5780029296875
2024-09-19,1166.572998046875
2024-09-20,1142.5816650390625
2024-09-23,1144.5810546875
2024-09-24,1149.5791015625
2024-09-25,1147.5799560546875
2024-09-26,1156.57666015625
2024-09-27,1165.5733642578125
2024-09-30,1145.5806884765625
2024-10-01,1127.5872802734375
2024-10-02,1130.5860595703125
2024-10-03,1130.5860595703125
2024-10-04,1137.5836181640625
2024-10-07,1107.5946044921875
2024-10-08,1093.599609375
2024-10-09,1107.5946044921875
2024-10-10,1122.5889892578125
2024-10-11,1120.5897216796875
2024-10-14,1121.58935546875
2024-10-15,1134.5845947265625
2024-10-16,1134.5845947265625
2024-10-17,1149.5791015625
2024-10-18,1143.581298828125
2024-10-21,1129.5865478515625
2024-10-22,1131.585693359375
2024-10-23,1122.5889892578125
2024-10-24,1117.5909423828125
2024-10-25,1109.5938720703125
2024-10-28,1103.595947265625
2024-10-29,1099.5975341796875
2024-10-30,1095.598876953125
2024-10-31,1081.6041259765625
2024-11-01,1093.599609375
2024-11-04,1060.6116943359375
2024-11-05,1064.6102294921875
2024-11-06,1067.609130859375
2024-11-07,1028.6234130859375
2024-11-08,1037.6201171875
2024-11-11,1059.612060546875
2024-11-12,1041.61865234375
2024-11-13,1033.6217041015625
2024-11-14,1037.6201171875
2024-11-15,1035.620849609375
2024-11-18,1035.620849609375
2024-11-19,1019.626708984375
2024-11-20,1013.6289672851562
2024-11-21,1035.620849609375
2024-11-22,1040.6190185546875
2024-11-25,1043.6180419921875
2024-11-26,1038.6197509765625
2024-11-27,1036.6204833984375
2024-11-28,1045.6171875
2024-11-29,1049.61572265625
2024-12-02,1069.6083984375
2024-12-03,1071.6077880859375
2024-12-04,1085.6025390625
2024-12-05,1140.5823974609375
2024-12-06,1125.5880126953125
2024-12-09,1150.5787353515625
2024-12-10,1136.583984375
2024-12-11,1133.5849609375
2024-12-12,1126.587646484375
2024-12-13,1149.5791015625
2024-12-16,1143.581298828125
2024-12-17,1118.590576171875
2024-12-18,1103.595947265625
2024-12-19,1105.59521484375
2024-12-20,1083.603271484375
2024-12-23,1084.6029052734375
2024-12-24,1079.6048583984375
2024-12-27,1075.606201171875
2024-12-30,1074.6065673828125
2024-12-31,1082.6036376953125
2025-01-02,1108.59423828125
2025-01-03,1098.597900390625
2025-01-06,1100.59716796875
2025-01-07,1108.59423828125
2025-01-08,1090.600830078125
2025-01-09,1069.6083984375
2025-01-10,1038.6197509765625
2025-01-13,1034.621337890625
2025-01-14,1034.621337890625
2025-01-15,1047.616455078125
2025-01-16,1076.6058349609375
2025-01-17,1103.595947265625
2025-01-20,1079.6048583984375
2025-01-21,1088.6015625
2025-01-22,1087.601806640625
2025-01-23,1087.601806640625
2025-01-24,1065.60986328125
2025-01-27,1083.603271484375
2025-01-28,1073.60693359375
2025-01-29,1089.6011962890625
2025-01-30,1090.600830078125
2025-01-31,1092.5999755859375
2025-02-03,1074.6065673828125
2025-02-04,1079.6048583984375
2025-02-05,1076.6058349609375
2025-02-06,1096.5985107421875
2025-02-07,1088.6015625
2025-02-10,1091.6004638671875
2025-02-11,1079.6048583984375
2025-02-12,1084.6029052734375
2025-02-13,1069.6083984375
2025-02-14,1069.6083984375
2025-02-17,1083.603271484375
2025-02-18,1066.6094970703125
2025-02-19,1038.6197509765625
2025-02-20,1034.621337890625
2025-02-21,1043.6180419921875
2025-02-24,1047.616455078125
2025-02-25,1065.60986328125
2025-02-26,1118.590576171875
2025-02-27,1168.5721435546875
2025-02-28,1185.5660400390625
2025-03-03,1197.5615234375
2025-03-04,1171.571044921875
2025-03-05,1179.568115234375
2025-03-06,1156.57666015625
2025-03-07,1153.5777587890625
2025-03-10,1152.5780029296875
2025-03-11,1125.5880126953125
2025-03-12,1148.57958984375
2025-03-13,1102.5963134765625
2025-03-14,1116.59130859375
2025-03-17,1131.585693359375
2025-03-18,1136.583984375
2025-03-19,1157.5762939453125
2025-03-20,1164.57373046875
2025-03-21,1155.5770263671875
2025-03-24,1156.57666015625
2025-03-25,1170.5714111328125
2025-03-26,1183.5667724609375
2025-03-27,1197.5615234375
2025-03-28,1202.559814453125
2025-03-31,1175.5697021484375
2025-04-01,1207.557861328125
2025-04-02,1196.5618896484375
2025-04-03,1187.565185546875
2025-04-04,1110.593505859375
2025-04-07,1046.6168212890625
2025-04-08,1109.5938720703125
2025-04-09,1068.6087646484375
2025-04-10,1111.593017578125
2025-04-11,1102.5963134765625
2025-04-14,1145.5806884765625
2025-04-15,1157.5762939453125
2025-04-16,1161.57470703125
2025-04-17,1170.5714111328125
2025-04-22,1170.5714111328125
2025-04-23,1162.5743408203125
2025-04-24,1125.87744140625
2025-04-25,1103.8797607421875
2025-04-28,1097.88037109375
2025-04-29,1092.8809814453125
2025-04-30,1098.88037109375
2025-05-01,1108.8792724609375
2025-05-02,1128.8770751953125
2025-05-06,1137.8760986328125
2025-05-07,1145.875244140625
2025-05-08,1146.8751220703125
2025-05-09,1149.874755859375
2025-05-12,1149.874755859375
2025-05-13,1148.8748779296875
2025-05-14,1171.872314453125
2025-05-15,1182.8712158203125
2025-05-16,1184.8709716796875
2025-05-19,1188.8704833984375
2025-05-20,1191.8702392578125
2025-05-21,1193.8699951171875
2025-05-22,1283.8602294921875
2025-05-23,1257.863037109375
2025-05-27,1257.863037109375
2025-05-28,1249.8638916015625
2025-05-29,1252.863525390625
2025-05-30,1260.8626708984375
2025-06-02,1270.861572265625
2025-06-03,1276.8609619140625
2025-06-04,1309.8572998046875
2025-06-05,1325.8555908203125
2025-06-06,1350.8529052734375
2025-06-09,1317.8564453125
2025-06-10,1317.8564453125
2025-06-11,1307.8575439453125
2025-06-12,1291.8592529296875
2025-06-13,1278.8607177734375
2025-06-16,1286.85986328125
2025-06-17,1273.8612060546875
2025-06-18,1273.8612060546875
2025-06-19,1261.862548828125
2025-06-20,1268.86181640625
2025-06-23,1263.8623046875
2025-06-24,1271.8614501953125
2025-06-25,1267.8619384765625
2025-06-26,1274.8612060546875
2025-06-27,1275.861083984375
2025-06-30,1254.86328125
2025-07-01,1246.8642578125
2025-07-02,1232.86572265625
2025-07-03,1255.86328125
2025-07-04,1250.86376953125
2025-07-07,1245.8642578125
2025-07-08,1240.8648681640625
2025-07-09,1248.864013671875
2025-07-10,1226.8663330078125
2025-07-11,1233.8656005859375
2025-07-14,1249.8638916015625
2025-07-15,1241.86474609375
2025-07-16,1273.8612060546875
2025-07-17,1279.860595703125
2025-07-18,1285.8599853515625
2025-07-21,1299.8583984375
2025-07-22,1304.85791015625
2025-07-23,1295.85888671875
2025-07-24,1295.85888671875
2025-07-25,1307.8575439453125
2025-07-28,1290.859375
2025-07-29,1301.858154296875
2025-07-30,1280.8604736328125
2025-07-31,1291.8592529296875
2025-08-01,1267.8619384765625
2025-08-04,1268.86181640625
2025-08-05,1259.86279296875
2025-08-06,1378.849853515625
2025-08-07,1343.8536376953125
2025-08-08,1352.8526611328125
2025-08-11,1338.8541259765625
2025-08-12,1332.8548583984375
2025-08-13,1321.8560791015625
2025-08-14,1314.0
2025-08-15,1320.0
2025-08-18,1317.0
2025-08-19,1320.0
2025-08-20,1340.0
2025-08-21,1342.0
2025-08-22,1338.0
