Date,GNC.L
2023-01-24,76.44182586669922
2023-01-25,76.44182586669922
2023-01-26,73.89209747314453
2023-01-27,74.79200744628906
2023-01-30,78.59159088134766
2023-01-31,79.84146118164062
2023-02-01,81.14132690429688
2023-02-02,86.44075012207031
2023-02-03,87.69062042236328
2023-02-06,87.54064178466797
2023-02-07,86.9906997680664
2023-02-08,86.89070892333984
2023-02-09,86.49075317382812
2023-02-10,85.89081573486328
2023-02-13,81.89124298095703
2023-02-14,79.34151458740234
2023-02-15,78.79158020019531
2023-02-16,76.6917953491211
2023-02-17,77.04176330566406
2023-02-20,78.5416030883789
2023-02-21,78.79158020019531
2023-02-22,80.49139404296875
2023-02-23,80.94133758544922
2023-02-24,79.64148712158203
2023-02-27,82.49118041992188
2023-02-28,81.4412841796875
2023-03-01,81.59127044677734
2023-03-02,82.94112396240234
2023-03-03,82.44117736816406
2023-03-06,82.49118041992188
2023-03-07,83.59105682373047
2023-03-08,84.19099426269531
2023-03-09,81.04133605957031
2023-03-10,80.79136657714844
2023-03-13,79.99144744873047
2023-03-14,81.89124298095703
2023-03-15,79.04154968261719
2023-03-16,81.34130096435547
2023-03-17,79.54149627685547
2023-03-20,79.99144744873047
2023-03-21,80.54138946533203
2023-03-22,81.6912612915039
2023-03-23,83.24109649658203
2023-03-24,80.54138946533203
2023-03-27,81.89124298095703
2023-03-28,80.99134063720703
2023-03-29,82.24120330810547
2023-03-30,83.14111328125
2023-03-31,81.2413101196289
2023-04-03,80.59137725830078
2023-04-04,80.29141998291016
2023-04-05,80.0914306640625
2023-04-06,80.49139404296875
2023-04-11,79.74147033691406
2023-04-12,80.49139404296875
2023-04-13,80.14143371582031
2023-04-14,81.19131469726562
2023-04-17,79.84146118164062
2023-04-18,80.49139404296875
2023-04-19,80.49139404296875
2023-04-20,80.89134979248047
2023-04-21,81.89124298095703
2023-04-24,82.64116668701172
2023-04-25,81.84124755859375
2023-04-26,83.59105682373047
2023-04-27,84.29098510742188
2023-04-28,85.74082946777344
2023-05-02,86.290771484375
2023-05-03,85.8408203125
2023-05-04,84.34098052978516
2023-05-05,86.64073944091797
2023-05-09,84.89092254638672
2023-05-10,84.64095306396484
2023-05-11,82.29120635986328
2023-05-12,83.49107360839844
2023-05-15,81.9912338256836
2023-05-16,80.39140319824219
2023-05-17,79.99144744873047
2023-05-18,78.24163055419922
2023-05-19,76.2918472290039
2023-05-22,76.19184875488281
2023-05-23,75.89188385009766
2023-05-24,75.39193725585938
2023-05-25,75.99187469482422
2023-05-26,75.79190063476562
2023-05-30,79.04154968261719
2023-05-31,80.14143371582031
2023-06-01,80.19142150878906
2023-06-02,82.09121704101562
2023-06-05,80.24141693115234
2023-06-06,80.14143371582031
2023-06-07,80.29141998291016
2023-06-08,79.99144744873047
2023-06-09,77.14175415039062
2023-06-12,78.44160461425781
2023-06-13,77.99166107177734
2023-06-14,74.99198150634766
2023-06-15,73.89209747314453
2023-06-16,74.84199523925781
2023-06-19,75.04197692871094
2023-06-20,75.84188842773438
2023-06-21,77.29174041748047
2023-06-22,77.99166107177734
2023-06-23,75.69190216064453
2023-06-26,72.29227447509766
2023-06-27,72.24227142333984
2023-06-28,73.19216918945312
2023-06-29,73.04219055175781
2023-06-30,73.09217834472656
2023-07-03,75.89188385009766
2023-07-04,77.3917236328125
2023-07-05,77.99166107177734
2023-07-06,80.54138946533203
2023-07-07,83.29109191894531
2023-07-10,83.24109649658203
2023-07-11,83.99102020263672
2023-07-12,84.94091033935547
2023-07-13,85.69083404541016
2023-07-14,85.6408462524414
2023-07-17,84.59095001220703
2023-07-18,84.490966796875
2023-07-19,82.99112701416016
2023-07-20,84.89092254638672
2023-07-21,85.79082489013672
2023-07-24,84.6909408569336
2023-07-25,88.99048614501953
2023-07-26,86.49075317382812
2023-07-27,87.09068298339844
2023-07-28,87.8906021118164
2023-07-31,87.69062042236328
2023-08-01,87.44064331054688
2023-08-02,87.79061126708984
2023-08-03,88.69051361083984
2023-08-04,89.39044189453125
2023-08-07,91.59020233154297
2023-08-08,89.4404296875
2023-08-09,92.29013061523438
2023-08-10,90.34033966064453
2023-08-11,88.6405258178711
2023-08-14,86.14079284667969
2023-08-15,86.19078063964844
2023-08-16,85.49085998535156
2023-08-17,84.59095001220703
2023-08-18,84.44096374511719
2023-08-21,83.04112243652344
2023-08-22,81.39129638671875
2023-08-23,82.54117584228516
2023-08-24,82.69115447998047
2023-08-25,82.8911361694336
2023-08-29,83.19110107421875
2023-08-30,83.09111022949219
2023-08-31,84.2409896850586
2023-09-01,82.74114990234375
2023-09-04,80.59137725830078
2023-09-05,79.1915283203125
2023-09-06,78.49160766601562
2023-09-07,78.9415512084961
2023-09-08,79.54149627685547
2023-09-11,79.2915267944336
2023-09-12,79.04154968261719
2023-09-13,79.34151458740234
2023-09-14,79.49150085449219
2023-09-15,79.04154968261719
2023-09-18,76.89177703857422
2023-09-19,77.14175415039062
2023-09-20,77.3917236328125
2023-09-21,77.04176330566406
2023-09-22,75.24195098876953
2023-09-25,74.09207153320312
2023-09-26,74.04208374023438
2023-09-27,74.54203033447266
2023-09-28,73.6921157836914
2023-09-29,75.89188385009766
2023-10-02,74.99198150634766
2023-10-03,71.74232482910156
2023-10-04,70.44246673583984
2023-10-05,70.29248809814453
2023-10-06,69.49256896972656
2023-10-09,68.74264526367188
2023-10-10,83.99102020263672
2023-10-11,83.7910385131836
2023-10-12,86.79071807861328
2023-10-13,88.7905044555664
2023-10-16,90.29034423828125
2023-10-17,91.99016571044922
2023-10-18,90.54032135009766
2023-10-19,87.54064178466797
2023-10-20,87.99059295654297
2023-10-23,87.39065551757812
2023-10-24,89.74040222167969
2023-10-25,87.79061126708984
2023-10-26,86.64073944091797
2023-10-27,87.34066009521484
2023-10-30,88.3405532836914
2023-10-31,89.84039306640625
2023-11-01,90.99027252197266
2023-11-02,91.64019775390625
2023-11-03,91.54021453857422
2023-11-06,89.14047241210938
2023-11-07,90.5903091430664
2023-11-08,92.79007720947266
2023-11-09,92.39012145996094
2023-11-10,92.54010772705078
2023-11-13,93.63998413085938
2023-11-14,96.48967742919922
2023-11-15,99.53936004638672
2023-11-16,97.78954315185547
2023-11-17,98.03952026367188
2023-11-20,96.7896499633789
2023-11-21,98.8894271850586
2023-11-22,98.93941497802734
2023-11-23,100.98919677734375
2023-11-24,101.38916015625
2023-11-27,101.48914337158203
2023-11-28,96.9896240234375
2023-11-29,99.08940124511719
2023-11-30,98.93941497802734
2023-12-01,96.23970794677734
2023-12-04,96.18971252441406
2023-12-05,96.0897216796875
2023-12-06,95.73976135253906
2023-12-07,96.63966369628906
2023-12-08,97.4395751953125
2023-12-11,97.03962707519531
2023-12-12,96.7896499633789
2023-12-13,96.9896240234375
2023-12-14,100.08929443359375
2023-12-15,96.58966827392578
2023-12-18,97.03962707519531
2023-12-19,96.88964080810547
2023-12-20,97.98951721191406
2023-12-21,98.93941497802734
2023-12-22,99.98930358886719
2023-12-27,98.78943634033203
2023-12-28,98.93941497802734
2023-12-29,96.43968200683594
2024-01-02,94.9898452758789
2024-01-03,95.58977508544922
2024-01-04,97.08961486816406
2024-01-05,98.08950805664062
2024-01-08,97.2396011352539
2024-01-09,97.88953399658203
2024-01-10,97.58956146240234
2024-01-11,95.98973083496094
2024-01-12,96.63966369628906
2024-01-15,96.93962860107422
2024-01-16,96.38969421386719
2024-01-17,96.0897216796875
2024-01-18,97.48957061767578
2024-01-19,98.73944091796875
2024-01-22,100.88921356201172
2024-01-23,98.38948059082031
2024-01-24,102.88899993896484
2024-01-25,102.68901824951172
2024-01-26,102.58902740478516
2024-01-29,103.18896484375
2024-01-30,103.48892974853516
2024-01-31,102.38905334472656
2024-02-01,101.28916931152344
2024-02-02,99.03941345214844
2024-02-05,97.83953857421875
2024-02-06,99.03941345214844
2024-02-07,100.08929443359375
2024-02-08,99.73933410644531
2024-02-09,99.7893295288086
2024-02-12,102.68901824951172
2024-02-13,100.58924102783203
2024-02-14,102.38905334472656
2024-02-15,102.4890365600586
2024-02-16,102.4890365600586
2024-02-19,104.48882293701172
2024-02-20,104.28884887695312
2024-02-21,104.58881378173828
2024-02-22,102.18907165527344
2024-02-23,101.48914337158203
2024-02-26,102.4890365600586
2024-02-27,102.88899993896484
2024-02-28,101.88910675048828
2024-02-29,102.18907165527344
2024-03-01,102.38905334472656
2024-03-04,102.78900909423828
2024-03-05,102.78900909423828
2024-03-06,102.88899993896484
2024-03-07,104.98876953125
2024-03-08,106.08865356445312
2024-03-11,106.5886001586914
2024-03-12,108.18843078613281
2024-03-13,107.58849334716797
2024-03-14,106.8885726928711
2024-03-15,110.58817291259766
2024-03-18,111.38809204101562
2024-03-19,111.98802185058594
2024-03-20,112.18799591064453
2024-03-21,113.78783416748047
2024-03-22,113.48786163330078
2024-03-25,112.88793182373047
2024-03-26,117.98738098144531
2024-03-27,117.387451171875
2024-03-28,119.28724670410156
2024-04-02,125.98652648925781
2024-04-03,127.18639373779297
2024-04-04,130.1860809326172
2024-04-05,133.9856719970703
2024-04-08,132.58583068847656
2024-04-09,132.58583068847656
2024-04-10,134.3856201171875
2024-04-11,134.78558349609375
2024-04-12,131.9858856201172
2024-04-15,134.3856201171875
2024-04-16,130.1860809326172
2024-04-17,129.18618774414062
2024-04-18,129.78611755371094
2024-04-19,127.98631286621094
2024-04-22,130.1860809326172
2024-04-23,130.98599243164062
2024-04-24,129.78611755371094
2024-04-25,128.5862579345703
2024-04-26,132.78579711914062
2024-04-29,132.98577880859375
2024-04-30,131.78590393066406
2024-05-01,131.9858856201172
2024-05-02,132.78579711914062
2024-05-03,133.38572692871094
2024-05-07,131.9858856201172
2024-05-08,132.98577880859375
2024-05-09,134.18565368652344
2024-05-10,133.18576049804688
2024-05-13,137.98524475097656
2024-05-14,136.38540649414062
2024-05-15,138.98513793945312
2024-05-16,135.58551025390625
2024-05-17,134.98556518554688
2024-05-20,139.3850860595703
2024-05-21,165.58230590820312
2024-05-22,168.98193359375
2024-05-23,161.98268127441406
2024-05-24,167.5820770263672
2024-05-28,166.78216552734375
2024-05-29,170.38177490234375
2024-05-30,174.18136596679688
2024-05-31,175.38124084472656
2024-06-03,176.58111572265625
2024-06-04,172.18157958984375
2024-06-05,168.98193359375
2024-06-06,173.9813995361328
2024-06-07,172.98150634765625
2024-06-10,170.78173828125
2024-06-11,168.78195190429688
2024-06-12,167.5820770263672
2024-06-13,166.58218383789062
2024-06-14,161.98268127441406
2024-06-17,159.58294677734375
2024-06-18,165.7822723388672
2024-06-19,164.18243408203125
2024-06-20,169.5818634033203
2024-06-21,169.78184509277344
2024-06-24,167.7820587158203
2024-06-25,165.38230895996094
2024-06-26,165.7822723388672
2024-06-27,167.98204040527344
2024-06-28,166.3822021484375
2024-07-01,169.98182678222656
2024-07-02,170.58175659179688
2024-07-03,173.1814727783203
2024-07-04,173.9813995361328
2024-07-05,179.3808135986328
2024-07-08,180.78067016601562
2024-07-09,177.18104553222656
2024-07-10,176.78109741210938
2024-07-11,176.58111572265625
2024-07-12,178.58090209960938
2024-07-15,178.98086547851562
2024-07-16,177.98097229003906
2024-07-17,174.98129272460938
2024-07-18,177.5810089111328
2024-07-19,176.9810791015625
2024-07-22,181.38059997558594
2024-07-23,179.78077697753906
2024-07-24,181.7805633544922
2024-07-25,179.3808135986328
2024-07-26,179.58079528808594
2024-07-29,176.38113403320312
2024-07-30,177.5810089111328
2024-07-31,180.18072509765625
2024-08-01,179.9807586669922
2024-08-02,172.98150634765625
2024-08-05,171.1816864013672
2024-08-06,171.78163146972656
2024-08-07,175.18125915527344
2024-08-08,172.58154296875
2024-08-09,173.7814178466797
2024-08-12,176.9810791015625
2024-08-13,175.5812225341797
2024-08-14,174.98129272460938
2024-08-15,178.98086547851562
2024-08-16,178.98086547851562
2024-08-19,176.9810791015625
2024-08-20,178.38092041015625
2024-08-21,178.58090209960938
2024-08-22,180.18072509765625
2024-08-23,180.78067016601562
2024-08-27,184.1802978515625
2024-08-28,186.38006591796875
2024-08-29,183.5803680419922
2024-08-30,186.780029296875
2024-09-02,187.57994079589844
2024-09-03,182.3804931640625
2024-09-04,184.78024291992188
2024-09-05,184.1802978515625
2024-09-06,177.78099060058594
2024-09-09,179.58079528808594
2024-09-10,179.1808319091797
2024-09-11,177.3810272216797
2024-09-12,181.58058166503906
2024-09-13,185.18019104003906
2024-09-16,183.5803680419922
2024-09-17,183.38038635253906
2024-09-18,182.58047485351562
2024-09-19,183.98033142089844
2024-09-20,176.58111572265625
2024-09-23,179.58079528808594
2024-09-24,178.7808837890625
2024-09-25,179.3808135986328
2024-09-26,180.38070678710938
2024-09-27,183.7803497314453
2024-09-30,183.98033142089844
2024-10-01,179.78077697753906
2024-10-02,178.18093872070312
2024-10-03,179.1808319091797
2024-10-04,181.58058166503906
2024-10-07,180.18072509765625
2024-10-08,195.97903442382812
2024-10-09,197.57887268066406
2024-10-10,207.47781372070312
2024-10-11,211.97732543945312
2024-10-14,209.47760009765625
2024-10-15,217.47674560546875
2024-10-16,216.97679138183594
2024-10-17,213.97711181640625
2024-10-18,216.97679138183594
2024-10-21,216.4768524169922
2024-10-22,214.9770050048828
2024-10-23,213.4771728515625
2024-10-24,214.9770050048828
2024-10-25,215.47695922851562
2024-10-28,215.47695922851562
2024-10-29,213.4771728515625
2024-10-30,212.9772186279297
2024-10-31,207.97775268554688
2024-11-01,203.97817993164062
2024-11-04,208.4777069091797
2024-11-05,209.47760009765625
2024-11-06,207.97775268554688
2024-11-07,209.9775390625
2024-11-08,204.9780731201172
2024-11-11,203.47824096679688
2024-11-12,201.9783935546875
2024-11-13,199.97860717773438
2024-11-14,198.9787139892578
2024-11-15,196.17901611328125
2024-11-18,197.7788543701172
2024-11-19,197.7788543701172
2024-11-20,194.7791748046875
2024-11-21,194.7791748046875
2024-11-22,197.57887268066406
2024-11-25,198.17880249023438
2024-11-26,193.3793182373047
2024-11-27,195.57908630371094
2024-11-28,196.37899780273438
2024-11-29,197.97882080078125
2024-12-02,197.1789093017578
2024-12-03,220.47642517089844
2024-12-04,217.9766845703125
2024-12-05,218.97657775878906
2024-12-06,211.97732543945312
2024-12-09,208.97764587402344
2024-12-10,211.47738647460938
2024-12-11,210.4774932861328
2024-12-12,211.97732543945312
2024-12-13,210.4774932861328
2024-12-16,209.9775390625
2024-12-17,202.97828674316406
2024-12-18,201.9783935546875
2024-12-19,199.17869567871094
2024-12-20,202.97828674316406
2024-12-23,198.9787139892578
2024-12-24,199.97860717773438
2024-12-27,198.3787841796875
2024-12-30,194.37921142578125
2024-12-31,193.77928161621094
2025-01-02,193.17933654785156
2025-01-03,194.17922973632812
2025-01-06,192.37942504882812
2025-01-07,191.5795135498047
2025-01-08,186.98001098632812
2025-01-09,179.8000030517578
2025-01-10,173.8000030517578
2025-01-13,172.1999969482422
2025-01-14,169.60000610351562
2025-01-15,176.8000030517578
2025-01-16,181.8000030517578
2025-01-17,184.1999969482422
2025-01-20,182.8000030517578
2025-01-21,185.60000610351562
2025-01-22,185.0
2025-01-23,184.39999389648438
2025-01-24,185.0
2025-01-27,182.1999969482422
2025-01-28,184.1999969482422
2025-01-29,183.1999969482422
2025-01-30,190.0
2025-01-31,194.1999969482422
2025-02-03,190.60000610351562
2025-02-04,192.0
2025-02-05,183.0
2025-02-06,207.5
2025-02-07,205.5
2025-02-10,209.0
2025-02-11,212.0
2025-02-12,205.0
2025-02-13,203.5
2025-02-14,205.5
2025-02-17,205.5
2025-02-18,207.5
2025-02-19,202.5
2025-02-20,200.0
2025-02-21,199.39999389648438
2025-02-24,201.0
2025-02-25,201.5
2025-02-26,198.60000610351562
2025-02-27,195.8000030517578
2025-02-28,194.1999969482422
2025-03-03,195.60000610351562
2025-03-04,192.39999389648438
2025-03-05,193.0
2025-03-06,193.0
2025-03-07,192.8000030517578
2025-03-10,195.0
2025-03-11,194.8000030517578
2025-03-12,194.60000610351562
2025-03-13,190.39999389648438
2025-03-14,186.8000030517578
2025-03-17,184.39999389648438
2025-03-18,187.0
2025-03-19,184.60000610351562
2025-03-20,183.8000030517578
2025-03-21,186.1999969482422
2025-03-24,183.60000610351562
2025-03-25,180.8000030517578
2025-03-26,180.39999389648438
2025-03-27,177.1999969482422
2025-03-28,178.1999969482422
2025-03-31,169.1999969482422
2025-04-01,178.60000610351562
2025-04-02,180.1999969482422
2025-04-03,181.0
2025-04-04,177.39999389648438
2025-04-07,170.8000030517578
2025-04-08,177.0
2025-04-09,170.39999389648438
2025-04-10,169.1999969482422
2025-04-11,175.8000030517578
2025-04-14,176.8000030517578
2025-04-15,179.0
2025-04-16,176.39999389648438
2025-04-17,177.0
2025-04-22,175.8000030517578
2025-04-23,180.0
2025-04-24,184.0
2025-04-25,179.39999389648438
2025-04-28,181.1999969482422
2025-04-29,179.0
2025-04-30,185.0
2025-05-01,185.0
2025-05-02,185.60000610351562
2025-05-06,183.1999969482422
2025-05-07,184.39999389648438
2025-05-08,188.39999389648438
2025-05-09,190.0
2025-05-12,187.60000610351562
2025-05-13,189.0
2025-05-14,189.0
2025-05-15,189.60000610351562
2025-05-16,197.0
2025-05-19,203.0
2025-05-20,210.0
2025-05-21,212.0
2025-05-22,217.5
2025-05-23,219.5
2025-05-27,216.5
2025-05-28,217.5
2025-05-29,218.0
2025-05-30,223.5
2025-06-02,224.0
2025-06-03,221.0
2025-06-04,225.5
2025-06-05,230.0
2025-06-06,227.5
2025-06-09,228.0
2025-06-10,228.0
2025-06-11,234.5
2025-06-12,235.5
2025-06-13,228.5
2025-06-16,227.0
2025-06-17,228.0
2025-06-18,226.0
2025-06-19,223.5
2025-06-20,224.5
2025-06-23,226.5
2025-06-24,227.0
2025-06-25,226.5
2025-06-26,231.5
2025-06-27,236.5
2025-06-30,233.5
2025-07-01,234.0
2025-07-02,229.5
2025-07-03,233.0
2025-07-04,231.0
2025-07-07,234.0
2025-07-08,233.5
2025-07-09,231.5
2025-07-10,233.0
2025-07-11,232.0
2025-07-14,234.0
2025-07-15,231.5
2025-07-16,235.5
2025-07-17,234.5
2025-07-18,238.0
2025-07-21,241.0
2025-07-22,270.0
2025-07-23,275.0
2025-07-24,278.5
2025-07-25,270.5
2025-07-28,264.0
2025-07-29,258.5
2025-07-30,253.5
2025-07-31,257.0
2025-08-01,253.5
2025-08-04,253.5
2025-08-05,257.0
2025-08-06,257.5
2025-08-07,255.5
2025-08-08,252.0
2025-08-11,253.5
2025-08-12,252.5
2025-08-13,250.5
2025-08-14,249.0
2025-08-15,250.5
2025-08-18,251.5
2025-08-19,253.0
2025-08-20,254.5
2025-08-21,256.0
2025-08-22,256.0
