Date,GS
2023-01-17,327.88037109375
2023-01-18,327.1026611328125
2023-01-19,328.65814208984375
2023-01-20,320.3092956542969
2023-01-23,327.1495056152344
2023-01-24,326.3905029296875
2023-01-25,327.608642578125
2023-01-26,332.6123352050781
2023-01-27,331.4222717285156
2023-01-30,334.94549560546875
2023-01-31,342.7695617675781
2023-02-01,342.6758117675781
2023-02-02,346.1990661621094
2023-02-03,346.6487731933594
2023-02-06,347.4452209472656
2023-02-07,350.81854248046875
2023-02-08,351.474365234375
2023-02-09,344.8122253417969
2023-02-10,347.89501953125
2023-02-13,350.46240234375
2023-02-14,348.3634948730469
2023-02-15,350.7622985839844
2023-02-16,346.8830871582031
2023-02-17,345.2900695800781
2023-02-21,338.37493896484375
2023-02-22,338.159423828125
2023-02-23,340.64251708984375
2023-02-24,340.93304443359375
2023-02-27,342.5072021484375
2023-02-28,329.50140380859375
2023-03-01,326.7457580566406
2023-03-02,329.4542541503906
2023-03-03,336.99456787109375
2023-03-06,336.9568176269531
2023-03-07,326.60418701171875
2023-03-08,329.6335144042969
2023-03-09,322.8387451171875
2023-03-10,309.2302551269531
2023-03-13,297.7545166015625
2023-03-14,304.02081298828125
2023-03-15,294.621337890625
2023-03-16,297.3581848144531
2023-03-17,286.4581604003906
2023-03-20,292.1109619140625
2023-03-21,299.4249267578125
2023-03-22,296.0180358886719
2023-03-23,297.13165283203125
2023-03-24,294.97998046875
2023-03-27,300.60455322265625
2023-03-28,300.5196228027344
2023-03-29,302.6712951660156
2023-03-30,303.0676574707031
2023-03-31,308.7016906738281
2023-04-03,308.1448974609375
2023-04-04,304.49267578125
2023-04-05,303.43572998046875
2023-04-06,304.2567443847656
2023-04-10,306.6726989746094
2023-04-11,308.9470520019531
2023-04-12,311.655517578125
2023-04-13,313.439208984375
2023-04-14,317.9596252441406
2023-04-17,320.5643310546875
2023-04-18,315.1190490722656
2023-04-19,317.9313659667969
2023-04-20,319.64892578125
2023-04-21,322.4328918457031
2023-04-24,324.60345458984375
2023-04-25,320.3756103515625
2023-04-26,317.6199035644531
2023-04-27,322.37628173828125
2023-04-28,324.1127014160156
2023-05-01,321.40423583984375
2023-05-02,314.6094055175781
2023-05-03,310.155029296875
2023-05-04,303.180908203125
2023-05-05,308.6167297363281
2023-05-08,308.1354675292969
2023-05-09,306.493408203125
2023-05-10,304.3983154296875
2023-05-11,302.6712951660156
2023-05-12,301.51995849609375
2023-05-15,303.9454040527344
2023-05-16,302.7562255859375
2023-05-17,311.59893798828125
2023-05-18,311.03265380859375
2023-05-19,307.79571533203125
2023-05-22,306.6349792480469
2023-05-23,305.3608703613281
2023-05-24,301.8125
2023-05-25,305.6535339355469
2023-05-26,313.3259582519531
2023-05-30,312.2123718261719
2023-05-31,307.99981689453125
2023-06-01,300.86798095703125
2023-06-02,307.76214599609375
2023-06-05,306.0124206542969
2023-06-06,310.7574157714844
2023-06-07,319.26812744140625
2023-06-08,319.0018310546875
2023-06-09,319.52484130859375
2023-06-12,322.82452392578125
2023-06-13,325.686767578125
2023-06-14,321.8070373535156
2023-06-15,323.06219482421875
2023-06-16,321.7025146484375
2023-06-20,314.4850769042969
2023-06-21,309.1123962402344
2023-06-22,303.8918762207031
2023-06-23,299.2610168457031
2023-06-26,297.02630615234375
2023-06-27,298.06280517578125
2023-06-28,298.26251220703125
2023-06-29,307.22955322265625
2023-06-30,306.70660400390625
2023-07-03,310.5767517089844
2023-07-05,304.3388671875
2023-07-06,297.6349182128906
2023-07-07,299.6983642578125
2023-07-10,300.93450927734375
2023-07-11,305.1280517578125
2023-07-12,310.3770751953125
2023-07-13,312.5451354980469
2023-07-14,310.1773986816406
2023-07-17,311.13787841796875
2023-07-18,320.7134704589844
2023-07-19,323.8324890136719
2023-07-20,333.6363830566406
2023-07-21,334.682373046875
2023-07-24,341.3101806640625
2023-07-25,337.2878723144531
2023-07-26,340.0074462890625
2023-07-27,337.10723876953125
2023-07-28,335.89007568359375
2023-07-31,338.40045166015625
2023-08-01,340.15960693359375
2023-08-02,333.8646240234375
2023-08-03,335.8234558105469
2023-08-04,335.8804931640625
2023-08-07,338.10565185546875
2023-08-08,331.16400146484375
2023-08-09,325.867431640625
2023-08-10,323.68988037109375
2023-08-11,324.003662109375
2023-08-14,321.1604309082031
2023-08-15,315.90191650390625
2023-08-16,312.95404052734375
2023-08-17,311.4421081542969
2023-08-18,308.9792785644531
2023-08-21,306.2501525878906
2023-08-22,303.1406555175781
2023-08-23,306.50689697265625
2023-08-24,304.2532653808594
2023-08-25,304.43389892578125
2023-08-28,309.9682312011719
2023-08-29,316.2252197265625
2023-08-30,315.05535888671875
2023-08-31,314.2212219238281
2023-09-01,313.9239501953125
2023-09-05,310.4242248535156
2023-09-06,307.9120788574219
2023-09-07,308.7078857421875
2023-09-08,312.1213684082031
2023-09-11,311.2871398925781
2023-09-12,317.2799072265625
2023-09-13,321.1919860839844
2023-09-14,330.38726806640625
2023-09-15,328.44085693359375
2023-09-18,329.188720703125
2023-09-19,327.8175964355469
2023-09-20,322.8411865234375
2023-09-21,316.6470642089844
2023-09-22,314.3938293457031
2023-09-25,315.3047180175781
2023-09-26,310.49139404296875
2023-09-27,308.6983337402344
2023-09-28,311.8145446777344
2023-09-29,310.2515869140625
2023-10-02,305.39031982421875
2023-10-03,293.5198669433594
2023-10-04,295.8977966308594
2023-10-05,297.7196044921875
2023-10-06,299.61810302734375
2023-10-09,299.74273681640625
2023-10-10,301.8138122558594
2023-10-11,300.13592529296875
2023-10-12,297.09637451171875
2023-10-13,296.5689392089844
2023-10-16,301.4494934082031
2023-10-17,296.62652587890625
2023-10-18,289.5311279296875
2023-10-19,286.8751525878906
2023-10-20,287.6997375488281
2023-10-23,286.9039001464844
2023-10-24,286.86553955078125
2023-10-25,284.545166015625
2023-10-26,284.7656555175781
2023-10-27,277.97711181640625
2023-10-30,288.4476013183594
2023-10-31,291.1131591796875
2023-11-01,294.51708984375
2023-11-02,300.84539794921875
2023-11-03,314.1349182128906
2023-11-06,310.57763671875
2023-11-07,310.6159973144531
2023-11-08,311.20086669921875
2023-11-09,307.57647705078125
2023-11-10,312.11181640625
2023-11-13,313.45416259765625
2023-11-14,324.778076171875
2023-11-15,323.7041931152344
2023-11-16,322.8124084472656
2023-11-17,325.2287292480469
2023-11-20,325.4779968261719
2023-11-21,321.1824035644531
2023-11-22,324.7013244628906
2023-11-24,325.1903381347656
2023-11-27,323.80963134765625
2023-11-28,323.7521057128906
2023-11-29,328.9336853027344
2023-11-30,330.17108154296875
2023-12-01,336.83172607421875
2023-12-04,337.759765625
2023-12-05,330.3741149902344
2023-12-06,330.5867919921875
2023-12-07,333.1485595703125
2023-12-08,339.1518249511719
2023-12-11,340.05084228515625
2023-12-12,340.87255859375
2023-12-13,350.65570068359375
2023-12-14,370.7053527832031
2023-12-15,367.8438720703125
2023-12-18,363.87066650390625
2023-12-19,369.71929931640625
2023-12-20,364.953369140625
2023-12-21,367.9018859863281
2023-12-22,367.9792175292969
2023-12-26,368.9071960449219
2023-12-27,371.6817321777344
2023-12-28,373.5474853515625
2023-12-29,372.9287414550781
2024-01-02,375.3745422363281
2024-01-03,369.0812683105469
2024-01-04,370.2026672363281
2024-01-05,373.57647705078125
2024-01-08,375.9159240722656
2024-01-09,370.96630859375
2024-01-10,369.24560546875
2024-01-11,367.109130859375
2024-01-12,365.17578125
2024-01-16,367.7859191894531
2024-01-17,364.6247253417969
2024-01-18,364.36370849609375
2024-01-19,369.4776306152344
2024-01-22,373.1124267578125
2024-01-23,368.0951843261719
2024-01-24,366.7707824707031
2024-01-25,369.96099853515625
2024-01-26,365.21441650390625
2024-01-29,367.8922119140625
2024-01-30,373.9921569824219
2024-01-31,371.2273864746094
2024-02-01,371.0726623535156
2024-02-02,374.9491882324219
2024-02-05,370.2702941894531
2024-02-06,372.1747741699219
2024-02-07,373.78912353515625
2024-02-08,372.22308349609375
2024-02-09,371.46905517578125
2024-02-12,379.57012939453125
2024-02-13,366.1424560546875
2024-02-14,365.45611572265625
2024-02-15,372.5904235839844
2024-02-16,371.64306640625
2024-02-20,371.7203674316406
2024-02-21,375.3455505371094
2024-02-22,377.4722900390625
2024-02-23,378.03302001953125
2024-02-26,377.2306213378906
2024-02-27,377.8009948730469
2024-02-28,382.78564453125
2024-02-29,378.7648010253906
2024-03-01,377.8399963378906
2024-03-04,381.8802490234375
2024-03-05,380.57568359375
2024-03-06,379.2711181640625
2024-03-07,378.1612243652344
2024-03-08,376.75927734375
2024-03-11,375.95123291015625
2024-03-12,377.9178466796875
2024-03-13,381.9386901855469
2024-03-14,378.33648681640625
2024-03-15,376.9734802246094
2024-03-18,374.2085876464844
2024-03-19,378.3851623535156
2024-03-20,385.98870849609375
2024-03-21,402.7729187011719
2024-03-22,396.0650939941406
2024-03-25,394.2347717285156
2024-03-26,395.4419860839844
2024-03-27,404.272216796875
2024-03-28,406.6476745605469
2024-04-01,402.5782165527344
2024-04-02,399.3069763183594
2024-04-03,403.05523681640625
2024-04-04,395.5101318359375
2024-04-05,397.2820129394531
2024-04-08,399.686767578125
2024-04-09,399.85223388671875
2024-04-10,390.165283203125
2024-04-11,386.97198486328125
2024-04-12,379.1932373046875
2024-04-15,390.2821350097656
2024-04-16,386.36834716796875
2024-04-17,393.2320251464844
2024-04-18,392.453125
2024-04-19,393.31964111328125
2024-04-22,406.3166809082031
2024-04-23,412.7908630371094
2024-04-24,411.85626220703125
2024-04-25,408.9452819824219
2024-04-26,416.26654052734375
2024-04-29,419.42083740234375
2024-04-30,415.4292297363281
2024-05-01,415.66290283203125
2024-05-02,421.13433837890625
2024-05-03,426.5959777832031
2024-05-06,431.94091796875
2024-05-07,432.06744384765625
2024-05-08,435.1341857910156
2024-05-09,443.5165710449219
2024-05-10,442.7084655761719
2024-05-13,441.56939697265625
2024-05-14,446.349609375
2024-05-15,453.7681579589844
2024-05-16,452.2397155761719
2024-05-17,455.3550720214844
2024-05-20,450.7014465332031
2024-05-21,457.9739685058594
2024-05-22,450.15625
2024-05-23,446.0380554199219
2024-05-24,448.98797607421875
2024-05-28,447.6541748046875
2024-05-29,445.083984375
2024-05-30,440.9800720214844
2024-05-31,447.1408386230469
2024-06-03,445.6324768066406
2024-06-04,445.94586181640625
2024-06-05,452.1947937011719
2024-06-06,448.6883850097656
2024-06-07,445.56390380859375
2024-06-10,444.2318115234375
2024-06-11,435.14251708984375
2024-06-12,439.48150634765625
2024-06-13,437.1798095703125
2024-06-14,437.2875061035156
2024-06-17,440.93109130859375
2024-06-18,448.0320739746094
2024-06-20,448.639404296875
2024-06-21,440.93109130859375
2024-06-24,452.59637451171875
2024-06-25,447.9831237792969
2024-06-26,446.494384765625
2024-06-27,436.79779052734375
2024-06-28,443.0271301269531
2024-07-01,454.1341552734375
2024-07-02,456.0440673828125
2024-07-03,458.306640625
2024-07-05,455.2017517089844
2024-07-08,455.2702941894531
2024-07-09,463.11572265625
2024-07-10,469.0512390136719
2024-07-11,469.38427734375
2024-07-12,470.0209045410156
2024-07-15,482.1171875
2024-07-16,492.68548583984375
2024-07-17,491.86273193359375
2024-07-18,476.2208251953125
2024-07-19,474.9671325683594
2024-07-22,477.0338134765625
2024-07-23,482.0387878417969
2024-07-24,476.7008056640625
2024-07-25,481.60784912109375
2024-07-26,488.7774658203125
2024-07-29,482.59710693359375
2024-07-30,495.28106689453125
2024-07-31,498.5719909667969
2024-08-01,489.84503173828125
2024-08-02,460.97076416015625
2024-08-05,449.5894470214844
2024-08-06,460.55938720703125
2024-08-07,463.2920837402344
2024-08-08,475.7898864746094
2024-08-09,480.1876525878906
2024-08-12,475.52545166015625
2024-08-13,481.8331298828125
2024-08-14,488.4542236328125
2024-08-15,488.76763916015625
2024-08-16,493.9000244140625
2024-08-19,494.3114013671875
2024-08-20,487.1221923828125
2024-08-21,486.2602844238281
2024-08-22,487.5237731933594
2024-08-23,498.9540100097656
2024-08-26,497.43585205078125
2024-08-27,496.83837890625
2024-08-28,492.9891357421875
2024-08-29,499.62005615234375
2024-08-30,502.72357177734375
2024-09-03,480.26971435546875
2024-09-04,483.40283203125
2024-09-05,480.68353271484375
2024-09-06,472.5354919433594
2024-09-09,481.3633728027344
2024-09-10,460.2396240234375
2024-09-11,464.2200012207031
2024-09-12,467.0673828125
2024-09-13,471.9246520996094
2024-09-16,478.003662109375
2024-09-17,478.23028564453125
2024-09-18,477.43218994140625
2024-09-19,496.39825439453125
2024-09-20,491.0779113769531
2024-09-23,490.0729675292969
2024-09-24,490.6739501953125
2024-09-25,483.8954772949219
2024-09-26,489.5902099609375
2024-09-27,491.15673828125
2024-09-30,487.806884765625
2024-10-01,482.93975830078125
2024-10-02,484.7328796386719
2024-10-03,478.9298095703125
2024-10-04,487.8561706542969
2024-10-07,487.3240966796875
2024-10-08,489.245361328125
2024-10-09,497.72833251953125
2024-10-10,496.28985595703125
2024-10-11,508.6842956542969
2024-10-14,515.0391845703125
2024-10-15,514.6746215820312
2024-10-16,522.0443115234375
2024-10-17,521.1969604492188
2024-10-18,520.7044067382812
2024-10-21,510.16217041015625
2024-10-22,510.65484619140625
2024-10-23,509.57110595703125
2024-10-24,516.7633666992188
2024-10-25,505.03887939453125
2024-10-28,515.85693359375
2024-10-29,516.546630859375
2024-10-30,516.6648559570312
2024-10-31,510.15234375
2024-11-01,511.6893310546875
2024-11-04,503.9255676269531
2024-11-05,519.1870727539062
2024-11-06,587.18896484375
2024-11-07,573.5827026367188
2024-11-08,580.568115234375
2024-11-11,593.4552001953125
2024-11-12,583.8490600585938
2024-11-13,585.4549560546875
2024-11-14,579.9276733398438
2024-11-15,584.7850341796875
2024-11-18,579.3168334960938
2024-11-19,572.8043823242188
2024-11-20,573.34619140625
2024-11-21,587.3170776367188
2024-11-22,593.8887939453125
2024-11-25,594.135009765625
2024-11-26,596.568603515625
2024-11-27,596.4995727539062
2024-11-29,599.59326171875
2024-12-02,595.7714233398438
2024-12-03,596.1377563476562
2024-12-04,592.801025390625
2024-12-05,590.9098510742188
2024-12-06,593.7614135742188
2024-12-09,588.2562866210938
2024-12-10,579.2560424804688
2024-12-11,586.7117309570312
2024-12-12,585.7710571289062
2024-12-13,579.7015991210938
2024-12-16,580.543212890625
2024-12-17,569.0081787109375
2024-12-18,544.8192749023438
2024-12-19,548.5223999023438
2024-12-20,560.5128173828125
2024-12-23,565.1466674804688
2024-12-24,577.0380859375
2024-12-26,575.4934692382812
2024-12-27,570.493408203125
2024-12-30,567.8892822265625
2024-12-31,566.968505859375
2025-01-02,569.2952880859375
2025-01-03,574.4044189453125
2025-01-06,577.6322631835938
2025-01-07,574.3944702148438
2025-01-08,574.2955322265625
2025-01-10,554.4730224609375
2025-01-13,557.3939819335938
2025-01-14,565.8892822265625
2025-01-15,599.9398193359375
2025-01-16,606.9400634765625
2025-01-17,619.7622680664062
2025-01-21,628.4754028320312
2025-01-22,626.4852294921875
2025-01-23,633.1884155273438
2025-01-24,630.6140747070312
2025-01-27,627.0298461914062
2025-01-28,631.5051879882812
2025-01-29,631.08935546875
2025-01-30,639.3272094726562
2025-01-31,634.07958984375
2025-02-03,626.1288452148438
2025-02-04,627.9208984375
2025-02-05,639.0797119140625
2025-02-06,651.7236328125
2025-02-07,649.4265747070312
2025-02-10,644.109619140625
2025-02-11,640.8519897460938
2025-02-12,642.5946655273438
2025-02-13,642.545166015625
2025-02-14,654.0307006835938
2025-02-18,665.5557861328125
2025-02-19,661.5556640625
2025-02-20,635.9212036132812
2025-02-21,619.4255981445312
2025-02-24,619.9603271484375
2025-02-25,608.841064453125
2025-02-26,611.6729125976562
2025-02-27,601.9993286132812
2025-02-28,619.2035522460938
2025-03-03,602.258056640625
2025-03-04,578.2576904296875
2025-03-05,590.1284790039062
2025-03-06,564.8544311523438
2025-03-07,556.8941040039062
2025-03-10,529.0230102539062
2025-03-11,528.794189453125
2025-03-12,533.052978515625
2025-03-13,522.20703125
2025-03-14,538.7246704101562
2025-03-17,548.60546875
2025-03-18,549.0432739257812
2025-03-19,554.5757446289062
2025-03-20,559.8892211914062
2025-03-21,562.3370361328125
2025-03-24,577.2227783203125
2025-03-25,583.0338745117188
2025-03-26,571.0734252929688
2025-03-27,556.1478271484375
2025-03-28,540.4262084960938
2025-03-31,543.5805053710938
2025-04-01,545.7297973632812
2025-04-02,560.30712890625
2025-04-03,508.69439697265625
2025-04-04,468.474853515625
2025-04-07,463.201171875
2025-04-08,459.9274597167969
2025-04-09,514.306396484375
2025-04-10,487.37066650390625
2025-04-11,491.9876708984375
2025-04-14,501.4803466796875
2025-04-15,505.3709716796875
2025-04-16,496.5747985839844
2025-04-17,506.9630126953125
2025-04-21,498.8733215332031
2025-04-22,517.4109497070312
2025-04-23,526.6846923828125
2025-04-24,542.6650390625
2025-04-25,542.1575927734375
2025-04-28,543.6900024414062
2025-04-29,546.1974487304688
2025-04-30,544.834228515625
2025-05-01,551.0831298828125
2025-05-02,563.292236328125
2025-05-05,556.78466796875
2025-05-06,546.63525390625
2025-05-07,549.1825561523438
2025-05-08,562.8942260742188
2025-05-09,564.2872314453125
2025-05-12,588.4071044921875
2025-05-13,600.815185546875
2025-05-14,608.5665283203125
2025-05-15,612.8452758789062
2025-05-16,615.9597778320312
2025-05-19,609.2630615234375
2025-05-20,603.5117797851562
2025-05-21,590.5165405273438
2025-05-22,595.2628784179688
2025-05-23,595.5713500976562
2025-05-27,612.6760864257812
2025-05-28,605.4222412109375
2025-05-29,601.8599853515625
2025-05-30,600.4500122070312
2025-06-02,598.719970703125
2025-06-03,603.8300170898438
2025-06-04,599.2100219726562
2025-06-05,605.8800048828125
2025-06-06,614.0
2025-06-09,613.52001953125
2025-06-10,614.8699951171875
2025-06-11,624.1699829101562
2025-06-12,625.1099853515625
2025-06-13,613.5399780273438
2025-06-16,627.8499755859375
2025-06-17,624.6400146484375
2025-06-18,635.239990234375
2025-06-20,640.7999877929688
2025-06-23,646.8800048828125
2025-06-24,662.1099853515625
2025-06-25,669.8699951171875
2025-06-26,687.1599731445312
2025-06-27,690.8099975585938
2025-06-30,707.75
2025-07-01,706.4600219726562
2025-07-02,715.8900146484375
2025-07-03,723.6799926757812
2025-07-07,710.9299926757812
2025-07-08,697.280029296875
2025-07-09,696.5599975585938
2025-07-10,709.1199951171875
2025-07-11,704.9500122070312
2025-07-14,713.2999877929688
2025-07-15,702.510009765625
2025-07-16,708.8200073242188
2025-07-17,705.8400268554688
2025-07-18,708.260009765625
2025-07-21,706.0
2025-07-22,700.4099731445312
2025-07-23,717.52001953125
2025-07-24,719.1799926757812
2025-07-25,728.97998046875
2025-07-28,723.6500244140625
2025-07-29,731.97998046875
2025-07-30,730.75
2025-07-31,723.5900268554688
2025-08-01,709.5700073242188
