Date,ITV.L
2023-01-04,78.71688842773438
2023-01-05,78.97640228271484
2023-01-06,79.4555435180664
2023-01-09,81.33212280273438
2023-01-10,75.88203430175781
2023-01-11,75.02360534667969
2023-01-12,77.45916748046875
2023-01-13,78.39745330810547
2023-01-16,80.25408935546875
2023-01-17,78.93647766113281
2023-01-18,77.39927673339844
2023-01-19,76.42105102539062
2023-01-20,78.91651153564453
2023-01-23,79.77495574951172
2023-01-24,80.69327545166016
2023-01-25,81.05262756347656
2023-01-26,81.47187042236328
2023-01-27,82.78948211669922
2023-01-30,81.6715087890625
2023-01-31,80.73320770263672
2023-02-01,82.50997924804688
2023-02-02,87.34119415283203
2023-02-03,87.32124328613281
2023-02-06,85.10527038574219
2023-02-07,86.4827651977539
2023-02-08,89.73684692382812
2023-02-09,89.89654541015625
2023-02-10,88.43920135498047
2023-02-13,86.20326232910156
2023-02-14,86.46279907226562
2023-02-15,87.04174041748047
2023-02-16,87.42105102539062
2023-02-17,88.8384780883789
2023-02-20,88.57894897460938
2023-02-21,87.08167266845703
2023-02-22,86.28312683105469
2023-02-23,88.9183349609375
2023-02-24,87.72050476074219
2023-02-27,89.55717468261719
2023-02-28,88.23957061767578
2023-03-01,88.31942749023438
2023-03-02,85.28494262695312
2023-03-03,87.1615219116211
2023-03-06,87.80036926269531
2023-03-07,87.54083251953125
2023-03-08,87.58075714111328
2023-03-09,87.34119415283203
2023-03-10,85.00545501708984
2023-03-13,81.5317611694336
2023-03-14,82.6297607421875
2023-03-15,80.3539047241211
2023-03-16,81.33212280273438
2023-03-17,78.39745330810547
2023-03-20,79.91470336914062
2023-03-21,82.60980224609375
2023-03-22,82.54991149902344
2023-03-23,82.41016387939453
2023-03-24,81.33212280273438
2023-03-27,80.25408935546875
2023-03-28,79.5753173828125
2023-03-29,81.15245056152344
2023-03-30,83.1887435913086
2023-03-31,82.64973449707031
2023-04-03,82.54991149902344
2023-04-04,82.05081176757812
2023-04-05,79.63520812988281
2023-04-06,80.95281219482422
2023-04-11,81.97096252441406
2023-04-12,83.52813720703125
2023-04-13,80.66519927978516
2023-04-14,81.14452362060547
2023-04-17,81.2843246459961
2023-04-18,81.84353637695312
2023-04-19,80.30571746826172
2023-04-20,80.86491394042969
2023-04-21,82.64239501953125
2023-04-24,81.66378784179688
2023-04-25,80.48545837402344
2023-04-26,80.90485382080078
2023-04-27,80.66519927978516
2023-04-28,80.66519927978516
2023-05-02,77.54965209960938
2023-05-03,77.70940399169922
2023-05-04,77.15020751953125
2023-05-05,78.88773345947266
2023-05-09,78.62810516357422
2023-05-10,77.01040649414062
2023-05-11,75.47258758544922
2023-05-12,74.45404815673828
2023-05-15,74.83350372314453
2023-05-16,74.33422088623047
2023-05-17,74.0745849609375
2023-05-18,75.31282043457031
2023-05-19,75.47258758544922
2023-05-22,74.41410064697266
2023-05-23,74.43406677246094
2023-05-24,72.65660858154297
2023-05-25,72.3370590209961
2023-05-26,71.51821899414062
2023-05-30,70.97898864746094
2023-05-31,69.70081329345703
2023-06-01,70.3199234008789
2023-06-02,71.55816650390625
2023-06-05,70.59953308105469
2023-06-06,70.6594467163086
2023-06-07,70.83918762207031
2023-06-08,70.33990478515625
2023-06-09,70.00038146972656
2023-06-12,70.3199234008789
2023-06-13,70.53961181640625
2023-06-14,70.67941284179688
2023-06-15,69.96043395996094
2023-06-16,70.53961181640625
2023-06-19,70.41978454589844
2023-06-20,69.24146270751953
2023-06-21,68.18296813964844
2023-06-22,66.804931640625
2023-06-23,66.60520935058594
2023-06-26,66.86483764648438
2023-06-27,67.84345245361328
2023-06-28,68.50251007080078
2023-06-29,68.36270904541016
2023-06-30,68.20294189453125
2023-07-03,68.90194702148438
2023-07-04,68.28282928466797
2023-07-05,67.90335845947266
2023-07-06,65.36698150634766
2023-07-07,66.30564880371094
2023-07-10,65.94615173339844
2023-07-11,67.34416198730469
2023-07-12,69.12164306640625
2023-07-13,68.6822509765625
2023-07-14,67.92333984375
2023-07-17,66.90479278564453
2023-07-18,68.842041015625
2023-07-19,70.3199234008789
2023-07-20,70.18012237548828
2023-07-21,68.4825439453125
2023-07-24,67.90335845947266
2023-07-25,68.04316711425781
2023-07-26,69.46114349365234
2023-07-27,72.3370590209961
2023-07-28,72.21723175048828
2023-07-31,72.23719787597656
2023-08-01,72.63663482666016
2023-08-02,72.25717163085938
2023-08-03,72.63663482666016
2023-08-04,73.33563995361328
2023-08-07,73.99469757080078
2023-08-08,74.97330474853516
2023-08-09,74.21439361572266
2023-08-10,74.75361633300781
2023-08-11,73.67515563964844
2023-08-14,72.71651458740234
2023-08-15,72.55674743652344
2023-08-16,71.0189437866211
2023-08-17,70.06029510498047
2023-08-18,70.00038146972656
2023-08-21,69.18154907226562
2023-08-22,69.42119598388672
2023-08-23,70.1002426147461
2023-08-24,69.52106475830078
2023-08-25,68.82205963134766
2023-08-29,70.99896240234375
2023-08-30,71.25859832763672
2023-08-31,70.69939422607422
2023-09-01,70.53961181640625
2023-09-04,70.89910125732422
2023-09-05,70.77926635742188
2023-09-06,70.47970581054688
2023-09-07,69.90052032470703
2023-09-08,70.89910125732422
2023-09-11,72.31708526611328
2023-09-12,72.61665344238281
2023-09-13,72.23719787597656
2023-09-14,72.19725799560547
2023-09-15,72.65660858154297
2023-09-18,70.49967193603516
2023-09-19,71.25859832763672
2023-09-20,72.4369125366211
2023-09-21,74.19441223144531
2023-09-22,72.87629699707031
2023-09-25,71.9376220703125
2023-09-26,70.59953308105469
2023-09-27,70.37984466552734
2023-09-28,70.45973205566406
2023-09-29,70.51964569091797
2023-10-02,68.70223999023438
2023-10-03,67.16442108154297
2023-10-04,66.26569366455078
2023-10-05,66.44544219970703
2023-10-06,67.40408325195312
2023-10-09,66.88481903076172
2023-10-10,69.22148895263672
2023-10-11,68.12305450439453
2023-10-12,67.4639892578125
2023-10-13,64.94757080078125
2023-10-16,67.02462005615234
2023-10-17,67.66370391845703
2023-10-18,66.38552856445312
2023-10-19,64.32493591308594
2023-10-20,63.805538177490234
2023-10-23,64.4847412109375
2023-10-24,64.02527618408203
2023-10-25,62.34723663330078
2023-10-26,61.94770812988281
2023-10-27,62.12749481201172
2023-10-30,63.60576629638672
2023-10-31,63.785560607910156
2023-11-01,63.50588607788086
2023-11-02,65.06407165527344
2023-11-03,66.70215606689453
2023-11-06,65.6234130859375
2023-11-07,65.5235366821289
2023-11-08,61.60810470581055
2023-11-09,61.727962493896484
2023-11-10,59.65038299560547
2023-11-13,59.45062255859375
2023-11-14,59.85015106201172
2023-11-15,61.24851989746094
2023-11-16,60.02994155883789
2023-11-17,61.847816467285156
2023-11-20,61.30845260620117
2023-11-21,60.02994155883789
2023-11-22,60.22970962524414
2023-11-23,61.00880432128906
2023-11-24,61.22854232788086
2023-11-27,61.44828796386719
2023-11-28,59.77024459838867
2023-11-29,60.10984802246094
2023-11-30,60.04991912841797
2023-12-01,59.690338134765625
2023-12-04,60.06989669799805
2023-12-05,60.46942901611328
2023-12-06,61.168617248535156
2023-12-07,61.168617248535156
2023-12-08,60.829010009765625
2023-12-11,61.468265533447266
2023-12-12,61.62807846069336
2023-12-13,60.80903244018555
2023-12-14,63.66570281982422
2023-12-15,63.10635757446289
2023-12-18,62.86663055419922
2023-12-19,63.146305084228516
2023-12-20,64.82434844970703
2023-12-21,63.885440826416016
2023-12-22,63.28614044189453
2023-12-27,63.76558303833008
2023-12-28,63.22621154785156
2023-12-29,63.20623779296875
2024-01-02,62.8866081237793
2024-01-03,62.84665298461914
2024-01-04,63.42597961425781
2024-01-05,63.04642105102539
2024-01-08,63.98532485961914
2024-01-09,63.66570281982422
2024-01-10,62.36721420288086
2024-01-11,59.85015106201172
2024-01-12,59.73029327392578
2024-01-15,60.60926818847656
2024-01-16,59.410667419433594
2024-01-17,59.190921783447266
2024-01-18,60.349571228027344
2024-01-19,59.67036437988281
2024-01-22,60.54933547973633
2024-01-23,60.90891647338867
2024-01-24,61.08870315551758
2024-01-25,60.96884536743164
2024-01-26,61.68800354003906
2024-01-29,59.85015106201172
2024-01-30,59.530521392822266
2024-01-31,59.930057525634766
2024-02-01,58.87129211425781
2024-02-02,58.851318359375
2024-02-05,58.511714935302734
2024-02-06,58.93122482299805
2024-02-07,57.63274002075195
2024-02-08,58.511714935302734
2024-02-09,57.79255294799805
2024-02-12,58.41183090209961
2024-02-13,57.2531852722168
2024-02-14,57.85248565673828
2024-02-15,58.43180847167969
2024-02-16,58.271995544433594
2024-02-19,58.271995544433594
2024-02-20,57.67269515991211
2024-02-21,57.67269515991211
2024-02-22,57.95236587524414
2024-02-23,57.93239212036133
2024-02-26,56.67386245727539
2024-02-27,56.713809967041016
2024-02-28,55.7149772644043
2024-02-29,55.87479019165039
2024-03-01,63.885440826416016
2024-03-04,60.46942901611328
2024-03-05,60.00996780395508
2024-03-06,60.88894271850586
2024-03-07,68.30029296875
2024-03-08,70.45777130126953
2024-03-11,70.35789489746094
2024-03-12,70.97715759277344
2024-03-13,71.0770492553711
2024-03-14,71.01712036132812
2024-03-15,71.19690704345703
2024-03-18,72.43546295166016
2024-03-19,71.4765853881836
2024-03-20,70.59761047363281
2024-03-21,70.97715759277344
2024-03-22,70.97715759277344
2024-03-25,71.8960952758789
2024-03-26,73.21456146240234
2024-03-27,73.31444549560547
2024-03-28,73.81385803222656
2024-04-02,73.46427154541016
2024-04-03,74.76274871826172
2024-04-04,75.01246643066406
2024-04-05,73.86380004882812
2024-04-08,73.66403198242188
2024-04-09,73.01478576660156
2024-04-10,73.11467742919922
2024-04-11,70.6494369506836
2024-04-12,70.6494369506836
2024-04-15,70.39961242675781
2024-04-16,69.20046997070312
2024-04-17,68.85072326660156
2024-04-18,69.9499282836914
2024-04-19,69.80004119873047
2024-04-22,71.09911346435547
2024-04-23,70.69939422607422
2024-04-24,70.24972534179688
2024-04-25,69.9999008178711
2024-04-26,70.44957733154297
2024-04-29,72.04843139648438
2024-04-30,70.24972534179688
2024-05-01,70.14978790283203
2024-05-02,71.74864959716797
2024-05-03,71.9485092163086
2024-05-07,72.39817810058594
2024-05-08,74.29682159423828
2024-05-09,76.54521179199219
2024-05-10,78.24400329589844
2024-05-13,76.89495849609375
2024-05-14,79.14335632324219
2024-05-15,78.24400329589844
2024-05-16,78.74364471435547
2024-05-17,78.34393310546875
2024-05-20,77.64442443847656
2024-05-21,78.49382019042969
2024-05-22,77.04486083984375
2024-05-23,75.59589385986328
2024-05-24,77.14478302001953
2024-05-28,77.99418640136719
2024-05-29,76.69511413574219
2024-05-30,77.9442138671875
2024-05-31,79.5430679321289
2024-06-03,78.84357452392578
2024-06-04,78.34393310546875
2024-06-05,78.54378509521484
2024-06-06,78.8935317993164
2024-06-07,78.99346160888672
2024-06-10,78.1440658569336
2024-06-11,77.09481811523438
2024-06-12,78.44385528564453
2024-06-13,75.94564819335938
2024-06-14,75.6458511352539
2024-06-17,76.09554290771484
2024-06-18,75.99561309814453
2024-06-19,75.94564819335938
2024-06-20,76.6451416015625
2024-06-21,80.2425765991211
2024-06-24,82.1412124633789
2024-06-25,81.14192199707031
2024-06-26,79.79289245605469
2024-06-27,80.74221801757812
2024-06-28,80.44242858886719
2024-07-01,79.84285736083984
2024-07-02,80.3924560546875
2024-07-03,82.99060821533203
2024-07-04,82.74078369140625
2024-07-05,83.83999633789062
2024-07-08,83.83999633789062
2024-07-09,82.94063568115234
2024-07-10,82.44099426269531
2024-07-11,83.74006652832031
2024-07-12,83.09053039550781
2024-07-15,83.2903823852539
2024-07-16,82.99060821533203
2024-07-17,83.2903823852539
2024-07-18,84.43955993652344
2024-07-19,83.93992614746094
2024-07-22,84.03984832763672
2024-07-23,83.59017944335938
2024-07-24,84.2896728515625
2024-07-25,80.99203491210938
2024-07-26,80.69224548339844
2024-07-29,80.64228057861328
2024-07-30,80.49239349365234
2024-07-31,80.2425765991211
2024-08-01,80.14263916015625
2024-08-02,77.99418640136719
2024-08-05,76.74507141113281
2024-08-06,77.294677734375
2024-08-07,78.44385528564453
2024-08-08,78.1440658569336
2024-08-09,77.99418640136719
2024-08-12,78.34393310546875
2024-08-13,78.69367980957031
2024-08-14,78.84357452392578
2024-08-15,79.29325103759766
2024-08-16,79.59303283691406
2024-08-19,79.79289245605469
2024-08-20,79.5430679321289
2024-08-21,80.1926040649414
2024-08-22,80.64228057861328
2024-08-23,81.44171142578125
2024-08-27,81.54164123535156
2024-08-28,79.99275207519531
2024-08-29,79.892822265625
2024-08-30,79.64299774169922
2024-09-02,79.49311065673828
2024-09-03,78.84357452392578
2024-09-04,78.54378509521484
2024-09-05,80.54235076904297
2024-09-06,78.59375
2024-09-09,78.9435043334961
2024-09-10,79.09339141845703
2024-09-11,78.74364471435547
2024-09-12,78.84357452392578
2024-09-13,79.84285736083984
2024-09-16,80.59232330322266
2024-09-17,81.0419921875
2024-09-18,80.8421401977539
2024-09-19,81.74150085449219
2024-09-20,80.59232330322266
2024-09-23,81.19189453125
2024-09-24,80.59232330322266
2024-09-25,80.54235076904297
2024-09-26,81.09196472167969
2024-09-27,82.1412124633789
2024-09-30,79.99275207519531
2024-10-01,79.14335632324219
2024-10-02,78.29396057128906
2024-10-03,77.7443618774414
2024-10-04,78.7936019897461
2024-10-07,77.7443618774414
2024-10-08,76.59517669677734
2024-10-09,77.39460754394531
2024-10-10,77.39460754394531
2024-10-11,77.09481811523438
2024-10-14,77.34464263916016
2024-10-15,77.24472045898438
2024-10-16,78.34393310546875
2024-10-17,76.51184844970703
2024-10-18,77.36141967773438
2024-10-21,76.6117935180664
2024-10-22,76.4118881225586
2024-10-23,75.71224212646484
2024-10-24,75.71224212646484
2024-10-25,75.21248626708984
2024-10-28,75.66226196289062
2024-10-29,74.01309204101562
2024-10-30,74.5128402709961
2024-10-31,73.86316680908203
2024-11-01,74.16300964355469
2024-11-04,74.56281280517578
2024-11-05,73.81318664550781
2024-11-06,72.26396179199219
2024-11-07,62.91862106323242
2024-11-08,62.968597412109375
2024-11-11,63.418373107910156
2024-11-12,62.718719482421875
2024-11-13,61.81916809082031
2024-11-14,63.01856994628906
2024-11-15,62.268943786621094
2024-11-18,62.76869583129883
2024-11-19,63.31842041015625
2024-11-20,62.268943786621094
2024-11-21,62.01906967163086
2024-11-22,65.46734619140625
2024-11-25,71.11453247070312
2024-11-26,69.66525268554688
2024-11-27,71.8141860961914
2024-11-28,72.46385955810547
2024-11-29,72.61378479003906
2024-12-02,72.16400909423828
2024-12-03,72.21398162841797
2024-12-04,72.81368255615234
2024-12-05,73.16350555419922
2024-12-06,73.51334381103516
2024-12-09,74.26296997070312
2024-12-10,73.21348571777344
2024-12-11,73.36341094970703
2024-12-12,74.3629150390625
2024-12-13,74.31293487548828
2024-12-16,73.21348571777344
2024-12-17,71.46435546875
2024-12-18,72.26396179199219
2024-12-19,71.7142333984375
2024-12-20,72.66375732421875
2024-12-23,71.41438293457031
2024-12-24,72.81368255615234
2024-12-27,72.76371765136719
2024-12-30,72.81368255615234
2024-12-31,73.56330871582031
2025-01-02,73.61328887939453
2025-01-03,72.56381225585938
2025-01-06,71.66425323486328
2025-01-07,71.16450500488281
2025-01-08,70.51483917236328
2025-01-09,71.3144302368164
2025-01-10,69.86515808105469
2025-01-13,69.86515808105469
2025-01-14,69.86515808105469
2025-01-15,71.7142333984375
2025-01-16,71.46435546875
2025-01-17,71.66425323486328
2025-01-20,71.41438293457031
2025-01-21,71.06455993652344
2025-01-22,70.61478424072266
2025-01-23,71.21448516845703
2025-01-24,70.41487884521484
2025-01-27,70.96460723876953
2025-01-28,71.36441040039062
2025-01-29,71.21448516845703
2025-01-30,73.76321411132812
2025-01-31,74.113037109375
2025-02-03,73.86316680908203
2025-02-04,73.26346588134766
2025-02-05,74.96261596679688
2025-02-06,73.51334381103516
2025-02-07,74.01309204101562
2025-02-10,77.51134490966797
2025-02-11,75.71224212646484
2025-02-12,75.16251373291016
2025-02-13,75.91213989257812
2025-02-14,76.51184844970703
2025-02-17,75.41238403320312
2025-02-18,75.81218719482422
2025-02-19,75.0125961303711
2025-02-20,74.5128402709961
2025-02-21,75.11254119873047
2025-02-24,75.16251373291016
2025-02-25,74.31293487548828
2025-02-26,71.21448516845703
2025-02-27,71.06455993652344
2025-02-28,71.06455993652344
2025-03-03,70.66475677490234
2025-03-04,69.1655044555664
2025-03-05,69.5653076171875
2025-03-06,76.31194305419922
2025-03-07,78.76072692871094
2025-03-10,78.8106918334961
2025-03-11,77.06156921386719
2025-03-12,75.71224212646484
2025-03-13,76.26197052001953
2025-03-14,76.91163635253906
2025-03-17,78.91064453125
2025-03-18,79.5103530883789
2025-03-19,80.35992431640625
2025-03-20,80.06007385253906
2025-03-21,80.80970001220703
2025-03-24,81.00960540771484
2025-03-25,81.0595703125
2025-03-26,80.80970001220703
2025-03-27,79.71024322509766
2025-03-28,79.96012115478516
2025-03-31,78.8106918334961
2025-04-01,78.56082153320312
2025-04-02,78.11104583740234
2025-04-03,73.76321411132812
2025-04-04,70.86466217041016
2025-04-07,67.5163345336914
2025-04-08,69.61528015136719
2025-04-09,66.16699981689453
2025-04-10,66.30000305175781
2025-04-11,67.30000305175781
2025-04-14,71.3499984741211
2025-04-15,73.4000015258789
2025-04-16,76.55000305175781
2025-04-17,75.5
2025-04-22,78.80000305175781
2025-04-23,79.9000015258789
2025-04-24,80.80000305175781
2025-04-25,80.80000305175781
2025-04-28,77.30000305175781
2025-04-29,79.25
2025-04-30,80.0999984741211
2025-05-01,81.0999984741211
2025-05-02,80.0
2025-05-06,79.0999984741211
2025-05-07,78.30000305175781
2025-05-08,78.0
2025-05-09,77.6500015258789
2025-05-12,77.8499984741211
2025-05-13,78.0
2025-05-14,79.0
2025-05-15,78.0
2025-05-16,77.94999694824219
2025-05-19,78.0999984741211
2025-05-20,79.30000305175781
2025-05-21,78.8499984741211
2025-05-22,78.5
2025-05-23,78.05000305175781
2025-05-27,78.69999694824219
2025-05-28,77.6500015258789
2025-05-29,78.0
2025-05-30,78.0
2025-06-02,77.80000305175781
2025-06-03,77.0
2025-06-04,76.69999694824219
2025-06-05,76.55000305175781
2025-06-06,75.5999984741211
2025-06-09,76.30000305175781
2025-06-10,80.8499984741211
2025-06-11,79.25
2025-06-12,82.5999984741211
2025-06-13,83.44999694824219
2025-06-16,83.05000305175781
2025-06-17,82.69999694824219
2025-06-18,82.75
2025-06-19,82.30000305175781
2025-06-20,82.1500015258789
2025-06-23,81.0
2025-06-24,81.1500015258789
2025-06-25,80.1500015258789
2025-06-26,81.75
2025-06-27,83.1500015258789
2025-06-30,82.44999694824219
2025-07-01,83.55000305175781
2025-07-02,82.9000015258789
2025-07-03,83.80000305175781
2025-07-04,83.30000305175781
2025-07-07,81.9000015258789
2025-07-08,81.80000305175781
2025-07-09,79.4000015258789
2025-07-10,79.94999694824219
2025-07-11,79.19999694824219
2025-07-14,79.19999694824219
2025-07-15,79.44999694824219
2025-07-16,79.55000305175781
2025-07-17,79.69999694824219
2025-07-18,79.6500015258789
2025-07-21,79.5999984741211
2025-07-22,78.0
2025-07-23,77.5
2025-07-24,87.80000305175781
2025-07-25,85.69999694824219
2025-07-28,82.55000305175781
2025-07-29,82.44999694824219
2025-07-30,81.94999694824219
2025-07-31,82.30000305175781
2025-08-01,81.75
2025-08-04,80.44999694824219
2025-08-05,80.4000015258789
2025-08-06,80.9000015258789
2025-08-07,81.69999694824219
2025-08-08,81.69999694824219
2025-08-11,81.80000305175781
2025-08-12,81.30000305175781
2025-08-13,81.75
2025-08-14,81.94999694824219
2025-08-15,81.75
2025-08-18,81.30000305175781
2025-08-19,81.5999984741211
2025-08-20,82.69999694824219
2025-08-21,82.4000015258789
2025-08-22,83.5999984741211
