Date,PAGEIND.NS
2023-09-27,37472.9375
2023-09-28,37552.06640625
2023-09-29,37752.35546875
2023-10-03,37910.0859375
2023-10-04,37990.76953125
2023-10-05,37827.8984375
2023-10-06,38173.87109375
2023-10-09,38222.29296875
2023-10-10,38097.25390625
2023-10-11,38270.7265625
2023-10-12,38269.16796875
2023-10-13,38059.9140625
2023-10-16,37695.21484375
2023-10-17,38089.60546875
2023-10-18,37400.97265625
2023-10-19,37484.45703125
2023-10-20,36486.4765625
2023-10-23,36263.61328125
2023-10-25,35886.51171875
2023-10-26,35906.3203125
2023-10-27,36364.15625
2023-10-30,36374.3203125
2023-10-31,36626.66796875
2023-11-01,36240.6640625
2023-11-02,36404.9765625
2023-11-03,36242.74609375
2023-11-06,36321.3359375
2023-11-07,36074.03125
2023-11-08,36689.38671875
2023-11-09,36500.91015625
2023-11-10,37153.80078125
2023-11-13,35870.67578125
2023-11-15,35831.84765625
2023-11-16,36264.44140625
2023-11-17,36388.85546875
2023-11-20,36417.82421875
2023-11-21,36591.4453125
2023-11-22,36656.61328125
2023-11-23,36584.359375
2023-11-24,36397.00390625
2023-11-28,36541.9453125
2023-11-29,36251.19140625
2023-11-30,36159.625
2023-12-01,36675.19140625
2023-12-04,36381.2421875
2023-12-05,35760.8125
2023-12-06,35648.62109375
2023-12-07,36331.40234375
2023-12-08,36233.48046875
2023-12-11,36191.0703125
2023-12-12,36333.4921875
2023-12-13,36497.6953125
2023-12-14,36565.921875
2023-12-15,36735.03125
2023-12-18,36841.58203125
2023-12-19,36641.62109375
2023-12-20,35920.8828125
2023-12-21,36130.3671875
2023-12-22,36502.06640625
2023-12-26,36455.9609375
2023-12-27,36809.90234375
2023-12-28,37426.59375
2023-12-29,37375.984375
2024-01-01,37628.98828125
2024-01-02,38032.46875
2024-01-03,37655.625
2024-01-04,37921.10546875
2024-01-05,37759.91015625
2024-01-08,36580.81640625
2024-01-09,35376.6875
2024-01-10,36042.58984375
2024-01-11,35731.11328125
2024-01-12,35771.1875
2024-01-15,36504.96875
2024-01-16,37131.90625
2024-01-17,36580.8671875
2024-01-18,36615.07421875
2024-01-19,36542.671875
2024-01-23,35556.71484375
2024-01-24,35483.54296875
2024-01-25,35627.51171875
2024-01-29,36524.33203125
2024-01-30,35881.875
2024-01-31,36212.71484375
2024-02-01,35921.51953125
2024-02-02,35888.0859375
2024-02-05,35676.81640625
2024-02-06,35282.1171875
2024-02-07,35203.4140625
2024-02-08,35656.28515625
2024-02-09,35232.5703125
2024-02-12,35055.60546875
2024-02-13,34956.27734375
2024-02-14,35000.34375
2024-02-15,35231.9453125
2024-02-16,35366.48828125
2024-02-19,35683.203125
2024-02-20,35464.7734375
2024-02-21,35343.37109375
2024-02-22,35125.8203125
2024-02-23,35132.14453125
2024-02-26,35077.6953125
2024-02-27,34718.40625
2024-02-28,33526.8125
2024-02-29,33388.8203125
2024-03-01,34651.796875
2024-03-04,34517.25390625
2024-03-05,34735.19140625
2024-03-06,34751.19921875
2024-03-07,34908.02734375
2024-03-11,34900.82421875
2024-03-12,34198.390625
2024-03-13,33118.47265625
2024-03-14,33462.38671875
2024-03-15,33731.12890625
2024-03-18,33883.234375
2024-03-19,33119.55078125
2024-03-20,32341.984375
2024-03-21,33177.93359375
2024-03-22,33525.3515625
2024-03-26,33680.71484375
2024-03-27,33515.72265625
2024-03-28,33526.421875
2024-04-01,33792.875
2024-04-02,34025.60546875
2024-04-03,33861.62890625
2024-04-04,33562.2421875
2024-04-05,33251.26171875
2024-04-08,34084.6796875
2024-04-09,35356.70703125
2024-04-10,36377.45703125
2024-04-12,34842.73046875
2024-04-15,34350.06640625
2024-04-16,34718.11328125
2024-04-18,34408.74609375
2024-04-19,34441.63671875
2024-04-22,34541.77734375
2024-04-23,35043.92578125
2024-04-24,35312.46875
2024-04-25,34606.44140625
2024-04-26,34238.87109375
2024-04-29,34165.01171875
2024-04-30,33850.58984375
2024-05-02,34003.46875
2024-05-03,33859.1953125
2024-05-06,33509.34375
2024-05-07,33447.7421875
2024-05-08,33560.96875
2024-05-09,33434.8515625
2024-05-10,33598.046875
2024-05-13,34204.18359375
2024-05-14,34286.12890625
2024-05-15,34071.0078125
2024-05-16,34674.078125
2024-05-17,34626.63671875
2024-05-21,34292.2109375
2024-05-22,35350.37890625
2024-05-23,34626.4921875
2024-05-24,34600.74609375
2024-05-27,35625.48828125
2024-05-28,35380.7890625
2024-05-29,35506.71875
2024-05-30,36945.9296875
2024-05-31,35100.765625
2024-06-03,35475.35546875
2024-06-04,35851.74609375
2024-06-05,37633.3515625
2024-06-06,37872.05078125
2024-06-07,37438.640625
2024-06-10,37734.7421875
2024-06-11,38053.78125
2024-06-12,37728.53515625
2024-06-13,37910.70703125
2024-06-14,37598.015625
2024-06-18,37512.1015625
2024-06-19,38021.90234375
2024-06-20,38621.3671875
2024-06-21,38862.94140625
2024-06-24,39350.13671875
2024-06-25,39495.015625
2024-06-26,38644.796875
2024-06-27,39128.48046875
2024-06-28,38170.73046875
2024-07-01,38119.18359375
2024-07-02,37893.57421875
2024-07-03,37483.55078125
2024-07-04,37772.7109375
2024-07-05,38474.34375
2024-07-08,38523.05859375
2024-07-09,38481.42578125
2024-07-10,38542.87890625
2024-07-11,38446.28125
2024-07-12,38810.421875
2024-07-15,39578.6796875
2024-07-16,39980.35546875
2024-07-18,39189.64453125
2024-07-19,39543.09375
2024-07-22,39245.53515625
2024-07-23,39929.0
2024-07-24,40030.2421875
2024-07-25,40338.8828125
2024-07-26,40459.64453125
2024-07-29,40156.57421875
2024-07-30,41497.7890625
2024-07-31,41389.8203125
2024-08-01,41016.49609375
2024-08-02,41785.4453125
2024-08-05,40445.53515625
2024-08-06,40061.62890625
2024-08-07,40310.4296875
2024-08-08,39766.55859375
2024-08-09,39250.953125
2024-08-12,39851.7890625
2024-08-13,40107.32421875
2024-08-14,39662.29296875
2024-08-16,40272.36328125
2024-08-19,40376.17578125
2024-08-20,40249.546875
2024-08-21,40883.42578125
2024-08-22,41481.00390625
2024-08-23,40828.15234375
2024-08-26,41222.390625
2024-08-27,40843.640625
2024-08-28,40646.890625
2024-08-29,41077.12890625
2024-08-30,41819.484375
2024-09-02,41154.6796875
2024-09-03,41270.3359375
2024-09-04,40585.47265625
2024-09-05,40375.33984375
2024-09-06,39694.9453125
2024-09-09,39651.3828125
2024-09-10,39713.140625
2024-09-11,41133.6328125
2024-09-12,42547.4296875
2024-09-13,42648.58203125
2024-09-16,42345.70703125
2024-09-17,42665.74609375
2024-09-18,42342.16796875
2024-09-19,42305.9765625
2024-09-20,42343.15234375
2024-09-23,42308.38671875
2024-09-24,41266.84375
2024-09-25,41228.8828125
2024-09-26,41340.16796875
2024-09-27,41341.00390625
2024-09-30,42196.8046875
2024-10-01,42009.984375
2024-10-03,40976.61328125
2024-10-04,40707.12890625
2024-10-07,40736.046875
2024-10-08,41570.2109375
2024-10-09,43211.00390625
2024-10-10,43436.8671875
2024-10-11,44622.09765625
2024-10-14,44895.859375
2024-10-15,45495.01171875
2024-10-16,45824.93359375
2024-10-17,44714.15625
2024-10-18,44819.29296875
2024-10-21,43781.68359375
2024-10-22,43334.68359375
2024-10-23,42433.8828125
2024-10-24,42725.34765625
2024-10-25,42328.9921875
2024-10-28,41792.87890625
2024-10-29,42637.71875
2024-10-30,42543.19140625
2024-10-31,42452.12890625
2024-11-01,42684.13671875
2024-11-04,42327.46875
2024-11-05,42660.0390625
2024-11-06,43425.36328125
2024-11-07,44321.09375
2024-11-08,47211.44140625
2024-11-11,46564.68359375
2024-11-12,46330.51171875
2024-11-13,45100.72265625
2024-11-14,44873.71875
2024-11-18,43608.71875
2024-11-19,44111.87109375
2024-11-21,43954.48828125
2024-11-22,44268.70703125
2024-11-25,44983.33984375
2024-11-26,44982.6015625
2024-11-27,44472.375
2024-11-28,44318.6484375
2024-11-29,44149.49609375
2024-12-02,45356.01171875
2024-12-03,45631.22265625
2024-12-04,45423.65625
2024-12-05,45436.2109375
2024-12-06,45595.125
2024-12-09,45609.21875
2024-12-10,46284.88671875
2024-12-11,46537.69921875
2024-12-12,46898.109375
2024-12-13,48201.37890625
2024-12-16,48690.54296875
2024-12-17,48666.76171875
2024-12-18,48561.04296875
2024-12-19,48627.40234375
2024-12-20,48314.21875
2024-12-23,48070.8984375
2024-12-24,48318.86328125
2024-12-26,46560.890625
2024-12-27,46412.75390625
2024-12-30,46483.70703125
2024-12-31,46987.15625
2025-01-01,47258.01953125
2025-01-02,47614.26953125
2025-01-03,47409.21875
2025-01-06,47467.265625
2025-01-07,48271.98828125
2025-01-08,47529.96484375
2025-01-09,47017.12109375
2025-01-10,46226.8359375
2025-01-13,45402.140625
2025-01-14,45955.828125
2025-01-15,45526.34765625
2025-01-16,45431.90625
2025-01-17,45586.03125
2025-01-20,45825.640625
2025-01-21,45465.68359375
2025-01-22,45562.09765625
2025-01-23,46249.78125
2025-01-24,45880.421875
2025-01-27,44084.72265625
2025-01-28,44187.72265625
2025-01-29,44688.8984375
2025-01-30,43811.8359375
2025-01-31,44227.2734375
2025-02-01,46055.95703125
2025-02-03,46754.12109375
2025-02-04,46386.74609375
2025-02-05,45286.98046875
2025-02-06,43503.046875
2025-02-07,42506.08984375
2025-02-10,43170.3359375
2025-02-11,41647.51953125
2025-02-12,42234.19140625
2025-02-13,41364.01171875
2025-02-14,40755.78125
2025-02-17,40609.94140625
2025-02-18,40308.609375
2025-02-19,41214.359375
2025-02-20,41084.703125
2025-02-21,40819.23828125
2025-02-24,40849.80859375
2025-02-25,41610.42578125
2025-02-27,41551.47265625
2025-02-28,40207.58203125
2025-03-03,40255.86328125
2025-03-04,40012.92578125
2025-03-05,40730.26953125
2025-03-06,40286.37890625
2025-03-07,39762.1953125
2025-03-10,39574.93359375
2025-03-11,39458.7265625
2025-03-12,39818.01953125
2025-03-13,39794.05078125
2025-03-17,40054.50390625
2025-03-18,40054.50390625
2025-03-19,40938.4765625
2025-03-20,41617.26953125
2025-03-21,41807.3125
2025-03-24,42798.7578125
2025-03-25,42598.89453125
2025-03-26,41939.49609375
2025-03-27,43557.390625
2025-03-28,42368.80859375
2025-04-01,41686.390625
2025-04-02,42664.390625
2025-04-03,43158.15234375
2025-04-04,41987.78125
2025-04-07,40990.078125
2025-04-08,41432.6328125
2025-04-09,42414.15625
2025-04-11,44142.84765625
2025-04-15,44865.90625
2025-04-16,44588.03515625
2025-04-17,44513.60546875
2025-04-21,45123.9296875
2025-04-22,44984.9921875
2025-04-23,45585.38671875
2025-04-24,44672.38671875
2025-04-25,44265.51171875
2025-04-28,44841.09765625
2025-04-29,44657.50390625
2025-04-30,45267.82421875
2025-05-02,44905.59765625
2025-05-05,45555.61328125
2025-05-06,45357.140625
2025-05-07,45997.2265625
2025-05-08,44816.28515625
2025-05-09,45123.9296875
2025-05-12,46691.90234375
2025-05-13,46126.23828125
2025-05-14,46066.6953125
2025-05-15,46582.73828125
2025-05-16,47465.96484375
2025-05-19,47723.984375
2025-05-20,47004.50390625
2025-05-21,47457.953125
2025-05-22,47702.12109375
2025-05-23,47333.37890625
2025-05-26,47069.28125
2025-05-27,46625.796875
2025-05-28,45938.14453125
2025-05-29,46187.29296875
2025-05-30,46222.17578125
2025-06-02,45758.7578125
2025-06-03,45773.70703125
2025-06-04,46187.29296875
2025-06-05,45679.02734375
2025-06-06,45943.125
2025-06-09,46167.359375
2025-06-10,46511.1875
2025-06-11,46551.05078125
2025-06-12,46077.66796875
2025-06-13,46007.90625
2025-06-16,45474.7265625
2025-06-17,45674.046875
2025-06-18,45031.2421875
2025-06-19,44722.296875
2025-06-20,44772.125
2025-06-23,45275.40625
2025-06-24,46112.546875
2025-06-25,48120.69140625
2025-06-26,48534.28125
2025-06-27,49271.76171875
2025-06-30,49241.86328125
2025-07-01,48030.99609375
2025-07-02,47338.36328125
2025-07-03,47981.16796875
2025-07-04,48544.24609375
2025-07-07,48743.56640625
2025-07-08,48798.37890625
2025-07-09,48424.65234375
2025-07-10,48080.828125
2025-07-11,47766.8984375
2025-07-14,48599.05859375
2025-07-15,48853.19140625
2025-07-16,46984.5703125
2025-07-17,47124.09375
2025-07-18,46580.94921875
2025-07-21,46570.984375
2025-07-22,46137.46484375
2025-07-23,47248.66796875
2025-07-24,46954.671875
2025-07-25,46112.546875
2025-07-28,46351.73046875
2025-07-29,47054.33203125
2025-07-30,48150.58984375
2025-07-31,48638.921875
2025-08-01,46650.7109375
2025-08-04,46107.56640625
2025-08-05,45574.38671875
2025-08-06,46142.4453125
2025-08-07,45604.28515625
2025-08-08,44712.328125
2025-08-11,44871.78515625
2025-08-12,43930.0
2025-08-13,43525.0
2025-08-14,43515.0
2025-08-18,44690.0
2025-08-19,45640.0
2025-08-20,45385.0
2025-08-21,45890.0
