Date,SKA-B.ST
2023-01-25,163.9156951904297
2023-01-26,164.3601531982422
2023-01-27,166.09353637695312
2023-01-30,164.09347534179688
2023-01-31,163.38235473632812
2023-02-01,165.960205078125
2023-02-02,173.3381805419922
2023-02-03,170.67144775390625
2023-02-06,168.2269287109375
2023-02-07,169.69361877441406
2023-02-08,170.84922790527344
2023-02-09,171.73812866210938
2023-02-10,170.8047637939453
2023-02-13,172.00482177734375
2023-02-14,170.44921875
2023-02-15,171.47146606445312
2023-02-16,172.4937286376953
2023-02-17,173.29371643066406
2023-02-20,172.36036682128906
2023-02-21,169.560302734375
2023-02-22,169.51585388183594
2023-02-23,169.604736328125
2023-02-24,168.0491485595703
2023-02-27,170.40476989746094
2023-02-28,169.42697143554688
2023-03-01,169.7825164794922
2023-03-02,167.6935577392578
2023-03-03,168.7158203125
2023-03-06,169.64920043945312
2023-03-07,169.9158477783203
2023-03-08,169.9158477783203
2023-03-09,165.960205078125
2023-03-10,162.5823211669922
2023-03-13,158.89334106445312
2023-03-14,160.53782653808594
2023-03-15,155.9599151611328
2023-03-16,155.9599151611328
2023-03-17,152.53761291503906
2023-03-20,154.35986328125
2023-03-21,156.1376953125
2023-03-22,150.84864807128906
2023-03-23,146.1374053955078
2023-03-24,140.80393981933594
2023-03-27,142.40399169921875
2023-03-28,138.35943603515625
2023-03-29,141.60397338867188
2023-03-30,145.7084197998047
2023-03-31,147.9005889892578
2023-04-03,146.7345428466797
2023-04-04,147.57408142089844
2023-04-05,144.5890350341797
2023-04-06,147.3408660888672
2023-04-11,152.09832763671875
2023-04-12,153.17108154296875
2023-04-13,155.50315856933594
2023-04-14,158.20838928222656
2023-04-17,158.44158935546875
2023-04-18,159.14122009277344
2023-04-19,156.62255859375
2023-04-20,151.67855834960938
2023-04-21,149.53305053710938
2023-04-24,150.41921997070312
2023-04-25,151.0255584716797
2023-04-26,149.3931121826172
2023-04-27,151.49197387695312
2023-04-28,156.15614318847656
2023-05-02,152.79795837402344
2023-05-03,153.1244354248047
2023-05-04,136.14688110351562
2023-05-05,143.28306579589844
2023-05-08,141.51068115234375
2023-05-09,139.27188110351562
2023-05-10,138.4323272705078
2023-05-11,139.78494262695312
2023-05-12,138.89874267578125
2023-05-15,141.1842041015625
2023-05-16,138.05918884277344
2023-05-17,136.8465118408203
2023-05-19,139.59835815429688
2023-05-22,139.691650390625
2023-05-23,141.51068115234375
2023-05-24,138.618896484375
2023-05-25,136.473388671875
2023-05-26,137.8726348876953
2023-05-29,136.79986572265625
2023-05-30,136.2868194580078
2023-05-31,133.39503479003906
2023-06-01,132.60211181640625
2023-06-02,136.61329650878906
2023-06-05,136.9864501953125
2023-06-07,138.66552734375
2023-06-08,138.05918884277344
2023-06-09,138.33905029296875
2023-06-12,140.0647735595703
2023-06-13,140.81105041503906
2023-06-14,140.0181427001953
2023-06-15,138.33905029296875
2023-06-16,135.72711181640625
2023-06-19,133.02191162109375
2023-06-20,133.76817321777344
2023-06-21,133.16183471679688
2023-06-22,132.08908081054688
2023-06-26,135.35398864746094
2023-06-27,135.54055786132812
2023-06-28,138.10585021972656
2023-06-29,139.64501953125
2023-06-30,140.9976043701172
2023-07-03,142.07037353515625
2023-07-04,146.12820434570312
2023-07-05,146.034912109375
2023-07-06,142.63006591796875
2023-07-07,144.7289581298828
2023-07-10,143.79611206054688
2023-07-11,145.3352813720703
2023-07-12,146.4080352783203
2023-07-13,146.59461975097656
2023-07-14,145.75506591796875
2023-07-17,144.7289581298828
2023-07-18,148.78677368164062
2023-07-19,151.58526611328125
2023-07-20,152.98451232910156
2023-07-21,154.19720458984375
2023-07-24,156.10951232910156
2023-07-25,156.01622009277344
2023-07-26,156.62255859375
2023-07-27,156.52928161621094
2023-07-28,156.9490509033203
2023-07-31,156.52928161621094
2023-08-01,154.8035430908203
2023-08-02,151.53863525390625
2023-08-03,151.21212768554688
2023-08-04,152.89122009277344
2023-08-07,152.0516815185547
2023-08-08,150.83900451660156
2023-08-09,152.09832763671875
2023-08-10,153.7307891845703
2023-08-11,153.54421997070312
2023-08-14,152.89122009277344
2023-08-15,150.65243530273438
2023-08-16,150.32594299316406
2023-08-17,146.4080352783203
2023-08-18,145.7084197998047
2023-08-21,143.23641967773438
2023-08-22,144.54237365722656
2023-08-23,145.3352813720703
2023-08-24,143.889404296875
2023-08-25,144.07595825195312
2023-08-28,145.98828125
2023-08-29,147.76065063476562
2023-08-30,148.27369689941406
2023-08-31,149.81288146972656
2023-09-01,148.4602813720703
2023-09-04,148.6468505859375
2023-09-05,153.54421997070312
2023-09-06,153.8240509033203
2023-09-07,152.65802001953125
2023-09-08,153.54421997070312
2023-09-11,157.18226623535156
2023-09-12,155.64309692382812
2023-09-13,156.71585083007812
2023-09-14,159.74755859375
2023-09-15,165.5777587890625
2023-09-18,165.9508819580078
2023-09-19,165.3911895751953
2023-09-20,168.84266662597656
2023-09-21,166.37066650390625
2023-09-22,164.59828186035156
2023-09-25,166.23072814941406
2023-09-26,161.7531280517578
2023-09-27,163.94529724121094
2023-09-28,165.6243896484375
2023-09-29,167.9098358154297
2023-10-02,163.6654510498047
2023-10-03,158.721435546875
2023-10-04,161.42665100097656
2023-10-05,163.43223571777344
2023-10-06,165.25125122070312
2023-10-09,165.11134338378906
2023-10-10,167.44342041015625
2023-10-11,167.76991271972656
2023-10-12,166.8370819091797
2023-10-13,162.7792510986328
2023-10-16,162.17291259765625
2023-10-17,159.70089721679688
2023-10-18,158.8613739013672
2023-10-19,156.85577392578125
2023-10-20,154.47705078125
2023-10-23,154.61697387695312
2023-10-24,156.2960662841797
2023-10-25,148.7401123046875
2023-10-26,150.13937377929688
2023-10-27,151.81846618652344
2023-10-30,152.7512969970703
2023-10-31,156.10951232910156
2023-11-01,136.75323486328125
2023-11-02,141.37075805664062
2023-11-03,142.86328125
2023-11-06,140.95098876953125
2023-11-07,139.92486572265625
2023-11-08,142.6767120361328
2023-11-09,145.75506591796875
2023-11-10,143.98269653320312
2023-11-13,144.26254272460938
2023-11-14,152.5647430419922
2023-11-15,152.47146606445312
2023-11-16,151.0255584716797
2023-11-17,155.40988159179688
2023-11-20,154.6636199951172
2023-11-21,152.0516815185547
2023-11-22,153.77743530273438
2023-11-23,154.43040466308594
2023-11-24,155.7363739013672
2023-11-27,155.78302001953125
2023-11-28,154.10391235351562
2023-11-29,156.90240478515625
2023-11-30,157.18226623535156
2023-12-01,159.14122009277344
2023-12-04,158.11509704589844
2023-12-05,159.5609893798828
2023-12-06,161.7531280517578
2023-12-07,162.7792510986328
2023-12-08,161.61322021484375
2023-12-11,163.4788818359375
2023-12-12,161.0535125732422
2023-12-13,160.77366638183594
2023-12-14,169.16915893554688
2023-12-15,169.0292205810547
2023-12-18,168.0497589111328
2023-12-19,167.7232666015625
2023-12-20,168.46954345703125
2023-12-21,168.0497589111328
2023-12-22,169.82215881347656
2023-12-27,170.3818359375
2023-12-28,170.84825134277344
2023-12-29,170.10198974609375
2024-01-02,171.17474365234375
2024-01-03,165.9042510986328
2024-01-04,166.6038818359375
2024-01-05,164.64491271972656
2024-01-08,167.25685119628906
2024-01-09,164.73822021484375
2024-01-10,162.7326202392578
2024-01-11,162.31283569335938
2024-01-12,163.80538940429688
2024-01-15,161.89306640625
2024-01-16,159.09457397460938
2024-01-17,157.04234313964844
2024-01-18,158.8613739013672
2024-01-19,156.10951232910156
2024-01-22,157.8818817138672
2024-01-23,158.62815856933594
2024-01-24,161.3800048828125
2024-01-25,161.3333740234375
2024-01-26,161.1468048095703
2024-01-29,161.42665100097656
2024-01-30,167.9098358154297
2024-01-31,168.9825897216797
2024-02-01,169.49563598632812
2024-02-02,166.23072814941406
2024-02-05,164.64491271972656
2024-02-06,165.3911895751953
2024-02-07,165.81097412109375
2024-02-08,167.9098358154297
2024-02-09,176.53854370117188
2024-02-12,173.92660522460938
2024-02-13,172.52735900878906
2024-02-14,174.2530975341797
2024-02-15,176.2120361328125
2024-02-16,174.20645141601562
2024-02-19,172.57398986816406
2024-02-20,171.9676513671875
2024-02-21,171.7344512939453
2024-02-22,172.57398986816406
2024-02-23,172.7139129638672
2024-02-26,173.13369750976562
2024-02-27,175.83889770507812
2024-02-28,176.67845153808594
2024-02-29,178.17098999023438
2024-03-01,179.52359008789062
2024-03-04,177.37806701660156
2024-03-05,176.58517456054688
2024-03-06,176.4452362060547
2024-03-07,178.17098999023438
2024-03-08,181.8556671142578
2024-03-11,181.8556671142578
2024-03-12,183.44149780273438
2024-03-13,184.23440551757812
2024-03-14,182.8351593017578
2024-03-15,181.90232849121094
2024-03-18,180.50308227539062
2024-03-19,181.71575927734375
2024-03-20,177.09825134277344
2024-03-21,180.92283630371094
2024-03-22,180.82957458496094
2024-03-25,180.92283630371094
2024-03-26,182.1821746826172
2024-03-27,183.95455932617188
2024-03-28,182.80303955078125
2024-04-02,179.73233032226562
2024-04-03,186.01768493652344
2024-04-04,186.16162109375
2024-04-05,184.2904052734375
2024-04-08,187.5530242919922
2024-04-09,186.25758361816406
2024-04-10,185.01010131835938
2024-04-11,183.7146453857422
2024-04-12,184.6262664794922
2024-04-15,185.39393615722656
2024-04-16,181.55555725097656
2024-04-17,181.31565856933594
2024-04-18,181.74746704101562
2024-04-19,181.60354614257812
2024-04-22,184.09849548339844
2024-04-23,186.5454559326172
2024-04-24,183.7146453857422
2024-04-25,178.2449493408203
2024-04-26,183.47474670410156
2024-04-29,184.48233032226562
2024-04-30,184.09849548339844
2024-05-02,186.20960998535156
2024-05-03,188.6565704345703
2024-05-06,190.3838348388672
2024-05-07,193.45455932617188
2024-05-08,187.60101318359375
2024-05-10,184.53030395507812
2024-05-13,180.7399139404297
2024-05-14,182.3712158203125
2024-05-15,185.92172241210938
2024-05-16,188.6565704345703
2024-05-17,188.17677307128906
2024-05-20,187.21717834472656
2024-05-21,185.01010131835938
2024-05-22,183.330810546875
2024-05-23,182.17930603027344
2024-05-24,183.4267578125
2024-05-27,184.6742401123047
2024-05-28,181.89141845703125
2024-05-29,179.10858154296875
2024-05-30,180.1641387939453
2024-05-31,177.76515197753906
2024-06-03,179.1565704345703
2024-06-04,177.18939208984375
2024-06-05,178.38888549804688
2024-06-07,176.66162109375
2024-06-10,174.83837890625
2024-06-11,178.1969757080078
2024-06-12,182.0353546142578
2024-06-13,181.55555725097656
2024-06-14,179.97222900390625
2024-06-17,182.3232421875
2024-06-18,185.5858612060547
2024-06-19,184.53030395507812
2024-06-20,188.17677307128906
2024-06-24,187.6490020751953
2024-06-25,185.34596252441406
2024-06-26,183.6666717529297
2024-06-27,181.9394073486328
2024-06-28,183.09091186523438
2024-07-01,181.74746704101562
2024-07-02,178.34091186523438
2024-07-03,180.40403747558594
2024-07-04,184.33839416503906
2024-07-05,185.44192504882812
2024-07-08,186.88131713867188
2024-07-09,184.8661651611328
2024-07-10,188.17677307128906
2024-07-11,191.10353088378906
2024-07-12,194.79798889160156
2024-07-15,193.83839416503906
2024-07-16,198.73233032226562
2024-07-17,197.86868286132812
2024-07-18,200.84344482421875
2024-07-19,201.51515197753906
2024-07-22,203.43434143066406
2024-07-23,203.43434143066406
2024-07-24,200.65151977539062
2024-07-25,199.02020263671875
2024-07-26,201.61111450195312
2024-07-29,200.84344482421875
2024-07-30,202.2828369140625
2024-07-31,200.65151977539062
2024-08-01,194.89395141601562
2024-08-02,190.04798889160156
2024-08-05,186.35353088378906
2024-08-06,185.2020263671875
2024-08-07,189.76010131835938
2024-08-08,190.2878875732422
2024-08-09,191.2474822998047
2024-08-12,192.39898681640625
2024-08-13,192.39898681640625
2024-08-14,192.2070770263672
2024-08-15,192.59091186523438
2024-08-16,192.01516723632812
2024-08-19,193.45455932617188
2024-08-20,194.1262664794922
2024-08-21,194.98989868164062
2024-08-22,195.85354614257812
2024-08-23,197.29293823242188
2024-08-26,195.66162109375
2024-08-27,196.0454559326172
2024-08-28,196.81314086914062
2024-08-29,198.82827758789062
2024-08-30,198.92425537109375
2024-09-02,198.5404052734375
2024-09-03,197.10101318359375
2024-09-04,195.0858612060547
2024-09-05,193.45455932617188
2024-09-06,191.5833282470703
2024-09-09,193.1666717529297
2024-09-10,193.83839416503906
2024-09-11,193.1666717529297
2024-09-12,194.79798889160156
2024-09-13,197.0050506591797
2024-09-16,197.580810546875
2024-09-17,198.73233032226562
2024-09-18,200.84344482421875
2024-09-19,202.3787841796875
2024-09-20,200.93939208984375
2024-09-23,205.4495086669922
2024-09-24,206.1212158203125
2024-09-25,205.35354614257812
2024-09-26,207.94444274902344
2024-09-27,203.9141387939453
2024-09-30,203.242431640625
2024-10-01,203.14646911621094
2024-10-02,204.68182373046875
2024-10-03,206.31314086914062
2024-10-04,211.3990020751953
2024-10-07,213.98989868164062
2024-10-08,211.3990020751953
2024-10-09,213.51010131835938
2024-10-10,210.82322692871094
2024-10-11,211.68687438964844
2024-10-14,211.59091186523438
2024-10-15,210.05555725097656
2024-10-16,210.3434295654297
2024-10-17,212.26263427734375
2024-10-18,211.3990020751953
2024-10-21,208.23233032226562
2024-10-22,208.23233032226562
2024-10-23,208.4242401123047
2024-10-24,208.0404052734375
2024-10-25,208.13636779785156
2024-10-28,211.87879943847656
2024-10-29,209.67172241210938
2024-10-30,209.2878875732422
2024-10-31,207.4646453857422
2024-11-01,208.71212768554688
2024-11-04,211.11111450195312
2024-11-05,211.11111450195312
2024-11-06,211.3030242919922
2024-11-07,218.97979736328125
2024-11-08,217.73231506347656
2024-11-11,219.93939208984375
2024-11-12,218.30809020996094
2024-11-13,213.60606384277344
2024-11-14,214.3737335205078
2024-11-15,213.98989868164062
2024-11-18,210.05555725097656
2024-11-19,210.5353546142578
2024-11-20,210.5353546142578
2024-11-21,208.80809020996094
2024-11-22,211.4949493408203
2024-11-25,212.83839416503906
2024-11-26,209.47979736328125
2024-11-27,212.1666717529297
2024-11-28,216.10101318359375
2024-11-29,218.30809020996094
2024-12-02,219.7474822998047
2024-12-03,221.85858154296875
2024-12-04,223.2979736328125
2024-12-05,223.01010131835938
2024-12-06,225.6969757080078
2024-12-09,223.39395141601562
2024-12-10,222.81817626953125
2024-12-11,224.16162109375
2024-12-12,223.96969604492188
2024-12-13,227.13636779785156
2024-12-16,227.4242401123047
2024-12-17,225.5050506591797
2024-12-18,224.92929077148438
2024-12-19,220.419189453125
2024-12-20,220.22727966308594
2024-12-23,221.85858154296875
2024-12-27,222.81817626953125
2024-12-30,223.2979736328125
2025-01-02,227.5202178955078
2025-01-03,228.95960998535156
2025-01-07,220.61111450195312
2025-01-08,220.3232421875
2025-01-09,219.7474822998047
2025-01-10,219.0757598876953
2025-01-13,216.00506591796875
2025-01-14,215.81312561035156
2025-01-15,222.14646911621094
2025-01-16,223.01010131835938
2025-01-17,224.5454559326172
2025-01-20,224.25758361816406
2025-01-21,229.05555725097656
2025-01-22,233.18182373046875
2025-01-23,234.81312561035156
2025-01-24,234.81312561035156
2025-01-27,225.21717834472656
2025-01-28,222.43435668945312
2025-01-29,226.75253295898438
2025-01-30,228.28787231445312
2025-01-31,228.38385009765625
2025-02-03,224.35354614257812
2025-02-04,224.35354614257812
2025-02-05,227.32827758789062
2025-02-06,231.26263427734375
2025-02-07,245.080810546875
2025-02-10,248.3434295654297
2025-02-11,247.28790283203125
2025-02-12,246.6161651611328
2025-02-13,249.01515197753906
2025-02-14,249.6868896484375
2025-02-17,247.28790283203125
2025-02-18,246.3282928466797
2025-02-19,241.8181915283203
2025-02-20,243.25758361816406
2025-02-21,239.99496459960938
2025-02-24,239.03536987304688
2025-02-25,241.24241638183594
2025-02-26,243.25758361816406
2025-02-27,244.98486328125
2025-02-28,244.5050506591797
2025-03-03,243.7373809814453
2025-03-04,235.38890075683594
2025-03-05,242.2020263671875
2025-03-06,241.05050659179688
2025-03-07,241.6262664794922
2025-03-10,231.742431640625
2025-03-11,228.76766967773438
2025-03-12,229.05555725097656
2025-03-13,231.742431640625
2025-03-14,235.48484802246094
2025-03-17,234.14141845703125
2025-03-18,233.66162109375
2025-03-19,234.3333282470703
2025-03-20,236.25253295898438
2025-03-21,233.9495086669922
2025-03-24,234.2373809814453
2025-03-25,234.71717834472656
2025-03-26,231.93434143066406
2025-03-27,218.69192504882812
2025-03-28,217.4444580078125
2025-03-31,211.97474670410156
2025-04-01,214.3737335205078
2025-04-02,216.00506591796875
2025-04-03,208.4242401123047
2025-04-04,198.73233032226562
2025-04-07,190.0
2025-04-08,194.0500030517578
2025-04-09,185.39999389648438
2025-04-10,195.10000610351562
2025-04-11,197.60000610351562
2025-04-14,203.39999389648438
2025-04-15,207.5
2025-04-16,209.5
2025-04-17,208.5
2025-04-22,207.8000030517578
2025-04-23,212.39999389648438
2025-04-24,212.6999969482422
2025-04-25,215.89999389648438
2025-04-28,217.89999389648438
2025-04-29,217.60000610351562
2025-04-30,223.89999389648438
2025-05-02,226.60000610351562
2025-05-05,225.60000610351562
2025-05-06,225.60000610351562
2025-05-07,222.0
2025-05-08,225.0
2025-05-09,225.0
2025-05-12,231.89999389648438
2025-05-13,233.3000030517578
2025-05-14,235.8000030517578
2025-05-15,236.5
2025-05-16,235.5
2025-05-19,236.0
2025-05-20,238.60000610351562
2025-05-21,237.5
2025-05-22,232.1999969482422
2025-05-23,231.89999389648438
2025-05-26,235.3000030517578
2025-05-27,233.0
2025-05-28,230.8000030517578
2025-05-30,227.89999389648438
2025-06-02,230.60000610351562
2025-06-03,229.3000030517578
2025-06-04,231.0
2025-06-05,232.1999969482422
2025-06-09,231.3000030517578
2025-06-10,233.5
2025-06-11,232.3000030517578
2025-06-12,232.0
2025-06-13,228.8000030517578
2025-06-16,229.5
2025-06-17,227.6999969482422
2025-06-18,229.10000610351562
2025-06-19,221.39999389648438
2025-06-23,225.1999969482422
2025-06-24,225.6999969482422
2025-06-25,220.89999389648438
2025-06-26,222.1999969482422
2025-06-27,226.1999969482422
2025-06-30,220.1999969482422
2025-07-01,220.8000030517578
2025-07-02,222.3000030517578
2025-07-03,222.89999389648438
2025-07-04,220.5
2025-07-07,222.10000610351562
2025-07-08,222.3000030517578
2025-07-09,223.3000030517578
2025-07-10,226.10000610351562
2025-07-11,225.3000030517578
2025-07-14,223.6999969482422
2025-07-15,225.0
2025-07-16,223.5
2025-07-17,228.0
2025-07-18,228.89999389648438
2025-07-21,226.39999389648438
2025-07-22,225.5
2025-07-23,229.5
2025-07-24,230.8000030517578
2025-07-25,231.3000030517578
2025-07-28,231.5
2025-07-29,237.10000610351562
2025-07-30,230.39999389648438
2025-07-31,228.10000610351562
2025-08-01,224.89999389648438
2025-08-04,225.39999389648438
2025-08-05,226.1999969482422
2025-08-06,229.10000610351562
2025-08-07,234.0
2025-08-08,235.0
2025-08-11,235.0
2025-08-12,237.8000030517578
2025-08-13,237.6999969482422
2025-08-14,242.39999389648438
2025-08-15,244.0
2025-08-18,235.6999969482422
2025-08-19,241.3000030517578
2025-08-20,240.60000610351562
2025-08-21,238.89999389648438
2025-08-22,243.5
