Date,STJ.L
2022-12-08,1126.925537109375
2022-12-09,1137.41552734375
2022-12-12,1130.9217529296875
2022-12-13,1154.898681640625
2022-12-14,1156.89697265625
2022-12-15,1126.4259033203125
2022-12-16,1092.9580078125
2022-12-19,1090.4603271484375
2022-12-20,1071.97802734375
2022-12-21,1107.4442138671875
2022-12-22,1085.964599609375
2022-12-23,1089.9608154296875
2022-12-28,1095.45556640625
2022-12-29,1109.9417724609375
2022-12-30,1093.9569091796875
2023-01-03,1109.442138671875
2023-01-04,1127.425048828125
2023-01-05,1128.9237060546875
2023-01-06,1145.9075927734375
2023-01-09,1158.89501953125
2023-01-10,1148.904541015625
2023-01-11,1194.361328125
2023-01-12,1241.8160400390625
2023-01-13,1241.316650390625
2023-01-16,1265.2935791015625
2023-01-17,1249.808349609375
2023-01-18,1251.306884765625
2023-01-19,1228.328857421875
2023-01-20,1233.82373046875
2023-01-23,1206.8492431640625
2023-01-24,1198.85693359375
2023-01-25,1198.357421875
2023-01-26,1215.8408203125
2023-01-27,1232.324951171875
2023-01-30,1222.834228515625
2023-01-31,1221.33544921875
2023-02-01,1232.8245849609375
2023-02-02,1303.25732421875
2023-02-03,1289.770263671875
2023-02-06,1258.7998046875
2023-02-07,1245.312744140625
2023-02-08,1251.306884765625
2023-02-09,1265.2935791015625
2023-02-10,1236.8206787109375
2023-02-13,1251.806396484375
2023-02-14,1247.3109130859375
2023-02-15,1260.7979736328125
2023-02-16,1252.305908203125
2023-02-17,1248.809326171875
2023-02-20,1252.305908203125
2023-02-21,1225.8311767578125
2023-02-22,1216.83984375
2023-02-23,1216.3402099609375
2023-02-24,1216.3402099609375
2023-02-27,1235.82177734375
2023-02-28,1280.2794189453125
2023-03-01,1278.78076171875
2023-03-02,1263.794921875
2023-03-03,1279.7799072265625
2023-03-06,1288.771240234375
2023-03-07,1276.2830810546875
2023-03-08,1248.809326171875
2023-03-09,1237.3201904296875
2023-03-10,1199.8560791015625
2023-03-13,1154.898681640625
2023-03-14,1196.8587646484375
2023-03-15,1163.390869140625
2023-03-16,1174.8797607421875
2023-03-17,1139.9130859375
2023-03-20,1155.398193359375
2023-03-21,1196.8587646484375
2023-03-22,1189.8656005859375
2023-03-23,1189.8656005859375
2023-03-24,1172.382080078125
2023-03-27,1178.876220703125
2023-03-28,1167.3870849609375
2023-03-29,1186.3687744140625
2023-03-30,1211.3450927734375
2023-03-31,1209.8465576171875
2023-04-03,1205.350830078125
2023-04-04,1204.8511962890625
2023-04-05,1170.883544921875
2023-04-06,1184.370849609375
2023-04-11,1197.85791015625
2023-04-12,1210.3460693359375
2023-04-13,1216.83984375
2023-04-14,1221.33544921875
2023-04-17,1198.357421875
2023-04-18,1212.3441162109375
2023-04-19,1209.8465576171875
2023-04-20,1202.3536376953125
2023-04-21,1217.8387451171875
2023-04-24,1224.332763671875
2023-04-25,1242.8150634765625
2023-04-26,1238.3193359375
2023-04-27,1192.36328125
2023-04-28,1205.350830078125
2023-05-02,1189.365966796875
2023-05-03,1183.3717041015625
2023-05-04,1107.2923583984375
2023-05-05,1125.7803955078125
2023-05-09,1127.779052734375
2023-05-10,1119.7841796875
2023-05-11,1144.2686767578125
2023-05-12,1137.2730712890625
2023-05-15,1131.7767333984375
2023-05-16,1125.7803955078125
2023-05-17,1114.287841796875
2023-05-18,1124.2813720703125
2023-05-19,1144.2686767578125
2023-05-22,1154.2623291015625
2023-05-23,1138.7720947265625
2023-05-24,1105.29345703125
2023-05-25,1104.294189453125
2023-05-26,1111.7894287109375
2023-05-30,1127.2794189453125
2023-05-31,1114.287841796875
2023-06-01,1127.779052734375
2023-06-02,1152.7630615234375
2023-06-05,1146.2672119140625
2023-06-06,1161.757568359375
2023-06-07,1158.2596435546875
2023-06-08,1162.7568359375
2023-06-09,1159.2591552734375
2023-06-12,1145.2679443359375
2023-06-13,1145.767822265625
2023-06-14,1147.7664794921875
2023-06-15,1136.7734375
2023-06-16,1124.2813720703125
2023-06-19,1111.289794921875
2023-06-20,1100.2967529296875
2023-06-21,1094.80029296875
2023-06-22,1075.3126220703125
2023-06-23,1059.32275390625
2023-06-26,1057.8238525390625
2023-06-27,1060.822021484375
2023-06-28,1074.3133544921875
2023-06-29,1063.8199462890625
2023-06-30,1086.8052978515625
2023-07-03,1096.29931640625
2023-07-04,1100.2967529296875
2023-07-05,1083.8072509765625
2023-07-06,1057.32421875
2023-07-07,1067.8175048828125
2023-07-10,1074.3133544921875
2023-07-11,1078.3106689453125
2023-07-12,1102.2952880859375
2023-07-13,1097.79833984375
2023-07-14,1098.2979736328125
2023-07-17,1091.8021240234375
2023-07-18,1114.287841796875
2023-07-19,1160.25830078125
2023-07-20,1172.250732421875
2023-07-21,1161.2578125
2023-07-24,1172.250732421875
2023-07-25,1172.75048828125
2023-07-26,1182.244384765625
2023-07-27,992.7655029296875
2023-07-28,944.9959716796875
2023-07-31,939.3995971679688
2023-08-01,918.6128540039062
2023-08-02,899.4251098632812
2023-08-03,869.0445556640625
2023-08-04,906.6205444335938
2023-08-07,915.814697265625
2023-08-08,919.412353515625
2023-08-09,906.6205444335938
2023-08-10,914.2156372070312
2023-08-11,896.427001953125
2023-08-14,899.025390625
2023-08-15,891.4302368164062
2023-08-16,882.4359741210938
2023-08-17,871.4430541992188
2023-08-18,857.65185546875
2023-08-21,853.6543579101562
2023-08-22,862.44873046875
2023-08-23,872.4423828125
2023-08-24,857.20751953125
2023-08-25,850.0109252929688
2023-08-29,877.7982177734375
2023-08-30,877.9981079101562
2023-08-31,884.3952026367188
2023-09-01,883.9954223632812
2023-09-04,876.5987548828125
2023-09-05,873.6001586914062
2023-09-06,853.8092041015625
2023-09-07,847.412109375
2023-09-08,848.8115234375
2023-09-11,864.604248046875
2023-09-12,857.0078125
2023-09-13,857.607421875
2023-09-14,866.2035522460938
2023-09-15,863.6046752929688
2023-09-18,835.2177124023438
2023-09-19,841.61474609375
2023-09-20,847.0123291015625
2023-09-21,834.4180297851562
2023-09-22,838.2162475585938
2023-09-25,820.0247192382812
2023-09-26,830.219970703125
2023-09-27,814.227294921875
2023-09-28,815.226806640625
2023-09-29,831.8192749023438
2023-10-02,809.2295532226562
2023-10-03,793.6367797851562
2023-10-04,792.0375366210938
2023-10-05,798.2345581054688
2023-10-06,806.8306884765625
2023-10-09,795.2359619140625
2023-10-10,821.0242309570312
2023-10-11,819.6248168945312
2023-10-12,818.2254638671875
2023-10-13,639.9071044921875
2023-10-16,671.8924560546875
2023-10-17,668.2940673828125
2023-10-18,651.3018188476562
2023-10-19,635.1093139648438
2023-10-20,626.713134765625
2023-10-23,636.5086669921875
2023-10-24,617.3174438476562
2023-10-25,610.5205078125
2023-10-26,616.9176635742188
2023-10-27,618.1171264648438
2023-10-30,641.3064575195312
2023-10-31,639.307373046875
2023-11-01,642.505859375
2023-11-02,660.2977294921875
2023-11-03,668.4940185546875
2023-11-06,657.4990234375
2023-11-07,657.6989135742188
2023-11-08,654.9002685546875
2023-11-09,659.4981689453125
2023-11-10,649.902587890625
2023-11-13,651.901611328125
2023-11-14,660.2977294921875
2023-11-15,703.6779174804688
2023-11-16,686.8856201171875
2023-11-17,687.0855102539062
2023-11-20,686.4857788085938
2023-11-21,673.8915405273438
2023-11-22,668.4940185546875
2023-11-23,663.8960571289062
2023-11-24,661.4971923828125
2023-11-27,645.5045776367188
2023-11-28,636.5086669921875
2023-11-29,647.1038818359375
2023-11-30,648.30322265625
2023-12-01,657.89892578125
2023-12-04,660.4976806640625
2023-12-05,666.2950439453125
2023-12-06,688.48486328125
2023-12-07,685.2863159179688
2023-12-08,699.2799682617188
2023-12-11,692.2831420898438
2023-12-12,680.6884765625
2023-12-13,677.2900390625
2023-12-14,710.6746826171875
2023-12-15,677.2900390625
2023-12-18,680.4884643554688
2023-12-19,673.49169921875
2023-12-20,678.8892211914062
2023-12-21,678.4894409179688
2023-12-22,680.6884765625
2023-12-27,682.8873901367188
2023-12-28,680.28857421875
2023-12-29,683.2872314453125
2024-01-02,658.49853515625
2024-01-03,646.9038696289062
2024-01-04,654.1005859375
2024-01-05,642.90576171875
2024-01-08,647.5036010742188
2024-01-09,632.9103393554688
2024-01-10,632.5104370117188
2024-01-11,632.7103881835938
2024-01-12,637.1083984375
2024-01-15,627.5127563476562
2024-01-16,628.9121704101562
2024-01-17,619.916259765625
2024-01-18,636.9085083007812
2024-01-19,632.7103881835938
2024-01-22,648.30322265625
2024-01-23,659.2982177734375
2024-01-24,675.6907348632812
2024-01-25,646.104248046875
2024-01-26,670.4931030273438
2024-01-29,646.7039794921875
2024-01-30,645.7044677734375
2024-01-31,653.9007568359375
2024-02-01,646.7039794921875
2024-02-02,647.3036499023438
2024-02-05,638.3078002929688
2024-02-06,647.5036010742188
2024-02-07,635.5090942382812
2024-02-08,639.307373046875
2024-02-09,636.5086669921875
2024-02-12,640.9066772460938
2024-02-13,621.11572265625
2024-02-14,621.9153442382812
2024-02-15,634.70947265625
2024-02-16,654.9002685546875
2024-02-19,656.49951171875
2024-02-20,653.5008544921875
2024-02-21,659.89794921875
2024-02-22,662.2968139648438
2024-02-23,642.7058715820312
2024-02-26,617.5172729492188
2024-02-27,620.7159423828125
2024-02-28,505.568603515625
2024-02-29,502.76983642578125
2024-03-01,511.56585693359375
2024-03-04,490.9753112792969
2024-03-05,484.07843017578125
2024-03-06,480.58001708984375
2024-03-07,480.67999267578125
2024-03-08,470.184814453125
2024-03-11,453.492431640625
2024-03-12,447.3952331542969
2024-03-13,436.1003723144531
2024-03-14,428.2040100097656
2024-03-15,425.10540771484375
2024-03-18,415.1099853515625
2024-03-19,418.1086120605469
2024-03-20,437.0
2024-03-21,461.28887939453125
2024-03-22,458.39019775390625
2024-03-25,469.7849426269531
2024-03-26,462.9880676269531
2024-03-27,452.0930480957031
2024-03-28,464.2874450683594
2024-04-02,456.9908447265625
2024-04-03,459.3897399902344
2024-04-04,448.394775390625
2024-04-05,429.2035827636719
2024-04-08,428.00408935546875
2024-04-09,440.7982482910156
2024-04-10,431.6024475097656
2024-04-11,429.0036315917969
2024-04-12,415.6097412109375
2024-04-15,415.01007080078125
2024-04-16,401.81610107421875
2024-04-17,410.8119201660156
2024-04-18,417.408935546875
2024-04-19,422.80645751953125
2024-04-22,431.20263671875
2024-04-23,443.99676513671875
2024-04-24,443.7968444824219
2024-04-25,420.88323974609375
2024-04-26,435.27923583984375
2024-04-29,444.6766052246094
2024-04-30,435.4791564941406
2024-05-01,433.0798645019531
2024-05-02,434.4794616699219
2024-05-03,447.475830078125
2024-05-07,457.6730041503906
2024-05-08,464.47113037109375
2024-05-09,469.86962890625
2024-05-10,484.66552734375
2024-05-13,484.8655090332031
2024-05-14,496.6622009277344
2024-05-15,485.265380859375
2024-05-16,481.4664001464844
2024-05-17,477.267578125
2024-05-20,477.0676574707031
2024-05-21,477.8674011230469
2024-05-22,465.6707458496094
2024-05-23,487.8646240234375
2024-05-24,490.6638488769531
2024-05-28,494.6627197265625
2024-05-29,484.8655090332031
2024-05-30,505.8596496582031
2024-05-31,499.46142578125
2024-06-03,522.8549194335938
2024-06-04,501.86077880859375
2024-06-05,519.855712890625
2024-06-06,529.8529663085938
2024-06-07,520.8555297851562
2024-06-10,513.3575439453125
2024-06-11,507.8591003417969
2024-06-12,532.8521728515625
2024-06-13,522.8549194335938
2024-06-14,519.855712890625
2024-06-17,529.8529663085938
2024-06-18,545.3487548828125
2024-06-19,546.8482666015625
2024-06-20,551.3469848632812
2024-06-21,547.8480224609375
2024-06-24,557.3453979492188
2024-06-25,550.3473510742188
2024-06-26,544.3489379882812
2024-06-27,549.847412109375
2024-06-28,546.348388671875
2024-07-01,548.8477172851562
2024-07-02,543.84912109375
2024-07-03,557.3453979492188
2024-07-04,563.8435668945312
2024-07-05,567.8424072265625
2024-07-08,556.845458984375
2024-07-09,546.348388671875
2024-07-10,560.8443603515625
2024-07-11,567.8424072265625
2024-07-12,564.3434448242188
2024-07-15,561.8441162109375
2024-07-16,562.343994140625
2024-07-17,559.8446655273438
2024-07-18,563.3436889648438
2024-07-19,562.8438110351562
2024-07-22,571.84130859375
2024-07-23,570.8416137695312
2024-07-24,561.8441162109375
2024-07-25,554.8460693359375
2024-07-26,555.345947265625
2024-07-29,558.3450317382812
2024-07-30,696.806640625
2024-07-31,684.8099975585938
2024-08-01,704.3046264648438
2024-08-02,687.8092041015625
2024-08-05,692.8078002929688
2024-08-06,682.3107299804688
2024-08-07,688.3090209960938
2024-08-08,692.8078002929688
2024-08-09,699.3060302734375
2024-08-12,690.808349609375
2024-08-13,695.3070068359375
2024-08-14,697.3065795898438
2024-08-15,693.3076171875
2024-08-16,691.8080444335938
2024-08-19,691.3081665039062
2024-08-20,704.8045043945312
2024-08-21,701.305419921875
2024-08-22,705.8645629882812
2024-08-23,720.3617553710938
2024-08-27,722.8612670898438
2024-08-28,721.361572265625
2024-08-29,720.3617553710938
2024-08-30,724.3609619140625
2024-09-02,721.8614501953125
2024-09-03,706.3644409179688
2024-09-04,708.3640747070312
2024-09-05,704.3648681640625
2024-09-06,698.365966796875
2024-09-09,712.36328125
2024-09-10,712.8632202148438
2024-09-11,708.3640747070312
2024-09-12,710.8635864257812
2024-09-13,718.862060546875
2024-09-16,718.862060546875
2024-09-17,714.86279296875
2024-09-18,718.862060546875
2024-09-19,738.8582153320312
2024-09-20,727.3604125976562
2024-09-23,721.361572265625
2024-09-24,719.3619384765625
2024-09-25,724.8609008789062
2024-09-26,731.8595581054688
2024-09-27,738.8582153320312
2024-09-30,733.859130859375
2024-10-01,724.3609619140625
2024-10-02,729.3600463867188
2024-10-03,724.8609008789062
2024-10-04,731.8595581054688
2024-10-07,728.860107421875
2024-10-08,724.3609619140625
2024-10-09,766.8528442382812
2024-10-10,761.8538208007812
2024-10-11,763.8533935546875
2024-10-14,776.3510131835938
2024-10-15,792.8478393554688
2024-10-16,816.3433227539062
2024-10-17,854.8359375
2024-10-18,875.8319091796875
2024-10-21,855.8357543945312
2024-10-22,860.8348388671875
2024-10-23,862.3345336914062
2024-10-24,860.8348388671875
2024-10-25,845.8377075195312
2024-10-28,848.837158203125
2024-10-29,825.3416137695312
2024-10-30,821.84228515625
2024-10-31,812.8440551757812
2024-11-01,817.3432006835938
2024-11-04,823.3419799804688
2024-11-05,815.3435668945312
2024-11-06,809.3446655273438
2024-11-07,815.3435668945312
2024-11-08,827.3412475585938
2024-11-11,830.3406372070312
2024-11-12,805.8453369140625
2024-11-13,809.8446044921875
2024-11-14,806.8451538085938
2024-11-15,809.8446044921875
2024-11-18,820.8424682617188
2024-11-19,825.3416137695312
2024-11-20,833.8400268554688
2024-11-21,825.8414916992188
2024-11-22,840.3387451171875
2024-11-25,847.8372802734375
2024-11-26,856.335693359375
2024-11-27,875.33203125
2024-11-28,895.8280639648438
2024-11-29,901.8269653320312
2024-12-02,903.32666015625
2024-12-03,896.8279418945312
2024-12-04,868.3333740234375
2024-12-05,856.8355712890625
2024-12-06,854.8359375
2024-12-09,849.8369140625
2024-12-10,863.834228515625
2024-12-11,878.3314208984375
2024-12-12,895.8280639648438
2024-12-13,913.8246459960938
2024-12-16,904.8263549804688
2024-12-17,891.3289794921875
2024-12-18,900.3272094726562
2024-12-19,879.3312377929688
2024-12-20,862.8344116210938
2024-12-23,860.8348388671875
2024-12-24,864.8340454101562
2024-12-27,865.333984375
2024-12-30,848.837158203125
2024-12-31,867.83349609375
2025-01-02,853.3362426757812
2025-01-03,848.837158203125
2025-01-06,859.8350219726562
2025-01-07,862.8344116210938
2025-01-08,820.342529296875
2025-01-09,833.8400268554688
2025-01-10,811.84423828125
2025-01-13,807.844970703125
2025-01-14,828.8409423828125
2025-01-15,880.3311157226562
2025-01-16,882.3306884765625
2025-01-17,889.8292846679688
2025-01-20,903.32666015625
2025-01-21,920.3234252929688
2025-01-22,931.3212280273438
2025-01-23,928.3218994140625
2025-01-24,920.3234252929688
2025-01-27,930.8214111328125
2025-01-28,946.8182983398438
2025-01-29,928.8217163085938
2025-01-30,1029.8023681640625
2025-01-31,1053.7977294921875
2025-02-03,1037.8009033203125
2025-02-04,1052.7978515625
2025-02-05,1072.7940673828125
2025-02-06,1099.7889404296875
2025-02-07,1097.789306640625
2025-02-10,1106.78759765625
2025-02-11,1116.78564453125
2025-02-12,1096.7894287109375
2025-02-13,1103.7882080078125
2025-02-14,1101.78857421875
2025-02-17,1132.7825927734375
2025-02-18,1146.7799072265625
2025-02-19,1130.782958984375
2025-02-20,1116.78564453125
2025-02-21,1109.787109375
2025-02-24,1100.788818359375
2025-02-25,1104.7880859375
2025-02-26,1130.782958984375
2025-02-27,1097.789306640625
2025-02-28,1057.7969970703125
2025-03-03,1100.788818359375
2025-03-04,1044.7994384765625
2025-03-05,1036.801025390625
2025-03-06,1043.7996826171875
2025-03-07,1039.8004150390625
2025-03-10,1009.8062133789062
2025-03-11,987.8104248046875
2025-03-12,1018.8045043945312
2025-03-13,997.30859375
2025-03-14,1005.8069458007812
2025-03-17,1004.8071899414062
2025-03-18,1027.8028564453125
2025-03-19,1032.8018798828125
2025-03-20,1027.8028564453125
2025-03-21,1025.8031005859375
2025-03-24,1026.802978515625
2025-03-25,1029.8023681640625
2025-03-26,1032.8018798828125
2025-03-27,1018.8045043945312
2025-03-28,1010.8060302734375
2025-03-31,976.8125610351562
2025-04-01,965.4147338867188
2025-04-02,945.8184814453125
2025-04-03,889.2293701171875
2025-04-04,817.64306640625
2025-04-07,790.8482666015625
2025-04-08,832.2403564453125
2025-04-09,813.8438110351562
2025-04-10,860.3617553710938
2025-04-11,823.3634033203125
2025-04-14,863.9616088867188
2025-04-15,900.3599853515625
2025-04-16,895.9601440429688
2025-04-17,891.560302734375
2025-04-22,894.5601806640625
2025-04-23,910.95947265625
2025-04-24,908.9595947265625
2025-04-25,952.5576171875
2025-04-28,948.9578247070312
2025-04-29,950.1577758789062
2025-04-30,939.1582641601562
2025-05-01,1002.9553833007812
2025-05-02,1013.4549560546875
2025-05-06,1010.9550170898438
2025-05-07,1005.4552612304688
2025-05-08,1023.9544677734375
2025-05-09,1024.4544677734375
2025-05-12,1063.4527587890625
2025-05-13,1095.4512939453125
2025-05-14,1096.4512939453125
2025-05-15,1070.952392578125
2025-05-16,1093.951416015625
2025-05-19,1087.95166015625
2025-05-20,1091.951416015625
2025-05-21,1090.9515380859375
2025-05-22,1103.950927734375
2025-05-23,1086.95166015625
2025-05-27,1108.95068359375
2025-05-28,1100.4510498046875
2025-05-29,1109.95068359375
2025-05-30,1114.450439453125
2025-06-02,1112.9505615234375
2025-06-03,1101.9510498046875
2025-06-04,1126.9498291015625
2025-06-05,1138.4493408203125
2025-06-06,1134.9495849609375
2025-06-09,1122.9500732421875
2025-06-10,1111.9505615234375
2025-06-11,1108.45068359375
2025-06-12,1101.9510498046875
2025-06-13,1087.95166015625
2025-06-16,1088.9515380859375
2025-06-17,1084.9517822265625
2025-06-18,1098.451171875
2025-06-19,1093.451416015625
2025-06-20,1103.450927734375
2025-06-23,1091.951416015625
2025-06-24,1112.9505615234375
2025-06-25,1121.9500732421875
2025-06-26,1166.4481201171875
2025-06-27,1187.4471435546875
2025-06-30,1183.9473876953125
2025-07-01,1179.947509765625
2025-07-02,1161.4483642578125
2025-07-03,1176.9476318359375
2025-07-04,1168.447998046875
2025-07-07,1171.9478759765625
2025-07-08,1184.947265625
2025-07-09,1199.4466552734375
2025-07-10,1225.445556640625
2025-07-11,1224.445556640625
2025-07-14,1227.4454345703125
2025-07-15,1208.9462890625
2025-07-16,1188.4471435546875
2025-07-17,1194.9468994140625
2025-07-18,1196.44677734375
2025-07-21,1207.4462890625
2025-07-22,1191.947021484375
2025-07-23,1187.4471435546875
2025-07-24,1181.9473876953125
2025-07-25,1157.948486328125
2025-07-28,1165.9481201171875
2025-07-29,1160.9483642578125
2025-07-30,1169.447998046875
2025-07-31,1308.4417724609375
2025-08-01,1297.9422607421875
2025-08-04,1352.9398193359375
2025-08-05,1348.9400634765625
2025-08-06,1349.93994140625
2025-08-07,1300.0
2025-08-08,1294.5
2025-08-11,1301.0
2025-08-12,1314.0
2025-08-13,1284.0
2025-08-14,1303.5
2025-08-15,1297.5
2025-08-18,1302.0
2025-08-19,1308.0
2025-08-20,1316.5
2025-08-21,1295.0
2025-08-22,1308.5
