Date,WPP.L
2022-12-20,798.6879272460938
2022-12-21,819.6586303710938
2022-12-22,816.2634887695312
2022-12-23,815.4644165039062
2022-12-28,815.0651245117188
2022-12-29,819.4589233398438
2022-12-30,819.0595092773438
2023-01-03,833.439453125
2023-01-04,853.2119750976562
2023-01-05,856.008056640625
2023-01-06,861.999755859375
2023-01-09,884.1688842773438
2023-01-10,879.37548828125
2023-01-11,900.5459594726562
2023-01-12,918.3212280273438
2023-01-13,922.3157348632812
2023-01-16,939.4918212890625
2023-01-17,923.11474609375
2023-01-18,915.9246215820312
2023-01-19,914.3268432617188
2023-01-20,912.1299438476562
2023-01-23,916.9232788085938
2023-01-24,936.2962036132812
2023-01-25,928.3074340820312
2023-01-26,936.2962036132812
2023-01-27,945.2838134765625
2023-01-30,943.4863891601562
2023-01-31,942.4876708984375
2023-02-01,957.26708984375
2023-02-02,1016.085205078125
2023-02-03,1032.0631103515625
2023-02-06,1013.08935546875
2023-02-07,1008.5956420898438
2023-02-08,1020.07958984375
2023-02-09,1007.0977172851562
2023-02-10,986.825927734375
2023-02-13,982.2323608398438
2023-02-14,983.4306640625
2023-02-15,1002.6040649414062
2023-02-16,1002.1046142578125
2023-02-17,1008.0963134765625
2023-02-20,1008.5956420898438
2023-02-21,1009.5941772460938
2023-02-22,1015.086669921875
2023-02-23,1050.037841796875
2023-02-24,1030.0657958984375
2023-02-27,1037.5552978515625
2023-02-28,1022.576171875
2023-03-01,1033.0614013671875
2023-03-02,1029.0670166015625
2023-03-03,1030.0657958984375
2023-03-06,1031.0643310546875
2023-03-07,1023.5748291015625
2023-03-08,1027.0699462890625
2023-03-09,1010.093505859375
2023-03-10,983.23095703125
2023-03-13,948.8787231445312
2023-03-14,965.4556884765625
2023-03-15,920.1187744140625
2023-03-16,938.29345703125
2023-03-17,914.726318359375
2023-03-20,920.7179565429688
2023-03-21,947.8801879882812
2023-03-22,952.2740478515625
2023-03-23,944.48486328125
2023-03-24,916.1243896484375
2023-03-27,928.3074340820312
2023-03-28,917.7221069335938
2023-03-29,942.8871459960938
2023-03-30,953.6720581054688
2023-03-31,957.26708984375
2023-04-03,955.2698364257812
2023-04-04,952.4737548828125
2023-04-05,925.5112915039062
2023-04-06,932.1021728515625
2023-04-11,929.9051513671875
2023-04-12,937.89404296875
2023-04-13,940.6901245117188
2023-04-14,949.6776733398438
2023-04-17,958.6651611328125
2023-04-18,965.855224609375
2023-04-19,953.0729370117188
2023-04-20,955.6693115234375
2023-04-21,959.6636962890625
2023-04-24,956.6679077148438
2023-04-25,945.6832275390625
2023-04-26,955.6693115234375
2023-04-27,914.9260864257812
2023-04-28,925.9107666015625
2023-05-02,909.5335083007812
2023-05-03,900.1466064453125
2023-05-04,862.9984130859375
2023-05-05,887.7638549804688
2023-05-09,896.1521606445312
2023-05-10,887.3643798828125
2023-05-11,889.3616333007812
2023-05-12,893.9552612304688
2023-05-15,892.1577758789062
2023-05-16,883.1702880859375
2023-05-17,887.1647338867188
2023-05-18,893.1563720703125
2023-05-19,893.1563720703125
2023-05-22,896.1521606445312
2023-05-23,893.1563720703125
2023-05-24,872.38525390625
2023-05-25,864.5961303710938
2023-05-26,871.7860717773438
2023-05-30,876.3797607421875
2023-05-31,852.61279296875
2023-06-01,863.1981201171875
2023-06-02,877.7777099609375
2023-06-05,871.98583984375
2023-06-06,879.17578125
2023-06-07,885.3671875
2023-06-08,864.0349731445312
2023-06-09,861.2381591796875
2023-06-12,870.0283813476562
2023-06-13,873.424560546875
2023-06-14,873.8240966796875
2023-06-15,869.0294799804688
2023-06-16,874.0238647460938
2023-06-19,862.2369995117188
2023-06-20,857.4423828125
2023-06-21,850.8497314453125
2023-06-22,845.8552856445312
2023-06-23,839.46240234375
2023-06-26,837.6644287109375
2023-06-27,844.8564453125
2023-06-28,850.2504272460938
2023-06-29,815.8887939453125
2023-06-30,822.4814453125
2023-07-03,837.4647216796875
2023-07-04,837.2649536132812
2023-07-05,829.6734008789062
2023-07-06,807.4981689453125
2023-07-07,813.291748046875
2023-07-10,814.2905883789062
2023-07-11,824.0796508789062
2023-07-12,841.8597412109375
2023-07-13,846.0551147460938
2023-07-14,845.0562744140625
2023-07-17,849.0517578125
2023-07-18,872.8251953125
2023-07-19,859.0405883789062
2023-07-20,863.4356689453125
2023-07-21,827.0762939453125
2023-07-24,810.8943481445312
2023-07-25,823.0807495117188
2023-07-26,838.0640258789062
2023-07-27,857.64208984375
2023-07-28,849.4513549804688
2023-07-31,850.64990234375
2023-08-01,850.2504272460938
2023-08-02,849.0517578125
2023-08-03,846.2549438476562
2023-08-04,817.08740234375
2023-08-07,807.6979370117188
2023-08-08,791.9155883789062
2023-08-09,789.718017578125
2023-08-10,790.7168579101562
2023-08-11,778.7301635742188
2023-08-14,774.335205078125
2023-08-15,760.7503662109375
2023-08-16,748.7637329101562
2023-08-17,736.9768676757812
2023-08-18,743.7693481445312
2023-08-21,739.9735717773438
2023-08-22,743.9691162109375
2023-08-23,750.5617065429688
2023-08-24,747.7648315429688
2023-08-25,746.7659912109375
2023-08-29,760.5506591796875
2023-08-30,763.7470703125
2023-08-31,764.9456787109375
2023-09-01,769.5405883789062
2023-09-04,771.538330078125
2023-09-05,765.944580078125
2023-09-06,764.1465454101562
2023-09-07,754.15771484375
2023-09-08,759.7514038085938
2023-09-11,767.1432495117188
2023-09-12,760.7503662109375
2023-09-13,768.7413940429688
2023-09-14,766.5439453125
2023-09-15,771.738037109375
2023-09-18,751.7603759765625
2023-09-19,764.1465454101562
2023-09-20,749.163330078125
2023-09-21,749.96240234375
2023-09-22,740.9724731445312
2023-09-25,733.1810913085938
2023-09-26,727.5874633789062
2023-09-27,724.79052734375
2023-09-28,723.9913940429688
2023-09-29,732.1823120117188
2023-10-02,709.2078857421875
2023-10-03,715.800537109375
2023-10-04,717.198974609375
2023-10-05,718.1978759765625
2023-10-06,728.3865356445312
2023-10-09,727.1878051757812
2023-10-10,743.1700439453125
2023-10-11,745.5673828125
2023-10-12,734.9270629882812
2023-10-13,712.3477172851562
2023-10-16,724.3367919921875
2023-10-17,724.3367919921875
2023-10-18,710.7492065429688
2023-10-19,700.55859375
2023-10-20,680.5768432617188
2023-10-23,695.5631713867188
2023-10-24,695.5631713867188
2023-10-25,690.3678588867188
2023-10-26,683.77392578125
2023-10-27,694.5640869140625
2023-10-30,697.5613403320312
2023-10-31,705.9535522460938
2023-11-01,710.7492065429688
2023-11-02,727.1342163085938
2023-11-03,743.3193969726562
2023-11-06,723.1378784179688
2023-11-07,718.34228515625
2023-11-08,717.5430297851562
2023-11-09,725.935302734375
2023-11-10,700.55859375
2023-11-13,699.7593383789062
2023-11-14,714.1461181640625
2023-11-15,714.9454345703125
2023-11-16,697.5613403320312
2023-11-17,712.3477172851562
2023-11-20,708.55126953125
2023-11-21,700.9581909179688
2023-11-22,705.7538452148438
2023-11-23,703.9553833007812
2023-11-24,706.1533813476562
2023-11-27,706.7528686523438
2023-11-28,698.1607666015625
2023-11-29,702.3568725585938
2023-11-30,706.1533813476562
2023-12-01,710.1497802734375
2023-12-04,722.338623046875
2023-12-05,717.942626953125
2023-12-06,726.5347900390625
2023-12-07,719.5411987304688
2023-12-08,721.9389038085938
2023-12-11,733.7282104492188
2023-12-12,736.3258056640625
2023-12-13,722.9380493164062
2023-12-14,753.1104125976562
2023-12-15,749.913330078125
2023-12-18,742.3203125
2023-12-19,748.5146484375
2023-12-20,758.3056640625
2023-12-21,752.3110961914062
2023-12-22,750.7125854492188
2023-12-27,753.7098999023438
2023-12-28,751.3120727539062
2023-12-29,752.3110961914062
2024-01-02,745.1177368164062
2024-01-03,728.7327880859375
2024-01-04,741.5211181640625
2024-01-05,769.4954223632812
2024-01-08,770.4945068359375
2024-01-09,754.1094970703125
2024-01-10,758.705322265625
2024-01-11,728.3330688476562
2024-01-12,728.13330078125
2024-01-15,731.9298095703125
2024-01-16,728.532958984375
2024-01-17,717.7428588867188
2024-01-18,727.1342163085938
2024-01-19,720.140625
2024-01-22,727.333984375
2024-01-23,744.7181396484375
2024-01-24,753.7098999023438
2024-01-25,765.2992553710938
2024-01-26,767.8968505859375
2024-01-29,779.8859252929688
2024-01-30,794.8721313476562
2024-01-31,770.6943359375
2024-02-01,768.2965087890625
2024-02-02,774.690673828125
2024-02-05,772.2928466796875
2024-02-06,781.0847778320312
2024-02-07,781.0847778320312
2024-02-08,782.683349609375
2024-02-09,779.4862670898438
2024-02-12,777.2882690429688
2024-02-13,754.9087524414062
2024-02-14,764.6998291015625
2024-02-15,769.4954223632812
2024-02-16,781.28466796875
2024-02-19,782.2837524414062
2024-02-20,787.4789428710938
2024-02-21,779.6861572265625
2024-02-22,729.9315795898438
2024-02-23,729.3322143554688
2024-02-26,725.935302734375
2024-02-27,713.1470336914062
2024-02-28,713.1470336914062
2024-02-29,706.5530395507812
2024-03-01,712.9472045898438
2024-03-04,712.3477172851562
2024-03-05,710.3495483398438
2024-03-06,710.1497802734375
2024-03-07,712.547607421875
2024-03-08,705.154296875
2024-03-11,709.5503540039062
2024-03-12,718.9417114257812
2024-03-13,712.3477172851562
2024-03-14,703.5558471679688
2024-03-15,706.5530395507812
2024-03-18,704.3550415039062
2024-03-19,701.157958984375
2024-03-20,701.5576782226562
2024-03-21,727.5338745117188
2024-03-22,741.3212280273438
2024-03-25,738.3240356445312
2024-03-26,740.5220336914062
2024-03-27,739.1232299804688
2024-03-28,752.9105834960938
2024-04-02,735.5265502929688
2024-04-03,734.9270629882812
2024-04-04,737.724609375
2024-04-05,722.1387939453125
2024-04-08,736.7255249023438
2024-04-09,750.5128173828125
2024-04-10,754.5090942382812
2024-04-11,761.90234375
2024-04-12,764.899658203125
2024-04-15,763.7007446289062
2024-04-16,754.5090942382812
2024-04-17,761.5027465820312
2024-04-18,770.6943359375
2024-04-19,773.4917602539062
2024-04-22,788.47802734375
2024-04-23,795.8712768554688
2024-04-24,803.064697265625
2024-04-25,795.6714477539062
2024-04-26,811.6568603515625
2024-04-29,816.4524536132812
2024-04-30,807.460693359375
2024-05-01,806.2617797851562
2024-05-02,803.46435546875
2024-05-03,811.8566284179688
2024-05-07,824.8447265625
2024-05-08,834.4359741210938
2024-05-09,830.4396362304688
2024-05-10,844.8264770507812
2024-05-13,843.6276245117188
2024-05-14,845.8255615234375
2024-05-15,844.626708984375
2024-05-16,854.2178344726562
2024-05-17,847.2242431640625
2024-05-20,846.6248168945312
2024-05-21,838.632080078125
2024-05-22,818.0509643554688
2024-05-23,821.248046875
2024-05-24,822.6467895507812
2024-05-28,829.8401489257812
2024-05-29,807.460693359375
2024-05-30,820.2490234375
2024-05-31,816.0527954101562
2024-06-03,815.6531372070312
2024-06-04,811.2572021484375
2024-06-05,805.8621215820312
2024-06-06,778.322998046875
2024-06-07,771.72705078125
2024-06-10,767.5296020507812
2024-06-11,752.5387573242188
2024-06-12,763.5321044921875
2024-06-13,743.9441528320312
2024-06-14,734.9495849609375
2024-06-17,737.5480346679688
2024-06-18,740.3462524414062
2024-06-19,735.349365234375
2024-06-20,757.5357666015625
2024-06-21,747.14208984375
2024-06-24,764.7313842773438
2024-06-25,743.3444213867188
2024-06-26,738.9471435546875
2024-06-27,740.546142578125
2024-06-28,723.9563598632812
2024-07-01,718.759521484375
2024-07-02,715.361572265625
2024-07-03,729.7527465820312
2024-07-04,739.946533203125
2024-07-05,743.3444213867188
2024-07-08,746.7423706054688
2024-07-09,740.546142578125
2024-07-10,726.754638671875
2024-07-11,730.3524169921875
2024-07-12,733.9501953125
2024-07-15,730.9520874023438
2024-07-16,730.5523071289062
2024-07-17,725.955078125
2024-07-18,746.54248046875
2024-07-19,743.5443115234375
2024-07-22,748.3413696289062
2024-07-23,749.7405395507812
2024-07-24,740.9459228515625
2024-07-25,734.1500854492188
2024-07-26,744.1439208984375
2024-07-29,739.946533203125
2024-07-30,749.140869140625
2024-07-31,750.1402587890625
2024-08-01,735.7490844726562
2024-08-02,714.5620727539062
2024-08-05,707.56640625
2024-08-06,716.5608520507812
2024-08-07,702.5693969726562
2024-08-08,686.5792236328125
2024-08-09,678.38427734375
2024-08-12,689.7772827148438
2024-08-13,685.1800537109375
2024-08-14,688.5780029296875
2024-08-15,707.9661254882812
2024-08-16,708.3658447265625
2024-08-19,712.76318359375
2024-08-20,707.9661254882812
2024-08-21,706.5670166015625
2024-08-22,711.3640747070312
2024-08-23,717.7601318359375
2024-08-27,721.9575805664062
2024-08-28,720.1586303710938
2024-08-29,725.955078125
2024-08-30,723.7564086914062
2024-09-02,721.1580200195312
2024-09-03,711.1641235351562
2024-09-04,706.3670654296875
2024-09-05,746.1427001953125
2024-09-06,738.7472534179688
2024-09-09,739.3468627929688
2024-09-10,737.3480834960938
2024-09-11,734.1500854492188
2024-09-12,739.5467529296875
2024-09-13,740.74609375
2024-09-16,740.74609375
2024-09-17,749.5406494140625
2024-09-18,756.536376953125
2024-09-19,770.327880859375
2024-09-20,768.7288818359375
2024-09-23,763.13232421875
2024-09-24,764.9312133789062
2024-09-25,760.7337646484375
2024-09-26,767.1298217773438
2024-09-27,779.5222778320312
2024-09-30,762.7325439453125
2024-10-01,779.9220581054688
2024-10-02,776.5241088867188
2024-10-03,772.5265502929688
2024-10-04,782.1206665039062
2024-10-07,778.9226684570312
2024-10-08,768.9288330078125
2024-10-09,777.1237182617188
2024-10-10,755.4827880859375
2024-10-11,755.0830078125
2024-10-14,753.483642578125
2024-10-15,758.8814086914062
2024-10-16,771.676025390625
2024-10-17,785.8700561523438
2024-10-18,785.8700561523438
2024-10-21,779.6726684570312
2024-10-22,773.2753295898438
2024-10-23,820.4555053710938
2024-10-24,829.8516235351562
2024-10-25,822.2547607421875
2024-10-28,830.2514038085938
2024-10-29,837.2484741210938
2024-10-30,823.054443359375
2024-10-31,813.4584350585938
2024-11-01,827.8524169921875
2024-11-04,829.2518310546875
2024-11-05,835.649169921875
2024-11-06,858.6395263671875
2024-11-07,852.6420288085938
2024-11-08,845.8449096679688
2024-11-11,851.2425537109375
2024-11-12,827.4525756835938
2024-11-13,821.85498046875
2024-11-14,838.6478881835938
2024-11-15,822.8545532226562
2024-11-18,817.456787109375
2024-11-19,815.2576904296875
2024-11-20,809.6600341796875
2024-11-21,814.85791015625
2024-11-22,832.850341796875
2024-11-25,842.246337890625
2024-11-26,853.0418701171875
2024-11-27,851.8423461914062
2024-11-28,860.0389404296875
2024-11-29,858.8394165039062
2024-12-02,866.6361694335938
2024-12-03,866.8360595703125
2024-12-04,864.0372314453125
2024-12-05,860.2388305664062
2024-12-06,867.23583984375
2024-12-09,891.2257690429688
2024-12-10,878.631103515625
2024-12-11,881.429931640625
2024-12-12,886.8276977539062
2024-12-13,893.2249755859375
2024-12-16,879.4307861328125
2024-12-17,856.0405883789062
2024-12-18,853.841552734375
2024-12-19,841.0469360351562
2024-12-20,832.850341796875
2024-12-23,828.8519897460938
2024-12-24,830.8511962890625
2024-12-27,827.8524169921875
2024-12-30,819.6558837890625
2024-12-31,827.0527954101562
2025-01-02,830.2514038085938
2025-01-03,813.6583862304688
2025-01-06,790.0682983398438
2025-01-07,757.681884765625
2025-01-08,747.4861450195312
2025-01-09,731.6928100585938
2025-01-10,727.6944580078125
2025-01-13,721.4970703125
2025-01-14,726.2950439453125
2025-01-15,727.4945678710938
2025-01-16,730.8931274414062
2025-01-17,746.28662109375
2025-01-20,744.087646484375
2025-01-21,745.4869995117188
2025-01-22,737.6903076171875
2025-01-23,726.4949951171875
2025-01-24,739.489501953125
2025-01-27,741.4886474609375
2025-01-28,756.0825805664062
2025-01-29,759.081298828125
2025-01-30,776.2740478515625
2025-01-31,773.075439453125
2025-02-03,766.6781005859375
2025-02-04,768.0775146484375
2025-02-05,778.0733642578125
2025-02-06,787.4693603515625
2025-02-07,784.07080078125
2025-02-10,787.4693603515625
2025-02-11,785.47021484375
2025-02-12,777.6734619140625
2025-02-13,780.072509765625
2025-02-14,772.0758666992188
2025-02-17,774.8746948242188
2025-02-18,771.676025390625
2025-02-19,765.2786865234375
2025-02-20,752.6839599609375
2025-02-21,753.28369140625
2025-02-24,760.8805541992188
2025-02-25,757.0821533203125
2025-02-26,769.8767700195312
2025-02-27,644.9292602539062
2025-02-28,643.729736328125
2025-03-03,639.1317138671875
2025-03-04,618.3403930664062
2025-03-05,609.9439086914062
2025-03-06,630.3353271484375
2025-03-07,638.132080078125
2025-03-10,642.1304321289062
2025-03-11,630.7351684570312
2025-03-12,630.7351684570312
2025-03-13,631.7347412109375
2025-03-14,615.94140625
2025-03-17,621.1392211914062
2025-03-18,623.5382080078125
2025-03-19,621.1392211914062
2025-03-20,630.3353271484375
2025-03-21,626.936767578125
2025-03-24,616.7410888671875
2025-03-25,616.5411376953125
2025-03-26,611.3433227539062
2025-03-27,603.5465698242188
2025-03-28,595.5499267578125
2025-03-31,580.9561157226562
2025-04-01,559.9649047851562
2025-04-02,576.7578735351562
2025-04-03,562.7637329101562
2025-04-04,545.171142578125
2025-04-07,510.58563232421875
2025-04-08,517.7825927734375
2025-04-09,495.99176025390625
2025-04-10,525.579345703125
2025-04-11,531.3768920898438
2025-04-14,551.3684692382812
2025-04-15,553.7675170898438
2025-04-16,544.5713500976562
2025-04-17,536.57470703125
2025-04-22,538.9736938476562
2025-04-23,552.3680419921875
2025-04-24,559.5650634765625
2025-04-25,555.1669311523438
2025-04-28,560.9644775390625
2025-04-29,568.76123046875
2025-04-30,575.9581909179688
2025-05-01,579.95654296875
2025-05-02,589.7523803710938
2025-05-06,577.9573364257812
2025-05-07,579.556640625
2025-05-08,583.7548828125
2025-05-09,592.3512573242188
2025-05-12,605.1459350585938
2025-05-13,610.1438598632812
2025-05-14,608.1447143554688
2025-05-15,600.9476928710938
2025-05-16,596.5494995117188
2025-05-19,598.5487060546875
2025-05-20,608.1447143554688
2025-05-21,598.3487548828125
2025-05-22,592.3512573242188
2025-05-23,591.3516845703125
2025-05-27,599.7481689453125
2025-05-28,595.3500366210938
2025-05-29,600.5478515625
2025-05-30,599.1484985351562
2025-06-02,581.9556884765625
2025-06-03,584.9544067382812
2025-06-04,581.156005859375
2025-06-05,557.5999755859375
2025-06-06,558.7999877929688
2025-06-09,543.4000244140625
2025-06-10,553.2000122070312
2025-06-11,555.7999877929688
2025-06-12,558.0
2025-06-13,551.0
2025-06-16,546.2000122070312
2025-06-17,531.2000122070312
2025-06-18,521.4000244140625
2025-06-19,517.0
2025-06-20,521.5999755859375
2025-06-23,522.4000244140625
2025-06-24,522.0
2025-06-25,505.0
2025-06-26,506.20001220703125
2025-06-27,516.2000122070312
2025-06-30,512.5999755859375
2025-07-01,523.7999877929688
2025-07-02,529.0
2025-07-03,533.5999755859375
2025-07-04,524.2000122070312
2025-07-07,520.5999755859375
2025-07-08,527.5999755859375
2025-07-09,428.6000061035156
2025-07-10,433.3999938964844
2025-07-11,420.79998779296875
2025-07-14,414.6000061035156
2025-07-15,420.3999938964844
2025-07-16,411.70001220703125
2025-07-17,413.79998779296875
2025-07-18,418.6000061035156
2025-07-21,413.79998779296875
2025-07-22,425.79998779296875
2025-07-23,430.0
2025-07-24,436.1000061035156
2025-07-25,432.8999938964844
2025-07-28,424.0
2025-07-29,415.0
2025-07-30,409.0
2025-07-31,410.0
2025-08-01,403.3999938964844
2025-08-04,401.5
2025-08-05,403.6000061035156
2025-08-06,402.1000061035156
2025-08-07,391.79998779296875
2025-08-08,367.5
2025-08-11,365.0
2025-08-12,363.0
2025-08-13,367.0
2025-08-14,372.3999938964844
2025-08-15,376.1000061035156
2025-08-18,378.3999938964844
2025-08-19,388.1000061035156
2025-08-20,394.1000061035156
2025-08-21,393.79998779296875
2025-08-22,401.1000061035156
