Date,AZN.L
2023-03-17,10808.6728515625
2023-03-20,10784.6845703125
2023-03-21,10898.6279296875
2023-03-22,10970.59375
2023-03-23,10992.58203125
2023-03-24,11074.5419921875
2023-03-27,11246.45703125
2023-03-28,11128.515625
2023-03-29,11160.5
2023-03-30,11160.5
2023-03-31,11226.4677734375
2023-04-03,11264.447265625
2023-04-04,11238.4609375
2023-04-05,11588.2890625
2023-04-06,11694.236328125
2023-04-11,11624.271484375
2023-04-12,11816.1767578125
2023-04-13,11910.1298828125
2023-04-14,11886.1416015625
2023-04-17,11818.17578125
2023-04-18,12034.0693359375
2023-04-19,11986.0927734375
2023-04-20,12004.083984375
2023-04-21,12179.9970703125
2023-04-24,12158.0087890625
2023-04-25,12287.9443359375
2023-04-26,11838.166015625
2023-04-27,11790.189453125
2023-04-28,11740.2138671875
2023-05-02,11768.2001953125
2023-05-03,11878.146484375
2023-05-04,11844.162109375
2023-05-05,11916.1259765625
2023-05-09,11908.1318359375
2023-05-10,11814.1767578125
2023-05-11,11918.1259765625
2023-05-12,12004.083984375
2023-05-15,11994.0888671875
2023-05-16,12064.0546875
2023-05-17,11918.1259765625
2023-05-18,11972.099609375
2023-05-19,12004.083984375
2023-05-22,12030.0712890625
2023-05-23,12028.0712890625
2023-05-24,11788.189453125
2023-05-25,11636.265625
2023-05-26,11778.1953125
2023-05-30,11492.3359375
2023-05-31,11654.2568359375
2023-06-01,11664.2509765625
2023-06-02,11742.212890625
2023-06-05,11788.189453125
2023-06-06,11826.1708984375
2023-06-07,11748.2099609375
2023-06-08,11744.2119140625
2023-06-09,11706.23046875
2023-06-12,11824.1728515625
2023-06-13,11734.216796875
2023-06-14,11504.3291015625
2023-06-15,11680.2431640625
2023-06-16,11782.193359375
2023-06-19,11640.2646484375
2023-06-20,11630.2666015625
2023-06-21,11580.29296875
2023-06-22,11594.287109375
2023-06-23,11416.3740234375
2023-06-26,11286.4384765625
2023-06-27,11184.48828125
2023-06-28,11228.466796875
2023-06-29,11230.4638671875
2023-06-30,11270.4453125
2023-07-03,10368.8896484375
2023-07-04,10574.7890625
2023-07-05,10614.76953125
2023-07-06,10322.912109375
2023-07-07,10105.0205078125
2023-07-10,10174.9853515625
2023-07-11,10077.0341796875
2023-07-12,10242.951171875
2023-07-13,10324.9111328125
2023-07-14,10318.9150390625
2023-07-17,10194.974609375
2023-07-18,10274.9365234375
2023-07-19,10496.8271484375
2023-07-20,10690.7314453125
2023-07-21,10764.6953125
2023-07-24,10774.689453125
2023-07-25,10714.71875
2023-07-26,10664.744140625
2023-07-27,10694.7294921875
2023-07-28,11052.552734375
2023-07-31,11180.490234375
2023-08-01,11190.4853515625
2023-08-02,11090.53515625
2023-08-03,10894.6318359375
2023-08-04,10904.6259765625
2023-08-07,10880.638671875
2023-08-08,11024.5654296875
2023-08-09,11176.4921875
2023-08-10,11157.2177734375
2023-08-11,11025.2734375
2023-08-14,11109.23828125
2023-08-15,10871.33984375
2023-08-16,10873.33984375
2023-08-17,10787.3759765625
2023-08-18,10653.4345703125
2023-08-21,10669.427734375
2023-08-22,10693.416015625
2023-08-23,10765.38671875
2023-08-24,10745.3935546875
2023-08-25,10655.4326171875
2023-08-29,10799.37109375
2023-08-30,10729.4013671875
2023-08-31,10657.431640625
2023-09-01,10695.416015625
2023-09-04,10685.4208984375
2023-09-05,10731.400390625
2023-09-06,10601.4560546875
2023-09-07,10819.3623046875
2023-09-08,10841.3525390625
2023-09-11,10497.5
2023-09-12,10679.4228515625
2023-09-13,10577.4658203125
2023-09-14,10809.3671875
2023-09-15,10935.3134765625
2023-09-18,10723.404296875
2023-09-19,10611.451171875
2023-09-20,10945.30859375
2023-09-21,10881.3369140625
2023-09-22,11041.2666015625
2023-09-25,11189.2041015625
2023-09-26,11159.2177734375
2023-09-27,11113.236328125
2023-09-28,11001.28515625
2023-09-29,11097.244140625
2023-10-02,10945.30859375
2023-10-03,10903.326171875
2023-10-04,10887.333984375
2023-10-05,10897.328125
2023-10-06,10937.3125
2023-10-09,10851.3486328125
2023-10-10,10973.296875
2023-10-11,10939.3115234375
2023-10-12,11115.236328125
2023-10-13,10969.298828125
2023-10-16,10967.298828125
2023-10-17,11265.1708984375
2023-10-18,10607.4541015625
2023-10-19,10483.5068359375
2023-10-20,10425.5322265625
2023-10-23,10095.6728515625
2023-10-24,10433.52734375
2023-10-25,10541.4814453125
2023-10-26,10387.5478515625
2023-10-27,10119.662109375
2023-10-30,10213.6220703125
2023-10-31,10245.6083984375
2023-11-01,10331.572265625
2023-11-02,10357.5615234375
2023-11-03,10265.599609375
2023-11-06,10271.59765625
2023-11-07,10225.6162109375
2023-11-08,10165.642578125
2023-11-09,10431.5302734375
2023-11-10,10085.6767578125
2023-11-13,10243.609375
2023-11-14,10181.634765625
2023-11-15,10085.6767578125
2023-11-16,10161.64453125
2023-11-17,10255.6044921875
2023-11-20,10101.669921875
2023-11-21,10187.6328125
2023-11-22,10081.677734375
2023-11-23,10169.640625
2023-11-24,10175.638671875
2023-11-27,9971.7255859375
2023-11-28,9895.7587890625
2023-11-29,10027.7021484375
2023-11-30,10121.662109375
2023-12-01,10193.6298828125
2023-12-04,10261.6025390625
2023-12-05,10139.654296875
2023-12-06,10125.66015625
2023-12-07,10093.673828125
2023-12-08,10117.6630859375
2023-12-11,10091.67578125
2023-12-12,10167.6416015625
2023-12-13,10385.5478515625
2023-12-14,10463.515625
2023-12-15,10181.634765625
2023-12-18,10351.5625
2023-12-19,10341.5673828125
2023-12-20,10479.5087890625
2023-12-21,10475.509765625
2023-12-22,10431.5302734375
2023-12-27,10523.4892578125
2023-12-28,10569.4697265625
2023-12-29,10595.458984375
2024-01-02,10783.3779296875
2024-01-03,10735.3984375
2024-01-04,10859.345703125
2024-01-05,10753.390625
2024-01-08,10767.384765625
2024-01-09,10897.328125
2024-01-10,10895.3291015625
2024-01-11,10825.361328125
2024-01-12,10857.345703125
2024-01-15,10847.3505859375
2024-01-16,10641.439453125
2024-01-17,10441.5244140625
2024-01-18,10427.5302734375
2024-01-19,10503.4970703125
2024-01-22,10585.462890625
2024-01-23,10447.521484375
2024-01-24,10449.5205078125
2024-01-25,10443.5244140625
2024-01-26,10541.4814453125
2024-01-29,10563.4716796875
2024-01-30,10581.46484375
2024-01-31,10495.501953125
2024-02-01,10425.5322265625
2024-02-02,10355.5615234375
2024-02-05,10355.5615234375
2024-02-06,10529.486328125
2024-02-07,10485.505859375
2024-02-08,9818.7919921875
2024-02-09,9756.8193359375
2024-02-12,9496.9296875
2024-02-13,9595.88671875
2024-02-14,9719.8330078125
2024-02-15,9821.7900390625
2024-02-16,10089.67578125
2024-02-19,10413.537109375
2024-02-20,10199.62890625
2024-02-21,10097.671875
2024-02-22,10033.25
2024-02-23,10217.19921875
2024-02-26,10251.1904296875
2024-02-27,10325.1689453125
2024-02-28,10177.2109375
2024-02-29,9980.2646484375
2024-03-01,10077.23828125
2024-03-04,10043.2470703125
2024-03-05,10109.2294921875
2024-03-06,10137.2216796875
2024-03-07,10231.1953125
2024-03-08,10193.20703125
2024-03-11,10447.13671875
2024-03-12,10433.140625
2024-03-13,10455.1337890625
2024-03-14,10399.1494140625
2024-03-15,10291.1787109375
2024-03-18,10287.1806640625
2024-03-19,10225.197265625
2024-03-20,10161.21484375
2024-03-21,10425.142578125
2024-03-22,10479.1279296875
2024-03-25,10391.15234375
2024-03-26,10437.138671875
2024-03-27,10739.0556640625
2024-03-28,10675.0732421875
2024-04-02,10601.0947265625
2024-04-03,10559.1064453125
2024-04-04,10733.0576171875
2024-04-05,10617.08984375
2024-04-08,10607.0927734375
2024-04-09,10705.064453125
2024-04-10,10729.0595703125
2024-04-11,10958.99609375
2024-04-12,11060.9677734375
2024-04-15,11020.9794921875
2024-04-16,10875.0185546875
2024-04-17,10859.0234375
2024-04-18,10911.009765625
2024-04-19,10943.0
2024-04-22,11246.91796875
2024-04-23,11264.9111328125
2024-04-24,11348.888671875
2024-04-25,12022.705078125
2024-04-26,11984.7138671875
2024-04-29,12020.705078125
2024-04-30,12058.6943359375
2024-05-01,12166.6650390625
2024-05-02,12152.6689453125
2024-05-03,12046.697265625
2024-05-07,12114.6787109375
2024-05-08,12260.6396484375
2024-05-09,12328.62109375
2024-05-10,12366.609375
2024-05-13,12314.625
2024-05-14,12242.6435546875
2024-05-15,12168.6640625
2024-05-16,12162.666015625
2024-05-17,12106.681640625
2024-05-20,12092.685546875
2024-05-21,12360.6123046875
2024-05-22,12356.61328125
2024-05-23,12400.6005859375
2024-05-24,12292.6298828125
2024-05-28,12024.703125
2024-05-29,11926.73046875
2024-05-30,12024.703125
2024-05-31,12186.66015625
2024-06-03,12342.6171875
2024-06-04,12400.6005859375
2024-06-05,12512.5703125
2024-06-06,12586.55078125
2024-06-07,12552.5595703125
2024-06-10,12596.546875
2024-06-11,12372.6083984375
2024-06-12,12462.5830078125
2024-06-13,12388.6044921875
2024-06-14,12506.572265625
2024-06-17,12424.5947265625
2024-06-18,12412.59765625
2024-06-19,12336.6181640625
2024-06-20,12394.6025390625
2024-06-21,12468.58203125
2024-06-24,12474.5810546875
2024-06-25,12546.560546875
2024-06-26,12552.5595703125
2024-06-27,12324.62109375
2024-06-28,12352.61328125
2024-07-01,12300.62890625
2024-07-02,12082.6875
2024-07-03,12016.7060546875
2024-07-04,12102.6826171875
2024-07-05,12052.6953125
2024-07-08,12040.69921875
2024-07-09,11940.7265625
2024-07-10,12074.6904296875
2024-07-11,12096.68359375
2024-07-12,12256.6396484375
2024-07-15,12100.6826171875
2024-07-16,12096.68359375
2024-07-17,12240.64453125
2024-07-18,12122.677734375
2024-07-19,12102.6826171875
2024-07-22,12256.6396484375
2024-07-23,12186.66015625
2024-07-24,12210.65234375
2024-07-25,12056.6953125
2024-07-26,12176.662109375
2024-07-29,12360.6123046875
2024-07-30,12198.65625
2024-07-31,12364.6103515625
2024-08-01,12508.5712890625
2024-08-02,12606.5439453125
2024-08-05,12454.5859375
2024-08-06,12404.599609375
2024-08-07,12686.521484375
2024-08-08,12625.3115234375
2024-08-09,12697.296875
2024-08-12,12777.279296875
2024-08-13,12917.2490234375
2024-08-14,12899.2529296875
2024-08-15,13163.197265625
2024-08-16,13043.22265625
2024-08-19,13047.2216796875
2024-08-20,13099.2099609375
2024-08-21,12997.2314453125
2024-08-22,13015.228515625
2024-08-23,13073.2158203125
2024-08-27,13155.1982421875
2024-08-28,13197.189453125
2024-08-29,13271.173828125
2024-08-30,13271.173828125
2024-09-02,13273.173828125
2024-09-03,13187.1923828125
2024-09-04,13043.22265625
2024-09-05,12537.330078125
2024-09-06,12647.306640625
2024-09-09,12709.2939453125
2024-09-10,12403.359375
2024-09-11,12305.3798828125
2024-09-12,12047.4345703125
2024-09-13,11925.4609375
2024-09-16,12013.44140625
2024-09-17,11965.4521484375
2024-09-18,11853.4765625
2024-09-19,11895.466796875
2024-09-20,11777.4921875
2024-09-23,11581.5341796875
2024-09-24,11519.546875
2024-09-25,11563.537109375
2024-09-26,11717.5048828125
2024-09-27,11651.5185546875
2024-09-30,11585.533203125
2024-10-01,11797.48828125
2024-10-02,11943.4560546875
2024-10-03,11961.453125
2024-10-04,11735.5009765625
2024-10-07,11807.4853515625
2024-10-08,11675.513671875
2024-10-09,11753.4970703125
2024-10-10,11767.494140625
2024-10-11,11761.4951171875
2024-10-14,11933.458984375
2024-10-15,11847.4765625
2024-10-16,12021.4404296875
2024-10-17,12021.4404296875
2024-10-18,11943.4560546875
2024-10-21,11927.4599609375
2024-10-22,11861.4736328125
2024-10-23,11825.482421875
2024-10-24,11693.509765625
2024-10-25,11603.5283203125
2024-10-28,11625.5244140625
2024-10-29,11531.544921875
2024-10-30,11203.6142578125
2024-10-31,11039.6494140625
2024-11-01,11019.6533203125
2024-11-04,11039.6494140625
2024-11-05,10111.8466796875
2024-11-06,9919.8876953125
2024-11-07,9722.9296875
2024-11-08,9900.8916015625
2024-11-11,9982.875
2024-11-12,9987.873046875
2024-11-13,10141.83984375
2024-11-14,10289.80859375
2024-11-15,9975.8759765625
2024-11-18,9912.8896484375
2024-11-19,10021.8662109375
2024-11-20,9966.8779296875
2024-11-21,10059.857421875
2024-11-22,10471.7705078125
2024-11-25,10471.7705078125
2024-11-26,10489.7666015625
2024-11-27,10529.7578125
2024-11-28,10591.744140625
2024-11-29,10609.740234375
2024-12-02,10551.7529296875
2024-12-03,10787.7021484375
2024-12-04,10477.7685546875
2024-12-05,10615.740234375
2024-12-06,10651.7314453125
2024-12-09,10699.7216796875
2024-12-10,10509.76171875
2024-12-11,10535.755859375
2024-12-12,10565.75
2024-12-13,10465.771484375
2024-12-16,10521.7587890625
2024-12-17,10503.763671875
2024-12-18,10349.796875
2024-12-19,10241.8193359375
2024-12-20,10253.81640625
2024-12-23,10419.78125
2024-12-24,10433.7783203125
2024-12-27,10457.7734375
2024-12-30,10405.7841796875
2024-12-31,10465.771484375
2025-01-02,10627.7373046875
2025-01-03,10591.744140625
2025-01-06,10709.7197265625
2025-01-07,10665.728515625
2025-01-08,10751.7109375
2025-01-09,10985.66015625
2025-01-10,10979.662109375
2025-01-13,10819.6962890625
2025-01-14,10627.7373046875
2025-01-15,10645.7333984375
2025-01-16,10841.69140625
2025-01-17,10935.671875
2025-01-20,10791.7021484375
2025-01-21,11049.6474609375
2025-01-22,11037.650390625
2025-01-23,11043.6484375
2025-01-24,11047.6474609375
2025-01-27,11177.6201171875
2025-01-28,11167.62109375
2025-01-29,11229.6083984375
2025-01-30,11311.5908203125
2025-01-31,11341.5849609375
2025-02-03,11273.599609375
2025-02-04,11027.6513671875
2025-02-05,11123.6318359375
2025-02-06,11783.4912109375
2025-02-07,11597.5302734375
2025-02-10,11715.5048828125
2025-02-11,11621.525390625
2025-02-12,11799.48828125
2025-02-13,11961.453125
2025-02-14,11705.5068359375
2025-02-17,11711.505859375
2025-02-18,11785.4912109375
2025-02-19,11701.5078125
2025-02-20,11589.1962890625
2025-02-21,11707.1875
2025-02-24,11771.18359375
2025-02-25,11931.171875
2025-02-26,11881.17578125
2025-02-27,12017.166015625
2025-02-28,11967.169921875
2025-03-03,11903.173828125
2025-03-04,12063.1630859375
2025-03-05,12061.1630859375
2025-03-06,12027.1650390625
2025-03-07,12071.162109375
2025-03-10,11841.1787109375
2025-03-11,11479.203125
2025-03-12,11649.19140625
2025-03-13,11881.17578125
2025-03-14,11993.16796875
2025-03-17,11903.173828125
2025-03-18,11845.177734375
2025-03-19,11783.1826171875
2025-03-20,11807.1806640625
2025-03-21,11607.1943359375
2025-03-24,11451.205078125
2025-03-25,11315.21484375
2025-03-26,11231.220703125
2025-03-27,11195.2236328125
2025-03-28,11415.2080078125
2025-03-31,11253.21875
2025-04-01,11365.2119140625
2025-04-02,11227.220703125
2025-04-03,11391.2099609375
2025-04-04,10807.25
2025-04-07,10055.302734375
2025-04-08,10373.2802734375
2025-04-09,9666.3291015625
2025-04-10,10017.3046875
2025-04-11,10007.3056640625
2025-04-14,10319.2841796875
2025-04-15,10279.287109375
2025-04-16,10253.2890625
2025-04-17,10123.2978515625
2025-04-22,10139.296875
2025-04-23,10361.28125
2025-04-24,10443.275390625
2025-04-25,10399.2783203125
2025-04-28,10525.26953125
2025-04-29,10617.263671875
2025-04-30,10727.255859375
2025-05-01,10607.263671875
2025-05-02,10753.25390625
2025-05-06,10699.2578125
2025-05-07,10503.271484375
2025-05-08,10133.296875
2025-05-09,10239.2890625
2025-05-12,10271.287109375
2025-05-13,10179.2939453125
2025-05-14,10021.3046875
2025-05-15,10141.2958984375
2025-05-16,10329.283203125
2025-05-19,10371.2802734375
2025-05-20,10417.27734375
2025-05-21,10491.2724609375
2025-05-22,10373.2802734375
2025-05-23,10435.2763671875
2025-05-27,10483.2724609375
2025-05-28,10385.279296875
2025-05-29,10397.2783203125
2025-05-30,10719.255859375
2025-06-02,10573.2666015625
2025-06-03,10637.26171875
2025-06-04,10765.2529296875
2025-06-05,10699.2578125
2025-06-06,10781.251953125
2025-06-09,10771.2529296875
2025-06-10,10871.24609375
2025-06-11,10905.2431640625
2025-06-12,11029.234375
2025-06-13,10985.23828125
2025-06-16,10817.2490234375
2025-06-17,10661.2607421875
2025-06-18,10547.2685546875
2025-06-19,10551.267578125
2025-06-20,10391.279296875
2025-06-23,10419.27734375
2025-06-24,10331.283203125
2025-06-25,10247.2890625
2025-06-26,10143.2958984375
2025-06-27,10223.291015625
2025-06-30,10119.2978515625
2025-07-01,10401.2783203125
2025-07-02,10389.279296875
2025-07-03,10203.2919921875
2025-07-04,10335.283203125
2025-07-07,10217.291015625
2025-07-08,10339.2822265625
2025-07-09,10361.28125
2025-07-10,10625.2626953125
2025-07-11,10449.275390625
2025-07-14,10661.2607421875
2025-07-15,10495.271484375
2025-07-16,10435.2763671875
2025-07-17,10311.2841796875
2025-07-18,10293.2861328125
2025-07-21,10231.2900390625
2025-07-22,10351.2822265625
2025-07-23,10673.259765625
2025-07-24,10905.2431640625
2025-07-25,10801.2509765625
2025-07-28,10789.2509765625
2025-07-29,11157.2255859375
2025-07-30,11497.2021484375
2025-07-31,11323.2138671875
2025-08-01,11103.2294921875
2025-08-04,11135.2275390625
2025-08-05,11219.2216796875
2025-08-06,11053.2333984375
2025-08-07,10950.0
2025-08-08,10922.0
2025-08-11,11036.0
2025-08-12,11086.0
2025-08-13,11444.0
2025-08-14,11586.0
2025-08-15,11592.0
2025-08-18,11738.0
2025-08-19,11782.0
2025-08-20,11976.0
2025-08-21,12048.0
2025-08-22,11968.0
