Date,ULVR.L
2023-02-16,4226.98828125
2023-02-17,4231.48486328125
2023-02-20,4206.50830078125
2023-02-21,4234.4814453125
2023-02-22,4262.4560546875
2023-02-23,4189.89892578125
2023-02-24,4187.900390625
2023-02-27,4190.39892578125
2023-02-28,4132.44775390625
2023-03-01,4133.94677734375
2023-03-02,4184.9033203125
2023-03-03,4141.9404296875
2023-03-06,4103.4736328125
2023-03-07,4116.96142578125
2023-03-08,4120.4580078125
2023-03-09,4108.4697265625
2023-03-10,4065.505859375
2023-03-13,4052.51708984375
2023-03-14,4069.502197265625
2023-03-15,4037.030029296875
2023-03-16,4083.490234375
2023-03-17,4044.0244140625
2023-03-20,4078.993896484375
2023-03-21,4126.453125
2023-03-22,4198.89111328125
2023-03-23,4168.91748046875
2023-03-24,4193.3955078125
2023-03-27,4216.87548828125
2023-03-28,4209.3818359375
2023-03-29,4203.38720703125
2023-03-30,4188.89892578125
2023-03-31,4186.40234375
2023-04-03,4228.86474609375
2023-04-04,4219.873046875
2023-04-05,4284.8173828125
2023-04-06,4303.80029296875
2023-04-11,4293.310546875
2023-04-12,4288.31396484375
2023-04-13,4312.2939453125
2023-04-14,4306.29931640625
2023-04-17,4353.2587890625
2023-04-18,4330.77783203125
2023-04-19,4337.771484375
2023-04-20,4358.25439453125
2023-04-21,4388.2275390625
2023-04-24,4384.23193359375
2023-04-25,4412.20703125
2023-04-26,4367.74609375
2023-04-27,4427.6943359375
2023-04-28,4432.68994140625
2023-05-02,4439.68408203125
2023-05-03,4433.68896484375
2023-05-04,4402.21630859375
2023-05-05,4395.22216796875
2023-05-09,4364.7490234375
2023-05-10,4288.8134765625
2023-05-11,4335.77294921875
2023-05-12,4349.76123046875
2023-05-15,4330.27783203125
2023-05-16,4339.2705078125
2023-05-17,4311.29443359375
2023-05-18,4261.71142578125
2023-05-19,4267.70703125
2023-05-22,4225.73876953125
2023-05-23,4212.7490234375
2023-05-24,4168.783203125
2023-05-25,4164.28662109375
2023-05-26,4165.78515625
2023-05-30,4041.881103515625
2023-05-31,4025.89306640625
2023-06-01,4014.9013671875
2023-06-02,4053.37158203125
2023-06-05,4067.860595703125
2023-06-06,4041.38134765625
2023-06-07,4021.896240234375
2023-06-08,3996.41552734375
2023-06-09,3966.9384765625
2023-06-12,3992.91845703125
2023-06-13,3962.442138671875
2023-06-14,3964.440673828125
2023-06-15,4017.89892578125
2023-06-16,4056.369384765625
2023-06-19,4030.889404296875
2023-06-20,4051.873046875
2023-06-21,4066.861572265625
2023-06-22,4053.87158203125
2023-06-23,4086.84619140625
2023-06-26,4056.869140625
2023-06-27,4068.3603515625
2023-06-28,4088.3447265625
2023-06-29,4081.849853515625
2023-06-30,4094.33935546875
2023-07-03,4112.326171875
2023-07-04,4080.35107421875
2023-07-05,4074.35595703125
2023-07-06,4035.8857421875
2023-07-07,3987.4228515625
2023-07-10,3992.91845703125
2023-07-11,3957.44580078125
2023-07-12,3980.42822265625
2023-07-13,3970.935546875
2023-07-14,3989.42138671875
2023-07-17,4016.400390625
2023-07-18,4012.4033203125
2023-07-19,4081.849853515625
2023-07-20,4048.87548828125
2023-07-21,4078.852294921875
2023-07-24,4015.401123046875
2023-07-25,4189.7666015625
2023-07-26,4180.7744140625
2023-07-27,4177.27587890625
2023-07-28,4220.24267578125
2023-07-31,4187.76806640625
2023-08-01,4198.259765625
2023-08-02,4178.275390625
2023-08-03,4118.68603515625
2023-08-04,4087.707275390625
2023-08-07,4087.707275390625
2023-08-08,4084.70947265625
2023-08-09,4108.693359375
2023-08-10,4137.6728515625
2023-08-11,4079.713134765625
2023-08-14,4093.20361328125
2023-08-15,4046.23583984375
2023-08-16,4033.744384765625
2023-08-17,4013.258544921875
2023-08-18,3977.282958984375
2023-08-21,3966.2900390625
2023-08-22,3958.795654296875
2023-08-23,3994.77099609375
2023-08-24,4016.25634765625
2023-08-25,4033.744384765625
2023-08-29,4058.227783203125
2023-08-30,4062.724609375
2023-08-31,4039.24072265625
2023-09-01,4026.24951171875
2023-09-04,4023.251708984375
2023-09-05,3991.77294921875
2023-09-06,3978.78173828125
2023-09-07,4016.756103515625
2023-09-08,4039.739990234375
2023-09-11,4045.736083984375
2023-09-12,4033.244873046875
2023-09-13,4030.246826171875
2023-09-14,4060.72607421875
2023-09-15,4100.6982421875
2023-09-18,4100.19873046875
2023-09-19,4075.715576171875
2023-09-20,4112.6904296875
2023-09-21,4132.1767578125
2023-09-22,4113.18994140625
2023-09-25,4078.2138671875
2023-09-26,4061.2255859375
2023-09-27,4029.247314453125
2023-09-28,4031.74560546875
2023-09-29,4059.226806640625
2023-10-02,4021.75244140625
2023-10-03,4050.732666015625
2023-10-04,4009.7607421875
2023-10-05,4027.748291015625
2023-10-06,3922.820068359375
2023-10-09,3906.830810546875
2023-10-10,3950.801025390625
2023-10-11,3927.81689453125
2023-10-12,3921.32080078125
2023-10-13,3923.819580078125
2023-10-16,3935.3115234375
2023-10-17,3972.78564453125
2023-10-18,3984.778076171875
2023-10-19,3985.77685546875
2023-10-20,3987.2763671875
2023-10-23,3985.277099609375
2023-10-24,3982.279541015625
2023-10-25,4010.760009765625
2023-10-26,3897.337646484375
2023-10-27,3818.3916015625
2023-10-30,3859.86328125
2023-10-31,3886.3447265625
2023-11-01,3883.846435546875
2023-11-02,3898.836181640625
2023-11-03,3851.86865234375
2023-11-06,3851.86865234375
2023-11-07,3887.344482421875
2023-11-08,3901.334716796875
2023-11-09,3981.77978515625
2023-11-10,3946.30419921875
2023-11-13,3945.3046875
2023-11-14,3910.82861328125
2023-11-15,3889.842529296875
2023-11-16,3833.247314453125
2023-11-17,3813.759033203125
2023-11-20,3773.782470703125
2023-11-21,3802.265869140625
2023-11-22,3819.75537109375
2023-11-23,3784.77587890625
2023-11-24,3797.768310546875
2023-11-27,3799.267578125
2023-11-28,3783.776123046875
2023-11-29,3751.2958984375
2023-11-30,3767.2861328125
2023-12-01,3778.279541015625
2023-12-04,3814.75830078125
2023-12-05,3799.767333984375
2023-12-06,3800.76611328125
2023-12-07,3805.763671875
2023-12-08,3784.27587890625
2023-12-11,3777.280029296875
2023-12-12,3784.27587890625
2023-12-13,3796.26904296875
2023-12-14,3760.789794921875
2023-12-15,3753.29443359375
2023-12-18,3762.289306640625
2023-12-19,3760.290283203125
2023-12-20,3786.7744140625
2023-12-21,3776.78076171875
2023-12-22,3784.77587890625
2023-12-27,3785.27587890625
2023-12-28,3810.2607421875
2023-12-29,3797.768310546875
2024-01-02,3822.253662109375
2024-01-03,3850.737060546875
2024-01-04,3840.243408203125
2024-01-05,3826.7509765625
2024-01-08,3829.749267578125
2024-01-09,3857.73291015625
2024-01-10,3829.749267578125
2024-01-11,3793.270751953125
2024-01-12,3843.24169921875
2024-01-15,3814.75830078125
2024-01-16,3811.760009765625
2024-01-17,3758.791015625
2024-01-18,3706.321533203125
2024-01-19,3708.8203125
2024-01-22,3691.83056640625
2024-01-23,3732.80615234375
2024-01-24,3721.81298828125
2024-01-25,3725.810546875
2024-01-26,3821.25439453125
2024-01-29,3823.752685546875
2024-01-30,3853.235595703125
2024-01-31,3844.740478515625
2024-02-01,3853.235595703125
2024-02-02,3862.72998046875
2024-02-05,3915.69873046875
2024-02-06,3956.6748046875
2024-02-07,3899.20849609375
2024-02-08,4022.13623046875
2024-02-09,4003.1474609375
2024-02-12,3990.655029296875
2024-02-13,3990.1552734375
2024-02-14,3983.6591796875
2024-02-15,3978.66162109375
2024-02-16,4027.13330078125
2024-02-19,4043.623779296875
2024-02-20,4050.619384765625
2024-02-21,4052.119140625
2024-02-22,3998.01025390625
2024-02-23,4000.00927734375
2024-02-26,3994.012451171875
2024-02-27,3913.552490234375
2024-02-28,3878.070068359375
2024-02-29,3864.57666015625
2024-03-01,3866.075927734375
2024-03-04,3861.07861328125
2024-03-05,3868.57470703125
2024-03-06,3855.08154296875
2024-03-07,3833.09228515625
2024-03-08,3833.59228515625
2024-03-11,3851.08349609375
2024-03-12,3883.5673828125
2024-03-13,3903.057373046875
2024-03-14,3883.0673828125
2024-03-15,3849.08447265625
2024-03-18,3809.604248046875
2024-03-19,3927.045654296875
2024-03-20,3870.07373046875
2024-03-21,3905.056640625
2024-03-22,3974.52197265625
2024-03-25,3955.531494140625
2024-03-26,3964.02734375
2024-03-27,3960.029052734375
2024-03-28,3973.5224609375
2024-04-02,3933.04248046875
2024-04-03,3877.070556640625
2024-04-04,3870.07373046875
2024-04-05,3835.09130859375
2024-04-08,3815.1015625
2024-04-09,3819.099365234375
2024-04-10,3815.1015625
2024-04-11,3811.103515625
2024-04-12,3793.112060546875
2024-04-15,3768.124755859375
2024-04-16,3742.1376953125
2024-04-17,3736.140625
2024-04-18,3768.124755859375
2024-04-19,3809.104248046875
2024-04-22,3883.0673828125
2024-04-23,3859.07958984375
2024-04-24,3861.07861328125
2024-04-25,4079.969482421875
2024-04-26,4130.94384765625
2024-04-29,4102.95849609375
2024-04-30,4137.93994140625
2024-05-01,4137.93994140625
2024-05-02,4177.92041015625
2024-05-03,4185.9169921875
2024-05-07,4209.9052734375
2024-05-08,4226.896484375
2024-05-09,4263.8779296875
2024-05-10,4285.86669921875
2024-05-13,4311.85400390625
2024-05-14,4286.8662109375
2024-05-15,4297.86083984375
2024-05-16,4278.236328125
2024-05-17,4314.22216796875
2024-05-20,4283.23486328125
2024-05-21,4276.2373046875
2024-05-22,4273.23828125
2024-05-23,4310.22265625
2024-05-24,4294.22998046875
2024-05-28,4254.24609375
2024-05-29,4222.259765625
2024-05-30,4257.24560546875
2024-05-31,4277.2373046875
2024-06-03,4305.22509765625
2024-06-04,4365.20068359375
2024-06-05,4378.1953125
2024-06-06,4387.19140625
2024-06-07,4394.18896484375
2024-06-10,4367.19970703125
2024-06-11,4355.20458984375
2024-06-12,4391.18994140625
2024-06-13,4413.1806640625
2024-06-14,4448.16650390625
2024-06-17,4432.1728515625
2024-06-18,4436.17138671875
2024-06-19,4431.173828125
2024-06-20,4431.173828125
2024-06-21,4432.1728515625
2024-06-24,4435.171875
2024-06-25,4426.17529296875
2024-06-26,4418.17919921875
2024-06-27,4375.1962890625
2024-06-28,4343.20947265625
2024-07-01,4343.20947265625
2024-07-02,4306.22509765625
2024-07-03,4300.2275390625
2024-07-04,4334.21337890625
2024-07-05,4327.21630859375
2024-07-08,4346.20849609375
2024-07-09,4368.19921875
2024-07-10,4406.18359375
2024-07-11,4404.1845703125
2024-07-12,4432.1728515625
2024-07-15,4404.1845703125
2024-07-16,4407.1826171875
2024-07-17,4459.16162109375
2024-07-18,4513.1396484375
2024-07-19,4493.1474609375
2024-07-22,4484.1513671875
2024-07-23,4443.1689453125
2024-07-24,4395.18798828125
2024-07-25,4669.0751953125
2024-07-26,4739.04638671875
2024-07-29,4733.048828125
2024-07-30,4732.0498046875
2024-07-31,4774.0322265625
2024-08-01,4780.02978515625
2024-08-02,4844.00341796875
2024-08-05,4751.04150390625
2024-08-06,4790.02587890625
2024-08-07,4843.00341796875
2024-08-08,4779.39501953125
2024-08-09,4728.41162109375
2024-08-12,4712.41748046875
2024-08-13,4724.41357421875
2024-08-14,4745.40576171875
2024-08-15,4768.3984375
2024-08-16,4726.41259765625
2024-08-19,4733.41015625
2024-08-20,4720.4140625
2024-08-21,4731.41064453125
2024-08-22,4789.39111328125
2024-08-23,4809.384765625
2024-08-27,4839.3740234375
2024-08-28,4865.3662109375
2024-08-29,4910.35107421875
2024-08-30,4904.3525390625
2024-09-02,4914.34912109375
2024-09-03,4956.33544921875
2024-09-04,4960.33349609375
2024-09-05,4982.326171875
2024-09-06,4983.326171875
2024-09-09,5032.31005859375
2024-09-10,4998.3212890625
2024-09-11,4966.33154296875
2024-09-12,4924.34619140625
2024-09-13,4937.34130859375
2024-09-16,4948.33740234375
2024-09-17,4935.34228515625
2024-09-18,4876.3623046875
2024-09-19,4851.3701171875
2024-09-20,4851.3701171875
2024-09-23,4870.3642578125
2024-09-24,4855.369140625
2024-09-25,4899.3544921875
2024-09-26,4865.3662109375
2024-09-27,4892.3564453125
2024-09-30,4837.375
2024-10-01,4862.3662109375
2024-10-02,4841.3740234375
2024-10-03,4799.3876953125
2024-10-04,4782.39306640625
2024-10-07,4768.3984375
2024-10-08,4779.39501953125
2024-10-09,4805.3857421875
2024-10-10,4783.39306640625
2024-10-11,4804.38671875
2024-10-14,4820.380859375
2024-10-15,4865.3662109375
2024-10-16,4849.37109375
2024-10-17,4855.369140625
2024-10-18,4829.3779296875
2024-10-21,4788.39111328125
2024-10-22,4757.40185546875
2024-10-23,4651.4375
2024-10-24,4788.39111328125
2024-10-25,4760.40087890625
2024-10-28,4807.38525390625
2024-10-29,4778.39501953125
2024-10-30,4743.40673828125
2024-10-31,4728.41162109375
2024-11-01,4751.40380859375
2024-11-04,4731.41064453125
2024-11-05,4724.41357421875
2024-11-06,4601.45458984375
2024-11-07,4547.83447265625
2024-11-08,4535.83740234375
2024-11-11,4527.83935546875
2024-11-12,4511.84375
2024-11-13,4513.84326171875
2024-11-14,4525.83984375
2024-11-15,4540.83642578125
2024-11-18,4553.8330078125
2024-11-19,4555.83251953125
2024-11-20,4537.8369140625
2024-11-21,4540.83642578125
2024-11-22,4690.7978515625
2024-11-25,4682.7998046875
2024-11-26,4690.7978515625
2024-11-27,4731.787109375
2024-11-28,4728.7880859375
2024-11-29,4699.79541015625
2024-12-02,4740.78515625
2024-12-03,4692.79736328125
2024-12-04,4666.80419921875
2024-12-05,4665.80419921875
2024-12-06,4624.81494140625
2024-12-09,4604.81982421875
2024-12-10,4599.82080078125
2024-12-11,4619.81591796875
2024-12-12,4640.810546875
2024-12-13,4661.80517578125
2024-12-16,4676.80126953125
2024-12-17,4650.80810546875
2024-12-18,4606.8193359375
2024-12-19,4579.826171875
2024-12-20,4557.83203125
2024-12-23,4553.8330078125
2024-12-24,4561.8310546875
2024-12-27,4575.8271484375
2024-12-30,4533.837890625
2024-12-31,4546.8349609375
2025-01-02,4588.82373046875
2025-01-03,4559.83154296875
2025-01-06,4446.8603515625
2025-01-07,4495.84765625
2025-01-08,4525.83984375
2025-01-09,4580.826171875
2025-01-10,4532.83837890625
2025-01-13,4529.83935546875
2025-01-14,4478.85205078125
2025-01-15,4462.8564453125
2025-01-16,4513.84326171875
2025-01-17,4585.82470703125
2025-01-20,4599.82080078125
2025-01-21,4613.8173828125
2025-01-22,4568.8291015625
2025-01-23,4593.82275390625
2025-01-24,4542.83544921875
2025-01-27,4641.810546875
2025-01-28,4643.81005859375
2025-01-29,4620.81591796875
2025-01-30,4660.8056640625
2025-01-31,4630.8134765625
2025-02-03,4635.81201171875
2025-02-04,4601.82080078125
2025-02-05,4631.81298828125
2025-02-06,4664.8046875
2025-02-07,4696.7958984375
2025-02-10,4706.7939453125
2025-02-11,4721.7900390625
2025-02-12,4749.78271484375
2025-02-13,4481.8515625
2025-02-14,4397.873046875
2025-02-17,4378.87744140625
2025-02-18,4338.8876953125
2025-02-19,4399.87255859375
2025-02-20,4378.87744140625
2025-02-21,4395.87353515625
2025-02-24,4481.8515625
2025-02-25,4424.86572265625
2025-02-26,4424.86572265625
2025-02-27,4444.240234375
2025-02-28,4486.23291015625
2025-03-03,4538.22412109375
2025-03-04,4616.2109375
2025-03-05,4537.22412109375
2025-03-06,4537.22412109375
2025-03-07,4606.21240234375
2025-03-10,4708.19482421875
2025-03-11,4585.2158203125
2025-03-12,4582.216796875
2025-03-13,4524.2265625
2025-03-14,4539.2236328125
2025-03-17,4595.21435546875
2025-03-18,4528.2255859375
2025-03-19,4525.2265625
2025-03-20,4563.2197265625
2025-03-21,4555.22119140625
2025-03-24,4498.23095703125
2025-03-25,4489.232421875
2025-03-26,4489.232421875
2025-03-27,4517.2275390625
2025-03-28,4586.2158203125
2025-03-31,4609.2119140625
2025-04-01,4619.21044921875
2025-04-02,4643.2060546875
2025-04-03,4783.18212890625
2025-04-04,4693.19775390625
2025-04-07,4474.2353515625
2025-04-08,4583.21630859375
2025-04-09,4502.23046875
2025-04-10,4569.21875
2025-04-11,4670.20166015625
2025-04-14,4691.19775390625
2025-04-15,4686.19873046875
2025-04-16,4748.18798828125
2025-04-17,4805.17822265625
2025-04-22,4880.16552734375
2025-04-23,4815.1767578125
2025-04-24,4790.18115234375
2025-04-25,4684.19921875
2025-04-28,4698.19677734375
2025-04-29,4686.19873046875
2025-04-30,4758.1865234375
2025-05-01,4725.19189453125
2025-05-02,4765.18505859375
2025-05-06,4779.18310546875
2025-05-07,4797.1796875
2025-05-08,4700.1962890625
2025-05-09,4718.193359375
2025-05-12,4643.2060546875
2025-05-13,4566.21923828125
2025-05-14,4560.22021484375
2025-05-15,4598.60595703125
2025-05-16,4624.603515625
2025-05-19,4651.60107421875
2025-05-20,4716.595703125
2025-05-21,4735.59423828125
2025-05-22,4711.59619140625
2025-05-23,4694.59765625
2025-05-27,4710.59619140625
2025-05-28,4680.5986328125
2025-05-29,4677.59912109375
2025-05-30,4706.5966796875
2025-06-02,4650.6015625
2025-06-03,4631.60302734375
2025-06-04,4641.60205078125
2025-06-05,4639.6025390625
2025-06-06,4641.60205078125
2025-06-09,4619.60400390625
2025-06-10,4655.60107421875
2025-06-11,4636.6025390625
2025-06-12,4652.60107421875
2025-06-13,4634.6025390625
2025-06-16,4631.60302734375
2025-06-17,4617.60400390625
2025-06-18,4617.60400390625
2025-06-19,4576.60791015625
2025-06-20,4562.60888671875
2025-06-23,4577.607421875
2025-06-24,4569.6083984375
2025-06-25,4501.6142578125
2025-06-26,4387.6240234375
2025-06-27,4431.6201171875
2025-06-30,4424.62060546875
2025-07-01,4479.6162109375
2025-07-02,4485.61572265625
2025-07-03,4487.615234375
2025-07-04,4504.61376953125
2025-07-07,4495.61474609375
2025-07-08,4484.61572265625
2025-07-09,4444.619140625
2025-07-10,4527.61181640625
2025-07-11,4481.61572265625
2025-07-14,4541.61083984375
2025-07-15,4467.6171875
2025-07-16,4454.6181640625
2025-07-17,4431.6201171875
2025-07-18,4439.61962890625
2025-07-21,4421.62109375
2025-07-22,4447.61865234375
2025-07-23,4444.619140625
2025-07-24,4495.61474609375
2025-07-25,4465.6171875
2025-07-28,4427.62060546875
2025-07-29,4431.6201171875
2025-07-30,4457.61767578125
2025-07-31,4407.6220703125
2025-08-01,4530.61181640625
2025-08-04,4495.61474609375
2025-08-05,4506.61376953125
2025-08-06,4514.61279296875
2025-08-07,4523.6123046875
2025-08-08,4500.6142578125
2025-08-11,4505.61376953125
2025-08-12,4489.615234375
2025-08-13,4569.6083984375
2025-08-14,4515.0
2025-08-15,4484.0
2025-08-18,4515.0
2025-08-19,4544.0
2025-08-20,4692.0
2025-08-21,4694.0
2025-08-22,4662.0
