Date,III.L
2022-12-28,1332.2432861328125
2022-12-29,1336.2410888671875
2022-12-30,1340.738525390625
2023-01-03,1339.239501953125
2023-01-04,1348.7340087890625
2023-01-05,1349.7335205078125
2023-01-06,1374.2196044921875
2023-01-09,1387.212158203125
2023-01-10,1398.2060546875
2023-01-11,1425.1905517578125
2023-01-12,1410.19921875
2023-01-13,1436.6842041015625
2023-01-16,1439.682373046875
2023-01-17,1444.1796875
2023-01-18,1430.187744140625
2023-01-19,1414.696533203125
2023-01-20,1461.669921875
2023-01-23,1476.16162109375
2023-01-24,1467.6663818359375
2023-01-25,1459.17138671875
2023-01-26,1593.0953369140625
2023-01-27,1606.587646484375
2023-01-30,1585.5994873046875
2023-01-31,1574.1060791015625
2023-02-01,1609.086181640625
2023-02-02,1639.0692138671875
2023-02-03,1635.571044921875
2023-02-06,1633.5721435546875
2023-02-07,1627.5755615234375
2023-02-08,1630.0743408203125
2023-02-09,1645.065673828125
2023-02-10,1631.07373046875
2023-02-13,1653.56103515625
2023-02-14,1640.568359375
2023-02-15,1672.050537109375
2023-02-16,1640.0684814453125
2023-02-17,1644.066162109375
2023-02-20,1649.0634765625
2023-02-21,1631.07373046875
2023-02-22,1613.5836181640625
2023-02-23,1628.5751953125
2023-02-24,1623.078369140625
2023-02-27,1650.0628662109375
2023-02-28,1626.076416015625
2023-03-01,1636.0709228515625
2023-03-02,1648.563720703125
2023-03-03,1631.573486328125
2023-03-06,1646.065185546875
2023-03-07,1639.5687255859375
2023-03-08,1638.5693359375
2023-03-09,1633.072509765625
2023-03-10,1580.602294921875
2023-03-13,1508.6431884765625
2023-03-14,1538.6263427734375
2023-03-15,1487.155517578125
2023-03-16,1518.1376953125
2023-03-17,1481.65869140625
2023-03-20,1519.1370849609375
2023-03-21,1566.6102294921875
2023-03-22,1568.1094970703125
2023-03-23,1582.6011962890625
2023-03-24,1541.62451171875
2023-03-27,1608.086669921875
2023-03-28,1609.5858154296875
2023-03-29,1657.5587158203125
2023-03-30,1677.0474853515625
2023-03-31,1684.0435791015625
2023-04-03,1667.0533447265625
2023-04-04,1667.5528564453125
2023-04-05,1663.5552978515625
2023-04-06,1675.5484619140625
2023-04-11,1695.5369873046875
2023-04-12,1699.0350341796875
2023-04-13,1717.0250244140625
2023-04-14,1717.0250244140625
2023-04-17,1689.54052734375
2023-04-18,1696.53662109375
2023-04-19,1696.53662109375
2023-04-20,1696.53662109375
2023-04-21,1711.52783203125
2023-04-24,1721.5224609375
2023-04-25,1731.5167236328125
2023-04-26,1722.5218505859375
2023-04-27,1729.01806640625
2023-04-28,1765.9970703125
2023-05-02,1760.00048828125
2023-05-03,1772.9931640625
2023-05-04,1759.0009765625
2023-05-05,1771.99365234375
2023-05-09,1769.4951171875
2023-05-10,1745.009033203125
2023-05-11,1797.4791259765625
2023-05-12,1827.4620361328125
2023-05-15,1874.9351806640625
2023-05-16,1884.4298095703125
2023-05-17,1879.932373046875
2023-05-18,1916.41162109375
2023-05-19,1928.40478515625
2023-05-22,1944.8955078125
2023-05-23,1923.907470703125
2023-05-24,1897.42236328125
2023-05-25,1902.4195556640625
2023-05-26,1936.9000244140625
2023-05-30,1957.8880615234375
2023-05-31,1954.3900146484375
2023-06-01,1935.40087890625
2023-06-02,1958.8873291015625
2023-06-05,1954.3900146484375
2023-06-06,1998.864990234375
2023-06-07,1980.875
2023-06-08,1996.865966796875
2023-06-09,1990.3697509765625
2023-06-12,1999.8642578125
2023-06-13,2016.8546142578125
2023-06-14,2029.84716796875
2023-06-15,1999.8642578125
2023-06-16,1988.8704833984375
2023-06-19,1970.3809814453125
2023-06-20,1982.374267578125
2023-06-21,1955.88916015625
2023-06-22,1906.2073974609375
2023-06-23,1856.22802734375
2023-06-26,1850.2305908203125
2023-06-27,1847.231689453125
2023-06-28,1880.7178955078125
2023-06-29,1909.705810546875
2023-06-30,1947.6900634765625
2023-07-03,1925.1993408203125
2023-07-04,1898.7103271484375
2023-07-05,1877.2193603515625
2023-07-06,1858.72705078125
2023-07-07,1861.7257080078125
2023-07-10,1870.2222900390625
2023-07-11,1871.2218017578125
2023-07-12,1912.70458984375
2023-07-13,1916.2030029296875
2023-07-14,1922.2005615234375
2023-07-17,1926.1988525390625
2023-07-18,1930.1973876953125
2023-07-19,1952.188232421875
2023-07-20,1949.189453125
2023-07-21,1959.1851806640625
2023-07-24,1964.1832275390625
2023-07-25,1980.1766357421875
2023-07-26,1978.6771240234375
2023-07-27,1997.16943359375
2023-07-28,1989.672607421875
2023-07-31,1976.17822265625
2023-08-01,1948.1898193359375
2023-08-02,1891.71337890625
2023-08-03,1886.2156982421875
2023-08-04,1899.2103271484375
2023-08-07,1924.6995849609375
2023-08-08,1916.2030029296875
2023-08-09,1924.6995849609375
2023-08-10,1946.6905517578125
2023-08-11,1906.70703125
2023-08-14,1909.2060546875
2023-08-15,1910.705322265625
2023-08-16,1939.193603515625
2023-08-17,1890.7138671875
2023-08-18,1887.2152099609375
2023-08-21,1883.7166748046875
2023-08-22,1904.7078857421875
2023-08-23,1919.201904296875
2023-08-24,1922.700439453125
2023-08-25,1923.2001953125
2023-08-29,1969.680908203125
2023-08-30,1981.1761474609375
2023-08-31,1992.67138671875
2023-09-01,1997.6693115234375
2023-09-04,2001.167724609375
2023-09-05,1982.675537109375
2023-09-06,1956.1865234375
2023-09-07,1985.1744384765625
2023-09-08,1992.67138671875
2023-09-11,2019.160400390625
2023-09-12,2037.15283203125
2023-09-13,2037.15283203125
2023-09-14,2046.149169921875
2023-09-15,2083.133544921875
2023-09-18,2046.149169921875
2023-09-19,2084.133544921875
2023-09-20,2053.146484375
2023-09-21,2061.142822265625
2023-09-22,2034.154052734375
2023-09-25,2031.1553955078125
2023-09-26,2049.14794921875
2023-09-27,2036.1533203125
2023-09-28,2065.14111328125
2023-09-29,2072.138427734375
2023-10-02,2018.1607666015625
2023-10-03,1997.6693115234375
2023-10-04,1981.6759033203125
2023-10-05,2007.165283203125
2023-10-06,2015.1619873046875
2023-10-09,1998.6688232421875
2023-10-10,2053.146484375
2023-10-11,2056.144775390625
2023-10-12,2071.138671875
2023-10-13,2069.139404296875
2023-10-16,2072.138427734375
2023-10-17,2092.1298828125
2023-10-18,2052.146484375
2023-10-19,2030.15576171875
2023-10-20,2004.1663818359375
2023-10-23,2028.156494140625
2023-10-24,1990.67236328125
2023-10-25,1995.1702880859375
2023-10-26,1977.1778564453125
2023-10-27,1967.681640625
2023-10-30,1942.1925048828125
2023-10-31,1933.69580078125
2023-11-01,1987.1737060546875
2023-11-02,2018.1607666015625
2023-11-03,1992.171630859375
2023-11-06,1980.1766357421875
2023-11-07,1992.171630859375
2023-11-08,2040.1514892578125
2023-11-09,2021.1595458984375
2023-11-10,2025.1578369140625
2023-11-13,2037.15283203125
2023-11-14,2071.138671875
2023-11-15,2108.12353515625
2023-11-16,2116.119873046875
2023-11-17,2170.097412109375
2023-11-20,2158.102783203125
2023-11-21,2150.106201171875
2023-11-22,2173.096435546875
2023-11-23,2159.101806640625
2023-11-24,2178.09423828125
2023-11-27,2189.089599609375
2023-11-28,2203.083984375
2023-11-29,2230.072509765625
2023-11-30,2231.33740234375
2023-12-01,2247.33251953125
2023-12-04,2251.331298828125
2023-12-05,2257.32958984375
2023-12-06,2315.312255859375
2023-12-07,2315.312255859375
2023-12-08,2343.30419921875
2023-12-11,2356.30029296875
2023-12-12,2379.29345703125
2023-12-13,2389.290283203125
2023-12-14,2369.29638671875
2023-12-15,2348.302490234375
2023-12-18,2377.293701171875
2023-12-19,2383.2919921875
2023-12-20,2413.283203125
2023-12-21,2416.2822265625
2023-12-22,2420.281005859375
2023-12-27,2441.275146484375
2023-12-28,2436.2763671875
2023-12-29,2420.281005859375
2024-01-02,2343.30419921875
2024-01-03,2313.312744140625
2024-01-04,2336.30615234375
2024-01-05,2292.319091796875
2024-01-08,2318.311279296875
2024-01-09,2279.3232421875
2024-01-10,2296.318115234375
2024-01-11,2276.323974609375
2024-01-12,2323.31005859375
2024-01-15,2320.310791015625
2024-01-16,2332.307373046875
2024-01-17,2318.311279296875
2024-01-18,2325.309326171875
2024-01-19,2335.306396484375
2024-01-22,2368.29638671875
2024-01-23,2367.297119140625
2024-01-24,2357.2998046875
2024-01-25,2373.295166015625
2024-01-26,2410.2841796875
2024-01-29,2432.277587890625
2024-01-30,2496.258544921875
2024-01-31,2478.263916015625
2024-02-01,2350.302001953125
2024-02-02,2351.301513671875
2024-02-05,2340.304931640625
2024-02-06,2315.312255859375
2024-02-07,2333.306884765625
2024-02-08,2381.292724609375
2024-02-09,2413.283203125
2024-02-12,2408.28466796875
2024-02-13,2375.29443359375
2024-02-14,2387.291015625
2024-02-15,2427.27880859375
2024-02-16,2475.2646484375
2024-02-19,2463.268310546875
2024-02-20,2451.271728515625
2024-02-21,2440.275146484375
2024-02-22,2441.275146484375
2024-02-23,2435.27685546875
2024-02-26,2448.27294921875
2024-02-27,2415.282470703125
2024-02-28,2448.27294921875
2024-02-29,2467.267333984375
2024-03-01,2506.25537109375
2024-03-04,2484.261962890625
2024-03-05,2495.2587890625
2024-03-06,2521.2509765625
2024-03-07,2530.248291015625
2024-03-08,2522.2509765625
2024-03-11,2518.251953125
2024-03-12,2572.23583984375
2024-03-13,2555.2412109375
2024-03-14,2534.247314453125
2024-03-15,2554.2412109375
2024-03-18,2526.249755859375
2024-03-19,2524.250244140625
2024-03-20,2527.249267578125
2024-03-21,2747.18408203125
2024-03-22,2760.18017578125
2024-03-25,2790.17138671875
2024-03-26,2821.162109375
2024-03-27,2801.16796875
2024-03-28,2808.166015625
2024-04-02,2792.170654296875
2024-04-03,2805.1669921875
2024-04-04,2818.162841796875
2024-04-05,2809.16552734375
2024-04-08,2822.16162109375
2024-04-09,2776.175537109375
2024-04-10,2826.16064453125
2024-04-11,2818.162841796875
2024-04-12,2828.16015625
2024-04-15,2850.153564453125
2024-04-16,2800.16845703125
2024-04-17,2839.156494140625
2024-04-18,2845.155029296875
2024-04-19,2834.158203125
2024-04-22,2843.15576171875
2024-04-23,2858.151123046875
2024-04-24,2849.15380859375
2024-04-25,2842.15576171875
2024-04-26,2878.145263671875
2024-04-29,2874.146484375
2024-04-30,2875.14599609375
2024-05-01,2844.1552734375
2024-05-02,2841.15625
2024-05-03,2890.1416015625
2024-05-07,2949.1240234375
2024-05-08,2973.116943359375
2024-05-09,2819.162841796875
2024-05-10,2850.153564453125
2024-05-13,2918.133056640625
2024-05-14,2949.1240234375
2024-05-15,2965.119140625
2024-05-16,2976.1162109375
2024-05-17,2957.121826171875
2024-05-20,2976.1162109375
2024-05-21,2959.12109375
2024-05-22,2897.1396484375
2024-05-23,2926.131103515625
2024-05-24,2949.1240234375
2024-05-28,2921.13232421875
2024-05-29,2890.1416015625
2024-05-30,2884.143310546875
2024-05-31,2862.14990234375
2024-06-03,2925.131103515625
2024-06-04,2941.12646484375
2024-06-05,2958.121337890625
2024-06-06,2951.123291015625
2024-06-07,2925.131103515625
2024-06-10,2946.125
2024-06-11,2969.1181640625
2024-06-12,3081.0849609375
2024-06-13,3029.100341796875
2024-06-14,3039.09716796875
2024-06-17,3050.09423828125
2024-06-18,3078.0859375
2024-06-19,3099.07958984375
2024-06-20,3159.413330078125
2024-06-21,3149.415283203125
2024-06-24,3127.419189453125
2024-06-25,3109.422607421875
2024-06-26,3088.42626953125
2024-06-27,2998.443115234375
2024-06-28,3065.4306640625
2024-07-01,2985.445556640625
2024-07-02,3044.4345703125
2024-07-03,3007.441650390625
2024-07-04,3029.4375
2024-07-05,2997.443359375
2024-07-08,3000.442626953125
2024-07-09,2937.45458984375
2024-07-10,2979.44677734375
2024-07-11,2991.4443359375
2024-07-12,3015.43994140625
2024-07-15,3066.4306640625
2024-07-16,3060.431640625
2024-07-17,3067.430419921875
2024-07-18,3043.434814453125
2024-07-19,3046.434326171875
2024-07-22,3074.428955078125
2024-07-23,3070.429931640625
2024-07-24,3011.44091796875
2024-07-25,2992.4443359375
2024-07-26,3027.437744140625
2024-07-29,3041.43505859375
2024-07-30,3071.4296875
2024-07-31,3127.419189453125
2024-08-01,3091.42578125
2024-08-02,2913.458984375
2024-08-05,2891.462890625
2024-08-06,2953.451416015625
2024-08-07,2984.44580078125
2024-08-08,2986.4453125
2024-08-09,3010.44091796875
2024-08-12,3017.439697265625
2024-08-13,3052.433349609375
2024-08-14,3096.425048828125
2024-08-15,3129.4189453125
2024-08-16,3131.41845703125
2024-08-19,3190.40771484375
2024-08-20,3216.40283203125
2024-08-21,3171.4111328125
2024-08-22,3196.406494140625
2024-08-23,3210.40380859375
2024-08-27,3189.40771484375
2024-08-28,3159.413330078125
2024-08-29,3168.41162109375
2024-08-30,3178.409912109375
2024-09-02,3146.415771484375
2024-09-03,3110.42236328125
2024-09-04,3080.427978515625
2024-09-05,3075.428955078125
2024-09-06,3074.428955078125
2024-09-09,3093.425537109375
2024-09-10,3083.427490234375
2024-09-11,3098.424560546875
2024-09-12,3192.4072265625
2024-09-13,3199.406005859375
2024-09-16,3238.3984375
2024-09-17,3254.395751953125
2024-09-18,3217.402587890625
2024-09-19,3303.386474609375
2024-09-20,3302.386962890625
2024-09-23,3340.3798828125
2024-09-24,3363.37548828125
2024-09-25,3296.387939453125
2024-09-26,3352.37744140625
2024-09-27,3388.37060546875
2024-09-30,3304.386474609375
2024-10-01,3225.401123046875
2024-10-02,3259.394775390625
2024-10-03,3239.3984375
2024-10-04,3261.39453125
2024-10-07,3281.390625
2024-10-08,3215.40283203125
2024-10-09,3256.395263671875
2024-10-10,3246.397216796875
2024-10-11,3266.3935546875
2024-10-14,3300.386962890625
2024-10-15,3287.3896484375
2024-10-16,3325.382568359375
2024-10-17,3415.36572265625
2024-10-18,3402.3681640625
2024-10-21,3388.37060546875
2024-10-22,3382.371826171875
2024-10-23,3299.387451171875
2024-10-24,3280.390869140625
2024-10-25,3277.391357421875
2024-10-28,3313.384765625
2024-10-29,3241.39794921875
2024-10-30,3237.39892578125
2024-10-31,3171.4111328125
2024-11-01,3199.406005859375
2024-11-04,3200.405517578125
2024-11-05,3339.3798828125
2024-11-06,3492.3515625
2024-11-07,3448.359619140625
2024-11-08,3386.37109375
2024-11-11,3458.35791015625
2024-11-12,3395.369384765625
2024-11-13,3329.3818359375
2024-11-14,3446.360107421875
2024-11-15,3425.364013671875
2024-11-18,3457.35791015625
2024-11-19,3466.3564453125
2024-11-20,3467.356201171875
2024-11-21,3542.34228515625
2024-11-22,3568.33740234375
2024-11-25,3659.3203125
2024-11-26,3656.321044921875
2024-11-27,3673.318115234375
2024-11-28,3673.622802734375
2024-11-29,3708.619384765625
2024-12-02,3725.61767578125
2024-12-03,3739.6162109375
2024-12-04,3743.61572265625
2024-12-05,3741.615966796875
2024-12-06,3729.6171875
2024-12-09,3685.62158203125
2024-12-10,3616.628662109375
2024-12-11,3630.627197265625
2024-12-12,3630.627197265625
2024-12-13,3645.625732421875
2024-12-16,3696.62060546875
2024-12-17,3616.628662109375
2024-12-18,3631.627197265625
2024-12-19,3557.634765625
2024-12-20,3547.6357421875
2024-12-23,3555.635009765625
2024-12-24,3580.632568359375
2024-12-27,3595.630859375
2024-12-30,3580.632568359375
2024-12-31,3563.63427734375
2025-01-02,3619.62841796875
2025-01-03,3603.630126953125
2025-01-06,3621.628173828125
2025-01-07,3654.624755859375
2025-01-08,3633.626953125
2025-01-09,3648.62548828125
2025-01-10,3593.631103515625
2025-01-13,3554.635009765625
2025-01-14,3579.632568359375
2025-01-15,3633.626953125
2025-01-16,3733.61669921875
2025-01-17,3745.615478515625
2025-01-20,3784.611572265625
2025-01-21,3813.608642578125
2025-01-22,3872.6025390625
2025-01-23,3894.600341796875
2025-01-24,3827.607177734375
2025-01-27,3765.613525390625
2025-01-28,3789.611083984375
2025-01-29,3810.60888671875
2025-01-30,3860.603759765625
2025-01-31,3903.599365234375
2025-02-03,3932.596435546875
2025-02-04,3899.599609375
2025-02-05,3964.593017578125
2025-02-06,4026.586669921875
2025-02-07,4000.58935546875
2025-02-10,4020.58740234375
2025-02-11,4004.5888671875
2025-02-12,4017.587646484375
2025-02-13,4063.582763671875
2025-02-14,4073.581787109375
2025-02-17,4130.576171875
2025-02-18,4133.57568359375
2025-02-19,4101.5791015625
2025-02-20,4093.579833984375
2025-02-21,4102.5791015625
2025-02-24,4081.5810546875
2025-02-25,4056.58349609375
2025-02-26,4099.5791015625
2025-02-27,4005.5888671875
2025-02-28,3956.59375
2025-03-03,4012.588134765625
2025-03-04,3859.603759765625
2025-03-05,3859.603759765625
2025-03-06,3823.607421875
2025-03-07,3855.604248046875
2025-03-10,3705.61962890625
2025-03-11,3695.62060546875
2025-03-12,3766.61328125
2025-03-13,3686.62158203125
2025-03-14,3735.616455078125
2025-03-17,3802.609619140625
2025-03-18,3821.607666015625
2025-03-19,3814.6083984375
2025-03-20,3688.621337890625
2025-03-21,3712.618896484375
2025-03-24,3738.6162109375
2025-03-25,3769.613037109375
2025-03-26,3742.61572265625
2025-03-27,3748.615234375
2025-03-28,3711.618896484375
2025-03-31,3615.62890625
2025-04-01,3646.625732421875
2025-04-02,3646.625732421875
2025-04-03,3717.618408203125
2025-04-04,3528.6376953125
2025-04-07,3366.654296875
2025-04-08,3544.63623046875
2025-04-09,3599.630615234375
2025-04-10,3878.601806640625
2025-04-11,3845.605224609375
2025-04-14,3903.599365234375
2025-04-15,4129.576171875
2025-04-16,4143.57470703125
2025-04-17,4114.57763671875
2025-04-22,4153.57373046875
2025-04-23,4163.57275390625
2025-04-24,4189.56982421875
2025-04-25,4208.56787109375
2025-04-28,4179.57080078125
2025-04-29,4191.56982421875
2025-04-30,4233.5654296875
2025-05-01,4229.56591796875
2025-05-02,4259.56298828125
2025-05-06,4297.55908203125
2025-05-07,4214.5673828125
2025-05-08,4190.56982421875
2025-05-09,4169.57177734375
2025-05-12,4096.57958984375
2025-05-13,4140.5751953125
2025-05-14,4196.5693359375
2025-05-15,4019.58740234375
2025-05-16,3973.592041015625
2025-05-19,4018.58740234375
2025-05-20,4028.58642578125
2025-05-21,4053.583984375
2025-05-22,4066.58251953125
2025-05-23,4116.57763671875
2025-05-27,4136.5751953125
2025-05-28,4064.582763671875
2025-05-29,4055.583740234375
2025-05-30,4071.58203125
2025-06-02,4061.5830078125
2025-06-03,4076.58154296875
2025-06-04,4166.572265625
2025-06-05,4149.57421875
2025-06-06,4264.56201171875
2025-06-09,4333.55517578125
2025-06-10,4252.5634765625
2025-06-11,4237.56494140625
2025-06-12,4187.5703125
2025-06-13,4122.57666015625
2025-06-16,4117.5771484375
2025-06-17,4090.580078125
2025-06-18,4140.5751953125
2025-06-19,4040.0
2025-06-20,4045.0
2025-06-23,4022.0
2025-06-24,4030.0
2025-06-25,3949.0
2025-06-26,4138.0
2025-06-27,4161.0
2025-06-30,4120.0
2025-07-01,4101.0
2025-07-02,4050.0
2025-07-03,4078.0
2025-07-04,4042.0
2025-07-07,4176.0
2025-07-08,4200.0
2025-07-09,4176.0
2025-07-10,4205.0
2025-07-11,4185.0
2025-07-14,4197.0
2025-07-15,4150.0
2025-07-16,4210.0
2025-07-17,4244.0
2025-07-18,4340.0
2025-07-21,4349.0
2025-07-22,4281.0
2025-07-23,4344.0
2025-07-24,4264.0
2025-07-25,4144.0
2025-07-28,4112.0
2025-07-29,4138.0
2025-07-30,4150.0
2025-07-31,4151.0
2025-08-01,4131.0
2025-08-04,4113.0
2025-08-05,4029.0
2025-08-06,4079.0
2025-08-07,4039.0
2025-08-08,4075.0
2025-08-11,4109.0
2025-08-12,4088.0
2025-08-13,4085.0
2025-08-14,4067.0
2025-08-15,3971.0
2025-08-18,4010.0
2025-08-19,4038.0
2025-08-20,4091.0
2025-08-21,4075.0
2025-08-22,4110.0
