Date,COST
2023-01-20,461.448974609375
2023-01-23,473.4631042480469
2023-01-24,472.9825439453125
2023-01-25,471.80035400390625
2023-01-26,478.93194580078125
2023-01-27,483.7280578613281
2023-01-30,483.71832275390625
2023-01-31,491.2728576660156
2023-02-01,497.7797546386719
2023-02-02,503.9609375
2023-02-03,495.6519775390625
2023-02-06,496.41253662109375
2023-02-07,497.31768798828125
2023-02-08,485.07073974609375
2023-02-09,482.009033203125
2023-02-10,481.3927917480469
2023-02-13,487.612548828125
2023-02-14,484.5026550292969
2023-02-15,492.26287841796875
2023-02-16,485.3499755859375
2023-02-17,488.6042785644531
2023-02-21,483.07769775390625
2023-02-22,478.8894958496094
2023-02-23,474.797607421875
2023-02-24,470.43603515625
2023-02-27,468.9148864746094
2023-02-28,466.17083740234375
2023-03-01,460.8658447265625
2023-03-02,467.62469482421875
2023-03-03,457.5826721191406
2023-03-06,465.11175537109375
2023-03-07,467.1047668457031
2023-03-08,467.9617004394531
2023-03-09,461.68414306640625
2023-03-10,453.6159362792969
2023-03-13,454.4438781738281
2023-03-14,463.9949645996094
2023-03-15,467.5958251953125
2023-03-16,469.1363220214844
2023-03-17,468.9341125488281
2023-03-20,471.0908203125
2023-03-21,472.5927429199219
2023-03-22,469.38665771484375
2023-03-23,469.61767578125
2023-03-24,476.8483581542969
2023-03-27,474.8746337890625
2023-03-28,468.6645812988281
2023-03-29,472.61199951171875
2023-03-30,473.1993408203125
2023-03-31,478.3888244628906
2023-04-03,478.54290771484375
2023-04-04,479.21685791015625
2023-04-05,478.6391296386719
2023-04-06,467.9039306640625
2023-04-10,475.4619445800781
2023-04-11,480.1026611328125
2023-04-12,471.1485900878906
2023-04-13,479.3708801269531
2023-04-14,473.0260314941406
2023-04-17,475.56787109375
2023-04-18,478.4176940917969
2023-04-19,477.5801086425781
2023-04-20,486.7748718261719
2023-04-21,487.5162353515625
2023-04-24,492.3976745605469
2023-04-25,484.4545593261719
2023-04-26,476.2610778808594
2023-04-27,482.6251525878906
2023-04-28,484.5026550292969
2023-05-01,475.2308349609375
2023-05-02,476.4054870605469
2023-05-03,471.8321838378906
2023-05-04,473.08642578125
2023-05-05,481.49957275390625
2023-05-08,481.49957275390625
2023-05-09,483.168701171875
2023-05-10,482.0784606933594
2023-05-11,484.2300720214844
2023-05-12,486.3332824707031
2023-05-15,484.3747863769531
2023-05-16,478.6920471191406
2023-05-17,477.5824279785156
2023-05-18,480.57342529296875
2023-05-19,479.0489807128906
2023-05-22,474.5626220703125
2023-05-23,467.80889892578125
2023-05-24,465.773193359375
2023-05-25,469.4297790527344
2023-05-26,489.4110412597656
2023-05-30,490.1539611816406
2023-05-31,493.55975341796875
2023-06-01,494.56317138671875
2023-06-02,494.55352783203125
2023-06-05,500.0144348144531
2023-06-06,498.0943908691406
2023-06-07,493.2413635253906
2023-06-08,501.7896728515625
2023-06-09,499.07855224609375
2023-06-12,502.6385803222656
2023-06-13,503.6517333984375
2023-06-14,508.64947509765625
2023-06-15,510.5597229003906
2023-06-16,505.2242736816406
2023-06-20,501.4132995605469
2023-06-21,501.336181640625
2023-06-22,505.7550354003906
2023-06-23,505.98651123046875
2023-06-26,505.00244140625
2023-06-27,511.6692810058594
2023-06-28,514.0523681640625
2023-06-29,512.9814453125
2023-06-30,519.43603515625
2023-07-03,522.0023803710938
2023-07-05,522.0892944335938
2023-07-06,518.4615478515625
2023-07-07,506.5751953125
2023-07-10,508.466064453125
2023-07-11,511.003662109375
2023-07-12,519.0693969726562
2023-07-13,519.503662109375
2023-07-14,527.4632568359375
2023-07-17,533.5029907226562
2023-07-18,534.1109619140625
2023-07-19,534.6126098632812
2023-07-20,537.3623046875
2023-07-21,538.2305297851562
2023-07-24,544.0869750976562
2023-07-25,545.3026733398438
2023-07-26,546.2481079101562
2023-07-27,542.0609130859375
2023-07-28,543.4984741210938
2023-07-31,540.9417724609375
2023-08-01,535.9246826171875
2023-08-02,532.9144287109375
2023-08-03,538.0665893554688
2023-08-04,532.6152954101562
2023-08-07,538.7611694335938
2023-08-08,536.5519409179688
2023-08-09,540.005859375
2023-08-10,541.73291015625
2023-08-11,543.1510620117188
2023-08-14,541.7135009765625
2023-08-15,538.8577270507812
2023-08-16,539.3787231445312
2023-08-17,527.85888671875
2023-08-18,525.7652587890625
2023-08-21,524.0961303710938
2023-08-22,519.4263916015625
2023-08-23,521.8286743164062
2023-08-24,513.9700317382812
2023-08-25,516.193359375
2023-08-28,518.300537109375
2023-08-29,524.6610717773438
2023-08-30,524.1680908203125
2023-08-31,530.953857421875
2023-09-01,526.0916137695312
2023-09-05,526.5556640625
2023-09-06,528.4501953125
2023-09-07,530.3158569335938
2023-09-08,532.800048828125
2023-09-11,540.1369018554688
2023-09-12,540.146484375
2023-09-13,541.0841064453125
2023-09-14,545.927001953125
2023-09-15,537.797607421875
2023-09-18,543.9453735351562
2023-09-19,545.5210571289062
2023-09-20,545.0183715820312
2023-09-21,536.560302734375
2023-09-22,539.9531860351562
2023-09-25,539.982177734375
2023-09-26,534.5110473632812
2023-09-27,544.7283935546875
2023-09-28,549.6582641601562
2023-09-29,546.1107177734375
2023-10-02,552.2488403320312
2023-10-03,546.1880493164062
2023-10-04,552.7224731445312
2023-10-05,550.5185546875
2023-10-06,538.9285888671875
2023-10-09,540.3204956054688
2023-10-10,543.33642578125
2023-10-11,546.6519775390625
2023-10-12,544.9700317382812
2023-10-13,547.9278564453125
2023-10-16,553.147705078125
2023-10-17,555.177734375
2023-10-18,555.4677124023438
2023-10-19,546.7583618164062
2023-10-20,534.4820556640625
2023-10-23,533.8634033203125
2023-10-24,533.4284057617188
2023-10-25,531.6400756835938
2023-10-26,529.3298950195312
2023-10-27,524.9124145507812
2023-10-30,536.3670654296875
2023-10-31,534.0083618164062
2023-11-01,538.2228393554688
2023-11-02,538.4067993164062
2023-11-03,543.1812133789062
2023-11-06,551.8193969726562
2023-11-07,553.2235717773438
2023-11-08,549.45654296875
2023-11-09,545.4762573242188
2023-11-10,558.8887329101562
2023-11-13,559.9636840820312
2023-11-14,572.1365356445312
2023-11-15,577.927734375
2023-11-16,560.3026733398438
2023-11-17,558.9179077148438
2023-11-20,562.4525756835938
2023-11-21,565.8419799804688
2023-11-22,570.470947265625
2023-11-24,572.6788330078125
2023-11-27,576.1070556640625
2023-11-28,575.2355346679688
2023-11-29,569.2894897460938
2023-11-30,574.0151977539062
2023-12-01,577.41455078125
2023-12-04,580.1550903320312
2023-12-05,586.22705078125
2023-12-06,588.2412719726562
2023-12-07,591.6500244140625
2023-12-08,591.4854125976562
2023-12-11,604.1522216796875
2023-12-12,609.6140747070312
2023-12-13,621.71923828125
2023-12-14,610.8536376953125
2023-12-15,638.0079345703125
2023-12-18,659.7196044921875
2023-12-19,656.3302612304688
2023-12-20,640.119140625
2023-12-21,644.1476440429688
2023-12-22,650.3840942382812
2023-12-26,653.3087158203125
2023-12-27,660.4200439453125
2023-12-28,656.7554321289062
2023-12-29,653.7643432617188
2024-01-02,644.4246826171875
2024-01-03,638.5216064453125
2024-01-04,642.1465454101562
2024-01-05,649.7332763671875
2024-01-08,655.3589477539062
2024-01-09,660.79638671875
2024-01-10,666.322998046875
2024-01-11,667.1351318359375
2024-01-12,676.7026977539062
2024-01-16,674.9695434570312
2024-01-17,677.6436157226562
2024-01-18,680.7338256835938
2024-01-19,688.3204956054688
2024-01-22,685.8840942382812
2024-01-23,681.01123046875
2024-01-24,679.9415893554688
2024-01-25,673.3947143554688
2024-01-26,680.3079223632812
2024-01-29,687.3698120117188
2024-01-30,694.0353393554688
2024-01-31,688.2314453125
2024-02-01,698.7652587890625
2024-02-02,703.7246704101562
2024-02-05,705.3910522460938
2024-02-06,705.0241088867188
2024-02-07,713.941162109375
2024-02-08,718.2855834960938
2024-02-09,717.5317993164062
2024-02-12,716.5498046875
2024-02-13,708.4560546875
2024-02-14,716.3217163085938
2024-02-15,718.6328125
2024-02-16,718.1170043945312
2024-02-20,719.8031616210938
2024-02-21,717.1548461914062
2024-02-22,728.4425659179688
2024-02-23,731.94384765625
2024-02-26,739.3036499023438
2024-02-27,738.6689453125
2024-02-28,741.892578125
2024-02-29,737.8555908203125
2024-03-01,743.3605346679688
2024-03-04,753.0215454101562
2024-03-05,753.7852783203125
2024-03-06,766.9674682617188
2024-03-07,779.21728515625
2024-03-08,719.67431640625
2024-03-11,708.2874145507812
2024-03-12,730.9024047851562
2024-03-13,728.2442016601562
2024-03-14,726.012451171875
2024-03-15,719.7437744140625
2024-03-18,725.6056518554688
2024-03-19,726.2305908203125
2024-03-20,734.7112426757812
2024-03-21,736.536376953125
2024-03-22,728.8392333984375
2024-03-25,725.0304565429688
2024-03-26,725.05029296875
2024-03-27,726.141357421875
2024-03-28,726.6868896484375
2024-04-01,715.3892822265625
2024-04-02,705.5299072265625
2024-04-03,699.9655151367188
2024-04-04,699.1619873046875
2024-04-05,707.9302978515625
2024-04-08,706.0357666015625
2024-04-09,712.7608642578125
2024-04-10,716.7183837890625
2024-04-11,726.4091796875
2024-04-12,725.3775634765625
2024-04-15,712.453369140625
2024-04-16,710.1620483398438
2024-04-17,709.388427734375
2024-04-18,705.4802856445312
2024-04-19,703.7545166015625
2024-04-22,709.65625
2024-04-23,716.817626953125
2024-04-24,718.0178833007812
2024-04-25,717.1535034179688
2024-04-26,724.4257202148438
2024-04-29,721.5943603515625
2024-04-30,718.186767578125
2024-05-01,717.5111083984375
2024-05-02,727.6646118164062
2024-05-03,739.0498657226562
2024-05-06,751.5179443359375
2024-05-07,766.2811279296875
2024-05-08,758.4325561523438
2024-05-09,773.960693359375
2024-05-10,782.0575561523438
2024-05-13,770.0960693359375
2024-05-14,772.828125
2024-05-15,781.9085693359375
2024-05-16,787.899169921875
2024-05-17,790.6212768554688
2024-05-20,787.8296508789062
2024-05-21,795.7078857421875
2024-05-22,796.6318359375
2024-05-23,791.14794921875
2024-05-24,804.4505615234375
2024-05-28,807.8681640625
2024-05-29,801.2615356445312
2024-05-30,810.0241088867188
2024-05-31,804.6095581054688
2024-06-03,810.0737915039062
2024-06-04,821.9954223632812
2024-06-05,828.8603515625
2024-06-06,837.14599609375
2024-06-07,840.06689453125
2024-06-10,842.8088989257812
2024-06-11,843.7725219726562
2024-06-12,842.2822875976562
2024-06-13,840.4443969726562
2024-06-14,850.0910034179688
2024-06-17,862.251220703125
2024-06-18,865.0726928710938
2024-06-20,856.81689453125
2024-06-21,842.779052734375
2024-06-24,842.6300048828125
2024-06-25,849.9320678710938
2024-06-26,851.25341796875
2024-06-27,845.073974609375
2024-06-28,844.4480590820312
2024-07-01,840.15625
2024-07-02,853.757080078125
2024-07-03,857.035400390625
2024-07-05,879.8955078125
2024-07-08,875.0969848632812
2024-07-09,881.0677490234375
2024-07-10,878.5443115234375
2024-07-11,841.0702514648438
2024-07-12,837.4043579101562
2024-07-15,843.1963500976562
2024-07-16,845.2230224609375
2024-07-17,840.7623291015625
2024-07-18,833.8973388671875
2024-07-19,832.6654052734375
2024-07-22,841.8948364257812
2024-07-23,846.5542602539062
2024-07-24,825.403076171875
2024-07-25,810.630126953125
2024-07-26,813.4256591796875
2024-07-29,811.3961181640625
2024-07-30,805.8943481445312
2024-07-31,817.8031616210938
2024-08-01,812.7193603515625
2024-08-02,817.8828125
2024-08-05,797.7362060546875
2024-08-06,812.7093505859375
2024-08-07,806.1629638671875
2024-08-08,835.1442260742188
2024-08-09,850.5650634765625
2024-08-12,859.1609497070312
2024-08-13,860.404541015625
2024-08-14,858.3053588867188
2024-08-15,872.87060546875
2024-08-16,866.1451416015625
2024-08-19,867.8960571289062
2024-08-20,871.7264404296875
2024-08-21,876.9197387695312
2024-08-22,873.0795288085938
2024-08-23,874.7210693359375
2024-08-26,887.9531860351562
2024-08-27,904.259521484375
2024-08-28,883.5159912109375
2024-08-29,882.103271484375
2024-08-30,887.8237915039062
2024-09-03,874.0843505859375
2024-09-04,885.4759521484375
2024-09-05,881.4564819335938
2024-09-06,872.2039794921875
2024-09-09,891.912841796875
2024-09-10,889.72412109375
2024-09-11,895.802978515625
2024-09-12,910.3582153320312
2024-09-13,911.3232421875
2024-09-16,903.2347412109375
2024-09-17,892.6889038085938
2024-09-18,887.963134765625
2024-09-19,896.1411743164062
2024-09-20,902.3493041992188
2024-09-23,912.3977661132812
2024-09-24,896.9371337890625
2024-09-25,903.781982421875
2024-09-26,896.837646484375
2024-09-27,881.0983276367188
2024-09-30,881.9937744140625
2024-10-01,872.900390625
2024-10-02,874.0446166992188
2024-10-03,871.1991577148438
2024-10-04,878.6011962890625
2024-10-07,869.1298217773438
2024-10-08,885.8738403320312
2024-10-09,904.4584350585938
2024-10-10,889.0675048828125
2024-10-11,884.4910278320312
2024-10-14,885.21728515625
2024-10-15,890.04248046875
2024-10-16,882.8494262695312
2024-10-17,880.77001953125
2024-10-18,885.0181884765625
2024-10-21,882.2425537109375
2024-10-22,888.9281616210938
2024-10-23,894.5792236328125
2024-10-24,888.8585205078125
2024-10-25,886.6697387695312
2024-10-28,886.4111938476562
2024-10-29,882.46142578125
2024-10-30,874.6017456054688
2024-10-31,869.7167358398438
2024-11-01,873.9906005859375
2024-11-04,882.7174072265625
2024-11-05,886.8018798828125
2024-11-06,895.8475341796875
2024-11-07,910.4719848632812
2024-11-08,940.22900390625
2024-11-11,929.3502807617188
2024-11-12,928.8522338867188
2024-11-13,930.1970825195312
2024-11-14,920.394287109375
2024-11-15,903.637939453125
2024-11-18,916.0308227539062
2024-11-19,926.630615234375
2024-11-20,924.5684814453125
2024-11-21,952.0341796875
2024-11-22,960.362548828125
2024-11-25,957.2543334960938
2024-11-26,967.82421875
2024-11-27,957.9118041992188
2024-11-29,968.2027587890625
2024-12-02,971.3109130859375
2024-12-03,978.4338989257812
2024-12-04,987.1707153320312
2024-12-05,978.54345703125
2024-12-06,988.8543090820312
2024-12-09,984.1222534179688
2024-12-10,989.641357421875
2024-12-11,990.9264526367188
2024-12-12,984.6503295898438
2024-12-13,985.6065673828125
2024-12-16,989.1133422851562
2024-12-17,978.3641967773438
2024-12-18,961.0897827148438
2024-12-19,951.1873779296875
2024-12-20,950.4600830078125
2024-12-23,946.3158569335938
2024-12-24,955.192138671875
2024-12-26,952.5222778320312
2024-12-27,936.14453125
2024-12-30,918.720703125
2024-12-31,912.8031616210938
2025-01-02,906.3676147460938
2025-01-03,913.1119995117188
2025-01-06,919.2188110351562
2025-01-07,917.8838500976562
2025-01-08,923.8611450195312
2025-01-10,933.3949584960938
2025-01-13,921.2012939453125
2025-01-14,913.759521484375
2025-01-15,920.0057983398438
2025-01-16,916.2699584960938
2025-01-17,939.621337890625
2025-01-21,944.1441040039062
2025-01-22,941.1256103515625
2025-01-23,938.5951538085938
2025-01-24,936.12451171875
2025-01-27,961.597900390625
2025-01-28,955.042724609375
2025-01-29,960.37255859375
2025-01-30,975.3057861328125
2025-01-31,976.1724853515625
2025-02-03,1002.0243530273438
2025-02-04,1017.99365234375
2025-02-05,1038.9342041015625
2025-02-06,1047.0135498046875
2025-02-07,1041.0096435546875
2025-02-10,1059.071044921875
2025-02-11,1055.50048828125
2025-02-12,1062.2623291015625
2025-02-13,1073.9708251953125
2025-02-14,1068.9742431640625
2025-02-18,1053.19677734375
2025-02-19,1059.6893310546875
2025-02-20,1032.0535888671875
2025-02-21,1032.2530517578125
2025-02-24,1032.821533203125
2025-02-25,1052.827880859375
2025-02-26,1029.2012939453125
2025-02-27,1018.9688720703125
2025-02-28,1045.7967529296875
2025-03-03,1044.0413818359375
2025-03-04,1034.0882568359375
2025-03-05,1044.93896484375
2025-03-06,1023.8656616210938
2025-03-07,961.7228393554688
2025-03-10,931.903076171875
2025-03-11,927.9935913085938
2025-03-12,924.5927734375
2025-03-13,888.2305297851562
2025-03-14,901.494873046875
2025-03-17,914.1508178710938
2025-03-18,895.640625
2025-03-19,901.62451171875
2025-03-20,892.9977416992188
2025-03-21,906.820556640625
2025-03-24,923.5554809570312
2025-03-25,927.7642211914062
2025-03-26,927.2555541992188
2025-03-27,936.2313842773438
2025-03-28,927.165771484375
2025-03-31,943.2425537109375
2025-04-01,951.8394775390625
2025-04-02,962.4908447265625
2025-04-03,964.4854125976562
2025-04-04,914.0211181640625
2025-04-07,905.6935424804688
2025-04-08,906.3118896484375
2025-04-09,962.6004638671875
2025-04-10,961.7228393554688
2025-04-11,960.8251953125
2025-04-14,976.6925659179688
2025-04-15,974.2990112304688
2025-04-16,965.1536254882812
2025-04-17,991.8318481445312
2025-04-21,955.2003784179688
2025-04-22,976.602783203125
2025-04-23,973.2219848632812
2025-04-24,972.8628540039062
2025-04-25,974.538330078125
2025-04-28,975.9146118164062
2025-04-29,989.0393676757812
2025-04-30,991.8318481445312
2025-05-01,996.3596801757812
2025-05-02,1006.905029296875
2025-05-05,1013.4859008789062
2025-05-06,1009.1019897460938
2025-05-07,1005.7566528320312
2025-05-08,1006.3158569335938
2025-05-09,1006.6953735351562
2025-05-12,1014.7442016601562
2025-05-13,997.6478881835938
2025-05-14,990.168212890625
2025-05-15,1009.072021484375
2025-05-16,1024.4107666015625
2025-05-19,1032.908935546875
2025-05-20,1035.385498046875
2025-05-21,1023.881591796875
2025-05-22,1016.721435546875
2025-05-23,1007.104736328125
2025-05-27,1016.3818969726562
2025-05-28,1011.7383422851562
2025-05-29,1007.3444213867188
2025-05-30,1038.740966796875
2025-06-02,1055.3878173828125
2025-06-03,1054.1295166015625
2025-06-04,1050.2349853515625
2025-06-05,1009.4115600585938
2025-06-06,1013.5358276367188
2025-06-09,1004.7879638671875
2025-06-10,1005.87646484375
2025-06-11,995.4010009765625
2025-06-12,1001.3228149414062
2025-06-13,988.840087890625
2025-06-16,982.9981689453125
2025-06-17,976.3673095703125
2025-06-18,973.55126953125
2025-06-20,978.9337768554688
2025-06-23,1003.0902709960938
2025-06-24,1000.5338134765625
2025-06-25,985.1751098632812
2025-06-26,981.5501098632812
2025-06-27,983.777099609375
2025-06-30,988.5704345703125
2025-07-01,984.595947265625
2025-07-02,981.0009155273438
2025-07-03,985.6544799804688
2025-07-07,990.8073120117188
2025-07-08,984.4761352539062
2025-07-09,980.7313232421875
2025-07-10,968.8277587890625
2025-07-11,968.9876098632812
2025-07-14,979.5529174804688
2025-07-15,966.3412475585938
2025-07-16,950.0537719726562
2025-07-17,952.5902709960938
2025-07-18,949.6343994140625
2025-07-21,946.2490844726562
2025-07-22,940.3073120117188
2025-07-23,939.8878784179688
2025-07-24,932.5081176757812
2025-07-25,934.1857299804688
2025-07-28,932.6978149414062
2025-07-29,933.2770385742188
2025-07-30,926.226806640625
2025-07-31,938.3400268554688
2025-08-01,952.52001953125
