Date,NOVO-B.CO
2023-02-10,459.7286071777344
2023-02-13,471.88165283203125
2023-02-14,471.88165283203125
2023-02-15,469.508056640625
2023-02-16,460.25079345703125
2023-02-17,468.0838317871094
2023-02-20,466.9919738769531
2023-02-21,474.82501220703125
2023-02-22,473.30584716796875
2023-02-23,476.6289978027344
2023-02-24,473.3533020019531
2023-02-27,479.667236328125
2023-02-28,472.92608642578125
2023-03-01,473.6856689453125
2023-03-02,477.1037292480469
2023-03-03,479.09759521484375
2023-03-06,478.52789306640625
2023-03-07,482.2308044433594
2023-03-08,472.1190490722656
2023-03-09,479.47735595703125
2023-03-10,474.5401611328125
2023-03-13,467.1343994140625
2023-03-14,469.60296630859375
2023-03-15,471.40692138671875
2023-03-16,462.00726318359375
2023-03-17,464.0960998535156
2023-03-20,469.4605407714844
2023-03-21,477.958251953125
2023-03-22,483.8448486328125
2023-03-23,491.25067138671875
2023-03-24,501.9451599121094
2023-03-27,510.55804443359375
2023-03-28,509.31402587890625
2023-03-29,516.108642578125
2023-03-30,516.587158203125
2023-03-31,519.5538940429688
2023-04-03,520.5109252929688
2023-04-04,518.884033203125
2023-04-05,514.6731567382812
2023-04-11,517.448486328125
2023-04-12,528.4539184570312
2023-04-13,534.3873901367188
2023-04-14,547.6895751953125
2023-04-17,556.685302734375
2023-04-18,552.7616577148438
2023-04-19,536.9712524414062
2023-04-20,535.1529541015625
2023-04-21,557.0681762695312
2023-04-24,551.900390625
2023-04-25,552.4745483398438
2023-04-26,531.7077026367188
2023-04-27,534.3873901367188
2023-04-28,538.11962890625
2023-05-01,541.0863647460938
2023-05-02,540.41650390625
2023-05-03,537.44970703125
2023-05-04,523.4775390625
2023-05-08,548.3594970703125
2023-05-09,546.3497924804688
2023-05-10,546.2540283203125
2023-05-11,552.9530639648438
2023-05-12,562.5230712890625
2023-05-15,556.0154418945312
2023-05-16,548.0723876953125
2023-05-17,550.2734375
2023-05-22,564.5327758789062
2023-05-23,546.5411376953125
2023-05-24,536.5884399414062
2023-05-25,536.3970336914062
2023-05-26,544.340087890625
2023-05-30,534.0045166015625
2023-05-31,534.1002807617188
2023-06-01,525.6785888671875
2023-06-02,517.2570190429688
2023-06-06,538.5980834960938
2023-06-07,522.5205078125
2023-06-08,525.8701171875
2023-06-09,522.3291625976562
2023-06-12,523.4775390625
2023-06-13,522.1377563476562
2023-06-14,522.1377563476562
2023-06-15,528.4539184570312
2023-06-16,528.1669311523438
2023-06-19,518.118408203125
2023-06-20,521.6592407226562
2023-06-21,523.0947265625
2023-06-22,519.6495971679688
2023-06-23,520.7979736328125
2023-06-26,514.3860473632812
2023-06-27,503.380615234375
2023-06-28,509.60107421875
2023-06-29,510.4624328613281
2023-06-30,526.0614624023438
2023-07-03,518.0227661132812
2023-07-04,516.682861328125
2023-07-05,524.4346313476562
2023-07-06,517.8312377929688
2023-07-07,513.9075927734375
2023-07-10,508.0699462890625
2023-07-11,495.05474853515625
2023-07-12,494.76763916015625
2023-07-13,500.4139404296875
2023-07-14,508.8354797363281
2023-07-17,512.9505615234375
2023-07-18,509.21826171875
2023-07-19,509.31402587890625
2023-07-20,528.3582153320312
2023-07-21,530.750732421875
2023-07-24,526.3485717773438
2023-07-25,522.6162719726562
2023-07-26,507.6871032714844
2023-07-27,509.31402587890625
2023-07-28,505.67742919921875
2023-07-31,522.6162719726562
2023-08-01,526.4442138671875
2023-08-02,520.6065673828125
2023-08-03,513.6205444335938
2023-08-04,507.97418212890625
2023-08-07,522.2334594726562
2023-08-08,612.3826293945312
2023-08-09,604.5352172851562
2023-08-10,597.1663208007812
2023-08-11,593.9125366210938
2023-08-14,592.66845703125
2023-08-15,596.4007568359375
2023-08-16,606.544921875
2023-08-17,609.9901123046875
2023-08-18,601.5287475585938
2023-08-21,606.3363037109375
2023-08-22,610.5670166015625
2023-08-23,626.8168334960938
2023-08-24,620.9514770507812
2023-08-25,614.4130859375
2023-08-28,621.62451171875
2023-08-29,622.5861206054688
2023-08-30,619.220703125
2023-08-31,612.4901123046875
2023-09-01,625.5667724609375
2023-09-04,630.1820678710938
2023-09-05,636.3358154296875
2023-09-06,638.1627807617188
2023-09-07,650.2780151367188
2023-09-08,651.52783203125
2023-09-11,657.5855102539062
2023-09-12,655.2778930664062
2023-09-13,647.7778930664062
2023-09-14,656.6240234375
2023-09-15,640.8550415039062
2023-09-18,625.3745727539062
2023-09-19,622.1052856445312
2023-09-20,637.1051025390625
2023-09-21,617.5861206054688
2023-09-22,616.7207641601562
2023-09-25,612.682373046875
2023-09-26,625.0860595703125
2023-09-27,622.5861206054688
2023-09-28,626.4321899414062
2023-09-29,619.1246337890625
2023-10-02,612.2977294921875
2023-10-03,601.6248779296875
2023-10-04,610.278564453125
2023-10-05,611.3363037109375
2023-10-06,620.470703125
2023-10-09,615.3746948242188
2023-10-10,625.0860595703125
2023-10-11,655.5663452148438
2023-10-12,682.87353515625
2023-10-13,688.9312133789062
2023-10-16,679.7005004882812
2023-10-17,685.5657958984375
2023-10-18,685.37353515625
2023-10-19,657.8739624023438
2023-10-20,651.6240234375
2023-10-23,655.950927734375
2023-10-24,655.6624755859375
2023-10-25,665.7584838867188
2023-10-26,650.47021484375
2023-10-27,634.79736328125
2023-10-30,651.6240234375
2023-10-31,650.950927734375
2023-11-01,661.2392578125
2023-11-02,682.2005615234375
2023-11-03,657.5855102539062
2023-11-06,674.1236572265625
2023-11-07,678.5466918945312
2023-11-08,687.77734375
2023-11-09,668.7391357421875
2023-11-10,664.9891357421875
2023-11-13,666.816162109375
2023-11-14,656.5277709960938
2023-11-15,648.06640625
2023-11-16,652.297119140625
2023-11-17,667.5853271484375
2023-11-20,676.0467529296875
2023-11-21,673.7390747070312
2023-11-22,675.181396484375
2023-11-23,682.0081176757812
2023-11-24,689.1234130859375
2023-11-27,682.6812133789062
2023-11-28,661.431640625
2023-11-29,662.8739013671875
2023-11-30,668.7391357421875
2023-12-01,671.8160400390625
2023-12-04,665.5661010742188
2023-12-05,660.662353515625
2023-12-06,652.3932495117188
2023-12-07,640.5665893554688
2023-12-08,642.8741455078125
2023-12-11,643.4511108398438
2023-12-12,635.566650390625
2023-12-13,645.9509887695312
2023-12-14,638.6434936523438
2023-12-15,638.2589111328125
2023-12-18,652.0086059570312
2023-12-19,656.0470581054688
2023-12-20,668.2584228515625
2023-12-21,673.3544311523438
2023-12-22,668.3544921875
2023-12-27,665.3738403320312
2023-12-28,671.3353271484375
2023-12-29,671.2390747070312
2024-01-02,670.277587890625
2024-01-03,676.5274658203125
2024-01-04,700.8540649414062
2024-01-05,697.873291015625
2024-01-08,692.2964477539062
2024-01-09,695.2772216796875
2024-01-10,709.5077514648438
2024-01-11,700.9502563476562
2024-01-12,697.6809692382812
2024-01-15,697.6809692382812
2024-01-16,703.3539428710938
2024-01-17,704.2194213867188
2024-01-18,704.1231689453125
2024-01-19,704.2194213867188
2024-01-22,698.6425170898438
2024-01-23,693.3541259765625
2024-01-24,697.1041259765625
2024-01-25,696.0464477539062
2024-01-26,703.8347778320312
2024-01-29,717.0076904296875
2024-01-30,719.4114379882812
2024-01-31,744.9879150390625
2024-02-01,756.1415405273438
2024-02-02,751.3340454101562
2024-02-05,778.6411743164062
2024-02-06,782.1988525390625
2024-02-07,790.5641479492188
2024-02-08,782.4872436523438
2024-02-09,799.8909301757812
2024-02-12,798.640869140625
2024-02-13,800.2755126953125
2024-02-14,814.313720703125
2024-02-15,815.8521728515625
2024-02-16,818.1598510742188
2024-02-19,824.9866333007812
2024-02-20,810.8522338867188
2024-02-21,798.8331909179688
2024-02-22,820.3712768554688
2024-02-23,816.3329467773438
2024-02-26,811.6213989257812
2024-02-27,801.8139038085938
2024-02-28,802.0062255859375
2024-02-29,788.1603393554688
2024-03-01,818.1598510742188
2024-03-04,843.4478149414062
2024-03-05,822.1019897460938
2024-03-06,816.23681640625
2024-03-07,884.2164306640625
2024-03-08,870.1781616210938
2024-03-11,860.6591186523438
2024-03-12,879.6011352539062
2024-03-13,870.658935546875
2024-03-14,888.9279174804688
2024-03-15,869.2166748046875
2024-03-18,879.0242919921875
2024-03-19,862.6783447265625
2024-03-20,867.2936401367188
2024-03-21,859.50537109375
2024-03-22,859.2147827148438
2024-03-25,866.2845458984375
2024-03-26,860.280029296875
2024-03-27,853.5008544921875
2024-04-02,839.748779296875
2024-04-03,851.0797729492188
2024-04-04,833.453857421875
2024-04-05,840.1361694335938
2024-04-08,844.1068725585938
2024-04-09,830.645263671875
2024-04-10,838.6834716796875
2024-04-11,841.8794555664062
2024-04-12,852.2418212890625
2024-04-15,851.4671630859375
2024-04-16,840.1361694335938
2024-04-17,843.8162231445312
2024-04-18,835.487548828125
2024-04-19,838.877197265625
2024-04-22,847.6901245117188
2024-04-23,863.1854248046875
2024-04-24,850.98291015625
2024-04-25,839.458251953125
2024-04-26,858.6336669921875
2024-04-29,856.8905029296875
2024-04-30,874.1289672851562
2024-05-01,869.3836059570312
2024-05-02,845.5595092773438
2024-05-03,823.769287109375
2024-05-06,824.5440673828125
2024-05-07,854.7598266601562
2024-05-08,855.3410034179688
2024-05-13,881.19873046875
2024-05-14,881.2955932617188
2024-05-15,888.1715698242188
2024-05-16,884.1041259765625
2024-05-17,874.8069458007812
2024-05-21,897.9530639648438
2024-05-22,893.8855590820312
2024-05-23,907.831298828125
2024-05-24,899.5025634765625
2024-05-27,890.689697265625
2024-05-28,886.8157958984375
2024-05-29,882.7482299804688
2024-05-30,887.9779663085938
2024-05-31,898.0498657226562
2024-06-03,894.7572021484375
2024-06-04,906.669189453125
2024-06-06,942.598876953125
2024-06-07,952.96142578125
2024-06-10,957.2225952148438
2024-06-11,951.0244750976562
2024-06-12,958.384765625
2024-06-13,948.7970581054688
2024-06-14,959.7406005859375
2024-06-17,949.57177734375
2024-06-18,950.2496948242188
2024-06-19,953.1550903320312
2024-06-20,962.4522705078125
2024-06-21,956.7384033203125
2024-06-24,957.2225952148438
2024-06-25,995.573486328125
2024-06-26,975.23583984375
2024-06-27,970.9746704101562
2024-06-28,973.8800048828125
2024-07-01,972.91162109375
2024-07-02,962.1616821289062
2024-07-03,936.9818115234375
2024-07-04,939.4030151367188
2024-07-05,943.2767944335938
2024-07-08,953.54248046875
2024-07-09,935.5291748046875
2024-07-10,945.4074096679688
2024-07-11,936.7881469726562
2024-07-12,949.3781127929688
2024-07-15,942.598876953125
2024-07-16,939.4030151367188
2024-07-17,890.01171875
2024-07-18,859.0210571289062
2024-07-19,877.5186157226562
2024-07-22,880.3271484375
2024-07-23,893.2075805664062
2024-07-24,873.9353637695312
2024-07-25,853.7913818359375
2024-07-26,846.140625
2024-07-29,856.3094482421875
2024-07-30,868.1245727539062
2024-07-31,883.2325439453125
2024-08-01,886.91259765625
2024-08-02,843.8162231445312
2024-08-05,821.9292602539062
2024-08-06,859.9895629882812
2024-08-07,802.2695922851562
2024-08-08,836.7465209960938
2024-08-09,889.624267578125
2024-08-12,864.7349853515625
2024-08-13,885.4599609375
2024-08-14,881.2955932617188
2024-08-15,902.3922729492188
2024-08-16,893.447998046875
2024-08-19,889.4620971679688
2024-08-20,883.0455322265625
2024-08-21,874.5874633789062
2024-08-22,895.8785400390625
2024-08-23,886.6427001953125
2024-08-26,878.0873413085938
2024-08-27,878.9623413085938
2024-08-28,877.2123413085938
2024-08-29,896.5591430664062
2024-08-30,912.0169677734375
2024-09-02,903.2672119140625
2024-09-03,901.614501953125
2024-09-04,879.545654296875
2024-09-05,860.5878295898438
2024-09-06,856.99072265625
2024-09-09,862.3377685546875
2024-09-10,850.963134765625
2024-09-11,865.740478515625
2024-09-12,888.781494140625
2024-09-13,892.9619750976562
2024-09-16,896.4618530273438
2024-09-17,878.2817993164062
2024-09-18,857.6712646484375
2024-09-19,873.2263793945312
2024-09-20,826.3665161132812
2024-09-23,809.2559204101562
2024-09-24,814.1168823242188
2024-09-25,823.7415771484375
2024-09-26,811.5891723632812
2024-09-27,774.35400390625
2024-09-30,764.9237670898438
2024-10-01,776.0067749023438
2024-10-02,762.7848510742188
2024-10-03,761.1322021484375
2024-10-04,756.5628662109375
2024-10-07,781.062255859375
2024-10-08,774.9373779296875
2024-10-09,771.5346069335938
2024-10-10,780.1871948242188
2024-10-11,797.686767578125
2024-10-14,797.3950805664062
2024-10-15,780.0900268554688
2024-10-16,780.8677978515625
2024-10-17,793.8952026367188
2024-10-18,784.7565307617188
2024-10-21,785.1454467773438
2024-10-22,778.7289428710938
2024-10-23,774.645751953125
2024-10-24,765.7014770507812
2024-10-25,762.4932250976562
2024-10-28,749.1741333007812
2024-10-29,747.4241943359375
2024-10-30,750.0491943359375
2024-10-31,741.8826904296875
2024-11-01,747.521484375
2024-11-04,731.6746215820312
2024-11-05,724.6748657226562
2024-11-06,728.6608276367188
2024-11-07,709.7030029296875
2024-11-08,724.966552734375
2024-11-11,752.3824462890625
2024-11-12,728.0775756835938
2024-11-13,734.9801635742188
2024-11-14,730.4107666015625
2024-11-15,691.2313232421875
2024-11-18,686.6619873046875
2024-11-19,704.842041015625
2024-11-20,717.5778198242188
2024-11-21,701.7310180664062
2024-11-22,730.0219116210938
2024-11-25,724.6748657226562
2024-11-26,737.7022094726562
2024-11-27,722.73046875
2024-11-28,726.8136596679688
2024-11-29,736.2439575195312
2024-12-02,754.2296142578125
2024-12-03,760.5488891601562
2024-12-04,758.3128051757812
2024-12-05,749.5630493164062
2024-12-06,763.659912109375
2024-12-09,760.5488891601562
2024-12-10,760.7432861328125
2024-12-11,768.326416015625
2024-12-12,762.6876831054688
2024-12-13,733.0357055664062
2024-12-16,755.6879272460938
2024-12-17,748.49365234375
2024-12-18,750.1463623046875
2024-12-19,722.5360107421875
2024-12-20,572.81787109375
2024-12-23,605.2891235351562
2024-12-27,618.2194213867188
2024-12-30,606.8446655273438
2025-01-02,621.0387573242188
2025-01-03,619.77490234375
2025-01-06,601.1087036132812
2025-01-07,586.0396728515625
2025-01-08,602.275390625
2025-01-09,612.4833984375
2025-01-10,614.719482421875
2025-01-13,596.0532836914062
2025-01-14,575.8316040039062
2025-01-15,588.1785888671875
2025-01-16,584.9702758789062
2025-01-17,559.595947265625
2025-01-20,535.9716186523438
2025-01-21,557.6515502929688
2025-01-22,565.4291381835938
2025-01-23,564.8458251953125
2025-01-24,605.0947875976562
2025-01-27,605.0947875976562
2025-01-28,593.8172607421875
2025-01-29,590.803466796875
2025-01-30,586.9147338867188
2025-01-31,590.41455078125
2025-02-03,583.02587890625
2025-02-04,576.1232299804688
2025-02-05,602.275390625
2025-02-06,617.3443603515625
2025-02-07,611.4140014648438
2025-02-10,598.2893676757812
2025-02-11,583.511962890625
2025-02-12,569.4151611328125
2025-02-13,550.2628784179688
2025-02-14,541.9992065429688
2025-02-17,553.568359375
2025-02-18,570.6790161132812
2025-02-19,580.8870849609375
2025-02-20,578.7482299804688
2025-02-21,612.4833984375
2025-02-24,621.4276123046875
2025-02-25,638.7327270507812
2025-02-26,624.9275512695312
2025-02-27,623.955322265625
2025-02-28,626.5802612304688
2025-03-03,621.3303833007812
2025-03-04,599.067138671875
2025-03-05,613.9417114257812
2025-03-06,595.372802734375
2025-03-07,580.9842529296875
2025-03-10,534.1244506835938
2025-03-11,515.7499389648438
2025-03-12,493.4866638183594
2025-03-13,510.40289306640625
2025-03-14,515.4583129882812
2025-03-17,530.041259765625
2025-03-18,534.31884765625
2025-03-19,531.1106567382812
2025-03-20,529.1661987304688
2025-03-21,514.09716796875
2025-03-24,507.1946105957031
2025-03-25,498.1532287597656
2025-03-26,485.90350341796875
2025-03-27,467.23736572265625
2025-03-28,468.5717468261719
2025-03-31,464.370849609375
2025-04-01,473.46453857421875
2025-04-02,461.2078552246094
2025-04-03,451.5705261230469
2025-04-04,427.0076904296875
2025-04-07,429.03399658203125
2025-04-08,429.03399658203125
2025-04-09,399.2818603515625
2025-04-10,404.8171081542969
2025-04-11,415.4429016113281
2025-04-14,430.8132019042969
2025-04-15,420.7310791015625
2025-04-16,416.3819274902344
2025-04-22,385.4930419921875
2025-04-23,404.17462158203125
2025-04-24,405.36077880859375
2025-04-25,398.8370361328125
2025-04-28,409.5122375488281
2025-04-29,419.44610595703125
2025-04-30,430.0718688964844
2025-05-01,439.1161193847656
2025-05-02,450.6315002441406
2025-05-05,453.7945251464844
2025-05-06,435.9530944824219
2025-05-07,441.63665771484375
2025-05-08,423.9435119628906
2025-05-09,439.16552734375
2025-05-12,436.299072265625
2025-05-13,433.53143310546875
2025-05-14,427.8478698730469
2025-05-15,429.37994384765625
2025-05-16,421.62066650390625
2025-05-19,433.6302795410156
2025-05-20,450.87860107421875
2025-05-21,451.32342529296875
2025-05-22,441.1424255371094
2025-05-23,437.8311767578125
2025-05-26,454.98065185546875
2025-05-27,459.47808837890625
2025-05-28,448.4075012207031
2025-06-02,469.5107727050781
2025-06-03,460.96075439453125
2025-06-04,471.1911315917969
2025-06-06,484.6833801269531
2025-06-10,513.7930297851562
2025-06-11,510.7288818359375
2025-06-12,513.2000122070312
2025-06-13,510.23468017578125
2025-06-16,492.3438415527344
2025-06-17,482.36053466796875
2025-06-18,476.9241027832031
2025-06-19,482.75592041015625
2025-06-20,470.301513671875
2025-06-23,445.4421691894531
2025-06-24,447.8144226074219
2025-06-25,430.2201232910156
2025-06-26,425.9698486328125
2025-06-27,432.4441223144531
2025-06-30,434.5198669433594
2025-07-01,433.2843017578125
2025-07-02,436.3979187011719
2025-07-03,432.8395080566406
2025-07-04,446.08465576171875
2025-07-07,436.10137939453125
2025-07-08,444.7502746582031
2025-07-09,437.92999267578125
2025-07-10,450.2855224609375
2025-07-11,433.87738037109375
2025-07-14,438.127685546875
2025-07-15,428.0950012207031
2025-07-16,428.5892028808594
2025-07-17,419.1001281738281
2025-07-18,409.80877685546875
2025-07-21,406.1515197753906
2025-07-22,419.00128173828125
2025-07-23,437.682861328125
2025-07-24,441.8837585449219
2025-07-25,446.87542724609375
2025-07-28,445.9363708496094
2025-07-29,342.89111328125
2025-07-30,321.24420166015625
2025-07-31,310.86553955078125
2025-08-01,305.2314147949219
2025-08-04,309.38287353515625
2025-08-05,302.36492919921875
2025-08-06,286.1544494628906
2025-08-07,305.2808532714844
2025-08-08,319.3167419433594
2025-08-11,318.8719482421875
2025-08-12,316.79620361328125
2025-08-13,322.1338195800781
2025-08-14,320.75
2025-08-15,325.8999938964844
2025-08-18,347.5
2025-08-19,348.04998779296875
2025-08-20,345.6000061035156
2025-08-21,356.1000061035156
2025-08-22,363.8999938964844
