Date,VOD.L
2023-01-23,91.34147644042969
2023-01-24,91.9502182006836
2023-01-25,92.13982391357422
2023-01-26,92.14981079101562
2023-01-27,93.22758483886719
2023-01-30,93.35730743408203
2023-01-31,92.9281997680664
2023-02-01,90.99219512939453
2023-02-02,94.64466094970703
2023-02-03,90.95227813720703
2023-02-06,90.4732666015625
2023-02-07,91.30155944824219
2023-02-08,92.12985229492188
2023-02-09,91.08201599121094
2023-02-10,91.89033508300781
2023-02-13,93.80638122558594
2023-02-14,97.01976013183594
2023-02-15,99.01564025878906
2023-02-16,101.31089782714844
2023-02-17,102.16912841796875
2023-02-20,102.54833984375
2023-02-21,101.45060729980469
2023-02-22,100.29299926757812
2023-02-23,98.79608917236328
2023-02-24,98.97571563720703
2023-02-27,100.51254272460938
2023-02-28,99.5744857788086
2023-03-01,99.85391235351562
2023-03-02,99.39485931396484
2023-03-03,100.2730484008789
2023-03-06,101.01152038574219
2023-03-07,98.4967041015625
2023-03-08,98.51667022705078
2023-03-09,98.4967041015625
2023-03-10,98.35699462890625
2023-03-13,95.48292541503906
2023-03-14,95.98189544677734
2023-03-15,93.82634735107422
2023-03-16,92.47911834716797
2023-03-17,90.18387603759766
2023-03-20,92.279541015625
2023-03-21,92.47911834716797
2023-03-22,91.19178009033203
2023-03-23,90.61298370361328
2023-03-24,88.39755249023438
2023-03-27,88.91647338867188
2023-03-28,88.76678466796875
2023-03-29,89.64498138427734
2023-03-30,89.35558319091797
2023-03-31,89.11607360839844
2023-04-03,89.2757339477539
2023-04-04,87.29981994628906
2023-04-05,89.26576232910156
2023-04-06,91.28160858154297
2023-04-11,91.90032196044922
2023-04-12,91.81050109863281
2023-04-13,91.62090301513672
2023-04-14,91.78056335449219
2023-04-17,92.51905822753906
2023-04-18,91.82049560546875
2023-04-19,90.60299682617188
2023-04-20,89.62501525878906
2023-04-21,90.4732666015625
2023-04-24,89.49528503417969
2023-04-25,91.09198760986328
2023-04-26,94.08580780029297
2023-04-27,95.70247650146484
2023-04-28,95.70247650146484
2023-05-02,93.49703216552734
2023-05-03,95.96194458007812
2023-05-04,94.3253173828125
2023-05-05,94.82427978515625
2023-05-09,94.08580780029297
2023-05-10,92.5589599609375
2023-05-11,90.80258178710938
2023-05-12,89.67491149902344
2023-05-15,89.84457397460938
2023-05-16,83.15837097167969
2023-05-17,82.17040252685547
2023-05-18,82.76917266845703
2023-05-19,82.91885375976562
2023-05-22,81.48181915283203
2023-05-23,83.90682220458984
2023-05-24,83.21824645996094
2023-05-25,80.8930435180664
2023-05-26,79.30631256103516
2023-05-30,77.5898666381836
2023-05-31,76.21271514892578
2023-06-01,75.97319793701172
2023-06-02,75.47421264648438
2023-06-05,77.75951385498047
2023-06-06,76.76155853271484
2023-06-07,78.31835174560547
2023-06-08,74.03372192382812
2023-06-09,74.7625732421875
2023-06-12,72.73576354980469
2023-06-13,72.31642150878906
2023-06-14,72.72577667236328
2023-06-15,73.74417877197266
2023-06-16,73.59441375732422
2023-06-19,74.02373504638672
2023-06-20,72.88552856445312
2023-06-21,72.61595153808594
2023-06-22,71.7872543334961
2023-06-23,72.57601928710938
2023-06-26,69.95012664794922
2023-06-27,72.53607177734375
2023-06-28,73.54449462890625
2023-06-29,74.22342681884766
2023-06-30,73.85401153564453
2023-07-03,74.20345306396484
2023-07-04,73.54449462890625
2023-07-05,72.55604553222656
2023-07-06,70.62907409667969
2023-07-07,70.59912109375
2023-07-10,70.52922058105469
2023-07-11,70.92860412597656
2023-07-12,72.53607177734375
2023-07-13,71.81720733642578
2023-07-14,72.08678436279297
2023-07-17,71.77726745605469
2023-07-18,71.30799865722656
2023-07-19,73.33482360839844
2023-07-20,73.75415802001953
2023-07-21,73.39473724365234
2023-07-24,76.39002990722656
2023-07-25,75.8109359741211
2023-07-26,77.40841674804688
2023-07-27,76.04057312011719
2023-07-28,75.63121795654297
2023-07-31,74.31328582763672
2023-08-01,73.76414489746094
2023-08-02,73.78411865234375
2023-08-03,72.25651550292969
2023-08-04,73.50456237792969
2023-08-07,72.56602478027344
2023-08-08,71.84716033935547
2023-08-09,72.4661865234375
2023-08-10,73.06524658203125
2023-08-11,72.58599090576172
2023-08-14,72.07679748535156
2023-08-15,70.81877136230469
2023-08-16,70.62907409667969
2023-08-17,70.71893310546875
2023-08-18,70.788818359375
2023-08-21,70.24966430664062
2023-08-22,70.51924133300781
2023-08-23,71.42781066894531
2023-08-24,71.61751556396484
2023-08-25,71.16822052001953
2023-08-29,72.57601928710938
2023-08-30,73.16509246826172
2023-08-31,73.09519958496094
2023-09-01,73.48458099365234
2023-09-04,72.33638763427734
2023-09-05,73.33482360839844
2023-09-06,73.24496459960938
2023-09-07,73.80408477783203
2023-09-08,73.10518646240234
2023-09-11,75.01219177246094
2023-09-12,77.2586441040039
2023-09-13,78.70638275146484
2023-09-14,79.81464385986328
2023-09-15,79.68484497070312
2023-09-18,79.30543518066406
2023-09-19,79.9444351196289
2023-09-20,80.89295196533203
2023-09-21,80.9328842163086
2023-09-22,80.90293884277344
2023-09-25,79.87455749511719
2023-09-26,80.58343505859375
2023-09-27,79.19561767578125
2023-09-28,77.6280746459961
2023-09-29,76.69953155517578
2023-10-02,76.69953155517578
2023-10-03,75.84088897705078
2023-10-04,75.05211639404297
2023-10-05,75.98065948486328
2023-10-06,74.68270874023438
2023-10-09,75.98065948486328
2023-10-10,77.26864624023438
2023-10-11,77.38845825195312
2023-10-12,77.49828338623047
2023-10-13,77.13884735107422
2023-10-16,77.33853149414062
2023-10-17,77.43836975097656
2023-10-18,77.55818939208984
2023-10-19,76.56974029541016
2023-10-20,75.58129119873047
2023-10-23,74.70266723632812
2023-10-24,75.32170867919922
2023-10-25,73.78411865234375
2023-10-26,74.69268798828125
2023-10-27,75.98065948486328
2023-10-30,76.60968017578125
2023-10-31,75.58129119873047
2023-11-01,75.01219177246094
2023-11-02,77.09891510009766
2023-11-03,78.5865707397461
2023-11-06,78.73633575439453
2023-11-07,78.04741668701172
2023-11-08,76.89922332763672
2023-11-09,77.4583511352539
2023-11-10,76.26022338867188
2023-11-13,77.27863311767578
2023-11-14,72.99535369873047
2023-11-15,72.57601928710938
2023-11-16,73.10518646240234
2023-11-17,74.93231201171875
2023-11-20,74.64276123046875
2023-11-21,74.39315795898438
2023-11-22,74.8025131225586
2023-11-23,70.79519653320312
2023-11-24,71.6642837524414
2023-11-27,70.96501922607422
2023-11-28,70.78521728515625
2023-11-29,70.73526000976562
2023-11-30,71.25472259521484
2023-12-01,71.59435272216797
2023-12-04,71.22474670410156
2023-12-05,71.4844741821289
2023-12-06,72.11381530761719
2023-12-07,69.72633361816406
2023-12-08,69.17691040039062
2023-12-11,68.4776611328125
2023-12-12,67.03917694091797
2023-12-13,65.07124328613281
2023-12-14,66.37986755371094
2023-12-15,64.65170288085938
2023-12-18,67.15904998779297
2023-12-19,66.77944946289062
2023-12-20,67.40878295898438
2023-12-21,68.92716979980469
2023-12-22,69.0870132446289
2023-12-27,68.48763275146484
2023-12-28,68.23789978027344
2023-12-29,68.48763275146484
2024-01-02,69.6863784790039
2024-01-03,69.43663787841797
2024-01-04,70.37564849853516
2024-01-05,70.3257064819336
2024-01-08,69.90614318847656
2024-01-09,69.93611145019531
2024-01-10,68.54757690429688
2024-01-11,67.03917694091797
2024-01-12,67.40878295898438
2024-01-15,67.08912658691406
2024-01-16,67.32886505126953
2024-01-17,66.7894287109375
2024-01-18,65.84043884277344
2024-01-19,67.56861114501953
2024-01-22,68.05809020996094
2024-01-23,69.06702423095703
2024-01-24,68.83727264404297
2024-01-25,68.04810333251953
2024-01-26,70.68531799316406
2024-01-29,69.22686767578125
2024-01-30,68.67744445800781
2024-01-31,67.24893951416016
2024-02-01,67.1989974975586
2024-02-02,68.52759552001953
2024-02-05,66.25999450683594
2024-02-06,66.16010284423828
2024-02-07,63.53287124633789
2024-02-08,63.44296646118164
2024-02-09,62.903541564941406
2024-02-12,64.18218994140625
2024-02-13,64.0822982788086
2024-02-14,65.30101013183594
2024-02-15,66.49974060058594
2024-02-16,65.56072998046875
2024-02-19,67.02918243408203
2024-02-20,66.99920654296875
2024-02-21,65.890380859375
2024-02-22,65.67061614990234
2024-02-23,66.18008422851562
2024-02-26,66.01026153564453
2024-02-27,68.32780456542969
2024-02-28,68.21792602539062
2024-02-29,69.04705047607422
2024-03-01,70.38563537597656
2024-03-04,69.41665649414062
2024-03-05,70.20582580566406
2024-03-06,69.54652404785156
2024-03-07,69.70635223388672
2024-03-08,70.8651351928711
2024-03-11,70.07595825195312
2024-03-12,69.22686767578125
2024-03-13,66.44979095458984
2024-03-14,66.0202407836914
2024-03-15,69.77627563476562
2024-03-18,67.25894165039062
2024-03-19,66.4298095703125
2024-03-20,67.20899200439453
2024-03-21,67.42875671386719
2024-03-22,68.35777282714844
2024-03-25,68.30783081054688
2024-03-26,68.60751342773438
2024-03-27,69.34673309326172
2024-03-28,70.38563537597656
2024-04-02,70.2258071899414
2024-04-03,71.1248550415039
2024-04-04,70.02600860595703
2024-04-05,68.50762176513672
2024-04-08,68.4277114868164
2024-04-09,67.94820404052734
2024-04-10,67.08912658691406
2024-04-11,66.64958190917969
2024-04-12,67.14905548095703
2024-04-15,67.06913757324219
2024-04-16,65.99027252197266
2024-04-17,66.40984344482422
2024-04-18,66.3099365234375
2024-04-19,66.92929077148438
2024-04-22,69.54652404785156
2024-04-23,69.54652404785156
2024-04-24,69.26680755615234
2024-04-25,68.92716979980469
2024-04-26,69.00708770751953
2024-04-29,69.9261245727539
2024-04-30,67.58859252929688
2024-05-01,67.40878295898438
2024-05-02,67.74842071533203
2024-05-03,68.3677749633789
2024-05-07,67.84831237792969
2024-05-08,67.46871948242188
2024-05-09,68.00814819335938
2024-05-10,69.3267593383789
2024-05-13,69.90614318847656
2024-05-14,73.2026596069336
2024-05-15,76.01968383789062
2024-05-16,77.43818664550781
2024-05-17,77.09854125976562
2024-05-20,77.07856750488281
2024-05-21,75.16059112548828
2024-05-22,75.24050903320312
2024-05-23,74.1017074584961
2024-05-24,73.42242431640625
2024-05-28,74.00181579589844
2024-05-29,73.78205108642578
2024-05-30,74.70108032226562
2024-05-31,75.54019927978516
2024-06-03,76.41926574707031
2024-06-04,76.75889587402344
2024-06-05,76.55911254882812
2024-06-06,72.15947723388672
2024-06-07,71.4798583984375
2024-06-10,70.84021759033203
2024-06-11,70.06065368652344
2024-06-12,68.96127319335938
2024-06-13,68.66144561767578
2024-06-14,68.92130279541016
2024-06-17,69.74083709716797
2024-06-18,70.60034942626953
2024-06-19,71.59980010986328
2024-06-20,72.23943328857422
2024-06-21,71.57980346679688
2024-06-24,72.25942993164062
2024-06-25,70.62035369873047
2024-06-26,69.68087005615234
2024-06-27,69.38104248046875
2024-06-28,69.72085571289062
2024-07-01,70.20057678222656
2024-07-02,68.92130279541016
2024-07-03,69.1211929321289
2024-07-04,69.94072723388672
2024-07-05,70.28053283691406
2024-07-08,70.38047790527344
2024-07-09,70.96015167236328
2024-07-10,72.39934539794922
2024-07-11,71.1800308227539
2024-07-12,70.48041534423828
2024-07-15,69.66088104248047
2024-07-16,69.34105682373047
2024-07-17,70.60034942626953
2024-07-18,70.84021759033203
2024-07-19,70.46043395996094
2024-07-22,70.38047790527344
2024-07-23,70.54039001464844
2024-07-24,70.40046691894531
2024-07-25,72.0995101928711
2024-07-26,73.17890930175781
2024-07-29,73.17890930175781
2024-07-30,73.09895324707031
2024-07-31,72.39934539794922
2024-08-01,72.07952880859375
2024-08-02,72.21944427490234
2024-08-05,69.36105346679688
2024-08-06,70.40046691894531
2024-08-07,73.1589126586914
2024-08-08,73.59867095947266
2024-08-09,73.75859069824219
2024-08-12,74.39822387695312
2024-08-13,73.69861602783203
2024-08-14,74.4981689453125
2024-08-15,74.45818328857422
2024-08-16,74.67807006835938
2024-08-19,75.45763397216797
2024-08-20,73.83853149414062
2024-08-21,73.5586929321289
2024-08-22,73.5586929321289
2024-08-23,73.97845458984375
2024-08-27,74.69805145263672
2024-08-28,74.7979965209961
2024-08-29,74.0184326171875
2024-08-30,74.37823486328125
2024-09-02,75.57756805419922
2024-09-03,75.61753845214844
2024-09-04,76.73690795898438
2024-09-05,78.13612365722656
2024-09-06,76.41708374023438
2024-09-09,76.53702545166016
2024-09-10,75.43763732910156
2024-09-11,76.53702545166016
2024-09-12,76.73690795898438
2024-09-13,77.55644989013672
2024-09-16,78.37598419189453
2024-09-17,77.5764389038086
2024-09-18,78.03617858886719
2024-09-19,76.11726379394531
2024-09-20,75.51759338378906
2024-09-23,75.89737701416016
2024-09-24,75.75746154785156
2024-09-25,75.79743194580078
2024-09-26,75.35768127441406
2024-09-27,75.57756805419922
2024-09-30,74.99788665771484
2024-10-01,75.07784271240234
2024-10-02,73.65863037109375
2024-10-03,73.69861602783203
2024-10-04,73.85852813720703
2024-10-07,74.45818328857422
2024-10-08,73.79855346679688
2024-10-09,74.39822387695312
2024-10-10,74.61810302734375
2024-10-11,73.75859069824219
2024-10-14,74.098388671875
2024-10-15,74.25830078125
2024-10-16,76.05728912353516
2024-10-17,74.97789001464844
2024-10-18,74.97789001464844
2024-10-21,74.45818328857422
2024-10-22,73.67862701416016
2024-10-23,73.07896423339844
2024-10-24,73.5586929321289
2024-10-25,73.6386489868164
2024-10-28,73.85852813720703
2024-10-29,71.75970458984375
2024-10-30,72.31939697265625
2024-10-31,71.97957611083984
2024-11-01,72.29939270019531
2024-11-04,72.13949584960938
2024-11-05,72.4193344116211
2024-11-06,72.4193344116211
2024-11-07,71.85964965820312
2024-11-08,71.99957275390625
2024-11-11,72.95903015136719
2024-11-12,66.98238372802734
2024-11-13,69.021240234375
2024-11-14,69.28109741210938
2024-11-15,69.50096893310547
2024-11-18,70.70030212402344
2024-11-19,70.66031646728516
2024-11-20,71.20001220703125
2024-11-21,68.85957336425781
2024-11-22,70.05921936035156
2024-11-25,71.05892181396484
2024-11-26,71.01893615722656
2024-11-27,71.33883666992188
2024-11-28,71.6787338256836
2024-11-29,70.85897827148438
2024-12-02,70.87897491455078
2024-12-03,70.31913757324219
2024-12-04,69.77930450439453
2024-12-05,71.55877685546875
2024-12-06,72.09861755371094
2024-12-09,70.79899597167969
2024-12-10,69.77930450439453
2024-12-11,69.03952026367188
2024-12-12,68.9395523071289
2024-12-13,69.07950592041016
2024-12-16,68.37971496582031
2024-12-17,67.5799560546875
2024-12-18,67.22006225585938
2024-12-19,67.04011535644531
2024-12-20,66.48027801513672
2024-12-23,66.46028900146484
2024-12-24,67.73990631103516
2024-12-27,67.32003021240234
2024-12-30,67.20006561279297
2024-12-31,68.27974700927734
2025-01-02,68.85957336425781
2025-01-03,68.59965515136719
2025-01-06,67.9798355102539
2025-01-07,67.5799560546875
2025-01-08,66.6402359008789
2025-01-09,66.52027130126953
2025-01-10,66.1603775024414
2025-01-13,66.92015075683594
2025-01-14,67.38001251220703
2025-01-15,69.13949584960938
2025-01-16,69.4793930053711
2025-01-17,69.55937194824219
2025-01-20,69.77930450439453
2025-01-21,69.61934661865234
2025-01-22,68.17977142333984
2025-01-23,68.07980346679688
2025-01-24,66.98013305664062
2025-01-27,67.95984649658203
2025-01-28,68.33972930908203
2025-01-29,68.79959106445312
2025-01-30,68.67962646484375
2025-01-31,68.65963745117188
2025-02-03,69.99923706054688
2025-02-04,65.08069610595703
2025-02-05,66.22035217285156
2025-02-06,67.9798355102539
2025-02-07,68.9195556640625
2025-02-10,69.4194107055664
2025-02-11,68.19976806640625
2025-02-12,69.09950256347656
2025-02-13,67.28004455566406
2025-02-14,66.50027465820312
2025-02-17,65.40059661865234
2025-02-18,66.36031341552734
2025-02-19,65.62053680419922
2025-02-20,65.08069610595703
2025-02-21,66.18036651611328
2025-02-24,68.37971496582031
2025-02-25,69.21946716308594
2025-02-26,68.99952697753906
2025-02-27,69.3194351196289
2025-02-28,70.15918731689453
2025-03-03,70.65904235839844
2025-03-04,69.7992935180664
2025-03-05,69.51937866210938
2025-03-06,69.57936096191406
2025-03-07,72.47850036621094
2025-03-10,73.87808990478516
2025-03-11,71.07891845703125
2025-03-12,70.03922271728516
2025-03-13,73.25827026367188
2025-03-14,73.6181640625
2025-03-17,74.83779907226562
2025-03-18,75.47761535644531
2025-03-19,74.75782775878906
2025-03-20,74.41793060302734
2025-03-21,75.31765747070312
2025-03-24,71.97865295410156
2025-03-25,72.11860656738281
2025-03-26,72.47850036621094
2025-03-27,72.21857452392578
2025-03-28,73.21827697753906
2025-03-31,72.87838745117188
2025-04-01,72.1785888671875
2025-04-02,70.359130859375
2025-04-03,71.41881561279297
2025-04-04,66.76019287109375
2025-04-07,65.2006607055664
2025-04-08,65.46058654785156
2025-04-09,63.90104293823242
2025-04-10,65.34062194824219
2025-04-11,66.1603775024414
2025-04-14,68.39971160888672
2025-04-15,69.23946380615234
2025-04-16,70.27915954589844
2025-04-17,70.4591064453125
2025-04-22,72.1785888671875
2025-04-23,70.21916961669922
2025-04-24,70.07920837402344
2025-04-25,70.31913757324219
2025-04-28,71.41881561279297
2025-04-29,71.87867736816406
2025-04-30,73.23828125
2025-05-01,73.73812866210938
2025-05-02,72.93836212158203
2025-05-06,72.95835876464844
2025-05-07,71.55877685546875
2025-05-08,70.27915954589844
2025-05-09,70.3391342163086
2025-05-12,69.09950256347656
2025-05-13,68.819580078125
2025-05-14,68.31973266601562
2025-05-15,70.07920837402344
2025-05-16,71.15888977050781
2025-05-19,72.43851470947266
2025-05-20,77.69695281982422
2025-05-21,78.27678680419922
2025-05-22,78.89659881591797
2025-05-23,77.07713317871094
2025-05-27,77.47702026367188
2025-05-28,77.03714752197266
2025-05-29,76.83721160888672
2025-05-30,76.8572006225586
2025-06-02,76.75723266601562
2025-06-03,76.35734558105469
2025-06-04,75.85749816894531
2025-06-05,73.5
2025-06-06,73.4800033569336
2025-06-09,73.0999984741211
2025-06-10,72.81999969482422
2025-06-11,72.36000061035156
2025-06-12,73.4000015258789
2025-06-13,73.69999694824219
2025-06-16,75.63999938964844
2025-06-17,74.94000244140625
2025-06-18,75.23999786376953
2025-06-19,76.0
2025-06-20,76.58000183105469
2025-06-23,75.77999877929688
2025-06-24,76.5999984741211
2025-06-25,76.44000244140625
2025-06-26,77.63999938964844
2025-06-27,77.54000091552734
2025-06-30,77.77999877929688
2025-07-01,79.68000030517578
2025-07-02,78.77999877929688
2025-07-03,79.23999786376953
2025-07-04,81.62000274658203
2025-07-07,80.95999908447266
2025-07-08,80.45999908447266
2025-07-09,80.54000091552734
2025-07-10,80.83999633789062
2025-07-11,80.44000244140625
2025-07-14,81.54000091552734
2025-07-15,80.80000305175781
2025-07-16,81.9000015258789
2025-07-17,82.0
2025-07-18,82.08000183105469
2025-07-21,83.08000183105469
2025-07-22,83.94000244140625
2025-07-23,83.16000366210938
2025-07-24,86.0199966430664
2025-07-25,85.05999755859375
2025-07-28,83.80000305175781
2025-07-29,83.30000305175781
2025-07-30,83.54000091552734
2025-07-31,82.0199966430664
2025-08-01,82.86000061035156
2025-08-04,82.87999725341797
2025-08-05,83.36000061035156
2025-08-06,85.44000244140625
2025-08-07,83.58000183105469
2025-08-08,84.58000183105469
2025-08-11,85.77999877929688
2025-08-12,85.94000244140625
2025-08-13,86.22000122070312
2025-08-14,86.04000091552734
2025-08-15,86.16000366210938
2025-08-18,87.04000091552734
2025-08-19,87.18000030517578
2025-08-20,88.41999816894531
2025-08-21,88.4800033569336
2025-08-22,88.63999938964844
