Date,MKS.L
2023-01-27,146.17080688476562
2023-01-30,147.07064819335938
2023-01-31,145.77090454101562
2023-02-01,150.07005310058594
2023-02-02,161.0178680419922
2023-02-03,162.9674835205078
2023-02-06,158.568359375
2023-02-07,157.9684600830078
2023-02-08,158.76832580566406
2023-02-09,158.4183807373047
2023-02-10,153.6193389892578
2023-02-13,153.71932983398438
2023-02-14,153.56935119628906
2023-02-15,153.21942138671875
2023-02-16,153.76931762695312
2023-02-17,150.71994018554688
2023-02-20,150.66993713378906
2023-02-21,152.5195770263672
2023-02-22,150.469970703125
2023-02-23,152.71951293945312
2023-02-24,152.86947631835938
2023-02-27,157.81851196289062
2023-02-28,159.96807861328125
2023-03-01,157.91847229003906
2023-03-02,158.21841430664062
2023-03-03,160.16802978515625
2023-03-06,161.0178680419922
2023-03-07,160.16802978515625
2023-03-08,160.46795654296875
2023-03-09,160.31800842285156
2023-03-10,157.9684600830078
2023-03-13,152.11962890625
2023-03-14,155.5189666748047
2023-03-15,145.37098693847656
2023-03-16,146.5707550048828
2023-03-17,141.57174682617188
2023-03-20,144.02127075195312
2023-03-21,148.02044677734375
2023-03-22,154.619140625
2023-03-23,156.71871948242188
2023-03-24,152.46957397460938
2023-03-27,155.0690460205078
2023-03-28,158.76832580566406
2023-03-29,159.6681365966797
2023-03-30,165.96688842773438
2023-03-31,166.9666748046875
2023-04-03,166.01686096191406
2023-04-04,163.51736450195312
2023-04-05,163.66734313964844
2023-04-06,162.5675506591797
2023-04-11,165.26702880859375
2023-04-12,165.76690673828125
2023-04-13,165.76690673828125
2023-04-14,167.2166290283203
2023-04-17,168.61634826660156
2023-04-18,169.2162322998047
2023-04-19,164.9170684814453
2023-04-20,162.5675506591797
2023-04-21,163.86729431152344
2023-04-24,164.6171417236328
2023-04-25,164.4671630859375
2023-04-26,166.66673278808594
2023-04-27,163.8173065185547
2023-04-28,164.3172149658203
2023-05-02,164.5171661376953
2023-05-03,163.3673858642578
2023-05-04,161.76771545410156
2023-05-05,164.71713256835938
2023-05-09,168.16644287109375
2023-05-10,167.0166778564453
2023-05-11,167.86647033691406
2023-05-12,167.66653442382812
2023-05-15,166.4167938232422
2023-05-16,164.86708068847656
2023-05-17,163.8173065185547
2023-05-18,161.91769409179688
2023-05-19,161.51776123046875
2023-05-22,162.717529296875
2023-05-23,163.56736755371094
2023-05-24,184.713134765625
2023-05-25,181.26382446289062
2023-05-26,179.4641876220703
2023-05-30,181.06387329101562
2023-05-31,178.56436157226562
2023-06-01,181.76373291015625
2023-06-02,186.01287841796875
2023-06-05,187.8625030517578
2023-06-06,187.5625762939453
2023-06-07,189.71212768554688
2023-06-08,190.2120361328125
2023-06-09,188.21243286132812
2023-06-12,187.76251220703125
2023-06-13,189.11224365234375
2023-06-14,192.16163635253906
2023-06-15,191.3118133544922
2023-06-16,190.36199951171875
2023-06-19,188.46238708496094
2023-06-20,187.01268005371094
2023-06-21,187.61256408691406
2023-06-22,187.9624786376953
2023-06-23,185.0630645751953
2023-06-26,188.11244201660156
2023-06-27,188.46238708496094
2023-06-28,190.91189575195312
2023-06-29,190.36199951171875
2023-06-30,192.6615447998047
2023-07-03,195.7109375
2023-07-04,192.16163635253906
2023-07-05,192.61154174804688
2023-07-06,185.81292724609375
2023-07-07,191.46177673339844
2023-07-10,192.6615447998047
2023-07-11,193.61134338378906
2023-07-12,198.11045837402344
2023-07-13,196.81072998046875
2023-07-14,194.86109924316406
2023-07-17,194.461181640625
2023-07-18,202.05967712402344
2023-07-19,204.85910034179688
2023-07-20,204.75914001464844
2023-07-21,204.2592315673828
2023-07-24,205.75894165039062
2023-07-25,202.05967712402344
2023-07-26,205.65895080566406
2023-07-27,207.25863647460938
2023-07-28,205.85891723632812
2023-07-31,206.2588348388672
2023-08-01,207.15863037109375
2023-08-02,206.35882568359375
2023-08-03,205.55897521972656
2023-08-04,206.2588348388672
2023-08-07,203.05947875976562
2023-08-08,203.9593048095703
2023-08-09,204.2592315673828
2023-08-10,204.95909118652344
2023-08-11,202.2596435546875
2023-08-14,204.65914916992188
2023-08-15,221.5557861328125
2023-08-16,231.55380249023438
2023-08-17,225.7549591064453
2023-08-18,220.95591735839844
2023-08-21,219.45619201660156
2023-08-22,217.6565399169922
2023-08-23,215.25704956054688
2023-08-24,214.85711669921875
2023-08-25,217.05667114257812
2023-08-29,221.9556884765625
2023-08-30,224.15525817871094
2023-08-31,226.75474548339844
2023-09-01,228.15444946289062
2023-09-04,226.95472717285156
2023-09-05,223.75534057617188
2023-09-06,223.45541381835938
2023-09-07,220.4560089111328
2023-09-08,221.85572814941406
2023-09-11,220.4560089111328
2023-09-12,222.6555633544922
2023-09-13,221.05589294433594
2023-09-14,218.85630798339844
2023-09-15,219.65614318847656
2023-09-18,222.45559692382812
2023-09-19,228.45440673828125
2023-09-20,231.05389404296875
2023-09-21,236.05288696289062
2023-09-22,236.85272216796875
2023-09-25,235.552978515625
2023-09-26,235.85292053222656
2023-09-27,236.85272216796875
2023-09-28,235.2530517578125
2023-09-29,236.55279541015625
2023-10-02,233.25344848632812
2023-10-03,228.3544158935547
2023-10-04,225.05508422851562
2023-10-05,227.35462951660156
2023-10-06,230.35403442382812
2023-10-09,220.95591735839844
2023-10-10,225.3550262451172
2023-10-11,220.95591735839844
2023-10-12,219.95611572265625
2023-10-13,215.3570098876953
2023-10-16,219.25624084472656
2023-10-17,222.15565490722656
2023-10-18,221.45579528808594
2023-10-19,217.75653076171875
2023-10-20,214.2572479248047
2023-10-23,217.05667114257812
2023-10-24,217.45660400390625
2023-10-25,215.0570831298828
2023-10-26,214.35720825195312
2023-10-27,214.45721435546875
2023-10-30,214.45721435546875
2023-10-31,216.75674438476562
2023-11-01,223.95530700683594
2023-11-02,222.8555145263672
2023-11-03,222.45559692382812
2023-11-06,218.95628356933594
2023-11-07,225.15505981445312
2023-11-08,244.05130004882812
2023-11-09,244.05130004882812
2023-11-10,246.350830078125
2023-11-13,250.94992065429688
2023-11-14,253.44940185546875
2023-11-15,255.04910278320312
2023-11-16,255.15908813476562
2023-11-17,255.25906372070312
2023-11-20,252.4595184326172
2023-11-21,252.25955200195312
2023-11-22,250.9597625732422
2023-11-23,248.76010131835938
2023-11-24,248.76010131835938
2023-11-27,249.55999755859375
2023-11-28,252.05958557128906
2023-11-29,253.55934143066406
2023-11-30,251.45968627929688
2023-12-01,254.3592071533203
2023-12-04,253.85928344726562
2023-12-05,251.85960388183594
2023-12-06,257.7586364746094
2023-12-07,256.95880126953125
2023-12-08,260.1582946777344
2023-12-11,264.95751953125
2023-12-12,262.9578552246094
2023-12-13,264.55755615234375
2023-12-14,265.2574768066406
2023-12-15,261.45806884765625
2023-12-18,261.5580749511719
2023-12-19,264.45758056640625
2023-12-20,271.3564758300781
2023-12-21,270.35662841796875
2023-12-22,271.9563903808594
2023-12-27,272.5562744140625
2023-12-28,272.3563537597656
2023-12-29,272.3563537597656
2024-01-02,275.95574951171875
2024-01-03,282.4547119140625
2024-01-04,283.9544677734375
2024-01-05,284.1544189453125
2024-01-08,290.4533996582031
2024-01-09,286.25408935546875
2024-01-10,277.6554870605469
2024-01-11,263.25775146484375
2024-01-12,261.9579772949219
2024-01-15,259.95831298828125
2024-01-16,259.558349609375
2024-01-17,253.4593505859375
2024-01-18,253.9592742919922
2024-01-19,250.4598388671875
2024-01-22,251.1597137451172
2024-01-23,249.26002502441406
2024-01-24,255.7589874267578
2024-01-25,260.3582763671875
2024-01-26,255.8589630126953
2024-01-29,255.25906372070312
2024-01-30,254.65916442871094
2024-01-31,247.26036071777344
2024-02-01,241.66123962402344
2024-02-02,240.8613739013672
2024-02-05,240.8613739013672
2024-02-06,244.96072387695312
2024-02-07,240.96136474609375
2024-02-08,236.9619903564453
2024-02-09,237.76187133789062
2024-02-12,239.2616424560547
2024-02-13,234.26243591308594
2024-02-14,234.86231994628906
2024-02-15,231.66285705566406
2024-02-16,236.9619903564453
2024-02-19,238.46176147460938
2024-02-20,241.8612060546875
2024-02-21,242.86105346679688
2024-02-22,239.16165161132812
2024-02-23,240.96136474609375
2024-02-26,238.86167907714844
2024-02-27,239.7615509033203
2024-02-28,240.66139221191406
2024-02-29,236.7620391845703
2024-03-01,234.3624267578125
2024-03-04,230.1630859375
2024-03-05,238.96168518066406
2024-03-06,240.7613983154297
2024-03-07,244.26083374023438
2024-03-08,242.76107788085938
2024-03-11,246.26051330566406
2024-03-12,250.75979614257812
2024-03-13,247.06039428710938
2024-03-14,244.560791015625
2024-03-15,245.86056518554688
2024-03-18,243.8608856201172
2024-03-19,243.16099548339844
2024-03-20,240.7613983154297
2024-03-21,249.6599578857422
2024-03-22,250.4598388671875
2024-03-25,254.0592498779297
2024-03-26,263.8576965332031
2024-03-27,265.85736083984375
2024-03-28,265.0574951171875
2024-04-02,261.9579772949219
2024-04-03,266.6572570800781
2024-04-04,265.85736083984375
2024-04-05,261.15814208984375
2024-04-08,256.4588623046875
2024-04-09,254.75914001464844
2024-04-10,255.65899658203125
2024-04-11,258.65850830078125
2024-04-12,255.3590545654297
2024-04-15,254.15924072265625
2024-04-16,246.96038818359375
2024-04-17,248.0602264404297
2024-04-18,250.15988159179688
2024-04-19,245.76058959960938
2024-04-22,256.5588684082031
2024-04-23,262.85784912109375
2024-04-24,257.7586364746094
2024-04-25,260.6582336425781
2024-04-26,261.45806884765625
2024-04-29,259.6583557128906
2024-04-30,255.7589874267578
2024-05-01,254.45921325683594
2024-05-02,254.55917358398438
2024-05-03,258.2585754394531
2024-05-07,261.0581359863281
2024-05-08,266.0573425292969
2024-05-09,270.5566101074219
2024-05-10,272.5562744140625
2024-05-13,274.5559997558594
2024-05-14,273.8560485839844
2024-05-15,275.7557678222656
2024-05-16,278.3553466796875
2024-05-17,276.6556396484375
2024-05-20,276.755615234375
2024-05-21,273.756103515625
2024-05-22,287.9538269042969
2024-05-23,292.5531005859375
2024-05-24,299.1520690917969
2024-05-28,301.9515686035156
2024-05-29,302.75146484375
2024-05-30,303.871337890625
2024-05-31,301.9715270996094
2024-06-03,306.0711364746094
2024-06-04,311.57061767578125
2024-06-05,309.07086181640625
2024-06-06,310.0707702636719
2024-06-07,309.27081298828125
2024-06-10,309.5708312988281
2024-06-11,296.5720520019531
2024-06-12,302.271484375
2024-06-13,296.87200927734375
2024-06-14,295.37213134765625
2024-06-17,295.8720703125
2024-06-18,300.8716125488281
2024-06-19,302.57147216796875
2024-06-20,303.2713928222656
2024-06-21,297.971923828125
2024-06-24,295.9720764160156
2024-06-25,287.6728820800781
2024-06-26,291.8724670410156
2024-06-27,293.8722839355469
2024-06-28,286.47296142578125
2024-07-01,288.372802734375
2024-07-02,285.0731201171875
2024-07-03,288.77276611328125
2024-07-04,288.2727966308594
2024-07-05,295.4721374511719
2024-07-08,297.0719909667969
2024-07-09,290.2726135253906
2024-07-10,296.87200927734375
2024-07-11,303.47137451171875
2024-07-12,309.5708312988281
2024-07-15,299.8717041015625
2024-07-16,309.27081298828125
2024-07-17,308.17095947265625
2024-07-18,310.4707336425781
2024-07-19,319.76983642578125
2024-07-22,319.9698181152344
2024-07-23,325.5693054199219
2024-07-24,325.6693115234375
2024-07-25,323.2695007324219
2024-07-26,325.6693115234375
2024-07-29,325.3692932128906
2024-07-30,331.26873779296875
2024-07-31,328.26904296875
2024-08-01,331.16876220703125
2024-08-02,317.0700988769531
2024-08-05,310.77069091796875
2024-08-06,313.07049560546875
2024-08-07,320.4697570800781
2024-08-08,316.7701416015625
2024-08-09,318.7699279785156
2024-08-12,323.1695251464844
2024-08-13,317.4700622558594
2024-08-14,326.96917724609375
2024-08-15,331.06878662109375
2024-08-16,329.0689697265625
2024-08-19,330.96881103515625
2024-08-20,324.56939697265625
2024-08-21,328.1690673828125
2024-08-22,332.5686340332031
2024-08-23,336.76824951171875
2024-08-27,337.9681396484375
2024-08-28,338.6680908203125
2024-08-29,340.3678894042969
2024-08-30,342.1677551269531
2024-09-02,339.8679504394531
2024-09-03,341.86773681640625
2024-09-04,344.6675109863281
2024-09-05,345.86737060546875
2024-09-06,347.6672058105469
2024-09-09,352.7667236328125
2024-09-10,356.56640625
2024-09-11,351.6668395996094
2024-09-12,351.7668151855469
2024-09-13,351.1669006347656
2024-09-16,361.3659362792969
2024-09-17,370.26507568359375
2024-09-18,367.3653259277344
2024-09-19,369.1651916503906
2024-09-20,369.4651794433594
2024-09-23,375.96453857421875
2024-09-24,375.3645935058594
2024-09-25,376.364501953125
2024-09-26,373.9647521972656
2024-09-27,375.96453857421875
2024-09-30,372.56488037109375
2024-10-01,377.064453125
2024-10-02,368.3652648925781
2024-10-03,370.26507568359375
2024-10-04,369.6651306152344
2024-10-07,367.7652893066406
2024-10-08,371.86492919921875
2024-10-09,382.8638916015625
2024-10-10,379.8641662597656
2024-10-11,380.0641784667969
2024-10-14,382.56390380859375
2024-10-15,386.6635437011719
2024-10-16,393.3628845214844
2024-10-17,390.76312255859375
2024-10-18,385.8636169433594
2024-10-21,383.0638732910156
2024-10-22,380.2641296386719
2024-10-23,379.564208984375
2024-10-24,378.1643371582031
2024-10-25,378.2643127441406
2024-10-28,382.9638671875
2024-10-29,376.364501953125
2024-10-30,378.7642822265625
2024-10-31,375.7645568847656
2024-11-01,380.7640686035156
2024-11-04,382.1639709472656
2024-11-05,383.4638366699219
2024-11-06,398.1624450683594
2024-11-07,393.1629333496094
2024-11-08,374.46466064453125
2024-11-11,367.86529541015625
2024-11-12,365.1655578613281
2024-11-13,364.1656799316406
2024-11-14,367.46533203125
2024-11-15,368.1653137207031
2024-11-18,367.46533203125
2024-11-19,371.9649353027344
2024-11-20,362.96575927734375
2024-11-21,371.86492919921875
2024-11-22,378.9642639160156
2024-11-25,379.16424560546875
2024-11-26,375.8645324707031
2024-11-27,384.2637634277344
2024-11-28,383.673828125
2024-11-29,382.67388916015625
2024-12-02,386.4736328125
2024-12-03,400.1726989746094
2024-12-04,397.7728271484375
2024-12-05,397.27288818359375
2024-12-06,391.67327880859375
2024-12-09,390.67333984375
2024-12-10,390.67333984375
2024-12-11,386.27362060546875
2024-12-12,390.1733703613281
2024-12-13,397.6728820800781
2024-12-16,397.5728759765625
2024-12-17,388.8734436035156
2024-12-18,391.4732666015625
2024-12-19,378.1741943359375
2024-12-20,379.3741149902344
2024-12-23,378.6741638183594
2024-12-24,381.77392578125
2024-12-27,378.274169921875
2024-12-30,377.3742370605469
2024-12-31,375.474365234375
2025-01-02,389.2734069824219
2025-01-03,390.4733581542969
2025-01-06,382.77386474609375
2025-01-07,380.77398681640625
2025-01-08,376.7742614746094
2025-01-09,345.27642822265625
2025-01-10,334.9771423339844
2025-01-13,332.5773010253906
2025-01-14,327.57763671875
2025-01-15,337.177001953125
2025-01-16,335.9770812988281
2025-01-17,334.4771728515625
2025-01-20,338.17694091796875
2025-01-21,341.77667236328125
2025-01-22,339.2768249511719
2025-01-23,332.77728271484375
2025-01-24,321.4780578613281
2025-01-27,319.2781982421875
2025-01-28,326.9776916503906
2025-01-29,330.0774841308594
2025-01-30,340.1767883300781
2025-01-31,335.7770690917969
2025-02-03,335.1771240234375
2025-02-04,344.9764404296875
2025-02-05,357.5755920410156
2025-02-06,353.27587890625
2025-02-07,347.8762512207031
2025-02-10,351.3760070800781
2025-02-11,353.7758483886719
2025-02-12,349.5761413574219
2025-02-13,355.4757385253906
2025-02-14,355.77569580078125
2025-02-17,358.47552490234375
2025-02-18,346.976318359375
2025-02-19,345.17645263671875
2025-02-20,343.5765686035156
2025-02-21,346.0763854980469
2025-02-24,349.37615966796875
2025-02-25,350.87603759765625
2025-02-26,352.87591552734375
2025-02-27,355.6757507324219
2025-02-28,354.7757873535156
2025-03-03,364.67510986328125
2025-03-04,375.9743347167969
2025-03-05,376.5743103027344
2025-03-06,364.0751647949219
2025-03-07,367.7748718261719
2025-03-10,362.3752746582031
2025-03-11,355.57574462890625
2025-03-12,351.2760009765625
2025-03-13,352.7759094238281
2025-03-14,334.3771667480469
2025-03-17,320.6781311035156
2025-03-18,332.1773376464844
2025-03-19,328.8775329589844
2025-03-20,333.7772216796875
2025-03-21,333.877197265625
2025-03-24,333.47723388671875
2025-03-25,332.477294921875
2025-03-26,336.6770324707031
2025-03-27,348.2762145996094
2025-03-28,354.5758056640625
2025-03-31,355.4757385253906
2025-04-01,356.4756774902344
2025-04-02,365.0751037597656
2025-04-03,370.97467041015625
2025-04-04,363.0752258300781
2025-04-07,358.2755432128906
2025-04-08,367.6749267578125
2025-04-09,365.7750244140625
2025-04-10,368.27484130859375
2025-04-11,377.6742248535156
2025-04-14,393.27313232421875
2025-04-15,404.0724182128906
2025-04-16,402.9725036621094
2025-04-17,411.27191162109375
2025-04-22,409.4720458984375
2025-04-23,399.8727111816406
2025-04-24,394.47308349609375
2025-04-25,385.9736633300781
2025-04-28,383.673828125
2025-04-29,386.6736145019531
2025-04-30,388.97344970703125
2025-05-01,380.6740417480469
2025-05-02,377.7742004394531
2025-05-06,360.1754150390625
2025-05-07,363.5751953125
2025-05-08,361.7752990722656
2025-05-09,357.9755554199219
2025-05-12,346.0763854980469
2025-05-13,345.3764343261719
2025-05-14,355.17578125
2025-05-15,356.97564697265625
2025-05-16,354.8757629394531
2025-05-19,361.0753479003906
2025-05-20,367.5749206542969
2025-05-21,374.6744384765625
2025-05-22,383.9737854003906
2025-05-23,375.1744079589844
2025-05-27,383.673828125
2025-05-28,381.0740051269531
2025-05-29,373.6000061035156
2025-05-30,374.3999938964844
2025-06-02,380.29998779296875
2025-06-03,374.6000061035156
2025-06-04,366.70001220703125
2025-06-05,363.1000061035156
2025-06-06,366.70001220703125
2025-06-09,359.79998779296875
2025-06-10,373.3999938964844
2025-06-11,367.3999938964844
2025-06-12,370.79998779296875
2025-06-13,374.29998779296875
2025-06-16,374.6000061035156
2025-06-17,371.3999938964844
2025-06-18,366.5
2025-06-19,366.20001220703125
2025-06-20,361.8999938964844
2025-06-23,354.0
2025-06-24,355.29998779296875
2025-06-25,352.70001220703125
2025-06-26,356.0
2025-06-27,357.1000061035156
2025-06-30,354.3999938964844
2025-07-01,356.29998779296875
2025-07-02,338.29998779296875
2025-07-03,345.20001220703125
2025-07-04,343.79998779296875
2025-07-07,339.20001220703125
2025-07-08,335.8999938964844
2025-07-09,329.8999938964844
2025-07-10,331.3999938964844
2025-07-11,327.79998779296875
2025-07-14,331.20001220703125
2025-07-15,330.5
2025-07-16,330.5
2025-07-17,335.6000061035156
2025-07-18,342.0
2025-07-21,352.3999938964844
2025-07-22,350.29998779296875
2025-07-23,351.5
2025-07-24,354.3999938964844
2025-07-25,355.0
2025-07-28,345.3999938964844
2025-07-29,344.20001220703125
2025-07-30,343.20001220703125
2025-07-31,348.0
2025-08-01,342.29998779296875
2025-08-04,343.79998779296875
2025-08-05,345.3999938964844
2025-08-06,335.0
2025-08-07,328.70001220703125
2025-08-08,332.0
2025-08-11,341.79998779296875
2025-08-12,345.0
2025-08-13,346.5
2025-08-14,352.0
2025-08-15,349.1000061035156
2025-08-18,346.6000061035156
2025-08-19,358.6000061035156
2025-08-20,356.1000061035156
2025-08-21,355.79998779296875
2025-08-22,358.3999938964844
