Date,JDW.L
2020-01-10,1604.628662109375
2020-01-13,1599.6298828125
2020-01-14,1598.630126953125
2020-01-15,1599.6298828125
2020-01-16,1599.6298828125
2020-01-17,1622.62451171875
2020-01-20,1610.6273193359375
2020-01-21,1594.6309814453125
2020-01-22,1562.638427734375
2020-01-23,1568.6370849609375
2020-01-24,1571.6363525390625
2020-01-27,1544.642578125
2020-01-28,1547.6419677734375
2020-01-29,1537.644287109375
2020-01-30,1545.6424560546875
2020-01-31,1550.6412353515625
2020-02-03,1554.6402587890625
2020-02-04,1555.64013671875
2020-02-05,1557.6396484375
2020-02-06,1545.6424560546875
2020-02-07,1530.645751953125
2020-02-10,1519.6484375
2020-02-11,1532.6453857421875
2020-02-12,1556.6397705078125
2020-02-13,1524.647216796875
2020-02-14,1525.64697265625
2020-02-17,1523.6474609375
2020-02-18,1521.64794921875
2020-02-19,1537.644287109375
2020-02-20,1519.6484375
2020-02-21,1504.65185546875
2020-02-24,1471.6595458984375
2020-02-25,1432.6685791015625
2020-02-26,1408.674072265625
2020-02-27,1368.683349609375
2020-02-28,1343.6890869140625
2020-03-02,1306.69775390625
2020-03-03,1327.6927490234375
2020-03-04,1326.693115234375
2020-03-05,1304.6981201171875
2020-03-06,1305.6978759765625
2020-03-09,1218.718017578125
2020-03-10,1196.72314453125
2020-03-11,1181.7265625
2020-03-12,1056.7554931640625
2020-03-13,920.7869262695312
2020-03-16,709.8357543945312
2020-03-17,656.8480224609375
2020-03-18,592.3629760742188
2020-03-19,559.37060546875
2020-03-20,699.8380737304688
2020-03-23,692.33984375
2020-03-24,844.8045654296875
2020-03-25,843.3048706054688
2020-03-26,908.2898559570312
2020-03-27,850.3032836914062
2020-03-30,828.308349609375
2020-03-31,883.295654296875
2020-04-01,862.3004760742188
2020-04-02,809.8126220703125
2020-04-03,805.3136596679688
2020-04-06,869.2988891601562
2020-04-07,944.2815551757812
2020-04-08,968.7758178710938
2020-04-09,1019.7640380859375
2020-04-14,960.7777099609375
2020-04-15,821.8098754882812
2020-04-16,833.3071899414062
2020-04-17,851.8029174804688
2020-04-20,838.8059692382812
2020-04-21,807.8131103515625
2020-04-22,820.8101196289062
2020-04-23,836.806396484375
2020-04-24,807.3131713867188
2020-04-27,855.3021240234375
2020-04-28,868.299072265625
2020-04-29,957.2785034179688
2020-04-30,944.7813720703125
2020-05-01,951.77978515625
2020-05-04,941.7821044921875
2020-05-05,927.2854614257812
2020-05-06,899.7918701171875
2020-05-07,904.7907104492188
2020-05-11,877.2969970703125
2020-05-12,869.2988891601562
2020-05-13,841.3053588867188
2020-05-14,862.8004150390625
2020-05-15,869.7987670898438
2020-05-18,953.2794189453125
2020-05-19,973.2748413085938
2020-05-20,974.2745971679688
2020-05-21,985.7719116210938
2020-05-22,1013.7654418945312
2020-05-26,1118.7412109375
2020-05-27,1124.73974609375
2020-05-28,1200.72216796875
2020-05-29,1136.737060546875
2020-06-01,1128.7388916015625
2020-06-02,1117.7413330078125
2020-06-03,1171.7288818359375
2020-06-04,1145.73486328125
2020-06-05,1166.7301025390625
2020-06-08,1173.7283935546875
2020-06-09,1124.73974609375
2020-06-10,1139.7362060546875
2020-06-11,1072.7518310546875
2020-06-12,1079.750244140625
2020-06-15,1077.750732421875
2020-06-16,1090.7476806640625
2020-06-17,1091.747314453125
2020-06-18,1093.746826171875
2020-06-19,1062.754150390625
2020-06-22,1113.7423095703125
2020-06-23,1124.73974609375
2020-06-24,1045.758056640625
2020-06-25,1047.7576904296875
2020-06-26,1036.7601318359375
2020-06-29,1024.762939453125
2020-06-30,1005.7672729492188
2020-07-01,1015.7649536132812
2020-07-02,1057.75537109375
2020-07-03,1053.7562255859375
2020-07-06,1016.7647705078125
2020-07-07,1006.7670288085938
2020-07-08,975.2743530273438
2020-07-09,954.779052734375
2020-07-10,955.7788696289062
2020-07-13,971.2752685546875
2020-07-14,925.7857666015625
2020-07-15,955.7788696289062
2020-07-16,936.783203125
2020-07-17,939.7825317382812
2020-07-20,901.2914428710938
2020-07-21,955.7788696289062
2020-07-22,937.2831420898438
2020-07-23,914.2884521484375
2020-07-24,891.793701171875
2020-07-27,850.3032836914062
2020-07-28,832.8073120117188
2020-07-29,856.3018798828125
2020-07-30,850.3032836914062
2020-07-31,844.8045654296875
2020-08-03,828.8082275390625
2020-08-04,869.7987670898438
2020-08-05,917.2877807617188
2020-08-06,933.783935546875
2020-08-07,960.7777099609375
2020-08-10,975.7742309570312
2020-08-11,1011.765869140625
2020-08-12,1005.7672729492188
2020-08-13,1000.7684326171875
2020-08-14,984.7721557617188
2020-08-17,981.7728271484375
2020-08-18,968.2760009765625
2020-08-19,964.2769165039062
2020-08-20,940.7822875976562
2020-08-21,973.774658203125
2020-08-24,943.7816162109375
2020-08-25,952.2796630859375
2020-08-26,967.2761840820312
2020-08-27,1009.766357421875
2020-08-28,1023.7631225585938
2020-09-01,1002.7680053710938
2020-09-02,1010.76611328125
2020-09-03,1044.75830078125
2020-09-04,1055.7557373046875
2020-09-07,1061.75439453125
2020-09-08,1045.758056640625
2020-09-09,946.7809448242188
2020-09-10,939.7825317382812
2020-09-11,926.2857055664062
2020-09-14,913.78857421875
2020-09-15,893.2933349609375
2020-09-16,887.7946166992188
2020-09-17,861.3007202148438
2020-09-18,850.8031616210938
2020-09-21,773.8209838867188
2020-09-22,784.8184204101562
2020-09-23,819.3104248046875
2020-09-24,827.30859375
2020-09-25,836.3065185546875
2020-09-28,876.7971801757812
2020-09-29,832.3074340820312
2020-09-30,836.3065185546875
2020-10-01,844.8045654296875
2020-10-02,852.802734375
2020-10-05,864.300048828125
2020-10-06,899.7918701171875
2020-10-07,881.7960205078125
2020-10-08,934.78369140625
2020-10-09,962.7772216796875
2020-10-12,960.27783203125
2020-10-13,949.7802124023438
2020-10-14,961.277587890625
2020-10-15,959.7778930664062
2020-10-16,773.321044921875
2020-10-19,807.3131713867188
2020-10-20,845.8043212890625
2020-10-21,859.8010864257812
2020-10-22,869.7987670898438
2020-10-23,923.286376953125
2020-10-26,944.2815551757812
2020-10-27,913.78857421875
2020-10-28,862.3004760742188
2020-10-29,849.8034057617188
2020-10-30,861.8006591796875
2020-11-02,854.80224609375
2020-11-03,901.7913818359375
2020-11-04,919.7871704101562
2020-11-05,925.2859497070312
2020-11-06,916.787841796875
2020-11-09,1103.74462890625
2020-11-10,1119.7408447265625
2020-11-11,1119.7408447265625
2020-11-12,1033.7608642578125
2020-11-13,1036.7601318359375
2020-11-16,1089.747802734375
2020-11-17,1059.7548828125
2020-11-18,1077.750732421875
2020-11-19,1067.7530517578125
2020-11-20,1069.7525634765625
2020-11-23,1099.7454833984375
2020-11-24,1136.737060546875
2020-11-25,1130.7384033203125
2020-11-26,1134.7374267578125
