Date,CARL-B.CO
2023-03-14,929.9594116210938
2023-03-15,925.0579833984375
2023-03-16,965.2123413085938
2023-03-17,952.9586181640625
2023-03-20,960.028076171875
2023-03-21,952.0160522460938
2023-03-22,959.0855102539062
2023-03-23,958.6141967773438
2023-03-24,968.982666015625
2023-03-27,981.7076416015625
2023-03-28,966.1549072265625
2023-03-29,982.6502685546875
2023-03-30,986.4205932617188
2023-03-31,1001.9733276367188
2023-04-03,1003.8585205078125
2023-04-04,1006.686279296875
2023-04-05,1029.3084716796875
2023-04-11,1020.3538818359375
2023-04-12,1016.5834350585938
2023-04-13,1019.8825073242188
2023-04-14,1017.9973754882812
2023-04-17,1025.5380859375
2023-04-18,1022.7103271484375
2023-04-19,1038.734375
2023-04-20,1034.0213623046875
2023-04-21,1040.148193359375
2023-04-24,1052.4019775390625
2023-04-25,1060.4139404296875
2023-04-26,1043.9185791015625
2023-04-27,1048.631591796875
2023-04-28,1053.3446044921875
2023-05-01,1067.4833984375
2023-05-02,1061.3564453125
2023-05-03,1061.3564453125
2023-05-04,1059.0
2023-05-08,1064.184326171875
2023-05-09,1039.6768798828125
2023-05-10,1040.148193359375
2023-05-11,1053.8157958984375
2023-05-12,1059.4713134765625
2023-05-15,1075.9666748046875
2023-05-16,1072.6676025390625
2023-05-17,1059.0
2023-05-22,1074.0814208984375
2023-05-23,1054.2869873046875
2023-05-24,1026.00927734375
2023-05-25,1020.3538818359375
2023-05-26,1022.7103271484375
2023-05-30,1010.927978515625
2023-05-31,989.2484130859375
2023-06-01,993.4900512695312
2023-06-02,986.4205932617188
2023-06-06,996.3177490234375
2023-06-07,998.2030029296875
2023-06-08,996.3177490234375
2023-06-09,991.133544921875
2023-06-12,994.9038696289062
2023-06-13,1001.9733276367188
2023-06-14,1004.8011474609375
2023-06-15,1015.1695556640625
2023-06-16,1015.6409301757812
2023-06-19,1009.042724609375
2023-06-20,1024.124267578125
2023-06-21,1003.38720703125
2023-06-22,991.6048583984375
2023-06-23,1006.2150268554688
2023-06-26,1001.5020751953125
2023-06-27,999.1455688476562
2023-06-28,1027.42333984375
2023-06-29,1025.5380859375
2023-06-30,1027.89453125
2023-07-03,1018.9398803710938
2023-07-04,1008.5714721679688
2023-07-05,1006.2150268554688
2023-07-06,979.822509765625
2023-07-07,981.236328125
2023-07-10,974.6382446289062
2023-07-11,967.0974731445312
2023-07-12,964.2697143554688
2023-07-13,975.580810546875
2023-07-14,977.4660034179688
2023-07-17,960.028076171875
2023-07-18,961.4419555664062
2023-07-19,956.72900390625
2023-07-20,958.6141967773438
2023-07-21,976.5233764648438
2023-07-24,975.1095581054688
2023-07-25,981.236328125
2023-07-26,985.9492797851562
2023-07-27,984.0641479492188
2023-07-28,983.5928344726562
2023-07-31,958.1428833007812
2023-08-01,958.1428833007812
2023-08-02,956.72900390625
2023-08-03,952.4873046875
2023-08-04,945.8892211914062
2023-08-07,957.2002563476562
2023-08-08,960.028076171875
2023-08-09,950.130859375
2023-08-10,954.8438110351562
2023-08-11,937.877197265625
2023-08-14,944.475341796875
2023-08-15,962.384521484375
2023-08-16,943.53271484375
2023-08-17,940.1394653320312
2023-08-18,951.5447387695312
2023-08-21,943.53271484375
2023-08-22,940.1394653320312
2023-08-23,948.7169799804688
2023-08-24,949.1882934570312
2023-08-25,957.6715698242188
2023-08-28,965.2123413085938
2023-08-29,957.6715698242188
2023-08-30,957.2002563476562
2023-08-31,938.8197631835938
2023-09-01,932.9757080078125
2023-09-04,924.680908203125
2023-09-05,924.1154174804688
2023-09-06,929.016845703125
2023-09-07,917.894287109375
2023-09-08,915.820556640625
2023-09-11,908.8453979492188
2023-09-12,908.6569213867188
2023-09-13,902.0587768554688
2023-09-14,900.3621215820312
2023-09-15,898.2884521484375
2023-09-18,891.124755859375
2023-09-19,889.0510864257812
2023-09-20,891.6903076171875
2023-09-21,883.7725219726562
2023-09-22,874.7236938476562
2023-09-25,867.3714599609375
2023-09-26,862.2814331054688
2023-09-27,853.2326049804688
2023-09-28,843.0526123046875
2023-09-29,840.2249145507812
2023-10-02,824.766357421875
2023-10-03,852.6669921875
2023-10-04,861.7158813476562
2023-10-05,870.0107421875
2023-10-06,846.2574462890625
2023-10-09,841.16748046875
2023-10-10,852.8555297851562
2023-10-11,856.4374389648438
2023-10-12,851.5360107421875
2023-10-13,844.1837158203125
2023-10-16,835.1348876953125
2023-10-17,818.9223022460938
2023-10-18,820.0534057617188
2023-10-19,827.0286254882812
2023-10-20,825.3319091796875
2023-10-23,817.0371704101562
2023-10-24,823.2582397460938
2023-10-25,819.2993774414062
2023-10-26,813.0782470703125
2023-10-27,810.43896484375
2023-10-30,798.3739013671875
2023-10-31,791.7756958007812
2023-11-01,790.4560546875
2023-11-02,794.0379638671875
2023-11-03,786.4972534179688
2023-11-06,780.4646606445312
2023-11-07,788.00537109375
2023-11-08,779.3335571289062
2023-11-09,783.48095703125
2023-11-10,774.8091430664062
2023-11-13,781.7843017578125
2023-11-14,800.259033203125
2023-11-15,805.1605224609375
2023-11-16,791.9642333984375
2023-11-17,799.8819580078125
2023-11-20,792.7183227539062
2023-11-21,796.3001098632812
2023-11-22,806.1030883789062
2023-11-23,798.5623779296875
2023-11-24,797.4312744140625
2023-11-27,790.267578125
2023-11-28,785.931640625
2023-11-29,779.8991088867188
2023-11-30,799.3164672851562
2023-12-01,796.4886474609375
2023-12-04,793.2838745117188
2023-12-05,796.4886474609375
2023-12-06,779.5220947265625
2023-12-07,781.7843017578125
2023-12-08,785.3660888671875
2023-12-11,778.7680053710938
2023-12-12,774.0550537109375
2023-12-13,772.546875
2023-12-14,788.1939086914062
2023-12-15,785.1776123046875
2023-12-18,781.7843017578125
2023-12-19,789.5134887695312
2023-12-20,787.8168334960938
2023-12-21,793.8494262695312
2023-12-22,796.6771850585938
2023-12-27,793.472412109375
2023-12-28,802.332763671875
2023-12-29,798.1853637695312
2024-01-02,796.3001098632812
2024-01-03,796.86572265625
2024-01-04,806.2916259765625
2024-01-05,805.91455078125
2024-01-08,803.8408813476562
2024-01-09,809.119384765625
2024-01-10,814.96337890625
2024-01-11,839.6593017578125
2024-01-12,855.683349609375
2024-01-15,863.9780883789062
2024-01-16,857.7570190429688
2024-01-17,834.0037231445312
2024-01-18,833.0611572265625
2024-01-19,830.9874877929688
2024-01-22,827.0286254882812
2024-01-23,827.2171020507812
2024-01-24,826.840087890625
2024-01-25,825.5204467773438
2024-01-26,837.7741088867188
2024-01-29,841.5444946289062
2024-01-30,842.298583984375
2024-01-31,838.151123046875
2024-02-01,831.364501953125
2024-02-02,840.4133911132812
2024-02-05,848.5196533203125
2024-02-06,853.0440673828125
2024-02-07,887.3543701171875
2024-02-08,886.6002807617188
2024-02-09,884.338134765625
2024-02-12,889.6165771484375
2024-02-13,882.0758666992188
2024-02-14,876.6088256835938
2024-02-15,880.379150390625
2024-02-16,890.5591430664062
2024-02-19,893.386962890625
2024-02-20,894.3295288085938
2024-02-21,906.5831909179688
2024-02-22,903.7554321289062
2024-02-23,905.4520874023438
2024-02-26,899.7965087890625
2024-02-27,902.0587768554688
2024-02-28,906.0176391601562
2024-02-29,905.8291015625
2024-03-01,883.0184326171875
2024-03-04,884.7151489257812
2024-03-05,885.84619140625
2024-03-06,883.0184326171875
2024-03-07,891.6903076171875
2024-03-08,888.2969970703125
2024-03-11,886.4118041992188
2024-03-12,894.7576904296875
2024-03-13,898.8336181640625
2024-03-14,893.9813232421875
2024-03-15,893.5931396484375
2024-03-18,892.2345581054688
2024-03-19,890.4876708984375
2024-03-20,886.9940795898438
2024-03-21,880.7831420898438
2024-03-22,900.1921997070312
2024-03-25,922.1244506835938
2024-03-26,919.213134765625
2024-03-27,915.7194213867188
2024-04-02,924.8417358398438
2024-04-03,911.6436157226562
2024-04-04,922.1244506835938
2024-04-05,906.9853515625
2024-04-08,906.5972290039062
2024-04-09,900.1921997070312
2024-04-10,888.5467529296875
2024-04-11,892.2345581054688
2024-04-12,884.4708862304688
2024-04-15,888.5467529296875
2024-04-16,874.378173828125
2024-04-17,868.361328125
2024-04-18,872.63134765625
2024-04-19,900.1921997070312
2024-04-22,916.6898803710938
2024-04-23,907.5676879882812
2024-04-24,915.331298828125
2024-04-25,920.18359375
2024-04-26,926.0062866210938
2024-04-29,924.6476440429688
2024-04-30,915.331298828125
2024-05-01,908.5381469726562
2024-05-02,897.6690673828125
2024-05-03,900.5803833007812
2024-05-06,895.3399658203125
2024-05-07,908.3440551757812
2024-05-08,927.9472045898438
2024-05-13,939.5926513671875
2024-05-14,942.8921508789062
2024-05-15,952.98486328125
2024-05-16,962.8834838867188
2024-05-17,960.5543823242188
2024-05-21,947.1621704101562
2024-05-22,927.7531127929688
2024-05-23,921.9303588867188
2024-05-24,925.6181030273438
2024-05-27,933.3817138671875
2024-05-28,927.5589599609375
2024-05-29,919.6012573242188
2024-05-30,905.6267700195312
2024-05-31,901.5508422851562
2024-06-03,905.8208618164062
2024-06-04,913.002197265625
2024-06-06,941.9216918945312
2024-06-07,940.7572021484375
2024-06-10,929.3057861328125
2024-06-11,930.6644287109375
2024-06-12,927.9472045898438
2024-06-13,919.4072265625
2024-06-14,910.4790649414062
2024-06-17,907.3735961914062
2024-06-18,918.8248901367188
2024-06-19,916.3017578125
2024-06-20,918.8248901367188
2024-06-21,833.23095703125
2024-06-24,833.813232421875
2024-06-25,842.3532104492188
2024-06-26,833.619140625
2024-06-27,820.8091430664062
2024-06-28,810.9105224609375
2024-07-01,819.0623779296875
2024-07-02,822.7500610351562
2024-07-03,822.9441528320312
2024-07-04,818.0919189453125
2024-07-05,812.6574096679688
2024-07-08,839.830078125
2024-07-09,842.3532104492188
2024-07-10,847.2055053710938
2024-07-11,852.0577392578125
2024-07-12,840.2182006835938
2024-07-15,827.7964477539062
2024-07-16,833.0369262695312
2024-07-17,841.3827514648438
2024-07-18,834.589599609375
2024-07-19,827.0200805664062
2024-07-22,831.484130859375
2024-07-23,826.6318969726562
2024-07-24,824.8850708007812
2024-07-25,823.5264282226562
2024-07-26,836.1422729492188
2024-07-29,800.04150390625
2024-07-30,817.1214599609375
2024-07-31,808.7755737304688
2024-08-01,804.8937377929688
2024-08-02,810.7164916992188
2024-08-05,790.72509765625
2024-08-06,796.15966796875
2024-08-07,791.3074340820312
2024-08-08,789.560546875
2024-08-09,777.9151000976562
2024-08-12,777.9151000976562
2024-08-13,780.6324462890625
2024-08-14,749.1897583007812
2024-08-15,757.1474609375
2024-08-16,752.87744140625
2024-08-19,742.3965454101562
2024-08-20,728.8102416992188
2024-08-21,737.5443115234375
2024-08-22,734.8270263671875
2024-08-23,742.3965454101562
2024-08-26,742.7847900390625
2024-08-27,760.6410522460938
2024-08-28,755.012451171875
2024-08-29,764.9110717773438
2024-08-30,768.5988159179688
2024-09-02,769.7633666992188
2024-09-03,768.2105712890625
2024-09-04,765.2992553710938
2024-09-05,768.5988159179688
2024-09-06,757.5355834960938
2024-09-09,746.860595703125
2024-09-10,740.2615356445312
2024-09-11,754.43017578125
2024-09-12,773.4510498046875
2024-09-13,778.4974365234375
2024-09-16,770.7338256835938
2024-09-17,770.1514892578125
2024-09-18,759.08837890625
2024-09-19,765.2992553710938
2024-09-20,750.1602172851562
2024-09-23,742.3965454101562
2024-09-24,749.5779418945312
2024-09-25,742.9788208007812
2024-09-26,767.8224487304688
2024-09-27,794.60693359375
2024-09-30,774.0333251953125
2024-10-01,768.7929077148438
2024-10-02,783.9319458007812
2024-10-03,785.6787719726562
2024-10-04,781.7969360351562
2024-10-07,786.4551391601562
2024-10-08,757.1474609375
2024-10-09,769.1810302734375
2024-10-10,762.5819702148438
2024-10-11,767.8224487304688
2024-10-14,762.7760620117188
2024-10-15,760.8351440429688
2024-10-16,755.788818359375
2024-10-17,779.4678955078125
2024-10-18,781.7969360351562
2024-10-21,766.8519897460938
2024-10-22,767.8224487304688
2024-10-23,759.86474609375
2024-10-24,764.1347045898438
2024-10-25,761.8056030273438
2024-10-28,767.4342651367188
2024-10-29,762.19384765625
2024-10-30,728.8102416992188
2024-10-31,732.6920166015625
2024-11-01,739.2910766601562
2024-11-04,724.3461303710938
2024-11-05,723.5697631835938
2024-11-06,701.2493286132812
2024-11-07,720.076171875
2024-11-08,715.223876953125
2024-11-11,725.5106811523438
2024-11-12,708.6248168945312
2024-11-13,692.5152587890625
2024-11-14,698.7261962890625
2024-11-15,698.7261962890625
2024-11-18,703.5784301757812
2024-11-19,693.6798095703125
2024-11-20,700.6670532226562
2024-11-21,701.4434204101562
2024-11-22,716.000244140625
2024-11-25,729.5865478515625
2024-11-26,713.0888671875
2024-11-27,714.25341796875
2024-11-28,707.4602661132812
2024-11-29,705.3252563476562
2024-12-02,733.0802612304688
2024-12-03,715.612060546875
2024-12-04,693.8739013671875
2024-12-05,698.1439208984375
2024-12-06,699.5025024414062
2024-12-09,705.7134399414062
2024-12-10,716.7765502929688
2024-12-11,709.7893676757812
2024-12-12,706.2957153320312
2024-12-13,701.2493286132812
2024-12-16,695.4266357421875
2024-12-17,681.4521484375
2024-12-18,674.07666015625
2024-12-19,670.9712524414062
2024-12-20,661.6548461914062
2024-12-23,662.8193969726562
2024-12-27,678.73486328125
2024-12-30,669.6126098632812
2025-01-02,676.9879760742188
2025-01-03,671.553466796875
2025-01-06,666.7012329101562
2025-01-07,664.7603149414062
2025-01-08,663.4016723632812
2025-01-09,671.165283203125
2025-01-10,657.1907958984375
2025-01-13,651.3681030273438
2025-01-14,663.0134887695312
2025-01-15,664.5662231445312
2025-01-16,669.8067016601562
2025-01-17,679.8993530273438
2025-01-20,692.7093505859375
2025-01-21,700.0848388671875
2025-01-22,702.2197875976562
2025-01-23,708.6248168945312
2025-01-24,709.20703125
2025-01-27,713.6712036132812
2025-01-28,722.4052734375
2025-01-29,715.612060546875
2025-01-30,728.0338745117188
2025-01-31,732.3038330078125
2025-02-03,728.8102416992188
2025-02-04,725.5106811523438
2025-02-05,711.5361938476562
2025-02-06,768.5988159179688
2025-02-07,771.7042846679688
2025-02-10,772.0924072265625
2025-02-11,777.7210693359375
2025-02-12,802.952880859375
2025-02-13,824.8850708007812
2025-02-14,833.23095703125
2025-02-17,820.2269287109375
2025-02-18,829.1550903320312
2025-02-19,820.8091430664062
2025-02-20,830.513671875
2025-02-21,853.9986572265625
2025-02-24,860.2095947265625
2025-02-25,864.6736450195312
2025-02-26,864.8677368164062
2025-02-27,879.61865234375
2025-02-28,874.766357421875
2025-03-03,868.167236328125
2025-03-04,885.4413452148438
2025-03-05,870.496337890625
2025-03-06,872.2431640625
2025-03-07,880.7831420898438
2025-03-10,886.4118041992188
2025-03-11,862.5386352539062
2025-03-12,867.5850219726562
2025-03-13,863.1209716796875
2025-03-14,887.9645385742188
2025-03-17,886.7999877929688
2025-03-18,888.5999755859375
2025-03-19,888.5999755859375
2025-03-20,882.5999755859375
2025-03-21,887.0
2025-03-24,878.7999877929688
2025-03-25,870.5999755859375
2025-03-26,872.0
2025-03-27,874.5999755859375
2025-03-28,888.5999755859375
2025-03-31,876.7999877929688
2025-04-01,876.5999755859375
2025-04-02,876.4000244140625
2025-04-03,878.7999877929688
2025-04-04,861.4000244140625
2025-04-07,821.7999877929688
2025-04-08,840.0
2025-04-09,807.5999755859375
2025-04-10,824.4000244140625
2025-04-11,837.5999755859375
2025-04-14,848.7999877929688
2025-04-15,865.0
2025-04-16,896.2000122070312
2025-04-22,892.4000244140625
2025-04-23,892.4000244140625
2025-04-24,893.4000244140625
2025-04-25,889.2000122070312
2025-04-28,900.5999755859375
2025-04-29,880.5999755859375
2025-04-30,895.7999877929688
2025-05-01,897.7999877929688
2025-05-02,921.7999877929688
2025-05-05,918.0
2025-05-06,920.4000244140625
2025-05-07,909.5999755859375
2025-05-08,901.4000244140625
2025-05-09,910.7999877929688
2025-05-12,916.2000122070312
2025-05-13,911.7999877929688
2025-05-14,911.5999755859375
2025-05-15,932.5999755859375
2025-05-16,934.4000244140625
2025-05-19,937.4000244140625
2025-05-20,943.7999877929688
2025-05-21,938.7999877929688
2025-05-22,944.5999755859375
2025-05-23,942.2000122070312
2025-05-26,945.2000122070312
2025-05-27,947.4000244140625
2025-05-28,939.2000122070312
2025-06-02,951.0
2025-06-03,941.0
2025-06-04,954.7999877929688
2025-06-06,937.5999755859375
2025-06-10,938.0
2025-06-11,933.7999877929688
2025-06-12,935.0
2025-06-13,932.4000244140625
2025-06-16,904.4000244140625
2025-06-17,884.0
2025-06-18,896.5999755859375
2025-06-19,896.7999877929688
2025-06-20,904.5999755859375
2025-06-23,909.5999755859375
2025-06-24,909.7999877929688
2025-06-25,888.4000244140625
2025-06-26,891.7999877929688
2025-06-27,889.7999877929688
2025-06-30,897.4000244140625
2025-07-01,907.5999755859375
2025-07-02,907.4000244140625
2025-07-03,910.2000122070312
2025-07-04,911.4000244140625
2025-07-07,904.0
2025-07-08,900.4000244140625
2025-07-09,905.5999755859375
2025-07-10,908.7999877929688
2025-07-11,906.7999877929688
2025-07-14,907.0
2025-07-15,891.5999755859375
2025-07-16,887.4000244140625
2025-07-17,885.5999755859375
2025-07-18,889.4000244140625
2025-07-21,885.7999877929688
2025-07-22,898.0
2025-07-23,900.7999877929688
2025-07-24,898.0
2025-07-25,880.0
2025-07-28,853.2000122070312
2025-07-29,838.0
2025-07-30,836.4000244140625
2025-07-31,818.4000244140625
2025-08-01,824.5999755859375
2025-08-04,817.5999755859375
2025-08-05,823.5999755859375
2025-08-06,814.5999755859375
2025-08-07,823.4000244140625
2025-08-08,819.2000122070312
2025-08-11,814.7999877929688
2025-08-12,817.0
2025-08-13,811.5999755859375
2025-08-14,754.2000122070312
2025-08-15,753.0
2025-08-18,752.0
2025-08-19,771.0
2025-08-20,777.7999877929688
2025-08-21,777.5999755859375
2025-08-22,778.5999755859375
