Date,BT-A.L
2023-01-27,129.70628356933594
2023-01-30,127.80909729003906
2023-01-31,124.46409606933594
2023-02-01,123.7152099609375
2023-02-02,132.20252990722656
2023-02-03,134.44918823242188
2023-02-06,130.1555938720703
2023-02-07,133.55050659179688
2023-02-08,137.99388122558594
2023-02-09,133.70030212402344
2023-02-10,135.7971649169922
2023-02-13,133.90000915527344
2023-02-14,138.09373474121094
2023-02-15,138.09373474121094
2023-02-16,142.037841796875
2023-02-17,141.78822326660156
2023-02-20,142.1376953125
2023-02-21,139.09225463867188
2023-02-22,140.6399383544922
2023-02-23,136.99537658691406
2023-02-24,137.14515686035156
2023-02-27,141.03933715820312
2023-02-28,139.1421661376953
2023-03-01,140.2904510498047
2023-03-02,141.2889404296875
2023-03-03,144.63397216796875
2023-03-06,148.5281219482422
2023-03-07,146.08181762695312
2023-03-08,146.58106994628906
2023-03-09,147.08030700683594
2023-03-10,148.1287384033203
2023-03-13,142.1876220703125
2023-03-14,143.33592224121094
2023-03-15,143.08628845214844
2023-03-16,146.43128967285156
2023-03-17,137.5445556640625
2023-03-20,140.2904510498047
2023-03-21,141.13919067382812
2023-03-22,140.8396453857422
2023-03-23,139.44171142578125
2023-03-24,139.5415496826172
2023-03-27,138.79269409179688
2023-03-28,139.44171142578125
2023-03-29,141.53857421875
2023-03-30,143.8850860595703
2023-03-31,145.5825653076172
2023-04-03,146.98045349121094
2023-04-04,144.1347198486328
2023-04-05,145.5825653076172
2023-04-06,149.17718505859375
2023-04-11,152.62203979492188
2023-04-12,154.6689910888672
2023-04-13,155.31802368164062
2023-04-14,156.61607360839844
2023-04-17,158.5132293701172
2023-04-18,160.11085510253906
2023-04-19,157.4148712158203
2023-04-20,154.96852111816406
2023-04-21,155.36793518066406
2023-04-24,153.1212921142578
2023-04-25,153.22113037109375
2023-04-26,153.5206756591797
2023-04-27,158.26361083984375
2023-04-28,158.61309814453125
2023-05-02,155.9171142578125
2023-05-03,155.66748046875
2023-05-04,152.6719512939453
2023-05-05,155.31802368164062
2023-05-09,153.9700164794922
2023-05-10,154.3694305419922
2023-05-11,152.32249450683594
2023-05-12,152.17269897460938
2023-05-15,153.5206756591797
2023-05-16,150.0758514404297
2023-05-17,147.87913513183594
2023-05-18,140.49014282226562
2023-05-19,144.73382568359375
2023-05-22,147.62948608398438
2023-05-23,148.2785186767578
2023-05-24,148.5780792236328
2023-05-25,144.88360595703125
2023-05-26,143.83517456054688
2023-05-30,145.68240356445312
2023-05-31,146.63099670410156
2023-06-01,148.4282989501953
2023-06-02,143.43576049804688
2023-06-05,144.9335174560547
2023-06-06,143.83517456054688
2023-06-07,149.22711181640625
2023-06-08,147.3299560546875
2023-06-09,146.78073120117188
2023-06-12,143.43576049804688
2023-06-13,140.4402313232422
2023-06-14,136.59597778320312
2023-06-15,134.44918823242188
2023-06-16,136.1965789794922
2023-06-19,135.09820556640625
2023-06-20,134.8485870361328
2023-06-21,131.0043182373047
2023-06-22,129.00730895996094
2023-06-23,127.30985260009766
2023-06-26,127.4596176147461
2023-06-27,122.81656646728516
2023-06-28,123.66529083251953
2023-06-29,122.11760711669922
2023-06-30,122.16752624511719
2023-07-03,124.16455078125
2023-07-04,124.8135757446289
2023-07-05,123.864990234375
2023-07-06,121.31880187988281
2023-07-07,122.06767272949219
2023-07-10,121.81804656982422
2023-07-11,122.06767272949219
2023-07-12,125.36276245117188
2023-07-13,124.31431579589844
2023-07-14,124.11461639404297
2023-07-17,122.81656646728516
2023-07-18,121.41864013671875
2023-07-19,125.36276245117188
2023-07-20,125.61238098144531
2023-07-21,122.9663314819336
2023-07-24,125.76216125488281
2023-07-25,124.11461639404297
2023-07-26,126.31134033203125
2023-07-27,123.7152099609375
2023-07-28,123.96484375
2023-07-31,121.81804656982422
2023-08-01,122.16752624511719
2023-08-02,118.77259826660156
2023-08-03,113.83162689208984
2023-08-04,114.78065490722656
2023-08-07,113.2822036743164
2023-08-08,112.23329162597656
2023-08-09,113.78169250488281
2023-08-10,115.13027954101562
2023-08-11,114.88054656982422
2023-08-14,115.08032989501953
2023-08-15,113.43205261230469
2023-08-16,112.43309020996094
2023-08-17,112.88261413574219
2023-08-18,112.33318328857422
2023-08-21,112.08344268798828
2023-08-22,112.28324890136719
2023-08-23,114.1313247680664
2023-08-24,112.58293151855469
2023-08-25,112.23329162597656
2023-08-29,115.92945861816406
2023-08-30,114.03142547607422
2023-08-31,115.47992706298828
2023-09-01,115.2801284790039
2023-09-04,114.4310073852539
2023-09-05,114.08136749267578
2023-09-06,113.98147583007812
2023-09-07,113.88157653808594
2023-09-08,112.03350830078125
2023-09-11,112.9825210571289
2023-09-12,116.02934265136719
2023-09-13,117.42789459228516
2023-09-14,118.62664794921875
2023-09-15,116.87846374511719
2023-09-18,118.07720947265625
2023-09-19,116.22913360595703
2023-09-20,121.27389526367188
2023-09-21,120.4247817993164
2023-09-22,119.27597045898438
2023-09-25,116.12924194335938
2023-09-26,117.52778625488281
2023-09-27,117.17815399169922
2023-09-28,115.82954406738281
2023-09-29,116.57877349853516
2023-10-02,115.57980346679688
2023-10-03,112.88261413574219
2023-10-04,112.9825210571289
2023-10-05,114.4310073852539
2023-10-06,113.83162689208984
2023-10-09,115.13027954101562
2023-10-10,118.12716674804688
2023-10-11,119.47576904296875
2023-10-12,118.57669830322266
2023-10-13,118.57669830322266
2023-10-16,119.82539367675781
2023-10-17,117.22811126708984
2023-10-18,118.17711639404297
2023-10-19,115.92945861816406
2023-10-20,113.83162689208984
2023-10-23,110.58499908447266
2023-10-24,112.13339233398438
2023-10-25,111.53401947021484
2023-10-26,111.13443756103516
2023-10-27,110.53506469726562
2023-10-30,112.43309020996094
2023-10-31,112.63287353515625
2023-11-01,110.9845962524414
2023-11-02,117.32798767089844
2023-11-03,124.02104187011719
2023-11-06,124.07098388671875
2023-11-07,123.921142578125
2023-11-08,121.42373657226562
2023-11-09,122.7223892211914
2023-11-10,121.37379455566406
2023-11-13,122.82227325439453
2023-11-14,119.42581939697266
2023-11-15,119.37586975097656
2023-11-16,117.87742614746094
2023-11-17,118.7764892578125
2023-11-20,119.076171875
2023-11-21,117.92737579345703
2023-11-22,122.32279968261719
2023-11-23,122.52259826660156
2023-11-24,122.12300872802734
2023-11-27,123.37171173095703
2023-11-28,122.02310943603516
2023-11-29,122.4227066040039
2023-11-30,122.77233123779297
2023-12-01,123.52155303955078
2023-12-04,125.9690170288086
2023-12-05,130.11468505859375
2023-12-06,136.508056640625
2023-12-07,134.26039123535156
2023-12-08,132.0127410888672
2023-12-11,131.21356201171875
2023-12-12,126.06890869140625
2023-12-13,125.9690170288086
2023-12-14,128.31655883789062
2023-12-15,124.87015533447266
2023-12-18,124.52051544189453
2023-12-19,123.42166137695312
2023-12-20,125.9190673828125
2023-12-21,126.16880798339844
2023-12-22,127.16777801513672
2023-12-27,125.9690170288086
2023-12-28,122.84478759765625
2023-12-29,123.49421691894531
2024-01-02,124.9929428100586
2024-01-03,122.84478759765625
2024-01-04,121.49594116210938
2024-01-05,121.24615478515625
2024-01-08,122.19535064697266
2024-01-09,120.89645385742188
2024-01-10,116.5002212524414
2024-01-11,115.3511962890625
2024-01-12,116.79996490478516
2024-01-15,116.20047760009766
2024-01-16,114.20218658447266
2024-01-17,113.40287780761719
2024-01-18,114.3021011352539
2024-01-19,114.00235748291016
2024-01-22,114.95155334472656
2024-01-23,115.50106811523438
2024-01-24,116.1005630493164
2024-01-25,115.20133972167969
2024-01-26,116.1005630493164
2024-01-29,114.35205841064453
2024-01-30,112.65351104736328
2024-01-31,112.1039810180664
2024-02-01,108.90672302246094
2024-02-02,111.25470733642578
2024-02-05,109.70603942871094
2024-02-06,106.9583969116211
2024-02-07,105.20989990234375
2024-02-08,105.60954284667969
2024-02-09,104.86018371582031
2024-02-12,104.41057586669922
2024-02-13,102.21245574951172
2024-02-14,104.71031951904297
2024-02-15,106.20903778076172
2024-02-16,106.10911560058594
2024-02-19,106.65864562988281
2024-02-20,106.75856018066406
2024-02-21,108.50706481933594
2024-02-22,107.35804748535156
2024-02-23,106.80852508544922
2024-02-26,104.91014099121094
2024-02-27,106.1590805053711
2024-02-28,104.06087493896484
2024-02-29,104.36061096191406
2024-03-01,104.5604476928711
2024-03-04,106.05915832519531
2024-03-05,106.65864562988281
2024-03-06,106.80852508544922
2024-03-07,107.40800476074219
2024-03-08,109.30638885498047
2024-03-11,109.9558334350586
2024-03-12,109.65607452392578
2024-03-13,108.95668029785156
2024-03-14,108.35718536376953
2024-03-15,108.45710754394531
2024-03-18,104.5604476928711
2024-03-19,104.31066131591797
2024-03-20,104.91014099121094
2024-03-21,106.9583969116211
2024-03-22,107.50791931152344
2024-03-25,107.85761260986328
2024-03-26,108.75685119628906
2024-03-27,109.15650939941406
2024-03-28,109.55616760253906
2024-04-02,109.65607452392578
2024-04-03,104.61040496826172
2024-04-04,105.60954284667969
2024-04-05,104.86018371582031
2024-04-08,105.90929412841797
2024-04-09,107.10826110839844
2024-04-10,106.00920104980469
2024-04-11,105.45967864990234
2024-04-12,107.00835418701172
2024-04-15,104.91014099121094
2024-04-16,102.3623275756836
2024-04-17,103.06172943115234
2024-04-18,104.61040496826172
2024-04-19,105.30980682373047
2024-04-22,108.05744934082031
2024-04-23,106.90843200683594
2024-04-24,105.15992736816406
2024-04-25,104.61040496826172
2024-04-26,104.91014099121094
2024-04-29,104.41057586669922
2024-04-30,102.51219940185547
2024-05-01,103.76112365722656
2024-05-02,103.46139526367188
2024-05-03,105.01006317138672
2024-05-07,105.35975646972656
2024-05-08,104.61040496826172
2024-05-09,105.90929412841797
2024-05-10,105.30980682373047
2024-05-13,108.85676574707031
2024-05-14,112.1039810180664
2024-05-15,113.05316925048828
2024-05-16,132.48654174804688
2024-05-17,134.1351318359375
2024-05-20,132.13681030273438
2024-05-21,127.89046478271484
2024-05-22,129.03945922851562
2024-05-23,127.1910629272461
2024-05-24,126.99122619628906
2024-05-28,128.48995971679688
2024-05-29,126.99122619628906
2024-05-30,128.68978881835938
2024-05-31,130.48825073242188
2024-06-03,132.58642578125
2024-06-04,133.2358856201172
2024-06-05,132.6863555908203
2024-06-06,133.0360565185547
2024-06-07,131.93699645996094
2024-06-10,129.5390625
2024-06-11,127.89046478271484
2024-06-12,129.2892608642578
2024-06-13,134.88446044921875
2024-06-14,139.43057250976562
2024-06-17,138.53134155273438
2024-06-18,140.97926330566406
2024-06-19,141.12911987304688
2024-06-20,142.4280242919922
2024-06-21,141.4788360595703
2024-06-24,144.92587280273438
2024-06-25,139.83023071289062
2024-06-26,139.03091430664062
2024-06-27,140.08001708984375
2024-06-28,140.22988891601562
2024-07-01,141.1790771484375
2024-07-02,137.03262329101562
2024-07-03,137.93185424804688
2024-07-04,138.53134155273438
2024-07-05,139.380615234375
2024-07-08,137.93185424804688
2024-07-09,140.3297882080078
2024-07-10,139.73033142089844
2024-07-11,140.57960510253906
2024-07-12,141.07916259765625
2024-07-15,138.6812286376953
2024-07-16,137.53219604492188
2024-07-17,140.77940368652344
2024-07-18,140.92930603027344
2024-07-19,141.72862243652344
2024-07-22,141.2290496826172
2024-07-23,139.83023071289062
2024-07-24,139.6304168701172
2024-07-25,140.17994689941406
2024-07-26,140.37977600097656
2024-07-29,141.72862243652344
2024-07-30,141.12911987304688
2024-07-31,140.72946166992188
2024-08-01,138.48138427734375
2024-08-02,138.0817413330078
2024-08-05,133.53561401367188
2024-08-06,134.0851593017578
2024-08-07,135.78369140625
2024-08-08,130.3929443359375
2024-08-09,130.4429473876953
2024-08-12,141.43812561035156
2024-08-13,141.5380859375
2024-08-14,146.5858612060547
2024-08-15,145.68626403808594
2024-08-16,145.33641052246094
2024-08-19,145.53634643554688
2024-08-20,136.2404022216797
2024-08-21,134.74105834960938
2024-08-22,135.14088439941406
2024-08-23,135.7906036376953
2024-08-27,137.13999938964844
2024-08-28,137.78973388671875
2024-08-29,138.08958435058594
2024-08-30,138.939208984375
2024-09-02,139.638916015625
2024-09-03,140.38858032226562
2024-09-04,140.9383544921875
2024-09-05,143.1373748779297
2024-09-06,143.2373504638672
2024-09-09,142.8874969482422
2024-09-10,139.98876953125
2024-09-11,142.58761596679688
2024-09-12,145.18649291992188
2024-09-13,147.0856475830078
2024-09-16,147.4355010986328
2024-09-17,147.63540649414062
2024-09-18,148.03524780273438
2024-09-19,146.4859161376953
2024-09-20,145.98614501953125
2024-09-23,148.03524780273438
2024-09-24,149.48460388183594
2024-09-25,150.334228515625
2024-09-26,149.23472595214844
2024-09-27,150.4841766357422
2024-09-30,147.8353271484375
2024-10-01,144.68670654296875
2024-10-02,143.33729553222656
2024-10-03,142.43768310546875
2024-10-04,144.4368133544922
2024-10-07,146.08609008789062
2024-10-08,144.98658752441406
2024-10-09,145.7362518310547
2024-10-10,145.5863037109375
2024-10-11,144.0369873046875
2024-10-14,144.63673400878906
2024-10-15,145.48635864257812
2024-10-16,146.08609008789062
2024-10-17,148.13519287109375
2024-10-18,146.18605041503906
2024-10-21,145.8861846923828
2024-10-22,144.13694763183594
2024-10-23,142.83750915527344
2024-10-24,144.4368133544922
2024-10-25,144.33685302734375
2024-10-28,142.73756408691406
2024-10-29,139.3390350341797
2024-10-30,139.6888885498047
2024-10-31,138.18955993652344
2024-11-01,140.1886749267578
2024-11-04,142.08782958984375
2024-11-05,147.33554077148438
2024-11-06,142.03787231445312
2024-11-07,136.94009399414062
2024-11-08,139.93878173828125
2024-11-11,140.38858032226562
2024-11-12,137.78973388671875
2024-11-13,136.6402130126953
2024-11-14,139.93878173828125
2024-11-15,141.9379119873047
2024-11-18,144.68670654296875
2024-11-19,149.7344970703125
2024-11-20,149.78448486328125
2024-11-21,147.63540649414062
2024-11-22,151.18385314941406
2024-11-25,154.88223266601562
2024-11-26,156.0817108154297
2024-11-27,158.43069458007812
2024-11-28,159.18035888671875
2024-11-29,159.2303466796875
2024-12-02,160.8296356201172
2024-12-03,156.6314697265625
2024-12-04,155.33203125
2024-12-05,158.73056030273438
2024-12-06,157.3811492919922
2024-12-09,155.48199462890625
2024-12-10,153.98263549804688
2024-12-11,151.93353271484375
2024-12-12,151.13388061523438
2024-12-13,151.18385314941406
2024-12-16,149.58456420898438
2024-12-17,147.33554077148438
2024-12-18,147.0856475830078
2024-12-19,146.3359832763672
2024-12-20,144.93658447265625
2024-12-23,144.73667907714844
2024-12-24,143.9608917236328
2024-12-27,144.2608184814453
2024-12-30,143.3110809326172
2024-12-31,144.01087951660156
2025-01-02,147.16001892089844
2025-01-03,145.86036682128906
2025-01-06,147.8098602294922
2025-01-07,145.4604949951172
2025-01-08,143.71096801757812
2025-01-09,143.41104125976562
2025-01-10,138.262451171875
2025-01-13,138.8123016357422
2025-01-14,138.56236267089844
2025-01-15,140.56182861328125
2025-01-16,140.56182861328125
2025-01-17,142.41131591796875
2025-01-20,142.11138916015625
2025-01-21,141.41159057617188
2025-01-22,141.81149291992188
2025-01-23,141.0616912841797
2025-01-24,139.3621368408203
2025-01-27,140.26190185546875
2025-01-28,143.46102905273438
2025-01-29,145.96035766601562
2025-01-30,143.61097717285156
2025-01-31,141.86146545410156
2025-02-03,143.51101684570312
2025-02-04,141.81149291992188
2025-02-05,145.1605682373047
2025-02-06,148.80958557128906
2025-02-07,148.95953369140625
2025-02-10,149.60935974121094
2025-02-11,150.45913696289062
2025-02-12,151.35888671875
2025-02-13,150.75904846191406
2025-02-14,151.30889892578125
2025-02-17,151.50885009765625
2025-02-18,147.1100311279297
2025-02-19,147.4099578857422
2025-02-20,146.9600830078125
2025-02-21,150.55911254882812
2025-02-24,152.75851440429688
2025-02-25,154.2581024169922
2025-02-26,154.70797729492188
2025-02-27,157.5572052001953
2025-02-28,159.75660705566406
2025-03-03,156.25755310058594
2025-03-04,154.80795288085938
2025-03-05,151.20892333984375
2025-03-06,152.35861206054688
2025-03-07,160.20648193359375
2025-03-10,160.9062957763672
2025-03-11,156.25755310058594
2025-03-12,152.70852661132812
2025-03-13,156.35752868652344
2025-03-14,156.85739135742188
2025-03-17,158.6569061279297
2025-03-18,161.15621948242188
2025-03-19,159.8565673828125
2025-03-20,163.1556854248047
2025-03-21,164.3053741455078
2025-03-24,164.0054473876953
2025-03-25,163.30564880371094
2025-03-26,165.1051483154297
2025-03-27,162.75579833984375
2025-03-28,165.25511169433594
2025-03-31,165.80496215820312
2025-04-01,167.05462646484375
2025-04-02,166.50477600097656
2025-04-03,173.40289306640625
2025-04-04,163.80551147460938
2025-04-07,156.15757751464844
2025-04-08,151.2589111328125
2025-04-09,150.50912475585938
2025-04-10,157.05734252929688
2025-04-11,160.65635681152344
2025-04-14,165.4050750732422
2025-04-15,166.604736328125
2025-04-16,166.80470275878906
2025-04-17,165.65499877929688
2025-04-22,168.15432739257812
2025-04-23,167.1545867919922
2025-04-24,166.5547637939453
2025-04-25,167.95437622070312
2025-04-28,171.90330505371094
2025-04-29,171.7533416748047
2025-04-30,173.7528076171875
2025-05-01,172.30320739746094
2025-05-02,171.00355529785156
2025-05-06,169.35398864746094
2025-05-07,166.40480041503906
2025-05-08,162.45587158203125
2025-05-09,165.2051239013672
2025-05-12,163.30564880371094
2025-05-13,161.40615844726562
2025-05-14,162.2559356689453
2025-05-15,165.1051483154297
2025-05-16,166.1548614501953
2025-05-19,167.7544403076172
2025-05-20,170.0038299560547
2025-05-21,169.20404052734375
2025-05-22,175.30238342285156
2025-05-23,172.95301818847656
2025-05-27,173.65283203125
2025-05-28,174.65255737304688
2025-05-29,173.9027557373047
2025-05-30,179.40126037597656
2025-06-02,178.95138549804688
2025-06-03,176.4520721435547
2025-06-04,176.90194702148438
2025-06-05,179.25131225585938
2025-06-06,177.95166015625
2025-06-09,175.9022216796875
2025-06-10,176.2521209716797
2025-06-11,180.7509002685547
2025-06-12,185.39964294433594
2025-06-13,184.00001525878906
2025-06-16,184.94976806640625
2025-06-17,188.14889526367188
2025-06-18,189.298583984375
2025-06-19,191.09808349609375
2025-06-20,192.34774780273438
2025-06-23,191.447998046875
2025-06-24,191.84788513183594
2025-06-25,190.8981475830078
2025-06-26,192.49771118164062
2025-06-27,193.8473358154297
2025-06-30,193.6973876953125
2025-07-01,196.3966522216797
2025-07-02,192.79763793945312
2025-07-03,195.346923828125
2025-07-04,196.64657592773438
2025-07-07,196.24668884277344
2025-07-08,195.24696350097656
2025-07-09,196.94650268554688
2025-07-10,195.44691467285156
2025-07-11,194.59713745117188
2025-07-14,195.6468505859375
2025-07-15,194.59713745117188
2025-07-16,196.0467529296875
2025-07-17,197.79627990722656
2025-07-18,197.896240234375
2025-07-21,199.845703125
2025-07-22,200.64549255371094
2025-07-23,199.34584045410156
2025-07-24,220.14019775390625
2025-07-25,222.6395263671875
2025-07-28,211.34259033203125
2025-07-29,207.7435760498047
2025-07-30,208.14346313476562
2025-07-31,207.04376220703125
2025-08-01,207.1437225341797
2025-08-04,211.44256591796875
2025-08-05,211.0426788330078
2025-08-06,212.0424041748047
2025-08-07,205.6999969482422
2025-08-08,207.0
2025-08-11,208.3000030517578
2025-08-12,210.1999969482422
2025-08-13,213.5
2025-08-14,214.0
2025-08-15,212.1999969482422
2025-08-18,213.89999389648438
2025-08-19,210.5
2025-08-20,212.8000030517578
2025-08-21,212.0
2025-08-22,213.10000610351562
