Date,RAILTEL.NS
2024-12-13,438.3097839355469
2024-12-16,439.4034729003906
2024-12-17,433.5374450683594
2024-12-18,423.59503173828125
2024-12-19,416.48626708984375
2024-12-20,398.3414306640625
2024-12-23,393.66851806640625
2024-12-24,394.91131591796875
2024-12-26,399.1368408203125
2024-12-27,396.55181884765625
2024-12-30,390.6360778808594
2024-12-31,401.7218322753906
2025-01-01,402.7160339355469
2025-01-02,419.8169860839844
2025-01-03,420.115234375
2025-01-06,393.4199523925781
2025-01-07,397.39691162109375
2025-01-08,407.19012451171875
2025-01-09,397.4963073730469
2025-01-10,377.0647277832031
2025-01-13,357.726806640625
2025-01-14,374.82769775390625
2025-01-15,374.5791320800781
2025-01-16,410.3717041015625
2025-01-17,411.9624938964844
2025-01-20,414.5971984863281
2025-01-21,398.93798828125
2025-01-22,388.7470397949219
2025-01-23,388.99560546875
2025-01-24,381.8370666503906
2025-01-27,361.902587890625
2025-01-28,349.37518310546875
2025-01-29,371.09930419921875
2025-01-30,381.8370666503906
2025-01-31,404.25714111328125
2025-02-01,376.46820068359375
2025-02-03,355.98687744140625
2025-02-04,353.9486999511719
2025-02-05,356.0863037109375
2025-02-06,356.3846130371094
2025-02-07,350.667724609375
2025-02-10,343.6583251953125
2025-02-11,325.9609375
2025-02-12,321.78509521484375
2025-02-13,321.33770751953125
2025-02-14,304.2865295410156
2025-02-17,302.5963134765625
2025-02-18,290.5163269042969
2025-02-19,312.5884094238281
2025-02-20,311.39532470703125
2025-02-21,303.73968505859375
2025-02-24,306.6229553222656
2025-02-25,305.7281494140625
2025-02-27,295.88519287109375
2025-02-28,279.5299987792969
2025-03-03,275.6524658203125
2025-03-04,279.5797119140625
2025-03-05,287.78216552734375
2025-03-06,294.19500732421875
2025-03-07,296.9788818359375
2025-03-10,290.46661376953125
2025-03-11,290.9637145996094
2025-03-12,287.78216552734375
2025-03-13,281.6178894042969
2025-03-17,274.011962890625
2025-03-18,274.011962890625
2025-03-19,294.59271240234375
2025-03-20,295.7857666015625
2025-03-21,307.9651794433594
2025-03-24,325.6129455566406
2025-03-25,321.4868469238281
2025-03-26,306.22528076171875
2025-03-27,306.32470703125
2025-03-28,300.8066711425781
2025-04-01,299.6632995605469
2025-04-02,306.3468933105469
2025-04-03,310.9854736328125
2025-04-04,296.8202819824219
2025-04-07,280.8595275878906
2025-04-08,290.3362121582031
2025-04-09,284.2013244628906
2025-04-11,291.5831604003906
2025-04-15,305.74835205078125
2025-04-16,308.6412353515625
2025-04-17,308.9903869628906
2025-04-21,315.5741882324219
2025-04-22,316.6715087890625
2025-04-23,318.7164611816406
2025-04-24,315.424560546875
2025-04-25,301.2593688964844
2025-04-28,307.7434387207031
2025-04-29,303.7532653808594
2025-04-30,295.323974609375
2025-05-02,315.1252746582031
2025-05-05,322.0582580566406
2025-05-06,302.3067932128906
2025-05-07,306.8955078125
2025-05-08,299.81292724609375
2025-05-09,307.59381103515625
2025-05-12,321.6093444824219
2025-05-13,325.0509033203125
2025-05-14,355.67559814453125
2025-05-15,361.162109375
2025-05-16,382.609375
2025-05-19,396.37554931640625
2025-05-20,376.9233703613281
2025-05-21,377.27252197265625
2025-05-22,379.8661193847656
2025-05-23,375.2774353027344
2025-05-26,384.3551025390625
2025-05-27,386.6993408203125
2025-05-28,400.46551513671875
2025-05-29,402.16131591796875
2025-05-30,397.5726013183594
2025-06-02,398.2709045410156
2025-06-03,397.9716491699219
2025-06-04,440.9659118652344
2025-06-05,460.0190734863281
2025-06-06,443.0607604980469
2025-06-09,456.7271728515625
2025-06-10,447.9986572265625
2025-06-11,455.33062744140625
2025-06-12,437.22509765625
2025-06-13,424.306884765625
2025-06-16,431.4393615722656
2025-06-17,425.5538330078125
2025-06-18,425.60369873046875
2025-06-19,406.4508056640625
2025-06-20,420.4663391113281
2025-06-23,416.22674560546875
2025-06-24,419.4687805175781
2025-06-25,422.3117980957031
2025-06-26,422.76068115234375
2025-06-27,427.2496337890625
2025-06-30,427.3493957519531
2025-07-01,425.4540710449219
2025-07-02,421.91278076171875
2025-07-03,419.8677978515625
2025-07-04,417.72308349609375
2025-07-07,411.9871826171875
2025-07-08,410.740234375
2025-07-09,409.1940612792969
2025-07-10,407.09918212890625
2025-07-11,410.1416931152344
2025-07-14,408.894775390625
2025-07-15,416.0771179199219
2025-07-16,412.9847106933594
2025-07-17,409.9920654296875
2025-07-18,405.4532470703125
2025-07-21,403.9070129394531
2025-07-22,400.9143981933594
2025-07-23,401.7622985839844
2025-07-24,401.41314697265625
2025-07-25,393.3829040527344
2025-07-28,377.2226257324219
2025-07-29,383.4074401855469
2025-07-30,378.02069091796875
2025-07-31,366.64862060546875
2025-08-01,353.1318664550781
2025-08-04,367.54644775390625
2025-08-05,365.65106201171875
2025-08-06,361.0124816894531
2025-08-07,356.972412109375
2025-08-08,344.7524719238281
2025-08-11,351.8350524902344
2025-08-12,345.75
2025-08-13,348.29998779296875
2025-08-14,347.0
2025-08-18,352.45001220703125
2025-08-19,358.54998779296875
2025-08-20,359.3999938964844
2025-08-21,362.1499938964844
