Date,MRO.L
2023-02-09,299.2387390136719
2023-02-10,295.148193359375
2023-02-13,299.0289611816406
2023-02-14,296.8262939453125
2023-02-15,304.273193359375
2023-02-16,302.4901428222656
2023-02-17,301.33642578125
2023-02-20,307.62957763671875
2023-02-21,301.651123046875
2023-02-22,298.92401123046875
2023-02-23,308.04913330078125
2023-02-24,307.73443603515625
2023-02-27,317.279052734375
2023-02-28,314.34222412109375
2023-03-01,323.04766845703125
2023-03-02,326.928466796875
2023-03-03,324.2014465332031
2023-03-06,329.1311340332031
2023-03-07,341.8222351074219
2023-03-08,346.0177001953125
2023-03-09,346.1675720214844
2023-03-10,340.9226379394531
2023-03-13,324.873046875
2023-03-14,329.3836669921875
2023-03-15,311.02630615234375
2023-03-16,319.2084045410156
2023-03-17,309.03326416015625
2023-03-20,310.18707275390625
2023-03-21,321.306396484375
2023-03-22,323.4044494628906
2023-03-23,335.36297607421875
2023-03-24,331.2718200683594
2023-03-27,337.7756652832031
2023-03-28,340.3981628417969
2023-03-29,345.013671875
2023-03-30,354.4545593261719
2023-03-31,349.3144836425781
2023-04-03,349.6292419433594
2023-04-04,349.20965576171875
2023-04-05,343.75482177734375
2023-04-06,336.7266540527344
2023-04-11,345.4332275390625
2023-04-12,350.25872802734375
2023-04-13,356.97216796875
2023-04-14,350.048828125
2023-04-17,343.6499938964844
2023-04-18,344.2794189453125
2023-04-19,339.76873779296875
2023-04-20,413.35113525390625
2023-04-21,404.2532958984375
2023-04-24,404.30328369140625
2023-04-25,406.5027160644531
2023-04-26,403.703369140625
2023-04-27,404.30328369140625
2023-04-28,408.9021301269531
2023-05-02,409.9019470214844
2023-05-03,420.3994140625
2023-05-04,414.90069580078125
2023-05-05,422.4989013671875
2023-05-09,424.2984619140625
2023-05-10,444.5935974121094
2023-05-11,458.29034423828125
2023-05-12,461.48956298828125
2023-05-15,464.1889343261719
2023-05-16,467.2881774902344
2023-05-17,487.8832702636719
2023-05-18,490.18267822265625
2023-05-19,483.9841613769531
2023-05-22,480.3850402832031
2023-05-23,477.7856750488281
2023-05-24,477.3857727050781
2023-05-25,477.58575439453125
2023-05-26,474.8863220214844
2023-05-30,477.6856994628906
2023-05-31,471.4871826171875
2023-06-01,488.2831726074219
2023-06-02,492.5821533203125
2023-06-05,489.7828063964844
2023-06-06,503.07965087890625
2023-06-07,519.6755981445312
2023-06-08,522.0750732421875
2023-06-09,523.6746826171875
2023-06-12,526.8739624023438
2023-06-13,525.8741455078125
2023-06-14,524.2745361328125
2023-06-15,513.4771118164062
2023-06-16,508.6782531738281
2023-06-19,510.67779541015625
2023-06-20,504.4792785644531
2023-06-21,506.478759765625
2023-06-22,500.480224609375
2023-06-23,493.7818298339844
2023-06-26,487.1833801269531
2023-06-27,489.1828918457031
2023-06-28,499.7803955078125
2023-06-29,500.0803527832031
2023-06-30,506.07891845703125
2023-07-03,495.08154296875
2023-07-04,490.3826599121094
2023-07-05,486.5835876464844
2023-07-06,480.5850524902344
2023-07-07,489.28289794921875
2023-07-10,491.38238525390625
2023-07-11,484.38409423828125
2023-07-12,492.8820495605469
2023-07-13,493.8818359375
2023-07-14,496.28125
2023-07-17,499.8804016113281
2023-07-18,511.27764892578125
2023-07-19,525.8741455078125
2023-07-20,526.2741088867188
2023-07-21,529.8732299804688
2023-07-24,532.8724975585938
2023-07-25,518.2760620117188
2023-07-26,513.4771118164062
2023-07-27,526.2741088867188
2023-07-28,524.6744995117188
2023-07-31,529.8732299804688
2023-08-01,523.4746704101562
2023-08-02,519.8756103515625
2023-08-03,517.0763549804688
2023-08-04,529.2733764648438
2023-08-07,543.070068359375
2023-08-08,526.8739624023438
2023-08-09,526.8739624023438
2023-08-10,529.0734252929688
2023-08-11,524.4744873046875
2023-08-14,527.2738647460938
2023-08-15,518.2760620117188
2023-08-16,520.0755615234375
2023-08-17,503.07965087890625
2023-08-18,495.681396484375
2023-08-21,496.6811218261719
2023-08-22,489.5828552246094
2023-08-23,499.0805969238281
2023-08-24,501.6799621582031
2023-08-25,508.6782531738281
2023-08-29,523.2747192382812
2023-08-30,521.8751220703125
2023-08-31,512.4774169921875
2023-09-01,516.0764770507812
2023-09-04,513.2772216796875
2023-09-05,505.2790832519531
2023-09-06,508.8782043457031
2023-09-07,537.071533203125
2023-09-08,510.67779541015625
2023-09-11,485.3838195800781
2023-09-12,479.1853332519531
2023-09-13,501.0801086425781
2023-09-14,505.49420166015625
2023-09-15,505.294189453125
2023-09-18,500.2952575683594
2023-09-19,494.7964172363281
2023-09-20,485.8983154296875
2023-09-21,471.50128173828125
2023-09-22,467.90203857421875
2023-09-25,472.3011169433594
2023-09-26,474.2007141113281
2023-09-27,473.8008117675781
2023-09-28,474.80059814453125
2023-09-29,469.1017761230469
2023-10-02,463.3030090332031
2023-10-03,451.7054138183594
2023-10-04,446.70648193359375
2023-10-05,447.3063659667969
2023-10-06,456.4044494628906
2023-10-09,454.5048522949219
2023-10-10,469.3017578125
2023-10-11,473.2008972167969
2023-10-12,481.39923095703125
2023-10-13,477.9999084472656
2023-10-16,478.39984130859375
2023-10-17,472.9010009765625
2023-10-18,461.9032897949219
2023-10-19,460.60357666015625
2023-10-20,456.60443115234375
2023-10-23,458.5039978027344
2023-10-24,466.3023681640625
2023-10-25,467.10223388671875
2023-10-26,467.5021057128906
2023-10-27,463.5029602050781
2023-10-30,466.6023254394531
2023-10-31,466.9022521972656
2023-11-01,482.39898681640625
2023-11-02,487.7978515625
2023-11-03,489.6974792480469
2023-11-06,506.8938903808594
2023-11-07,506.69390869140625
2023-11-08,511.093017578125
2023-11-09,516.4918212890625
2023-11-10,514.8922729492188
2023-11-13,530.2890014648438
2023-11-14,531.888671875
2023-11-15,532.4884643554688
2023-11-16,522.4905395507812
2023-11-17,521.8907470703125
2023-11-20,517.2916870117188
2023-11-21,514.0924072265625
2023-11-22,515.8920288085938
2023-11-23,520.2910766601562
2023-11-24,516.8917846679688
2023-11-27,514.8922729492188
2023-11-28,518.2915649414062
2023-11-29,522.8905639648438
2023-11-30,518.4913940429688
2023-12-01,533.688232421875
2023-12-04,527.2896118164062
2023-12-05,536.0877075195312
2023-12-06,541.2867431640625
2023-12-07,548.8850708007812
2023-12-08,559.2830200195312
2023-12-11,568.2810668945312
2023-12-12,563.0820922851562
2023-12-13,567.881103515625
2023-12-14,563.0820922851562
2023-12-15,550.0848388671875
2023-12-18,554.8837890625
2023-12-19,558.6829833984375
2023-12-20,562.0823364257812
2023-12-21,566.4813842773438
2023-12-22,566.4813842773438
2023-12-27,569.4807739257812
2023-12-28,570.4805297851562
2023-12-29,567.2813110351562
2024-01-02,559.0830078125
2024-01-03,547.2854614257812
2024-01-04,556.0836181640625
2024-01-05,557.2833251953125
2024-01-08,581.2783203125
2024-01-09,580.87841796875
2024-01-10,580.4783935546875
2024-01-11,571.6802978515625
2024-01-12,583.8777465820312
2024-01-15,582.47802734375
2024-01-16,582.2781372070312
2024-01-17,569.8806762695312
2024-01-18,579.2787475585938
2024-01-19,577.2791748046875
2024-01-22,589.6765747070312
2024-01-23,584.6776123046875
2024-01-24,591.2762451171875
2024-01-25,580.87841796875
2024-01-26,581.2783203125
2024-01-29,588.4767456054688
2024-01-30,593.875732421875
2024-01-31,590.6763916015625
2024-02-01,578.6788330078125
2024-02-02,581.67822265625
2024-02-05,584.0776977539062
2024-02-06,591.2762451171875
2024-02-07,596.2752075195312
2024-02-08,594.8754272460938
2024-02-09,602.873779296875
2024-02-12,593.875732421875
2024-02-13,588.876708984375
2024-02-14,602.27392578125
2024-02-15,610.6721801757812
2024-02-16,610.6721801757812
2024-02-19,618.470458984375
2024-02-20,613.4715576171875
2024-02-21,608.87255859375
2024-02-22,614.2713623046875
2024-02-23,616.071044921875
2024-02-26,622.6696166992188
2024-02-27,617.07080078125
2024-02-28,622.6696166992188
2024-02-29,634.8670654296875
2024-03-01,625.6690063476562
2024-03-04,639.8660278320312
2024-03-05,636.6666259765625
2024-03-06,631.8676147460938
2024-03-07,617.270751953125
2024-03-08,601.8740234375
2024-03-11,599.6744384765625
2024-03-12,609.872314453125
2024-03-13,609.0725708007812
2024-03-14,615.0712890625
2024-03-15,615.4710693359375
2024-03-18,617.8706665039062
2024-03-19,620.6700439453125
2024-03-20,645.86474609375
2024-03-21,664.0609741210938
2024-03-22,669.8597412109375
2024-03-25,667.4602661132812
2024-03-26,667.4602661132812
2024-03-27,670.4595947265625
2024-03-28,672.8942260742188
2024-04-02,670.2947387695312
2024-04-03,677.4935302734375
2024-04-04,673.4942016601562
2024-04-05,673.6941528320312
2024-04-08,670.6946411132812
2024-04-09,649.2980346679688
2024-04-10,654.8970947265625
2024-04-11,648.8980102539062
2024-04-12,643.6989135742188
2024-04-15,648.697998046875
2024-04-16,631.5007934570312
2024-04-17,627.1015014648438
2024-04-18,630.5008544921875
2024-04-19,622.7021484375
2024-04-22,627.1015014648438
2024-04-23,635.7001342773438
2024-04-24,631.5007934570312
2024-04-25,625.101806640625
2024-04-26,640.2994384765625
2024-04-29,641.2992553710938
2024-04-30,631.7007446289062
2024-05-01,621.1024780273438
2024-05-02,602.9052734375
2024-05-03,603.505126953125
2024-05-07,591.1071166992188
2024-05-08,605.3048706054688
2024-05-09,595.5064697265625
2024-05-10,601.1055908203125
2024-05-13,605.3048706054688
2024-05-14,611.303955078125
2024-05-15,614.50341796875
2024-05-16,618.1029052734375
2024-05-17,609.9041748046875
2024-05-20,618.9027099609375
2024-05-21,612.1038818359375
2024-05-22,612.1038818359375
2024-05-23,621.7022705078125
2024-05-24,623.9019775390625
2024-05-28,620.3025512695312
2024-05-29,606.504638671875
2024-05-30,619.502685546875
2024-05-31,615.7031860351562
2024-06-03,614.1034545898438
2024-06-04,629.1011352539062
2024-06-05,629.7010498046875
2024-06-06,630.7008666992188
2024-06-07,619.9025268554688
2024-06-10,619.302734375
2024-06-11,622.30224609375
2024-06-12,632.3006591796875
2024-06-13,626.9015502929688
2024-06-14,600.5055541992188
2024-06-17,577.9091796875
2024-06-18,579.9088745117188
2024-06-19,574.90966796875
2024-06-20,578.7090454101562
2024-06-21,574.1098022460938
2024-06-24,581.5086059570312
2024-06-25,567.7107543945312
2024-06-26,561.7117309570312
2024-06-27,558.9121704101562
2024-06-28,553.3131103515625
2024-07-01,553.5130004882812
2024-07-02,551.7133178710938
2024-07-03,558.712158203125
2024-07-04,573.7098388671875
2024-07-05,577.9091796875
2024-07-08,582.3085327148438
2024-07-09,562.1116943359375
2024-07-10,574.5097045898438
2024-07-11,579.9088745117188
2024-07-12,586.7078247070312
2024-07-15,584.1082153320312
2024-07-16,586.3079223632812
2024-07-17,566.9109497070312
2024-07-18,545.5142822265625
2024-07-19,548.7138061523438
2024-07-22,551.5133056640625
2024-07-23,562.9115600585938
2024-07-24,556.1126708984375
2024-07-25,557.5123901367188
2024-07-26,568.3107299804688
2024-07-29,570.5103149414062
2024-07-30,578.3091430664062
2024-07-31,588.7074584960938
2024-08-01,514.9191284179688
2024-08-02,482.524169921875
2024-08-05,451.8289794921875
2024-08-06,481.82427978515625
2024-08-07,493.4224853515625
2024-08-08,492.0426330566406
2024-08-09,485.74334716796875
2024-08-12,486.6432800292969
2024-08-13,489.7428894042969
2024-08-14,488.8429870605469
2024-08-15,498.44189453125
2024-08-16,504.3411865234375
2024-08-19,507.54083251953125
2024-08-20,497.5419921875
2024-08-21,504.94110107421875
2024-08-22,510.9403991699219
2024-08-23,474.6446838378906
2024-08-27,476.04449462890625
2024-08-28,478.5442199707031
2024-08-29,483.64361572265625
2024-08-30,481.84381103515625
2024-09-02,485.74334716796875
2024-09-03,464.6458435058594
2024-09-04,469.7452087402344
2024-09-05,463.54595947265625
2024-09-06,453.24713134765625
2024-09-09,472.0449523925781
2024-09-10,458.446533203125
2024-09-11,464.4458312988281
2024-09-12,471.04510498046875
2024-09-13,479.444091796875
2024-09-16,467.1455383300781
2024-09-17,473.5447692871094
2024-09-18,473.5447692871094
2024-09-19,484.4435119628906
2024-09-20,466.045654296875
2024-09-23,465.845703125
2024-09-24,462.8460388183594
2024-09-25,465.845703125
2024-09-26,464.8457946777344
2024-09-27,471.1450500488281
2024-09-30,455.6468811035156
2024-10-01,458.7464904785156
2024-10-02,459.5464172363281
2024-10-03,455.2469177246094
2024-10-04,459.94635009765625
2024-10-07,447.0478820800781
2024-10-08,434.6493225097656
2024-10-09,436.7490539550781
2024-10-10,434.94927978515625
2024-10-11,428.5500183105469
2024-10-14,425.7503356933594
2024-10-15,417.4513244628906
2024-10-16,431.4496765136719
2024-10-17,448.7476501464844
2024-10-18,441.54852294921875
2024-10-21,439.64874267578125
2024-10-22,448.4477233886719
2024-10-23,446.14801025390625
2024-10-24,451.3473815917969
2024-10-25,442.9483642578125
2024-10-28,486.54327392578125
2024-10-29,472.24493408203125
2024-10-30,472.4449157714844
2024-10-31,474.9446105957031
2024-11-01,487.44317626953125
2024-11-04,474.14471435546875
2024-11-05,498.7418518066406
2024-11-06,500.5416259765625
2024-11-07,509.3406066894531
2024-11-08,506.1409912109375
2024-11-11,513.1401977539062
2024-11-12,510.9403991699219
2024-11-13,516.1398315429688
2024-11-14,502.5414123535156
2024-11-15,489.44293212890625
2024-11-18,526.53857421875
2024-11-19,511.9403076171875
2024-11-20,501.1415710449219
2024-11-21,508.1407470703125
2024-11-22,526.7385864257812
2024-11-25,527.1385498046875
2024-11-26,567.5337524414062
2024-11-27,567.9337768554688
2024-11-28,572.9332275390625
2024-11-29,574.3330688476562
2024-12-02,583.1320190429688
2024-12-03,591.9309692382812
2024-12-04,587.1315307617188
2024-12-05,577.9326171875
2024-12-06,569.3336181640625
2024-12-09,564.5341186523438
2024-12-10,562.9343872070312
2024-12-11,566.73388671875
2024-12-12,558.1349487304688
2024-12-13,549.535888671875
2024-12-16,545.736328125
2024-12-17,537.937255859375
2024-12-18,553.5354614257812
2024-12-19,548.3360595703125
2024-12-20,547.13623046875
2024-12-23,542.1367797851562
2024-12-24,551.3357543945312
2024-12-27,546.7362060546875
2024-12-30,543.336669921875
2024-12-31,553.7354736328125
2025-01-02,555.3353271484375
2025-01-03,542.9367065429688
2025-01-06,555.1353149414062
2025-01-07,554.1353759765625
2025-01-08,555.1353149414062
2025-01-09,562.1344604492188
2025-01-10,563.1343383789062
2025-01-13,557.135009765625
2025-01-14,559.7347412109375
2025-01-15,556.735107421875
2025-01-16,557.9349365234375
2025-01-17,567.5337524414062
2025-01-20,579.932373046875
2025-01-21,582.9320068359375
2025-01-22,586.5316162109375
2025-01-23,597.1304321289062
2025-01-24,589.53125
2025-01-27,596.3305053710938
2025-01-28,596.3305053710938
2025-01-29,596.5303955078125
2025-01-30,607.3292236328125
2025-01-31,613.1285400390625
2025-02-03,612.9285278320312
2025-02-04,603.7295532226562
2025-02-05,612.128662109375
2025-02-06,622.9273681640625
2025-02-07,623.727294921875
2025-02-10,617.5279541015625
2025-02-11,616.528076171875
2025-02-12,625.927001953125
2025-02-13,628.3267822265625
2025-02-14,631.92626953125
2025-02-17,643.3250122070312
2025-02-18,648.5243530273438
2025-02-19,633.72607421875
2025-02-20,625.5270385742188
2025-02-21,612.728515625
2025-02-24,619.9276733398438
2025-02-25,619.3278198242188
2025-02-26,621.3275756835938
2025-02-27,622.1275024414062
2025-02-28,640.9252319335938
2025-03-03,654.9236450195312
2025-03-04,641.9251708984375
2025-03-05,679.9207153320312
2025-03-06,556.3351440429688
2025-03-07,488.7430114746094
2025-03-10,489.94287109375
2025-03-11,486.54327392578125
2025-03-12,517.9396362304688
2025-03-13,496.14215087890625
2025-03-14,527.9384765625
2025-03-17,521.5391845703125
2025-03-18,529.938232421875
2025-03-19,540.5369262695312
2025-03-20,536.3374633789062
2025-03-21,526.3386840820312
2025-03-24,520.9392700195312
2025-03-25,523.93896484375
2025-03-26,526.9385986328125
2025-03-27,516.5789184570312
2025-03-28,492.6799621582031
2025-03-31,475.0806579589844
2025-04-01,482.3803405761719
2025-04-02,473.78070068359375
2025-04-03,451.0816345214844
2025-04-04,424.9826965332031
2025-04-07,391.5840759277344
2025-04-08,406.48345947265625
2025-04-09,385.88427734375
2025-04-10,403.0835876464844
2025-04-11,404.9835205078125
2025-04-14,427.3825988769531
2025-04-15,432.5823974609375
2025-04-16,419.3829345703125
2025-04-17,409.9833068847656
2025-04-22,408.98333740234375
2025-04-23,420.88287353515625
2025-04-24,413.78314208984375
2025-04-25,429.38250732421875
2025-04-28,434.9822998046875
2025-04-29,431.982421875
2025-04-30,433.5823669433594
2025-05-01,434.68231201171875
2025-05-02,455.8814392089844
2025-05-06,448.6817321777344
2025-05-07,447.38177490234375
2025-05-08,470.68084716796875
2025-05-09,475.7806091308594
2025-05-12,481.9803771972656
2025-05-13,480.8804016113281
2025-05-14,474.5806884765625
2025-05-15,475.5806579589844
2025-05-16,465.38104248046875
2025-05-19,457.9813537597656
2025-05-20,462.1811828613281
2025-05-21,459.7812805175781
2025-05-22,452.9815673828125
2025-05-23,451.3816223144531
2025-05-27,476.4805908203125
2025-05-28,466.48101806640625
2025-05-29,469.180908203125
2025-05-30,468.0809631347656
2025-06-02,460.8812255859375
2025-06-03,473.480712890625
2025-06-04,476.3805847167969
2025-06-05,468.0809631347656
2025-06-06,467.78094482421875
2025-06-09,484.5802917480469
2025-06-10,486.38018798828125
2025-06-11,481.6803894042969
2025-06-12,471.98077392578125
2025-06-13,472.48077392578125
2025-06-16,477.98052978515625
2025-06-17,474.1806945800781
2025-06-18,486.1802062988281
2025-06-19,499.2796630859375
2025-06-20,517.178955078125
2025-06-23,509.3792419433594
2025-06-24,514.5790405273438
2025-06-25,520.1788330078125
2025-06-26,517.3789672851562
2025-06-27,535.9781494140625
2025-06-30,530.7783813476562
2025-07-01,519.9788208007812
2025-07-02,530.9783935546875
2025-07-03,524.7786254882812
2025-07-04,522.5786743164062
2025-07-07,525.5785522460938
2025-07-08,525.778564453125
2025-07-09,532.1783447265625
2025-07-10,533.3782958984375
2025-07-11,533.978271484375
2025-07-14,526.5785522460938
2025-07-15,530.1784057617188
2025-07-16,520.77880859375
2025-07-17,535.9781494140625
2025-07-18,541.3779907226562
2025-07-21,535.9781494140625
2025-07-22,522.5786743164062
2025-07-23,526.5785522460938
2025-07-24,519.9788208007812
2025-07-25,513.779052734375
2025-07-28,510.97918701171875
2025-07-29,517.178955078125
2025-07-30,508.1793212890625
2025-07-31,512.1791381835938
2025-08-01,537.778076171875
2025-08-04,548.1776733398438
2025-08-05,574.9765625
2025-08-06,580.7763671875
2025-08-07,580.976318359375
2025-08-08,590.9759521484375
2025-08-11,581.3763427734375
2025-08-12,596.375732421875
2025-08-13,589.7760009765625
2025-08-14,597.7999877929688
2025-08-15,596.7999877929688
2025-08-18,592.2000122070312
2025-08-19,587.5999755859375
2025-08-20,583.4000244140625
2025-08-21,587.0
2025-08-22,590.7999877929688
