Date,STAN.L
2023-02-22,763.0166015625
2023-02-23,762.357177734375
2023-02-24,770.55029296875
2023-02-27,786.9364624023438
2023-02-28,783.5393676757812
2023-03-01,789.1345825195312
2023-03-02,787.1363525390625
2023-03-03,788.3353271484375
2023-03-06,790.1337890625
2023-03-07,786.3369750976562
2023-03-08,786.7367553710938
2023-03-09,774.3471069335938
2023-03-10,739.1768188476562
2023-03-13,688.2196655273438
2023-03-14,696.2130737304688
2023-03-15,642.6581420898438
2023-03-16,649.85205078125
2023-03-17,633.4659423828125
2023-03-20,614.48193359375
2023-03-21,643.0578002929688
2023-03-22,651.45068359375
2023-03-23,631.8673095703125
2023-03-24,591.301513671875
2023-03-27,591.9009399414062
2023-03-28,593.699462890625
2023-03-29,602.8917236328125
2023-03-30,614.2821044921875
2023-03-31,613.6826171875
2023-04-03,622.4751586914062
2023-04-04,612.6834106445312
2023-04-05,614.48193359375
2023-04-06,617.4793701171875
2023-04-11,617.8790893554688
2023-04-12,616.480224609375
2023-04-13,618.0789184570312
2023-04-14,645.455810546875
2023-04-17,641.4591674804688
2023-04-18,650.0518798828125
2023-04-19,651.6505737304688
2023-04-20,644.056884765625
2023-04-21,638.06201171875
2023-04-24,631.8673095703125
2023-04-25,620.0772094726562
2023-04-26,633.4659423828125
2023-04-27,629.6691284179688
2023-04-28,627.87060546875
2023-05-02,610.0855102539062
2023-05-03,610.8849487304688
2023-05-04,597.8958740234375
2023-05-05,604.690185546875
2023-05-09,604.0906372070312
2023-05-10,613.282958984375
2023-05-11,619.4777221679688
2023-05-12,615.680908203125
2023-05-15,618.478515625
2023-05-16,619.27783203125
2023-05-17,624.0737915039062
2023-05-18,642.0586547851562
2023-05-19,633.4659423828125
2023-05-22,652.6497802734375
2023-05-23,658.6447143554688
2023-05-24,640.060302734375
2023-05-25,643.2576904296875
2023-05-26,648.8529052734375
2023-05-30,642.6581420898438
2023-05-31,633.066162109375
2023-06-01,641.0595092773438
2023-06-02,663.4406127929688
2023-06-05,658.2449951171875
2023-06-06,671.0342407226562
2023-06-07,673.4322509765625
2023-06-08,666.8377685546875
2023-06-09,660.243408203125
2023-06-12,655.8471069335938
2023-06-13,660.4431762695312
2023-06-14,669.435546875
2023-06-15,678.4280395507812
2023-06-16,674.6311645507812
2023-06-19,687.2205810546875
2023-06-20,686.0216064453125
2023-06-21,684.0233154296875
2023-06-22,667.6370849609375
2023-06-23,656.4465942382812
2023-06-26,657.4456787109375
2023-06-27,670.4346923828125
2023-06-28,668.0367431640625
2023-06-29,677.0291748046875
2023-06-30,682.4246215820312
2023-07-03,690.218017578125
2023-07-04,691.2171630859375
2023-07-05,685.2222290039062
2023-07-06,667.437255859375
2023-07-07,673.0325317382812
2023-07-10,667.8369140625
2023-07-11,663.4406127929688
2023-07-12,682.0249633789062
2023-07-13,686.2213745117188
2023-07-14,684.6228637695312
2023-07-17,688.2196655273438
2023-07-18,696.6126708984375
2023-07-19,705.4052124023438
2023-07-20,715.7965087890625
2023-07-21,718.394287109375
2023-07-24,718.7938842773438
2023-07-25,717.7947998046875
2023-07-26,710.8007202148438
2023-07-27,708.8023681640625
2023-07-28,736.9786376953125
2023-07-31,746.7703857421875
2023-08-01,743.77294921875
2023-08-02,733.5814819335938
2023-08-03,739.7763061523438
2023-08-04,740.9752197265625
2023-08-07,746.3707275390625
2023-08-08,741.1751098632812
2023-08-09,752.3656005859375
2023-08-10,757.0220947265625
2023-08-11,754.424072265625
2023-08-14,750.826904296875
2023-08-15,738.2364501953125
2023-08-16,728.044189453125
2023-08-17,731.6415405273438
2023-08-18,720.8497314453125
2023-08-21,718.8511962890625
2023-08-22,714.45458984375
2023-08-23,710.8573608398438
2023-08-24,713.0556640625
2023-08-25,710.8573608398438
2023-08-29,723.2478637695312
2023-08-30,719.4508056640625
2023-08-31,711.0571899414062
2023-09-01,719.0510864257812
2023-09-04,708.85888671875
2023-09-05,703.063232421875
2023-09-06,701.8641967773438
2023-09-07,704.6620483398438
2023-09-08,705.061767578125
2023-09-11,714.45458984375
2023-09-12,724.8467407226562
2023-09-13,722.048828125
2023-09-14,741.234130859375
2023-09-15,742.633056640625
2023-09-18,736.6376953125
2023-09-19,742.4332275390625
2023-09-20,748.828369140625
2023-09-21,752.8253173828125
2023-09-22,749.4278564453125
2023-09-25,748.4287109375
2023-09-26,755.822998046875
2023-09-27,749.6277465820312
2023-09-28,756.22265625
2023-09-29,757.4218139648438
2023-10-02,753.2250366210938
2023-10-03,749.2280883789062
2023-10-04,743.0327758789062
2023-10-05,748.828369140625
2023-10-06,757.62158203125
2023-10-09,737.636962890625
2023-10-10,758.22119140625
2023-10-11,757.62158203125
2023-10-12,755.822998046875
2023-10-13,749.8276977539062
2023-10-16,747.429443359375
2023-10-17,744.2318115234375
2023-10-18,743.2326049804688
2023-10-19,735.0389404296875
2023-10-20,721.6491088867188
2023-10-23,716.852783203125
2023-10-24,708.6590576171875
2023-10-25,713.4553833007812
2023-10-26,624.7230834960938
2023-10-27,610.1341552734375
2023-10-30,619.9268188476562
2023-10-31,629.5194702148438
2023-11-01,611.1334228515625
2023-11-02,620.326416015625
2023-11-03,618.7277221679688
2023-11-06,631.5179443359375
2023-11-07,621.92529296875
2023-11-08,619.3272094726562
2023-11-09,626.7216186523438
2023-11-10,621.3257446289062
2023-11-13,627.920654296875
2023-11-14,626.9214477539062
2023-11-15,637.1136474609375
2023-11-16,629.7192993164062
2023-11-17,659.49658203125
2023-11-20,664.093017578125
2023-11-21,661.4950561523438
2023-11-22,656.8985595703125
2023-11-23,665.6918334960938
2023-11-24,666.8909301757812
2023-11-27,666.8909301757812
2023-11-28,661.69482421875
2023-11-29,639.9114990234375
2023-11-30,652.7017822265625
2023-12-01,652.1022338867188
2023-12-04,652.7017822265625
2023-12-05,645.307373046875
2023-12-06,662.8939819335938
2023-12-07,649.504150390625
2023-12-08,659.49658203125
2023-12-11,646.5064697265625
2023-12-12,638.9122924804688
2023-12-13,637.1136474609375
2023-12-14,654.5003662109375
2023-12-15,642.1098022460938
2023-12-18,645.307373046875
2023-12-19,657.4981079101562
2023-12-20,661.2952270507812
2023-12-21,654.5003662109375
2023-12-22,651.5026245117188
2023-12-27,658.497314453125
2023-12-28,654.7001953125
2023-12-29,666.0914916992188
2024-01-02,658.2974853515625
2024-01-03,646.706298828125
2024-01-04,650.903076171875
2024-01-05,651.1029052734375
2024-01-08,649.504150390625
2024-01-09,636.5140380859375
2024-01-10,625.9221801757812
2024-01-11,612.93212890625
2024-01-12,613.1318969726562
2024-01-15,604.5385131835938
2024-01-16,588.7506103515625
2024-01-17,574.5613403320312
2024-01-18,576.3600463867188
2024-01-19,575.5606689453125
2024-01-22,580.1571044921875
2024-01-23,605.3378295898438
2024-01-24,608.9352416992188
2024-01-25,592.14794921875
2024-01-26,605.5377807617188
2024-01-29,601.9405517578125
2024-01-30,602.7398681640625
2024-01-31,598.3432006835938
2024-02-01,596.7444458007812
2024-02-02,594.546142578125
2024-02-05,593.5469360351562
2024-02-06,599.3424682617188
2024-02-07,593.3471069335938
2024-02-08,578.9580688476562
2024-02-09,573.3622436523438
2024-02-12,581.1563720703125
2024-02-13,577.1593627929688
2024-02-14,575.5606689453125
2024-02-15,580.3569946289062
2024-02-16,594.146484375
2024-02-19,599.1425170898438
2024-02-20,600.3417358398438
2024-02-21,600.54150390625
2024-02-22,605.1380615234375
2024-02-23,634.5156860351562
2024-02-26,635.91455078125
2024-02-27,642.1098022460938
2024-02-28,648.7047729492188
2024-02-29,667.0906982421875
2024-03-01,690.2730102539062
2024-03-04,681.8795166015625
2024-03-05,687.2753295898438
2024-03-06,677.0831298828125
2024-03-07,664.0990600585938
2024-03-08,655.5029296875
2024-03-11,659.7009887695312
2024-03-12,669.49658203125
2024-03-13,652.9041137695312
2024-03-14,645.7073974609375
2024-03-15,653.7037353515625
2024-03-18,649.905517578125
2024-03-19,658.5015869140625
2024-03-20,657.3020629882812
2024-03-21,675.6937866210938
2024-03-22,672.2952880859375
2024-03-25,675.0940551757812
2024-03-26,694.6851806640625
2024-03-27,678.892333984375
2024-03-28,671.095947265625
2024-04-02,678.2925415039062
2024-04-03,693.4857177734375
2024-04-04,701.6820678710938
2024-04-05,697.8837280273438
2024-04-08,698.683349609375
2024-04-09,672.4952392578125
2024-04-10,679.09228515625
2024-04-11,665.6983642578125
2024-04-12,662.4996948242188
2024-04-15,664.498779296875
2024-04-16,634.9122924804688
2024-04-17,642.9086303710938
2024-04-18,661.30029296875
2024-04-19,666.4979248046875
2024-04-22,671.095947265625
2024-04-23,680.2916259765625
2024-04-24,678.892333984375
2024-04-25,682.49072265625
2024-04-26,681.0913696289062
2024-04-29,683.490234375
2024-04-30,689.487548828125
2024-05-01,694.6851806640625
2024-05-02,755.6575317382812
2024-05-03,754.6580200195312
2024-05-07,750.2599487304688
2024-05-08,751.0596923828125
2024-05-09,754.4580688476562
2024-05-10,774.6488647460938
2024-05-13,775.6484985351562
2024-05-14,778.04736328125
2024-05-15,773.849365234375
2024-05-16,785.444091796875
2024-05-17,781.2459106445312
2024-05-20,784.2445068359375
2024-05-21,778.4472045898438
2024-05-22,772.25
2024-05-23,775.0487670898438
2024-05-24,777.4476318359375
2024-05-28,773.849365234375
2024-05-29,770.051025390625
2024-05-30,781.0460815429688
2024-05-31,777.0478515625
2024-06-03,776.0482788085938
2024-06-04,734.866943359375
2024-06-05,740.4644775390625
2024-06-06,744.0628051757812
2024-06-07,745.662109375
2024-06-10,752.8588256835938
2024-06-11,720.873291015625
2024-06-12,741.4639892578125
2024-06-13,731.2685546875
2024-06-14,723.8719482421875
2024-06-17,719.673828125
2024-06-18,721.6729125976562
2024-06-19,721.6729125976562
2024-06-20,735.0669555664062
2024-06-21,722.6724853515625
2024-06-24,731.4684448242188
2024-06-25,728.0701293945312
2024-06-26,725.671142578125
2024-06-27,721.4730224609375
2024-06-28,715.6755981445312
2024-07-01,731.8683471679688
2024-07-02,712.2772216796875
2024-07-03,722.2726440429688
2024-07-04,738.8651733398438
2024-07-05,722.6724853515625
2024-07-08,717.0750732421875
2024-07-09,708.8787841796875
2024-07-10,721.0732421875
2024-07-11,719.0740966796875
2024-07-12,723.0723266601562
2024-07-15,727.0704956054688
2024-07-16,725.8710327148438
2024-07-17,736.0664672851562
2024-07-18,730.0691528320312
2024-07-19,724.671630859375
2024-07-22,730.0691528320312
2024-07-23,724.2716674804688
2024-07-24,721.0732421875
2024-07-25,721.4730224609375
2024-07-26,722.6724853515625
2024-07-29,726.4707641601562
2024-07-30,769.6512451171875
2024-07-31,766.8525390625
2024-08-01,721.0732421875
2024-08-02,688.6879272460938
2024-08-05,686.4888305664062
2024-08-06,686.6888427734375
2024-08-07,705.8800659179688
2024-08-08,700.771728515625
2024-08-09,715.1671142578125
2024-08-12,721.764892578125
2024-08-13,731.5617065429688
2024-08-14,733.361083984375
2024-08-15,760.55224609375
2024-08-16,762.1517944335938
2024-08-19,761.7518920898438
2024-08-20,749.7557983398438
2024-08-21,744.3575439453125
2024-08-22,755.7538452148438
2024-08-23,765.3507080078125
2024-08-27,771.3487548828125
2024-08-28,767.5499877929688
2024-08-29,776.3471069335938
2024-08-30,779.146240234375
2024-09-02,771.1488647460938
2024-09-03,753.7545166015625
2024-09-04,749.7557983398438
2024-09-05,763.3513793945312
2024-09-06,749.9557495117188
2024-09-09,762.7515869140625
2024-09-10,749.5558471679688
2024-09-11,755.7538452148438
2024-09-12,758.7528686523438
2024-09-13,763.1514282226562
2024-09-16,759.1527709960938
2024-09-17,769.349365234375
2024-09-18,774.9476318359375
2024-09-19,779.3461303710938
2024-09-20,759.1527709960938
2024-09-23,757.1533813476562
2024-09-24,779.9459838867188
2024-09-25,762.9515380859375
2024-09-26,803.3383178710938
2024-09-27,807.1371459960938
2024-09-30,792.7418212890625
2024-10-01,778.9462890625
2024-10-02,795.1410522460938
2024-10-03,797.140380859375
2024-10-04,827.7304077148438
2024-10-07,840.3262939453125
2024-10-08,821.5324096679688
2024-10-09,830.7294311523438
2024-10-10,834.1283569335938
2024-10-11,841.325927734375
2024-10-14,839.1267700195312
2024-10-15,821.7323608398438
2024-10-16,823.931640625
2024-10-17,836.7274780273438
2024-10-18,838.1270141601562
2024-10-21,836.3275756835938
2024-10-22,846.9241333007812
2024-10-23,841.92578125
2024-10-24,858.7203369140625
2024-10-25,852.7222900390625
2024-10-28,865.51806640625
2024-10-29,876.1146850585938
2024-10-30,912.3028564453125
2024-10-31,900.1068725585938
2024-11-01,913.50244140625
2024-11-04,919.50048828125
2024-11-05,931.896484375
2024-11-06,942.4930419921875
2024-11-07,938.094482421875
2024-11-08,923.6991577148438
2024-11-11,940.693603515625
2024-11-12,923.099365234375
2024-11-13,944.6922607421875
2024-11-14,938.2943725585938
2024-11-15,943.0928955078125
2024-11-18,947.091552734375
2024-11-19,946.691650390625
2024-11-20,946.691650390625
2024-11-21,958.687744140625
2024-11-22,945.2921142578125
2024-11-25,965.4855346679688
2024-11-26,959.4874877929688
2024-11-27,973.0831298828125
2024-11-28,979.0811157226562
2024-11-29,972.0833740234375
2024-12-02,977.4816284179688
2024-12-03,965.4855346679688
2024-12-04,967.48486328125
2024-12-05,970.0840454101562
2024-12-06,973.282958984375
2024-12-09,988.8779296875
2024-12-10,987.4783935546875
2024-12-11,988.677978515625
2024-12-12,991.277099609375
2024-12-13,996.4754028320312
2024-12-16,991.0772094726562
2024-12-17,989.6776123046875
2024-12-18,1000.1742553710938
2024-12-19,983.2797241210938
2024-12-20,971.6835327148438
2024-12-23,980.4806518554688
2024-12-24,990.4773559570312
2024-12-27,982.280029296875
2024-12-30,984.4793701171875
2024-12-31,988.278076171875
2025-01-02,984.6793212890625
2025-01-03,988.677978515625
2025-01-06,1003.673095703125
2025-01-07,986.6786499023438
2025-01-08,1007.1719970703125
2025-01-09,1013.6698608398438
2025-01-10,1024.666259765625
2025-01-13,1014.6695556640625
2025-01-14,1022.1671142578125
2025-01-15,1056.156005859375
2025-01-16,1066.652587890625
2025-01-17,1076.1495361328125
2025-01-20,1078.14892578125
2025-01-21,1079.1485595703125
2025-01-22,1064.6533203125
2025-01-23,1083.147216796875
2025-01-24,1076.1495361328125
2025-01-27,1065.6529541015625
2025-01-28,1059.65478515625
2025-01-29,1081.647705078125
2025-01-30,1085.6463623046875
2025-01-31,1091.64453125
2025-02-03,1062.6539306640625
2025-02-04,1068.152099609375
2025-02-05,1073.6502685546875
2025-02-06,1109.6385498046875
2025-02-07,1109.6385498046875
2025-02-10,1103.6405029296875
2025-02-11,1124.6336669921875
2025-02-12,1125.6334228515625
2025-02-13,1115.6365966796875
2025-02-14,1122.6343994140625
2025-02-17,1124.6336669921875
2025-02-18,1138.12939453125
2025-02-19,1139.6287841796875
2025-02-20,1139.6287841796875
2025-02-21,1182.6148681640625
2025-02-24,1176.116943359375
2025-02-25,1200.6090087890625
2025-02-26,1248.093505859375
2025-02-27,1264.0882568359375
2025-02-28,1268.5869140625
2025-03-03,1268.0869140625
2025-03-04,1241.0958251953125
2025-03-05,1242.095458984375
2025-03-06,1229.5994873046875
2025-03-07,1214.6043701171875
2025-03-10,1170.118896484375
2025-03-11,1130.1318359375
2025-03-12,1162.1214599609375
2025-03-13,1157.6229248046875
2025-03-14,1176.116943359375
2025-03-17,1163.12109375
2025-03-18,1205.6072998046875
2025-03-19,1194.1109619140625
2025-03-20,1168.619384765625
2025-03-21,1158.122802734375
2025-03-24,1177.616455078125
2025-03-25,1197.6099853515625
2025-03-26,1186.613525390625
2025-03-27,1161.395751953125
2025-03-28,1145.397216796875
2025-03-31,1139.3978271484375
2025-04-01,1146.3970947265625
2025-04-02,1152.3966064453125
2025-04-03,998.910400390625
2025-04-04,958.7139892578125
2025-04-07,937.115966796875
2025-04-08,922.7172241210938
2025-04-09,878.7211303710938
2025-04-10,918.7175903320312
2025-04-11,942.9154052734375
2025-04-14,989.311279296875
2025-04-15,1024.9080810546875
2025-04-16,1018.4086303710938
2025-04-17,1016.4088134765625
2025-04-22,1022.4082641601562
2025-04-23,1087.4024658203125
2025-04-24,1083.1707763671875
2025-04-25,1090.902099609375
2025-04-28,1069.904052734375
2025-04-29,1095.9017333984375
2025-04-30,1075.9034423828125
2025-05-01,1096.901611328125
2025-05-02,1096.401611328125
2025-05-06,1055.9052734375
2025-05-07,1045.9061279296875
2025-05-08,1066.404296875
2025-05-09,1067.404296875
2025-05-12,1169.89501953125
2025-05-13,1155.3963623046875
2025-05-14,1144.3973388671875
2025-05-15,1148.89697265625
2025-05-16,1150.896728515625
2025-05-19,1155.896240234375
2025-05-20,1174.8946533203125
2025-05-21,1162.395751953125
2025-05-22,1165.8953857421875
2025-05-23,1150.896728515625
2025-05-27,1158.3961181640625
2025-05-28,1139.897705078125
2025-05-29,1159.39599609375
2025-05-30,1157.8961181640625
2025-06-02,1140.897705078125
2025-06-03,1145.397216796875
2025-06-04,1144.8973388671875
2025-06-05,1152.3966064453125
2025-06-06,1185.8935546875
2025-06-09,1181.8939208984375
2025-06-10,1147.89697265625
2025-06-11,1161.395751953125
2025-06-12,1156.396240234375
2025-06-13,1145.397216796875
2025-06-16,1179.8941650390625
2025-06-17,1155.896240234375
2025-06-18,1162.8956298828125
2025-06-19,1152.3966064453125
2025-06-20,1178.394287109375
2025-06-23,1162.395751953125
2025-06-24,1190.3931884765625
2025-06-25,1188.893310546875
2025-06-26,1185.8935546875
2025-06-27,1218.890625
2025-06-30,1206.8917236328125
2025-07-01,1181.8939208984375
2025-07-02,1193.3929443359375
2025-07-03,1215.3909912109375
2025-07-04,1206.8917236328125
2025-07-07,1219.390625
2025-07-08,1249.8878173828125
2025-07-09,1257.88720703125
2025-07-10,1286.884521484375
2025-07-11,1281.885009765625
2025-07-14,1304.8829345703125
2025-07-15,1314.882080078125
2025-07-16,1303.883056640625
2025-07-17,1332.88037109375
2025-07-18,1339.3798828125
2025-07-21,1343.3795166015625
2025-07-22,1330.380615234375
2025-07-23,1326.8809814453125
2025-07-24,1345.3792724609375
2025-07-25,1345.8792724609375
2025-07-28,1334.3802490234375
2025-07-29,1365.3775634765625
2025-07-30,1369.8770751953125
2025-07-31,1360.3779296875
2025-08-01,1354.87841796875
2025-08-04,1368.377197265625
2025-08-05,1378.3763427734375
2025-08-06,1371.376953125
2025-08-07,1373.5
2025-08-08,1387.5
2025-08-11,1395.0
2025-08-12,1425.0
2025-08-13,1406.0
2025-08-14,1407.0
2025-08-15,1305.5
2025-08-18,1340.0
2025-08-19,1343.5
2025-08-20,1358.5
2025-08-21,1360.0
2025-08-22,1417.0
