Date,LUND-B.ST
2023-02-08,482.6590881347656
2023-02-09,479.0564270019531
2023-02-10,473.603759765625
2023-02-13,481.1011962890625
2023-02-14,481.5880432128906
2023-02-15,483.2433166503906
2023-02-16,481.49066162109375
2023-02-17,480.32220458984375
2023-02-20,480.32220458984375
2023-02-21,474.57745361328125
2023-02-22,470.6827087402344
2023-02-23,470.1958312988281
2023-02-24,463.8668518066406
2023-02-27,471.26690673828125
2023-02-28,473.8959045410156
2023-03-01,474.1879577636719
2023-03-02,473.4090270996094
2023-03-03,476.2327575683594
2023-03-06,475.259033203125
2023-03-07,467.37213134765625
2023-03-08,465.327392578125
2023-03-09,464.7431335449219
2023-03-10,455.6878356933594
2023-03-13,450.0404052734375
2023-03-14,457.7325744628906
2023-03-15,441.9587707519531
2023-03-16,445.46405029296875
2023-03-17,433.682373046875
2023-03-20,437.5771484375
2023-03-21,448.0930480957031
2023-03-22,443.3219299316406
2023-03-23,444.0035400390625
2023-03-24,438.9403076171875
2023-03-27,440.0113525390625
2023-03-28,436.1166076660156
2023-03-29,441.1798400878906
2023-03-30,454.227294921875
2023-03-31,456.3694152832031
2023-04-03,455.3957214355469
2023-04-04,461.9194641113281
2023-04-05,462.0168151855469
2023-04-06,466.2392883300781
2023-04-11,475.2734375
2023-04-12,473.898681640625
2023-04-13,473.40771484375
2023-04-14,478.12115478515625
2023-04-17,472.42572021484375
2023-04-18,474.1932678222656
2023-04-19,473.5058898925781
2023-04-20,467.7122497558594
2023-04-21,467.41766357421875
2023-04-24,473.40771484375
2023-04-25,473.898681640625
2023-04-26,472.0329284667969
2023-04-27,474.7824401855469
2023-04-28,482.04901123046875
2023-05-02,474.4878845214844
2023-05-03,478.12115478515625
2023-05-04,477.13916015625
2023-05-05,480.281494140625
2023-05-08,482.147216796875
2023-05-09,475.4698486328125
2023-05-10,471.7383117675781
2023-05-11,480.3796691894531
2023-05-12,477.72833251953125
2023-05-15,480.9688415527344
2023-05-16,474.7824401855469
2023-05-17,465.2572937011719
2023-05-19,476.3536071777344
2023-05-22,476.7463684082031
2023-05-23,473.5058898925781
2023-05-24,452.58990478515625
2023-05-25,448.66204833984375
2023-05-26,453.8664855957031
2023-05-29,451.7061462402344
2023-05-30,453.8664855957031
2023-05-31,443.2611999511719
2023-06-01,448.5638427734375
2023-06-02,457.59796142578125
2023-06-05,459.3655090332031
2023-06-07,460.34747314453125
2023-06-08,457.0087890625
2023-06-09,456.6159973144531
2023-06-12,450.3313903808594
2023-06-13,453.3755187988281
2023-06-14,449.84039306640625
2023-06-15,454.6520690917969
2023-06-16,455.53582763671875
2023-06-19,443.85040283203125
2023-06-20,445.9125061035156
2023-06-21,438.4495544433594
2023-06-22,437.27117919921875
2023-06-26,434.4234924316406
2023-06-27,436.09283447265625
2023-06-28,443.4576110839844
2023-06-29,444.1449890136719
2023-06-30,450.52777099609375
2023-07-03,446.9927062988281
2023-07-04,450.135009765625
2023-07-05,444.0467834472656
2023-07-06,436.1910400390625
2023-07-07,438.2531433105469
2023-07-10,433.4414978027344
2023-07-11,434.32525634765625
2023-07-12,440.21710205078125
2023-07-13,439.9225158691406
2023-07-14,440.90447998046875
2023-07-17,435.3072509765625
2023-07-18,439.4315490722656
2023-07-19,441.002685546875
2023-07-20,441.4936828613281
2023-07-21,445.617919921875
2023-07-24,448.0728454589844
2023-07-25,451.8043518066406
2023-07-26,452.09893798828125
2023-07-27,458.48175048828125
2023-07-28,457.6961975097656
2023-07-31,455.4376220703125
2023-08-01,453.0809020996094
2023-08-02,450.52777099609375
2023-08-03,445.8143310546875
2023-08-04,449.5458068847656
2023-08-07,448.1710510253906
2023-08-08,447.7782897949219
2023-08-09,450.0367736816406
2023-08-10,454.5538635253906
2023-08-11,448.9566345214844
2023-08-14,447.7782897949219
2023-08-15,442.27923583984375
2023-08-16,440.7080993652344
2023-08-17,435.4054260253906
2023-08-18,432.5577087402344
2023-08-21,429.02264404296875
2023-08-22,430.79022216796875
2023-08-23,431.1829833984375
2023-08-24,428.5316467285156
2023-08-25,429.1208190917969
2023-08-28,429.8082275390625
2023-08-29,436.09283447265625
2023-08-30,434.1288757324219
2023-08-31,437.76214599609375
2023-09-01,437.1730041503906
2023-09-04,438.6459655761719
2023-09-05,443.1629943847656
2023-09-06,453.3755187988281
2023-09-07,452.78631591796875
2023-09-08,447.87646484375
2023-09-11,450.135009765625
2023-09-12,446.7962951660156
2023-09-13,445.1269226074219
2023-09-14,450.92059326171875
2023-09-15,456.8124084472656
2023-09-18,453.768310546875
2023-09-19,454.16107177734375
2023-09-20,457.1069641113281
2023-09-21,455.4376220703125
2023-09-22,453.3755187988281
2023-09-25,452.29534912109375
2023-09-26,446.40350341796875
2023-09-27,441.59185791015625
2023-09-28,445.8143310546875
2023-09-29,448.7602233886719
2023-10-02,447.87646484375
2023-10-03,447.385498046875
2023-10-04,441.59185791015625
2023-10-05,445.9125061035156
2023-10-06,451.8043518066406
2023-10-09,448.1710510253906
2023-10-10,457.4997863769531
2023-10-11,461.3294372558594
2023-10-12,466.14111328125
2023-10-13,459.46368408203125
2023-10-16,459.9546813964844
2023-10-17,454.16107177734375
2023-10-18,447.28729248046875
2023-10-19,441.78826904296875
2023-10-20,433.5397033691406
2023-10-23,432.45953369140625
2023-10-24,438.6459655761719
2023-10-25,438.4495544433594
2023-10-26,440.4134826660156
2023-10-27,440.4134826660156
2023-10-30,440.4134826660156
2023-10-31,446.5017395019531
2023-11-01,446.10888671875
2023-11-02,456.6159973144531
2023-11-03,456.3214111328125
2023-11-06,454.4556579589844
2023-11-07,452.6881103515625
2023-11-08,451.7061462402344
2023-11-09,460.5438537597656
2023-11-10,453.768310546875
2023-11-13,453.768310546875
2023-11-14,469.7743835449219
2023-11-15,468.4978332519531
2023-11-16,466.6321105957031
2023-11-17,471.3455505371094
2023-11-20,473.2112731933594
2023-11-21,480.9688415527344
2023-11-22,480.87066650390625
2023-11-23,475.3716125488281
2023-11-24,486.6642761230469
2023-11-27,488.62823486328125
2023-11-28,486.9588623046875
2023-11-29,489.11920166015625
2023-11-30,501.00103759765625
2023-12-01,502.5721740722656
2023-12-04,503.161376953125
2023-12-05,516.908935546875
2023-12-06,520.6404418945312
2023-12-07,521.6224365234375
2023-12-08,522.407958984375
2023-12-11,532.2277221679688
2023-12-12,529.28173828125
2023-12-13,533.4060668945312
2023-12-14,546.3681030273438
2023-12-15,550.4923095703125
2023-12-18,544.796875
2023-12-19,542.0474243164062
2023-12-20,541.2617797851562
2023-12-21,537.5303344726562
2023-12-22,543.029296875
2023-12-27,541.2617797851562
2023-12-28,540.2798461914062
2023-12-29,538.3158569335938
2024-01-02,537.7266845703125
2024-01-03,529.674560546875
2024-01-04,533.798828125
2024-01-05,526.1394653320312
2024-01-08,530.8529052734375
2024-01-09,528.888916015625
2024-01-10,527.7106323242188
2024-01-11,523.7827758789062
2024-01-12,532.03125
2024-01-15,525.55029296875
2024-01-16,519.4620361328125
2024-01-17,512.7847290039062
2024-01-18,513.7666015625
2024-01-19,511.6062927246094
2024-01-22,518.28369140625
2024-01-23,519.4620361328125
2024-01-24,521.81884765625
2024-01-25,526.5322875976562
2024-01-26,530.8529052734375
2024-01-29,530.0673828125
2024-01-30,530.2637329101562
2024-01-31,534.7808227539062
2024-02-01,533.798828125
2024-02-02,536.3519897460938
2024-02-05,532.2277221679688
2024-02-06,535.3699951171875
2024-02-07,535.7627563476562
2024-02-08,537.923095703125
2024-02-09,534.7808227539062
2024-02-12,541.2617797851562
2024-02-13,536.155517578125
2024-02-14,538.3158569335938
2024-02-15,544.796875
2024-02-16,549.7067260742188
2024-02-19,549.9031372070312
2024-02-20,549.31396484375
2024-02-21,544.796875
2024-02-22,553.2418823242188
2024-02-23,553.2418823242188
2024-02-26,551.2778930664062
2024-02-27,555.9913330078125
2024-02-28,550.688720703125
2024-02-29,552.8490600585938
2024-03-01,555.4021606445312
2024-03-04,550.8850708007812
2024-03-05,550.4923095703125
2024-03-06,548.9212036132812
2024-03-07,548.33203125
2024-03-08,556.5805053710938
2024-03-11,556.3840942382812
2024-03-12,562.4723510742188
2024-03-13,564.0435791015625
2024-03-14,561.8831787109375
2024-03-15,567.7750244140625
2024-03-18,559.9192504882812
2024-03-19,567.185791015625
2024-03-20,569.7389526367188
2024-03-21,579.3622436523438
2024-03-22,581.1297607421875
2024-03-25,579.3622436523438
2024-03-26,571.1136474609375
2024-03-27,570.9173583984375
2024-03-28,568.953369140625
2024-04-02,560.2138061523438
2024-04-03,557.7589111328125
2024-04-04,554.81298828125
2024-04-05,548.43017578125
2024-04-08,551.3760375976562
2024-04-09,545.9752807617188
2024-04-10,543.5203247070312
2024-04-11,537.8792724609375
2024-04-12,539.8585815429688
2024-04-15,541.837890625
2024-04-16,532.4361572265625
2024-04-17,533.920654296875
2024-04-18,536.394775390625
2024-04-19,533.920654296875
2024-04-22,537.8792724609375
2024-04-23,546.2913818359375
2024-04-24,543.8172607421875
2024-04-25,529.9620361328125
2024-04-26,538.3740844726562
2024-04-29,540.8482666015625
2024-04-30,542.332763671875
2024-05-02,536.394775390625
2024-05-03,542.332763671875
2024-05-06,546.2913818359375
2024-05-07,555.1983032226562
2024-05-08,555.693115234375
2024-05-10,563.1156005859375
2024-05-13,561.13623046875
2024-05-14,564.6000366210938
2024-05-15,570.0431518554688
2024-05-16,565.5897216796875
2024-05-17,566.0845336914062
2024-05-20,574.4966430664062
2024-05-21,574.991455078125
2024-05-22,574.991455078125
2024-05-23,571.5276489257812
2024-05-24,569.54833984375
2024-05-27,559.1569213867188
2024-05-28,552.7241821289062
2024-05-29,547.2810668945312
2024-05-30,545.3016967773438
2024-05-31,527.4878540039062
2024-06-03,527.9827270507812
2024-06-04,529.9620361328125
2024-06-05,530.95166015625
2024-06-07,527.9827270507812
2024-06-10,523.5292358398438
2024-06-11,523.5292358398438
2024-06-12,531.9413452148438
2024-06-13,521.0551147460938
2024-06-14,511.15850830078125
2024-06-17,512.6430053710938
2024-06-18,516.1068115234375
2024-06-19,510.6636657714844
2024-06-20,520.0654296875
2024-06-24,523.034423828125
2024-06-25,519.0758056640625
2024-06-26,519.5706176757812
2024-06-27,521.5499267578125
2024-06-28,518.5809326171875
2024-07-01,524.5189208984375
2024-07-02,527.4878540039062
2024-07-03,526.0033569335938
2024-07-04,527.4878540039062
2024-07-05,526.9930419921875
2024-07-08,525.0137329101562
2024-07-09,520.5602416992188
2024-07-10,519.5706176757812
2024-07-11,524.5189208984375
2024-07-12,535.4051513671875
2024-07-15,526.9930419921875
2024-07-16,529.9620361328125
2024-07-17,533.920654296875
2024-07-18,531.446533203125
2024-07-19,528.9723510742188
2024-07-22,535.8999633789062
2024-07-23,533.920654296875
2024-07-24,529.4671630859375
2024-07-25,525.0137329101562
2024-07-26,531.446533203125
2024-07-29,529.4671630859375
2024-07-30,532.9309692382812
2024-07-31,535.4051513671875
2024-08-01,529.4671630859375
2024-08-02,513.1378173828125
2024-08-05,494.82916259765625
2024-08-06,497.30328369140625
2024-08-07,516.6016235351562
2024-08-08,519.5706176757812
2024-08-09,524.5189208984375
2024-08-12,524.0240478515625
2024-08-13,525.0137329101562
2024-08-14,529.4671630859375
2024-08-15,533.920654296875
2024-08-16,536.394775390625
2024-08-19,538.3740844726562
2024-08-20,534.9103393554688
2024-08-21,536.8896484375
2024-08-22,541.3430786132812
2024-08-23,546.7861938476562
2024-08-26,548.2706909179688
2024-08-27,547.2810668945312
2024-08-28,554.7034912109375
2024-08-29,556.6828002929688
2024-08-30,557.1776123046875
2024-09-02,561.13623046875
2024-09-03,552.2293090820312
2024-09-04,546.7861938476562
2024-09-05,542.332763671875
2024-09-06,541.837890625
2024-09-09,548.2706909179688
2024-09-10,552.7241821289062
2024-09-11,546.2913818359375
2024-09-12,556.18798828125
2024-09-13,558.1672973632812
2024-09-16,558.662109375
2024-09-17,558.1672973632812
2024-09-18,552.2293090820312
2024-09-19,563.6104125976562
2024-09-20,561.631103515625
2024-09-23,564.6000366210938
2024-09-24,559.1569213867188
2024-09-25,563.1156005859375
2024-09-26,573.0121459960938
2024-09-27,572.0225219726562
2024-09-30,574.991455078125
2024-10-01,574.0018310546875
2024-10-02,578.4552612304688
2024-10-03,571.0328369140625
2024-10-04,568.0638427734375
2024-10-07,562.1259155273438
2024-10-08,558.1672973632812
2024-10-09,557.1776123046875
2024-10-10,553.218994140625
2024-10-11,560.1466064453125
2024-10-14,558.1672973632812
2024-10-15,554.2086181640625
2024-10-16,549.7551879882812
2024-10-17,548.2706909179688
2024-10-18,547.2810668945312
2024-10-21,536.8896484375
2024-10-22,536.394775390625
2024-10-23,535.4051513671875
2024-10-24,530.95166015625
2024-10-25,532.9309692382812
2024-10-28,539.8585815429688
2024-10-29,537.8792724609375
2024-10-30,527.9827270507812
2024-10-31,521.0551147460938
2024-11-01,524.5189208984375
2024-11-04,525.0137329101562
2024-11-05,523.5292358398438
2024-11-06,520.5602416992188
2024-11-07,531.9413452148438
2024-11-08,531.446533203125
2024-11-11,536.394775390625
2024-11-12,524.0240478515625
2024-11-13,522.0447387695312
2024-11-14,528.4775390625
2024-11-15,524.0240478515625
2024-11-18,524.0240478515625
2024-11-19,521.5499267578125
2024-11-20,515.1171264648438
2024-11-21,515.1171264648438
2024-11-22,520.0654296875
2024-11-25,525.508544921875
2024-11-26,519.0758056640625
2024-11-27,516.6016235351562
2024-11-28,516.6016235351562
2024-11-29,523.5292358398438
2024-12-02,529.4671630859375
2024-12-03,527.4878540039062
2024-12-04,532.4361572265625
2024-12-05,529.9620361328125
2024-12-06,527.9827270507812
2024-12-09,525.0137329101562
2024-12-10,523.034423828125
2024-12-11,514.1275024414062
2024-12-12,510.6636657714844
2024-12-13,509.17919921875
2024-12-16,505.2205505371094
2024-12-17,502.2515869140625
2024-12-18,502.2515869140625
2024-12-19,491.266357421875
2024-12-20,493.64154052734375
2024-12-23,494.0374450683594
2024-12-27,498.2929382324219
2024-12-30,495.8188171386719
2025-01-02,501.7567443847656
2025-01-03,499.7774353027344
2025-01-07,503.736083984375
2025-01-08,501.7567443847656
2025-01-09,498.78778076171875
2025-01-10,496.8084716796875
2025-01-13,496.3136291503906
2025-01-14,497.30328369140625
2025-01-15,505.71539306640625
2025-01-16,510.1688537597656
2025-01-17,511.6533508300781
2025-01-20,509.67401123046875
2025-01-21,524.0240478515625
2025-01-22,523.034423828125
2025-01-23,524.5189208984375
2025-01-24,524.5189208984375
2025-01-27,527.4878540039062
2025-01-28,528.4775390625
2025-01-29,526.9930419921875
2025-01-30,531.9413452148438
2025-01-31,528.9723510742188
2025-02-03,524.0240478515625
2025-02-04,525.0137329101562
2025-02-05,526.4982299804688
2025-02-06,529.4671630859375
2025-02-07,526.9930419921875
2025-02-10,533.920654296875
2025-02-11,534.4154663085938
2025-02-12,534.9103393554688
2025-02-13,541.3430786132812
2025-02-14,544.3120727539062
2025-02-17,549.7551879882812
2025-02-18,549.2603759765625
2025-02-19,524.5189208984375
2025-02-20,527.4878540039062
2025-02-21,531.9413452148438
2025-02-24,524.0240478515625
2025-02-25,529.4671630859375
2025-02-26,535.8999633789062
2025-02-27,529.9620361328125
2025-02-28,530.4568481445312
2025-03-03,532.4361572265625
2025-03-04,516.1068115234375
2025-03-05,520.5602416992188
2025-03-06,517.096435546875
2025-03-07,516.1068115234375
2025-03-10,510.6636657714844
2025-03-11,500.76708984375
2025-03-12,503.736083984375
2025-03-13,502.2515869140625
2025-03-14,509.67401123046875
2025-03-17,510.1688537597656
2025-03-18,508.6843566894531
2025-03-19,512.148193359375
2025-03-20,514.622314453125
2025-03-21,506.210205078125
2025-03-24,506.210205078125
2025-03-25,508.1895446777344
2025-03-26,507.6947021484375
2025-03-27,506.7050476074219
2025-03-28,503.736083984375
2025-03-31,496.8084716796875
2025-04-01,501.7567443847656
2025-04-02,495.323974609375
2025-04-03,490.2767028808594
2025-04-04,474.8380432128906
2025-04-07,448.90899658203125
2025-04-08,453.4614562988281
2025-04-09,440.20001220703125
2025-04-10,465.0
2025-04-11,466.20001220703125
2025-04-14,475.0
2025-04-15,482.20001220703125
2025-04-16,483.6000061035156
2025-04-17,478.20001220703125
2025-04-22,484.20001220703125
2025-04-23,496.20001220703125
2025-04-24,496.3999938964844
2025-04-25,499.3999938964844
2025-04-28,500.0
2025-04-29,496.79998779296875
2025-04-30,509.5
2025-05-02,511.5
2025-05-05,512.0
2025-05-06,501.0
2025-05-07,503.0
2025-05-08,508.0
2025-05-09,507.0
2025-05-12,521.0
2025-05-13,518.0
2025-05-14,517.5
2025-05-15,522.5
2025-05-16,520.5
2025-05-19,519.5
2025-05-20,519.5
2025-05-21,515.5
2025-05-22,501.5
2025-05-23,494.79998779296875
2025-05-26,500.5
2025-05-27,499.0
2025-05-28,485.20001220703125
2025-05-30,489.6000061035156
2025-06-02,486.6000061035156
2025-06-03,484.6000061035156
2025-06-04,491.6000061035156
2025-06-05,490.79998779296875
2025-06-09,491.0
2025-06-10,491.79998779296875
2025-06-11,487.20001220703125
2025-06-12,477.79998779296875
2025-06-13,466.6000061035156
2025-06-16,472.3999938964844
2025-06-17,469.3999938964844
2025-06-18,468.3999938964844
2025-06-19,469.0
2025-06-23,464.79998779296875
2025-06-24,468.20001220703125
2025-06-25,467.3999938964844
2025-06-26,467.3999938964844
2025-06-27,476.6000061035156
2025-06-30,471.6000061035156
2025-07-01,476.6000061035156
2025-07-02,479.79998779296875
2025-07-03,482.20001220703125
2025-07-04,479.0
2025-07-07,477.0
2025-07-08,478.20001220703125
2025-07-09,483.20001220703125
2025-07-10,491.0
2025-07-11,486.20001220703125
2025-07-14,483.79998779296875
2025-07-15,482.20001220703125
2025-07-16,481.0
2025-07-17,484.3999938964844
2025-07-18,483.3999938964844
2025-07-21,483.0
2025-07-22,481.20001220703125
2025-07-23,487.3999938964844
2025-07-24,491.6000061035156
2025-07-25,492.0
2025-07-28,489.3999938964844
2025-07-29,473.3999938964844
2025-07-30,490.3999938964844
2025-07-31,478.6000061035156
2025-08-01,472.0
2025-08-04,474.79998779296875
2025-08-05,477.6000061035156
2025-08-06,478.0
2025-08-07,485.0
2025-08-08,486.20001220703125
2025-08-11,483.6000061035156
2025-08-12,481.79998779296875
2025-08-13,483.0
2025-08-14,481.79998779296875
2025-08-15,484.20001220703125
2025-08-18,478.3999938964844
2025-08-19,488.6000061035156
2025-08-20,488.20001220703125
2025-08-21,483.0
2025-08-22,490.3999938964844
