Date,ENT.L
2023-01-17,1446.0386962890625
2023-01-18,1444.5394287109375
2023-01-19,1481.0152587890625
2023-01-20,1506.998046875
2023-01-23,1525.4857177734375
2023-01-24,1558.4637451171875
2023-01-25,1530.4822998046875
2023-01-26,1531.9813232421875
2023-01-27,1523.9866943359375
2023-01-30,1502.5010986328125
2023-01-31,1487.5108642578125
2023-02-01,1499.5028076171875
2023-02-02,1564.9593505859375
2023-02-03,1586.4453125
2023-02-06,1555.96533203125
2023-02-07,1551.9681396484375
2023-02-08,1566.4583740234375
2023-02-09,1347.104248046875
2023-02-10,1311.128173828125
2023-02-13,1328.1168212890625
2023-02-14,1319.123046875
2023-02-15,1368.09033203125
2023-02-16,1393.0738525390625
2023-02-17,1396.5714111328125
2023-02-20,1392.074462890625
2023-02-21,1376.0848388671875
2023-02-22,1353.599853515625
2023-02-23,1354.099609375
2023-02-24,1305.6319580078125
2023-02-27,1355.5986328125
2023-02-28,1358.5966796875
2023-03-01,1362.0943603515625
2023-03-02,1378.58349609375
2023-03-03,1381.581298828125
2023-03-06,1392.074462890625
2023-03-07,1398.570068359375
2023-03-08,1391.0750732421875
2023-03-09,1328.1168212890625
2023-03-10,1309.1295166015625
2023-03-13,1242.174072265625
2023-03-14,1265.1588134765625
2023-03-15,1193.2066650390625
2023-03-16,1212.780029296875
2023-03-17,1206.783447265625
2023-03-20,1212.2802734375
2023-03-21,1237.265380859375
2023-03-22,1214.279052734375
2023-03-23,1203.2855224609375
2023-03-24,1180.799072265625
2023-03-27,1177.8006591796875
2023-03-28,1170.8048095703125
2023-03-29,1205.2845458984375
2023-03-30,1249.2581787109375
2023-03-31,1255.75439453125
2023-04-03,1258.2530517578125
2023-04-04,1253.755615234375
2023-04-05,1253.2559814453125
2023-04-06,1285.2369384765625
2023-04-11,1296.230224609375
2023-04-12,1279.240478515625
2023-04-13,1301.2274169921875
2023-04-14,1297.2298583984375
2023-04-17,1304.725341796875
2023-04-18,1399.169189453125
2023-04-19,1386.6767578125
2023-04-20,1393.1728515625
2023-04-21,1404.1663818359375
2023-04-24,1411.1619873046875
2023-04-25,1438.146240234375
2023-04-26,1443.6429443359375
2023-04-27,1431.6500244140625
2023-04-28,1443.14306640625
2023-05-02,1463.631103515625
2023-05-03,1477.6226806640625
2023-05-04,1469.1278076171875
2023-05-05,1478.1224365234375
2023-05-09,1491.614501953125
2023-05-10,1479.1219482421875
2023-05-11,1472.625732421875
2023-05-12,1465.1302490234375
2023-05-15,1475.6240234375
2023-05-16,1472.1259765625
2023-05-17,1473.6251220703125
2023-05-18,1475.1241455078125
2023-05-19,1474.1246337890625
2023-05-22,1485.617919921875
2023-05-23,1470.6268310546875
2023-05-24,1416.6588134765625
2023-05-25,1386.1771240234375
2023-05-26,1401.1680908203125
2023-05-30,1373.6842041015625
2023-05-31,1318.2174072265625
2023-06-01,1318.2174072265625
2023-06-02,1327.2120361328125
2023-06-05,1305.724853515625
2023-06-06,1304.2257080078125
2023-06-07,1278.2410888671875
2023-06-08,1296.230224609375
2023-06-09,1295.23095703125
2023-06-12,1296.730224609375
2023-06-13,1320.7158203125
2023-06-14,1205.7840576171875
2023-06-15,1201.2867431640625
2023-06-16,1220.2755126953125
2023-06-19,1236.765625
2023-06-20,1234.2672119140625
2023-06-21,1232.268310546875
2023-06-22,1238.264892578125
2023-06-23,1229.2701416015625
2023-06-26,1216.2779541015625
2023-06-27,1215.2784423828125
2023-06-28,1237.76513671875
2023-06-29,1233.767578125
2023-06-30,1271.245361328125
2023-07-03,1263.7496337890625
2023-07-04,1260.7515869140625
2023-07-05,1244.7611083984375
2023-07-06,1208.7823486328125
2023-07-07,1216.2779541015625
2023-07-10,1215.2784423828125
2023-07-11,1226.7716064453125
2023-07-12,1249.2581787109375
2023-07-13,1277.2418212890625
2023-07-14,1271.7449951171875
2023-07-17,1251.257080078125
2023-07-18,1251.257080078125
2023-07-19,1282.23876953125
2023-07-20,1257.753173828125
2023-07-21,1270.2459716796875
2023-07-24,1274.7430419921875
2023-07-25,1298.229248046875
2023-07-26,1359.1929931640625
2023-07-27,1384.17822265625
2023-07-28,1369.1871337890625
2023-07-31,1385.177734375
2023-08-01,1380.1805419921875
2023-08-02,1349.198974609375
2023-08-03,1380.1805419921875
2023-08-04,1398.1700439453125
2023-08-07,1402.6671142578125
2023-08-08,1370.1866455078125
2023-08-09,1357.1942138671875
2023-08-10,1379.1810302734375
2023-08-11,1311.72119140625
2023-08-14,1269.2464599609375
2023-08-15,1242.76220703125
2023-08-16,1232.7681884765625
2023-08-17,1173.38818359375
2023-08-18,1173.8878173828125
2023-08-21,1160.89453125
2023-08-22,1162.393798828125
2023-08-23,1166.8916015625
2023-08-24,1159.8951416015625
2023-08-25,1155.3974609375
2023-08-29,1165.392333984375
2023-08-30,1163.393310546875
2023-08-31,1156.896728515625
2023-09-01,1152.8988037109375
2023-09-04,1185.3818359375
2023-09-05,1166.3917236328125
2023-09-06,1157.896240234375
2023-09-07,1129.91064453125
2023-09-08,1172.388671875
2023-09-11,1161.39453125
2023-09-12,1158.3958740234375
2023-09-13,1164.392822265625
2023-09-14,1153.898193359375
2023-09-15,1152.8988037109375
2023-09-18,1113.9190673828125
2023-09-19,1087.432861328125
2023-09-20,1108.921630859375
2023-09-21,1088.432373046875
2023-09-22,1055.44970703125
2023-09-25,917.5215454101562
2023-09-26,946.90625
2023-09-27,939.5100708007812
2023-09-28,924.517822265625
2023-09-29,932.3138427734375
2023-10-02,940.509521484375
2023-10-03,936.7115478515625
2023-10-04,902.1295776367188
2023-10-05,904.5283203125
2023-10-06,927.116455078125
2023-10-09,920.9197998046875
2023-10-10,961.4985961914062
2023-10-11,946.1066284179688
2023-10-12,951.7036743164062
2023-10-13,934.5126953125
2023-10-16,959.4996948242188
2023-10-17,959.4996948242188
2023-10-18,956.3013916015625
2023-10-19,941.7089233398438
2023-10-20,933.3132934570312
2023-10-23,934.5126953125
2023-10-24,939.7100219726562
2023-10-25,925.1175537109375
2023-10-26,920.7198486328125
2023-10-27,914.3231811523438
2023-10-30,913.32373046875
2023-10-31,929.9151000976562
2023-11-01,939.5100708007812
2023-11-02,883.9390869140625
2023-11-03,919.1206665039062
2023-11-06,933.9130249023438
2023-11-07,940.509521484375
2023-11-08,957.5006713867188
2023-11-09,944.1076049804688
2023-11-10,925.1175537109375
2023-11-13,891.1353149414062
2023-11-14,880.3408813476562
2023-11-15,867.9473876953125
2023-11-16,849.1571655273438
2023-11-17,855.3539428710938
2023-11-20,858.752197265625
2023-11-21,831.1665649414062
2023-11-22,880.3408813476562
2023-11-23,863.949462890625
2023-11-24,858.5523071289062
2023-11-27,851.755859375
2023-11-28,833.9651489257812
2023-11-29,799.7828979492188
2023-11-30,802.381591796875
2023-12-01,807.5789184570312
2023-12-04,796.3847045898438
2023-12-05,794.3858032226562
2023-12-06,807.9786987304688
2023-12-07,796.7844848632812
2023-12-08,802.5814819335938
2023-12-11,812.5762329101562
2023-12-12,805.1800537109375
2023-12-13,846.15869140625
2023-12-14,919.5205078125
2023-12-15,938.1107788085938
2023-12-18,976.6907348632812
2023-12-19,1011.4725341796875
2023-12-20,1017.9691772460938
2023-12-21,1004.4761352539062
2023-12-22,979.4892578125
2023-12-27,1004.4761352539062
2023-12-28,995.8806762695312
2023-12-29,993.6818237304688
2024-01-02,984.8864135742188
2024-01-03,980.288818359375
2024-01-04,968.4949951171875
2024-01-05,976.4907836914062
2024-01-08,988.6845092773438
2024-01-09,975.4913940429688
2024-01-10,951.10400390625
2024-01-11,945.3070068359375
2024-01-12,941.7089233398438
2024-01-15,941.9088745117188
2024-01-16,943.3080444335938
2024-01-17,894.3336181640625
2024-01-18,949.1051025390625
2024-01-19,916.3221435546875
2024-01-22,959.4996948242188
2024-01-23,982.4876098632812
2024-01-24,974.4918212890625
2024-01-25,951.9036865234375
2024-01-26,966.6959228515625
2024-01-29,980.0889282226562
2024-01-30,956.9010009765625
2024-01-31,967.6953735351562
2024-02-01,982.0878295898438
2024-02-02,987.8848266601562
2024-02-05,989.2841186523438
2024-02-06,965.4965209960938
2024-02-07,971.8931884765625
2024-02-08,986.0858154296875
2024-02-09,1009.9733276367188
2024-02-12,1016.469970703125
2024-02-13,973.29248046875
2024-02-14,932.91357421875
2024-02-15,938.3106689453125
2024-02-16,932.91357421875
2024-02-19,921.5194702148438
2024-02-20,922.5189208984375
2024-02-21,898.33154296875
2024-02-22,911.3247680664062
2024-02-23,910.72509765625
2024-02-26,904.7282104492188
2024-02-27,913.9234008789062
2024-02-28,912.9239501953125
2024-02-29,912.524169921875
2024-03-01,916.3221435546875
2024-03-04,844.359619140625
2024-03-05,834.5647583007812
2024-03-06,829.9672241210938
2024-03-07,789.5882568359375
2024-03-08,746.6106567382812
2024-03-11,734.4169921875
2024-03-12,762.0026245117188
2024-03-13,776.5950317382812
2024-03-14,769.2869873046875
2024-03-15,773.6851806640625
2024-03-18,774.684814453125
2024-03-19,770.0867309570312
2024-03-20,772.4857177734375
2024-03-21,784.6807250976562
2024-03-22,784.0810546875
2024-03-25,787.0797729492188
2024-03-26,793.4771728515625
2024-03-27,784.6807250976562
2024-03-28,797.07568359375
2024-04-02,757.2918701171875
2024-04-03,758.8912353515625
2024-04-04,797.07568359375
2024-04-05,783.68115234375
2024-04-08,824.6644897460938
2024-04-09,823.0651245117188
2024-04-10,810.670166015625
2024-04-11,805.8721313476562
2024-04-12,820.4662475585938
2024-04-15,816.86767578125
2024-04-16,805.8721313476562
2024-04-17,813.868896484375
2024-04-18,823.8648681640625
2024-04-19,837.0595092773438
2024-04-22,853.4527587890625
2024-04-23,846.4556274414062
2024-04-24,818.4669799804688
2024-04-25,808.8709716796875
2024-04-26,783.8810424804688
2024-04-29,817.8672485351562
2024-04-30,786.2800903320312
2024-05-01,784.6807250976562
2024-05-02,782.8815307617188
2024-05-03,785.0806274414062
2024-05-07,785.4804077148438
2024-05-08,778.8831176757812
2024-05-09,781.6820068359375
2024-05-10,778.4832763671875
2024-05-13,776.8839721679688
2024-05-14,783.481201171875
2024-05-15,783.68115234375
2024-05-16,763.88916015625
2024-05-17,721.706298828125
2024-05-20,745.4967041015625
2024-05-21,740.6986694335938
2024-05-22,730.3028564453125
2024-05-23,715.9087524414062
2024-05-24,706.912353515625
2024-05-28,673.7258911132812
2024-05-29,654.1339111328125
2024-05-30,667.9282836914062
2024-05-31,674.9254150390625
2024-06-03,705.1131591796875
2024-06-04,713.7095947265625
2024-06-05,713.5097045898438
2024-06-06,721.706298828125
2024-06-07,716.1087036132812
2024-06-10,703.5137329101562
2024-06-11,689.11962890625
2024-06-12,689.9193115234375
2024-06-13,671.7267456054688
2024-06-14,655.7332153320312
2024-06-17,668.9278564453125
2024-06-18,665.12939453125
2024-06-19,660.731201171875
2024-06-20,672.7262573242188
2024-06-21,662.7303466796875
2024-06-24,669.7275390625
2024-06-25,660.1314697265625
2024-06-26,646.9368286132812
2024-06-27,634.1420288085938
2024-06-28,629.7437744140625
2024-07-01,629.3439331054688
2024-07-02,618.348388671875
2024-07-03,631.7429809570312
2024-07-04,633.9420776367188
2024-07-05,639.1399536132812
2024-07-08,631.5430297851562
2024-07-09,639.73974609375
2024-07-10,659.9314575195312
2024-07-11,667.3284912109375
2024-07-12,676.1249389648438
2024-07-15,676.7246704101562
2024-07-16,668.3280639648438
2024-07-17,663.72998046875
2024-07-18,664.3296508789062
2024-07-19,643.93798828125
2024-07-22,655.7332153320312
2024-07-23,658.5321044921875
2024-07-24,644.9376220703125
2024-07-25,639.73974609375
2024-07-26,648.736083984375
2024-07-29,596.3573608398438
2024-07-30,563.7705688476562
2024-07-31,570.767822265625
2024-08-01,554.7742919921875
2024-08-02,539.3805541992188
2024-08-05,519.388671875
2024-08-06,503.3951721191406
2024-08-07,523.1871948242188
2024-08-08,549.7763061523438
2024-08-09,557.9730224609375
2024-08-12,580.1640014648438
2024-08-13,581.16357421875
2024-08-14,607.5527954101562
2024-08-15,621.0424194335938
2024-08-16,638.0380859375
2024-08-19,640.8373413085938
2024-08-20,635.23876953125
2024-08-21,640.03759765625
2024-08-22,639.23779296875
2024-08-23,640.6373901367188
2024-08-27,648.0355224609375
2024-08-28,630.6399536132812
2024-08-29,631.839599609375
2024-08-30,645.8361206054688
2024-09-02,638.6378784179688
2024-09-03,634.0390625
2024-09-04,615.8436889648438
2024-09-05,647.0358276367188
2024-09-06,639.23779296875
2024-09-09,673.0292358398438
2024-09-10,678.8276977539062
2024-09-11,706.420654296875
2024-09-12,714.018798828125
2024-09-13,734.4136352539062
2024-09-16,725.4158935546875
2024-09-17,739.812255859375
2024-09-18,736.0132446289062
2024-09-19,750.2096557617188
2024-09-20,735.0134887695312
2024-09-23,745.6107177734375
2024-09-24,748.4100341796875
2024-09-25,746.0106811523438
2024-09-26,769.8046875
2024-09-27,788.39990234375
2024-09-30,763.00634765625
2024-10-01,770.20458984375
2024-10-02,754.8084716796875
2024-10-03,759.0073852539062
2024-10-04,763.40625
2024-10-07,766.4054565429688
2024-10-08,762.406494140625
2024-10-09,770.6044311523438
2024-10-10,765.205810546875
2024-10-11,766.805419921875
2024-10-14,705.2210693359375
2024-10-15,680.8272094726562
2024-10-16,711.8193969726562
2024-10-17,732.0142211914062
2024-10-18,727.2155151367188
2024-10-21,707.0205688476562
2024-10-22,717.0180053710938
2024-10-23,716.818115234375
2024-10-24,727.0155029296875
2024-10-25,715.218505859375
2024-10-28,728.2152099609375
2024-10-29,713.01904296875
2024-10-30,774.6033935546875
2024-10-31,744.8109741210938
2024-11-01,734.2136840820312
2024-11-04,736.81298828125
2024-11-05,726.8154907226562
2024-11-06,748.8099975585938
2024-11-07,736.81298828125
2024-11-08,747.8101806640625
2024-11-11,761.606689453125
2024-11-12,751.4093017578125
2024-11-13,749.0098876953125
2024-11-14,748.6099853515625
2024-11-15,740.6119995117188
2024-11-18,754.8084716796875
2024-11-19,750.2096557617188
2024-11-20,734.613525390625
2024-11-21,747.4102783203125
2024-11-22,754.6084594726562
2024-11-25,796.5978393554688
2024-11-26,803.9959716796875
2024-11-27,783.0013427734375
2024-11-28,802.1964111328125
2024-11-29,805.3955688476562
2024-12-02,805.5955200195312
2024-12-03,804.7957153320312
2024-12-04,812.59375
2024-12-05,813.79345703125
2024-12-06,812.99365234375
2024-12-09,811.7940063476562
2024-12-10,811.593994140625
2024-12-11,820.9916381835938
2024-12-12,819.7919311523438
2024-12-13,814.793212890625
2024-12-16,763.606201171875
2024-12-17,751.8092041015625
2024-12-18,731.8142700195312
2024-12-19,713.4189453125
2024-12-20,707.4204711914062
2024-12-23,689.8248901367188
2024-12-24,681.2271118164062
2024-12-27,676.8282470703125
2024-12-30,680.8272094726562
2024-12-31,687.025634765625
2025-01-02,694.6237182617188
2025-01-03,676.2283935546875
2025-01-06,692.6242065429688
2025-01-07,697.4229736328125
2025-01-08,678.6278076171875
2025-01-09,648.6353759765625
2025-01-10,624.0416259765625
2025-01-13,624.0416259765625
2025-01-14,613.84423828125
2025-01-15,623.0418701171875
2025-01-16,629.8401489257812
2025-01-17,669.4300537109375
2025-01-20,676.4283447265625
2025-01-21,679.4275512695312
2025-01-22,706.6206665039062
2025-01-23,676.4283447265625
2025-01-24,673.8289794921875
2025-01-27,684.0264282226562
2025-01-28,702.2218017578125
2025-01-29,697.8229370117188
2025-01-30,700.4221801757812
2025-01-31,706.6206665039062
2025-02-03,694.8236694335938
2025-02-04,734.613525390625
2025-02-05,735.6133422851562
2025-02-06,742.8114624023438
2025-02-07,742.01171875
2025-02-10,742.01171875
2025-02-11,659.8325805664062
2025-02-12,695.8234252929688
2025-02-13,697.0230712890625
2025-02-14,744.211181640625
2025-02-17,764.2061157226562
2025-02-18,758.2076416015625
2025-02-19,750.2096557617188
2025-02-20,745.4108276367188
2025-02-21,737.8128051757812
2025-02-24,706.8206176757812
2025-02-25,711.8193969726562
2025-02-26,741.4118041992188
2025-02-27,748.6099853515625
2025-02-28,746.4105224609375
2025-03-03,749.8096923828125
2025-03-04,727.8153076171875
2025-03-05,742.01171875
2025-03-06,729.8147583007812
2025-03-07,723.4163818359375
2025-03-10,661.0322875976562
2025-03-11,643.6366577148438
2025-03-12,648.8353881835938
2025-03-13,628.9305419921875
2025-03-14,637.7295532226562
2025-03-17,653.727783203125
2025-03-18,656.7274169921875
2025-03-19,653.1278686523438
2025-03-20,665.1265258789062
2025-03-21,653.727783203125
2025-03-24,659.127197265625
2025-03-25,654.3277587890625
2025-03-26,643.7288818359375
2025-03-27,634.9298706054688
2025-03-28,612.3323974609375
2025-03-31,577.7361450195312
2025-04-01,573.9365844726562
2025-04-02,578.93603515625
2025-04-03,547.3395385742188
2025-04-04,501.1446533203125
2025-04-07,503.1444396972656
2025-04-08,517.9428100585938
2025-04-09,516.343017578125
2025-04-10,538.5404663085938
2025-04-11,536.74072265625
2025-04-14,543.93994140625
2025-04-15,557.3384399414062
2025-04-16,556.1386108398438
2025-04-17,569.737060546875
2025-04-22,571.3369140625
2025-04-23,576.3363647460938
2025-04-24,568.9371337890625
2025-04-25,588.1350708007812
2025-04-28,628.130615234375
2025-04-29,648.7283325195312
2025-04-30,637.529541015625
2025-05-01,652.9278564453125
2025-05-02,671.7257690429688
2025-05-06,687.7239990234375
2025-05-07,703.7222290039062
2025-05-08,701.12255859375
2025-05-09,700.1226806640625
2025-05-12,720.5203857421875
2025-05-13,763.9155883789062
2025-05-14,790.712646484375
2025-05-15,776.9141845703125
2025-05-16,767.9151611328125
2025-05-19,770.514892578125
2025-05-20,758.7161865234375
2025-05-21,749.9171752929688
2025-05-22,741.7180786132812
2025-05-23,731.5191650390625
2025-05-27,746.5175170898438
2025-05-28,750.9170532226562
2025-05-29,754.11669921875
2025-05-30,750.51708984375
2025-06-02,749.3172607421875
2025-06-03,742.7179565429688
2025-06-04,750.317138671875
2025-06-05,741.318115234375
2025-06-06,741.318115234375
2025-06-09,749.7171630859375
2025-06-10,753.7167358398438
2025-06-11,748.5172729492188
2025-06-12,747.5173950195312
2025-06-13,751.3170166015625
2025-06-16,865.9043579101562
2025-06-17,837.5074462890625
2025-06-18,846.9064331054688
2025-06-19,836.507568359375
2025-06-20,847.1064453125
2025-06-23,847.7063598632812
2025-06-24,849.106201171875
2025-06-25,855.1055297851562
2025-06-26,899.9005737304688
2025-06-27,903.3002319335938
2025-06-30,900.9005126953125
2025-07-01,917.6986083984375
2025-07-02,920.8982543945312
2025-07-03,916.298828125
2025-07-04,916.0988159179688
2025-07-07,910.0994873046875
2025-07-08,932.0970458984375
2025-07-09,936.4965209960938
2025-07-10,940.296142578125
2025-07-11,944.4956665039062
2025-07-14,947.8953247070312
2025-07-15,942.495849609375
2025-07-16,942.095947265625
2025-07-17,955.2944946289062
2025-07-18,947.0953979492188
2025-07-21,958.8941040039062
2025-07-22,986.2910766601562
2025-07-23,991.29052734375
2025-07-24,983.0914306640625
2025-07-25,998.4896850585938
2025-07-28,993.09033203125
2025-07-29,1003.38916015625
2025-07-30,1016.8876953125
2025-07-31,1021.8871459960938
2025-08-01,1004.8889770507812
2025-08-04,1003.8890991210938
2025-08-05,1013.8880004882812
2025-08-06,1008.3886108398438
2025-08-07,995.8900146484375
2025-08-08,937.8964233398438
2025-08-11,936.296630859375
2025-08-12,917.8986206054688
2025-08-13,894.901123046875
2025-08-14,886.9020385742188
2025-08-15,886.7020263671875
2025-08-18,882.1026000976562
2025-08-19,880.3027954101562
2025-08-20,887.302001953125
2025-08-21,877.2000122070312
2025-08-22,882.0
