Date,DOM.L
2023-02-01,312.2618103027344
2023-02-02,327.24554443359375
2023-02-03,327.4452819824219
2023-02-06,328.2444763183594
2023-02-07,330.2422790527344
2023-02-08,325.8470458984375
2023-02-09,324.0489807128906
2023-02-10,319.0543518066406
2023-02-13,321.4517517089844
2023-02-14,317.6559143066406
2023-02-15,315.6580810546875
2023-02-16,313.8600158691406
2023-02-17,309.0652160644531
2023-02-20,311.0630798339844
2023-02-21,311.0630798339844
2023-02-22,294.2812194824219
2023-02-23,287.4886169433594
2023-02-24,271.9054260253906
2023-02-27,286.0901184082031
2023-02-28,286.0901184082031
2023-03-01,288.2877502441406
2023-03-02,291.6840515136719
2023-03-03,289.28668212890625
2023-03-06,293.08251953125
2023-03-07,288.6872863769531
2023-03-08,285.2909851074219
2023-03-09,259.7186279296875
2023-03-10,261.9163513183594
2023-03-13,259.11932373046875
2023-03-14,265.3125915527344
2023-03-15,270.3071594238281
2023-03-16,271.7056884765625
2023-03-17,267.71002197265625
2023-03-20,265.51239013671875
2023-03-21,269.30828857421875
2023-03-22,271.50592041015625
2023-03-23,273.9033508300781
2023-03-24,276.5005187988281
2023-03-27,275.30181884765625
2023-03-28,274.1031188964844
2023-03-29,277.4993896484375
2023-03-30,285.6905212402344
2023-03-31,286.2899169921875
2023-04-03,284.8913879394531
2023-04-04,285.49078369140625
2023-04-05,282.8935852050781
2023-04-06,283.36114501953125
2023-04-11,286.95819091796875
2023-04-12,280.1638488769531
2023-04-13,279.7641906738281
2023-04-14,278.76507568359375
2023-04-17,278.36541748046875
2023-04-18,279.3645324707031
2023-04-19,276.7667236328125
2023-04-20,276.3670654296875
2023-04-21,280.56353759765625
2023-04-24,284.56011962890625
2023-04-25,284.760009765625
2023-04-26,287.1579895019531
2023-04-27,292.55340576171875
2023-04-28,293.9522399902344
2023-05-02,301.34600830078125
2023-05-03,301.5458679199219
2023-05-04,305.3426513671875
2023-05-05,311.9371032714844
2023-05-09,306.9413146972656
2023-05-10,304.1436462402344
2023-05-11,301.74566650390625
2023-05-12,302.1453552246094
2023-05-15,297.74908447265625
2023-05-16,295.35107421875
2023-05-17,294.152099609375
2023-05-18,293.55255126953125
2023-05-19,295.7507629394531
2023-05-22,294.3519287109375
2023-05-23,289.95562744140625
2023-05-24,284.3603820800781
2023-05-25,284.3603820800781
2023-05-26,282.76171875
2023-05-30,282.76171875
2023-05-31,278.9648742675781
2023-06-01,280.7633361816406
2023-06-02,281.56268310546875
2023-06-05,280.1638488769531
2023-06-06,280.9632263183594
2023-06-07,278.16552734375
2023-06-08,280.56353759765625
2023-06-09,279.3645324707031
2023-06-12,283.1613464355469
2023-06-13,281.76251220703125
2023-06-14,279.7641906738281
2023-06-15,280.56353759765625
2023-06-16,281.76251220703125
2023-06-19,277.7658996582031
2023-06-20,277.3662109375
2023-06-21,274.9682922363281
2023-06-22,276.1672058105469
2023-06-23,274.9682922363281
2023-06-26,275.3679504394531
2023-06-27,277.1663818359375
2023-06-28,278.76507568359375
2023-06-29,277.3662109375
2023-06-30,275.767578125
2023-07-03,277.1663818359375
2023-07-04,277.7658996582031
2023-07-05,275.1680908203125
2023-07-06,277.9657287597656
2023-07-07,279.3645324707031
2023-07-10,282.36199951171875
2023-07-11,284.1604919433594
2023-07-12,292.35357666015625
2023-07-13,305.94219970703125
2023-07-14,307.94049072265625
2023-07-17,314.9345703125
2023-07-18,318.73138427734375
2023-07-19,333.3190612792969
2023-07-20,327.7237854003906
2023-07-21,325.7254638671875
2023-07-24,325.525634765625
2023-07-25,332.7195739746094
2023-07-26,341.7120056152344
2023-07-27,344.5096130371094
2023-07-28,347.3072814941406
2023-07-31,347.107421875
2023-08-01,392.46923828125
2023-08-02,405.65814208984375
2023-08-03,405.65814208984375
2023-08-04,401.861328125
2023-08-07,404.0594482421875
2023-08-08,412.05267333984375
2023-08-09,424.242431640625
2023-08-10,409.2868957519531
2023-08-11,399.0946960449219
2023-08-14,406.6888732910156
2023-08-15,401.69268798828125
2023-08-16,396.6965026855469
2023-08-17,392.4997253417969
2023-08-18,389.1023254394531
2023-08-21,389.5019836425781
2023-08-22,388.5027770996094
2023-08-23,389.9017028808594
2023-08-24,386.70416259765625
2023-08-25,386.1046142578125
2023-08-29,392.1000061035156
2023-08-30,395.2975769042969
2023-08-31,394.69805908203125
2023-09-01,392.29986572265625
2023-09-04,396.09698486328125
2023-09-05,396.09698486328125
2023-09-06,393.8986511230469
2023-09-07,388.3029479980469
2023-09-08,392.1000061035156
2023-09-11,393.49896240234375
2023-09-12,395.8970947265625
2023-09-13,393.49896240234375
2023-09-14,397.2960510253906
2023-09-15,394.0985107421875
2023-09-18,387.3036804199219
2023-09-19,381.7079772949219
2023-09-20,382.90704345703125
2023-09-21,383.7064208984375
2023-09-22,381.50811767578125
2023-09-25,377.910888671875
2023-09-26,378.5104064941406
2023-09-27,375.91241455078125
2023-09-28,372.91473388671875
2023-09-29,376.11224365234375
2023-10-02,370.31671142578125
2023-10-03,360.9239196777344
2023-10-04,357.12677001953125
2023-10-05,362.7225036621094
2023-10-06,365.12066650390625
2023-10-09,361.92315673828125
2023-10-10,370.5165100097656
2023-10-11,370.7164001464844
2023-10-12,371.1160888671875
2023-10-13,361.1237487792969
2023-10-16,360.524169921875
2023-10-17,365.9200744628906
2023-10-18,360.9239196777344
2023-10-19,355.32818603515625
2023-10-20,347.73394775390625
2023-10-23,351.7309265136719
2023-10-24,346.9346008300781
2023-10-25,344.73626708984375
2023-10-26,339.1405334472656
2023-10-27,342.7377624511719
2023-10-30,342.7377624511719
2023-10-31,342.7377624511719
2023-11-01,348.1336975097656
2023-11-02,358.3258972167969
2023-11-03,366.9193115234375
2023-11-06,364.1214294433594
2023-11-07,369.7171630859375
2023-11-08,371.3159484863281
2023-11-09,345.53564453125
2023-11-10,343.5371398925781
2023-11-13,349.9322814941406
2023-11-14,370.7164001464844
2023-11-15,375.71258544921875
2023-11-16,366.1199035644531
2023-11-17,364.7209777832031
2023-11-20,364.7209777832031
2023-11-21,362.1229553222656
2023-11-22,361.92315673828125
2023-11-23,364.1214294433594
2023-11-24,369.7171630859375
2023-11-27,366.31976318359375
2023-11-28,366.31976318359375
2023-11-29,375.91241455078125
2023-11-30,369.5173034667969
2023-12-01,372.5150146484375
2023-12-04,374.7133483886719
2023-12-05,377.3113708496094
2023-12-06,383.506591796875
2023-12-07,383.90631103515625
2023-12-08,393.2991027832031
2023-12-11,393.49896240234375
2023-12-12,382.50738525390625
2023-12-13,386.1046142578125
2023-12-14,392.8994445800781
2023-12-15,388.5027770996094
2023-12-18,388.7026062011719
2023-12-19,387.10382080078125
2023-12-20,386.9040222167969
2023-12-21,385.90478515625
2023-12-22,383.7064208984375
2023-12-27,384.9055480957031
2023-12-28,379.70953369140625
2023-12-29,376.5119323730469
2024-01-02,372.1153259277344
2024-01-03,368.7179260253906
2024-01-04,369.7171630859375
2024-01-05,369.1175842285156
2024-01-08,375.91241455078125
2024-01-09,378.1107177734375
2024-01-10,367.71868896484375
2024-01-11,359.5249328613281
2024-01-12,359.5249328613281
2024-01-15,357.9261779785156
2024-01-16,363.52191162109375
2024-01-17,358.5257263183594
2024-01-18,356.7270812988281
2024-01-19,353.3297119140625
2024-01-22,350.9315490722656
2024-01-23,352.5303039550781
2024-01-24,355.927734375
2024-01-25,345.93536376953125
2024-01-26,354.32891845703125
2024-01-29,354.52874755859375
2024-01-30,353.9292297363281
2024-01-31,351.13134765625
2024-02-01,346.9346008300781
2024-02-02,346.53485107421875
2024-02-05,339.1405334472656
2024-02-06,344.73626708984375
2024-02-07,344.13671875
2024-02-08,342.93768310546875
2024-02-09,345.7355041503906
2024-02-12,354.7286376953125
2024-02-13,348.5333251953125
2024-02-14,359.92462158203125
2024-02-15,351.7309265136719
2024-02-16,345.7355041503906
2024-02-19,346.7347412109375
2024-02-20,367.119140625
2024-02-21,379.1099548339844
2024-02-22,366.9193115234375
2024-02-23,351.3312072753906
2024-02-26,349.7324523925781
2024-02-27,354.52874755859375
2024-02-28,342.3381042480469
2024-02-29,336.74237060546875
2024-03-01,345.3358154296875
2024-03-04,342.1382141113281
2024-03-05,347.1343994140625
2024-03-06,349.5325927734375
2024-03-07,367.3190002441406
2024-03-08,359.7248229980469
2024-03-11,367.9185485839844
2024-03-12,354.7286376953125
2024-03-13,362.52264404296875
2024-03-14,373.11456298828125
2024-03-15,369.9170227050781
2024-03-18,360.524169921875
2024-03-19,355.5279846191406
2024-03-20,350.9315490722656
2024-03-21,355.32818603515625
2024-03-22,348.3335266113281
2024-03-25,350.5318298339844
2024-03-26,357.12677001953125
2024-03-27,352.5303039550781
2024-03-28,344.3365478515625
2024-04-02,349.7324523925781
2024-04-03,346.3350524902344
2024-04-04,341.60968017578125
2024-04-05,337.01220703125
2024-04-08,333.81402587890625
2024-04-09,331.615234375
2024-04-10,334.4136657714844
2024-04-11,335.01336669921875
2024-04-12,334.2137756347656
2024-04-15,336.6124572753906
2024-04-16,328.0172424316406
2024-04-17,322.42034912109375
2024-04-18,321.0211486816406
2024-04-19,320.4214782714844
2024-04-22,327.617431640625
2024-04-23,330.815673828125
2024-04-24,326.21826171875
2024-04-25,326.21826171875
2024-04-26,329.6163330078125
2024-04-29,333.6141052246094
2024-04-30,325.6185607910156
2024-05-01,322.42034912109375
2024-05-02,322.42034912109375
2024-05-03,313.625244140625
2024-05-07,319.4220275878906
2024-05-08,320.2215881347656
2024-05-09,329.81622314453125
2024-05-10,335.41314697265625
2024-05-13,333.2143249511719
2024-05-14,340.41033935546875
2024-05-15,344.60797119140625
2024-05-16,338.611328125
2024-05-17,340.21044921875
2024-05-20,347.4064636230469
2024-05-21,340.6102294921875
2024-05-22,339.8106689453125
2024-05-23,325.4186706542969
2024-05-24,332.21490478515625
2024-05-28,329.0166931152344
2024-05-29,329.0166931152344
2024-05-30,330.815673828125
2024-05-31,332.8146057128906
2024-06-03,336.2126770019531
2024-06-04,325.6185607910156
2024-06-05,323.819580078125
2024-06-06,325.21881103515625
2024-06-07,323.819580078125
2024-06-10,322.8201599121094
2024-06-11,318.6224670410156
2024-06-12,321.4209289550781
2024-06-13,317.623046875
2024-06-14,310.2271423339844
2024-06-17,315.42425537109375
2024-06-18,323.02001953125
2024-06-19,320.621337890625
2024-06-20,317.623046875
2024-06-21,318.6224670410156
2024-06-24,319.0222473144531
2024-06-25,314.8246154785156
2024-06-26,308.0284118652344
2024-06-27,315.0245056152344
2024-06-28,306.629150390625
2024-07-01,304.8301696777344
2024-07-02,304.23046875
2024-07-03,307.6285705566406
2024-07-04,312.2260437011719
2024-07-05,310.2271423339844
2024-07-08,313.0256042480469
2024-07-09,310.4270324707031
2024-07-10,316.4237060546875
2024-07-11,319.62188720703125
2024-07-12,323.819580078125
2024-07-15,321.4209289550781
2024-07-16,320.2215881347656
2024-07-17,328.0172424316406
2024-07-18,327.617431640625
2024-07-19,319.8218078613281
2024-07-22,317.8229064941406
2024-07-23,316.4237060546875
2024-07-24,313.0256042480469
2024-07-25,315.2243347167969
2024-07-26,324.2193603515625
2024-07-29,314.8246154785156
2024-07-30,319.4220275878906
2024-07-31,323.819580078125
2024-08-01,325.21881103515625
2024-08-02,316.22381591796875
2024-08-05,308.82794189453125
2024-08-06,286.8402099609375
2024-08-07,282.24273681640625
2024-08-08,281.8429870605469
2024-08-09,294.236083984375
2024-08-12,294.236083984375
2024-08-13,296.8346252441406
2024-08-14,298.63360595703125
2024-08-15,303.2665710449219
2024-08-16,301.4673767089844
2024-08-19,294.67034912109375
2024-08-20,296.869384765625
2024-08-21,299.06842041015625
2024-08-22,300.4678039550781
2024-08-23,305.4656066894531
2024-08-27,302.4669189453125
2024-08-28,305.8654479980469
2024-08-29,305.6654968261719
2024-08-30,305.6654968261719
2024-09-02,301.06756591796875
2024-09-03,303.8663024902344
2024-09-04,303.2665710449219
2024-09-05,303.0666809082031
2024-09-06,290.8720397949219
2024-09-09,294.470458984375
2024-09-10,290.0723876953125
2024-09-11,286.8738098144531
2024-09-12,287.2735900878906
2024-09-13,293.47088623046875
2024-09-16,293.47088623046875
2024-09-17,292.071533203125
2024-09-18,291.87158203125
2024-09-19,294.8702392578125
2024-09-20,289.0728454589844
2024-09-23,294.8702392578125
2024-09-24,302.8667297363281
2024-09-25,293.0710754394531
2024-09-26,298.0688781738281
2024-09-27,303.46649169921875
2024-09-30,300.6676940917969
2024-10-01,295.4700012207031
2024-10-02,294.8702392578125
2024-10-03,301.8671875
2024-10-04,305.0657653808594
2024-10-07,307.8645324707031
2024-10-08,299.46826171875
2024-10-09,300.4678039550781
2024-10-10,297.0693054199219
2024-10-11,297.0693054199219
2024-10-14,297.0693054199219
2024-10-15,294.67034912109375
2024-10-16,297.66900634765625
2024-10-17,302.0671081542969
2024-10-18,305.0657653808594
2024-10-21,306.864990234375
2024-10-22,314.8614807128906
2024-10-23,306.864990234375
2024-10-24,307.4647521972656
2024-10-25,305.8654479980469
2024-10-28,307.8645324707031
2024-10-29,312.66241455078125
2024-10-30,312.66241455078125
2024-10-31,301.06756591796875
2024-11-01,314.26171875
2024-11-04,316.66064453125
2024-11-05,320.85882568359375
2024-11-06,328.6553955078125
2024-11-07,335.85223388671875
2024-11-08,330.6545104980469
2024-11-11,340.85003662109375
2024-11-12,337.4515380859375
2024-11-13,336.4519958496094
2024-11-14,338.4510803222656
2024-11-15,340.4502258300781
2024-11-18,337.05169677734375
2024-11-19,335.6523132324219
2024-11-20,329.8548583984375
2024-11-21,339.05084228515625
2024-11-22,340.0503845214844
2024-11-25,339.250732421875
2024-11-26,339.05084228515625
2024-11-27,340.6501159667969
2024-11-28,341.44976806640625
2024-11-29,340.25030517578125
2024-12-02,344.4484558105469
2024-12-03,342.0495300292969
2024-12-04,341.849609375
2024-12-05,342.2493896484375
2024-12-06,351.84521484375
2024-12-09,339.8504638671875
2024-12-10,334.4528503417969
2024-12-11,322.85797119140625
2024-12-12,303.8663024902344
2024-12-13,308.0644836425781
2024-12-16,306.06536865234375
2024-12-17,307.2648010253906
2024-12-18,309.66375732421875
2024-12-19,307.4647521972656
2024-12-20,308.6641845703125
2024-12-23,309.263916015625
2024-12-24,315.2612609863281
2024-12-27,307.4647521972656
2024-12-30,311.2630615234375
2024-12-31,314.8614807128906
2025-01-02,308.46429443359375
2025-01-03,309.8636779785156
2025-01-06,309.4638366699219
2025-01-07,294.8702392578125
2025-01-08,284.8746643066406
2025-01-09,284.2749328613281
2025-01-10,275.47882080078125
2025-01-13,272.87994384765625
2025-01-14,275.0789794921875
2025-01-15,287.6734313964844
2025-01-16,292.67120361328125
2025-01-17,291.87158203125
2025-01-20,294.470458984375
2025-01-21,291.87158203125
2025-01-22,292.87115478515625
2025-01-23,289.0728454589844
2025-01-24,289.6725158691406
2025-01-27,288.8728942871094
2025-01-28,295.27008056640625
2025-01-29,295.8698425292969
2025-01-30,302.66680908203125
2025-01-31,300.26788330078125
2025-02-03,293.6707763671875
2025-02-04,290.4721984863281
2025-02-05,290.0723876953125
2025-02-06,292.2713928222656
2025-02-07,288.8728942871094
2025-02-10,291.6716613769531
2025-02-11,292.2713928222656
2025-02-12,289.8724670410156
2025-02-13,295.27008056640625
2025-02-14,298.6685791015625
2025-02-17,301.8671875
2025-02-18,299.2683410644531
2025-02-19,291.0719299316406
2025-02-20,289.6725158691406
2025-02-21,296.869384765625
2025-02-24,291.87158203125
2025-02-25,294.67034912109375
2025-02-26,295.4700012207031
2025-02-27,290.27227783203125
2025-02-28,290.672119140625
2025-03-03,293.2709655761719
2025-03-04,282.6756286621094
2025-03-05,289.0728454589844
2025-03-06,286.2740478515625
2025-03-07,286.4739685058594
2025-03-10,292.87115478515625
2025-03-11,282.2757873535156
2025-03-12,289.0728454589844
2025-03-13,292.071533203125
2025-03-14,296.6694641113281
2025-03-17,299.46826171875
2025-03-18,296.869384765625
2025-03-19,294.67034912109375
2025-03-20,292.2713928222656
2025-03-21,289.8724670410156
2025-03-24,290.4721984863281
2025-03-25,289.8724670410156
2025-03-26,290.27227783203125
2025-03-27,289.8724670410156
2025-03-28,284.474853515625
2025-03-31,283.47528076171875
2025-04-01,281.8760070800781
2025-04-02,284.6747131347656
2025-04-03,270.3522644042969
2025-04-04,270.3522644042969
2025-04-07,259.1542663574219
2025-04-08,262.3536682128906
2025-04-09,262.75360107421875
2025-04-10,267.95269775390625
2025-04-11,268.1526794433594
2025-04-14,273.9516296386719
2025-04-15,277.950927734375
2025-04-16,277.3510437011719
2025-04-17,277.1510925292969
2025-04-22,274.3515625
2025-04-23,277.3510437011719
2025-04-24,271.75201416015625
2025-04-25,270.9521789550781
2025-04-28,270.1523132324219
2025-04-29,268.3526306152344
2025-04-30,268.9525146484375
2025-05-01,271.9519958496094
2025-05-02,268.3526306152344
2025-05-06,269.1524963378906
2025-05-07,260.75396728515625
2025-05-08,261.9537658691406
2025-05-09,265.7530822753906
2025-05-12,272.5518798828125
2025-05-13,270.3522644042969
2025-05-14,267.1528625488281
2025-05-15,267.5527648925781
2025-05-16,269.9523620605469
2025-05-19,267.3528137207031
2025-05-20,271.55206298828125
2025-05-21,267.95269775390625
2025-05-22,264.5533142089844
2025-05-23,265.1531982421875
2025-05-27,265.7530822753906
2025-05-28,262.75360107421875
2025-05-29,261.5538330078125
2025-05-30,260.75396728515625
2025-06-02,256.5547180175781
2025-06-03,257.7544860839844
2025-06-04,258.5543518066406
2025-06-05,257.35455322265625
2025-06-06,258.5543518066406
2025-06-09,257.5545349121094
2025-06-10,259.55419921875
2025-06-11,260.75396728515625
2025-06-12,257.7544860839844
2025-06-13,253.7552032470703
2025-06-16,257.35455322265625
2025-06-17,254.75503540039062
2025-06-18,254.75503540039062
2025-06-19,253.15530395507812
2025-06-20,256.354736328125
2025-06-23,258.7543029785156
2025-06-24,257.9544677734375
2025-06-25,254.15513610839844
2025-06-26,254.75503540039062
2025-06-27,259.754150390625
2025-06-30,257.35455322265625
2025-07-01,257.9544677734375
2025-07-02,254.9550018310547
2025-07-03,258.7543029785156
2025-07-04,256.15478515625
2025-07-07,255.55490112304688
2025-07-08,252.95535278320312
2025-07-09,251.55560302734375
2025-07-10,253.3552703857422
2025-07-11,248.3561553955078
2025-07-14,246.95640563964844
2025-07-15,246.55648803710938
2025-07-16,244.75680541992188
2025-07-17,246.75643920898438
2025-07-18,244.15689086914062
2025-07-21,246.95640563964844
2025-07-22,243.95693969726562
2025-07-23,247.1563720703125
2025-07-24,247.95623779296875
2025-07-25,247.95623779296875
2025-07-28,250.35580444335938
2025-07-29,244.3568572998047
2025-07-30,240.75750732421875
2025-07-31,240.15760803222656
2025-08-01,245.15672302246094
2025-08-04,245.9565887451172
2025-08-05,202.7642059326172
2025-08-06,203.1641387939453
2025-08-07,206.56353759765625
2025-08-08,205.76368713378906
2025-08-11,206.96347045898438
2025-08-12,205.76368713378906
2025-08-13,203.9639892578125
2025-08-14,201.1999969482422
2025-08-15,199.0
2025-08-18,198.89999389648438
2025-08-19,206.0
2025-08-20,206.60000610351562
2025-08-21,207.39999389648438
2025-08-22,207.60000610351562
