Date,BEZ.L
2023-02-09,667.5320434570312
2023-02-10,661.03662109375
2023-02-13,660.5369262695312
2023-02-14,659.0380249023438
2023-02-15,667.5320434570312
2023-02-16,672.0289306640625
2023-02-17,683.021240234375
2023-02-20,684.5202026367188
2023-02-21,684.5202026367188
2023-02-22,674.0275268554688
2023-02-23,670.0303344726562
2023-02-24,675.02685546875
2023-02-27,682.5216064453125
2023-02-28,682.5216064453125
2023-03-01,682.0219116210938
2023-03-02,647.0464477539062
2023-03-03,642.549560546875
2023-03-06,610.0723266601562
2023-03-07,622.5635375976562
2023-03-08,621.0646362304688
2023-03-09,601.7090454101562
2023-03-10,581.2189331054688
2023-03-13,544.7365112304688
2023-03-14,544.23681640625
2023-03-15,528.2445678710938
2023-03-16,533.7418823242188
2023-03-17,519.2489013671875
2023-03-20,529.7438354492188
2023-03-21,547.2353515625
2023-03-22,549.234375
2023-03-23,556.7307739257812
2023-03-24,564.2271728515625
2023-03-27,568.7249755859375
2023-03-28,559.7293090820312
2023-03-29,570.7239990234375
2023-03-30,584.7172241210938
2023-03-31,597.211181640625
2023-04-03,587.2160034179688
2023-04-04,589.7147827148438
2023-04-05,592.71337890625
2023-04-06,602.208740234375
2023-04-11,592.71337890625
2023-04-12,589.7147827148438
2023-04-13,596.211669921875
2023-04-14,582.7181396484375
2023-04-17,571.2237548828125
2023-04-18,581.2189331054688
2023-04-19,578.2203979492188
2023-04-20,592.71337890625
2023-04-21,585.2169799804688
2023-04-24,582.7181396484375
2023-04-25,584.7172241210938
2023-04-26,582.2183837890625
2023-04-27,579.7196655273438
2023-04-28,595.2120971679688
2023-05-02,590.2145385742188
2023-05-03,589.7147827148438
2023-05-04,581.2189331054688
2023-05-05,581.2189331054688
2023-05-09,590.2145385742188
2023-05-10,584.7172241210938
2023-05-11,586.2164916992188
2023-05-12,603.7080078125
2023-05-15,614.2030029296875
2023-05-16,610.2048950195312
2023-05-17,604.207763671875
2023-05-18,606.2068481445312
2023-05-19,613.7031860351562
2023-05-22,618.7008056640625
2023-05-23,618.7008056640625
2023-05-24,603.2083129882812
2023-05-25,606.2068481445312
2023-05-26,608.7056274414062
2023-05-30,612.2039184570312
2023-05-31,605.2073364257812
2023-06-01,620.2000732421875
2023-06-02,620.2000732421875
2023-06-05,614.2030029296875
2023-06-06,612.2039184570312
2023-06-07,605.70703125
2023-06-08,594.7123413085938
2023-06-09,577.7205810546875
2023-06-12,574.2222900390625
2023-06-13,567.7254638671875
2023-06-14,572.2232666015625
2023-06-15,575.2218017578125
2023-06-16,571.7234497070312
2023-06-19,574.7220458984375
2023-06-20,590.2145385742188
2023-06-21,585.2169799804688
2023-06-22,577.2208251953125
2023-06-23,569.7244262695312
2023-06-26,571.7234497070312
2023-06-27,578.7200927734375
2023-06-28,588.7152709960938
2023-06-29,580.2194213867188
2023-06-30,588.7152709960938
2023-07-03,587.7157592773438
2023-07-04,584.7172241210938
2023-07-05,574.2222900390625
2023-07-06,557.23046875
2023-07-07,555.2315063476562
2023-07-10,557.730224609375
2023-07-11,554.7317504882812
2023-07-12,575.2218017578125
2023-07-13,575.2218017578125
2023-07-14,568.7249755859375
2023-07-17,564.7268676757812
2023-07-18,556.7307739257812
2023-07-19,569.7244262695312
2023-07-20,573.2227783203125
2023-07-21,575.2218017578125
2023-07-24,557.730224609375
2023-07-25,558.2300415039062
2023-07-26,562.2280883789062
2023-07-27,572.7230224609375
2023-07-28,553.2324829101562
2023-07-31,548.23486328125
2023-08-01,520.2483520507812
2023-08-02,507.2546691894531
2023-08-03,503.256591796875
2023-08-04,502.7568359375
2023-08-07,503.7563781738281
2023-08-08,529.7438354492188
2023-08-09,531.7428588867188
2023-08-10,531.2430419921875
2023-08-11,537.2401733398438
2023-08-14,541.2382202148438
2023-08-15,539.7389526367188
2023-08-16,537.7399291992188
2023-08-17,535.2411499023438
2023-08-18,535.2411499023438
2023-08-21,537.2401733398438
2023-08-22,528.7442626953125
2023-08-23,534.2415771484375
2023-08-24,539.7389526367188
2023-08-25,540.738525390625
2023-08-29,547.735107421875
2023-08-30,548.23486328125
2023-08-31,545.736083984375
2023-09-01,551.2333984375
2023-09-04,546.23583984375
2023-09-05,550.23388671875
2023-09-06,540.738525390625
2023-09-07,538.2396850585938
2023-09-08,548.734619140625
2023-09-11,558.2300415039062
2023-09-12,562.7278442382812
2023-09-13,565.2266235351562
2023-09-14,580.2194213867188
2023-09-15,589.7147827148438
2023-09-18,571.7234497070312
2023-09-19,575.2218017578125
2023-09-20,571.2237548828125
2023-09-21,567.2257080078125
2023-09-22,568.2251586914062
2023-09-25,560.7288208007812
2023-09-26,559.2294921875
2023-09-27,546.7355346679688
2023-09-28,553.732177734375
2023-09-29,553.2324829101562
2023-10-02,532.2425537109375
2023-10-03,532.7423095703125
2023-10-04,526.2454833984375
2023-10-05,532.7423095703125
2023-10-06,541.7379760742188
2023-10-09,537.2401733398438
2023-10-10,537.2401733398438
2023-10-11,537.7399291992188
2023-10-12,526.2454833984375
2023-10-13,521.2479248046875
2023-10-16,523.2469482421875
2023-10-17,532.2425537109375
2023-10-18,531.2430419921875
2023-10-19,527.7447509765625
2023-10-20,521.2479248046875
2023-10-23,518.2493286132812
2023-10-24,513.7515258789062
2023-10-25,514.7510375976562
2023-10-26,516.7500610351562
2023-10-27,516.7500610351562
2023-10-30,517.2498779296875
2023-10-31,514.2513427734375
2023-11-01,523.7467041015625
2023-11-02,528.2445678710938
2023-11-03,538.7394409179688
2023-11-06,529.7438354492188
2023-11-07,567.2257080078125
2023-11-08,575.7215576171875
2023-11-09,579.7196655273438
2023-11-10,569.2247314453125
2023-11-13,567.7254638671875
2023-11-14,558.7297973632812
2023-11-15,554.23193359375
2023-11-16,549.734130859375
2023-11-17,557.730224609375
2023-11-20,559.7293090820312
2023-11-21,558.2300415039062
2023-11-22,564.7268676757812
2023-11-23,564.7268676757812
2023-11-24,562.2280883789062
2023-11-27,562.2280883789062
2023-11-28,556.2310180664062
2023-11-29,550.23388671875
2023-11-30,535.7409057617188
2023-12-01,539.7389526367188
2023-12-04,531.7428588867188
2023-12-05,544.23681640625
2023-12-06,545.736083984375
2023-12-07,541.7379760742188
2023-12-08,535.2411499023438
2023-12-11,537.7399291992188
2023-12-12,541.7379760742188
2023-12-13,544.7365112304688
2023-12-14,540.738525390625
2023-12-15,531.7428588867188
2023-12-18,532.7423095703125
2023-12-19,525.7457275390625
2023-12-20,538.7394409179688
2023-12-21,532.7423095703125
2023-12-22,528.2445678710938
2023-12-27,529.7438354492188
2023-12-28,523.7467041015625
2023-12-29,521.7476196289062
2024-01-02,525.7457275390625
2024-01-03,526.2454833984375
2024-01-04,548.734619140625
2024-01-05,543.7369995117188
2024-01-08,551.7332153320312
2024-01-09,527.7447509765625
2024-01-10,512.2522583007812
2024-01-11,502.7568359375
2024-01-12,505.7554016113281
2024-01-15,511.25274658203125
2024-01-16,505.7554016113281
2024-01-17,505.7554016113281
2024-01-18,505.2556457519531
2024-01-19,513.7515258789062
2024-01-22,524.7462158203125
2024-01-23,525.7457275390625
2024-01-24,533.7418823242188
2024-01-25,531.2430419921875
2024-01-26,544.7365112304688
2024-01-29,540.738525390625
2024-01-30,538.7394409179688
2024-01-31,544.23681640625
2024-02-01,553.2324829101562
2024-02-02,549.734130859375
2024-02-05,550.733642578125
2024-02-06,556.2310180664062
2024-02-07,555.731201171875
2024-02-08,560.7288208007812
2024-02-09,565.7264404296875
2024-02-12,578.2203979492188
2024-02-13,576.7211303710938
2024-02-14,574.7220458984375
2024-02-15,582.7181396484375
2024-02-16,584.7172241210938
2024-02-19,569.7244262695312
2024-02-20,573.2227783203125
2024-02-21,581.7186889648438
2024-02-22,633.6935424804688
2024-02-23,643.1889038085938
2024-02-26,648.686279296875
2024-02-27,640.1903686523438
2024-02-28,652.1845703125
2024-02-29,651.684814453125
2024-03-01,665.6781005859375
2024-03-04,651.684814453125
2024-03-05,656.1826782226562
2024-03-06,652.684326171875
2024-03-07,653.683837890625
2024-03-08,645.687744140625
2024-03-11,645.687744140625
2024-03-12,669.1763916015625
2024-03-13,671.1754150390625
2024-03-14,663.6790161132812
2024-03-15,656.6824340820312
2024-03-18,676.1729736328125
2024-03-19,683.6693725585938
2024-03-20,692.165283203125
2024-03-21,688.8081665039062
2024-03-22,688.8081665039062
2024-03-25,681.8101196289062
2024-03-26,669.3135986328125
2024-03-27,671.3130493164062
2024-03-28,665.314697265625
2024-04-02,672.8126220703125
2024-04-03,664.3150024414062
2024-04-04,662.8154296875
2024-04-05,657.8168334960938
2024-04-08,675.3119506835938
2024-04-09,654.3177490234375
2024-04-10,658.8165283203125
2024-04-11,659.8162231445312
2024-04-12,653.8179321289062
2024-04-15,673.3125
2024-04-16,647.3197021484375
2024-04-17,651.318603515625
2024-04-18,669.8134765625
2024-04-19,661.3158569335938
2024-04-22,669.3135986328125
2024-04-23,667.8140258789062
2024-04-24,665.314697265625
2024-04-25,658.316650390625
2024-04-26,637.8223876953125
2024-04-29,657.3169555664062
2024-04-30,662.8154296875
2024-05-01,658.8165283203125
2024-05-02,639.3219604492188
2024-05-03,629.3247680664062
2024-05-07,642.3211059570312
2024-05-08,661.815673828125
2024-05-09,666.314453125
2024-05-10,672.312744140625
2024-05-13,670.3132934570312
2024-05-14,671.8129272460938
2024-05-15,676.3116455078125
2024-05-16,679.310791015625
2024-05-17,675.811767578125
2024-05-20,665.314697265625
2024-05-21,665.314697265625
2024-05-22,666.8142700195312
2024-05-23,666.314453125
2024-05-24,672.312744140625
2024-05-28,661.3158569335938
2024-05-29,669.8134765625
2024-05-30,681.8101196289062
2024-05-31,689.8079223632812
2024-06-03,683.3096923828125
2024-06-04,673.3125
2024-06-05,672.312744140625
2024-06-06,681.3102416992188
2024-06-07,682.3099975585938
2024-06-10,676.8115234375
2024-06-11,664.3150024414062
2024-06-12,672.8126220703125
2024-06-13,666.8142700195312
2024-06-14,654.3177490234375
2024-06-17,673.3125
2024-06-18,680.8104248046875
2024-06-19,696.3060913085938
2024-06-20,698.3055419921875
2024-06-21,694.8065185546875
2024-06-24,699.8051147460938
2024-06-25,697.3057861328125
2024-06-26,698.8053588867188
2024-06-27,699.3052368164062
2024-06-28,707.8028564453125
2024-07-01,686.3088989257812
2024-07-02,650.3189086914062
2024-07-03,654.3177490234375
2024-07-04,655.8173828125
2024-07-05,660.8159790039062
2024-07-08,684.3094482421875
2024-07-09,683.3096923828125
2024-07-10,680.8104248046875
2024-07-11,679.8106689453125
2024-07-12,674.3121948242188
2024-07-15,666.8142700195312
2024-07-16,673.3125
2024-07-17,683.3096923828125
2024-07-18,673.8123779296875
2024-07-19,651.318603515625
2024-07-22,649.8190307617188
2024-07-23,661.815673828125
2024-07-24,652.8181762695312
2024-07-25,652.318359375
2024-07-26,668.3139038085938
2024-07-29,658.8165283203125
2024-07-30,673.8123779296875
2024-07-31,683.3096923828125
2024-08-01,663.8151245117188
2024-08-02,642.3211059570312
2024-08-05,636.3228149414062
2024-08-06,627.8251342773438
2024-08-07,636.8226318359375
2024-08-08,705.3035888671875
2024-08-09,722.7987060546875
2024-08-12,731.7962036132812
2024-08-13,733.795654296875
2024-08-14,727.7973022460938
2024-08-15,742.7931518554688
2024-08-16,748.2916259765625
2024-08-19,755.2896728515625
2024-08-20,750.7908935546875
2024-08-21,756.7892456054688
2024-08-22,759.28857421875
2024-08-23,759.7883911132812
2024-08-27,749.7911987304688
2024-08-28,749.7911987304688
2024-08-29,747.2918701171875
2024-08-30,749.7911987304688
2024-09-02,764.7869873046875
2024-09-03,765.286865234375
2024-09-04,768.2860107421875
2024-09-05,779.7828369140625
2024-09-06,760.2882690429688
2024-09-09,768.785888671875
2024-09-10,768.785888671875
2024-09-11,761.787841796875
2024-09-12,768.785888671875
2024-09-13,773.28466796875
2024-09-16,764.7869873046875
2024-09-17,767.7861938476562
2024-09-18,758.288818359375
2024-09-19,771.7850952148438
2024-09-20,766.7864379882812
2024-09-23,762.2877197265625
2024-09-24,762.78759765625
2024-09-25,770.2854614257812
2024-09-26,786.7808837890625
2024-09-27,768.2860107421875
2024-09-30,760.7881469726562
2024-10-01,754.2899169921875
2024-10-02,761.2879638671875
2024-10-03,754.2899169921875
2024-10-04,764.2871704101562
2024-10-07,743.7928466796875
2024-10-08,738.7942504882812
2024-10-09,753.7901000976562
2024-10-10,779.7828369140625
2024-10-11,784.7814331054688
2024-10-14,789.2802124023438
2024-10-15,801.7767333984375
2024-10-16,791.2796630859375
2024-10-17,797.77783203125
2024-10-18,798.7775268554688
2024-10-21,792.7792358398438
2024-10-22,789.2802124023438
2024-10-23,784.7814331054688
2024-10-24,780.28271484375
2024-10-25,779.282958984375
2024-10-28,786.281005859375
2024-10-29,772.7847900390625
2024-10-30,770.7853393554688
2024-10-31,755.2896728515625
2024-11-01,773.28466796875
2024-11-04,760.7881469726562
2024-11-05,769.78564453125
2024-11-06,777.7833862304688
2024-11-07,766.28662109375
2024-11-08,759.7883911132812
2024-11-11,761.787841796875
2024-11-12,744.7926025390625
2024-11-13,738.7942504882812
2024-11-14,741.7933959960938
2024-11-15,736.7947998046875
2024-11-18,736.7947998046875
2024-11-19,745.2924194335938
2024-11-20,748.7914428710938
2024-11-21,775.783935546875
2024-11-22,780.7825317382812
2024-11-25,783.78173828125
2024-11-26,755.7894897460938
2024-11-27,766.7864379882812
2024-11-28,768.785888671875
2024-11-29,776.2838134765625
2024-12-02,792.7792358398438
2024-12-03,787.7806396484375
2024-12-04,805.7755737304688
2024-12-05,817.2723999023438
2024-12-06,820.2715454101562
2024-12-09,816.272705078125
2024-12-10,808.7747802734375
2024-12-11,815.7728271484375
2024-12-12,815.27294921875
2024-12-13,839.2662963867188
2024-12-16,839.76611328125
2024-12-17,831.2684936523438
2024-12-18,818.2720947265625
2024-12-19,811.77392578125
2024-12-20,807.7750244140625
2024-12-23,818.2720947265625
2024-12-24,814.7730712890625
2024-12-27,817.7722778320312
2024-12-30,813.2734985351562
2024-12-31,816.272705078125
2025-01-02,818.2720947265625
2025-01-03,813.7733764648438
2025-01-06,812.7736206054688
2025-01-07,818.2720947265625
2025-01-08,814.2732543945312
2025-01-09,814.7730712890625
2025-01-10,780.28271484375
2025-01-13,776.2838134765625
2025-01-14,786.7808837890625
2025-01-15,797.77783203125
2025-01-16,819.771728515625
2025-01-17,845.7644653320312
2025-01-20,833.2679443359375
2025-01-21,836.7669677734375
2025-01-22,843.26513671875
2025-01-23,847.2640380859375
2025-01-24,834.2676391601562
2025-01-27,832.2682495117188
2025-01-28,811.77392578125
2025-01-29,839.76611328125
2025-01-30,836.7669677734375
2025-01-31,837.7666625976562
2025-02-03,820.2715454101562
2025-02-04,817.2723999023438
2025-02-05,836.26708984375
2025-02-06,866.2587280273438
2025-02-07,857.26123046875
2025-02-10,855.2618408203125
2025-02-11,856.7614135742188
2025-02-12,849.2634887695312
2025-02-13,830.7686157226562
2025-02-14,836.7669677734375
2025-02-17,840.2659912109375
2025-02-18,836.7669677734375
2025-02-19,816.7725219726562
2025-02-20,809.7744750976562
2025-02-21,818.2720947265625
2025-02-24,819.2718505859375
2025-02-25,827.2695922851562
2025-02-26,858.260986328125
2025-02-27,857.7611083984375
2025-02-28,876.2559814453125
2025-03-03,893.251220703125
2025-03-04,887.7527465820312
2025-03-05,890.751953125
2025-03-06,894.2509765625
2025-03-07,886.7530517578125
2025-03-10,896.2504272460938
2025-03-11,890.2520751953125
2025-03-12,896.750244140625
2025-03-13,871.7572021484375
2025-03-14,887.2529296875
2025-03-17,898.2498168945312
2025-03-18,901.7489013671875
2025-03-19,897.75
2025-03-20,865.5
2025-03-21,862.0
2025-03-24,868.5
2025-03-25,885.5
2025-03-26,898.5
2025-03-27,912.0
2025-03-28,918.0
2025-03-31,927.0
2025-04-01,931.0
2025-04-02,915.5
2025-04-03,927.0
2025-04-04,864.5
2025-04-07,821.5
2025-04-08,866.5
2025-04-09,836.0
2025-04-10,874.0
2025-04-11,882.5
2025-04-14,904.0
2025-04-15,925.5
2025-04-16,922.5
2025-04-17,909.0
2025-04-22,912.0
2025-04-23,908.0
2025-04-24,905.5
2025-04-25,894.0
2025-04-28,885.0
2025-04-29,872.5
2025-04-30,884.5
2025-05-01,893.5
2025-05-02,886.5
2025-05-06,905.5
2025-05-07,891.5
2025-05-08,880.0
2025-05-09,888.0
2025-05-12,872.5
2025-05-13,874.5
2025-05-14,893.0
2025-05-15,909.0
2025-05-16,911.0
2025-05-19,915.0
2025-05-20,918.0
2025-05-21,919.0
2025-05-22,949.5
2025-05-23,924.5
2025-05-27,922.5
2025-05-28,923.5
2025-05-29,931.0
2025-05-30,943.5
2025-06-02,948.0
2025-06-03,947.0
2025-06-04,958.5
2025-06-05,962.5
2025-06-06,973.0
2025-06-09,964.0
2025-06-10,946.0
2025-06-11,941.0
2025-06-12,920.5
2025-06-13,920.5
2025-06-16,929.5
2025-06-17,927.5
2025-06-18,930.0
2025-06-19,925.0
2025-06-20,934.5
2025-06-23,923.5
2025-06-24,922.5
2025-06-25,932.5
2025-06-26,945.0
2025-06-27,946.5
2025-06-30,935.0
2025-07-01,922.5
2025-07-02,900.5
2025-07-03,916.0
2025-07-04,910.0
2025-07-07,896.0
2025-07-08,893.5
2025-07-09,889.5
2025-07-10,885.5
2025-07-11,891.0
2025-07-14,898.5
2025-07-15,899.0
2025-07-16,912.0
2025-07-17,912.5
2025-07-18,915.0
2025-07-21,918.0
2025-07-22,909.0
2025-07-23,910.0
2025-07-24,889.5
2025-07-25,901.0
2025-07-28,899.0
2025-07-29,901.0
2025-07-30,886.0
2025-07-31,894.5
2025-08-01,881.0
2025-08-04,888.0
2025-08-05,901.5
2025-08-06,927.0
2025-08-07,923.0
2025-08-08,906.0
2025-08-11,914.5
2025-08-12,912.0
2025-08-13,800.0
2025-08-14,776.5
2025-08-15,778.5
2025-08-18,789.0
2025-08-19,784.0
2025-08-20,797.0
2025-08-21,795.5
2025-08-22,792.5
