Date,DLG.L
2023-02-01,180.4604034423828
2023-02-02,187.2570343017578
2023-02-03,184.75827026367188
2023-02-06,184.2085418701172
2023-02-07,185.2080535888672
2023-02-08,184.4584197998047
2023-02-09,183.75877380371094
2023-02-10,179.41091918945312
2023-02-13,180.01063537597656
2023-02-14,179.51087951660156
2023-02-15,182.0096435546875
2023-02-16,185.05812072753906
2023-02-17,183.1090850830078
2023-02-20,183.70880126953125
2023-02-21,179.46090698242188
2023-02-22,176.36244201660156
2023-02-23,176.91217041015625
2023-02-24,174.71327209472656
2023-02-27,177.9116668701172
2023-02-28,180.26051330566406
2023-03-01,177.112060546875
2023-03-02,175.962646484375
2023-03-03,175.06307983398438
2023-03-06,175.61280822753906
2023-03-07,175.3129425048828
2023-03-08,175.8126983642578
2023-03-09,174.9131622314453
2023-03-10,167.56678771972656
2023-03-13,159.47084045410156
2023-03-14,159.4208526611328
2023-03-15,151.92457580566406
2023-03-16,154.5732421875
2023-03-17,151.42481994628906
2023-03-20,151.07498168945312
2023-03-21,146.3273468017578
2023-03-22,147.4268035888672
2023-03-23,143.9285430908203
2023-03-24,141.47976684570312
2023-03-27,140.93002319335938
2023-03-28,134.93301391601562
2023-03-29,135.83255004882812
2023-03-30,138.78109741210938
2023-03-31,137.4317626953125
2023-04-03,139.8805389404297
2023-04-04,143.37881469726562
2023-04-05,152.97406005859375
2023-04-06,156.572265625
2023-04-11,158.07151794433594
2023-04-12,163.1190185546875
2023-04-13,162.26943969726562
2023-04-14,161.86962890625
2023-04-17,161.26992797851562
2023-04-18,163.71871948242188
2023-04-19,165.26795959472656
2023-04-20,168.36639404296875
2023-04-21,171.26498413085938
2023-04-24,169.51585388183594
2023-04-25,170.4653778076172
2023-04-26,168.9161376953125
2023-04-27,169.665771484375
2023-04-28,171.5648193359375
2023-05-02,169.91563415527344
2023-05-03,167.71673583984375
2023-05-04,161.16998291015625
2023-05-05,164.2684326171875
2023-05-09,156.72218322753906
2023-05-10,158.22145080566406
2023-05-11,160.5702667236328
2023-05-12,160.47032165527344
2023-05-15,160.72019958496094
2023-05-16,159.62074279785156
2023-05-17,159.87062072753906
2023-05-18,163.1190185546875
2023-05-19,162.46934509277344
2023-05-22,163.21896362304688
2023-05-23,163.01907348632812
2023-05-24,162.71920776367188
2023-05-25,167.56678771972656
2023-05-26,165.06802368164062
2023-05-30,168.86614990234375
2023-05-31,165.81765747070312
2023-06-01,162.16949462890625
2023-06-02,168.86614990234375
2023-06-05,165.36788940429688
2023-06-06,167.61679077148438
2023-06-07,164.2684326171875
2023-06-08,165.86764526367188
2023-06-09,164.51832580566406
2023-06-12,165.11802673339844
2023-06-13,160.6202392578125
2023-06-14,162.1195068359375
2023-06-15,159.47084045410156
2023-06-16,153.7236785888672
2023-06-19,153.32388305664062
2023-06-20,152.32437133789062
2023-06-21,149.8256072998047
2023-06-22,144.12844848632812
2023-06-23,144.27838134765625
2023-06-26,147.126953125
2023-06-27,148.02651977539062
2023-06-28,141.329833984375
2023-06-29,133.8335418701172
2023-06-30,135.88253784179688
2023-07-03,136.08242797851562
2023-07-04,137.1319122314453
2023-07-05,135.53271484375
2023-07-06,134.0834197998047
2023-07-07,136.83206176757812
2023-07-10,137.03196716308594
2023-07-11,138.1314239501953
2023-07-12,140.43026733398438
2023-07-13,141.42979431152344
2023-07-14,140.38031005859375
2023-07-17,141.42979431152344
2023-07-18,143.978515625
2023-07-19,152.07449340820312
2023-07-20,152.32437133789062
2023-07-21,152.77415466308594
2023-07-24,154.02352905273438
2023-07-25,156.67221069335938
2023-07-26,158.72119140625
2023-07-27,158.02154541015625
2023-07-28,154.3233642578125
2023-07-31,150.3753204345703
2023-08-01,150.72515869140625
2023-08-02,146.97703552246094
2023-08-03,150.5752410888672
2023-08-04,149.47579956054688
2023-08-07,148.8260955810547
2023-08-08,150.67518615722656
2023-08-09,151.0250244140625
2023-08-10,154.2234344482422
2023-08-11,153.82362365722656
2023-08-14,153.27391052246094
2023-08-15,151.07498168945312
2023-08-16,161.8196563720703
2023-08-17,162.5692901611328
2023-08-18,158.4213409423828
2023-08-21,156.22242736816406
2023-08-22,155.97256469726562
2023-08-23,159.67071533203125
2023-08-24,161.76968383789062
2023-08-25,157.32186889648438
2023-08-29,160.6702423095703
2023-08-30,158.5213165283203
2023-08-31,162.06951904296875
2023-09-01,158.72119140625
2023-09-04,151.97454833984375
2023-09-05,153.923583984375
2023-09-06,150.02552795410156
2023-09-07,173.7637481689453
2023-09-08,181.40994262695312
2023-09-11,175.91265869140625
2023-09-12,174.963134765625
2023-09-13,179.36094665527344
2023-09-14,184.60833740234375
2023-09-15,183.30899047851562
2023-09-18,180.2105255126953
2023-09-19,178.61131286621094
2023-09-20,176.61231994628906
2023-09-21,181.260009765625
2023-09-22,181.01011657714844
2023-09-25,178.9111785888672
2023-09-26,180.76025390625
2023-09-27,176.91217041015625
2023-09-28,174.81320190429688
2023-09-29,172.1145477294922
2023-10-02,168.2164764404297
2023-10-03,164.5682830810547
2023-10-04,159.02105712890625
2023-10-05,161.1199951171875
2023-10-06,163.61875915527344
2023-10-09,164.41836547851562
2023-10-10,166.2674560546875
2023-10-11,162.9191131591797
2023-10-12,161.4198455810547
2023-10-13,157.32186889648438
2023-10-16,156.572265625
2023-10-17,157.62173461914062
2023-10-18,157.0220489501953
2023-10-19,165.5677947998047
2023-10-20,163.6687469482422
2023-10-23,160.220458984375
2023-10-24,157.87161254882812
2023-10-25,156.5222930908203
2023-10-26,155.37286376953125
2023-10-27,154.3233642578125
2023-10-30,155.1229705810547
2023-10-31,151.2249298095703
2023-11-01,154.92308044433594
2023-11-02,156.8721160888672
2023-11-03,158.02154541015625
2023-11-06,157.47181701660156
2023-11-07,170.1155242919922
2023-11-08,170.91514587402344
2023-11-09,173.81369018554688
2023-11-10,171.21498107910156
2023-11-13,176.0625762939453
2023-11-14,176.51235961914062
2023-11-15,178.111572265625
2023-11-16,177.8616943359375
2023-11-17,182.95916748046875
2023-11-20,184.3084716796875
2023-11-21,189.70582580566406
2023-11-22,187.7567901611328
2023-11-23,189.9057159423828
2023-11-24,188.70631408691406
2023-11-27,190.7552947998047
2023-11-28,191.50491333007812
2023-11-29,190.15557861328125
2023-11-30,188.4064483642578
2023-12-01,191.70481872558594
2023-12-04,192.40447998046875
2023-12-05,192.15460205078125
2023-12-06,194.65335083007812
2023-12-07,195.60287475585938
2023-12-08,194.25355529785156
2023-12-11,190.25555419921875
2023-12-12,186.5074005126953
2023-12-13,187.40696716308594
2023-12-14,187.40696716308594
2023-12-15,186.95718383789062
2023-12-18,188.80624389648438
2023-12-19,185.75779724121094
2023-12-20,189.4559326171875
2023-12-21,184.50840759277344
2023-12-22,185.30799865722656
2023-12-27,187.65684509277344
2023-12-28,183.75877380371094
2023-12-29,181.85971069335938
2024-01-02,184.85821533203125
2024-01-03,181.30996704101562
2024-01-04,183.15907287597656
2024-01-05,177.71177673339844
2024-01-08,179.91067504882812
2024-01-09,179.46090698242188
2024-01-10,166.0675506591797
2024-01-11,165.26795959472656
2024-01-12,166.46734619140625
2024-01-15,169.4158935546875
2024-01-16,172.06455993652344
2024-01-17,168.31643676757812
2024-01-18,166.7672119140625
2024-01-19,168.51632690429688
2024-01-22,170.66526794433594
2024-01-23,169.26597595214844
2024-01-24,169.31591796875
2024-01-25,171.21498107910156
2024-01-26,171.91464233398438
2024-01-29,170.4653778076172
2024-01-30,166.8671417236328
2024-01-31,169.31591796875
2024-02-01,163.61875915527344
2024-02-02,162.86912536621094
2024-02-05,161.4198455810547
2024-02-06,161.4198455810547
2024-02-07,160.07052612304688
2024-02-08,160.52032470703125
2024-02-09,161.61976623535156
2024-02-12,167.4168701171875
2024-02-13,165.61776733398438
2024-02-14,166.46734619140625
2024-02-15,173.11402893066406
2024-02-16,170.91514587402344
2024-02-19,166.017578125
2024-02-20,162.9191131591797
2024-02-21,162.71920776367188
2024-02-22,163.51882934570312
2024-02-23,165.91761779785156
2024-02-26,164.61827087402344
2024-02-27,163.26895141601562
2024-02-28,202.0996551513672
2024-02-29,201.89976501464844
2024-03-01,207.596923828125
2024-03-04,209.69589233398438
2024-03-05,215.89280700683594
2024-03-06,216.19265747070312
2024-03-07,220.39056396484375
2024-03-08,223.8888397216797
2024-03-11,222.38958740234375
2024-03-12,225.68795776367188
2024-03-13,215.89280700683594
2024-03-14,208.8962860107422
2024-03-15,208.19664001464844
2024-03-18,208.8962860107422
2024-03-19,211.59494018554688
2024-03-20,211.39503479003906
2024-03-21,211.59494018554688
2024-03-22,208.8962860107422
2024-03-25,185.30799865722656
2024-03-26,192.6043701171875
2024-03-27,195.60287475585938
2024-03-28,194.95321655273438
2024-04-02,192.50442504882812
2024-04-03,191.70481872558594
2024-04-04,189.4454803466797
2024-04-05,188.6457061767578
2024-04-08,187.94590759277344
2024-04-09,185.6465606689453
2024-04-10,189.4454803466797
2024-04-11,190.64512634277344
2024-04-12,192.04473876953125
2024-04-15,193.34434509277344
2024-04-16,189.3455047607422
2024-04-17,190.4451904296875
2024-04-18,193.44430541992188
2024-04-19,193.44430541992188
2024-04-22,193.84420776367188
2024-04-23,192.44461059570312
2024-04-24,189.4454803466797
2024-04-25,185.24668884277344
2024-04-26,184.44691467285156
2024-04-29,187.44606018066406
2024-04-30,185.7465362548828
2024-05-01,182.9473419189453
2024-05-02,185.44662475585938
2024-05-03,186.4463348388672
2024-05-07,188.6457061767578
2024-05-08,191.04501342773438
2024-05-09,195.943603515625
2024-05-10,198.54286193847656
2024-05-13,198.94273376464844
2024-05-14,196.54344177246094
2024-05-15,196.54344177246094
2024-05-16,203.34146118164062
2024-05-17,197.0432891845703
2024-05-20,199.4425811767578
2024-05-21,203.74136352539062
2024-05-22,201.5419921875
2024-05-23,200.5422821044922
2024-05-24,210.33946228027344
2024-05-28,206.34060668945312
2024-05-29,204.3411865234375
2024-05-30,210.9392852783203
2024-05-31,214.3383026123047
2024-06-03,212.33888244628906
2024-06-04,209.33973693847656
2024-06-05,209.13980102539062
2024-06-06,211.1392364501953
2024-06-07,209.93955993652344
2024-06-10,206.9404296875
2024-06-11,198.94273376464844
2024-06-12,195.6436767578125
2024-06-13,193.34434509277344
2024-06-14,192.74453735351562
2024-06-17,198.34291076660156
2024-06-18,199.54257202148438
2024-06-19,198.7427978515625
2024-06-20,202.3417510986328
2024-06-21,200.3423309326172
2024-06-24,202.3417510986328
2024-06-25,201.5419921875
2024-06-26,201.342041015625
2024-06-27,203.34146118164062
2024-06-28,200.74221801757812
2024-07-01,196.7433624267578
2024-07-02,194.94387817382812
2024-07-03,196.64340209960938
2024-07-04,194.94387817382812
2024-07-05,196.44345092773438
2024-07-08,194.44403076171875
2024-07-09,192.844482421875
2024-07-10,199.14268493652344
2024-07-11,193.244384765625
2024-07-12,189.04559326171875
2024-07-15,188.94561767578125
2024-07-16,188.7456817626953
2024-07-17,190.2452392578125
2024-07-18,190.74510192871094
2024-07-19,187.74595642089844
2024-07-22,188.24581909179688
2024-07-23,188.24581909179688
2024-07-24,186.0464630126953
2024-07-25,182.34750366210938
2024-07-26,187.44606018066406
2024-07-29,191.3449249267578
2024-07-30,188.7456817626953
2024-07-31,188.4457550048828
2024-08-01,185.6465606689453
2024-08-02,178.34864807128906
2024-08-05,170.65087890625
2024-08-06,173.6500244140625
2024-08-07,177.2489776611328
2024-08-08,173.94993591308594
2024-08-09,174.14987182617188
2024-08-12,174.84967041015625
2024-08-13,179.8482208251953
2024-08-14,185.84649658203125
2024-08-15,186.64627075195312
2024-08-16,186.94618225097656
2024-08-19,187.94590759277344
2024-08-20,185.04673767089844
2024-08-21,186.14642333984375
2024-08-22,188.94561767578125
2024-08-23,185.14669799804688
2024-08-27,186.64627075195312
2024-08-28,189.74539184570312
2024-08-29,191.1449737548828
2024-08-30,190.145263671875
2024-09-02,191.3449249267578
2024-09-03,193.04443359375
2024-09-04,188.4457550048828
2024-09-05,188.6457061767578
2024-09-06,184.04702758789062
2024-09-09,180.94790649414062
2024-09-10,182.9473419189453
2024-09-11,178.64857482910156
2024-09-12,176.868896484375
2024-09-13,178.96852111816406
2024-09-16,176.3689727783203
2024-09-17,176.0690460205078
2024-09-18,175.56912231445312
2024-09-19,178.16867065429688
2024-09-20,178.16867065429688
2024-09-23,178.6685791015625
2024-09-24,178.16867065429688
2024-09-25,178.8685302734375
2024-09-26,185.1674346923828
2024-09-27,186.26724243164062
2024-09-30,187.26707458496094
2024-10-01,185.767333984375
2024-10-02,182.86782836914062
2024-10-03,181.96800231933594
2024-10-04,182.86782836914062
2024-10-07,180.76821899414062
2024-10-08,179.16848754882812
2024-10-09,181.0681610107422
2024-10-10,182.66787719726562
2024-10-11,180.86817932128906
2024-10-14,179.46844482421875
2024-10-15,181.46807861328125
2024-10-16,175.56912231445312
2024-10-17,180.16830444335938
2024-10-18,180.16830444335938
2024-10-21,177.26882934570312
2024-10-22,174.06939697265625
2024-10-23,172.3696746826172
2024-10-24,170.57000732421875
2024-10-25,169.0702667236328
2024-10-28,168.47036743164062
2024-10-29,166.1707763671875
2024-10-30,166.7706756591797
2024-10-31,164.2711181640625
2024-11-01,164.57106018066406
2024-11-04,163.8711700439453
2024-11-05,163.2712860107422
2024-11-06,163.7711944580078
2024-11-07,164.4710693359375
2024-11-08,165.1709442138672
2024-11-11,160.57176208496094
2024-11-12,152.57318115234375
2024-11-13,153.17306518554688
2024-11-14,158.2721710205078
2024-11-15,157.87222290039062
2024-11-18,156.4724884033203
2024-11-19,155.37266540527344
2024-11-20,154.57281494140625
2024-11-21,155.17271423339844
2024-11-22,157.9722137451172
2024-11-25,158.17218017578125
2024-11-26,158.9720458984375
2024-11-27,158.67208862304688
2024-11-28,224.36053466796875
2024-11-29,234.7587127685547
2024-12-02,231.95921325683594
2024-12-03,230.55946350097656
2024-12-04,236.75836181640625
2024-12-05,235.95849609375
2024-12-06,249.1561737060547
2024-12-09,248.3563232421875
2024-12-10,246.95657348632812
2024-12-11,246.95657348632812
2024-12-12,245.9567413330078
2024-12-13,246.75660705566406
2024-12-16,244.55699157714844
2024-12-17,242.55734252929688
2024-12-18,242.957275390625
2024-12-19,242.3573760986328
2024-12-20,243.15724182128906
2024-12-23,252.35560607910156
2024-12-24,253.75537109375
2024-12-27,254.15530395507812
2024-12-30,253.1554718017578
2024-12-31,255.15512084960938
2025-01-02,255.95498657226562
2025-01-03,255.95498657226562
2025-01-06,259.1544494628906
2025-01-07,258.5545349121094
2025-01-08,256.35491943359375
2025-01-09,257.7546691894531
2025-01-10,254.95516967773438
2025-01-13,254.15530395507812
2025-01-14,254.7552032470703
2025-01-15,259.95428466796875
2025-01-16,261.75396728515625
2025-01-17,261.75396728515625
2025-01-20,261.55401611328125
2025-01-21,261.75396728515625
2025-01-22,266.95306396484375
2025-01-23,266.95306396484375
2025-01-24,265.9532165527344
2025-01-27,265.7532653808594
2025-01-28,264.9533996582031
2025-01-29,267.35296630859375
2025-01-30,268.3528137207031
2025-01-31,267.7528991699219
2025-02-03,265.35333251953125
2025-02-04,265.35333251953125
2025-02-05,265.7532653808594
2025-02-06,268.7527160644531
2025-02-07,268.1528625488281
2025-02-10,266.1531982421875
2025-02-11,264.553466796875
2025-02-12,264.75341796875
2025-02-13,267.15301513671875
2025-02-14,267.5529479980469
2025-02-17,268.1528625488281
2025-02-18,265.9532165527344
2025-02-19,263.3536682128906
2025-02-20,262.9537658691406
2025-02-21,263.75360107421875
2025-02-24,264.9533996582031
2025-02-25,266.3531494140625
2025-02-26,272.15216064453125
2025-02-27,278.950927734375
2025-02-28,277.55120849609375
2025-03-03,276.7513122558594
2025-03-04,274.5517272949219
2025-03-05,277.55120849609375
2025-03-06,276.35137939453125
2025-03-07,277.1512756347656
2025-03-10,275.95147705078125
2025-03-11,273.9518127441406
2025-03-12,276.1514587402344
2025-03-13,277.95111083984375
2025-03-14,279.3508605957031
2025-03-17,283.7500915527344
2025-03-18,282.5503234863281
2025-03-19,283.5501403808594
2025-03-20,282.150390625
2025-03-21,277.7511291503906
2025-03-24,282.9502258300781
2025-03-25,282.9502258300781
2025-03-26,283.5501403808594
2025-03-27,281.9504089355469
2025-03-28,284.94989013671875
2025-03-31,281.15057373046875
2025-04-01,281.55047607421875
2025-04-02,284.3499755859375
2025-04-03,275.6000061035156
2025-04-04,264.3999938964844
2025-04-07,256.6000061035156
2025-04-08,266.20001220703125
2025-04-09,262.0
2025-04-10,266.79998779296875
2025-04-11,266.0
2025-04-14,270.0
2025-04-15,274.20001220703125
2025-04-16,274.20001220703125
2025-04-17,274.0
2025-04-22,277.0
2025-04-23,278.20001220703125
2025-04-24,278.0
2025-04-25,279.6000061035156
2025-04-28,280.6000061035156
2025-04-29,283.79998779296875
2025-04-30,283.0
2025-05-01,286.6000061035156
2025-05-02,286.0
2025-05-06,289.6000061035156
2025-05-07,291.0
2025-05-08,289.6000061035156
2025-05-09,291.20001220703125
2025-05-12,286.6000061035156
2025-05-13,289.0
2025-05-14,287.3999938964844
2025-05-15,292.3999938964844
2025-05-16,292.79998779296875
2025-05-19,292.6000061035156
2025-05-20,300.0
2025-05-21,299.20001220703125
2025-05-22,300.6000061035156
2025-05-23,302.0
2025-05-27,302.3999938964844
2025-05-28,298.3999938964844
2025-05-29,301.20001220703125
2025-05-30,297.6000061035156
2025-06-02,303.3999938964844
2025-06-03,301.0
2025-06-04,299.0
2025-06-05,302.3999938964844
2025-06-06,305.20001220703125
2025-06-09,301.0
2025-06-10,300.79998779296875
2025-06-11,300.3999938964844
2025-06-12,299.20001220703125
2025-06-13,298.20001220703125
2025-06-16,299.0
2025-06-17,302.6000061035156
2025-06-18,305.79998779296875
2025-06-19,304.3999938964844
2025-06-20,307.6000061035156
2025-06-23,306.20001220703125
2025-06-24,305.79998779296875
2025-06-25,306.3999938964844
2025-06-26,306.3999938964844
2025-06-27,307.20001220703125
2025-06-30,306.6000061035156
2025-07-01,305.0
2025-07-02,305.0
