Date,BBY.L
2023-01-31,366.1196594238281
2023-02-01,368.1181945800781
2023-02-02,362.7222900390625
2023-02-03,364.9206237792969
2023-02-06,359.7245788574219
2023-02-07,360.3241271972656
2023-02-08,357.3264465332031
2023-02-09,360.72381591796875
2023-02-10,358.5255126953125
2023-02-13,363.5216369628906
2023-02-14,361.3233642578125
2023-02-15,364.5209655761719
2023-02-16,365.7200012207031
2023-02-17,363.92138671875
2023-02-20,362.7222900390625
2023-02-21,359.7245788574219
2023-02-22,360.3241271972656
2023-02-23,364.3210754394531
2023-02-24,364.9206237792969
2023-02-27,370.5163269042969
2023-02-28,364.5209655761719
2023-03-01,364.1212158203125
2023-03-02,358.9252014160156
2023-03-03,357.3264465332031
2023-03-06,351.9305725097656
2023-03-07,356.9267578125
2023-03-08,358.725341796875
2023-03-09,349.1327209472656
2023-03-10,345.73529052734375
2023-03-13,332.5453796386719
2023-03-14,340.3394470214844
2023-03-15,347.7337341308594
2023-03-16,335.1434020996094
2023-03-17,332.94512939453125
2023-03-20,346.5346984863281
2023-03-21,356.32720947265625
2023-03-22,364.5209655761719
2023-03-23,372.1151123046875
2023-03-24,370.9160461425781
2023-03-27,375.7123718261719
2023-03-28,370.5163269042969
2023-03-29,373.1143493652344
2023-03-30,376.91143798828125
2023-03-31,372.1151123046875
2023-04-03,370.9160461425781
2023-04-04,369.91680908203125
2023-04-05,357.5262145996094
2023-04-06,357.9259948730469
2023-04-11,365.9198303222656
2023-04-12,368.517822265625
2023-04-13,372.5148010253906
2023-04-14,373.1143493652344
2023-04-17,376.1120300292969
2023-04-18,378.909912109375
2023-04-19,376.7115783691406
2023-04-20,377.7108154296875
2023-04-21,378.71002197265625
2023-04-24,381.1082458496094
2023-04-25,384.7054748535156
2023-04-26,387.1036376953125
2023-04-27,379.90911865234375
2023-04-28,382.70697021484375
2023-05-02,385.50482177734375
2023-05-03,383.50640869140625
2023-05-04,382.1074523925781
2023-05-05,389.5018005371094
2023-05-09,393.0990295410156
2023-05-10,392.4994812011719
2023-05-11,389.9015197753906
2023-05-12,390.9007263183594
2023-05-15,391.500244140625
2023-05-16,392.8992004394531
2023-05-17,393.0990295410156
2023-05-18,390.17071533203125
2023-05-19,387.5722961425781
2023-05-22,385.9732360839844
2023-05-23,382.5751953125
2023-05-24,376.77862548828125
2023-05-25,374.5799255371094
2023-05-26,372.5810546875
2023-05-30,369.5828552246094
2023-05-31,366.9844055175781
2023-06-01,366.9844055175781
2023-06-02,371.7815856933594
2023-06-05,371.5816345214844
2023-06-06,369.7826843261719
2023-06-07,365.1854248046875
2023-06-08,367.1842346191406
2023-06-09,364.98553466796875
2023-06-12,363.3865051269531
2023-06-13,361.3876647949219
2023-06-14,358.1895446777344
2023-06-15,352.3929443359375
2023-06-16,348.59515380859375
2023-06-19,349.5945739746094
2023-06-20,350.5940246582031
2023-06-21,348.7950744628906
2023-06-22,346.5963439941406
2023-06-23,339.80035400390625
2023-06-26,340.5998229980469
2023-06-27,339.40057373046875
2023-06-28,339.40057373046875
2023-06-29,338.6010437011719
2023-06-30,340.5998229980469
2023-07-03,340.2001037597656
2023-07-04,340.2001037597656
2023-07-05,342.3988037109375
2023-07-06,331.2053527832031
2023-07-07,331.2053527832031
2023-07-10,333.00433349609375
2023-07-11,334.20361328125
2023-07-12,342.5987243652344
2023-07-13,341.9990539550781
2023-07-14,343.7979736328125
2023-07-17,340.4000244140625
2023-07-18,344.1977844238281
2023-07-19,353.59222412109375
2023-07-20,354.9914245605469
2023-07-21,354.1918640136719
2023-07-24,353.9920349121094
2023-07-25,353.59222412109375
2023-07-26,353.59222412109375
2023-07-27,354.9914245605469
2023-07-28,349.5945739746094
2023-07-31,349.1947937011719
2023-08-01,350.7938537597656
2023-08-02,347.59576416015625
2023-08-03,344.7973937988281
2023-08-04,345.19720458984375
2023-08-07,346.7962646484375
2023-08-08,340.2001037597656
2023-08-09,344.7973937988281
2023-08-10,345.79681396484375
2023-08-11,346.9961242675781
2023-08-14,348.59515380859375
2023-08-15,346.5963439941406
2023-08-16,309.8179931640625
2023-08-17,312.4164733886719
2023-08-18,313.0160827636719
2023-08-21,310.6174621582031
2023-08-22,317.2135925292969
2023-08-23,319.81207275390625
2023-08-24,320.8114929199219
2023-08-25,319.81207275390625
2023-08-29,327.00787353515625
2023-08-30,328.6069030761719
2023-08-31,327.00787353515625
2023-09-01,323.0102233886719
2023-09-04,323.2100830078125
2023-09-05,320.8114929199219
2023-09-06,322.41058349609375
2023-09-07,322.41058349609375
2023-09-08,322.61041259765625
2023-09-11,322.2106628417969
2023-09-12,327.4076232910156
2023-09-13,327.207763671875
2023-09-14,334.6033630371094
2023-09-15,332.204833984375
2023-09-18,327.8074035644531
2023-09-19,327.60748291015625
2023-09-20,333.4040832519531
2023-09-21,334.80328369140625
2023-09-22,335.4029541015625
2023-09-25,326.6080627441406
2023-09-26,319.0125427246094
2023-09-27,318.4129333496094
2023-09-28,314.6151428222656
2023-09-29,320.8114929199219
2023-10-02,312.0166931152344
2023-10-03,306.4199523925781
2023-10-04,305.0207824707031
2023-10-05,310.017822265625
2023-10-06,314.8150329589844
2023-10-09,314.4152526855469
2023-10-10,317.6133728027344
2023-10-11,315.814453125
2023-10-12,312.8161926269531
2023-10-13,307.41937255859375
2023-10-16,309.8179931640625
2023-10-17,311.0173034667969
2023-10-18,305.22064208984375
2023-10-19,304.22125244140625
2023-10-20,302.8220520019531
2023-10-23,303.2218322753906
2023-10-24,301.6227722167969
2023-10-25,298.62451171875
2023-10-26,295.2611083984375
2023-10-27,299.059326171875
2023-10-30,306.05609130859375
2023-10-31,309.05462646484375
2023-11-01,302.8575134277344
2023-11-02,316.8509521484375
2023-11-03,319.84954833984375
2023-11-06,312.85284423828125
2023-11-07,307.8551940917969
2023-11-08,311.4535217285156
2023-11-09,313.85235595703125
2023-11-10,315.6515197753906
2023-11-13,317.8504943847656
2023-11-14,327.84576416015625
2023-11-15,327.0461730957031
2023-11-16,322.2484130859375
2023-11-17,328.6454162597656
2023-11-20,326.6463317871094
2023-11-21,323.04803466796875
2023-11-22,322.84814453125
2023-11-23,325.8467102050781
2023-11-24,327.0461730957031
2023-11-27,326.44647216796875
2023-11-28,325.8467102050781
2023-11-29,327.84576416015625
2023-11-30,325.0471496582031
2023-12-01,331.4441223144531
2023-12-04,329.6449279785156
2023-12-05,331.6439514160156
2023-12-06,338.041015625
2023-12-07,335.2423095703125
2023-12-08,335.04241943359375
2023-12-11,330.2446594238281
2023-12-12,326.84625244140625
2023-12-13,323.04803466796875
2023-12-14,325.8467102050781
2023-12-15,325.4469299316406
2023-12-18,325.24700927734375
2023-12-19,325.0471496582031
2023-12-20,330.0447692871094
2023-12-21,334.2427673339844
2023-12-22,336.841552734375
2023-12-27,338.041015625
2023-12-28,335.2423095703125
2023-12-29,331.0443115234375
2024-01-02,337.2413635253906
2024-01-03,331.4441223144531
2024-01-04,336.841552734375
2024-01-05,334.44268798828125
2024-01-08,340.0400695800781
2024-01-09,340.2399597167969
2024-01-10,338.4407958984375
2024-01-11,336.2418518066406
2024-01-12,339.0405578613281
2024-01-15,341.43939208984375
2024-01-16,340.2399597167969
2024-01-17,329.2451171875
2024-01-18,333.64306640625
2024-01-19,333.84295654296875
2024-01-22,338.8406066894531
2024-01-23,336.04193115234375
2024-01-24,344.0382080078125
2024-01-25,346.2371520996094
2024-01-26,345.0377197265625
2024-01-29,339.0405578613281
2024-01-30,335.04241943359375
2024-01-31,331.8439025878906
2024-02-01,330.444580078125
2024-02-02,324.64727783203125
2024-02-05,324.2474670410156
2024-02-06,328.44549560546875
2024-02-07,325.6468200683594
2024-02-08,325.4469299316406
2024-02-09,327.44598388671875
2024-02-12,324.64727783203125
2024-02-13,317.2507629394531
2024-02-14,316.2512512207031
2024-02-15,321.2489013671875
2024-02-16,322.6482238769531
2024-02-19,326.6463317871094
2024-02-20,328.44549560546875
2024-02-21,331.0443115234375
2024-02-22,338.6407165527344
2024-02-23,334.04290771484375
2024-02-26,335.4422302246094
2024-02-27,338.2408752441406
2024-02-28,336.841552734375
2024-02-29,339.2404479980469
2024-03-01,343.6383361816406
2024-03-04,343.8382568359375
2024-03-05,343.4384765625
2024-03-06,344.8377990722656
2024-03-07,345.23760986328125
2024-03-08,344.43798828125
2024-03-11,337.64117431640625
2024-03-12,339.6402282714844
2024-03-13,371.82513427734375
2024-03-14,379.82135009765625
2024-03-15,386.0184326171875
2024-03-18,376.2229919433594
2024-03-19,373.0245361328125
2024-03-20,376.82275390625
2024-03-21,378.0221862792969
2024-03-22,378.6219177246094
2024-03-25,376.82275390625
2024-03-26,382.4201354980469
2024-03-27,383.8194274902344
2024-03-28,382.02032470703125
2024-04-02,378.6219177246094
2024-04-03,379.021728515625
2024-04-04,377.0226745605469
2024-04-05,371.62518310546875
2024-04-08,375.2234802246094
2024-04-09,369.62615966796875
2024-04-10,367.8269958496094
2024-04-11,368.226806640625
2024-04-12,370.225830078125
2024-04-15,369.226318359375
2024-04-16,359.83074951171875
2024-04-17,356.232421875
2024-04-18,358.0316162109375
2024-04-19,355.8326110839844
2024-04-22,359.83074951171875
2024-04-23,364.4285888671875
2024-04-24,365.4281005859375
2024-04-25,361.2300720214844
2024-04-26,361.0301818847656
2024-04-29,368.8265075683594
2024-04-30,363.6289367675781
2024-05-01,367.8269958496094
2024-05-02,373.0245361328125
2024-05-03,374.42388916015625
2024-05-07,378.22210693359375
2024-05-08,381.8204040527344
2024-05-09,384.2192687988281
2024-05-10,385.81854248046875
2024-05-13,384.8190002441406
2024-05-14,385.2187805175781
2024-05-15,383.01983642578125
2024-05-16,372.10272216796875
2024-05-17,367.1040344238281
2024-05-20,370.50311279296875
2024-05-21,371.50286865234375
2024-05-22,368.3037109375
2024-05-23,367.7038269042969
2024-05-24,372.9024963378906
2024-05-28,370.70306396484375
2024-05-29,364.70465087890625
2024-05-30,369.1034851074219
2024-05-31,371.3028869628906
2024-06-03,374.9019775390625
2024-06-04,368.9035339355469
2024-06-05,363.90484619140625
2024-06-06,367.303955078125
2024-06-07,360.3057861328125
2024-06-10,356.90667724609375
2024-06-11,350.9082336425781
2024-06-12,353.507568359375
2024-06-13,346.7093505859375
2024-06-14,346.7093505859375
2024-06-17,349.5086364746094
2024-06-18,358.3063049316406
2024-06-19,356.30682373046875
2024-06-20,362.30523681640625
2024-06-21,359.9058837890625
2024-06-24,369.7033386230469
2024-06-25,364.70465087890625
2024-06-26,361.5054626464844
2024-06-27,368.3037109375
2024-06-28,365.1045227050781
2024-07-01,365.9043273925781
2024-07-02,369.1034851074219
2024-07-03,374.7020263671875
2024-07-04,378.10113525390625
2024-07-05,389.8980712890625
2024-07-08,395.296630859375
2024-07-09,392.29742431640625
2024-07-10,399.0956726074219
2024-07-11,402.4947509765625
2024-07-12,405.4939880371094
2024-07-15,404.4942321777344
2024-07-16,408.0932922363281
2024-07-17,408.293212890625
2024-07-18,413.49188232421875
2024-07-19,412.29217529296875
2024-07-22,418.2906188964844
2024-07-23,420.0901794433594
2024-07-24,416.0912170410156
2024-07-25,415.2914123535156
2024-07-26,426.68841552734375
2024-07-29,415.8912353515625
2024-07-30,417.4908447265625
2024-07-31,421.08990478515625
2024-08-01,415.8912353515625
2024-08-02,404.4942321777344
2024-08-05,388.6983642578125
2024-08-06,393.09722900390625
2024-08-07,395.6965026855469
2024-08-08,404.8941345214844
2024-08-09,407.09356689453125
2024-08-12,407.09356689453125
2024-08-13,409.492919921875
2024-08-14,399.2955627441406
2024-08-15,407.8933410644531
2024-08-16,411.4924011230469
2024-08-19,416.6910400390625
2024-08-20,407.49346923828125
2024-08-21,408.693115234375
2024-08-22,408.293212890625
2024-08-23,410.6925964355469
2024-08-27,411.6923522949219
2024-08-28,415.2914123535156
2024-08-29,418.8904724121094
2024-08-30,418.8904724121094
2024-09-02,414.09173583984375
2024-09-03,411.8923034667969
2024-09-04,410.8925476074219
2024-09-05,412.8920593261719
2024-09-06,408.693115234375
2024-09-09,412.0922546386719
2024-09-10,414.29168701171875
2024-09-11,410.0927734375
2024-09-12,413.49188232421875
2024-09-13,415.4913635253906
2024-09-16,418.2906188964844
2024-09-17,425.8886413574219
2024-09-18,429.4877014160156
2024-09-19,436.4858703613281
2024-09-20,432.2869567871094
2024-09-23,431.8870849609375
2024-09-24,433.0867614746094
2024-09-25,429.8875732421875
2024-09-26,437.2856750488281
2024-09-27,436.685791015625
2024-09-30,430.6873779296875
2024-10-01,435.88604736328125
2024-10-02,429.8875732421875
2024-10-03,423.4892578125
2024-10-04,428.8878479003906
2024-10-07,428.8878479003906
2024-10-08,426.4884948730469
2024-10-09,438.4853515625
2024-10-10,433.2867126464844
2024-10-11,434.28643798828125
2024-10-14,437.485595703125
2024-10-15,442.28436279296875
2024-10-16,449.6824035644531
2024-10-17,455.28094482421875
2024-10-18,447.68292236328125
2024-10-21,444.4837951660156
2024-10-22,454.8810729980469
2024-10-23,448.8825988769531
2024-10-24,447.68292236328125
2024-10-25,443.2840881347656
2024-10-28,445.6834411621094
2024-10-29,440.68475341796875
2024-10-30,447.68292236328125
2024-10-31,444.7214660644531
2024-11-01,441.12213134765625
2024-11-04,435.92303466796875
2024-11-05,434.9231872558594
2024-11-06,437.5227355957031
2024-11-07,440.3222351074219
2024-11-08,432.3236389160156
2024-11-11,439.72235107421875
2024-11-12,425.9248046875
2024-11-13,430.9239196777344
2024-11-14,438.3226013183594
2024-11-15,439.1224670410156
2024-11-18,433.723388671875
2024-11-19,433.323486328125
2024-11-20,436.32293701171875
2024-11-21,434.12335205078125
2024-11-22,440.522216796875
2024-11-25,448.1208801269531
2024-11-26,441.9219665527344
2024-11-27,451.3203125
2024-11-28,453.3199462890625
2024-11-29,450.3204650878906
2024-12-02,445.7212829589844
2024-12-03,449.9205627441406
2024-12-04,452.32012939453125
2024-12-05,449.5206298828125
2024-12-06,452.5201110839844
2024-12-09,449.9205627441406
2024-12-10,454.5197448730469
2024-12-11,461.9184265136719
2024-12-12,454.11981201171875
2024-12-13,456.9193115234375
2024-12-16,456.1194763183594
2024-12-17,446.1212463378906
2024-12-18,446.92108154296875
2024-12-19,448.3208312988281
2024-12-20,445.9212646484375
2024-12-23,448.3208312988281
2024-12-24,453.5199279785156
2024-12-27,451.9201965332031
2024-12-30,450.3204650878906
2024-12-31,454.7196960449219
2025-01-02,459.51885986328125
2025-01-03,454.11981201171875
2025-01-06,455.1196594238281
2025-01-07,450.3204650878906
2025-01-08,433.9233703613281
2025-01-09,436.7228698730469
2025-01-10,428.7242736816406
2025-01-13,428.1244201660156
2025-01-14,425.5248718261719
2025-01-15,436.1230163574219
2025-01-16,439.72235107421875
2025-01-17,441.52203369140625
2025-01-20,440.3222351074219
2025-01-21,443.9216003417969
2025-01-22,448.3208312988281
2025-01-23,452.5201110839844
2025-01-24,441.52203369140625
2025-01-27,439.52239990234375
2025-01-28,450.3204650878906
2025-01-29,452.12017822265625
2025-01-30,460.1187744140625
2025-01-31,465.1178894042969
2025-02-03,459.9187927246094
2025-02-04,456.9193115234375
2025-02-05,457.51922607421875
2025-02-06,465.7177429199219
2025-02-07,465.917724609375
2025-02-10,470.5169372558594
2025-02-11,468.51727294921875
2025-02-12,465.7177429199219
2025-02-13,466.3176574707031
2025-02-14,466.51763916015625
2025-02-17,467.9173889160156
2025-02-18,466.3176574707031
2025-02-19,462.118408203125
2025-02-20,461.11859130859375
2025-02-21,459.9187927246094
2025-02-24,459.9187927246094
2025-02-25,457.91912841796875
2025-02-26,469.51708984375
2025-02-27,466.3176574707031
2025-02-28,464.3179931640625
2025-03-03,467.3174743652344
2025-03-04,455.5195617675781
2025-03-05,437.92266845703125
2025-03-06,447.3210144042969
2025-03-07,439.52239990234375
2025-03-10,430.3240051269531
2025-03-11,433.5234680175781
2025-03-12,453.1199951171875
2025-03-13,443.12176513671875
2025-03-14,448.3208312988281
2025-03-17,454.919677734375
2025-03-18,453.7198791503906
2025-03-19,454.919677734375
2025-03-20,452.9200134277344
2025-03-21,450.72039794921875
2025-03-24,452.5201110839844
2025-03-25,455.91949462890625
2025-03-26,460.9186096191406
2025-03-27,453.3199462890625
2025-03-28,447.1210632324219
2025-03-31,433.9233703613281
2025-04-01,436.1230163574219
2025-04-02,438.1226501464844
2025-04-03,434.32330322265625
2025-04-04,404.528564453125
2025-04-07,390.3310546875
2025-04-08,404.9284973144531
2025-04-09,398.5296325683594
2025-04-10,413.5269775390625
2025-04-11,408.327880859375
2025-04-14,422.9253234863281
2025-04-15,431.1238708496094
2025-04-16,433.5234680175781
2025-04-17,431.3238220214844
2025-04-22,430.9239196777344
2025-04-23,434.9231872558594
2025-04-24,438.5225830078125
2025-04-25,444.92144775390625
2025-04-28,450.9203796386719
2025-04-29,452.32012939453125
2025-04-30,457.51922607421875
2025-05-01,461.71844482421875
2025-05-02,470.9168395996094
2025-05-06,472.91650390625
2025-05-07,476.3158874511719
2025-05-08,486.3141174316406
2025-05-09,483.5146179199219
2025-05-12,480.5151672363281
2025-05-13,483.5146179199219
2025-05-14,492.7129821777344
2025-05-15,488.6000061035156
2025-05-16,487.20001220703125
2025-05-19,493.79998779296875
2025-05-20,498.79998779296875
2025-05-21,502.0
2025-05-22,502.5
2025-05-23,501.5
2025-05-27,506.5
2025-05-28,503.5
2025-05-29,500.5
2025-05-30,499.79998779296875
2025-06-02,503.0
2025-06-03,500.0
2025-06-04,503.0
2025-06-05,499.0
2025-06-06,499.20001220703125
2025-06-09,497.79998779296875
2025-06-10,503.5
2025-06-11,504.0
2025-06-12,509.0
2025-06-13,497.3999938964844
2025-06-16,504.0
2025-06-17,502.5
2025-06-18,503.0
2025-06-19,494.0
2025-06-20,494.79998779296875
2025-06-23,495.6000061035156
2025-06-24,499.20001220703125
2025-06-25,497.20001220703125
2025-06-26,513.0
2025-06-27,523.5
2025-06-30,522.0
2025-07-01,519.5
2025-07-02,508.5
2025-07-03,518.0
2025-07-04,510.0
2025-07-07,517.0
2025-07-08,513.5
2025-07-09,514.0
2025-07-10,516.0
2025-07-11,516.5
2025-07-14,522.5
2025-07-15,522.5
2025-07-16,518.0
2025-07-17,527.0
2025-07-18,535.5
2025-07-21,532.5
2025-07-22,523.0
2025-07-23,528.0
2025-07-24,532.5
2025-07-25,531.0
2025-07-28,531.5
2025-07-29,538.0
2025-07-30,542.5
2025-07-31,543.0
2025-08-01,542.0
2025-08-04,549.5
2025-08-05,547.5
2025-08-06,549.0
2025-08-07,554.0
2025-08-08,554.5
2025-08-11,556.0
2025-08-12,568.5
2025-08-13,553.0
2025-08-14,560.0
2025-08-15,569.0
2025-08-18,570.0
2025-08-19,567.0
2025-08-20,574.0
2025-08-21,583.0
2025-08-22,590.5
