Date,FGP.L
2023-01-16,108.00920867919922
2023-01-17,107.70946502685547
2023-01-18,108.60869598388672
2023-01-19,106.81021881103516
2023-01-20,107.60954284667969
2023-01-23,107.80937194824219
2023-01-24,108.7086181640625
2023-01-25,107.80937194824219
2023-01-26,108.60869598388672
2023-01-27,109.40803527832031
2023-01-30,107.90929412841797
2023-01-31,108.3089599609375
2023-02-01,109.30811309814453
2023-02-02,111.50626373291016
2023-02-03,110.30728149414062
2023-02-06,108.40886688232422
2023-02-07,108.80853271484375
2023-02-08,111.30643463134766
2023-02-09,112.50542449951172
2023-02-10,112.30558776855469
2023-02-13,114.30392456054688
2023-02-14,110.90676879882812
2023-02-15,108.7086181640625
2023-02-16,106.41056060791016
2023-02-17,104.91180419921875
2023-02-20,103.81273651123047
2023-02-21,102.71366119384766
2023-02-22,102.01424407958984
2023-02-23,99.91600799560547
2023-02-24,101.7145004272461
2023-02-27,105.91097259521484
2023-02-28,105.41139221191406
2023-03-01,104.91180419921875
2023-03-02,106.11079406738281
2023-03-03,107.1099624633789
2023-03-06,106.9101333618164
2023-03-07,106.21072387695312
2023-03-08,105.51131439208984
2023-03-09,106.0108871459961
2023-03-10,107.90929412841797
2023-03-13,103.91264343261719
2023-03-14,104.41222381591797
2023-03-15,103.91264343261719
2023-03-16,102.91348266601562
2023-03-17,104.51213073730469
2023-03-20,104.41222381591797
2023-03-21,104.91180419921875
2023-03-22,104.21240234375
2023-03-23,102.21407318115234
2023-03-24,101.11499786376953
2023-03-27,101.7145004272461
2023-03-28,101.81441497802734
2023-03-29,104.41222381591797
2023-03-30,104.91180419921875
2023-03-31,103.81273651123047
2023-04-03,104.11247253417969
2023-04-04,106.9101333618164
2023-04-05,104.8118896484375
2023-04-06,106.81021881103516
2023-04-11,107.01004028320312
2023-04-12,105.71114349365234
2023-04-13,107.80937194824219
2023-04-14,107.50962829589844
2023-04-17,108.5087890625
2023-04-18,109.30811309814453
2023-04-19,108.10912322998047
2023-04-20,107.30979919433594
2023-04-21,108.5087890625
2023-04-24,111.00668334960938
2023-04-25,110.8068618774414
2023-04-26,112.20568084716797
2023-04-27,110.60701751708984
2023-04-28,112.30558776855469
2023-05-02,116.9017333984375
2023-05-03,118.60029602050781
2023-05-04,120.19895935058594
2023-05-05,122.49702453613281
2023-05-09,123.79594421386719
2023-05-10,123.1964340209961
2023-05-11,117.30139923095703
2023-05-12,116.40215301513672
2023-05-15,119.49954986572266
2023-05-16,117.1015625
2023-05-17,117.70106506347656
2023-05-18,116.701904296875
2023-05-19,116.00248718261719
2023-05-22,115.90258026123047
2023-05-23,114.60366821289062
2023-05-24,114.10408020019531
2023-05-25,113.40467071533203
2023-05-26,113.00499725341797
2023-05-30,115.40299987792969
2023-05-31,114.7035903930664
2023-06-01,115.40299987792969
2023-06-02,118.30055236816406
2023-06-05,119.09988403320312
2023-06-06,118.50038146972656
2023-06-07,118.60029602050781
2023-06-08,135.08642578125
2023-06-09,139.78248596191406
2023-06-12,141.88072204589844
2023-06-13,139.18299865722656
2023-06-14,139.48275756835938
2023-06-15,137.4844512939453
2023-06-16,136.08558654785156
2023-06-19,139.48275756835938
2023-06-20,140.58180236816406
2023-06-21,140.881591796875
2023-06-22,142.58013916015625
2023-06-23,143.47940063476562
2023-06-26,140.38198852539062
2023-06-27,140.2820587158203
2023-06-28,143.27955627441406
2023-06-29,141.88072204589844
2023-06-30,145.77743530273438
2023-07-03,146.67669677734375
2023-07-04,147.27618408203125
2023-07-05,145.37779235839844
2023-07-06,144.57846069335938
2023-07-07,145.57760620117188
2023-07-10,146.8765411376953
2023-07-11,145.47772216796875
2023-07-12,147.87570190429688
2023-07-13,147.1051788330078
2023-07-14,144.806640625
2023-07-17,141.6087188720703
2023-07-18,143.60743713378906
2023-07-19,144.806640625
2023-07-20,145.20640563964844
2023-07-21,149.70350646972656
2023-07-24,149.20384216308594
2023-07-25,147.20513916015625
2023-07-26,149.10389709472656
2023-07-27,148.60421752929688
2023-07-28,146.7054443359375
2023-07-31,146.20578002929688
2023-08-01,146.4056396484375
2023-08-02,145.40628051757812
2023-08-03,146.10581970214844
2023-08-04,149.20384216308594
2023-08-07,149.20384216308594
2023-08-08,150.50299072265625
2023-08-09,153.70094299316406
2023-08-10,155.0001220703125
2023-08-11,153.8008575439453
2023-08-14,155.4998016357422
2023-08-15,155.0001220703125
2023-08-16,152.90145874023438
2023-08-17,148.1045379638672
2023-08-18,146.30569458007812
2023-08-21,143.60743713378906
2023-08-22,141.40884399414062
2023-08-23,142.3082733154297
2023-08-24,140.70932006835938
2023-08-25,143.90725708007812
2023-08-29,145.60614013671875
2023-08-30,146.7054443359375
2023-08-31,145.0065460205078
2023-09-01,148.00462341308594
2023-09-04,147.4049835205078
2023-09-05,150.10324096679688
2023-09-06,150.60293579101562
2023-09-07,153.30117797851562
2023-09-08,155.59970092773438
2023-09-11,156.19932556152344
2023-09-12,155.9994659423828
2023-09-13,155.9994659423828
2023-09-14,157.79827880859375
2023-09-15,156.09938049316406
2023-09-18,156.79893493652344
2023-09-19,154.300537109375
2023-09-20,159.49722290039062
2023-09-21,157.6983642578125
2023-09-22,155.89952087402344
2023-09-25,153.9008026123047
2023-09-26,151.60227966308594
2023-09-27,150.50299072265625
2023-09-28,150.70286560058594
2023-09-29,150.8028106689453
2023-10-02,150.8028106689453
2023-10-03,146.20578002929688
2023-10-04,144.806640625
2023-10-05,145.30633544921875
2023-10-06,145.9059600830078
2023-10-09,144.30699157714844
2023-10-10,146.4056396484375
2023-10-11,151.80215454101562
2023-10-12,151.20254516601562
2023-10-13,149.90338134765625
2023-10-16,149.3037567138672
2023-10-17,152.4017791748047
2023-10-18,150.30311584472656
2023-10-19,147.5049285888672
2023-10-20,146.80538940429688
2023-10-23,147.8047332763672
2023-10-24,144.00717163085938
2023-10-25,146.80538940429688
2023-10-26,148.80409240722656
2023-10-27,152.90145874023438
2023-10-30,154.900146484375
2023-10-31,157.79827880859375
2023-11-01,160.5964813232422
2023-11-02,163.09487915039062
2023-11-03,162.4952850341797
2023-11-06,159.89695739746094
2023-11-07,158.29795837402344
2023-11-08,160.49656677246094
2023-11-09,165.29345703125
2023-11-10,164.8937225341797
2023-11-13,164.99366760253906
2023-11-14,170.8898468017578
2023-11-15,176.18643188476562
2023-11-16,176.08651733398438
2023-11-17,178.5848846435547
2023-11-20,176.68612670898438
2023-11-21,173.0884246826172
2023-11-22,174.8872833251953
2023-11-23,166.9923858642578
2023-11-24,166.09292602539062
2023-11-27,162.19544982910156
2023-11-28,161.89564514160156
2023-11-29,159.5971221923828
2023-11-30,160.11184692382812
2023-12-01,161.61102294921875
2023-12-04,159.7120819091797
2023-12-05,161.21124267578125
2023-12-06,163.90975952148438
2023-12-07,167.40785217285156
2023-12-08,167.50778198242188
2023-12-11,162.6104736328125
2023-12-12,163.31008911132812
2023-12-13,162.01080322265625
2023-12-14,168.40728759765625
2023-12-15,167.90756225585938
2023-12-18,166.70822143554688
2023-12-19,168.3073272705078
2023-12-20,172.40509033203125
2023-12-21,170.40618896484375
2023-12-22,172.40509033203125
2023-12-27,172.00531005859375
2023-12-28,174.4039764404297
2023-12-29,174.90371704101562
2024-01-02,174.10415649414062
2024-01-03,173.80430603027344
2024-01-04,174.90371704101562
2024-01-05,175.50338745117188
2024-01-08,177.90206909179688
2024-01-09,176.4028778076172
2024-01-10,179.40122985839844
2024-01-11,173.20465087890625
2024-01-12,172.3051300048828
2024-01-15,172.7049102783203
2024-01-16,170.80596923828125
2024-01-17,167.90756225585938
2024-01-18,168.40728759765625
2024-01-19,165.00917053222656
2024-01-22,167.50778198242188
2024-01-23,165.90866088867188
2024-01-24,168.70712280273438
2024-01-25,169.1068878173828
2024-01-26,168.90701293945312
2024-01-29,171.005859375
2024-01-30,170.10633850097656
2024-01-31,168.607177734375
2024-02-01,168.40728759765625
2024-02-02,169.1068878173828
2024-02-05,167.40785217285156
2024-02-06,167.60772705078125
2024-02-07,160.5116424560547
2024-02-08,160.11184692382812
2024-02-09,159.012451171875
2024-02-12,160.5116424560547
2024-02-13,157.91307067871094
2024-02-14,157.11351013183594
2024-02-15,154.81475830078125
2024-02-16,155.41444396972656
2024-02-19,154.91470336914062
2024-02-20,153.41554260253906
2024-02-21,154.91470336914062
2024-02-22,156.0141143798828
2024-02-23,153.91526794433594
2024-02-26,158.81256103515625
2024-02-27,155.61431884765625
2024-02-28,156.21400451660156
2024-02-29,158.1129608154297
2024-03-01,160.11184692382812
2024-03-04,157.413330078125
2024-03-05,157.11351013183594
2024-03-06,158.5127410888672
2024-03-07,158.81256103515625
2024-03-08,158.6126708984375
2024-03-11,161.31118774414062
2024-03-12,163.4100341796875
2024-03-13,160.2117919921875
2024-03-14,165.408935546875
2024-03-15,187.5967254638672
2024-03-18,175.40342712402344
2024-03-19,179.2013397216797
2024-03-20,181.6000213623047
2024-03-21,182.69943237304688
2024-03-22,184.3984832763672
2024-03-25,180.90040588378906
2024-03-26,183.8987579345703
2024-03-27,183.69886779785156
2024-03-28,180.3007354736328
2024-04-02,180.10084533691406
2024-04-03,178.90151977539062
2024-04-04,178.80154418945312
2024-04-05,179.9009552001953
2024-04-08,176.70272827148438
2024-04-09,176.00311279296875
2024-04-10,176.90261840820312
2024-04-11,174.4039764404297
2024-04-12,172.00531005859375
2024-04-15,173.404541015625
2024-04-16,167.40785217285156
2024-04-17,168.20741271972656
2024-04-18,165.50889587402344
2024-04-19,169.2068634033203
2024-04-22,170.70602416992188
2024-04-23,172.40509033203125
2024-04-24,170.60606384277344
2024-04-25,163.60992431640625
2024-04-26,165.10910034179688
2024-04-29,168.3073272705078
2024-04-30,162.1107635498047
2024-05-01,165.30899047851562
2024-05-02,168.00750732421875
2024-05-03,167.90756225585938
2024-05-07,167.40785217285156
2024-05-08,169.9064483642578
2024-05-09,168.00750732421875
2024-05-10,169.80650329589844
2024-05-13,171.20574951171875
2024-05-14,174.2041015625
2024-05-15,171.10580444335938
2024-05-16,171.20574951171875
2024-05-17,171.9053497314453
2024-05-20,172.50502014160156
2024-05-21,171.005859375
2024-05-22,171.9053497314453
2024-05-23,168.607177734375
2024-05-24,169.30677795410156
2024-05-28,169.40673828125
2024-05-29,168.00750732421875
2024-05-30,169.9064483642578
2024-05-31,170.60606384277344
2024-06-03,172.90480041503906
2024-06-04,170.40618896484375
2024-06-05,170.90589904785156
2024-06-06,174.2041015625
2024-06-07,170.80596923828125
2024-06-10,169.40673828125
2024-06-11,164.70932006835938
2024-06-12,157.51329040527344
2024-06-13,155.2145538330078
2024-06-14,154.31503295898438
2024-06-17,153.31558227539062
2024-06-18,154.91470336914062
2024-06-19,152.8158721923828
2024-06-20,154.51492309570312
2024-06-21,152.9158172607422
2024-06-24,156.31394958496094
2024-06-25,158.212890625
2024-06-26,157.61322021484375
2024-06-27,160.31173706054688
2024-06-28,158.212890625
2024-07-01,162.8103485107422
2024-07-02,160.5116424560547
2024-07-03,165.10910034179688
2024-07-04,166.10853576660156
2024-07-05,166.90809631347656
2024-07-08,166.50833129882812
2024-07-09,165.90866088867188
2024-07-10,170.60606384277344
2024-07-11,172.7049102783203
2024-07-12,173.5044708251953
2024-07-15,174.10415649414062
2024-07-16,175.70327758789062
2024-07-17,175.30349731445312
2024-07-18,171.1448211669922
2024-07-19,171.94456481933594
2024-07-22,175.0435791015625
2024-07-23,172.14450073242188
2024-07-24,169.44537353515625
2024-07-25,170.44505310058594
2024-07-26,170.2451171875
2024-07-29,169.7452850341797
2024-07-30,169.6453094482422
2024-07-31,175.34347534179688
2024-08-01,171.1448211669922
2024-08-02,166.1464385986328
2024-08-05,160.9481201171875
2024-08-06,160.74818420410156
2024-08-07,157.94908142089844
2024-08-08,158.94876098632812
2024-08-09,160.34829711914062
2024-08-12,161.74786376953125
2024-08-13,160.9481201171875
2024-08-14,161.24803161621094
2024-08-15,162.14772033691406
2024-08-16,161.5479278564453
2024-08-19,162.4476318359375
2024-08-20,158.94876098632812
2024-08-21,161.4479522705078
2024-08-22,157.7491455078125
2024-08-23,159.3486328125
2024-08-27,158.94876098632812
2024-08-28,158.14901733398438
2024-08-29,156.74948120117188
2024-08-30,156.94940185546875
2024-09-02,157.44924926757812
2024-09-03,157.0493927001953
2024-09-04,164.1470947265625
2024-09-05,159.14869689941406
2024-09-06,157.2493133544922
2024-09-09,159.04873657226562
2024-09-10,158.7488250732422
2024-09-11,152.8507080078125
2024-09-12,154.1503143310547
2024-09-13,154.95004272460938
2024-09-16,155.54986572265625
2024-09-17,155.54986572265625
2024-09-18,156.44956970214844
2024-09-19,153.7504425048828
2024-09-20,145.65304565429688
2024-09-23,145.7530059814453
2024-09-24,147.4524688720703
2024-09-25,146.65272521972656
2024-09-26,148.85202026367188
2024-09-27,149.65176391601562
2024-09-30,146.05291748046875
2024-10-01,143.35379028320312
2024-10-02,140.5546875
2024-10-03,139.15513610839844
2024-10-04,139.6549835205078
2024-10-07,138.85523986816406
2024-10-08,137.355712890625
2024-10-09,138.85523986816406
2024-10-10,137.4556884765625
2024-10-11,137.355712890625
2024-10-14,136.8558807373047
2024-10-15,138.15545654296875
2024-10-16,137.8555450439453
2024-10-17,137.25576782226562
2024-10-18,139.25511169433594
2024-10-21,140.0548553466797
2024-10-22,139.55502319335938
2024-10-23,136.4560089111328
2024-10-24,137.15577697753906
2024-10-25,137.75559997558594
2024-10-28,140.5546875
2024-10-29,133.15707397460938
2024-10-30,135.15643310546875
2024-10-31,133.25704956054688
2024-11-01,135.15643310546875
2024-11-04,134.95648193359375
2024-11-05,136.25607299804688
2024-11-06,138.15545654296875
2024-11-07,138.4553680419922
2024-11-08,136.8558807373047
2024-11-11,139.05517578125
2024-11-12,136.75592041015625
2024-11-13,136.75592041015625
2024-11-14,145.05323791503906
2024-11-15,145.8529815673828
2024-11-18,147.25253295898438
2024-11-19,146.95263671875
2024-11-20,144.3534698486328
2024-11-21,146.35281372070312
2024-11-22,149.0519561767578
2024-11-25,153.6504669189453
2024-11-26,154.05035400390625
2024-11-27,152.0509796142578
2024-11-28,152.2679443359375
2024-11-29,151.3681182861328
2024-12-02,153.66763305664062
2024-12-03,152.56788635253906
2024-12-04,153.8675994873047
2024-12-05,154.7674102783203
2024-12-06,154.36749267578125
2024-12-09,154.06756591796875
2024-12-10,164.06546020507812
2024-12-11,164.96527099609375
2024-12-12,165.8650665283203
2024-12-13,166.36495971679688
2024-12-16,168.6644744873047
2024-12-17,164.5653533935547
2024-12-18,166.66490173339844
2024-12-19,164.8652801513672
2024-12-20,164.36538696289062
2024-12-23,166.36495971679688
2024-12-24,164.36538696289062
2024-12-27,162.86569213867188
2024-12-30,161.0660858154297
2024-12-31,160.66616821289062
2025-01-02,162.1658477783203
2025-01-03,161.9658966064453
2025-01-06,164.06546020507812
2025-01-07,159.766357421875
2025-01-08,156.067138671875
2025-01-09,157.2668914794922
2025-01-10,156.76699829101562
2025-01-13,156.56703186035156
2025-01-14,156.66700744628906
2025-01-15,163.3656005859375
2025-01-16,164.36538696289062
2025-01-17,164.46536254882812
2025-01-20,160.06629943847656
2025-01-21,161.86590576171875
2025-01-22,162.56578063964844
2025-01-23,164.36538696289062
2025-01-24,165.26519775390625
2025-01-27,163.56556701660156
2025-01-28,165.96505737304688
2025-01-29,163.86549377441406
2025-01-30,161.1660614013672
2025-01-31,163.065673828125
2025-02-03,162.86569213867188
2025-02-04,163.86549377441406
2025-02-05,163.16563415527344
2025-02-06,162.96568298339844
2025-02-07,162.46578979492188
2025-02-10,161.56597900390625
2025-02-11,160.66616821289062
2025-02-12,160.76614379882812
2025-02-13,159.46641540527344
2025-02-14,159.96630859375
2025-02-17,160.76614379882812
2025-02-18,163.465576171875
2025-02-19,160.56619262695312
2025-02-20,161.9658966064453
2025-02-21,160.9661102294922
2025-02-24,160.16627502441406
2025-02-25,159.46641540527344
2025-02-26,161.9658966064453
2025-02-27,159.56640625
2025-02-28,159.6663818359375
2025-03-03,168.56451416015625
2025-03-04,167.06483459472656
2025-03-05,171.16395568847656
2025-03-06,170.36412048339844
2025-03-07,173.36349487304688
2025-03-10,171.86380004882812
2025-03-11,170.26414489746094
2025-03-12,174.4632568359375
2025-03-13,173.56346130371094
2025-03-14,175.76300048828125
2025-03-17,176.4628448486328
2025-03-18,180.76194763183594
2025-03-19,183.06146240234375
2025-03-20,181.96168518066406
2025-03-21,168.6644744873047
2025-03-24,168.6644744873047
2025-03-25,163.76551818847656
2025-03-26,166.36495971679688
2025-03-27,165.8650665283203
2025-03-28,163.96546936035156
2025-03-31,155.9671630859375
2025-04-01,156.1671142578125
2025-04-02,156.96694946289062
2025-04-03,153.66763305664062
2025-04-04,147.8688507080078
2025-04-07,146.4691619873047
2025-04-08,152.76783752441406
2025-04-09,150.3683319091797
2025-04-10,154.5674591064453
2025-04-11,155.76719665527344
2025-04-14,159.26646423339844
2025-04-15,163.96546936035156
2025-04-16,163.465576171875
2025-04-17,165.16522216796875
2025-04-22,163.66552734375
2025-04-23,163.465576171875
2025-04-24,164.5653533935547
2025-04-25,164.26541137695312
2025-04-28,166.56492614746094
2025-04-29,170.26414489746094
2025-04-30,172.66363525390625
2025-05-01,177.16268920898438
2025-05-02,180.3620147705078
2025-05-06,184.76109313964844
2025-05-07,184.9610595703125
2025-05-08,184.56114196777344
2025-05-09,183.8612823486328
2025-05-12,183.6613311767578
2025-05-13,183.9612579345703
2025-05-14,184.36117553710938
2025-05-15,185.76089477539062
2025-05-16,187.0606231689453
2025-05-19,188.36033630371094
2025-05-20,190.2599334716797
2025-05-21,187.0606231689453
2025-05-22,187.4605255126953
2025-05-23,187.36053466796875
2025-05-27,191.0597686767578
2025-05-28,189.76004028320312
2025-05-29,187.6604766845703
2025-05-30,190.9597930908203
2025-06-02,192.85939025878906
2025-06-03,194.4590606689453
2025-06-04,193.9591522216797
2025-06-05,194.7589874267578
2025-06-06,194.8589630126953
2025-06-09,193.7592010498047
2025-06-10,217.15426635742188
2025-06-11,217.754150390625
2025-06-12,226.15237426757812
2025-06-13,227.55209350585938
2025-06-16,226.35232543945312
2025-06-17,222.15321350097656
2025-06-18,222.9530487060547
2025-06-19,218.75393676757812
2025-06-20,222.9530487060547
2025-06-23,225.152587890625
2025-06-24,229.9515838623047
2025-06-25,228.95179748535156
2025-06-26,231.1513214111328
2025-06-27,231.1513214111328
2025-06-30,230.55145263671875
2025-07-01,232.95094299316406
2025-07-02,227.95199584960938
2025-07-03,220.60000610351562
2025-07-04,221.39999389648438
2025-07-07,223.0
2025-07-08,225.0
2025-07-09,223.0
2025-07-10,220.39999389648438
2025-07-11,220.0
2025-07-14,221.0
2025-07-15,218.60000610351562
2025-07-16,217.1999969482422
2025-07-17,221.60000610351562
2025-07-18,220.0
2025-07-21,223.1999969482422
2025-07-22,219.39999389648438
2025-07-23,219.8000030517578
2025-07-24,217.0
2025-07-25,219.0
2025-07-28,221.1999969482422
2025-07-29,218.1999969482422
2025-07-30,219.8000030517578
2025-07-31,224.39999389648438
2025-08-01,226.0
2025-08-04,229.8000030517578
2025-08-05,230.60000610351562
2025-08-06,232.0
2025-08-07,231.0
2025-08-08,230.0
2025-08-11,229.8000030517578
2025-08-12,231.1999969482422
2025-08-13,228.0
2025-08-14,226.0
2025-08-15,227.0
2025-08-18,225.1999969482422
2025-08-19,226.0
2025-08-20,225.60000610351562
2025-08-21,224.39999389648438
2025-08-22,227.0
