Date,TSCO.L
2023-01-31,245.64694213867188
2023-02-01,247.2452850341797
2023-02-02,248.04446411132812
2023-02-03,246.1464080810547
2023-02-06,246.24630737304688
2023-02-07,246.44610595703125
2023-02-08,244.048583984375
2023-02-09,244.1484832763672
2023-02-10,242.74990844726562
2023-02-13,242.6500244140625
2023-02-14,245.54705810546875
2023-02-15,249.74273681640625
2023-02-16,249.84262084960938
2023-02-17,250.64178466796875
2023-02-20,250.9414825439453
2023-02-21,249.5429229736328
2023-02-22,248.9435272216797
2023-02-23,248.7437286376953
2023-02-24,246.64590454101562
2023-02-27,253.93838500976562
2023-02-28,254.7375946044922
2023-03-01,251.24114990234375
2023-03-02,253.83851623535156
2023-03-03,256.0362243652344
2023-03-06,259.6325378417969
2023-03-07,258.8333435058594
2023-03-08,260.23193359375
2023-03-09,262.529541015625
2023-03-10,259.3328552246094
2023-03-13,254.7375946044922
2023-03-14,254.53778076171875
2023-03-15,251.6407470703125
2023-03-16,251.74066162109375
2023-03-17,246.64590454101562
2023-03-20,249.4430389404297
2023-03-21,256.5356750488281
2023-03-22,258.7334899902344
2023-03-23,253.538818359375
2023-03-24,250.54190063476562
2023-03-27,251.14125061035156
2023-03-28,254.6376495361328
2023-03-29,262.2298583984375
2023-03-30,264.62738037109375
2023-03-31,265.42657470703125
2023-04-03,263.8282470703125
2023-04-04,264.32769775390625
2023-04-05,263.6283874511719
2023-04-06,263.8282470703125
2023-04-11,267.4245300292969
2023-04-12,267.1247863769531
2023-04-13,268.7231750488281
2023-04-14,267.9239807128906
2023-04-17,271.82000732421875
2023-04-18,273.11865234375
2023-04-19,275.6160888671875
2023-04-20,274.3174133300781
2023-04-21,278.61297607421875
2023-04-24,277.8138122558594
2023-04-25,278.0135803222656
2023-04-26,279.312255859375
2023-04-27,278.4131774902344
2023-04-28,280.8106994628906
2023-05-02,280.510986328125
2023-05-03,279.7117919921875
2023-05-04,280.2113037109375
2023-05-05,282.7087707519531
2023-05-09,284.3070983886719
2023-05-10,277.614013671875
2023-05-11,273.3877868652344
2023-05-12,275.48614501953125
2023-05-15,272.9881286621094
2023-05-16,270.68988037109375
2023-05-17,269.0910949707031
2023-05-18,268.1918029785156
2023-05-19,266.4931335449219
2023-05-22,267.49237060546875
2023-05-23,267.8920593261719
2023-05-24,265.4939270019531
2023-05-25,264.79443359375
2023-05-26,263.59539794921875
2023-05-30,261.99664306640625
2023-05-31,260.5976867675781
2023-06-01,260.6976318359375
2023-06-02,262.19647216796875
2023-06-05,262.8959655761719
2023-06-06,262.8959655761719
2023-06-07,262.8959655761719
2023-06-08,261.7967834472656
2023-06-09,261.69683837890625
2023-06-12,262.995849609375
2023-06-13,262.0965270996094
2023-06-14,263.79522705078125
2023-06-15,264.29486083984375
2023-06-16,262.696044921875
2023-06-19,258.5992431640625
2023-06-20,258.4993591308594
2023-06-21,258.3994140625
2023-06-22,248.70693969726562
2023-06-23,248.60702514648438
2023-06-26,251.6046905517578
2023-06-27,252.40408325195312
2023-06-28,255.7014923095703
2023-06-29,246.70848083496094
2023-06-30,248.2073211669922
2023-07-03,251.80453491210938
2023-07-04,247.60780334472656
2023-07-05,248.60702514648438
2023-07-06,249.1066436767578
2023-07-07,246.20887756347656
2023-07-10,246.20887756347656
2023-07-11,245.20965576171875
2023-07-12,250.2057647705078
2023-07-13,249.00668334960938
2023-07-14,249.8060760498047
2023-07-17,248.70693969726562
2023-07-18,251.00515747070312
2023-07-19,256.9006042480469
2023-07-20,259.69842529296875
2023-07-21,259.9981994628906
2023-07-24,261.197265625
2023-07-25,259.79833984375
2023-07-26,263.09576416015625
2023-07-27,260.4978332519531
2023-07-28,261.197265625
2023-07-31,257.7998962402344
2023-08-01,258.5992431640625
2023-08-02,254.80218505859375
2023-08-03,251.2050018310547
2023-08-04,250.3057098388672
2023-08-07,251.6046905517578
2023-08-08,251.80453491210938
2023-08-09,251.4048614501953
2023-08-10,254.6023712158203
2023-08-11,251.00515747070312
2023-08-14,250.2057647705078
2023-08-15,247.80763244628906
2023-08-16,249.6062469482422
2023-08-17,246.3087921142578
2023-08-18,249.50633239746094
2023-08-21,251.80453491210938
2023-08-22,250.60545349121094
2023-08-23,253.10353088378906
2023-08-24,255.00205993652344
2023-08-25,259.89825439453125
2023-08-29,263.3955383300781
2023-08-30,263.99505615234375
2023-08-31,265.4939270019531
2023-09-01,264.4947204589844
2023-09-04,263.59539794921875
2023-09-05,256.1011962890625
2023-09-06,256.8006591796875
2023-09-07,255.30181884765625
2023-09-08,258.3994140625
2023-09-11,259.4985656738281
2023-09-12,262.2964172363281
2023-09-13,263.4954833984375
2023-09-14,266.6929931640625
2023-09-15,270.4900817871094
2023-09-18,271.2894287109375
2023-09-19,272.88818359375
2023-09-20,270.2901611328125
2023-09-21,269.29095458984375
2023-09-22,270.68988037109375
2023-09-25,268.59149169921875
2023-09-26,269.8905029296875
2023-09-27,265.0942077636719
2023-09-28,264.394775390625
2023-09-29,263.99505615234375
2023-10-02,261.5969543457031
2023-10-03,259.3986511230469
2023-10-04,270.4900817871094
2023-10-05,280.1824951171875
2023-10-06,278.1840515136719
2023-10-09,274.1871337890625
2023-10-10,280.1824951171875
2023-10-11,280.8819580078125
2023-10-12,279.02166748046875
2023-10-13,275.4239807128906
2023-10-16,274.124755859375
2023-10-17,275.92364501953125
2023-10-18,275.1241455078125
2023-10-19,273.72503662109375
2023-10-20,272.52581787109375
2023-10-23,271.8262634277344
2023-10-24,272.4258728027344
2023-10-25,272.12603759765625
2023-10-26,272.9255676269531
2023-10-27,272.2259826660156
2023-10-30,269.8275451660156
2023-10-31,269.5277099609375
2023-11-01,270.8268737792969
2023-11-02,273.8249816894531
2023-11-03,275.6238098144531
2023-11-06,275.7237548828125
2023-11-07,276.8230895996094
2023-11-08,277.8224182128906
2023-11-09,279.12158203125
2023-11-10,277.52264404296875
2023-11-13,281.3201904296875
2023-11-14,278.4220275878906
2023-11-15,273.3252868652344
2023-11-16,275.1241455078125
2023-11-17,275.82366943359375
2023-11-20,274.5245361328125
2023-11-21,276.3233642578125
2023-11-22,279.6212463378906
2023-11-23,279.8211669921875
2023-11-24,283.6187438964844
2023-11-27,284.418212890625
2023-11-28,283.6187438964844
2023-11-29,284.21832275390625
2023-11-30,285.617431640625
2023-12-01,279.4214172363281
2023-12-04,281.0203552246094
2023-12-05,283.91851806640625
2023-12-06,286.516845703125
2023-12-07,288.31573486328125
2023-12-08,287.7160949707031
2023-12-11,290.3144226074219
2023-12-12,289.1152038574219
2023-12-13,288.8153991699219
2023-12-14,287.91595458984375
2023-12-15,282.5194396972656
2023-12-18,283.31890869140625
2023-12-19,285.9172668457031
2023-12-20,288.4156494140625
2023-12-21,287.116455078125
2023-12-22,286.516845703125
2023-12-27,289.0152893066406
2023-12-28,288.8153991699219
2023-12-29,290.3144226074219
2024-01-02,292.91278076171875
2024-01-03,297.6097717285156
2024-01-04,302.2068176269531
2024-01-05,300.7077941894531
2024-01-08,303.3061218261719
2024-01-09,300.30804443359375
2024-01-10,296.2106628417969
2024-01-11,292.2132263183594
2024-01-12,296.7103271484375
2024-01-15,300.407958984375
2024-01-16,302.1069030761719
2024-01-17,299.40863037109375
2024-01-18,295.910888671875
2024-01-19,295.8109130859375
2024-01-22,298.20941162109375
2024-01-23,298.6091003417969
2024-01-24,298.6091003417969
2024-01-25,298.6091003417969
2024-01-26,293.3125
2024-01-29,292.3131408691406
2024-01-30,291.9134216308594
2024-01-31,286.41693115234375
2024-02-01,282.7192687988281
2024-02-02,290.6142578125
2024-02-05,289.6148681640625
2024-02-06,289.7148132324219
2024-02-07,279.8211669921875
2024-02-08,280.22088623046875
2024-02-09,280.32080078125
2024-02-12,279.4214172363281
2024-02-13,273.525146484375
2024-02-14,277.02294921875
2024-02-15,276.0235900878906
2024-02-16,279.4214172363281
2024-02-19,280.9204406738281
2024-02-20,284.31829833984375
2024-02-21,285.317626953125
2024-02-22,276.6231689453125
2024-02-23,279.5213317871094
2024-02-26,278.3221130371094
2024-02-27,277.4226989746094
2024-02-28,277.1228332519531
2024-02-29,278.6219177246094
2024-03-01,277.4226989746094
2024-03-04,275.7237548828125
2024-03-05,276.1235046386719
2024-03-06,280.22088623046875
2024-03-07,283.5187683105469
2024-03-08,286.0171813964844
2024-03-11,282.019775390625
2024-03-12,285.617431640625
2024-03-13,285.8172912597656
2024-03-14,285.9172668457031
2024-03-15,287.41632080078125
2024-03-18,287.61614990234375
2024-03-19,287.5162658691406
2024-03-20,285.51751708984375
2024-03-21,291.8134765625
2024-03-22,294.0120849609375
2024-03-25,293.51239013671875
2024-03-26,296.6103820800781
2024-03-27,298.009521484375
2024-03-28,296.4105529785156
2024-04-02,294.71160888671875
2024-04-03,293.4124450683594
2024-04-04,292.11328125
2024-04-05,289.4150085449219
2024-04-08,287.8160095214844
2024-04-09,287.3163146972656
2024-04-10,296.810302734375
2024-04-11,281.8198547363281
2024-04-12,282.7192687988281
2024-04-15,286.11712646484375
2024-04-16,280.6206359863281
2024-04-17,282.019775390625
2024-04-18,282.5194396972656
2024-04-19,281.2202453613281
2024-04-22,290.9140625
2024-04-23,292.8128356933594
2024-04-24,291.2138366699219
2024-04-25,289.6148681640625
2024-04-26,288.7154541015625
2024-04-29,291.8134765625
2024-04-30,296.1107177734375
2024-05-01,299.8083801269531
2024-05-02,299.60845947265625
2024-05-03,298.10943603515625
2024-05-07,304.1055908203125
2024-05-08,307.6033935546875
2024-05-09,310.00189208984375
2024-05-10,311.50091552734375
2024-05-13,312.4002990722656
2024-05-14,313.6994934082031
2024-05-15,310.5015563964844
2024-05-16,306.58551025390625
2024-05-17,310.783935546875
2024-05-20,310.28411865234375
2024-05-21,311.7835693359375
2024-05-22,311.8835144042969
2024-05-23,312.1833801269531
2024-05-24,314.88238525390625
2024-05-28,310.9838562011719
2024-05-29,308.984619140625
2024-05-30,311.3836975097656
2024-05-31,310.8838806152344
2024-06-03,311.9834899902344
2024-06-04,311.8835144042969
2024-06-05,309.88427734375
2024-06-06,309.48443603515625
2024-06-07,307.48516845703125
2024-06-10,305.6858215332031
2024-06-11,302.1871337890625
2024-06-12,301.9872131347656
2024-06-13,302.3870849609375
2024-06-14,310.0841979980469
2024-06-17,306.8854064941406
2024-06-18,309.18450927734375
2024-06-19,308.78466796875
2024-06-20,308.78466796875
2024-06-21,308.4847717285156
2024-06-24,308.28485107421875
2024-06-25,307.48516845703125
2024-06-26,307.48516845703125
2024-06-27,306.38555908203125
2024-06-28,305.8857421875
2024-07-01,307.18524169921875
2024-07-02,304.286376953125
2024-07-03,304.08642578125
2024-07-04,307.58514404296875
2024-07-05,310.8838806152344
2024-07-08,309.28448486328125
2024-07-09,308.28485107421875
2024-07-10,310.48406982421875
2024-07-11,313.8827819824219
2024-07-12,318.18115234375
2024-07-15,315.5821533203125
2024-07-16,318.78094482421875
2024-07-17,321.4799499511719
2024-07-18,324.7786865234375
2024-07-19,325.8782958984375
2024-07-22,326.0782165527344
2024-07-23,325.7783203125
2024-07-24,327.0778503417969
2024-07-25,325.4784240722656
2024-07-26,326.9779052734375
2024-07-29,330.7764587402344
2024-07-30,331.576171875
2024-07-31,331.4762268066406
2024-08-01,329.97674560546875
2024-08-02,326.5780334472656
2024-08-05,320.9801330566406
2024-08-06,320.0804748535156
2024-08-07,329.1770324707031
2024-08-08,328.8771667480469
2024-08-09,330.3766174316406
2024-08-12,333.37548828125
2024-08-13,334.87493896484375
2024-08-14,340.47283935546875
2024-08-15,341.0726318359375
2024-08-16,341.0726318359375
2024-08-19,341.27252197265625
2024-08-20,338.6734924316406
2024-08-21,339.6731262207031
2024-08-22,346.4706115722656
2024-08-23,348.9696960449219
2024-08-27,351.5687255859375
2024-08-28,348.1699523925781
2024-08-29,352.368408203125
2024-08-30,353.5679626464844
2024-09-02,355.9670715332031
2024-09-03,361.5649719238281
2024-09-04,362.7645263671875
2024-09-05,366.06329345703125
2024-09-06,366.463134765625
2024-09-09,368.5623779296875
2024-09-10,367.4627685546875
2024-09-11,366.5631103515625
2024-09-12,368.86224365234375
2024-09-13,364.3639221191406
2024-09-16,370.4616394042969
2024-09-17,369.06219482421875
2024-09-18,368.262451171875
2024-09-19,365.3635559082031
2024-09-20,363.2643127441406
2024-09-23,365.76336669921875
2024-09-24,364.16400146484375
2024-09-25,365.76336669921875
2024-09-26,358.3661804199219
2024-09-27,360.5653381347656
2024-09-30,358.56610107421875
2024-10-01,359.36578369140625
2024-10-02,354.7674865722656
2024-10-03,363.8641052246094
2024-10-04,362.0647888183594
2024-10-07,359.6656799316406
2024-10-08,360.26544189453125
2024-10-09,364.16400146484375
2024-10-10,359.3077392578125
2024-10-11,357.1083068847656
2024-10-14,356.4084777832031
2024-10-15,356.5084533691406
2024-10-16,355.00885009765625
2024-10-17,362.0070495605469
2024-10-18,361.70709228515625
2024-10-21,357.1083068847656
2024-10-22,356.0085754394531
2024-10-23,353.50921630859375
2024-10-24,356.5084533691406
2024-10-25,352.70941162109375
2024-10-28,353.50921630859375
2024-10-29,348.1106262207031
2024-10-30,347.3108215332031
2024-10-31,342.1121520996094
2024-11-01,347.9106750488281
2024-11-04,351.7096862792969
2024-11-05,353.80914306640625
2024-11-06,357.208251953125
2024-11-07,348.4105224609375
2024-11-08,345.11138916015625
2024-11-11,343.81170654296875
2024-11-12,341.7122497558594
2024-11-13,340.1126708984375
2024-11-14,341.8122253417969
2024-11-15,345.61126708984375
2024-11-18,347.8106689453125
2024-11-19,347.8106689453125
2024-11-20,348.5105285644531
2024-11-21,350.8099060058594
2024-11-22,353.30926513671875
2024-11-25,352.1095886230469
2024-11-26,350.3100280761719
2024-11-27,357.80810546875
2024-11-28,366.1059875488281
2024-11-29,366.3059387207031
2024-12-02,366.6058654785156
2024-12-03,371.0047302246094
2024-12-04,372.90423583984375
2024-12-05,374.40386962890625
2024-12-06,366.8058166503906
2024-12-09,364.7063293457031
2024-12-10,368.50537109375
2024-12-11,370.10498046875
2024-12-12,370.5048522949219
2024-12-13,371.9045104980469
2024-12-16,373.00421142578125
2024-12-17,373.90399169921875
2024-12-18,372.80426025390625
2024-12-19,368.4053955078125
2024-12-20,366.3059387207031
2024-12-23,365.9060363769531
2024-12-24,368.4053955078125
2024-12-27,366.8058166503906
2024-12-30,365.50616455078125
2024-12-31,368.2054443359375
2025-01-02,372.6043395996094
2025-01-03,372.20440673828125
2025-01-06,372.90423583984375
2025-01-07,370.5048522949219
2025-01-08,369.905029296875
2025-01-09,367.905517578125
2025-01-10,359.607666015625
2025-01-13,360.1075439453125
2025-01-14,356.5084533691406
2025-01-15,360.5074462890625
2025-01-16,360.9073181152344
2025-01-17,364.50640869140625
2025-01-20,366.6058654785156
2025-01-21,367.4056701660156
2025-01-22,370.10498046875
2025-01-23,366.5058898925781
2025-01-24,359.9075927734375
2025-01-27,363.6066589355469
2025-01-28,370.5048522949219
2025-01-29,368.705322265625
2025-01-30,373.60406494140625
2025-01-31,372.1044616699219
2025-02-03,372.30438232421875
2025-02-04,377.3031005859375
2025-02-05,387.50048828125
2025-02-06,386.9006652832031
2025-02-07,387.2005615234375
2025-02-10,389.6999206542969
2025-02-11,394.3987121582031
2025-02-12,392.79913330078125
2025-02-13,395.2984924316406
2025-02-14,396.4981994628906
2025-02-17,396.8980712890625
2025-02-18,382.20184326171875
2025-02-19,380.8022155761719
2025-02-20,374.7037658691406
2025-02-21,374.00396728515625
2025-02-24,376.0034484863281
2025-02-25,375.4035949707031
2025-02-26,378.0029296875
2025-02-27,379.3025817871094
2025-02-28,380.1024169921875
2025-03-03,377.9029541015625
2025-03-04,388.6002197265625
2025-03-05,378.9027099609375
2025-03-06,375.8034973144531
2025-03-07,380.00244140625
2025-03-10,378.0029296875
2025-03-11,369.905029296875
2025-03-12,374.9037170410156
2025-03-13,371.4046325683594
2025-03-14,339.1129455566406
2025-03-17,324.1167907714844
2025-03-18,326.01629638671875
2025-03-19,321.2174987792969
2025-03-20,323.91680908203125
2025-03-21,325.51641845703125
2025-03-24,325.7163391113281
2025-03-25,329.71533203125
2025-03-26,332.6145935058594
2025-03-27,329.2154541015625
2025-03-28,332.2146911621094
2025-03-31,332.2146911621094
2025-04-01,329.915283203125
2025-04-02,331.0150146484375
2025-04-03,345.51129150390625
2025-04-04,339.9127197265625
2025-04-07,327.0160217285156
2025-04-08,337.3133850097656
2025-04-09,335.11395263671875
2025-04-10,314.5192565917969
2025-04-11,327.6158752441406
2025-04-14,336.3136291503906
2025-04-15,345.41131591796875
2025-04-16,345.51129150390625
2025-04-17,354.50897216796875
2025-04-22,359.8075866699219
2025-04-23,357.6081848144531
2025-04-24,360.2074890136719
2025-04-25,357.80810546875
2025-04-28,357.208251953125
2025-04-29,364.8063049316406
2025-04-30,370.6048583984375
2025-05-01,372.40435791015625
2025-05-02,370.9047546386719
2025-05-06,376.7032470703125
2025-05-07,379.1026611328125
2025-05-08,377.1031799316406
2025-05-09,377.6030578613281
2025-05-12,368.6053466796875
2025-05-13,366.4059143066406
2025-05-14,368.0055236816406
2025-05-15,363.70001220703125
2025-05-16,362.8999938964844
2025-05-19,371.1000061035156
2025-05-20,377.8999938964844
2025-05-21,380.6000061035156
2025-05-22,381.5
2025-05-23,381.70001220703125
2025-05-27,386.79998779296875
2025-05-28,385.3999938964844
2025-05-29,382.5
2025-05-30,388.0
2025-06-02,390.6000061035156
2025-06-03,390.0
2025-06-04,388.6000061035156
2025-06-05,387.29998779296875
2025-06-06,390.6000061035156
2025-06-09,384.6000061035156
2025-06-10,385.5
2025-06-11,385.29998779296875
2025-06-12,391.6000061035156
2025-06-13,398.20001220703125
2025-06-16,394.1000061035156
2025-06-17,396.20001220703125
2025-06-18,400.79998779296875
2025-06-19,402.20001220703125
2025-06-20,402.0
2025-06-23,401.1000061035156
2025-06-24,402.5
2025-06-25,402.1000061035156
2025-06-26,402.8999938964844
2025-06-27,400.8999938964844
2025-06-30,401.29998779296875
2025-07-01,406.0
2025-07-02,395.79998779296875
2025-07-03,405.0
2025-07-04,405.5
2025-07-07,404.1000061035156
2025-07-08,400.1000061035156
2025-07-09,402.70001220703125
2025-07-10,401.1000061035156
2025-07-11,401.1000061035156
2025-07-14,409.79998779296875
2025-07-15,407.79998779296875
2025-07-16,407.6000061035156
2025-07-17,412.1000061035156
2025-07-18,416.20001220703125
2025-07-21,424.5
2025-07-22,426.1000061035156
2025-07-23,428.0
2025-07-24,428.0
2025-07-25,428.5
2025-07-28,423.5
2025-07-29,425.0
2025-07-30,423.6000061035156
2025-07-31,425.3999938964844
2025-08-01,424.0
2025-08-04,425.29998779296875
2025-08-05,421.79998779296875
2025-08-06,421.0
2025-08-07,410.8999938964844
2025-08-08,406.8999938964844
2025-08-11,411.5
2025-08-12,412.79998779296875
2025-08-13,414.6000061035156
2025-08-14,414.1000061035156
2025-08-15,413.20001220703125
2025-08-18,415.6000061035156
2025-08-19,422.0
2025-08-20,427.20001220703125
2025-08-21,431.5
2025-08-22,426.29998779296875
