Date,DMART.NS
2024-12-26,3511.64990234375
2024-12-27,3568.35009765625
2024-12-30,3588.550048828125
2024-12-31,3561.85009765625
2025-01-01,3561.0
2025-01-02,3611.10009765625
2025-01-03,4025.199951171875
2025-01-06,3934.75
2025-01-07,3830.300048828125
2025-01-08,3843.0
2025-01-09,3813.800048828125
2025-01-10,3686.25
2025-01-13,3507.449951171875
2025-01-14,3476.5
2025-01-15,3568.449951171875
2025-01-16,3600.949951171875
2025-01-17,3620.64990234375
2025-01-20,3614.699951171875
2025-01-21,3587.800048828125
2025-01-22,3561.60009765625
2025-01-23,3598.35009765625
2025-01-24,3579.949951171875
2025-01-27,3532.949951171875
2025-01-28,3559.300048828125
2025-01-29,3568.10009765625
2025-01-30,3575.39990234375
2025-01-31,3664.64990234375
2025-02-01,4023.75
2025-02-03,3947.85009765625
2025-02-04,3919.85009765625
2025-02-05,3865.699951171875
2025-02-06,3748.449951171875
2025-02-07,3743.5
2025-02-10,3722.050048828125
2025-02-11,3682.699951171875
2025-02-12,3689.89990234375
2025-02-13,3696.5
2025-02-14,3682.64990234375
2025-02-17,3621.5
2025-02-18,3676.60009765625
2025-02-19,3685.0
2025-02-20,3623.800048828125
2025-02-21,3596.699951171875
2025-02-24,3570.89990234375
2025-02-25,3530.75
2025-02-27,3507.199951171875
2025-02-28,3403.949951171875
2025-03-03,3453.199951171875
2025-03-04,3408.39990234375
2025-03-05,3474.5
2025-03-06,3540.5
2025-03-07,3593.60009765625
2025-03-10,3603.75
2025-03-11,3631.64990234375
2025-03-12,3674.199951171875
2025-03-13,3797.10009765625
2025-03-17,3825.300048828125
2025-03-18,3825.300048828125
2025-03-19,3845.199951171875
2025-03-20,3884.39990234375
2025-03-21,3892.199951171875
2025-03-24,3905.10009765625
2025-03-25,3998.800048828125
2025-03-26,3945.699951171875
2025-03-27,4065.0
2025-03-28,4083.199951171875
2025-04-01,4003.60009765625
2025-04-02,4121.4501953125
2025-04-03,4157.7998046875
2025-04-04,4039.89990234375
2025-04-07,4023.14990234375
2025-04-08,4053.85009765625
2025-04-09,4139.2998046875
2025-04-11,4131.5
2025-04-15,4212.7001953125
2025-04-16,4221.5
2025-04-17,4357.10009765625
2025-04-21,4342.2998046875
2025-04-22,4435.60009765625
2025-04-23,4508.10009765625
2025-04-24,4498.7998046875
2025-04-25,4375.2001953125
2025-04-28,4366.7998046875
2025-04-29,4310.0
2025-04-30,4199.89990234375
2025-05-02,4042.199951171875
2025-05-05,4018.39990234375
2025-05-06,4006.10009765625
2025-05-07,3999.800048828125
2025-05-08,3974.300048828125
2025-05-09,3972.39990234375
2025-05-12,4023.5
2025-05-13,4064.10009765625
2025-05-14,4049.199951171875
2025-05-15,4073.5
2025-05-16,4189.7001953125
2025-05-19,4206.7998046875
2025-05-20,4071.5
2025-05-21,4112.7001953125
2025-05-22,4082.699951171875
2025-05-23,4140.7998046875
2025-05-26,4138.39990234375
2025-05-27,4094.0
2025-05-28,4042.300048828125
2025-05-29,4042.300048828125
2025-05-30,4002.10009765625
2025-06-02,4025.5
2025-06-03,4055.199951171875
2025-06-04,4074.5
2025-06-05,4153.5
2025-06-06,4201.60009765625
2025-06-09,4179.10009765625
2025-06-10,4080.0
2025-06-11,4078.199951171875
2025-06-12,4074.0
2025-06-13,4051.89990234375
2025-06-16,4087.0
2025-06-17,4059.10009765625
2025-06-18,4228.39990234375
2025-06-19,4203.10009765625
2025-06-20,4300.2998046875
2025-06-23,4335.7998046875
2025-06-24,4250.60009765625
2025-06-25,4276.39990234375
2025-06-26,4315.39990234375
2025-06-27,4313.5
2025-06-30,4372.2998046875
2025-07-01,4452.39990234375
2025-07-02,4391.89990234375
2025-07-03,4348.7001953125
2025-07-04,4261.10009765625
2025-07-07,4236.2998046875
2025-07-08,4213.0
2025-07-09,4190.89990234375
2025-07-10,4169.0
2025-07-11,4064.199951171875
2025-07-14,4011.300048828125
2025-07-15,4026.699951171875
2025-07-16,4086.0
2025-07-17,4055.89990234375
2025-07-18,4048.60009765625
2025-07-21,4023.699951171875
2025-07-22,4033.300048828125
2025-07-23,4043.89990234375
2025-07-24,4021.0
2025-07-25,3997.0
2025-07-28,3949.89990234375
2025-07-29,3999.0
2025-07-30,4281.39990234375
2025-07-31,4267.39990234375
2025-08-01,4196.0
2025-08-04,4197.2001953125
2025-08-05,4257.7998046875
2025-08-06,4242.0
2025-08-07,4263.5
2025-08-08,4170.10009765625
2025-08-11,4184.5
2025-08-12,4252.5
2025-08-13,4334.60009765625
2025-08-14,4358.2001953125
2025-08-18,4558.0
2025-08-19,4653.2001953125
2025-08-20,4737.89990234375
2025-08-21,4691.89990234375
