Date,PLD
2023-01-04,108.16077423095703
2023-01-05,104.35995483398438
2023-01-06,107.87407684326172
2023-01-09,107.3284683227539
2023-01-10,107.3192367553711
2023-01-11,111.85057067871094
2023-01-12,112.93256378173828
2023-01-13,112.72911834716797
2023-01-17,112.28522491455078
2023-01-18,113.42268371582031
2023-01-19,112.16500854492188
2023-01-20,113.57990264892578
2023-01-23,116.58538055419922
2023-01-24,116.89056396484375
2023-01-25,116.23397827148438
2023-01-26,118.42567443847656
2023-01-27,120.07176208496094
2023-01-30,118.17598724365234
2023-01-31,119.55388641357422
2023-02-01,121.05201721191406
2023-02-02,124.37193298339844
2023-02-03,121.71784973144531
2023-02-06,121.55138397216797
2023-02-07,120.46942138671875
2023-02-08,120.0347671508789
2023-02-09,118.40718078613281
2023-02-10,118.45341491699219
2023-02-13,119.56311798095703
2023-02-14,118.12049102783203
2023-02-15,117.93556213378906
2023-02-16,116.32646179199219
2023-02-17,115.89181518554688
2023-02-21,114.19024658203125
2023-02-22,113.65387725830078
2023-02-23,114.68037414550781
2023-02-24,112.24822998046875
2023-02-27,113.66313934326172
2023-02-28,114.11626434326172
2023-03-01,112.01703643798828
2023-03-02,115.24449157714844
2023-03-03,117.39917755126953
2023-03-06,117.5934066772461
2023-03-07,114.50464630126953
2023-03-08,115.65138244628906
2023-03-09,112.17424011230469
2023-03-10,108.17926025390625
2023-03-13,109.46468353271484
2023-03-14,110.81484985351562
2023-03-15,110.98129272460938
2023-03-16,111.86624145507812
2023-03-17,108.08428192138672
2023-03-20,110.57142639160156
2023-03-21,110.25470733642578
2023-03-22,106.30508422851562
2023-03-23,106.33301544189453
2023-03-24,109.01580047607422
2023-03-27,109.0437240600586
2023-03-28,108.66181182861328
2023-03-29,111.67062377929688
2023-03-30,113.57091522216797
2023-03-31,116.22574615478516
2023-04-03,115.29423522949219
2023-04-04,115.58302307128906
2023-04-05,113.89695739746094
2023-04-06,114.3440933227539
2023-04-10,115.26628875732422
2023-04-11,114.26957702636719
2023-04-12,114.39997863769531
2023-04-13,113.57091522216797
2023-04-14,111.55884552001953
2023-04-17,114.70738220214844
2023-04-18,115.23835754394531
2023-04-19,116.58905792236328
2023-04-20,114.80986022949219
2023-04-21,115.11724853515625
2023-04-24,114.75395965576172
2023-04-25,112.37858581542969
2023-04-26,110.91609954833984
2023-04-27,113.81311798095703
2023-04-28,116.67288970947266
2023-05-01,114.01806640625
2023-05-02,114.09258270263672
2023-05-03,115.65753936767578
2023-05-04,116.3282241821289
2023-05-05,118.53592681884766
2023-05-08,118.64772033691406
2023-05-09,117.2969970703125
2023-05-10,119.30908203125
2023-05-11,117.12933349609375
2023-05-12,116.5983657836914
2023-05-15,116.7008285522461
2023-05-16,112.9468002319336
2023-05-17,114.2975082397461
2023-05-18,113.70133209228516
2023-05-19,114.63286590576172
2023-05-22,115.72274017333984
2023-05-23,115.0799789428711
2023-05-24,112.73255157470703
2023-05-25,113.62682342529297
2023-05-26,116.3934326171875
2023-05-30,115.7972640991211
2023-05-31,116.02083587646484
2023-06-01,114.24162292480469
2023-06-02,116.36549377441406
2023-06-05,116.09534454345703
2023-06-06,117.21318054199219
2023-06-07,119.29046630859375
2023-06-08,116.35619354248047
2023-06-09,113.00269317626953
2023-06-12,111.42842864990234
2023-06-13,113.03996276855469
2023-06-14,113.89695739746094
2023-06-15,114.19718933105469
2023-06-16,115.05094146728516
2023-06-20,113.37157440185547
2023-06-21,113.23085021972656
2023-06-22,111.32630920410156
2023-06-23,109.67507934570312
2023-06-26,111.65467834472656
2023-06-27,113.39972686767578
2023-06-28,113.14640808105469
2023-06-29,113.99076843261719
2023-06-30,115.05094146728516
2023-07-03,116.19554901123047
2023-07-05,116.32688903808594
2023-07-06,115.38868713378906
2023-07-07,114.45049285888672
2023-07-10,114.28163146972656
2023-07-11,115.60448455810547
2023-07-12,117.49962615966797
2023-07-13,119.10395812988281
2023-07-14,119.85450744628906
2023-07-17,120.07029724121094
2023-07-18,116.33626556396484
2023-07-19,115.1916732788086
2023-07-20,116.11112213134766
2023-07-21,117.68727111816406
2023-07-24,119.16024780273438
2023-07-25,119.24467468261719
2023-07-26,121.28994750976562
2023-07-27,117.21818542480469
2023-07-28,116.0079116821289
2023-07-31,117.0399169921875
2023-08-01,116.50514221191406
2023-08-02,116.03604888916016
2023-08-03,116.15800476074219
2023-08-04,114.6850357055664
2023-08-07,116.73970031738281
2023-08-08,115.79212188720703
2023-08-09,115.02279663085938
2023-08-10,114.61000061035156
2023-08-11,115.8765640258789
2023-08-14,115.8484115600586
2023-08-15,115.10724639892578
2023-08-16,114.31915283203125
2023-08-17,112.77112579345703
2023-08-18,113.962646484375
2023-08-21,112.71482849121094
2023-08-22,113.54044342041016
2023-08-23,115.46373748779297
2023-08-24,114.21595001220703
2023-08-25,115.07908630371094
2023-08-28,116.33626556396484
2023-08-29,117.3682861328125
2023-08-30,117.93119812011719
2023-08-31,116.52391815185547
2023-09-01,116.88981628417969
2023-09-05,114.50679016113281
2023-09-06,113.87820434570312
2023-09-07,115.68891906738281
2023-09-08,114.91021728515625
2023-09-11,114.61000061035156
2023-09-12,114.44112396240234
2023-09-13,113.74685668945312
2023-09-14,116.6458740234375
2023-09-15,116.3813247680664
2023-09-18,115.95616149902344
2023-09-19,114.86018371582031
2023-09-20,114.23662567138672
2023-09-21,108.22765350341797
2023-09-22,107.77413940429688
2023-09-25,106.99939727783203
2023-09-26,105.34599304199219
2023-09-27,105.10977935791016
2023-09-28,105.94120788574219
2023-09-29,106.01679992675781
2023-10-02,103.45638275146484
2023-10-03,101.56675720214844
2023-10-04,102.43598175048828
2023-10-05,103.0123062133789
2023-10-06,102.8989486694336
2023-10-09,103.4185791015625
2023-10-10,104.24054718017578
2023-10-11,106.1963119506836
2023-10-12,103.59809875488281
2023-10-13,103.59809875488281
2023-10-16,104.79800415039062
2023-10-17,102.16197967529297
2023-10-18,98.61894226074219
2023-10-19,96.91832733154297
2023-10-20,96.77658081054688
2023-10-23,95.2459945678711
2023-10-24,96.0868911743164
2023-10-25,93.29024505615234
2023-10-26,94.1311264038086
2023-10-27,91.94862365722656
2023-10-30,93.42252349853516
2023-10-31,95.1893081665039
2023-11-01,95.99240112304688
2023-11-02,98.94019317626953
2023-11-03,100.669189453125
2023-11-06,99.13860321044922
2023-11-07,98.47724151611328
2023-11-08,99.32756805419922
2023-11-09,97.57967376708984
2023-11-10,98.77958679199219
2023-11-13,96.82383728027344
2023-11-14,103.2957534790039
2023-11-15,104.41062927246094
2023-11-16,104.18386840820312
2023-11-17,103.99491119384766
2023-11-20,104.87358093261719
2023-11-21,104.50511169433594
2023-11-22,105.38378143310547
2023-11-24,105.81839752197266
2023-11-27,105.69557189941406
2023-11-28,105.92231750488281
2023-11-29,106.80098724365234
2023-11-30,108.58667755126953
2023-12-01,111.7328872680664
2023-12-04,113.68863677978516
2023-12-05,112.10135650634766
2023-12-06,112.47928619384766
2023-12-07,112.38479614257812
2023-12-08,113.23513793945312
2023-12-11,115.26646423339844
2023-12-12,115.33260345458984
2023-12-13,122.10685729980469
2023-12-14,129.55194091796875
2023-12-15,127.65978240966797
2023-12-18,126.1574478149414
2023-12-19,127.17485809326172
2023-12-20,124.05609893798828
2023-12-21,124.52200317382812
2023-12-22,125.89122772216797
2023-12-26,126.89908599853516
2023-12-27,127.58370971679688
2023-12-28,128.54405212402344
2023-12-29,126.7469711303711
2024-01-02,128.00209045410156
2024-01-03,124.1036376953125
2024-01-04,123.88492584228516
2024-01-05,124.14167022705078
2024-01-08,126.62334442138672
2024-01-09,126.52825927734375
2024-01-10,126.98468017578125
2024-01-11,124.86430358886719
2024-01-12,125.08300018310547
2024-01-16,123.5806655883789
2024-01-17,120.62355041503906
2024-01-18,120.05306243896484
2024-01-19,122.12588500976562
2024-01-22,122.41114044189453
2024-01-23,121.71701049804688
2024-01-24,119.27336883544922
2024-01-25,119.99600219726562
2024-01-26,120.63306427001953
2024-01-29,121.60291290283203
2024-01-30,120.30977630615234
2024-01-31,120.46192169189453
2024-02-01,124.02754974365234
2024-02-02,122.89606475830078
2024-02-05,120.67109680175781
2024-02-06,124.08460998535156
2024-02-07,122.74392700195312
2024-02-08,125.1875991821289
2024-02-09,125.9672622680664
2024-02-12,125.55841827392578
2024-02-13,124.44593811035156
2024-02-14,124.08460998535156
2024-02-15,126.55680084228516
2024-02-16,126.83253479003906
2024-02-20,126.79451751708984
2024-02-21,126.86107635498047
2024-02-22,126.88008880615234
2024-02-23,126.6613998413086
2024-02-26,126.04334259033203
2024-02-27,125.97679901123047
2024-02-28,127.40304565429688
2024-02-29,126.71843719482422
2024-03-01,127.98303985595703
2024-03-04,127.0417251586914
2024-03-05,125.92923736572266
2024-03-06,126.53778839111328
2024-03-07,126.21449279785156
2024-03-08,128.4299774169922
2024-03-11,127.52666473388672
2024-03-12,127.95454406738281
2024-03-13,126.77550506591797
2024-03-14,124.32231903076172
2024-03-15,123.58477020263672
2024-03-18,122.74183654785156
2024-03-19,122.46405792236328
2024-03-20,123.27824401855469
2024-03-21,124.41810607910156
2024-03-22,123.20161437988281
2024-03-25,121.77437591552734
2024-03-26,119.86820983886719
2024-03-27,123.43150329589844
2024-03-28,124.73420715332031
2024-04-01,122.5311050415039
2024-04-02,120.28968048095703
2024-04-03,120.77818298339844
2024-04-04,119.43717956542969
2024-04-05,119.48506164550781
2024-04-08,120.8548355102539
2024-04-09,120.94103240966797
2024-04-10,115.53864288330078
2024-04-11,115.1842269897461
2024-04-12,113.98687744140625
2024-04-15,110.91210174560547
2024-04-16,109.90634155273438
2024-04-17,102.0038833618164
2024-04-18,100.27972412109375
2024-04-19,99.13025665283203
2024-04-22,99.6954116821289
2024-04-23,100.413818359375
2024-04-24,98.83333587646484
2024-04-25,98.99617004394531
2024-04-26,99.67625427246094
2024-04-29,100.58623504638672
2024-04-30,97.75093841552734
2024-05-01,97.58808898925781
2024-05-02,100.12646484375
2024-05-03,101.42916870117188
2024-05-06,100.26055145263672
2024-05-07,103.22038269042969
2024-05-08,101.4195785522461
2024-05-09,103.59394836425781
2024-05-10,102.96175384521484
2024-05-13,103.14375305175781
2024-05-14,103.71847534179688
2024-05-15,105.3564453125
2024-05-16,106.12273406982422
2024-05-17,106.8028335571289
2024-05-20,107.32966613769531
2024-05-21,105.94074249267578
2024-05-22,104.61888122558594
2024-05-23,101.18968963623047
2024-05-24,100.3371810913086
2024-05-28,100.57665252685547
2024-05-29,100.57665252685547
2024-05-30,103.03839111328125
2024-05-31,105.83537292480469
2024-06-03,102.87555694580078
2024-06-04,104.18782806396484
2024-06-05,104.15910339355469
2024-06-06,105.37559509277344
2024-06-07,105.5575942993164
2024-06-10,106.48672485351562
2024-06-11,106.87946319580078
2024-06-12,108.0576400756836
2024-06-13,107.645751953125
2024-06-14,107.5595474243164
2024-06-17,107.51124572753906
2024-06-18,106.3228988647461
2024-06-20,105.46304321289062
2024-06-21,105.69491577148438
2024-06-24,107.8493881225586
2024-06-25,106.1103515625
2024-06-26,106.67071533203125
2024-06-27,107.5788803100586
2024-06-28,108.50635528564453
2024-07-01,108.1585464477539
2024-07-02,109.3758773803711
2024-07-03,109.46283721923828
2024-07-05,110.58354187011719
2024-07-08,110.53523254394531
2024-07-09,110.5738754272461
2024-07-10,112.59310150146484
2024-07-11,116.33203887939453
2024-07-12,116.08084106445312
2024-07-15,117.03731536865234
2024-07-16,117.37545776367188
2024-07-17,119.0372085571289
2024-07-18,118.46719360351562
2024-07-19,119.55891418457031
2024-07-22,122.370361328125
2024-07-23,121.42355346679688
2024-07-24,118.9115982055664
2024-07-25,116.35134887695312
2024-07-26,118.52515411376953
2024-07-29,119.75213623046875
2024-07-30,121.81965637207031
2024-07-31,121.7810287475586
2024-08-01,123.39446258544922
2024-08-02,119.7811279296875
2024-08-05,114.91182708740234
2024-08-06,116.95035552978516
2024-08-07,116.08084106445312
2024-08-08,117.85851287841797
2024-08-09,117.77156829833984
2024-08-12,115.92625427246094
2024-08-13,118.52515411376953
2024-08-14,119.2400894165039
2024-08-15,120.54436492919922
2024-08-16,118.68939208984375
2024-08-19,120.47673797607422
2024-08-20,119.94538116455078
2024-08-21,120.25453186035156
2024-08-22,121.71339416503906
2024-08-23,124.495849609375
2024-08-26,124.53449249267578
2024-08-27,124.57315063476562
2024-08-28,122.60223388671875
2024-08-29,121.08541870117188
2024-08-30,123.49107360839844
2024-09-03,124.02244567871094
2024-09-04,123.92584228515625
2024-09-05,123.094970703125
2024-09-06,122.92105865478516
2024-09-09,125.83877563476562
2024-09-10,127.91596984863281
2024-09-11,126.26387786865234
2024-09-12,125.87741088867188
2024-09-13,125.57791137695312
2024-09-16,125.83097839355469
2024-09-17,125.43191528320312
2024-09-18,123.63127899169922
2024-09-19,125.0718002319336
2024-09-20,122.12263488769531
2024-09-23,123.25167846679688
2024-09-24,123.30034637451172
2024-09-25,122.04476165771484
2024-09-26,121.8890380859375
2024-09-27,122.23941802978516
2024-09-30,122.91101837158203
2024-10-01,121.28557586669922
2024-10-02,120.8670425415039
2024-10-03,118.78413391113281
2024-10-04,119.15399169921875
2024-10-07,116.7985610961914
2024-10-08,116.15616607666016
2024-10-09,115.66950225830078
2024-10-10,115.12445068359375
2024-10-11,117.03215789794922
2024-10-14,117.24628448486328
2024-10-15,118.15147399902344
2024-10-16,123.58260345458984
2024-10-17,119.42652130126953
2024-10-18,119.23186492919922
2024-10-21,114.6280517578125
2024-10-22,115.766845703125
2024-10-23,117.60641479492188
2024-10-24,117.17815399169922
2024-10-25,114.40419006347656
2024-10-28,114.66698455810547
2024-10-29,112.23368072509766
2024-10-30,112.77874755859375
2024-10-31,109.92691040039062
2024-11-01,110.37464141845703
2024-11-04,110.8223648071289
2024-11-05,111.37716674804688
2024-11-06,110.70557403564453
2024-11-07,111.16302490234375
2024-11-08,112.73980712890625
2024-11-11,111.05596160888672
2024-11-12,109.74198150634766
2024-11-13,113.46006774902344
2024-11-14,111.6886215209961
2024-11-15,110.39410400390625
2024-11-18,111.59129333496094
2024-11-19,112.05848693847656
2024-11-20,111.48422241210938
2024-11-21,110.92943572998047
2024-11-22,112.71061706542969
2024-11-25,114.92005157470703
2024-11-26,113.07073974609375
2024-11-27,114.6572494506836
2024-11-29,113.66445922851562
2024-12-02,112.74954223632812
2024-12-03,113.29460906982422
2024-12-04,111.9806137084961
2024-12-05,110.75423431396484
2024-12-06,109.01199340820312
2024-12-09,112.34074401855469
2024-12-10,110.13130950927734
2024-12-11,108.97306060791016
2024-12-12,108.67132568359375
2024-12-13,108.16519927978516
2024-12-16,106.88886260986328
2024-12-17,106.88886260986328
2024-12-18,102.01911926269531
2024-12-19,99.55480194091797
2024-12-20,101.43985748291016
2024-12-23,102.24493408203125
2024-12-24,102.79473876953125
2024-12-26,104.94489288330078
2024-12-27,103.32492065429688
2024-12-30,103.18746185302734
2024-12-31,103.77654266357422
2025-01-02,102.36274719238281
2025-01-03,103.70781707763672
2025-01-06,104.71907806396484
2025-01-07,104.64053344726562
2025-01-08,103.58018493652344
2025-01-10,101.7049331665039
2025-01-13,103.45255279541016
2025-01-14,106.15251159667969
2025-01-15,105.88742065429688
2025-01-16,108.91136932373047
2025-01-17,107.48776245117188
2025-01-21,115.13599395751953
2025-01-22,113.03494262695312
2025-01-23,116.38288879394531
2025-01-24,116.76579284667969
2025-01-27,119.04357147216797
2025-01-28,118.02249908447266
2025-01-29,117.00142669677734
2025-01-30,118.45449829101562
2025-01-31,117.07997131347656
2025-02-03,115.69562530517578
2025-02-04,116.15707397460938
2025-02-05,116.6185302734375
2025-02-06,116.38288879394531
2025-02-07,115.21454620361328
2025-02-10,117.29596710205078
2025-02-11,119.55411529541016
2025-02-12,117.59049987792969
2025-02-13,118.69994354248047
2025-02-14,118.6508560180664
2025-02-18,119.10248565673828
2025-02-19,119.41666412353516
2025-02-20,118.69994354248047
2025-02-21,118.76866912841797
2025-02-24,118.53304290771484
2025-02-25,120.37882995605469
2025-02-26,119.93702697753906
2025-02-27,120.5359115600586
2025-02-28,121.66499328613281
2025-03-03,121.29190826416016
2025-03-04,119.56392669677734
2025-03-05,121.78280639648438
2025-03-06,118.1108627319336
2025-03-07,117.72796630859375
2025-03-10,115.72508239746094
2025-03-11,115.04763793945312
2025-03-12,113.62403106689453
2025-03-13,108.35174560546875
2025-03-14,109.8539047241211
2025-03-17,112.35750579833984
2025-03-18,111.31742858886719
2025-03-19,111.90185546875
2025-03-20,111.01036071777344
2025-03-21,107.3948745727539
2025-03-24,109.21747589111328
2025-03-25,108.19721984863281
2025-03-26,110.0792465209961
2025-03-27,109.70284271240234
2025-03-28,109.40567779541016
2025-03-31,110.7330093383789
2025-04-01,110.3962173461914
2025-04-02,111.2778091430664
2025-04-03,100.62944793701172
2025-04-04,97.30122375488281
2025-04-07,93.62629699707031
2025-04-08,88.91130828857422
2025-04-09,97.29131317138672
2025-04-10,93.9927978515625
2025-04-11,95.32013702392578
2025-04-14,97.37055969238281
2025-04-15,97.54885864257812
2025-04-16,99.34174346923828
2025-04-17,101.13462829589844
2025-04-21,97.69743347167969
2025-04-22,99.00495910644531
2025-04-23,100.52049255371094
2025-04-24,102.3827133178711
2025-04-25,101.27330017089844
2025-04-28,102.34309387207031
2025-04-29,102.12517547607422
2025-04-30,101.23368072509766
2025-05-01,102.10536193847656
2025-05-02,104.41333770751953
2025-05-05,104.33409118652344
2025-05-06,103.5119400024414
2025-05-07,104.04682922363281
2025-05-08,104.4925765991211
2025-05-09,105.89915466308594
2025-05-12,109.28681945800781
2025-05-13,108.66276550292969
2025-05-14,106.58262634277344
2025-05-15,108.19721984863281
2025-05-16,109.5047378540039
2025-05-19,109.60379028320312
2025-05-20,107.70194244384766
2025-05-21,103.68032836914062
2025-05-22,104.09635162353516
2025-05-23,103.05628967285156
2025-05-27,105.61189270019531
2025-05-28,106.89959716796875
2025-05-29,108.19721984863281
2025-05-30,107.57317352294922
2025-06-02,107.72175598144531
2025-06-03,107.98919677734375
2025-06-04,107.40477752685547
2025-06-05,106.80054473876953
2025-06-06,107.7613754272461
2025-06-09,107.90005493164062
2025-06-10,108.45475769042969
2025-06-11,107.47411346435547
2025-06-12,107.41468811035156
2025-06-13,106.2656478881836
2025-06-16,105.80999755859375
2025-06-17,105.08999633789062
2025-06-18,105.08000183105469
2025-06-20,105.69000244140625
2025-06-23,107.12999725341797
2025-06-24,108.12999725341797
2025-06-25,104.77999877929688
2025-06-26,104.38999938964844
2025-06-27,105.62000274658203
2025-06-30,105.12000274658203
2025-07-01,106.58000183105469
2025-07-02,108.30999755859375
2025-07-03,108.0199966430664
2025-07-07,106.33000183105469
2025-07-08,106.8499984741211
2025-07-09,106.38999938964844
2025-07-10,108.41000366210938
2025-07-11,109.16999816894531
2025-07-14,109.3499984741211
2025-07-15,108.62000274658203
2025-07-16,110.16999816894531
2025-07-17,106.43000030517578
2025-07-18,106.77999877929688
2025-07-21,107.86000061035156
2025-07-22,109.19000244140625
2025-07-23,110.0
2025-07-24,109.72000122070312
2025-07-25,110.29000091552734
2025-07-28,107.12000274658203
2025-07-29,109.72000122070312
2025-07-30,108.48999786376953
2025-07-31,106.77999877929688
2025-08-01,104.91000366210938
