Date,BAG.L
2020-02-25,561.4498901367188
2020-02-26,559.4519653320312
2020-02-27,541.469482421875
2020-02-28,534.4763793945312
2020-03-02,533.4773559570312
2020-03-03,545.4655151367188
2020-03-04,539.471435546875
2020-03-05,554.456787109375
2020-03-06,538.472412109375
2020-03-09,514.4959106445312
2020-03-10,511.4988708496094
2020-03-11,499.0111389160156
2020-03-12,472.0375671386719
2020-03-13,474.0355529785156
2020-03-16,456.05322265625
2020-03-17,459.54974365234375
2020-03-18,445.56341552734375
2020-03-19,440.0688171386719
2020-03-20,432.5762023925781
2020-03-23,425.58306884765625
2020-03-24,469.0404968261719
2020-03-25,520.489990234375
2020-03-26,514.4959106445312
2020-03-27,451.05810546875
2020-03-30,459.54974365234375
2020-03-31,481.5282287597656
2020-04-01,469.53997802734375
2020-04-02,475.5340881347656
2020-04-03,467.5419006347656
2020-04-06,489.0209045410156
2020-04-07,508.5018005371094
2020-04-08,511.4988708496094
2020-04-09,499.5105895996094
2020-04-14,509.50079345703125
2020-04-15,507.5027770996094
2020-04-16,496.0140380859375
2020-04-17,489.0209045410156
2020-04-20,481.5282287597656
2020-04-21,481.5282287597656
2020-04-22,483.0267333984375
2020-04-23,495.0150146484375
2020-04-24,490.5194091796875
2020-04-27,486.0238342285156
2020-04-28,490.5194091796875
2020-04-29,497.0130310058594
2020-04-30,493.0169677734375
2020-05-01,482.5272521972656
2020-05-04,491.0189514160156
2020-05-05,485.52435302734375
2020-05-06,481.5282287597656
2020-05-07,486.5233459472656
2020-05-11,464.54486083984375
2020-05-12,460.04925537109375
2020-05-13,475.0345458984375
2020-05-14,457.05218505859375
2020-05-15,459.54974365234375
2020-05-18,474.0355529785156
2020-05-19,469.53997802734375
2020-05-20,469.53997802734375
2020-05-21,464.54486083984375
2020-05-22,471.53802490234375
2020-05-26,477.53216552734375
2020-05-27,479.5301513671875
2020-05-28,491.5184326171875
2020-05-29,485.0248107910156
2020-06-01,481.5282287597656
2020-06-02,489.5203552246094
2020-06-03,498.5115966796875
2020-06-04,490.0199279785156
2020-06-05,499.5105895996094
2020-06-08,493.0169677734375
2020-06-09,488.0218811035156
2020-06-10,483.0267333984375
2020-06-11,466.04339599609375
2020-06-12,470.0394592285156
2020-06-15,471.0384826660156
2020-06-16,477.53216552734375
2020-06-17,484.0257873535156
2020-06-18,472.53704833984375
2020-06-19,482.5272521972656
2020-06-22,476.53314208984375
2020-06-23,480.5292053222656
2020-06-24,446.5625
2020-06-25,458.5507507324219
2020-06-26,473.5360412597656
2020-06-29,451.5575866699219
2020-06-30,451.05810546875
2020-07-01,453.5556335449219
2020-07-02,455.0541687011719
2020-07-03,454.0551452636719
2020-07-06,470.0394592285156
2020-07-07,466.04339599609375
2020-07-08,452.05706787109375
2020-07-09,452.556640625
2020-07-10,461.5478210449219
2020-07-13,458.5507507324219
2020-07-14,451.05810546875
2020-07-15,460.04925537109375
2020-07-16,443.5654296875
2020-07-17,441.5673828125
2020-07-20,440.0688171386719
2020-07-21,440.568359375
2020-07-22,440.568359375
2020-07-23,445.06396484375
2020-07-24,439.5693054199219
2020-07-27,432.5762023925781
