Date,IPF.L
2023-01-20,80.61040496826172
2023-01-23,80.80992889404297
2023-01-24,79.21367645263672
2023-01-25,80.01178741455078
2023-01-26,82.2066421508789
2023-01-27,83.30406188964844
2023-01-30,83.30406188964844
2023-01-31,84.00241088867188
2023-02-01,91.78410339355469
2023-02-02,97.6702651977539
2023-02-03,97.77003479003906
2023-02-06,94.7770767211914
2023-02-07,98.46839141845703
2023-02-08,96.87213897705078
2023-02-09,95.52530670166016
2023-02-10,95.17613983154297
2023-02-13,95.77471923828125
2023-02-14,95.77471923828125
2023-02-15,95.2759017944336
2023-02-16,92.7817611694336
2023-02-17,92.38270568847656
2023-02-20,95.2759017944336
2023-02-21,97.57051086425781
2023-02-22,95.17613983154297
2023-02-23,95.17613983154297
2023-02-24,96.67261505126953
2023-02-27,97.27119445800781
2023-02-28,95.77471923828125
2023-03-01,110.93904876708984
2023-03-02,111.73717498779297
2023-03-03,113.73249053955078
2023-03-06,110.73951721191406
2023-03-07,112.73482513427734
2023-03-08,109.74187469482422
2023-03-09,108.74421691894531
2023-03-10,109.74187469482422
2023-03-13,109.14328002929688
2023-03-14,109.74187469482422
2023-03-15,104.1550064086914
2023-03-16,99.26651763916016
2023-03-17,103.75595092773438
2023-03-20,99.9648666381836
2023-03-21,104.75361633300781
2023-03-22,99.9648666381836
2023-03-23,103.75595092773438
2023-03-24,100.56346130371094
2023-03-27,98.86744689941406
2023-03-28,100.96253204345703
2023-03-29,99.66557312011719
2023-03-30,99.4660415649414
2023-03-31,97.77003479003906
2023-04-03,102.25946807861328
2023-04-04,96.77237701416016
2023-04-05,102.75830078125
2023-04-06,95.23623657226562
2023-04-11,97.83177947998047
2023-04-12,95.03657531738281
2023-04-13,99.82833862304688
2023-04-14,98.83004760742188
2023-04-17,95.83521270751953
2023-04-18,93.83863830566406
2023-04-19,94.83692932128906
2023-04-20,96.83348846435547
2023-04-21,93.83863830566406
2023-04-24,93.83863830566406
2023-04-25,93.83863830566406
2023-04-26,95.83521270751953
2023-04-27,99.82833862304688
2023-04-28,97.83177947998047
2023-05-02,96.63383483886719
2023-05-03,96.83348846435547
2023-05-04,97.03314208984375
2023-05-05,97.83177947998047
2023-05-09,97.63212585449219
2023-05-10,98.83004760742188
2023-05-11,104.81976318359375
2023-05-12,105.31889343261719
2023-05-15,106.81632232666016
2023-05-16,105.81803894042969
2023-05-17,105.81803894042969
2023-05-18,106.81632232666016
2023-05-19,106.31718444824219
2023-05-22,109.81117248535156
2023-05-23,109.31201934814453
2023-05-24,110.31031036376953
2023-05-25,110.31031036376953
2023-05-26,110.8094482421875
2023-05-30,112.30687713623047
2023-05-31,110.8094482421875
2023-06-01,111.8077392578125
2023-06-02,114.8025894165039
2023-06-05,112.80602264404297
2023-06-06,111.30860137939453
2023-06-07,113.30516815185547
2023-06-08,116.79916381835938
2023-06-09,117.79744720458984
2023-06-12,117.29830169677734
2023-06-13,115.3017349243164
2023-06-14,113.30516815185547
2023-06-15,116.30001068115234
2023-06-16,115.3017349243164
2023-06-19,116.79916381835938
2023-06-20,118.29658508300781
2023-06-21,117.79744720458984
2023-06-22,114.8025894165039
2023-06-23,113.80430603027344
2023-06-26,115.80087280273438
2023-06-27,113.30516815185547
2023-06-28,114.3034439086914
2023-06-29,113.30516815185547
2023-06-30,112.30687713623047
2023-07-03,113.80430603027344
2023-07-04,117.29830169677734
2023-07-05,119.79399871826172
2023-07-06,116.30001068115234
2023-07-07,115.3017349243164
2023-07-10,115.80087280273438
2023-07-11,114.8025894165039
2023-07-12,114.8025894165039
2023-07-13,115.3017349243164
2023-07-14,116.79916381835938
2023-07-17,114.3034439086914
2023-07-18,115.3017349243164
2023-07-19,115.80087280273438
2023-07-20,116.30001068115234
2023-07-21,116.30001068115234
2023-07-24,116.79916381835938
2023-07-25,115.80087280273438
2023-07-26,117.79744720458984
2023-07-27,118.79572296142578
2023-07-28,117.79744720458984
2023-07-31,115.80087280273438
2023-08-01,121.29142761230469
2023-08-02,124.7854232788086
2023-08-03,122.28971862792969
2023-08-04,125.2845687866211
2023-08-07,125.7837142944336
2023-08-08,124.7854232788086
2023-08-09,127.28113555908203
2023-08-10,127.7802734375
2023-08-11,127.7802734375
2023-08-14,126.78199768066406
2023-08-15,125.7837142944336
2023-08-16,125.2845687866211
2023-08-17,123.28800201416016
2023-08-18,119.79399871826172
2023-08-21,117.79744720458984
2023-08-22,121.29142761230469
2023-08-23,121.79058074951172
2023-08-24,116.79916381835938
2023-08-25,119.29486846923828
2023-08-29,122.28971862792969
2023-08-30,125.7837142944336
2023-08-31,124.31686401367188
2023-09-01,120.32275390625
2023-09-04,117.82643127441406
2023-09-05,120.822021484375
2023-09-06,119.32422637939453
2023-09-07,118.82495880126953
2023-09-08,119.823486328125
2023-09-11,120.822021484375
2023-09-12,122.31981658935547
2023-09-13,124.31686401367188
2023-09-14,121.820556640625
2023-09-15,122.31981658935547
2023-09-18,120.822021484375
2023-09-19,121.820556640625
2023-09-20,126.81319427490234
2023-09-21,129.30950927734375
2023-09-22,129.80877685546875
2023-09-25,127.81172180175781
2023-09-26,126.31392669677734
2023-09-27,127.81172180175781
2023-09-28,127.81172180175781
2023-09-29,125.81466674804688
2023-10-02,127.81172180175781
2023-10-03,127.31246185302734
2023-10-04,127.31246185302734
2023-10-05,123.31835174560547
2023-10-06,122.81907653808594
2023-10-09,123.8176040649414
2023-10-10,125.81466674804688
2023-10-11,123.31835174560547
2023-10-12,122.31981658935547
2023-10-13,122.81907653808594
2023-10-16,121.32128143310547
2023-10-17,126.31392669677734
2023-10-18,129.80877685546875
2023-10-19,129.80877685546875
2023-10-20,125.81466674804688
2023-10-23,125.31539916992188
2023-10-24,129.30950927734375
2023-10-25,127.81172180175781
2023-10-26,128.3109893798828
2023-10-27,127.31246185302734
2023-10-30,126.31392669677734
2023-10-31,130.80731201171875
2023-11-01,126.81319427490234
2023-11-02,123.8176040649414
2023-11-03,127.31246185302734
2023-11-06,125.81466674804688
2023-11-07,121.820556640625
2023-11-08,121.32128143310547
2023-11-09,119.823486328125
2023-11-10,120.32275390625
2023-11-13,117.32716369628906
2023-11-14,116.8279037475586
2023-11-15,118.82495880126953
2023-11-16,117.32716369628906
2023-11-17,118.32569885253906
2023-11-20,118.32569885253906
2023-11-21,119.32422637939453
2023-11-22,119.823486328125
2023-11-23,118.82495880126953
2023-11-24,118.32569885253906
2023-11-27,118.07606506347656
2023-11-28,118.82495880126953
2023-11-29,118.82495880126953
2023-11-30,109.83820343017578
2023-12-01,113.83232116699219
2023-12-04,114.83084869384766
2023-12-05,116.8279037475586
2023-12-06,117.32716369628906
2023-12-07,118.32569885253906
2023-12-08,117.32716369628906
2023-12-11,117.82643127441406
2023-12-12,117.32716369628906
2023-12-13,117.82643127441406
2023-12-14,119.32422637939453
2023-12-15,118.82495880126953
2023-12-18,119.823486328125
2023-12-19,121.32128143310547
2023-12-20,120.32275390625
2023-12-21,120.822021484375
2023-12-22,119.823486328125
2023-12-27,121.820556640625
2023-12-28,121.32128143310547
2023-12-29,118.82495880126953
2024-01-02,120.822021484375
2024-01-03,119.32422637939453
2024-01-04,119.823486328125
2024-01-05,120.822021484375
2024-01-08,120.822021484375
2024-01-09,122.31981658935547
2024-01-10,120.32275390625
2024-01-11,120.822021484375
2024-01-12,120.32275390625
2024-01-15,118.82495880126953
2024-01-16,119.32422637939453
2024-01-17,114.83084869384766
2024-01-18,114.83084869384766
2024-01-19,114.83084869384766
2024-01-22,118.32569885253906
2024-01-23,117.82643127441406
2024-01-24,118.82495880126953
2024-01-25,119.32422637939453
2024-01-26,119.823486328125
2024-01-29,119.823486328125
2024-01-30,121.820556640625
2024-01-31,119.823486328125
2024-02-01,120.822021484375
2024-02-02,119.32422637939453
2024-02-05,116.8279037475586
2024-02-06,116.32862854003906
2024-02-07,115.8293685913086
2024-02-08,116.8279037475586
2024-02-09,117.82643127441406
2024-02-12,116.32862854003906
2024-02-13,116.8279037475586
2024-02-14,115.8293685913086
2024-02-15,116.8279037475586
2024-02-16,117.82643127441406
2024-02-19,114.33158111572266
2024-02-20,116.8279037475586
2024-02-21,116.8279037475586
2024-02-22,117.82643127441406
2024-02-23,118.32569885253906
2024-02-26,113.33305358886719
2024-02-27,113.83232116699219
2024-02-28,113.33305358886719
2024-02-29,111.83525848388672
2024-03-01,109.83820343017578
2024-03-04,113.83232116699219
2024-03-05,114.33158111572266
2024-03-06,114.33158111572266
2024-03-07,116.32862854003906
2024-03-08,116.32862854003906
2024-03-11,111.33599853515625
2024-03-12,112.33451843261719
2024-03-13,100.3521728515625
2024-03-14,111.83525848388672
2024-03-15,113.83232116699219
2024-03-18,111.83525848388672
2024-03-19,111.83525848388672
2024-03-20,112.83378601074219
2024-03-21,111.33599853515625
2024-03-22,109.83820343017578
2024-03-25,112.83378601074219
2024-03-26,110.33746337890625
2024-03-27,111.33599853515625
2024-03-28,108.83966827392578
2024-04-02,109.83820343017578
2024-04-03,109.83820343017578
2024-04-04,108.83966827392578
2024-04-05,108.34040832519531
2024-04-08,110.83672332763672
2024-04-09,109.33892822265625
2024-04-10,109.33892822265625
2024-04-11,103.91535186767578
2024-04-12,103.41576385498047
2024-04-15,103.41576385498047
2024-04-16,101.41738891601562
2024-04-17,101.41738891601562
2024-04-18,102.41657257080078
2024-04-19,100.91779327392578
2024-04-22,101.91698455810547
2024-04-23,102.41657257080078
2024-04-24,107.41250610351562
2024-04-25,105.41413116455078
2024-04-26,105.91372680664062
2024-04-29,103.91535186767578
2024-04-30,103.91535186767578
2024-05-01,105.41413116455078
2024-05-02,108.91128540039062
2024-05-03,109.41087341308594
2024-05-07,107.91210174560547
2024-05-08,109.91047668457031
2024-05-09,108.41169738769531
2024-05-10,110.41006469726562
2024-05-13,109.41087341308594
2024-05-14,108.91128540039062
2024-05-15,110.41006469726562
2024-05-16,110.41006469726562
2024-05-17,110.90965270996094
2024-05-20,114.40680694580078
2024-05-21,112.90802764892578
2024-05-22,113.40762329101562
2024-05-23,113.40762329101562
2024-05-24,114.40680694580078
2024-05-28,113.40762329101562
2024-05-29,115.90558624267578
2024-05-30,114.90640258789062
2024-05-31,112.90802764892578
2024-06-03,116.90477752685547
2024-06-04,115.40599822998047
2024-06-05,116.90477752685547
2024-06-06,118.40355682373047
2024-06-07,117.90396118164062
2024-06-10,121.90071105957031
2024-06-11,125.89745330810547
2024-06-12,126.39704132080078
2024-06-13,126.39704132080078
2024-06-14,124.39866638183594
2024-06-17,123.89907836914062
2024-06-18,124.89826202392578
2024-06-19,121.90071105957031
2024-06-20,123.89907836914062
2024-06-21,125.39785766601562
2024-06-24,125.89745330810547
2024-06-25,125.39785766601562
2024-06-26,124.89826202392578
2024-06-27,124.89826202392578
2024-06-28,126.89663696289062
2024-07-01,128.39541625976562
2024-07-02,128.89500427246094
2024-07-03,129.39459228515625
2024-07-04,129.39459228515625
2024-07-05,128.39541625976562
2024-07-08,128.39541625976562
2024-07-09,128.39541625976562
2024-07-10,131.39297485351562
2024-07-11,134.89012145996094
2024-07-12,131.89256286621094
2024-07-15,128.39541625976562
2024-07-16,128.39541625976562
2024-07-17,129.39459228515625
2024-07-18,128.89500427246094
2024-07-19,130.8933868408203
2024-07-22,134.89012145996094
2024-07-23,132.39215087890625
2024-07-24,134.89012145996094
2024-07-25,134.89012145996094
2024-07-26,137.38809204101562
2024-07-29,136.388916015625
2024-07-30,137.88768005371094
2024-07-31,153.87466430664062
2024-08-01,150.3775177001953
2024-08-02,152.87547302246094
2024-08-05,145.88116455078125
2024-08-06,147.3799591064453
2024-08-07,153.37506103515625
2024-08-08,151.87628173828125
2024-08-09,153.37506103515625
2024-08-12,153.87466430664062
2024-08-13,153.87466430664062
2024-08-14,156.37261962890625
2024-08-15,157.8714141845703
2024-08-16,157.37181091308594
2024-08-19,160.8689727783203
2024-08-20,160.8689727783203
2024-08-21,162.36773681640625
2024-08-22,162.36773681640625
2024-08-23,162.36773681640625
2024-08-27,162.86732482910156
2024-08-28,163.36692810058594
2024-08-29,160.40272521972656
2024-08-30,157.90423583984375
2024-09-02,159.9030303955078
2024-09-03,158.40394592285156
2024-09-04,159.40333557128906
2024-09-05,155.90545654296875
2024-09-06,153.9066619873047
2024-09-09,154.90606689453125
2024-09-10,154.40635681152344
2024-09-11,153.40696716308594
2024-09-12,153.9066619873047
2024-09-13,156.90484619140625
2024-09-16,157.404541015625
2024-09-17,154.40635681152344
2024-09-18,155.90545654296875
2024-09-19,151.9078826904297
2024-09-20,151.9078826904297
2024-09-23,152.40757751464844
2024-09-24,151.9078826904297
2024-09-25,148.90969848632812
2024-09-26,148.90969848632812
2024-09-27,149.90908813476562
2024-09-30,148.90969848632812
2024-10-01,147.91030883789062
2024-10-02,147.4105987548828
2024-10-03,147.4105987548828
2024-10-04,148.41000366210938
2024-10-07,147.91030883789062
2024-10-08,147.91030883789062
2024-10-09,148.90969848632812
2024-10-10,145.91151428222656
2024-10-11,142.913330078125
2024-10-14,144.91212463378906
2024-10-15,144.4124298095703
2024-10-16,145.91151428222656
2024-10-17,144.91212463378906
2024-10-18,144.4124298095703
2024-10-21,142.913330078125
2024-10-22,140.41485595703125
2024-10-23,140.91455078125
2024-10-24,135.91757202148438
2024-10-25,133.41909790039062
2024-10-28,135.41787719726562
2024-10-29,131.42030334472656
2024-10-30,134.91818237304688
2024-10-31,132.9193878173828
2024-11-01,132.9193878173828
2024-11-04,132.41969299316406
2024-11-05,132.9193878173828
2024-11-06,129.9212188720703
2024-11-07,130.9206085205078
2024-11-08,131.9199981689453
2024-11-11,133.41909790039062
2024-11-12,132.41969299316406
2024-11-13,130.42091369628906
2024-11-14,134.91818237304688
2024-11-15,131.9199981689453
2024-11-18,131.9199981689453
2024-11-19,131.9199981689453
2024-11-20,132.41969299316406
2024-11-21,133.41909790039062
2024-11-22,133.91879272460938
2024-11-25,131.9199981689453
2024-11-26,130.42091369628906
2024-11-27,132.41969299316406
2024-11-28,130.9206085205078
2024-11-29,132.41969299316406
2024-12-02,131.42030334472656
2024-12-03,131.9199981689453
2024-12-04,131.9199981689453
2024-12-05,131.9199981689453
2024-12-06,131.42030334472656
2024-12-09,128.92181396484375
2024-12-10,129.9212188720703
2024-12-11,129.4215087890625
2024-12-12,129.9212188720703
2024-12-13,128.92181396484375
2024-12-16,128.92181396484375
2024-12-17,127.92242431640625
2024-12-18,127.92242431640625
2024-12-19,125.92363739013672
2024-12-20,125.92363739013672
2024-12-23,126.92302703857422
2024-12-24,130.9206085205078
2024-12-27,132.41969299316406
2024-12-30,131.42030334472656
2024-12-31,129.9212188720703
2025-01-02,131.9199981689453
2025-01-03,130.9206085205078
2025-01-06,131.9199981689453
2025-01-07,131.42030334472656
2025-01-08,127.4227294921875
2025-01-09,129.4215087890625
2025-01-10,129.4215087890625
2025-01-13,127.92242431640625
2025-01-14,126.92302703857422
2025-01-15,128.92181396484375
2025-01-16,127.4227294921875
2025-01-17,128.92181396484375
2025-01-20,128.92181396484375
2025-01-21,127.92242431640625
2025-01-22,127.92242431640625
2025-01-23,127.92242431640625
2025-01-24,127.92242431640625
2025-01-27,126.92302703857422
2025-01-28,125.92363739013672
2025-01-29,126.92302703857422
2025-01-30,126.92302703857422
2025-01-31,128.422119140625
2025-02-03,127.4227294921875
2025-02-04,125.92363739013672
2025-02-05,125.92363739013672
2025-02-06,125.92363739013672
2025-02-07,126.42333221435547
2025-02-10,128.92181396484375
2025-02-11,127.4227294921875
2025-02-12,126.42333221435547
2025-02-13,126.92302703857422
2025-02-14,126.42333221435547
2025-02-17,126.42333221435547
2025-02-18,125.92363739013672
2025-02-19,121.42636108398438
2025-02-20,122.4257583618164
2025-02-21,123.92485046386719
2025-02-24,124.42454528808594
2025-02-25,126.92302703857422
2025-02-26,132.41969299316406
2025-02-27,131.9199981689453
2025-02-28,130.42091369628906
2025-03-03,131.42030334472656
2025-03-04,129.9212188720703
2025-03-05,128.422119140625
2025-03-06,131.42030334472656
2025-03-07,134.91818237304688
2025-03-10,134.91818237304688
2025-03-11,133.91879272460938
2025-03-12,135.41787719726562
2025-03-13,138.91575622558594
2025-03-14,148.90969848632812
2025-03-17,151.40818786621094
2025-03-18,152.9072723388672
2025-03-19,151.9078826904297
2025-03-20,153.9066619873047
2025-03-21,155.90545654296875
2025-03-24,154.90606689453125
2025-03-25,154.90606689453125
2025-03-26,154.40635681152344
2025-03-27,152.40757751464844
2025-03-28,152.40757751464844
2025-03-31,150.40878295898438
2025-04-01,149.3094482421875
2025-04-02,151.10836791992188
2025-04-03,149.1095733642578
2025-04-04,138.51600646972656
2025-04-07,132.9193878173828
2025-04-08,134.91818237304688
2025-04-09,131.9199981689453
2025-04-10,125.80000305175781
2025-04-11,128.60000610351562
2025-04-14,128.60000610351562
2025-04-15,135.0
2025-04-16,134.0
2025-04-17,133.60000610351562
2025-04-22,134.39999389648438
2025-04-23,140.0
2025-04-24,139.39999389648438
2025-04-25,139.1999969482422
2025-04-28,140.0
2025-04-29,140.0
2025-04-30,139.39999389648438
2025-05-01,145.39999389648438
2025-05-02,145.39999389648438
2025-05-06,149.0
2025-05-07,148.0
2025-05-08,147.1999969482422
2025-05-09,148.1999969482422
2025-05-12,148.60000610351562
2025-05-13,148.8000030517578
2025-05-14,153.1999969482422
2025-05-15,153.8000030517578
2025-05-16,154.1999969482422
2025-05-19,155.1999969482422
2025-05-20,156.0
2025-05-21,156.60000610351562
2025-05-22,155.60000610351562
2025-05-23,153.0
2025-05-27,154.8000030517578
2025-05-28,156.60000610351562
2025-05-29,159.8000030517578
2025-05-30,161.60000610351562
2025-06-02,161.8000030517578
2025-06-03,162.39999389648438
2025-06-04,162.60000610351562
2025-06-05,162.39999389648438
2025-06-06,162.1999969482422
2025-06-09,162.39999389648438
2025-06-10,162.0
2025-06-11,159.39999389648438
2025-06-12,158.0
2025-06-13,158.60000610351562
2025-06-16,159.1999969482422
2025-06-17,159.0
2025-06-18,159.39999389648438
2025-06-19,160.1999969482422
2025-06-20,161.8000030517578
2025-06-23,160.60000610351562
2025-06-24,164.8000030517578
2025-06-25,162.0
2025-06-26,163.60000610351562
2025-06-27,167.39999389648438
2025-06-30,170.0
2025-07-01,171.0
2025-07-02,171.0
2025-07-03,174.8000030517578
2025-07-04,173.0
2025-07-07,171.60000610351562
2025-07-08,172.39999389648438
2025-07-09,171.1999969482422
2025-07-10,172.39999389648438
2025-07-11,171.8000030517578
2025-07-14,175.0
2025-07-15,176.1999969482422
2025-07-16,177.39999389648438
2025-07-17,178.8000030517578
2025-07-18,178.8000030517578
2025-07-21,179.8000030517578
2025-07-22,180.1999969482422
2025-07-23,181.1999969482422
2025-07-24,183.0
2025-07-25,182.0
2025-07-28,179.60000610351562
2025-07-29,179.1999969482422
2025-07-30,215.0
2025-07-31,211.5
2025-08-01,212.0
2025-08-04,212.0
2025-08-05,209.5
2025-08-06,210.0
2025-08-07,211.0
2025-08-08,210.0
2025-08-11,211.0
2025-08-12,210.0
2025-08-13,210.5
2025-08-14,211.5
2025-08-15,208.0
2025-08-18,209.0
2025-08-19,209.0
2025-08-20,209.0
2025-08-21,208.0
2025-08-22,212.5
