Date,COCHINSHIP.NS
2025-03-10,1301.449951171875
2025-03-11,1272.75
2025-03-12,1282.25
2025-03-13,1291.6500244140625
2025-03-17,1295.699951171875
2025-03-18,1295.699951171875
2025-03-19,1456.699951171875
2025-03-20,1450.5
2025-03-21,1438.25
2025-03-24,1485.050048828125
2025-03-25,1457.449951171875
2025-03-26,1451.8499755859375
2025-03-27,1424.949951171875
2025-03-28,1407.9000244140625
2025-04-01,1393.9000244140625
2025-04-02,1411.550048828125
2025-04-03,1461.1500244140625
2025-04-04,1390.75
2025-04-07,1338.300048828125
2025-04-08,1379.050048828125
2025-04-09,1359.9000244140625
2025-04-11,1401.0
2025-04-15,1442.5999755859375
2025-04-16,1446.699951171875
2025-04-17,1449.800048828125
2025-04-21,1487.199951171875
2025-04-22,1488.9000244140625
2025-04-23,1485.699951171875
2025-04-24,1477.5999755859375
2025-04-25,1415.5
2025-04-28,1502.0999755859375
2025-04-29,1652.4000244140625
2025-04-30,1591.4000244140625
2025-05-02,1531.800048828125
2025-05-05,1544.699951171875
2025-05-06,1482.699951171875
2025-05-07,1457.5999755859375
2025-05-08,1443.4000244140625
2025-05-09,1484.5999755859375
2025-05-12,1520.800048828125
2025-05-13,1577.0
2025-05-14,1699.4000244140625
2025-05-15,1812.0999755859375
2025-05-16,2035.5999755859375
2025-05-19,1982.199951171875
2025-05-20,1817.5999755859375
2025-05-21,1838.800048828125
2025-05-22,1903.800048828125
2025-05-23,1915.0
2025-05-26,1884.5999755859375
2025-05-27,1925.5999755859375
2025-05-28,1952.5
2025-05-29,1979.199951171875
2025-05-30,1947.0999755859375
2025-06-02,1923.0
2025-06-03,2034.699951171875
2025-06-04,2086.699951171875
2025-06-05,2350.800048828125
2025-06-06,2392.5
2025-06-09,2301.300048828125
2025-06-10,2258.199951171875
2025-06-11,2194.800048828125
2025-06-12,2128.10009765625
2025-06-13,2161.60009765625
2025-06-16,2188.0
2025-06-17,2192.199951171875
2025-06-18,2143.5
2025-06-19,2085.699951171875
2025-06-20,2179.199951171875
2025-06-23,2231.10009765625
2025-06-24,2165.5
2025-06-25,2134.0
2025-06-26,2091.199951171875
2025-06-27,2044.199951171875
2025-06-30,2065.800048828125
2025-07-01,2045.199951171875
2025-07-02,2025.300048828125
2025-07-03,2015.4000244140625
2025-07-04,2057.300048828125
2025-07-07,2051.699951171875
2025-07-08,2021.5
2025-07-09,2036.300048828125
2025-07-10,2017.699951171875
2025-07-11,1982.800048828125
2025-07-14,1928.800048828125
2025-07-15,1924.0999755859375
2025-07-16,1938.0
2025-07-17,1912.5999755859375
2025-07-18,1867.199951171875
2025-07-21,1876.300048828125
2025-07-22,1840.0999755859375
2025-07-23,1870.699951171875
2025-07-24,1854.800048828125
2025-07-25,1808.4000244140625
2025-07-28,1753.4000244140625
2025-07-29,1765.5
2025-07-30,1786.199951171875
2025-07-31,1770.800048828125
2025-08-01,1718.699951171875
2025-08-04,1741.9000244140625
2025-08-05,1733.699951171875
2025-08-06,1707.0999755859375
2025-08-07,1692.699951171875
2025-08-08,1641.0
2025-08-11,1660.0
2025-08-12,1667.199951171875
2025-08-13,1683.0999755859375
2025-08-14,1691.0
2025-08-18,1721.699951171875
2025-08-19,1707.4000244140625
2025-08-20,1713.800048828125
2025-08-21,1707.4000244140625
