Date,RR.L
2023-01-25,111.70612335205078
2023-01-26,113.46591186523438
2023-01-27,110.18630981445312
2023-01-30,109.1064453125
2023-01-31,105.72686767578125
2023-02-01,105.16693878173828
2023-02-02,108.72648620605469
2023-02-03,109.06645965576172
2023-02-06,108.06657409667969
2023-02-07,107.94659423828125
2023-02-08,109.20643615722656
2023-02-09,108.70649719238281
2023-02-10,107.4666519165039
2023-02-13,109.44640350341797
2023-02-14,108.3465347290039
2023-02-15,111.98609161376953
2023-02-16,113.7858657836914
2023-02-17,112.44602966308594
2023-02-20,111.78611755371094
2023-02-21,109.96634674072266
2023-02-22,107.60662841796875
2023-02-23,133.08346557617188
2023-02-24,136.02308654785156
2023-02-27,144.98199462890625
2023-02-28,144.9219970703125
2023-03-01,148.4015655517578
2023-03-02,148.1416015625
2023-03-03,149.6214141845703
2023-03-06,152.76101684570312
2023-03-07,153.1609649658203
2023-03-08,156.84051513671875
2023-03-09,158.02037048339844
2023-03-10,150.08135986328125
2023-03-13,144.98199462890625
2023-03-14,155.1807098388672
2023-03-15,144.12208557128906
2023-03-16,146.28182983398438
2023-03-17,140.28257751464844
2023-03-20,140.96249389648438
2023-03-21,149.9813690185547
2023-03-22,149.2014617919922
2023-03-23,147.3217010498047
2023-03-24,143.5221710205078
2023-03-27,144.3220672607422
2023-03-28,145.3219451904297
2023-03-29,147.9816131591797
2023-03-30,150.18133544921875
2023-03-31,149.00149536132812
2023-04-03,149.6313934326172
2023-04-04,145.48193359375
2023-04-05,143.73214721679688
2023-04-06,147.93162536621094
2023-04-11,147.1317138671875
2023-04-12,147.58168029785156
2023-04-13,149.1314697265625
2023-04-14,149.7313995361328
2023-04-17,150.9812469482422
2023-04-18,155.83065795898438
2023-04-19,155.33071899414062
2023-04-20,154.98074340820312
2023-04-21,154.33084106445312
2023-04-24,153.5809326171875
2023-04-25,152.88099670410156
2023-04-26,151.93112182617188
2023-04-27,151.9811248779297
2023-04-28,152.131103515625
2023-05-02,150.48130798339844
2023-05-03,151.88111877441406
2023-05-04,149.1814727783203
2023-05-05,151.13121032714844
2023-05-09,151.63116455078125
2023-05-10,156.28057861328125
2023-05-11,145.88186645507812
2023-05-12,148.28158569335938
2023-05-15,145.0819854736328
2023-05-16,148.131591796875
2023-05-17,152.83102416992188
2023-05-18,155.53067016601562
2023-05-19,155.98062133789062
2023-05-22,157.2804718017578
2023-05-23,153.18096923828125
2023-05-24,146.83177185058594
2023-05-25,148.78152465820312
2023-05-26,149.031494140625
2023-05-30,144.38206481933594
2023-05-31,143.28221130371094
2023-06-01,146.38180541992188
2023-06-02,149.9813690185547
2023-06-05,147.28170776367188
2023-06-06,148.0316162109375
2023-06-07,150.13134765625
2023-06-08,149.4314422607422
2023-06-09,149.23146057128906
2023-06-12,150.13134765625
2023-06-13,150.88125610351562
2023-06-14,150.7312774658203
2023-06-15,150.03135681152344
2023-06-16,151.18121337890625
2023-06-19,153.78089904785156
2023-06-20,156.98049926757812
2023-06-21,157.5304412841797
2023-06-22,156.03062438964844
2023-06-23,154.6307830810547
2023-06-26,154.78077697753906
2023-06-27,155.43069458007812
2023-06-28,155.78065490722656
2023-06-29,148.68153381347656
2023-06-30,151.03125
2023-07-03,153.5809326171875
2023-07-04,152.2310791015625
2023-07-05,150.9812469482422
2023-07-06,145.1819610595703
2023-07-07,148.48155212402344
2023-07-10,147.88162231445312
2023-07-11,145.63189697265625
2023-07-12,148.4315643310547
2023-07-13,149.2814483642578
2023-07-14,145.88186645507812
2023-07-17,146.1318359375
2023-07-18,146.38180541992188
2023-07-19,150.93124389648438
2023-07-20,154.3808135986328
2023-07-21,155.78065490722656
2023-07-24,156.68052673339844
2023-07-25,152.6310272216797
2023-07-26,184.97702026367188
2023-07-27,189.5764617919922
2023-07-28,193.27598571777344
2023-07-31,184.82704162597656
2023-08-01,185.22698974609375
2023-08-02,183.8771514892578
2023-08-03,192.17611694335938
2023-08-04,206.47434997558594
2023-08-07,209.47398376464844
2023-08-08,207.87416076660156
2023-08-09,209.07403564453125
2023-08-10,207.77420043945312
2023-08-11,207.6741943359375
2023-08-14,208.97402954101562
2023-08-15,205.47447204589844
2023-08-16,204.17462158203125
2023-08-17,202.37484741210938
2023-08-18,201.17501831054688
2023-08-21,201.8749237060547
2023-08-22,201.0750274658203
2023-08-23,201.77493286132812
2023-08-24,201.67494201660156
2023-08-25,202.97479248046875
2023-08-29,212.87355041503906
2023-08-30,216.7730712890625
2023-08-31,222.2723846435547
2023-09-01,219.07278442382812
2023-09-04,219.8726806640625
2023-09-05,219.1727752685547
2023-09-06,214.67332458496094
2023-09-07,223.77220153808594
2023-09-08,220.37261962890625
2023-09-11,223.57223510742188
2023-09-12,224.37213134765625
2023-09-13,225.2720184326172
2023-09-14,225.77195739746094
2023-09-15,227.3717498779297
2023-09-18,224.37213134765625
2023-09-19,225.971923828125
2023-09-20,223.67221069335938
2023-09-21,220.37261962890625
2023-09-22,220.57260131835938
2023-09-25,219.772705078125
2023-09-26,219.67269897460938
2023-09-27,218.7728271484375
2023-09-28,221.4724884033203
2023-09-29,220.87255859375
2023-10-02,216.57310485839844
2023-10-03,212.0736541748047
2023-10-04,210.77381896972656
2023-10-05,210.47384643554688
2023-10-06,208.77406311035156
2023-10-09,205.1745147705078
2023-10-10,212.27362060546875
2023-10-11,213.0735321044922
2023-10-12,211.77369689941406
2023-10-13,213.1735076904297
2023-10-16,213.47348022460938
2023-10-17,215.57322692871094
2023-10-18,207.77420043945312
2023-10-19,205.57447814941406
2023-10-20,198.92529296875
2023-10-23,203.47471618652344
2023-10-24,204.37460327148438
2023-10-25,202.97479248046875
2023-10-26,200.47508239746094
2023-10-27,200.37510681152344
2023-10-30,201.9748992919922
2023-10-31,215.37322998046875
2023-11-01,220.27264404296875
2023-11-02,223.57223510742188
2023-11-03,220.87255859375
2023-11-06,224.07215881347656
2023-11-07,225.971923828125
2023-11-08,232.37112426757812
2023-11-09,232.77108764648438
2023-11-10,231.97117614746094
2023-11-13,240.170166015625
2023-11-14,238.97030639648438
2023-11-15,243.5697479248047
2023-11-16,244.46961975097656
2023-11-17,243.96969604492188
2023-11-20,245.46949768066406
2023-11-21,242.96981811523438
2023-11-22,237.4705047607422
2023-11-23,240.6700897216797
2023-11-24,240.97006225585938
2023-11-27,243.1697998046875
2023-11-28,258.2679138183594
2023-11-29,263.3672790527344
2023-11-30,268.7666015625
2023-12-01,276.6656494140625
2023-12-04,285.3645324707031
2023-12-05,284.6646423339844
2023-12-06,288.5641784667969
2023-12-07,286.1644592285156
2023-12-08,289.2640686035156
2023-12-11,296.8631286621094
2023-12-12,304.66217041015625
2023-12-13,301.76251220703125
2023-12-14,299.9627380371094
2023-12-15,290.06396484375
2023-12-18,292.3636779785156
2023-12-19,294.9633483886719
2023-12-20,298.8628845214844
2023-12-21,299.76275634765625
2023-12-22,302.3624267578125
2023-12-27,298.76287841796875
2023-12-28,298.06298828125
2023-12-29,299.66278076171875
2024-01-02,298.06298828125
2024-01-03,294.76336669921875
2024-01-04,297.76300048828125
2024-01-05,296.56317138671875
2024-01-08,305.1620788574219
2024-01-09,308.7616271972656
2024-01-10,309.16162109375
2024-01-11,296.9631042480469
2024-01-12,304.9621276855469
2024-01-15,299.9627380371094
2024-01-16,298.1629638671875
2024-01-17,296.56317138671875
2024-01-18,306.4619445800781
2024-01-19,304.9621276855469
2024-01-22,308.8616027832031
2024-01-23,301.76251220703125
2024-01-24,307.0618591308594
2024-01-25,306.4619445800781
2024-01-26,305.362060546875
2024-01-29,303.9622497558594
2024-01-30,307.0618591308594
2024-01-31,301.16259765625
2024-02-01,298.76287841796875
2024-02-02,310.1614990234375
2024-02-05,309.7615051269531
2024-02-06,317.760498046875
2024-02-07,322.85986328125
2024-02-08,317.6605529785156
2024-02-09,318.06048583984375
2024-02-12,309.0616149902344
2024-02-13,306.2619323730469
2024-02-14,312.1612243652344
2024-02-15,319.9602355957031
2024-02-16,323.25982666015625
2024-02-19,334.15850830078125
2024-02-20,330.4589538574219
2024-02-21,329.45904541015625
2024-02-22,356.7556457519531
2024-02-23,353.0561218261719
2024-02-26,361.1551208496094
2024-02-27,358.5554504394531
2024-02-28,370.4539794921875
2024-02-29,369.0541687011719
2024-03-01,374.7534484863281
2024-03-04,376.3532409667969
2024-03-05,374.8534240722656
2024-03-06,378.9529113769531
2024-03-07,389.9515380859375
2024-03-08,386.35198974609375
2024-03-11,383.1524353027344
2024-03-12,391.7513122558594
2024-03-13,393.7510681152344
2024-03-14,389.35162353515625
2024-03-15,393.4511413574219
2024-03-18,389.9515380859375
2024-03-19,400.6502380371094
2024-03-20,406.6495056152344
2024-03-21,420.1477966308594
2024-03-22,419.84783935546875
2024-03-25,421.0476989746094
2024-03-26,427.94683837890625
2024-03-27,421.94757080078125
2024-03-28,426.64703369140625
2024-04-02,418.84796142578125
2024-04-03,423.94732666015625
2024-04-04,418.9479675292969
2024-04-05,421.0476989746094
2024-04-08,429.04669189453125
2024-04-09,412.1488037109375
2024-04-10,408.4492492675781
2024-04-11,406.84942626953125
2024-04-12,404.64971923828125
2024-04-15,406.7494812011719
2024-04-16,397.7505798339844
2024-04-17,401.3501281738281
2024-04-18,402.4499816894531
2024-04-19,395.45086669921875
2024-04-22,406.24951171875
2024-04-23,417.1481628417969
2024-04-24,416.9482116699219
2024-04-25,405.6496276855469
2024-04-26,421.0476989746094
2024-04-29,414.74847412109375
2024-04-30,413.0487060546875
2024-05-01,407.44940185546875
2024-05-02,406.4494934082031
2024-05-03,418.0480651855469
2024-05-07,418.3480224609375
2024-05-08,428.6467590332031
2024-05-09,433.8460998535156
2024-05-10,423.5473937988281
2024-05-13,420.64776611328125
2024-05-14,419.5478820800781
2024-05-15,426.447021484375
2024-05-16,420.3477783203125
2024-05-17,418.0480651855469
2024-05-20,436.7457275390625
2024-05-21,432.94622802734375
2024-05-22,427.94683837890625
2024-05-23,440.34527587890625
2024-05-24,444.7447204589844
2024-05-28,450.9440002441406
2024-05-29,446.9444885253906
2024-05-30,450.9440002441406
2024-05-31,453.3436584472656
2024-06-03,460.8427429199219
2024-06-04,447.9443664550781
2024-06-05,453.2436828613281
2024-06-06,458.1430969238281
2024-06-07,456.84326171875
2024-06-10,464.9422607421875
2024-06-11,464.9422607421875
2024-06-12,469.3417053222656
2024-06-13,467.74188232421875
2024-06-14,457.74310302734375
2024-06-17,461.54266357421875
2024-06-18,467.8418884277344
2024-06-19,472.4413146972656
2024-06-20,485.439697265625
2024-06-21,473.1412353515625
2024-06-24,471.241455078125
2024-06-25,465.9421081542969
2024-06-26,461.6426696777344
2024-06-27,454.6435546875
2024-06-28,456.7432556152344
2024-07-01,452.7437438964844
2024-07-02,446.14459228515625
2024-07-03,455.7433776855469
2024-07-04,461.8426208496094
2024-07-05,454.1435852050781
2024-07-08,461.2427062988281
2024-07-09,447.6444091796875
2024-07-10,454.1435852050781
2024-07-11,453.14373779296875
2024-07-12,449.944091796875
2024-07-15,449.4441833496094
2024-07-16,458.8429870605469
2024-07-17,447.14447021484375
2024-07-18,434.5460205078125
2024-07-19,446.0445861816406
2024-07-22,443.24493408203125
2024-07-23,459.9428405761719
2024-07-24,443.8448486328125
2024-07-25,430.94647216796875
2024-07-26,441.7451171875
2024-07-29,439.745361328125
2024-07-30,444.644775390625
2024-07-31,449.5441589355469
2024-08-01,481.0402526855469
2024-08-02,463.8423767089844
2024-08-05,443.7448425292969
2024-08-06,468.4418029785156
2024-08-07,479.64044189453125
2024-08-08,476.74078369140625
2024-08-09,484.93975830078125
2024-08-12,486.6395568847656
2024-08-13,491.9388732910156
2024-08-14,499.0379943847656
2024-08-15,502.9375
2024-08-16,500.9377746582031
2024-08-19,499.9378967285156
2024-08-20,492.93878173828125
2024-08-21,492.4388122558594
2024-08-22,497.5382080078125
2024-08-23,498.8380432128906
2024-08-27,494.13861083984375
2024-08-28,500.13787841796875
2024-08-29,500.13787841796875
2024-08-30,496.33831787109375
2024-09-02,464.2423400878906
2024-09-03,472.2413330078125
2024-09-04,480.6402893066406
2024-09-05,477.84063720703125
2024-09-06,462.6425476074219
2024-09-09,475.5409240722656
2024-09-10,474.7409973144531
2024-09-11,479.0404968261719
2024-09-12,493.7386474609375
2024-09-13,501.13775634765625
2024-09-16,495.7384033203125
2024-09-17,494.9385070800781
2024-09-18,495.9383850097656
2024-09-19,524.9347534179688
2024-09-20,526.1346435546875
2024-09-23,530.1341552734375
2024-09-24,526.5345458984375
2024-09-25,531.7339477539062
2024-09-26,526.7345581054688
2024-09-27,524.9347534179688
2024-09-30,527.134521484375
2024-10-01,524.7348022460938
2024-10-02,518.7355346679688
2024-10-03,533.333740234375
2024-10-04,530.1341552734375
2024-10-07,526.5345458984375
2024-10-08,527.534423828125
2024-10-09,530.9340209960938
2024-10-10,529.9342041015625
2024-10-11,537.13330078125
2024-10-14,538.5330810546875
2024-10-15,540.5328369140625
2024-10-16,559.930419921875
2024-10-17,568.9293212890625
2024-10-18,567.3295288085938
2024-10-21,566.9295654296875
2024-10-22,561.1303100585938
2024-10-23,561.330322265625
2024-10-24,554.7310791015625
2024-10-25,556.1309204101562
2024-10-28,560.3303833007812
2024-10-29,554.5310668945312
2024-10-30,555.1310424804688
2024-10-31,535.33349609375
2024-11-01,548.7318115234375
2024-11-04,549.53173828125
2024-11-05,559.930419921875
2024-11-06,573.9287109375
2024-11-07,552.7313232421875
2024-11-08,553.1312866210938
2024-11-11,571.928955078125
2024-11-12,557.9307250976562
2024-11-13,557.5307006835938
2024-11-14,545.1322631835938
2024-11-15,538.7330932617188
2024-11-18,539.133056640625
2024-11-19,527.534423828125
2024-11-20,526.1346435546875
2024-11-21,540.7327880859375
2024-11-22,545.5321655273438
2024-11-25,542.5325317382812
2024-11-26,541.9326782226562
2024-11-27,539.532958984375
2024-11-28,545.5321655273438
2024-11-29,558.5305786132812
2024-12-02,572.9288330078125
2024-12-03,591.3265380859375
2024-12-04,594.7261352539062
2024-12-05,588.52685546875
2024-12-06,586.3272094726562
2024-12-09,582.32763671875
2024-12-10,565.729736328125
2024-12-11,576.9283447265625
2024-12-12,575.3285522460938
2024-12-13,572.5288696289062
2024-12-16,583.7274780273438
2024-12-17,580.9277954101562
2024-12-18,586.72705078125
2024-12-19,579.5279541015625
2024-12-20,575.3285522460938
2024-12-23,575.5285034179688
2024-12-24,575.5285034179688
2024-12-27,577.9281616210938
2024-12-30,570.3291625976562
2024-12-31,568.5293579101562
2025-01-02,588.326904296875
2025-01-03,584.9273681640625
2025-01-06,569.92919921875
2025-01-07,576.5283203125
2025-01-08,577.9281616210938
2025-01-09,581.3278198242188
2025-01-10,579.927978515625
2025-01-13,567.3295288085938
2025-01-14,566.3296508789062
2025-01-15,563.3300170898438
2025-01-16,578.7280883789062
2025-01-17,587.9269409179688
2025-01-20,595.3260498046875
2025-01-21,593.9262084960938
2025-01-22,603.3250732421875
2025-01-23,611.5239868164062
2025-01-24,605.5247802734375
2025-01-27,589.7266845703125
2025-01-28,582.7276000976562
2025-01-29,584.12744140625
2025-01-30,595.9259643554688
2025-01-31,605.9246826171875
2025-02-03,595.3260498046875
2025-02-04,593.5262451171875
2025-02-05,601.7252197265625
2025-02-06,605.9246826171875
2025-02-07,602.72509765625
2025-02-10,613.3237915039062
2025-02-11,619.9229736328125
2025-02-12,620.7228393554688
2025-02-13,624.3224487304688
2025-02-14,624.5223999023438
2025-02-17,635.3211059570312
2025-02-18,644.3199462890625
2025-02-19,642.5201416015625
2025-02-20,618.3232421875
2025-02-21,611.3240966796875
2025-02-24,606.1246948242188
2025-02-25,614.923583984375
2025-02-26,630.921630859375
2025-02-27,731.5090942382812
2025-02-28,743.9075927734375
2025-03-03,776.7035522460938
2025-03-04,786.3023681640625
2025-03-05,805.0999755859375
2025-03-06,804.7000732421875
2025-03-07,801.3004760742188
2025-03-10,732.7089233398438
2025-03-11,747.3071899414062
2025-03-12,780.9030151367188
2025-03-13,771.30419921875
2025-03-14,796.3010864257812
2025-03-17,801.5004272460938
2025-03-18,811.0992431640625
2025-03-19,812.6990356445312
2025-03-20,796.5010375976562
2025-03-21,800.50048828125
2025-03-24,789.9019165039062
2025-03-25,801.700439453125
2025-03-26,801.5004272460938
2025-03-27,796.9010009765625
2025-03-28,771.1041870117188
2025-03-31,748.9069213867188
2025-04-01,779.30322265625
2025-04-02,755.7061157226562
2025-04-03,745.9072875976562
2025-04-04,658.9180908203125
2025-04-07,635.7210083007812
2025-04-08,679.1156616210938
2025-04-09,663.5175170898438
2025-04-10,693.5138549804688
2025-04-11,693.7138061523438
2025-04-14,709.5118408203125
2025-04-15,731.7091064453125
2025-04-16,724.1100463867188
2025-04-17,714.3704833984375
2025-04-22,715.9703979492188
2025-04-23,727.7698974609375
2025-04-24,735.1696166992188
2025-04-25,755.3687744140625
2025-04-28,754.3688354492188
2025-04-29,752.7688598632812
2025-04-30,754.1688232421875
2025-05-01,766.96826171875
2025-05-02,783.9675903320312
2025-05-06,781.167724609375
2025-05-07,765.9683227539062
2025-05-08,793.9671630859375
2025-05-09,791.5672607421875
2025-05-12,784.967529296875
2025-05-13,800.9668579101562
2025-05-14,796.967041015625
2025-05-15,815.9662475585938
2025-05-16,809.5664672851562
2025-05-19,819.1661376953125
2025-05-20,817.566162109375
2025-05-21,824.3659057617188
2025-05-22,838.9652709960938
2025-05-23,835.7654418945312
2025-05-27,851.5647583007812
2025-05-28,857.7645263671875
2025-05-29,850.9647827148438
2025-05-30,866.1641845703125
2025-06-02,868.7640380859375
2025-06-03,894.1630249023438
2025-06-04,891.1631469726562
2025-06-05,876.36376953125
2025-06-06,884.96337890625
2025-06-09,888.1632690429688
2025-06-10,879.963623046875
2025-06-11,893.3630981445312
2025-06-12,887.3633422851562
2025-06-13,869.9639892578125
2025-06-16,885.3634033203125
2025-06-17,890.5631103515625
2025-06-18,890.963134765625
2025-06-19,882.7634887695312
2025-06-20,887.7632446289062
2025-06-23,886.5632934570312
2025-06-24,909.1624145507812
2025-06-25,916.7620849609375
2025-06-26,933.7613525390625
2025-06-27,954.1605224609375
2025-06-30,967.5599365234375
2025-07-01,939.5610961914062
2025-07-02,943.3610229492188
2025-07-03,954.3605346679688
2025-07-04,962.5601806640625
2025-07-07,969.7598876953125
2025-07-08,966.3600463867188
2025-07-09,984.3593139648438
2025-07-10,975.3596801757812
2025-07-11,987.9591064453125
2025-07-14,998.3587036132812
2025-07-15,990.3590698242188
2025-07-16,988.359130859375
2025-07-17,1009.9581909179688
2025-07-18,1004.9584350585938
2025-07-21,999.9586181640625
2025-07-22,983.1593627929688
2025-07-23,983.359375
2025-07-24,985.5592041015625
2025-07-25,977.1596069335938
2025-07-28,981.3594360351562
2025-07-29,1005.9583740234375
2025-07-30,987.9591064453125
2025-07-31,1071.9556884765625
2025-08-01,1064.9559326171875
2025-08-04,1089.9549560546875
2025-08-05,1072.95556640625
2025-08-06,1087.9549560546875
2025-08-07,1077.0
2025-08-08,1071.5
2025-08-11,1082.0
2025-08-12,1090.5
2025-08-13,1081.5
2025-08-14,1101.5
2025-08-15,1074.0
2025-08-18,1082.0
2025-08-19,1059.5
2025-08-20,1026.0
2025-08-21,1040.5
2025-08-22,1043.0
