Date,3MINDIA.NS
2023-09-18,29894.974609375
2023-09-20,29783.0
2023-09-21,29641.49609375
2023-09-22,31001.091796875
2023-09-25,31405.435546875
2023-09-26,30671.609375
2023-09-27,30894.765625
2023-09-28,30584.55859375
2023-09-29,31517.11328125
2023-10-03,31091.810546875
2023-10-04,30665.513671875
2023-10-05,30623.796875
2023-10-06,30867.31640625
2023-10-09,30544.57421875
2023-10-10,30599.767578125
2023-10-11,30816.431640625
2023-10-12,30722.294921875
2023-10-13,30536.001953125
2023-10-16,30341.78125
2023-10-17,30403.26953125
2023-10-18,30100.244140625
2023-10-19,30165.447265625
2023-10-20,29819.515625
2023-10-23,29123.24609375
2023-10-25,29041.046875
2023-10-26,28905.33984375
2023-10-27,29505.095703125
2023-10-30,29328.91015625
2023-10-31,29492.509765625
2023-11-01,30045.64453125
2023-11-02,31040.876953125
2023-11-03,31005.0546875
2023-11-06,31165.236328125
2023-11-07,31036.666015625
2023-11-08,31194.072265625
2023-11-09,31438.53515625
2023-11-10,31271.513671875
2023-11-13,30972.849609375
2023-11-15,30864.837890625
2023-11-16,30427.3984375
2023-11-17,30081.8125
2023-11-20,30450.6328125
2023-11-21,30676.166015625
2023-11-22,30449.294921875
2023-11-23,30442.658203125
2023-11-24,30049.904296875
2023-11-28,30147.80859375
2023-11-29,29973.30859375
2023-11-30,30756.037109375
2023-12-01,30806.224609375
2023-12-04,31069.9609375
2023-12-05,31110.04296875
2023-12-06,30563.84765625
2023-12-07,31210.17578125
2023-12-08,31193.923828125
2023-12-11,31518.44921875
2023-12-12,30932.07421875
2023-12-13,31212.50390625
2023-12-14,30861.96484375
2023-12-15,30909.87890625
2023-12-18,30734.484375
2023-12-19,31183.767578125
2023-12-20,30438.59375
2023-12-21,31073.626953125
2023-12-22,30898.927734375
2023-12-26,31162.115234375
2023-12-27,36059.6015625
2023-12-28,34772.7890625
2023-12-29,36970.453125
2024-01-01,36327.1484375
2024-01-02,35310.4609375
2024-01-03,33925.94921875
2024-01-04,34010.2265625
2024-01-05,34381.96875
2024-01-08,33761.3046875
2024-01-09,33844.9375
2024-01-10,33737.5703125
2024-01-11,33789.09765625
2024-01-12,33781.91015625
2024-01-15,34201.07421875
2024-01-16,34023.5
2024-01-17,34033.609375
2024-01-18,33783.25390625
2024-01-19,33608.10546875
2024-01-23,33223.33203125
2024-01-24,34158.01953125
2024-01-25,33739.15625
2024-01-29,33417.99609375
2024-01-30,33350.0234375
2024-01-31,34095.9921875
2024-02-01,33496.9765625
2024-02-02,32570.4140625
2024-02-05,32086.9921875
2024-02-06,32822.5546875
2024-02-07,33664.2421875
2024-02-08,32811.5078125
2024-02-09,32346.31640625
2024-02-12,31504.033203125
2024-02-13,31185.451171875
2024-02-14,30666.30859375
2024-02-15,30508.849609375
2024-02-16,30616.861328125
2024-02-19,30637.720703125
2024-02-20,31099.6875
2024-02-21,30727.74609375
2024-02-22,30238.626953125
2024-02-23,30103.861328125
2024-02-26,30463.466796875
2024-02-27,30962.494140625
2024-02-28,30391.029296875
2024-02-29,31687.35546875
2024-03-01,31426.4453125
2024-03-04,30377.701171875
2024-03-05,29842.259765625
2024-03-06,30048.41796875
2024-03-07,30203.845703125
2024-03-11,29828.58203125
2024-03-12,30563.201171875
2024-03-13,29971.970703125
2024-03-14,29859.59765625
2024-03-15,29325.787109375
2024-03-18,29248.150390625
2024-03-19,29409.47265625
2024-03-20,29766.25390625
2024-03-21,29776.458984375
2024-03-22,30449.4453125
2024-03-26,30210.384765625
2024-03-27,31189.365234375
2024-03-28,30910.173828125
2024-04-01,30256.015625
2024-04-02,30002.787109375
2024-04-03,29994.314453125
2024-04-04,30051.193359375
2024-04-05,30072.943359375
2024-04-08,29718.29296875
2024-04-09,29777.203125
2024-04-10,29579.91015625
2024-04-12,29342.287109375
2024-04-15,28921.345703125
2024-04-16,29489.439453125
2024-04-18,29118.48828125
2024-04-19,29391.240234375
2024-04-22,29561.033203125
2024-04-23,29485.57421875
2024-04-24,30008.486328125
2024-04-25,29703.478515625
2024-04-26,29695.896484375
2024-04-29,29751.48828125
2024-04-30,30191.5078125
2024-05-02,29463.328125
2024-05-03,29427.2109375
2024-05-06,29326.6328125
2024-05-07,29356.259765625
2024-05-08,28859.806640625
2024-05-09,28572.88671875
2024-05-10,28433.8125
2024-05-13,28665.240234375
2024-05-14,28617.23046875
2024-05-15,28359.24609375
2024-05-16,29733.751953125
2024-05-17,30037.66796875
2024-05-21,31248.87109375
2024-05-22,30906.16015625
2024-05-23,30563.251953125
2024-05-24,30413.42578125
2024-05-27,30661.203125
2024-05-28,33606.671875
2024-05-29,33189.69140625
2024-05-30,33692.19140625
2024-05-31,33081.9296875
2024-06-03,33508.87109375
2024-06-04,32058.8515625
2024-06-05,32849.75390625
2024-06-06,33677.421875
2024-06-07,33445.9453125
2024-06-10,33850.140625
2024-06-11,35303.08203125
2024-06-12,35904.671875
2024-06-13,36559.66796875
2024-06-14,36157.99609375
2024-06-18,36732.0390625
2024-06-19,36595.29296875
2024-06-20,36700.33203125
2024-06-21,37620.796875
2024-06-24,37820.3671875
2024-06-25,37519.17578125
2024-06-26,36845.1015625
2024-06-27,37126.62109375
2024-06-28,36470.1875
2024-07-01,37513.43359375
2024-07-02,38555.484375
2024-07-03,39054.0703125
2024-07-04,39166.38671875
2024-07-05,38572.3046875
2024-07-08,39096.2421875
2024-07-09,39818.4765625
2024-07-10,39148.578125
2024-07-11,39231.60546875
2024-07-12,38450.8203125
2024-07-15,38805.41796875
2024-07-16,38576.18359375
2024-07-18,37922.15234375
2024-07-19,37326.02734375
2024-07-22,38203.875
2024-07-23,38296.3515625
2024-07-24,38212.03125
2024-07-25,37548.59765625
2024-07-26,37735.25390625
2024-07-29,38680.953125
2024-07-30,39400.64453125
2024-07-31,39087.38671875
2024-08-01,39121.5625
2024-08-02,39214.1953125
2024-08-05,38000.40625
2024-08-06,37882.50390625
2024-08-07,37511.38671875
2024-08-08,36934.71484375
2024-08-09,37250.7109375
2024-08-12,37528.15234375
2024-08-13,36814.078125
2024-08-14,35837.1875
2024-08-16,35499.84765625
2024-08-19,35247.52734375
2024-08-20,35097.640625
2024-08-21,35861.859375
2024-08-22,35147.23828125
2024-08-23,34804.578125
2024-08-26,34688.9140625
2024-08-27,35689.234375
2024-08-28,35190.171875
2024-08-29,34982.87109375
2024-08-30,35483.53125
2024-09-02,35488.0078125
2024-09-03,35537.359375
2024-09-04,34787.4140625
2024-09-05,34721.89453125
2024-09-06,34921.484375
2024-09-09,34749.05859375
2024-09-10,35153.20703125
2024-09-11,34955.91015625
2024-09-12,34936.60546875
2024-09-13,35340.75390625
2024-09-16,35626.45703125
2024-09-17,35546.1640625
2024-09-18,35192.609375
2024-09-19,35067.44140625
2024-09-20,34662.8984375
2024-09-23,35309.76171875
2024-09-24,35045.10546875
2024-09-25,35038.2890625
2024-09-26,35426.91796875
2024-09-27,34351.7265625
2024-09-30,33663.12109375
2024-10-01,34256.1640625
2024-10-03,34392.22265625
2024-10-04,34156.46875
2024-10-07,33648.25
2024-10-08,33748.29296875
2024-10-09,34750.10546875
2024-10-10,34254.421875
2024-10-11,33823.359375
2024-10-14,33851.6640625
2024-10-15,33826.29296875
2024-10-16,34046.32421875
2024-10-17,33548.2578125
2024-10-18,33839.375
2024-10-21,33702.421875
2024-10-22,33673.0703125
2024-10-23,33700.98046875
2024-10-24,33821.37109375
2024-10-25,33578.203125
2024-10-28,33137.4375
2024-10-29,33351.703125
2024-10-30,34426.89453125
2024-10-31,35865.54296875
2024-11-01,35984.140625
2024-11-04,35902.85546875
2024-11-05,35284.44140625
2024-11-06,35253.44921875
2024-11-07,35881.1640625
2024-11-08,35744.2578125
2024-11-11,34796.66796875
2024-11-12,34722.59375
2024-11-13,33195.39453125
2024-11-14,32302.130859375
2024-11-18,31504.23046875
2024-11-19,31740.78125
2024-11-21,31146.34765625
2024-11-22,30530.5234375
2024-11-25,31728.939453125
2024-11-26,31587.408203125
2024-11-27,31582.982421875
2024-11-28,31880.322265625
2024-11-29,32082.447265625
2024-12-02,31526.318359375
2024-12-03,30943.12890625
2024-12-04,30843.486328125
2024-12-05,31120.228515625
2024-12-06,31234.251953125
2024-12-09,30968.8984375
2024-12-10,31117.84375
2024-12-11,31455.677734375
2024-12-12,31314.345703125
2024-12-13,31442.59375
2024-12-16,31335.287109375
2024-12-17,30972.728515625
2024-12-18,30746.27734375
2024-12-19,30953.12890625
2024-12-20,30658.224609375
2024-12-23,30521.419921875
2024-12-24,30837.3671875
2024-12-26,30821.845703125
2024-12-27,30282.283203125
2024-12-30,30360.087890625
2024-12-31,30239.650390625
2025-01-01,30023.19921875
2025-01-02,30801.697265625
2025-01-03,30469.283203125
2025-01-06,30122.494140625
2025-01-07,30801.3984375
2025-01-08,30619.62109375
2025-01-09,30440.283203125
2025-01-10,29543.98046875
2025-01-13,28895.375
2025-01-14,28877.115234375
2025-01-15,28669.76953125
2025-01-16,30324.220703125
2025-01-17,29484.533203125
2025-01-20,29463.439453125
2025-01-21,28695.388671875
2025-01-22,28874.181640625
2025-01-23,29833.3125
2025-01-24,28962.6328125
2025-01-27,29062.97265625
2025-01-28,29247.982421875
2025-01-29,29259.076171875
2025-01-30,29772.37109375
2025-01-31,29741.279296875
2025-02-01,29745.208984375
2025-02-03,29316.037109375
2025-02-04,28610.91796875
2025-02-05,28351.185546875
2025-02-06,28341.93359375
2025-02-07,28024.9921875
2025-02-10,27965.990234375
2025-02-11,27411.408203125
2025-02-12,27525.080078125
2025-02-13,27059.14453125
2025-02-14,26604.900390625
2025-02-17,26794.140625
2025-02-18,26543.263671875
2025-02-19,26864.482421875
2025-02-20,27304.201171875
2025-02-21,27205.998046875
2025-02-24,26644.84765625
2025-02-25,26353.228515625
2025-02-27,26333.427734375
2025-02-28,26164.486328125
2025-03-03,26143.1953125
2025-03-04,25851.275390625
2025-03-05,27641.33984375
2025-03-06,27763.966796875
2025-03-07,27583.28515625
2025-03-10,27329.423828125
2025-03-11,27807.197265625
2025-03-12,27809.138671875
2025-03-13,27739.4921875
2025-03-17,27150.181640625
2025-03-18,27150.181640625
2025-03-19,28200.55078125
2025-03-20,27831.224609375
2025-03-21,28384.515625
2025-03-24,28386.70703125
2025-03-25,28321.833984375
2025-03-26,27807.4453125
2025-03-27,27751.033203125
2025-03-28,28743.24609375
2025-04-01,28089.015625
2025-04-02,28526.34765625
2025-04-03,28823.6875
2025-04-04,28183.0390625
2025-04-07,27291.166015625
2025-04-08,28108.46875
2025-04-09,27886.544921875
2025-04-11,28859.8046875
2025-04-15,30231.541015625
2025-04-16,30559.875
2025-04-17,30181.79296875
2025-04-21,29938.03125
2025-04-22,29803.712890625
2025-04-23,29843.51171875
2025-04-24,29724.1171875
2025-04-25,29868.384765625
2025-04-28,29346.03515625
2025-04-29,29883.30859375
2025-04-30,29957.9296875
2025-05-02,29947.98046875
2025-05-05,30032.55078125
2025-05-06,29490.3046875
2025-05-07,29370.91015625
2025-05-08,29191.818359375
2025-05-09,28903.283203125
2025-05-12,29052.525390625
2025-05-13,28987.853515625
2025-05-14,29122.171875
2025-05-15,29415.681640625
2025-05-16,29530.1015625
2025-05-19,29490.3046875
2025-05-20,29191.818359375
2025-05-21,30151.9453125
2025-05-22,30072.349609375
2025-05-23,29943.005859375
2025-05-26,29957.9296875
2025-05-27,29923.107421875
2025-05-28,28778.9140625
2025-05-29,28664.49609375
2025-05-30,29127.146484375
2025-06-02,29147.046875
2025-06-03,29679.34375
2025-06-04,29545.025390625
2025-06-05,29480.353515625
2025-06-06,29211.71875
2025-06-09,29276.388671875
2025-06-10,29276.388671875
2025-06-11,29176.89453125
2025-06-12,29082.375
2025-06-13,28997.8046875
2025-06-16,28997.8046875
2025-06-17,28823.6875
2025-06-18,29027.65234375
2025-06-19,28729.16796875
2025-06-20,28346.111328125
2025-06-23,28246.6171875
2025-06-24,28271.490234375
2025-06-25,28356.060546875
2025-06-26,28460.53125
2025-06-27,28505.3046875
2025-06-30,28356.060546875
2025-07-01,28545.1015625
2025-07-02,28266.515625
2025-07-03,28574.951171875
2025-07-04,28798.814453125
2025-07-07,29107.248046875
2025-07-08,29365.935546875
2025-07-09,29346.03515625
2025-07-10,29589.798828125
2025-07-11,29550.0
2025-07-14,29540.05078125
2025-07-15,29609.697265625
2025-07-16,29908.181640625
2025-07-17,29848.486328125
2025-07-18,29748.990234375
2025-07-21,30057.42578125
2025-07-22,31072.2734375
2025-07-23,31365.783203125
2025-07-24,31520.0
2025-07-25,31230.0
2025-07-28,30950.0
2025-07-29,30915.0
2025-07-30,30955.0
2025-07-31,30755.0
2025-08-01,30905.0
2025-08-04,30560.0
2025-08-05,30835.0
2025-08-06,30885.0
2025-08-07,32000.0
2025-08-08,31615.0
2025-08-11,31305.0
2025-08-12,31025.0
2025-08-13,30495.0
2025-08-14,30350.0
2025-08-18,30405.0
2025-08-19,31160.0
2025-08-20,30905.0
2025-08-21,30875.0
