Date,SSE.L
2022-10-26,1528.1240234375
2022-10-27,1526.12646484375
2022-10-28,1545.1029052734375
2022-10-31,1554.0921630859375
2022-11-01,1569.0736083984375
2022-11-02,1574.067626953125
2022-11-03,1566.5767822265625
2022-11-04,1576.5643310546875
2022-11-07,1568.0748291015625
2022-11-08,1584.055419921875
2022-11-09,1612.0208740234375
2022-11-10,1666.4542236328125
2022-11-11,1625.5042724609375
2022-11-14,1629.998779296875
2022-11-15,1641.4847412109375
2022-11-16,1641.984130859375
2022-11-17,1666.9534912109375
2022-11-18,1694.419921875
2022-11-21,1693.421142578125
2022-11-22,1721.3865966796875
2022-11-23,1717.8909912109375
2022-11-24,1730.3756103515625
2022-11-25,1722.8848876953125
2022-11-28,1695.9178466796875
2022-11-29,1673.9449462890625
2022-11-30,1706.4051513671875
2022-12-01,1737.866455078125
2022-12-02,1720.8873291015625
2022-12-05,1727.878662109375
2022-12-06,1707.9031982421875
2022-12-07,1704.906982421875
2022-12-08,1695.9178466796875
2022-12-09,1693.9202880859375
2022-12-12,1694.419921875
2022-12-13,1706.4051513671875
2022-12-14,1723.38427734375
2022-12-15,1719.8885498046875
2022-12-16,1686.4295654296875
2022-12-19,1686.928955078125
2022-12-20,1700.412353515625
2022-12-21,1713.8958740234375
2022-12-22,1713.8958740234375
2022-12-23,1704.906982421875
2022-12-28,1716.8922119140625
2022-12-29,1724.88232421875
2022-12-30,1709.9007568359375
2023-01-03,1661.4603271484375
2023-01-04,1633.4945068359375
2023-01-05,1647.976806640625
2023-01-06,1672.9462890625
2023-01-09,1669.4505615234375
2023-01-10,1671.9473876953125
2023-01-11,1690.424560546875
2023-01-12,1668.2381591796875
2023-01-13,1665.74072265625
2023-01-16,1680.72509765625
2023-01-17,1716.6868896484375
2023-01-18,1706.1981201171875
2023-01-19,1700.2044677734375
2023-01-20,1748.6531982421875
2023-01-23,1733.169677734375
2023-01-24,1729.67333984375
2023-01-25,1739.6627197265625
2023-01-26,1729.67333984375
2023-01-27,1732.1707763671875
2023-01-30,1736.1666259765625
2023-01-31,1721.681640625
2023-02-01,1712.6912841796875
2023-02-02,1751.6500244140625
2023-02-03,1755.1463623046875
2023-02-06,1751.6500244140625
2023-02-07,1737.6649169921875
2023-02-08,1734.6678466796875
2023-02-09,1735.16748046875
2023-02-10,1723.1800537109375
2023-02-13,1728.1748046875
2023-02-14,1727.675537109375
2023-02-15,1732.1707763671875
2023-02-16,1730.1727294921875
2023-02-17,1753.6480712890625
2023-02-20,1755.1463623046875
2023-02-21,1764.6363525390625
2023-02-22,1768.1326904296875
2023-02-23,1759.1422119140625
2023-02-24,1758.143310546875
2023-02-27,1762.6385498046875
2023-02-28,1743.658447265625
2023-03-01,1711.19287109375
2023-03-02,1725.677490234375
2023-03-03,1729.1737060546875
2023-03-06,1716.6868896484375
2023-03-07,1724.6785888671875
2023-03-08,1729.1737060546875
2023-03-09,1724.17919921875
2023-03-10,1729.67333984375
2023-03-13,1721.681640625
2023-03-14,1747.6541748046875
2023-03-15,1717.6859130859375
2023-03-16,1733.169677734375
2023-03-17,1696.20849609375
2023-03-20,1710.19384765625
2023-03-21,1729.1737060546875
2023-03-22,1728.6744384765625
2023-03-23,1735.16748046875
2023-03-24,1704.2000732421875
2023-03-27,1725.677490234375
2023-03-28,1708.6953125
2023-03-29,1735.6668701171875
2023-03-30,1807.5909423828125
2023-03-31,1801.0977783203125
2023-04-03,1782.6173095703125
2023-04-04,1781.618408203125
2023-04-05,1811.5867919921875
2023-04-06,1843.053466796875
2023-04-11,1837.059814453125
2023-04-12,1854.5413818359375
2023-04-13,1840.0567626953125
2023-04-14,1821.0767822265625
2023-04-17,1823.5740966796875
2023-04-18,1813.584716796875
2023-04-19,1816.5814208984375
2023-04-20,1820.5772705078125
2023-04-21,1839.057861328125
2023-04-24,1837.059814453125
2023-04-25,1844.052490234375
2023-04-26,1841.0556640625
2023-04-27,1845.551025390625
2023-04-28,1835.5614013671875
2023-05-02,1835.0618896484375
2023-05-03,1833.5634765625
2023-05-04,1855.540283203125
2023-05-05,1859.5362548828125
2023-05-09,1857.038818359375
2023-05-10,1874.520263671875
2023-05-11,1860.0355224609375
2023-05-12,1887.506591796875
2023-05-15,1892.501220703125
2023-05-16,1890.50341796875
2023-05-17,1866.029296875
2023-05-18,1835.0618896484375
2023-05-19,1866.029296875
2023-05-22,1868.526611328125
2023-05-23,1867.5277099609375
2023-05-24,1897.99560546875
2023-05-25,1855.540283203125
2023-05-26,1831.565673828125
2023-05-30,1856.539306640625
2023-05-31,1879.514892578125
2023-06-01,1878.0166015625
2023-06-02,1866.029296875
2023-06-05,1861.034423828125
2023-06-06,1878.5159912109375
2023-06-07,1845.551025390625
2023-06-08,1842.0545654296875
2023-06-09,1841.0556640625
2023-06-12,1847.548828125
2023-06-13,1843.053466796875
2023-06-14,1834.5625
2023-06-15,1836.060791015625
2023-06-16,1862.0333251953125
2023-06-19,1852.0440673828125
2023-06-20,1857.5382080078125
2023-06-21,1841.5550537109375
2023-06-22,1833.5634765625
2023-06-23,1823.5740966796875
2023-06-26,1823.0745849609375
2023-06-27,1846.0504150390625
2023-06-28,1851.544677734375
2023-06-29,1820.077880859375
2023-06-30,1839.057861328125
2023-07-03,1841.0556640625
2023-07-04,1839.057861328125
2023-07-05,1787.6121826171875
2023-07-06,1759.1422119140625
2023-07-07,1732.1707763671875
2023-07-10,1730.6722412109375
2023-07-11,1741.66064453125
2023-07-12,1770.6300048828125
2023-07-13,1784.1158447265625
2023-07-14,1791.1083984375
2023-07-17,1776.6236572265625
2023-07-18,1767.6331787109375
2023-07-19,1796.10302734375
2023-07-20,1785.6142578125
2023-07-21,1795.6036376953125
2023-07-24,1807.0916748046875
2023-07-25,1805.093505859375
2023-07-26,1805.093505859375
2023-07-27,1699.8424072265625
2023-07-28,1671.8614501953125
2023-07-31,1684.3529052734375
2023-08-01,1677.357666015625
2023-08-02,1638.8839111328125
2023-08-03,1617.8980712890625
2023-08-04,1630.3896484375
2023-08-07,1625.8927001953125
2023-08-08,1630.8892822265625
2023-08-09,1638.3841552734375
2023-08-10,1644.8797607421875
2023-08-11,1639.3834228515625
2023-08-14,1631.888671875
2023-08-15,1594.4141845703125
2023-08-16,1597.412109375
2023-08-17,1576.4263916015625
2023-08-18,1584.4210205078125
2023-08-21,1566.9329833984375
2023-08-22,1575.427001953125
2023-08-23,1591.4161376953125
2023-08-24,1607.9049072265625
2023-08-25,1615.3997802734375
2023-08-29,1649.87646484375
2023-08-30,1629.390380859375
2023-08-31,1625.3929443359375
2023-09-01,1611.402587890625
2023-09-04,1607.9049072265625
2023-09-05,1580.92333984375
2023-09-06,1588.91796875
2023-09-07,1616.3990478515625
2023-09-08,1625.3929443359375
2023-09-11,1623.3944091796875
2023-09-12,1618.8974609375
2023-09-13,1616.3990478515625
2023-09-14,1666.86474609375
2023-09-15,1667.3646240234375
2023-09-18,1653.87353515625
2023-09-19,1657.3712158203125
2023-09-20,1701.34130859375
2023-09-21,1697.343994140625
2023-09-22,1672.8607177734375
2023-09-25,1650.3760986328125
2023-09-26,1658.37060546875
2023-09-27,1617.3985595703125
2023-09-28,1600.9097900390625
2023-09-29,1608.9041748046875
2023-10-02,1551.443359375
2023-10-03,1519.4652099609375
2023-10-04,1506.9737548828125
2023-10-05,1513.4693603515625
2023-10-06,1518.4659423828125
2023-10-09,1526.4603271484375
2023-10-10,1567.9322509765625
2023-10-11,1586.419677734375
2023-10-12,1574.927490234375
2023-10-13,1579.4244384765625
2023-10-16,1582.921875
2023-10-17,1588.91796875
2023-10-18,1581.4229736328125
2023-10-19,1585.919921875
2023-10-20,1573.9281005859375
2023-10-23,1565.4337158203125
2023-10-24,1594.9136962890625
2023-10-25,1606.9056396484375
2023-10-26,1612.40185546875
2023-10-27,1605.40673828125
2023-10-30,1618.8974609375
2023-10-31,1631.888671875
2023-11-01,1651.875
2023-11-02,1682.354248046875
2023-11-03,1689.84912109375
2023-11-06,1669.8626708984375
2023-11-07,1660.369140625
2023-11-08,1626.392333984375
2023-11-09,1660.369140625
2023-11-10,1678.8564453125
2023-11-13,1675.359130859375
2023-11-14,1710.335205078125
2023-11-15,1749.8084716796875
2023-11-16,1769.794677734375
2023-11-17,1793.7784423828125
2023-11-20,1787.782470703125
2023-11-21,1788.2821044921875
2023-11-22,1788.78173828125
2023-11-23,1804.7708740234375
2023-11-24,1818.76123046875
2023-11-27,1824.2576904296875
2023-11-28,1823.7578125
2023-11-29,1829.254150390625
2023-11-30,1831.252685546875
2023-12-01,1843.7442626953125
2023-12-04,1848.7408447265625
2023-12-05,1871.2255859375
2023-12-06,1868.727294921875
2023-12-07,1868.727294921875
2023-12-08,1881.21875
2023-12-11,1848.7408447265625
2023-12-12,1844.2440185546875
2023-12-13,1868.727294921875
2023-12-14,1894.709716796875
2023-12-15,1871.7252197265625
2023-12-18,1846.24267578125
2023-12-19,1839.2474365234375
2023-12-20,1850.2398681640625
2023-12-21,1848.7408447265625
2023-12-22,1850.7396240234375
2023-12-27,1850.7396240234375
2023-12-28,1855.2364501953125
2023-12-29,1854.73681640625
2024-01-02,1836.7490234375
2024-01-03,1828.754638671875
2024-01-04,1844.7437744140625
2024-01-05,1856.7354736328125
2024-01-08,1858.734130859375
2024-01-09,1882.21826171875
2024-01-10,1861.7320556640625
2024-01-11,1803.9652099609375
2024-01-12,1794.470703125
2024-01-15,1788.47412109375
2024-01-16,1765.4873046875
2024-01-17,1739.00244140625
2024-01-18,1735.0047607421875
2024-01-19,1755.9927978515625
2024-01-22,1744.499267578125
2024-01-23,1738.5028076171875
2024-01-24,1739.00244140625
2024-01-25,1738.0030517578125
2024-01-26,1697.0264892578125
2024-01-29,1673.5400390625
2024-01-30,1677.0380859375
2024-01-31,1684.033935546875
2024-02-01,1669.5423583984375
2024-02-02,1667.5435791015625
2024-02-05,1678.037353515625
2024-02-06,1668.54296875
2024-02-07,1652.0523681640625
2024-02-08,1574.5966796875
2024-02-09,1556.107421875
2024-02-12,1563.1033935546875
2024-02-13,1546.113037109375
2024-02-14,1569.099853515625
2024-02-15,1584.591064453125
2024-02-16,1594.5853271484375
2024-02-19,1597.0838623046875
2024-02-20,1608.5772705078125
2024-02-21,1608.5772705078125
2024-02-22,1577.0953369140625
2024-02-23,1585.590576171875
2024-02-26,1563.1033935546875
2024-02-27,1593.086181640625
2024-02-28,1611.5755615234375
2024-02-29,1624.568115234375
2024-03-01,1641.0587158203125
2024-03-04,1623.5687255859375
2024-03-05,1657.5491943359375
2024-03-06,1667.5435791015625
2024-03-07,1660.54736328125
2024-03-08,1649.0540771484375
2024-03-11,1612.0753173828125
2024-03-12,1581.093017578125
2024-03-13,1576.095947265625
2024-03-14,1583.091796875
2024-03-15,1582.0924072265625
2024-03-18,1608.0775146484375
2024-03-19,1597.0838623046875
2024-03-20,1616.5726318359375
2024-03-21,1618.07177734375
2024-03-22,1618.07177734375
2024-03-25,1621.56982421875
2024-03-26,1612.0753173828125
2024-03-27,1657.0494384765625
2024-03-28,1649.0540771484375
2024-04-02,1632.0638427734375
2024-04-03,1612.574951171875
2024-04-04,1624.568115234375
2024-04-05,1588.5887451171875
2024-04-08,1606.0787353515625
2024-04-09,1605.5791015625
2024-04-10,1586.5899658203125
2024-04-11,1607.577880859375
2024-04-12,1666.044189453125
2024-04-15,1649.0540771484375
2024-04-16,1622.5692138671875
2024-04-17,1618.5716552734375
2024-04-18,1646.5555419921875
2024-04-19,1659.5479736328125
2024-04-22,1664.0455322265625
2024-04-23,1666.044189453125
2024-04-24,1654.0511474609375
2024-04-25,1649.5538330078125
2024-04-26,1654.0511474609375
2024-04-29,1675.5389404296875
2024-04-30,1665.5445556640625
2024-05-01,1671.5411376953125
2024-05-02,1695.0277099609375
2024-05-03,1708.5198974609375
2024-05-07,1779.479248046875
2024-05-08,1788.9737548828125
2024-05-09,1798.4683837890625
2024-05-10,1810.9610595703125
2024-05-13,1798.968017578125
2024-05-14,1832.9486083984375
2024-05-15,1860.9324951171875
2024-05-16,1862.431640625
2024-05-17,1830.449951171875
2024-05-20,1814.9588623046875
2024-05-21,1797.9686279296875
2024-05-22,1815.4586181640625
2024-05-23,1768.485595703125
2024-05-24,1739.502197265625
2024-05-28,1746.9979248046875
2024-05-29,1703.0230712890625
2024-05-30,1715.0162353515625
2024-05-31,1753.9937744140625
2024-06-03,1776.4810791015625
2024-06-04,1792.4718017578125
2024-06-05,1787.974365234375
2024-06-06,1783.4769287109375
2024-06-07,1785.9755859375
2024-06-10,1788.47412109375
2024-06-11,1768.9853515625
2024-06-12,1769.9847412109375
2024-06-13,1777.9801025390625
2024-06-14,1765.9869384765625
2024-06-17,1738.0030517578125
2024-06-18,1798.968017578125
2024-06-19,1804.4649658203125
2024-06-20,1838.9451904296875
2024-06-21,1822.9542236328125
2024-06-24,1824.953125
2024-06-25,1826.9520263671875
2024-06-26,1807.4632568359375
2024-06-27,1783.9766845703125
2024-06-28,1788.47412109375
2024-07-01,1797.9686279296875
2024-07-02,1784.476318359375
2024-07-03,1813.4598388671875
2024-07-04,1835.4471435546875
2024-07-05,1853.9365234375
2024-07-08,1827.951416015625
2024-07-09,1823.95361328125
2024-07-10,1841.443603515625
2024-07-11,1875.4241943359375
2024-07-12,1867.928466796875
2024-07-15,1820.455810546875
2024-07-16,1823.95361328125
2024-07-17,1834.9473876953125
2024-07-18,1862.9312744140625
2024-07-19,1838.445556640625
2024-07-22,1840.4443359375
2024-07-23,1852.9371337890625
2024-07-24,1847.4403076171875
2024-07-25,1801.8565673828125
2024-07-26,1832.345703125
2024-07-29,1857.8365478515625
2024-07-30,1866.33349609375
2024-07-31,1879.82861328125
2024-08-01,1876.329833984375
2024-08-02,1907.31884765625
2024-08-05,1854.8375244140625
2024-08-06,1845.341064453125
2024-08-07,1873.3309326171875
2024-08-08,1863.83447265625
2024-08-09,1861.335205078125
2024-08-12,1877.32958984375
2024-08-13,1893.8236083984375
2024-08-14,1901.3209228515625
2024-08-15,1902.8204345703125
2024-08-16,1887.325927734375
2024-08-19,1897.3223876953125
2024-08-20,1876.829833984375
2024-08-21,1862.3348388671875
2024-08-22,1865.8336181640625
2024-08-23,1874.8304443359375
2024-08-27,1874.33056640625
2024-08-28,1881.328125
2024-08-29,1873.3309326171875
2024-08-30,1886.3262939453125
2024-09-02,1892.32421875
2024-09-03,1906.8189697265625
2024-09-04,1912.81689453125
2024-09-05,1969.296630859375
2024-09-06,1972.7955322265625
2024-09-09,1994.78759765625
2024-09-10,1979.293212890625
2024-09-11,1986.7904052734375
2024-09-12,1970.2962646484375
2024-09-13,1985.7908935546875
2024-09-16,1992.788330078125
2024-09-17,2012.2813720703125
2024-09-18,1995.7872314453125
2024-09-19,1941.3067626953125
2024-09-20,1930.8104248046875
2024-09-23,1951.8028564453125
2024-09-24,1948.8040771484375
2024-09-25,1954.3021240234375
2024-09-26,1944.3055419921875
2024-09-27,1911.3173828125
2024-09-30,1882.3277587890625
2024-10-01,1910.817626953125
2024-10-02,1873.3309326171875
2024-10-03,1889.8250732421875
2024-10-04,1837.34375
2024-10-07,1821.849365234375
2024-10-08,1817.8507080078125
2024-10-09,1834.344970703125
2024-10-10,1826.3477783203125
2024-10-11,1829.3466796875
2024-10-14,1873.3309326171875
2024-10-15,1897.822265625
2024-10-16,1931.310302734375
2024-10-17,1931.310302734375
2024-10-18,1904.3199462890625
2024-10-21,1897.3223876953125
2024-10-22,1878.8289794921875
2024-10-23,1891.8243408203125
2024-10-24,1846.3406982421875
2024-10-25,1828.3470458984375
2024-10-28,1843.3416748046875
2024-10-29,1807.8543701171875
2024-10-30,1812.3526611328125
2024-10-31,1760.371337890625
2024-11-01,1776.865478515625
2024-11-04,1765.3695068359375
2024-11-05,1749.8751220703125
2024-11-06,1719.385986328125
2024-11-07,1711.3887939453125
2024-11-08,1718.3863525390625
2024-11-11,1730.8819580078125
2024-11-12,1700.392822265625
2024-11-13,1690.8961181640625
2024-11-14,1709.3895263671875
2024-11-15,1714.8875732421875
2024-11-18,1712.8883056640625
2024-11-19,1712.3885498046875
2024-11-20,1689.896484375
2024-11-21,1709.3895263671875
2024-11-22,1746.3763427734375
2024-11-25,1744.3770751953125
2024-11-26,1734.380615234375
2024-11-27,1750.874755859375
2024-11-28,1784.36279296875
2024-11-29,1770.8675537109375
2024-12-02,1774.8660888671875
2024-12-03,1747.3759765625
2024-12-04,1724.3841552734375
2024-12-05,1718.88623046875
2024-12-06,1699.3931884765625
2024-12-09,1698.3934326171875
2024-12-10,1675.4017333984375
2024-12-11,1659.4073486328125
2024-12-12,1671.90283203125
2024-12-13,1667.9044189453125
2024-12-16,1631.917236328125
2024-12-17,1616.4227294921875
2024-12-18,1611.92431640625
2024-12-19,1597.429443359375
2024-12-20,1605.4266357421875
2024-12-23,1603.9271240234375
2024-12-24,1604.9268798828125
2024-12-27,1606.42626953125
2024-12-30,1610.9248046875
2024-12-31,1603.4273681640625
2025-01-02,1628.1337890625
2025-01-03,1626.6341552734375
2025-01-06,1615.6365966796875
2025-01-07,1612.1373291015625
2025-01-08,1571.646484375
2025-01-09,1570.646728515625
2025-01-10,1540.6534423828125
2025-01-13,1545.65234375
2025-01-14,1543.65283203125
2025-01-15,1582.1441650390625
2025-01-16,1587.1429443359375
2025-01-17,1595.1412353515625
2025-01-20,1586.64306640625
2025-01-21,1600.6400146484375
2025-01-22,1580.14453125
2025-01-23,1583.643798828125
2025-01-24,1560.1490478515625
2025-01-27,1563.6483154296875
2025-01-28,1583.643798828125
2025-01-29,1582.1441650390625
2025-01-30,1607.638427734375
2025-01-31,1631.133056640625
2025-02-03,1624.634521484375
2025-02-04,1614.6368408203125
2025-02-05,1621.1353759765625
2025-02-06,1568.147216796875
2025-02-07,1559.649169921875
2025-02-10,1541.6531982421875
2025-02-11,1519.1583251953125
2025-02-12,1497.6630859375
2025-02-13,1506.6611328125
2025-02-14,1507.1610107421875
2025-02-17,1496.663330078125
2025-02-18,1463.1708984375
2025-02-19,1480.1669921875
2025-02-20,1475.168212890625
2025-02-21,1494.1639404296875
2025-02-24,1525.6568603515625
2025-02-25,1507.1610107421875
2025-02-26,1521.1578369140625
2025-02-27,1489.6649169921875
2025-02-28,1527.6563720703125
2025-03-03,1507.1610107421875
2025-03-04,1505.161376953125
2025-03-05,1469.1695556640625
2025-03-06,1463.1708984375
2025-03-07,1470.1693115234375
2025-03-10,1477.6676025390625
2025-03-11,1492.6641845703125
2025-03-12,1506.6611328125
2025-03-13,1499.1627197265625
2025-03-14,1523.6572265625
2025-03-17,1516.6588134765625
2025-03-18,1525.156982421875
2025-03-19,1521.1578369140625
2025-03-20,1568.147216796875
2025-03-21,1556.14990234375
2025-03-24,1537.1541748046875
2025-03-25,1527.156494140625
2025-03-26,1546.652099609375
2025-03-27,1546.1522216796875
2025-03-28,1605.6387939453125
2025-03-31,1593.6414794921875
2025-04-01,1580.14453125
2025-04-02,1573.64599609375
2025-04-03,1652.6282958984375
2025-04-04,1600.6400146484375
2025-04-07,1505.161376953125
2025-04-08,1541.6531982421875
2025-04-09,1496.1634521484375
2025-04-10,1533.1551513671875
2025-04-11,1553.150634765625
2025-04-14,1568.6470947265625
2025-04-15,1605.138916015625
2025-04-16,1633.1326904296875
2025-04-17,1640.131103515625
2025-04-22,1634.63232421875
2025-04-23,1597.640625
2025-04-24,1611.445556640625
2025-04-25,1615.6365966796875
2025-04-28,1621.1353759765625
2025-04-29,1643.6302490234375
2025-04-30,1691.6195068359375
2025-05-01,1706.6160888671875
2025-05-02,1691.11962890625
2025-05-06,1711.614990234375
2025-05-07,1709.1156005859375
2025-05-08,1689.6199951171875
2025-05-09,1696.618408203125
2025-05-12,1692.6192626953125
2025-05-13,1681.121826171875
2025-05-14,1690.6197509765625
2025-05-15,1716.114013671875
2025-05-16,1744.6075439453125
2025-05-19,1752.605712890625
2025-05-20,1798.0955810546875
2025-05-21,1755.6051025390625
2025-05-22,1742.6080322265625
2025-05-23,1751.60595703125
2025-05-27,1754.6053466796875
2025-05-28,1742.108154296875
2025-05-29,1742.6080322265625
2025-05-30,1760.60400390625
2025-06-02,1764.1031494140625
2025-06-03,1750.1063232421875
2025-06-04,1741.6082763671875
2025-06-05,1735.609619140625
2025-06-06,1756.10498046875
2025-06-09,1755.105224609375
2025-06-10,1774.600830078125
2025-06-11,1797.095703125
2025-06-12,1816.0914306640625
2025-06-13,1814.591796875
2025-06-16,1824.589599609375
2025-06-17,1818.091064453125
2025-06-18,1816.0914306640625
2025-06-19,1823.58984375
2025-06-20,1807.093505859375
2025-06-23,1833.5875244140625
2025-06-24,1878.577392578125
2025-06-25,1847.08447265625
2025-06-26,1830.5882568359375
2025-06-27,1829.5885009765625
2025-06-30,1830.5882568359375
2025-07-01,1841.0858154296875
2025-07-02,1815.0916748046875
2025-07-03,1865.0804443359375
2025-07-04,1868.079833984375
2025-07-07,1862.5810546875
2025-07-08,1870.079345703125
2025-07-09,1885.5758056640625
2025-07-10,1853.0831298828125
2025-07-11,1833.5875244140625
2025-07-14,1842.5855712890625
2025-07-15,1828.588623046875
2025-07-16,1843.5853271484375
2025-07-17,1848.584228515625
2025-07-18,1883.076416015625
2025-07-21,1928.566162109375
2025-07-22,1969.5570068359375
2025-07-23,1911.570068359375
2025-07-24,1851.5
2025-07-25,1853.0
2025-07-28,1839.0
2025-07-29,1850.0
2025-07-30,1853.0
2025-07-31,1848.5
2025-08-01,1847.0
2025-08-04,1852.0
2025-08-05,1855.0
2025-08-06,1853.0
2025-08-07,1821.5
2025-08-08,1805.0
2025-08-11,1776.5
2025-08-12,1749.5
2025-08-13,1765.5
2025-08-14,1782.0
2025-08-15,1783.5
2025-08-18,1771.5
2025-08-19,1769.0
2025-08-20,1785.5
2025-08-21,1794.0
2025-08-22,1794.0
