Date,ANDINA-B.SN
2022-12-09,1588.4573974609375
2022-12-12,1584.5177001953125
2022-12-13,1555.3966064453125
2022-12-14,1580.235107421875
2022-12-15,1593.9390869140625
2022-12-16,1668.882568359375
2022-12-19,1691.57958984375
2022-12-20,1695.8621826171875
2022-12-21,1742.9693603515625
2022-12-22,1730.1219482421875
2022-12-23,1730.1219482421875
2022-12-26,1764.7242431640625
2022-12-27,1772.94677734375
2022-12-28,1781.511474609375
2022-12-29,1778.0859375
2022-12-30,1781.42578125
2023-01-03,1772.94677734375
2023-01-04,1755.81689453125
2023-01-05,1747.251708984375
2023-01-06,1742.9693603515625
2023-01-09,1704.42724609375
2023-01-10,1683.0146484375
2023-01-11,1632.5670166015625
2023-01-12,1623.488037109375
2023-01-13,1627.34228515625
2023-01-16,1627.34228515625
2023-01-17,1635.9073486328125
2023-01-18,1627.34228515625
2023-01-19,1631.6248779296875
2023-01-20,1627.34228515625
2023-01-23,1672.553466796875
2023-01-24,1672.6407470703125
2023-01-25,1680.045166015625
2023-01-26,1689.97607421875
2023-01-27,1710.883056640625
2023-01-30,1716.1097412109375
2023-01-31,1720.46533203125
2023-02-01,1807.577392578125
2023-02-02,1820.6441650390625
2023-02-03,1816.2886962890625
2023-02-06,1811.932861328125
2023-02-07,1785.799560546875
2023-02-08,1794.5107421875
2023-02-09,1794.5107421875
2023-02-10,1806.3580322265625
2023-02-13,1772.732666015625
2023-02-14,1785.799560546875
2023-02-15,1786.060791015625
2023-02-16,1794.5107421875
2023-02-17,1786.670654296875
2023-02-20,1785.799560546875
2023-02-21,1785.799560546875
2023-02-22,1811.4974365234375
2023-02-23,1794.5107421875
2023-02-24,1782.31494140625
2023-02-27,1772.732666015625
2023-02-28,1772.732666015625
2023-03-01,1794.5107421875
2023-03-02,1814.546630859375
2023-03-03,1814.546630859375
2023-03-06,1784.057373046875
2023-03-07,1783.9700927734375
2023-03-08,1790.155029296875
2023-03-09,1794.597900390625
2023-03-10,1813.8494873046875
2023-03-13,1820.6441650390625
2023-03-14,1820.6441650390625
2023-03-15,1785.799560546875
2023-03-16,1798.8663330078125
2023-03-17,1846.342529296875
2023-03-20,1808.44873046875
2023-03-21,1801.392578125
2023-03-22,1777.697998046875
2023-03-23,1792.245849609375
2023-03-24,1794.5107421875
2023-03-27,1797.5595703125
2023-03-28,1778.4818115234375
2023-03-29,1773.168212890625
2023-03-30,1785.799560546875
2023-03-31,1785.799560546875
2023-04-03,1797.7337646484375
2023-04-04,1791.8101806640625
2023-04-05,1780.3985595703125
2023-04-06,1788.151611328125
2023-04-10,1807.577392578125
2023-04-11,1800.6085205078125
2023-04-12,1781.531005859375
2023-04-13,1777.0882568359375
2023-04-14,1794.5107421875
2023-04-17,1799.7374267578125
2023-04-18,1799.3018798828125
2023-04-19,1790.155029296875
2023-04-20,1829.355712890625
2023-04-21,1820.6441650390625
2023-04-24,1829.355712890625
2023-04-25,1807.577392578125
2023-04-26,1781.44384765625
2023-04-27,1759.665771484375
2023-04-28,1761.582275390625
2023-05-02,1777.0882568359375
2023-05-03,1785.799560546875
2023-05-04,1776.9140625
2023-05-05,1758.0107421875
2023-05-08,1794.5107421875
2023-05-09,1772.296875
2023-05-10,1768.376953125
2023-05-11,1811.932861328125
2023-05-12,1822.386474609375
2023-05-15,1842.42236328125
2023-05-16,1829.355712890625
2023-05-17,1812.4560546875
2023-05-18,1826.132568359375
2023-05-19,1863.7645263671875
2023-05-22,1857.0589599609375
2023-05-23,1832.918212890625
2023-05-24,1832.918212890625
2023-05-25,1832.918212890625
2023-05-26,1855.62841796875
2023-05-29,1895.5057373046875
2023-05-30,1922.3289794921875
2023-05-31,1850.80029296875
2023-06-01,1832.918212890625
2023-06-02,1841.859375
2023-06-05,1854.5555419921875
2023-06-06,1850.80029296875
2023-06-07,1837.3887939453125
2023-06-08,1832.918212890625
2023-06-09,1832.918212890625
2023-06-12,1832.918212890625
2023-06-13,1822.18896484375
2023-06-14,1832.918212890625
2023-06-15,1832.918212890625
2023-06-16,1830.2357177734375
2023-06-19,1828.4476318359375
2023-06-20,1846.329833984375
2023-06-22,1855.2706298828125
2023-06-23,1859.5625
2023-06-27,1845.435546875
2023-06-28,1829.3416748046875
2023-06-29,1872.7059326171875
2023-06-30,1878.517578125
2023-07-03,1886.654052734375
2023-07-04,1905.341064453125
2023-07-05,1899.976318359375
2023-07-06,1882.9881591796875
2023-07-07,1922.2392578125
2023-07-10,1922.3289794921875
2023-07-11,1967.0340576171875
2023-07-12,2002.79833984375
2023-07-13,1967.92822265625
2023-07-14,1993.857421875
2023-07-17,2010.3984375
2023-07-18,2010.84521484375
2023-07-19,2110.09130859375
2023-07-20,2114.561767578125
2023-07-21,2101.150146484375
2023-07-24,2058.233154296875
2023-07-25,2091.315185546875
2023-07-26,2092.208740234375
2023-07-27,2069.8564453125
2023-07-28,2074.326904296875
2023-07-31,2061.09423828125
2023-08-01,2060.915283203125
2023-08-02,2034.002685546875
2023-08-03,2011.91796875
2023-08-04,2041.0662841796875
2023-08-07,2047.503662109375
2023-08-08,2047.1461181640625
2023-08-09,2047.503662109375
2023-08-10,2045.715576171875
2023-08-11,2041.2447509765625
2023-08-14,2047.503662109375
2023-08-16,2034.1817626953125
2023-08-17,2042.943359375
2023-08-18,2038.562744140625
2023-08-21,2026.6837158203125
2023-08-22,2039.3785400390625
2023-08-23,2043.912841796875
2023-08-24,1995.30859375
2023-08-25,1988.4168701171875
2023-08-28,1958.674560546875
2023-08-29,1939.2689208984375
2023-08-30,1941.445068359375
2023-08-31,1949.6064453125
2023-09-01,1955.9537353515625
2023-09-04,1967.8328857421875
2023-09-05,1926.9365234375
2023-09-06,1923.6717529296875
2023-09-07,1913.6971435546875
2023-09-08,1903.359619140625
2023-09-11,1877.062744140625
2023-09-12,1868.9017333984375
2023-09-13,1877.51611328125
2023-09-14,1909.7979736328125
2023-09-15,1913.33447265625
2023-09-20,1874.5235595703125
2023-09-21,1841.6978759765625
2023-09-22,1810.866943359375
2023-09-25,1804.519287109375
2023-09-26,1781.8494873046875
2023-09-27,1760.9930419921875
2023-09-28,1777.3153076171875
2023-09-29,1812.6802978515625
2023-10-02,1812.6802978515625
2023-10-03,1799.9853515625
2023-10-04,1804.4285888671875
2023-10-05,1766.8873291015625
2023-10-06,1750.2022705078125
2023-10-10,1787.471435546875
2023-10-11,1759.27001953125
2023-10-12,1804.519287109375
2023-10-13,1777.3153076171875
2023-10-16,1795.451416015625
2023-10-17,1772.8720703125
2023-10-18,1722.9078369140625
2023-10-19,1707.6737060546875
2023-10-20,1741.0435791015625
2023-10-23,1668.500244140625
2023-10-24,1657.165283203125
2023-10-25,1645.830322265625
2023-10-26,1658.525390625
2023-10-30,1623.16064453125
2023-10-31,1650.3643798828125
2023-11-02,1717.0137939453125
2023-11-03,1759.1795654296875
2023-11-06,1809.0531005859375
2023-11-07,1797.4462890625
2023-11-08,1847.1385498046875
2023-11-09,1859.9244384765625
2023-11-10,1831.72314453125
2023-11-13,1904.266845703125
2023-11-14,1886.1304931640625
2023-11-15,1854.3929443359375
2023-11-16,1838.9774169921875
2023-11-17,1820.841552734375
2023-11-20,1823.017822265625
2023-11-21,1877.062744140625
2023-11-22,1863.551513671875
2023-11-23,1862.1005859375
2023-11-24,1876.971923828125
2023-11-27,1876.6092529296875
2023-11-28,1886.1304931640625
2023-11-29,1899.732421875
2023-11-30,1904.266845703125
2023-12-01,1938.7247314453125
2023-12-04,1922.402587890625
2023-12-05,1910.6141357421875
2023-12-06,1917.868408203125
2023-12-07,1946.8857421875
2023-12-11,1930.5635986328125
2023-12-12,1940.53857421875
2023-12-13,1984.0643310546875
2023-12-14,1999.479736328125
2023-12-15,1926.9365234375
2023-12-18,1926.9365234375
2023-12-19,1948.6085205078125
2023-12-20,1980.8905029296875
2023-12-21,1963.208251953125
2023-12-22,1969.5557861328125
2023-12-26,1964.5684814453125
2023-12-27,1994.94580078125
2023-12-28,1999.479736328125
2023-12-29,1985.877685546875
2024-01-02,1994.855224609375
2024-01-03,2056.607666015625
2024-01-04,2076.466552734375
2024-01-05,2071.116455078125
2024-01-08,2103.76123046875
2024-01-09,2112.738037109375
2024-01-10,2104.84912109375
2024-01-11,2103.67041015625
2024-01-12,2104.66796875
2024-01-15,2101.040771484375
2024-01-16,2116.456298828125
2024-01-17,2033.0313720703125
2024-01-18,2051.167236328125
2024-01-19,2040.2852783203125
2024-01-22,2028.31591796875
2024-01-23,2052.98095703125
2024-01-24,2035.75146484375
2024-01-25,2013.0819091796875
2024-01-26,1994.0390625
2024-01-29,2011.9935302734375
2024-01-30,2013.0819091796875
2024-01-31,2148.194091796875
2024-02-01,2140.939697265625
2024-02-02,2134.59228515625
2024-02-05,2121.896728515625
2024-02-06,2153.634765625
2024-02-07,2149.100830078125
2024-02-08,2194.4404296875
2024-02-09,2158.168701171875
2024-02-12,2155.72021484375
2024-02-13,2150.9140625
2024-02-14,2167.055419921875
2024-02-15,2176.3046875
2024-02-16,2221.19091796875
2024-02-19,2236.243896484375
2024-02-20,2230.712158203125
2024-02-21,2216.56640625
2024-02-22,2189.90673828125
2024-02-23,2239.7802734375
2024-02-26,2232.525634765625
2024-02-27,2219.830810546875
2024-02-28,2208.04248046875
2024-02-29,2210.7626953125
2024-03-01,2226.17822265625
2024-03-04,2256.01171875
2024-03-05,2246.127685546875
2024-03-06,2239.7802734375
2024-03-07,2312.323974609375
2024-03-08,2292.19287109375
2024-03-11,2330.459228515625
2024-03-12,2345.058837890625
2024-03-13,2353.038330078125
2024-03-14,2348.59521484375
2024-03-15,2246.853271484375
2024-03-18,2345.875
2024-03-19,2402.09619140625
2024-03-20,2321.482666015625
2024-03-21,2310.509765625
2024-03-22,2276.052001953125
2024-03-25,2266.98388671875
2024-03-26,2246.127685546875
2024-03-27,2253.38232421875
2024-03-28,2250.75244140625
2024-04-01,2263.266357421875
2024-04-02,2276.052001953125
2024-04-03,2262.4501953125
2024-04-04,2271.699462890625
2024-04-05,2277.684326171875
2024-04-08,2291.73974609375
2024-04-09,2339.345947265625
2024-04-10,2397.471435546875
2024-04-11,2403.002685546875
2024-04-12,2337.7138671875
2024-04-15,2315.0439453125
2024-04-16,2313.3212890625
2024-04-17,2330.459228515625
2024-04-18,2371.26513671875
2024-04-19,2371.26513671875
2024-04-22,2357.663330078125
2024-04-23,2365.824462890625
2024-04-24,2354.036376953125
2024-04-25,2366.731201171875
2024-04-26,2412.07080078125
2024-04-29,2411.1640625
2024-04-30,2461.944580078125
2024-05-02,2575.2939453125
2024-05-03,2647.837158203125
2024-05-06,2620.633544921875
2024-05-07,2646.9306640625
2024-05-08,2647.837158203125
2024-05-09,2647.837158203125
2024-05-10,2647.837158203125
2024-05-13,2646.9306640625
2024-05-14,2646.9306640625
2024-05-15,2647.837158203125
2024-05-16,2593.4296875
2024-05-17,2561.480224609375
2024-05-20,2556.889404296875
2024-05-22,2579.842041015625
2024-05-23,2579.842041015625
2024-05-24,2632.795166015625
2024-05-27,2645.5224609375
2024-05-28,2583.557861328125
2024-05-29,2652.30419921875
2024-05-30,2652.30419921875
2024-05-31,2629.9150390625
2024-06-03,2630.008056640625
2024-06-04,2630.472412109375
2024-06-05,2629.079345703125
2024-06-06,2629.079345703125
2024-06-07,2639.298095703125
2024-06-10,2629.079345703125
2024-06-11,2583.557861328125
2024-06-12,2545.46875
2024-06-13,2544.539794921875
2024-06-14,2554.7587890625
2024-06-17,2548.255859375
2024-06-18,2550.11376953125
2024-06-19,2536.1787109375
2024-06-21,2510.166748046875
2024-06-24,2517.691650390625
2024-06-25,2516.48388671875
2024-06-26,2522.243896484375
2024-06-27,2516.48388671875
2024-06-28,2474.86474609375
2024-07-01,2466.50341796875
2024-07-02,2463.716552734375
2024-07-03,2489.91455078125
2024-07-04,2471.148681640625
2024-07-05,2464.645751953125
2024-07-08,2466.50341796875
2024-07-09,2517.5986328125
2024-07-10,2562.748291015625
2024-07-11,2666.2392578125
2024-07-12,2711.66748046875
2024-07-15,2710.831298828125
2024-07-17,2711.481689453125
2024-07-18,2763.69140625
2024-07-19,2763.877685546875
2024-07-22,2787.009521484375
2024-07-23,2787.009521484375
2024-07-24,2787.009521484375
2024-07-25,2787.009521484375
2024-07-26,2787.009521484375
2024-07-29,2814.879638671875
2024-07-30,2814.879638671875
2024-07-31,2796.299560546875
2024-08-01,2786.91650390625
2024-08-02,2768.336669921875
2024-08-05,2670.88427734375
2024-08-06,2694.109375
2024-08-07,2694.109375
2024-08-08,2703.306640625
2024-08-09,2783.52099609375
2024-08-12,2783.52099609375
2024-08-13,2728.978759765625
2024-08-14,2807.0302734375
2024-08-16,2839.285400390625
2024-08-19,2793.864990234375
2024-08-20,2728.508544921875
2024-08-21,2727.568115234375
2024-08-22,2727.00390625
2024-08-23,2750.043212890625
2024-08-26,2750.607421875
2024-08-27,2750.607421875
2024-08-28,2774.116943359375
2024-08-29,2731.800048828125
2024-08-30,2728.038330078125
2024-09-02,2736.501953125
2024-09-03,2665.973388671875
2024-09-04,2662.96435546875
2024-09-05,2659.390869140625
2024-09-06,2633.06005859375
2024-09-09,2718.258544921875
2024-09-10,2652.808349609375
2024-09-11,2647.353759765625
2024-09-12,2666.913818359375
2024-09-13,2670.67529296875
2024-09-16,2680.0791015625
2024-09-17,2745.90576171875
2024-09-23,2800.447509765625
2024-09-24,2673.49658203125
2024-09-25,2727.097900390625
2024-09-26,2745.90576171875
2024-09-27,2820.19580078125
2024-09-30,2849.347412109375
2024-10-01,2819.25537109375
2024-10-02,2773.08251953125
2024-10-03,2707.35009765625
2024-10-04,2756.249755859375
2024-10-07,2764.713134765625
2024-10-08,2727.097900390625
2024-10-09,2700.767578125
2024-10-10,2727.097900390625
2024-10-11,2717.6943359375
2024-10-14,2717.6943359375
2024-10-15,2717.6943359375
2024-10-16,2717.6943359375
2024-10-17,2796.68603515625
2024-10-18,2820.007568359375
2024-10-21,2869.868408203125
2024-10-22,2847.98291015625
2024-10-23,2824.1943359375
2024-10-24,2840.37060546875
2024-10-25,2821.339599609375
2024-10-28,2821.339599609375
2024-10-29,2759.393798828125
2024-10-30,2730.942626953125
2024-11-04,2684.316650390625
2024-11-05,2678.51220703125
2024-11-06,2709.056884765625
2024-11-07,2660.528076171875
2024-11-08,2688.122802734375
2024-11-11,2682.889404296875
2024-11-12,2670.9951171875
2024-11-13,2711.81640625
2024-11-14,2701.444580078125
2024-11-15,2701.349365234375
2024-11-18,2698.49462890625
2024-11-19,2697.638427734375
2024-11-20,2731.89404296875
2024-11-21,2807.06640625
2024-11-22,2797.55078125
2024-11-25,2735.7001953125
2024-11-26,2773.76220703125
2024-11-27,2754.731201171875
2024-11-28,2731.1328125
2024-11-29,2740.4580078125
2024-12-02,2790.89013671875
2024-12-03,2778.52001953125
2024-12-04,2783.08740234375
2024-12-05,2806.97119140625
2024-12-06,2806.11474609375
2024-12-09,2802.21337890625
2024-12-10,2816.581787109375
2024-12-11,2845.128173828125
2024-12-12,2911.736572265625
2024-12-13,2895.560302734375
2024-12-16,2950.9404296875
2024-12-17,2899.366455078125
2024-12-18,2873.6748046875
2024-12-19,2872.72314453125
2024-12-20,2873.6748046875
2024-12-23,2854.643798828125
2024-12-24,2828.095703125
2024-12-26,2870.820068359375
2024-12-27,2875.958251953125
2024-12-30,2878.432373046875
2025-01-02,2902.22119140625
2025-01-03,2934.478515625
2025-01-06,2920.300537109375
2025-01-07,2921.252197265625
2025-01-08,2934.57373046875
2025-01-09,2978.344970703125
2025-01-10,2978.344970703125
2025-01-13,2968.82958984375
2025-01-14,2959.31396484375
2025-01-15,3025.92236328125
2025-01-16,3007.557373046875
2025-01-17,3003.56103515625
2025-01-20,3035.43798828125
2025-01-21,3017.26318359375
2025-01-22,3006.891357421875
2025-01-23,3028.777099609375
2025-01-24,3046.000244140625
2025-01-27,3031.0
2025-01-28,3080.0
2025-01-29,3166.300048828125
2025-01-30,3294.89990234375
2025-01-31,3280.0
2025-02-03,3266.89990234375
2025-02-04,3285.0
2025-02-05,3294.89990234375
2025-02-06,3270.0
2025-02-07,3260.0
2025-02-10,3255.0
2025-02-11,3254.89990234375
2025-02-12,3239.0
2025-02-13,3200.0
2025-02-14,3183.0
2025-02-17,3126.699951171875
2025-02-18,3136.0
2025-02-19,3153.0
2025-02-20,3165.0
2025-02-21,3189.0
2025-02-24,3173.10009765625
2025-02-25,3199.800048828125
2025-02-26,3253.800048828125
2025-02-27,3280.0
2025-02-28,3200.0
2025-03-03,3230.0
2025-03-04,3210.0
2025-03-05,3210.0
2025-03-06,3260.0
2025-03-07,3280.10009765625
2025-03-10,3359.0
2025-03-11,3298.199951171875
2025-03-12,3360.0
2025-03-13,3511.800048828125
2025-03-14,3430.0
2025-03-17,3429.0
2025-03-18,3400.0
2025-03-19,3351.39990234375
2025-03-20,3327.0
2025-03-21,3300.0
2025-03-24,3415.0
2025-03-25,3450.0
2025-03-26,3536.699951171875
2025-03-27,3594.0
2025-03-28,3635.0
2025-03-31,3550.0
2025-04-01,3580.0
2025-04-02,3600.0
2025-04-03,3600.0
2025-04-04,3530.0
2025-04-07,3441.0
2025-04-08,3450.0
2025-04-09,3570.0
2025-04-10,3549.89990234375
2025-04-11,3540.0
2025-04-14,3779.0
2025-04-15,3815.39990234375
2025-04-16,3771.0
2025-04-17,3840.0
2025-04-21,3860.0
2025-04-22,3877.0
2025-04-23,3913.0
2025-04-24,3957.0
2025-04-25,3957.0
2025-04-28,3945.0
2025-04-29,4199.89990234375
2025-04-30,4050.0
2025-05-02,4080.0
2025-05-05,4050.0
2025-05-06,3991.0
2025-05-07,4030.0
2025-05-08,3985.0
2025-05-09,4045.0
2025-05-12,3990.0
2025-05-13,4145.0
2025-05-14,4193.0
2025-05-15,4100.0
2025-05-16,4180.0
2025-05-19,4200.0
2025-05-20,4200.0
2025-05-22,4092.0
2025-05-23,4159.89990234375
2025-05-26,4214.0
2025-05-27,4214.0
2025-05-28,4175.0
2025-05-29,4130.0
2025-05-30,4023.5
2025-06-02,4000.0
2025-06-03,4000.0
2025-06-04,3960.0
2025-06-05,3850.0
2025-06-06,3800.0
2025-06-09,3810.0
2025-06-10,3819.5
2025-06-11,3845.10009765625
2025-06-12,3920.0
2025-06-13,3953.0
2025-06-16,3989.0
2025-06-17,3994.0
2025-06-18,3959.699951171875
2025-06-19,3929.0
2025-06-23,3894.0
2025-06-24,3825.0
2025-06-25,3850.0
2025-06-26,3845.800048828125
2025-06-27,3840.0
2025-06-30,3801.0
2025-07-01,3803.0
2025-07-02,3844.0
2025-07-03,3867.0
2025-07-04,3950.0
2025-07-07,3900.0
2025-07-08,3886.0
2025-07-09,3881.0
2025-07-10,3824.10009765625
2025-07-11,3770.0
2025-07-14,3720.0
2025-07-15,3647.10009765625
2025-07-17,3613.0
2025-07-18,3610.0
2025-07-21,3635.0
2025-07-22,3615.0
2025-07-23,3590.0
2025-07-24,3567.0
2025-07-25,3568.0
2025-07-28,3570.0
2025-07-29,3600.0
2025-07-30,3723.0
2025-07-31,3732.0
2025-08-01,3770.0
2025-08-04,3745.0
2025-08-05,3727.0
2025-08-06,3730.0
2025-08-07,3750.0
2025-08-08,3770.0
2025-08-11,3800.0
2025-08-12,3820.0
2025-08-13,3918.0
2025-08-14,3925.0
2025-08-18,3974.5
2025-08-19,3890.0
2025-08-20,3880.10009765625
2025-08-21,3860.0
2025-08-22,3924.10009765625
