Date,SN.L
2022-10-20,1011.7723388671875
2022-10-21,1004.2777709960938
2022-10-24,1009.274169921875
2022-10-25,1000.7802124023438
2022-10-26,1014.2705688476562
2022-10-27,1011.2727661132812
2022-10-28,1014.770263671875
2022-10-31,1029.2598876953125
2022-11-01,1022.7644653320312
2022-11-02,1004.7774658203125
2022-11-03,1033.7564697265625
2022-11-04,1047.2469482421875
2022-11-07,1042.25048828125
2022-11-08,1036.75439453125
2022-11-09,1029.2598876953125
2022-11-10,1055.74072265625
2022-11-11,1055.2410888671875
2022-11-14,1063.2354736328125
2022-11-15,1059.23828125
2022-11-16,1062.735595703125
2022-11-17,1057.2398681640625
2022-11-18,1067.232666015625
2022-11-21,1073.727783203125
2022-11-22,1074.2274169921875
2022-11-23,1075.226806640625
2022-11-24,1088.2174072265625
2022-11-25,1102.70703125
2022-11-28,1083.2210693359375
2022-11-29,1077.225341796875
2022-11-30,1084.719970703125
2022-12-01,1077.724853515625
2022-12-02,1088.717041015625
2022-12-05,1088.717041015625
2022-12-06,1071.2296142578125
2022-12-07,1090.7156982421875
2022-12-08,1099.7091064453125
2022-12-09,1097.2109375
2022-12-12,1104.2059326171875
2022-12-13,1124.191650390625
2022-12-14,1124.191650390625
2022-12-15,1104.2059326171875
2022-12-16,1079.223876953125
2022-12-19,1077.724853515625
2022-12-20,1070.2303466796875
2022-12-21,1093.2138671875
2022-12-22,1096.7113037109375
2022-12-23,1104.70556640625
2022-12-28,1097.2109375
2022-12-29,1104.70556640625
2022-12-30,1108.7027587890625
2023-01-03,1121.6934814453125
2023-01-04,1144.17724609375
2023-01-05,1155.1693115234375
2023-01-06,1159.16650390625
2023-01-09,1167.6602783203125
2023-01-10,1181.650146484375
2023-01-11,1160.165771484375
2023-01-12,1148.17431640625
2023-01-13,1152.1715087890625
2023-01-16,1151.172119140625
2023-01-17,1139.180908203125
2023-01-18,1132.6854248046875
2023-01-19,1130.1873779296875
2023-01-20,1141.678955078125
2023-01-23,1154.169921875
2023-01-24,1142.67822265625
2023-01-25,1131.1865234375
2023-01-26,1134.68408203125
2023-01-27,1121.1937255859375
2023-01-30,1117.6961669921875
2023-01-31,1113.6990966796875
2023-02-01,1123.1922607421875
2023-02-02,1148.673828125
2023-02-03,1187.1461181640625
2023-02-06,1175.654541015625
2023-02-07,1172.6566162109375
2023-02-08,1175.654541015625
2023-02-09,1151.671875
2023-02-10,1146.6754150390625
2023-02-13,1149.673095703125
2023-02-14,1150.6724853515625
2023-02-15,1160.165771484375
2023-02-16,1155.6688232421875
2023-02-17,1154.169921875
2023-02-20,1160.6654052734375
2023-02-21,1209.630126953125
2023-02-22,1218.123779296875
2023-02-23,1222.12109375
2023-02-24,1214.1268310546875
2023-02-27,1202.6351318359375
2023-02-28,1185.1475830078125
2023-03-01,1196.639404296875
2023-03-02,1205.6329345703125
2023-03-03,1217.1246337890625
2023-03-06,1207.6317138671875
2023-03-07,1219.622802734375
2023-03-08,1208.131103515625
2023-03-09,1217.6243896484375
2023-03-10,1197.1390380859375
2023-03-13,1181.650146484375
2023-03-14,1196.639404296875
2023-03-15,1178.152587890625
2023-03-16,1173.656005859375
2023-03-17,1168.659423828125
2023-03-20,1160.6654052734375
2023-03-21,1165.1619873046875
2023-03-22,1176.65380859375
2023-03-23,1151.172119140625
2023-03-24,1132.185791015625
2023-03-27,1139.180908203125
2023-03-28,1132.185791015625
2023-03-29,1119.6947021484375
2023-03-30,1101.888427734375
2023-03-31,1121.377685546875
2023-04-03,1125.8751220703125
2023-04-04,1120.8779296875
2023-04-05,1127.3743896484375
2023-04-06,1140.3671875
2023-04-11,1175.847412109375
2023-04-12,1194.8369140625
2023-04-13,1192.3382568359375
2023-04-14,1209.32861328125
2023-04-17,1197.8350830078125
2023-04-18,1196.3359375
2023-04-19,1222.3216552734375
2023-04-20,1245.308837890625
2023-04-21,1276.79150390625
2023-04-24,1273.7930908203125
2023-04-25,1273.2933349609375
2023-04-26,1293.7821044921875
2023-04-27,1287.7852783203125
2023-04-28,1313.77099609375
2023-05-02,1297.280029296875
2023-05-03,1277.790771484375
2023-05-04,1273.7930908203125
2023-05-05,1265.2977294921875
2023-05-09,1257.3021240234375
2023-05-10,1256.3026123046875
2023-05-11,1275.7919921875
2023-05-12,1275.292236328125
2023-05-15,1283.7874755859375
2023-05-16,1298.2794189453125
2023-05-17,1300.778076171875
2023-05-18,1296.280517578125
2023-05-19,1281.288818359375
2023-05-22,1279.789794921875
2023-05-23,1268.296142578125
2023-05-24,1229.317626953125
2023-05-25,1219.3231201171875
2023-05-26,1224.8201904296875
2023-05-30,1214.325927734375
2023-05-31,1201.333251953125
2023-06-01,1200.8336181640625
2023-06-02,1208.329345703125
2023-06-05,1222.3216552734375
2023-06-06,1218.8236083984375
2023-06-07,1206.8302001953125
2023-06-08,1196.3359375
2023-06-09,1193.337646484375
2023-06-12,1184.3426513671875
2023-06-13,1188.3404541015625
2023-06-14,1248.3072509765625
2023-06-15,1250.3060302734375
2023-06-16,1254.803466796875
2023-06-19,1242.310546875
2023-06-20,1243.309814453125
2023-06-21,1233.8153076171875
2023-06-22,1222.8214111328125
2023-06-23,1235.314453125
2023-06-26,1238.3126220703125
2023-06-27,1241.810791015625
2023-06-28,1261.2999267578125
2023-06-29,1245.308837890625
2023-06-30,1267.296630859375
2023-07-03,1194.3370361328125
2023-07-04,1199.3343505859375
2023-07-05,1191.3388671875
2023-07-06,1164.8533935546875
2023-07-07,1162.8546142578125
2023-07-10,1169.850830078125
2023-07-11,1174.34814453125
2023-07-12,1176.846923828125
2023-07-13,1168.3515625
2023-07-14,1179.345458984375
2023-07-17,1181.34423828125
2023-07-18,1174.34814453125
2023-07-19,1193.8375244140625
2023-07-20,1198.3348388671875
2023-07-21,1202.8323974609375
2023-07-24,1200.8336181640625
2023-07-25,1193.337646484375
2023-07-26,1196.8358154296875
2023-07-27,1194.8369140625
2023-07-28,1187.8406982421875
2023-07-31,1184.3426513671875
2023-08-01,1175.847412109375
2023-08-02,1150.861328125
2023-08-03,1123.37646484375
2023-08-04,1125.8751220703125
2023-08-07,1119.87841796875
2023-08-08,1109.3843994140625
2023-08-09,1118.37939453125
2023-08-10,1123.37646484375
2023-08-11,1118.8790283203125
2023-08-14,1105.386474609375
2023-08-15,1078.901123046875
2023-08-16,1072.4049072265625
2023-08-17,1081.8995361328125
2023-08-18,1068.9066162109375
2023-08-21,1068.9066162109375
2023-08-22,1060.9112548828125
2023-08-23,1068.4071044921875
2023-08-24,1060.4114990234375
2023-08-25,1058.4127197265625
2023-08-29,1072.4049072265625
2023-08-30,1073.404296875
2023-08-31,1069.4066162109375
2023-09-01,1063.9095458984375
2023-09-04,1054.414794921875
2023-09-05,1035.9249267578125
2023-09-06,1042.921142578125
2023-09-07,1060.9112548828125
2023-09-08,1066.408203125
2023-09-11,1066.9078369140625
2023-09-12,1063.9095458984375
2023-09-13,1067.4075927734375
2023-09-14,1058.4127197265625
2023-09-15,1063.9095458984375
2023-09-18,1047.91845703125
2023-09-19,1039.9228515625
2023-09-20,1050.9168701171875
2023-09-21,1037.9239501953125
2023-09-22,1037.9239501953125
2023-09-25,1039.9228515625
2023-09-26,1040.422607421875
2023-09-27,1007.9405517578125
2023-09-28,1014.9367065429688
2023-09-29,1022.4325561523438
2023-10-02,997.046630859375
2023-10-03,980.0560302734375
2023-10-04,972.0604858398438
2023-10-05,964.7825927734375
2023-10-06,962.5835571289062
2023-10-09,963.7830200195312
2023-10-10,980.3757934570312
2023-10-11,943.7916259765625
2023-10-12,942.7921142578125
2023-10-13,946.1906127929688
2023-10-16,949.1892700195312
2023-10-17,948.3895874023438
2023-10-18,933.7959594726562
2023-10-19,920.4017333984375
2023-10-20,920.2018432617188
2023-10-23,923.4005126953125
2023-10-24,916.6033935546875
2023-10-25,917.4030151367188
2023-10-26,905.0084228515625
2023-10-27,895.8123779296875
2023-10-30,907.2074584960938
2023-10-31,920.4017333984375
2023-11-01,923.0006713867188
2023-11-02,961.5839233398438
2023-11-03,981.1754150390625
2023-11-06,983.174560546875
2023-11-07,989.3718872070312
2023-11-08,990.3714599609375
2023-11-09,996.9686279296875
2023-11-10,988.5723266601562
2023-11-13,1015.0608520507812
2023-11-14,1031.5537109375
2023-11-15,1031.5537109375
2023-11-16,1024.556640625
2023-11-17,1024.0570068359375
2023-11-20,1019.0590209960938
2023-11-21,1021.5579833984375
2023-11-22,1031.5537109375
2023-11-23,1031.5537109375
2023-11-24,1024.0570068359375
2023-11-27,1021.0581665039062
2023-11-28,1020.5584716796875
2023-11-29,1021.0581665039062
2023-11-30,1023.0573120117188
2023-12-01,1035.0521240234375
2023-12-04,1033.0531005859375
2023-12-05,1025.056396484375
2023-12-06,1028.0552978515625
2023-12-07,1030.0543212890625
2023-12-08,1048.0465087890625
2023-12-11,1048.5462646484375
2023-12-12,1054.0439453125
2023-12-13,1055.5433349609375
2023-12-14,1081.531982421875
2023-12-15,1044.04833984375
2023-12-18,1046.04736328125
2023-12-19,1048.0465087890625
2023-12-20,1065.0390625
2023-12-21,1070.5367431640625
2023-12-22,1073.5355224609375
2023-12-27,1071.0367431640625
2023-12-28,1076.034423828125
2023-12-29,1078.033447265625
2024-01-02,1067.038330078125
2024-01-03,1049.0460205078125
2024-01-04,1050.54541015625
2024-01-05,1041.54931640625
2024-01-08,1070.0369873046875
2024-01-09,1083.0313720703125
2024-01-10,1078.033447265625
2024-01-11,1066.5384521484375
2024-01-12,1076.034423828125
2024-01-15,1066.038818359375
2024-01-16,1064.5394287109375
2024-01-17,1081.531982421875
2024-01-18,1097.025390625
2024-01-19,1098.5247802734375
2024-01-22,1117.5164794921875
2024-01-23,1107.5208740234375
2024-01-24,1080.03271484375
2024-01-25,1087.529541015625
2024-01-26,1104.5220947265625
2024-01-29,1094.026611328125
2024-01-30,1098.5247802734375
2024-01-31,1110.019775390625
2024-02-01,1096.5255126953125
2024-02-02,1096.5255126953125
2024-02-05,1114.5177001953125
2024-02-06,1116.516845703125
2024-02-07,1112.5186767578125
2024-02-08,1101.023681640625
2024-02-09,1092.0274658203125
2024-02-12,1097.525146484375
2024-02-13,1096.0257568359375
2024-02-14,1097.025390625
2024-02-15,1108.5203857421875
2024-02-16,1116.516845703125
2024-02-19,1132.0101318359375
2024-02-20,1129.011474609375
2024-02-21,1130.5108642578125
2024-02-22,1137.008056640625
2024-02-23,1134.0093994140625
2024-02-26,1125.01318359375
2024-02-27,1113.5181884765625
2024-02-28,1048.0465087890625
2024-02-29,1040.050048828125
2024-03-01,1047.0469970703125
2024-03-04,1041.54931640625
2024-03-05,1048.0465087890625
2024-03-06,1076.5341796875
2024-03-07,1087.0296630859375
2024-03-08,1077.53369140625
2024-03-11,1090.528076171875
2024-03-12,1094.026611328125
2024-03-13,1089.528564453125
2024-03-14,1083.0313720703125
2024-03-15,1062.540283203125
2024-03-18,1052.0447998046875
2024-03-19,1057.5423583984375
2024-03-20,1032.55322265625
2024-03-21,1032.55322265625
2024-03-22,1038.5506591796875
2024-03-25,1018.0595092773438
2024-03-26,1032.0533447265625
2024-03-27,1043.0487060546875
2024-03-28,991.3468017578125
2024-04-02,973.9512939453125
2024-04-03,975.7507934570312
2024-04-04,965.5534057617188
2024-04-05,974.5510864257812
2024-04-08,967.1530151367188
2024-04-09,973.3513793945312
2024-04-10,970.9520263671875
2024-04-11,980.1497192382812
2024-04-12,960.95458984375
2024-04-15,958.355224609375
2024-04-16,961.75439453125
2024-04-17,959.954833984375
2024-04-18,966.5531005859375
2024-04-19,961.5543823242188
2024-04-22,974.5510864257812
2024-04-23,984.5485229492188
2024-04-24,983.14892578125
2024-04-25,964.1537475585938
2024-04-26,980.74951171875
2024-04-29,983.7487182617188
2024-04-30,978.75
2024-05-01,976.3506469726562
2024-05-02,985.3483276367188
2024-05-03,996.5454711914062
2024-05-07,997.545166015625
2024-05-08,1007.2427368164062
2024-05-09,1001.2443237304688
2024-05-10,1004.2435302734375
2024-05-13,1006.2430419921875
2024-05-14,1017.7400512695312
2024-05-15,1019.7395629882812
2024-05-16,1024.73828125
2024-05-17,1023.2387084960938
2024-05-20,1022.7388305664062
2024-05-21,1019.2396850585938
2024-05-22,1014.7408447265625
2024-05-23,982.3490600585938
2024-05-24,978.550048828125
2024-05-28,979.7498168945312
2024-05-29,979.94970703125
2024-05-30,987.14794921875
2024-05-31,990.1471557617188
2024-06-03,983.94873046875
2024-06-04,994.9459228515625
2024-06-05,1027.737548828125
2024-06-06,1034.23583984375
2024-06-07,1037.7349853515625
2024-06-10,1026.73779296875
2024-06-11,1008.2424926757812
2024-06-12,1015.2406616210938
2024-06-13,1010.7418823242188
2024-06-14,999.3447875976562
2024-06-17,986.9479370117188
2024-06-18,987.5477294921875
2024-06-19,990.5469970703125
2024-06-20,998.7449340820312
2024-06-21,1004.743408203125
2024-06-24,995.9456787109375
2024-06-25,978.9500122070312
2024-06-26,978.550048828125
2024-06-27,976.3506469726562
2024-06-28,980.349609375
2024-07-01,975.350830078125
2024-07-02,972.7515869140625
2024-07-03,985.9482421875
2024-07-04,1053.7308349609375
2024-07-05,1056.7301025390625
2024-07-08,1061.7288818359375
2024-07-09,1077.7247314453125
2024-07-10,1091.72119140625
2024-07-11,1090.721435546875
2024-07-12,1099.7191162109375
2024-07-15,1070.2266845703125
2024-07-16,1062.228759765625
2024-07-17,1088.7220458984375
2024-07-18,1101.7186279296875
2024-07-19,1091.2213134765625
2024-07-22,1095.7200927734375
2024-07-23,1102.218505859375
2024-07-24,1111.2161865234375
2024-07-25,1124.7127685546875
2024-07-26,1121.713623046875
2024-07-29,1127.7120361328125
2024-07-30,1117.714599609375
2024-07-31,1122.7132568359375
2024-08-01,1198.69384765625
2024-08-02,1186.1971435546875
2024-08-05,1166.7020263671875
2024-08-06,1165.202392578125
2024-08-07,1179.1988525390625
2024-08-08,1177.1993408203125
2024-08-09,1165.7022705078125
2024-08-12,1155.704833984375
2024-08-13,1146.7071533203125
2024-08-14,1156.70458984375
2024-08-15,1170.2010498046875
2024-08-16,1168.20166015625
2024-08-19,1176.19970703125
2024-08-20,1174.2000732421875
2024-08-21,1170.2010498046875
2024-08-22,1169.7012939453125
2024-08-23,1170.7010498046875
2024-08-27,1173.200439453125
2024-08-28,1172.700439453125
2024-08-29,1168.20166015625
2024-08-30,1170.2010498046875
2024-09-02,1163.7027587890625
2024-09-03,1173.7001953125
2024-09-04,1164.20263671875
2024-09-05,1181.6981201171875
2024-09-06,1198.1939697265625
2024-09-09,1208.19140625
2024-09-10,1208.19140625
2024-09-11,1201.6929931640625
2024-09-12,1196.194580078125
2024-09-13,1195.694580078125
2024-09-16,1189.6961669921875
2024-09-17,1175.69970703125
2024-09-18,1162.2032470703125
2024-09-19,1166.2021484375
2024-09-20,1149.706298828125
2024-09-23,1151.2059326171875
2024-09-24,1146.207275390625
2024-09-25,1136.709716796875
2024-09-26,1131.2110595703125
2024-09-27,1164.70263671875
2024-09-30,1157.704345703125
2024-10-01,1162.7030029296875
2024-10-02,1150.7061767578125
2024-10-03,1139.81884765625
2024-10-04,1136.8193359375
2024-10-07,1100.8250732421875
2024-10-08,1079.3284912109375
2024-10-09,1085.827392578125
2024-10-10,1092.8262939453125
2024-10-11,1086.8272705078125
2024-10-14,1088.826904296875
2024-10-15,1084.32763671875
2024-10-16,1108.3238525390625
2024-10-17,1120.3218994140625
2024-10-18,1127.32080078125
2024-10-21,1125.821044921875
2024-10-22,1128.820556640625
2024-10-23,1122.821533203125
2024-10-24,1121.8216552734375
2024-10-25,1087.8271484375
2024-10-28,1102.82470703125
2024-10-29,1092.8262939453125
2024-10-30,1097.8255615234375
2024-10-31,960.8472900390625
2024-11-01,966.6463623046875
2024-11-04,962.8469848632812
2024-11-05,966.0464477539062
2024-11-06,927.6525268554688
2024-11-07,934.0515747070312
2024-11-08,917.4541625976562
2024-11-11,937.6509399414062
2024-11-12,956.048095703125
2024-11-13,951.2488403320312
2024-11-14,960.8472900390625
2024-11-15,963.8468017578125
2024-11-18,980.4441528320312
2024-11-19,988.04296875
2024-11-20,974.6450805664062
2024-11-21,975.8449096679688
2024-11-22,986.6431884765625
2024-11-25,983.0437622070312
2024-11-26,985.443359375
2024-11-27,995.4417724609375
2024-11-28,985.04345703125
2024-11-29,996.841552734375
2024-12-02,1000.3410034179688
2024-12-03,995.0418701171875
2024-12-04,984.2435913085938
2024-12-05,978.6444702148438
2024-12-06,979.8442993164062
2024-12-09,991.4423828125
2024-12-10,992.2423095703125
2024-12-12,993.4420776367188
2024-12-13,998.0413818359375
2024-12-16,994.8419189453125
2024-12-17,980.0442504882812
2024-12-18,980.4441528320312
2024-12-19,977.0447387695312
2024-12-20,972.6453857421875
2024-12-23,976.644775390625
2024-12-24,985.8433227539062
2024-12-27,982.643798828125
2024-12-30,982.0439453125
2024-12-31,991.2424926757812
2025-01-02,993.0421752929688
2025-01-03,980.6441040039062
2025-01-06,989.8427124023438
2025-01-07,986.2432861328125
2025-01-08,987.4430541992188
2025-01-09,1003.8404541015625
2025-01-10,987.843017578125
2025-01-13,983.6436767578125
2025-01-14,977.8446044921875
2025-01-15,1010.3394165039062
2025-01-16,1021.3377075195312
2025-01-17,1025.3370361328125
2025-01-20,1027.836669921875
2025-01-21,1036.3353271484375
2025-01-22,1027.336669921875
2025-01-23,1008.8396606445312
2025-01-24,1002.3406982421875
2025-01-27,1011.3392944335938
2025-01-28,1024.837158203125
2025-01-29,1022.3375244140625
2025-01-30,1032.3359375
2025-01-31,1031.8360595703125
2025-02-03,1028.3365478515625
2025-02-04,1033.3358154296875
2025-02-05,1040.8345947265625
2025-02-06,1024.837158203125
2025-02-07,1001.3408813476562
2025-02-10,1003.8404541015625
2025-02-11,1009.339599609375
2025-02-12,1019.3380126953125
2025-02-13,1026.3369140625
2025-02-14,1025.3370361328125
2025-02-17,1031.3360595703125
2025-02-18,1032.3359375
2025-02-19,1021.3377075195312
2025-02-20,1017.3383178710938
2025-02-21,1033.3358154296875
2025-02-24,1043.334228515625
2025-02-25,1107.323974609375
2025-02-26,1147.817626953125
2025-02-27,1146.31787109375
2025-02-28,1150.317138671875
2025-03-03,1172.313720703125
2025-03-04,1176.81298828125
2025-03-05,1168.814208984375
2025-03-06,1155.31640625
2025-03-07,1153.316650390625
2025-03-10,1161.3154296875
2025-03-11,1140.8187255859375
2025-03-12,1095.8258056640625
2025-03-13,1091.826416015625
2025-03-14,1093.826171875
2025-03-17,1105.3243408203125
2025-03-18,1104.824462890625
2025-03-19,1088.3270263671875
2025-03-20,1097.3255615234375
2025-03-21,1084.82763671875
2025-03-24,1079.828369140625
2025-03-25,1093.3262939453125
2025-03-26,1099.8251953125
2025-03-27,1067.0
2025-03-28,1071.0
2025-03-31,1085.0
2025-04-01,1086.5
2025-04-02,1075.0
2025-04-03,1077.5
2025-04-04,1030.5
2025-04-07,979.4000244140625
2025-04-08,991.5999755859375
2025-04-09,937.7999877929688
2025-04-10,957.5999755859375
2025-04-11,974.7999877929688
2025-04-14,993.0
2025-04-15,993.2000122070312
2025-04-16,985.4000244140625
2025-04-17,983.5999755859375
2025-04-22,980.0
2025-04-23,1003.0
2025-04-24,1004.5
2025-04-25,991.4000244140625
2025-04-28,998.0
2025-04-29,996.0
2025-04-30,1054.0
2025-05-01,1078.0
2025-05-02,1080.5
2025-05-06,1067.5
2025-05-07,1058.0
2025-05-08,1068.0
2025-05-09,1069.0
2025-05-12,1080.5
2025-05-13,1066.0
2025-05-14,1056.5
2025-05-15,1081.5
2025-05-16,1086.0
2025-05-19,1087.0
2025-05-20,1103.5
2025-05-21,1080.0
2025-05-22,1061.0
2025-05-23,1063.0
2025-05-27,1072.5
2025-05-28,1064.5
2025-05-29,1069.0
2025-05-30,1074.5
2025-06-02,1076.5
2025-06-03,1082.0
2025-06-04,1082.5
2025-06-05,1117.0
2025-06-06,1124.5
2025-06-09,1107.5
2025-06-10,1118.0
2025-06-11,1120.5
2025-06-12,1109.5
2025-06-13,1094.0
2025-06-16,1082.5
2025-06-17,1077.5
2025-06-18,1067.0
2025-06-19,1074.0
2025-06-20,1079.5
2025-06-23,1079.5
2025-06-24,1092.5
2025-06-25,1096.5
2025-06-26,1101.0
2025-06-27,1109.0
2025-06-30,1113.0
2025-07-01,1119.0
2025-07-02,1105.0
2025-07-03,1107.0
2025-07-04,1111.5
2025-07-07,1109.0
2025-07-08,1100.0
2025-07-09,1115.0
2025-07-10,1155.5
2025-07-11,1122.5
2025-07-14,1119.0
2025-07-15,1099.5
2025-07-16,1096.5
2025-07-17,1119.5
2025-07-18,1125.0
2025-07-21,1128.5
2025-07-22,1137.5
2025-07-23,1158.5
2025-07-24,1171.5
2025-07-25,1173.5
2025-07-28,1171.0
2025-07-29,1180.0
2025-07-30,1170.0
2025-07-31,1162.5
2025-08-01,1156.5
2025-08-04,1154.0
2025-08-05,1331.0
2025-08-06,1337.5
2025-08-07,1344.5
2025-08-08,1340.5
2025-08-11,1343.0
2025-08-12,1346.0
2025-08-13,1353.0
2025-08-14,1353.0
2025-08-15,1345.5
2025-08-18,1348.0
2025-08-19,1367.5
2025-08-20,1391.0
2025-08-21,1385.0
2025-08-22,1383.0
