Date,SKF-B.ST
2023-01-24,166.50543212890625
2023-01-25,164.61892700195312
2023-01-26,164.5290985107422
2023-01-27,169.38009643554688
2023-01-30,166.77491760253906
2023-01-31,165.6071014404297
2023-02-01,170.5928192138672
2023-02-02,190.3560791015625
2023-02-03,192.0629119873047
2023-02-06,184.69662475585938
2023-02-07,187.0322723388672
2023-02-08,182.72027587890625
2023-02-09,183.52877807617188
2023-02-10,178.0938720703125
2023-02-13,178.5879669189453
2023-02-14,179.126953125
2023-02-15,181.46261596679688
2023-02-16,181.19313049316406
2023-02-17,179.66595458984375
2023-02-20,180.74395751953125
2023-02-21,175.66839599609375
2023-02-22,177.37521362304688
2023-02-23,177.77944946289062
2023-02-24,177.195556640625
2023-02-27,179.35153198242188
2023-02-28,179.08203125
2023-03-01,181.10330200195312
2023-03-02,184.51693725585938
2023-03-03,191.16458129882812
2023-03-06,194.0392303466797
2023-03-07,189.63742065429688
2023-03-08,190.4459228515625
2023-03-09,187.57125854492188
2023-03-10,184.06776428222656
2023-03-13,177.5998077392578
2023-03-14,182.00161743164062
2023-03-15,172.4344024658203
2023-03-16,173.78189086914062
2023-03-17,168.930908203125
2023-03-20,171.9403076171875
2023-03-21,175.4438018798828
2023-03-22,178.0489501953125
2023-03-23,182.8101043701172
2023-03-24,175.36746215820312
2023-03-27,178.158447265625
2023-03-28,179.9260711669922
2023-03-29,182.39146423339844
2023-03-30,186.6244659423828
2023-03-31,189.78759765625
2023-04-03,186.71749877929688
2023-04-04,185.27548217773438
2023-04-05,177.46070861816406
2023-04-06,176.29779052734375
2023-04-11,180.90292358398438
2023-04-12,184.39166259765625
2023-04-13,182.48448181152344
2023-04-14,186.4384002685547
2023-04-17,188.39208984375
2023-04-18,189.88063049316406
2023-04-19,188.29905700683594
2023-04-20,185.6941375732422
2023-04-21,183.41481018066406
2023-04-24,184.11256408691406
2023-04-25,180.80990600585938
2023-04-26,179.55393981933594
2023-04-27,173.13467407226562
2023-04-28,172.39039611816406
2023-05-02,173.83241271972656
2023-05-03,171.18096923828125
2023-05-04,169.73895263671875
2023-05-05,171.87872314453125
2023-05-08,171.87872314453125
2023-05-09,171.41354370117188
2023-05-10,166.62234497070312
2023-05-11,164.01742553710938
2023-05-12,166.2501983642578
2023-05-15,168.71559143066406
2023-05-16,167.32009887695312
2023-05-17,171.04141235351562
2023-05-19,175.46051025390625
2023-05-22,174.53016662597656
2023-05-23,170.5297393798828
2023-05-24,166.29672241210938
2023-05-25,165.87806701660156
2023-05-26,168.2504425048828
2023-05-29,167.08750915527344
2023-05-30,165.13380432128906
2023-05-31,159.9239501953125
2023-06-01,159.5983428955078
2023-06-02,167.13401794433594
2023-06-05,167.9248046875
2023-06-07,172.29736328125
2023-06-08,176.3443145751953
2023-06-09,177.50721740722656
2023-06-12,177.60025024414062
2023-06-13,182.11236572265625
2023-06-14,185.27548217773438
2023-06-15,182.94964599609375
2023-06-16,184.48471069335938
2023-06-19,181.69371032714844
2023-06-20,176.48385620117188
2023-06-21,175.7395782470703
2023-06-22,175.08836364746094
2023-06-26,174.7162322998047
2023-06-27,173.5067901611328
2023-06-28,175.22792053222656
2023-06-29,174.99533081054688
2023-06-30,174.53016662597656
2023-07-03,173.41375732421875
2023-07-04,170.8553466796875
2023-07-05,169.45985412597656
2023-07-06,167.50616455078125
2023-07-07,172.29736328125
2023-07-10,170.99490356445312
2023-07-11,173.92544555664062
2023-07-12,176.29779052734375
2023-07-13,173.3207244873047
2023-07-14,171.3205108642578
2023-07-17,173.3207244873047
2023-07-18,176.85598754882812
2023-07-19,177.60025024414062
2023-07-20,183.08920288085938
2023-07-21,178.71665954589844
2023-07-24,179.9260711669922
2023-07-25,182.34494018554688
2023-07-26,181.4611358642578
2023-07-27,182.94964599609375
2023-07-28,184.29864501953125
2023-07-31,186.6244659423828
2023-08-01,185.4615478515625
2023-08-02,183.0426788330078
2023-08-03,175.83262634277344
2023-08-04,176.90249633789062
2023-08-07,177.7863311767578
2023-08-08,174.85577392578125
2023-08-09,176.2047576904297
2023-08-10,175.13487243652344
2023-08-11,171.22747802734375
2023-08-14,172.11129760742188
2023-08-15,169.78546142578125
2023-08-16,170.1575927734375
2023-08-17,168.9016571044922
2023-08-18,168.01785278320312
2023-08-21,168.48300170898438
2023-08-22,171.78567504882812
2023-08-23,168.06436157226562
2023-08-24,166.4827880859375
2023-08-25,166.11065673828125
2023-08-28,168.9016571044922
2023-08-29,170.25064086914062
2023-08-30,169.0877227783203
2023-08-31,165.36639404296875
2023-09-01,166.2036895751953
2023-09-04,168.2504425048828
2023-09-05,168.06436157226562
2023-09-06,170.66928100585938
2023-09-07,167.22705078125
2023-09-08,164.9942626953125
2023-09-11,166.7153778076172
2023-09-12,167.73873901367188
2023-09-13,166.76190185546875
2023-09-14,168.9016571044922
2023-09-15,170.76231384277344
2023-09-18,172.9951171875
2023-09-19,170.3901824951172
2023-09-20,171.506591796875
2023-09-21,168.06436157226562
2023-09-22,165.97109985351562
2023-09-25,165.36639404296875
2023-09-26,163.27316284179688
2023-09-27,164.01742553710938
2023-09-28,166.3897705078125
2023-09-29,169.45985412597656
2023-10-02,167.73873901367188
2023-10-03,166.9014434814453
2023-10-04,167.69223022460938
2023-10-05,167.78526306152344
2023-10-06,170.90185546875
2023-10-09,167.6457061767578
2023-10-10,172.90208435058594
2023-10-11,171.8321990966797
2023-10-12,173.55331420898438
2023-10-13,170.43670654296875
2023-10-16,168.29693603515625
2023-10-17,167.27357482910156
2023-10-18,163.7848358154297
2023-10-19,161.0403594970703
2023-10-20,157.64463806152344
2023-10-23,160.3891143798828
2023-10-24,162.24977111816406
2023-10-25,163.31967163085938
2023-10-26,164.90122985839844
2023-10-27,164.90122985839844
2023-10-30,166.43626403808594
2023-10-31,167.55267333984375
2023-11-01,165.3198699951172
2023-11-02,168.3899688720703
2023-11-03,171.69265747070312
2023-11-06,170.57626342773438
2023-11-07,167.4596405029297
2023-11-08,168.1573944091797
2023-11-09,172.52993774414062
2023-11-10,170.0645751953125
2023-11-13,170.20411682128906
2023-11-14,174.99533081054688
2023-11-15,176.94900512695312
2023-11-16,174.0184783935547
2023-11-17,176.76295471191406
2023-11-20,176.6234130859375
2023-11-21,176.1582489013672
2023-11-22,176.3443145751953
2023-11-23,177.6932830810547
2023-11-24,178.25148010253906
2023-11-27,178.90272521972656
2023-11-28,179.69349670410156
2023-11-29,181.87977600097656
2023-11-30,183.36831665039062
2023-12-01,185.7406463623047
2023-12-04,182.9961700439453
2023-12-05,182.62405395507812
2023-12-06,188.48513793945312
2023-12-07,190.0666961669922
2023-12-08,188.85726928710938
2023-12-11,190.15972900390625
2023-12-12,190.25274658203125
2023-12-13,188.39208984375
2023-12-14,190.34579467773438
2023-12-15,192.4855499267578
2023-12-18,191.18309020996094
2023-12-19,192.2064666748047
2023-12-20,193.1367950439453
2023-12-21,190.8109588623047
2023-12-22,190.0666961669922
2023-12-27,190.0666961669922
2023-12-28,188.39208984375
2023-12-29,187.2757110595703
2024-01-02,187.64784240722656
2024-01-03,185.508056640625
2024-01-04,185.508056640625
2024-01-05,182.94964599609375
2024-01-08,188.1129913330078
2024-01-09,184.3451385498047
2024-01-10,184.29864501953125
2024-01-11,181.18203735351562
2024-01-12,182.2984161376953
2024-01-15,181.2750701904297
2024-01-16,178.06539916992188
2024-01-17,175.87913513183594
2024-01-18,180.15866088867188
2024-01-19,179.27484130859375
2024-01-22,182.15887451171875
2024-01-23,181.64720153808594
2024-01-24,182.48448181152344
2024-01-25,186.903564453125
2024-01-26,187.0896453857422
2024-01-29,184.6707763671875
2024-01-30,183.55438232421875
2024-01-31,191.55520629882812
2024-02-01,192.2064666748047
2024-02-02,195.2765350341797
2024-02-05,191.92735290527344
2024-02-06,198.62574768066406
2024-02-07,194.34620666503906
2024-02-08,195.2765350341797
2024-02-09,193.78802490234375
2024-02-12,195.1835174560547
2024-02-13,195.1835174560547
2024-02-14,197.7884521484375
2024-02-15,201.3236846923828
2024-02-16,203.18435668945312
2024-02-19,202.5331268310547
2024-02-20,201.3236846923828
2024-02-21,202.06796264648438
2024-02-22,200.3003387451172
2024-02-23,206.1614227294922
2024-02-26,205.97535705566406
2024-02-27,208.20816040039062
2024-02-28,210.34793090820312
2024-02-29,210.06881713867188
2024-03-01,209.60365295410156
2024-03-04,209.7897186279297
2024-03-05,207.92906188964844
2024-03-06,208.85939025878906
2024-03-07,208.85939025878906
2024-03-08,209.5106201171875
2024-03-11,211.2782440185547
2024-03-12,218.16268920898438
2024-03-13,216.58114624023438
2024-03-14,216.48809814453125
2024-03-15,220.0233612060547
2024-03-18,215.8368682861328
2024-03-19,211.74342346191406
2024-03-20,212.2085723876953
2024-03-21,216.20899963378906
2024-03-22,215.65081787109375
2024-03-25,211.4643096923828
2024-03-26,213.6040802001953
2024-03-27,212.54615783691406
2024-03-28,210.14178466796875
2024-04-02,214.08494567871094
2024-04-03,213.98876953125
2024-04-04,218.89369201660156
2024-04-05,219.75926208496094
2024-04-08,217.7395782470703
2024-04-09,215.23904418945312
2024-04-10,215.6237335205078
2024-04-11,210.62265014648438
2024-04-12,210.33412170410156
2024-04-15,213.7002410888672
2024-04-16,208.50682067871094
2024-04-17,210.9111785888672
2024-04-18,211.19970703125
2024-04-19,211.10353088378906
2024-04-22,213.7964324951172
2024-04-23,216.00845336914062
2024-04-24,215.91226196289062
2024-04-25,211.19970703125
2024-04-26,216.58547973632812
2024-04-29,220.24012756347656
2024-04-30,221.20187377929688
2024-05-02,220.91334533691406
2024-05-03,221.7789306640625
2024-05-06,225.43356323242188
2024-05-07,229.66525268554688
2024-05-08,228.60733032226562
2024-05-10,228.60733032226562
2024-05-13,225.5297393798828
2024-05-14,227.26089477539062
2024-05-15,227.06854248046875
2024-05-16,223.99093627929688
2024-05-17,223.70242309570312
2024-05-20,226.0106201171875
2024-05-21,226.49148559570312
2024-05-22,223.02919006347656
2024-05-23,226.10679626464844
2024-05-24,223.798583984375
2024-05-27,223.31771850585938
2024-05-28,224.76034545898438
2024-05-29,220.43247985839844
2024-05-30,220.24012756347656
2024-05-31,220.52865600585938
2024-06-03,216.97019958496094
2024-06-04,214.7581787109375
2024-06-05,217.16253662109375
2024-06-07,216.97019958496094
2024-06-10,217.35488891601562
2024-06-11,214.2772979736328
2024-06-12,214.2772979736328
2024-06-13,205.1407012939453
2024-06-14,199.17787170410156
2024-06-17,202.25546264648438
2024-06-18,201.96693420410156
2024-06-19,203.0248565673828
2024-06-20,206.0062713623047
2024-06-24,204.8521728515625
2024-06-25,201.7745819091797
2024-06-26,200.90899658203125
2024-06-27,203.79425048828125
2024-06-28,204.65982055664062
2024-07-01,205.91009521484375
2024-07-02,202.0631103515625
2024-07-03,204.27511596679688
2024-07-04,204.27511596679688
2024-07-05,203.0248565673828
2024-07-08,204.75599670410156
2024-07-09,198.40846252441406
2024-07-10,198.60081481933594
2024-07-11,201.00518798828125
2024-07-12,207.73741149902344
2024-07-15,204.3712921142578
2024-07-16,206.1986083984375
2024-07-17,206.87184143066406
2024-07-18,198.40846252441406
2024-07-19,191.14727783203125
2024-07-22,194.36912536621094
2024-07-23,193.50355529785156
2024-07-24,187.252197265625
2024-07-25,189.6084747314453
2024-07-26,191.43580627441406
2024-07-29,191.1953582763672
2024-07-30,192.2052001953125
2024-07-31,191.33961486816406
2024-08-01,187.2041015625
2024-08-02,182.92433166503906
2024-08-05,180.90467834472656
2024-08-06,178.3079376220703
2024-08-07,180.80848693847656
2024-08-08,180.32762145996094
2024-08-09,179.26968383789062
2024-08-12,179.26968383789062
2024-08-13,179.65440368652344
2024-08-14,181.09701538085938
2024-08-15,183.7899169921875
2024-08-16,183.26095581054688
2024-08-19,184.4150390625
2024-08-20,183.35711669921875
2024-08-21,183.83798217773438
2024-08-22,183.21286010742188
2024-08-23,184.60739135742188
2024-08-26,184.27078247070312
2024-08-27,183.16476440429688
2024-08-28,182.87623596191406
2024-08-29,187.0117645263672
2024-08-30,186.8194122314453
2024-09-02,185.5691375732422
2024-09-03,182.68389892578125
2024-09-04,176.33636474609375
2024-09-05,175.47079467773438
2024-09-06,172.2489471435547
2024-09-09,173.4511260986328
2024-09-10,172.05657958984375
2024-09-11,172.58554077148438
2024-09-12,175.47079467773438
2024-09-13,177.73089599609375
2024-09-16,179.55821228027344
2024-09-17,188.79100036621094
2024-09-18,189.56039428710938
2024-09-19,195.61940002441406
2024-09-20,186.33853149414062
2024-09-23,185.95384216308594
2024-09-24,189.56039428710938
2024-09-25,190.5221405029297
2024-09-26,195.0423583984375
2024-09-27,196.8696746826172
2024-09-30,194.27294921875
2024-10-01,191.9647674560547
2024-10-02,191.82049560546875
2024-10-03,189.3680419921875
2024-10-04,194.27294921875
2024-10-07,193.3112030029297
2024-10-08,188.50247192382812
2024-10-09,190.23361206054688
2024-10-10,187.9735107421875
2024-10-11,189.46421813964844
2024-10-14,189.51229858398438
2024-10-15,186.91558837890625
2024-10-16,187.73306274414062
2024-10-17,187.4445343017578
2024-10-18,192.34945678710938
2024-10-21,189.51229858398438
2024-10-22,190.3297882080078
2024-10-23,191.1953582763672
2024-10-24,191.9166717529297
2024-10-25,193.69589233398438
2024-10-28,195.2346954345703
2024-10-29,195.52322387695312
2024-10-30,199.27403259277344
2024-10-31,193.5997314453125
2024-11-01,193.5997314453125
2024-11-04,197.63906860351562
2024-11-05,200.42813110351562
2024-11-06,198.31228637695312
2024-11-07,207.73741149902344
2024-11-08,203.1210174560547
2024-11-11,204.178955078125
2024-11-12,198.60081481933594
2024-11-13,195.0423583984375
2024-11-14,198.7931671142578
2024-11-15,197.92759704589844
2024-11-18,197.06201171875
2024-11-19,195.52322387695312
2024-11-20,193.69589233398438
2024-11-21,194.6576385498047
2024-11-22,199.85108947753906
2024-11-25,200.71665954589844
2024-11-26,194.6576385498047
2024-11-27,197.15818786621094
2024-11-28,200.33197021484375
2024-11-29,201.48605346679688
2024-12-02,206.77566528320312
2024-12-03,205.8139190673828
2024-12-04,207.06419372558594
2024-12-05,210.0456085205078
2024-12-06,213.89259338378906
2024-12-09,215.335205078125
2024-12-10,215.1428680419922
2024-12-11,212.06527709960938
2024-12-12,211.10353088378906
2024-12-13,209.85325622558594
2024-12-16,207.44888305664062
2024-12-17,207.1603546142578
2024-12-18,204.08277893066406
2024-12-19,199.37020874023438
2024-12-20,200.23577880859375
2024-12-23,198.69699096679688
2024-12-27,200.90899658203125
2024-12-30,199.6587371826172
2025-01-02,201.7745819091797
2025-01-03,198.88934326171875
2025-01-07,206.1986083984375
2025-01-08,205.04452514648438
2025-01-09,207.73741149902344
2025-01-10,203.8904266357422
2025-01-13,201.67840576171875
2025-01-14,202.25546264648438
2025-01-15,208.21829223632812
2025-01-16,205.91009521484375
2025-01-17,208.98768615722656
2025-01-20,212.1614532470703
2025-01-21,213.89259338378906
2025-01-22,211.10353088378906
2025-01-23,214.18112182617188
2025-01-24,216.58547973632812
2025-01-27,215.431396484375
2025-01-28,214.18112182617188
2025-01-29,217.0663604736328
2025-01-30,219.08602905273438
2025-01-31,216.20079040527344
2025-02-03,209.37237548828125
2025-02-04,210.0456085205078
2025-02-05,205.91009521484375
2025-02-06,212.93084716796875
2025-02-07,209.56472778320312
2025-02-10,211.5843963623047
2025-02-11,211.48822021484375
2025-02-12,214.56582641601562
2025-02-13,223.798583984375
2025-02-14,222.4521484375
2025-02-17,225.9144287109375
2025-02-18,228.5111541748047
2025-02-19,221.2980499267578
2025-02-20,223.4138946533203
2025-02-21,223.51007080078125
2025-02-24,223.31771850585938
2025-02-25,223.6062469482422
2025-02-26,226.10679626464844
2025-02-27,221.87509155273438
2025-02-28,222.9330291748047
2025-03-03,224.76034545898438
2025-03-04,212.3538055419922
2025-03-05,223.70242309570312
2025-03-06,231.97344970703125
2025-03-07,228.60733032226562
2025-03-10,226.58766174316406
2025-03-11,219.27838134765625
2025-03-12,219.47073364257812
2025-03-13,218.220458984375
2025-03-14,221.4904022216797
2025-03-17,221.39422607421875
2025-03-18,222.54830932617188
2025-03-19,214.9505157470703
2025-03-20,213.50790405273438
2025-03-21,210.9111785888672
2025-03-24,210.33412170410156
2025-03-25,209.66090393066406
2025-03-26,208.02593994140625
2025-03-27,203.60189819335938
2025-03-28,199.08169555664062
2025-03-31,194.46530151367188
2025-04-01,194.85000610351562
2025-04-02,194.8000030517578
2025-04-03,181.39999389648438
2025-04-04,174.5500030517578
2025-04-07,165.5500030517578
2025-04-08,167.9499969482422
2025-04-09,163.25
2025-04-10,172.4499969482422
2025-04-11,171.4499969482422
2025-04-14,177.60000610351562
2025-04-15,178.9499969482422
2025-04-16,175.85000610351562
2025-04-17,173.64999389648438
2025-04-22,174.6999969482422
2025-04-23,180.5500030517578
2025-04-24,183.1999969482422
2025-04-25,186.0
2025-04-28,189.64999389648438
2025-04-29,186.25
2025-04-30,189.5500030517578
2025-05-02,190.89999389648438
2025-05-05,191.60000610351562
2025-05-06,189.3000030517578
2025-05-07,193.0
2025-05-08,194.9499969482422
2025-05-09,197.35000610351562
2025-05-12,210.10000610351562
2025-05-13,210.89999389648438
2025-05-14,209.0
2025-05-15,209.3000030517578
2025-05-16,206.39999389648438
2025-05-19,207.60000610351562
2025-05-20,211.10000610351562
2025-05-21,210.10000610351562
2025-05-22,205.5
2025-05-23,201.89999389648438
2025-05-26,205.3000030517578
2025-05-27,208.5
2025-05-28,210.39999389648438
2025-05-30,210.8000030517578
2025-06-02,209.3000030517578
2025-06-03,208.60000610351562
2025-06-04,212.10000610351562
2025-06-05,214.10000610351562
2025-06-09,211.8000030517578
2025-06-10,213.89999389648438
2025-06-11,212.8000030517578
2025-06-12,211.1999969482422
2025-06-13,206.60000610351562
2025-06-16,209.89999389648438
2025-06-17,210.10000610351562
2025-06-18,209.60000610351562
2025-06-19,207.39999389648438
2025-06-23,207.39999389648438
2025-06-24,211.10000610351562
2025-06-25,211.3000030517578
2025-06-26,214.89999389648438
2025-06-27,219.89999389648438
2025-06-30,217.10000610351562
2025-07-01,216.10000610351562
2025-07-02,219.5
2025-07-03,218.6999969482422
2025-07-04,215.8000030517578
2025-07-07,215.0
2025-07-08,217.6999969482422
2025-07-09,220.1999969482422
2025-07-10,226.1999969482422
2025-07-11,223.0
2025-07-14,222.0
2025-07-15,223.39999389648438
2025-07-16,222.60000610351562
2025-07-17,226.60000610351562
2025-07-18,231.8000030517578
2025-07-21,234.6999969482422
2025-07-22,230.3000030517578
2025-07-23,236.60000610351562
2025-07-24,237.3000030517578
2025-07-25,236.6999969482422
2025-07-28,234.10000610351562
2025-07-29,233.3000030517578
2025-07-30,229.10000610351562
2025-07-31,228.6999969482422
2025-08-01,222.60000610351562
2025-08-04,224.10000610351562
2025-08-05,228.5
2025-08-06,228.3000030517578
2025-08-07,233.8000030517578
2025-08-08,235.0
2025-08-11,232.3000030517578
2025-08-12,235.8000030517578
2025-08-13,235.10000610351562
2025-08-14,235.8000030517578
2025-08-15,235.8000030517578
2025-08-18,234.3000030517578
2025-08-19,240.39999389648438
2025-08-20,240.3000030517578
2025-08-21,238.5
2025-08-22,246.5
